Time (s),Absolute acceleration (m/s^2)
2.786163875E0,6.921212407E-2
2.796099875E0,7.702412190E-2
2.806036875E0,7.385380130E-2
2.815972875E0,6.928904419E-2
2.825909875E0,8.225614845E-2
2.835845875E0,7.678170641E-2
2.845782875E0,7.041027022E-2
2.855718875E0,7.820540999E-2
2.865655875E0,7.593449637E-2
2.875591875E0,7.953191029E-2
2.885528875E0,6.749037602E-2
2.895464875E0,7.103741446E-2
2.905401875E0,7.742445917E-2
2.915337875E0,7.426300632E-2
2.925274875E0,7.555471066E-2
2.935211875E0,7.400075790E-2
2.945147875E0,7.094175885E-2
2.955084875E0,8.109204169E-2
2.965020875E0,7.801315576E-2
2.974957875E0,8.197499260E-2
2.984893875E0,7.106977330E-2
2.994830875E0,6.873756150E-2
3.004766875E0,8.362113191E-2
3.014703875E0,7.166956042E-2
3.024639875E0,8.277503721E-2
3.034576875E0,8.794745683E-2
3.044512875E0,7.233228829E-2
3.054449875E0,7.853819419E-2
3.064385875E0,7.220231635E-2
3.074322875E0,7.532229095E-2
3.084258875E0,7.305156943E-2
3.094195875E0,8.081487605E-2
3.104132875E0,7.733283901E-2
3.114068875E0,6.927671305E-2
3.124005875E0,6.817271958E-2
3.133941875E0,7.337977945E-2
3.143878875E0,7.097103757E-2
3.153814875E0,7.889453079E-2
3.163751875E0,7.760707572E-2
3.173687875E0,8.100712148E-2
3.183624875E0,7.963347892E-2
3.193560875E0,7.704139981E-2
3.203497875E0,6.914540740E-2
3.213433875E0,7.398481595E-2
3.223370875E0,8.179419039E-2
3.233306875E0,7.326595512E-2
3.243243875E0,7.505417938E-2
3.253179875E0,7.674557780E-2
3.263116875E0,6.910174628E-2
3.273052875E0,7.689166554E-2
3.282989875E0,6.898697560E-2
3.292926875E0,7.316692410E-2
3.302862875E0,7.636615227E-2
3.312799875E0,8.195553658E-2
3.322735875E0,8.701182049E-2
3.332672875E0,8.221553267E-2
3.342608875E0,8.157232571E-2
3.352545875E0,7.200072609E-2
3.362481875E0,6.990084800E-2
3.372418875E0,7.548774755E-2
3.382354875E0,7.715876517E-2
3.392291875E0,8.070484267E-2
3.402227875E0,7.361722654E-2
3.412164875E0,7.677695630E-2
3.422100875E0,7.627023715E-2
3.432037875E0,7.270358977E-2
3.441973875E0,8.669111668E-2
3.451910875E0,7.328774638E-2
3.461847792E0,7.542183739E-2
3.471783792E0,7.216938405E-2
3.481720792E0,6.628589675E-2
3.491656792E0,6.963447995E-2
3.501593792E0,7.586077527E-2
3.511529792E0,7.541366438E-2
3.521466792E0,7.642239343E-2
