Time (s),Absolute acceleration (m/s^2)
4.164513583E0,8.968928882E-2
4.174451583E0,8.564257744E-2
4.184390583E0,8.403106353E-2
4.194329583E0,8.431140187E-2
4.204267583E0,7.939863902E-2
4.214206583E0,8.058718006E-2
4.224144583E0,8.032840193E-2
4.234083583E0,8.442070110E-2
4.244022583E0,7.796361514E-2
4.253960583E0,8.672552004E-2
4.263899583E0,8.209172319E-2
4.273839417E0,8.214765469E-2
4.283777417E0,9.054143368E-2
4.293716417E0,8.529753598E-2
4.303654417E0,8.051206753E-2
4.313593417E0,8.612618504E-2
4.323532417E0,7.407191264E-2
4.333470417E0,7.815690844E-2
4.343409417E0,8.680050798E-2
4.353348417E0,8.398617568E-2
4.363286417E0,8.903256835E-2
4.373225417E0,8.235572713E-2
4.383163417E0,7.366816091E-2
4.393102417E0,7.455125027E-2
4.403041417E0,8.371338982E-2
4.412979417E0,8.668446162E-2
4.422918417E0,8.292975386E-2
4.432857417E0,8.051018308E-2
4.442795417E0,8.084207488E-2
4.452734417E0,8.103304877E-2
4.462672417E0,8.361881355E-2
4.472611417E0,8.427921857E-2
4.482550417E0,8.209440354E-2
4.492488417E0,8.321171603E-2
4.502427417E0,8.347858348E-2
4.512366417E0,8.276736700E-2
4.522304417E0,8.421653318E-2
4.532243417E0,7.797091357E-2
4.542182417E0,8.175884226E-2
4.552120417E0,8.359223931E-2
4.562059417E0,9.260399589E-2
4.571997417E0,7.860935550E-2
4.581936417E0,8.113597983E-2
4.591875417E0,8.324568283E-2
4.601813417E0,9.105937111E-2
4.611752417E0,7.771501396E-2
4.621691417E0,7.534010990E-2
4.631629417E0,8.120707614E-2
4.641568417E0,8.519338374E-2
4.651506417E0,8.275946915E-2
4.661445417E0,8.236996631E-2
4.671384417E0,8.215194403E-2
4.681322417E0,7.858064406E-2
4.691261417E0,8.572691570E-2
4.701200417E0,9.113067922E-2
4.711138417E0,7.865025578E-2
4.721077417E0,8.523899165E-2
4.731016417E0,8.365840290E-2
4.740954417E0,8.416749725E-2
4.750893417E0,8.998326371E-2
4.760831417E0,9.053195775E-2
4.770770417E0,8.332462352E-2
4.780709417E0,8.834527527E-2
4.790647417E0,8.329488844E-2
4.800586417E0,8.426816363E-2
4.810525417E0,8.208461364E-2
4.820463417E0,7.833969688E-2
