Time Lapsed,Magnetic field Y
31259.185,12.94
31259.192,13.04
31259.297,12.94
31259.396,13.007
31259.505,12.84
31259.603,12.88
31259.680,12.82
31259.782,12.873
31259.896,12.693
31259.988,12.813
31260.089,12.873
31260.192,12.78
31260.295,12.853
31260.398,12.84
31260.508,12.9
31260.609,12.98
31260.704,12.9
31260.824,12.993
31260.918,12.833
31261.021,12.887
31261.119,13.013
31261.226,12.92
31261.344,12.827
31261.422,12.88
31261.523,12.953
31261.587,12.88
31261.709,12.96
31261.800,12.86
31261.923,12.887
31261.971,12.893
31262.079,12.873
31262.241,12.98
31262.337,13.013
31262.445,12.96
31262.486,12.82
31262.582,12.813
31262.677,12.813
31262.778,12.88
31262.881,12.873
31262.984,12.807
31263.082,12.807
31263.207,12.88
31263.275,12.853
31263.371,12.827
31263.467,12.773
31263.592,12.96
31263.674,12.987
31263.777,12.9
31263.885,12.833
31263.986,13.06
31264.084,12.94
31264.182,12.947
31264.288,12.947
31264.400,13.007
31264.496,12.893
31264.594,12.84
31264.697,12.893
31264.807,13.007
31264.902,12.92
31265.043,12.927
31265.108,12.88
31265.209,12.933
31265.310,12.847
31265.430,12.92
31265.508,12.867
31265.628,12.933
31265.722,13.027
31265.824,12.993
31265.927,12.933
31266.030,12.927
31266.119,12.973
31266.163,12.92
31266.261,12.94
31266.359,12.833
31266.532,12.88
31266.564,12.933
31266.660,12.92
31316.771,12.933
31316.952,12.867
31317.054,12.987
31317.057,12.853
31317.177,12.86
31317.268,12.88
31317.364,12.907
31317.464,12.82
31317.591,12.847
31317.660,12.813
31317.763,12.853
31317.873,12.927
31317.976,12.947
31318.076,12.867
31318.175,12.913
31318.290,12.873
31318.396,12.933
31318.494,12.927
31318.589,12.78
31318.692,12.933
31318.795,12.907
31318.895,12.887
31319.006,12.973
31319.106,12.967
31319.229,13.047
31319.305,12.867
31319.429,12.887
31319.515,12.967
31319.613,13.04
31319.714,12.827
31319.839,12.813
31319.920,12.867
31320.023,12.78
31320.126,12.82
31320.163,12.913
31320.256,12.887
31320.356,12.947
31320.459,12.933
31320.557,12.893
31320.660,12.88
31320.763,12.927
31320.864,13.04
31320.967,12.907
31321.045,12.993
31321.150,12.947
31321.271,12.927
31321.356,12.853
31321.454,12.813
31321.567,12.9
31321.684,12.893
31321.761,12.913
31321.866,12.927
31321.967,12.84
31322.072,12.987
31322.172,12.933
31322.275,12.9
31322.380,12.98
31322.481,12.933
31322.584,12.993
31322.685,12.927
31322.788,12.873
31322.851,12.993
31322.954,12.973
31323.059,12.913
31323.168,12.833
31323.299,13.02
31323.432,12.973
31323.516,13.04
31323.542,13.0
31323.640,12.82
31323.744,12.913
31323.839,12.953
31323.951,12.927
31324.050,12.873
31324.253,12.913
31324.256,12.907
31324.336,12.947
31324.437,12.853
31324.540,12.867
31324.643,12.88
31324.744,12.913
31324.861,12.833
31324.945,12.833
31325.040,12.887
31325.143,12.853
31325.244,12.82
31325.354,12.88
31325.474,12.86
31325.552,12.907
31325.675,12.847
31325.763,12.867
31325.859,12.907
31325.962,12.907
31326.064,12.96
31326.167,12.927
31326.277,12.893
31326.373,12.853
31326.479,12.933
31326.576,12.967
31326.685,12.92
31376.780,12.98
31376.893,12.873
31376.994,12.913
31377.025,12.96
31377.190,12.9
31377.293,12.84
31377.395,12.813
31377.425,12.873
31377.538,13.007
31377.636,12.907
31377.804,12.947
31377.834,12.953
31377.930,12.853
31378.033,12.98
31378.135,12.98
31378.250,12.973
31378.348,12.913
31378.427,12.993
31378.528,12.98
31378.638,12.967
31378.744,12.9
31378.829,12.893
31378.932,13.013
31379.025,12.827
31379.146,12.913
31379.248,12.953
31379.376,12.953
31379.424,12.98
31379.545,12.953
31379.641,13.073
31379.734,13.033
31379.856,12.793
31379.964,12.88
31380.057,12.893
31380.155,12.967
31380.258,12.94
31380.364,12.913
31380.467,12.88
31380.577,12.907
31380.677,12.813
31380.775,12.78
31380.876,12.84
31380.979,12.887
31381.082,12.833
31381.190,12.873
31381.288,12.887
31381.391,12.793
31381.420,12.987
31381.518,12.867
31381.625,12.947
31381.721,12.84
31381.827,12.747
31381.924,12.813
31382.013,12.887
31382.111,12.813
31382.234,12.947
31382.334,12.867
31382.413,12.887
31382.516,12.887
31382.616,12.953
31382.721,12.907
31382.832,12.94
31382.927,12.94
31383.025,13.007
31383.138,12.873
31383.234,12.907
31383.334,12.927
31383.439,12.873
31383.549,12.907
31383.641,12.94
31383.761,12.967
31383.849,12.987
31383.949,12.92
31384.045,12.933
31384.146,12.933
31384.250,12.92
31384.364,12.967
31384.461,12.893
31384.565,12.96
31384.667,13.08
31384.766,12.94
31384.876,12.86
31384.908,12.987
31385.013,12.867
31385.109,12.907
31385.280,12.847
31385.307,12.947
31385.408,12.94
31385.508,12.94
31385.623,12.96
31385.702,12.887
31385.802,12.98
31385.900,12.867
31386.011,12.913
31386.101,12.86
31386.202,12.9
31386.305,12.88
31386.508,12.873
31386.513,12.92
31386.611,12.807
31676.714,12.827
31676.815,12.84
31676.927,12.913
31677.030,12.84
31677.131,12.813
31677.228,12.92
31677.327,12.853
31677.437,12.98
31677.533,12.767
31677.636,12.887
31677.738,12.787
31677.849,12.907
31677.945,12.847
31678.047,12.873
31678.106,12.92
31678.250,12.853
31678.315,12.987
31678.422,12.86
31678.496,12.86
31678.658,12.993
31678.729,12.907
31678.864,12.893
31678.905,12.833
31679.070,12.887
31679.096,13.007
31679.197,13.04
31679.299,13.073
31679.398,12.933
31679.513,12.887
31679.609,12.96
31679.706,12.947
31679.810,12.927
31679.912,12.82
31680.008,12.827
31680.094,12.94
31680.195,12.827
31680.299,12.807
31680.420,12.86
31680.496,12.9
31680.606,12.933
31680.702,12.813
31680.810,12.9
31680.915,12.913
31681.016,12.927
31681.116,12.9
31681.229,12.927
31681.326,12.793
31681.432,12.82
31681.535,12.887
31681.633,12.887
31681.733,12.887
31681.847,12.967
31681.935,12.933
31682.047,12.88
31682.146,12.787
31682.258,12.98
31682.285,12.96
31682.381,12.94
31682.552,12.84
31682.582,12.873
31682.680,12.933
31682.790,13.073
31682.947,12.987
31682.988,12.953
31683.084,12.84
31683.266,12.94
31683.369,12.847
31683.398,13.013
31683.496,12.933
31683.599,12.98
31683.685,12.947
31683.778,12.933
31683.883,12.907
31683.984,12.907
31684.097,12.873
31684.190,12.98
31684.292,12.98
31684.388,12.913
31684.496,12.88
31684.609,12.927
31684.680,12.84
31684.805,12.96
31684.905,12.9
31685.010,12.9
31685.111,12.953
31685.197,12.947
31685.319,12.973
31685.418,12.853
31685.523,12.92
31685.631,12.92
31685.728,12.973
31685.826,12.873
31685.934,12.94
31686.033,12.96
31686.136,12.947
31686.256,12.853
31686.271,12.927
31686.451,12.933
31686.479,12.86
31686.577,12.8
31686.670,13.0
31736.849,12.967
31736.878,12.967
31736.991,12.927
31737.084,12.847
31737.189,12.833
31737.285,12.84
31737.388,12.893
31737.489,12.9
31737.569,12.907
31737.670,12.893
31737.773,12.907
31737.883,12.973
31738.003,12.953
31738.119,12.807
31738.182,12.873
31738.285,12.967
31738.390,12.933
31738.506,12.867
31738.603,12.98
31738.699,12.873
31738.797,12.933
31738.900,12.993
31739.001,12.913
31739.104,12.933
31739.168,12.9
31739.273,12.88
31739.415,13.007
31739.513,12.92
31739.616,13.02
31739.724,12.913
31739.790,12.987
31739.932,12.913
31740.035,12.887
31740.062,12.96
31740.158,12.987
31740.342,12.92
31740.371,12.92
31740.538,12.887
31740.567,12.813
31740.668,12.84
31740.766,12.907
31740.871,12.993
31740.969,12.98
31741.074,12.92
31741.177,12.84
31741.255,12.933
31741.356,12.867
31741.469,12.947
31741.570,13.02
31741.665,12.853
31741.770,12.887
31741.881,12.907
31741.976,12.987
31742.074,12.98
31742.180,12.913
31742.285,12.893
31742.380,12.927
31742.503,12.967
31742.592,13.0
31742.687,12.893
31742.790,12.86
31742.915,12.8
31742.996,12.98
31743.057,12.98
31743.158,12.913
31743.309,12.9
31743.364,12.867
31743.471,12.947
31743.574,13.02
31743.650,12.913
31743.753,12.98
31743.918,13.0
31744.020,12.913
31744.048,12.933
31744.216,12.913
31744.266,13.0
31744.364,13.013
31744.464,12.933
31744.562,12.967
31744.660,12.907
31744.753,12.913
31744.859,13.0
31744.967,12.94
31745.077,12.933
31745.150,13.033
31745.248,13.0
31745.351,12.973
31745.452,12.973
31745.582,12.927
31745.658,12.853
31745.766,12.827
31745.863,13.033
31745.966,13.0
31746.067,12.947
31746.180,12.987
31746.273,12.973
31746.375,12.953
31746.486,12.973
31746.592,12.813
31796.712,12.993
31796.787,12.893
31796.888,12.933
31796.989,12.987
31797.092,12.913
31797.153,12.873
31797.297,12.767
31797.359,12.873
31797.462,12.893
31797.562,12.867
31797.648,13.047
31797.770,12.867
31797.869,12.96
31797.945,12.993
31798.043,12.847
31798.138,12.927
31798.241,12.987
31798.342,12.913
31798.452,12.947
31798.555,12.953
31798.653,12.893
31798.753,12.907
31798.861,12.86
31798.935,12.907
31799.037,12.907
31799.138,12.9
31799.243,12.987
31799.354,12.94
31799.449,12.993
31799.581,12.98
31799.677,12.813
31799.755,12.867
31799.856,12.793
31799.947,12.933
31800.070,12.9
31800.173,12.947
31800.266,12.953
31800.371,12.96
31800.471,12.973
31800.589,12.893
31800.677,12.86
31800.785,12.993
31800.890,12.92
31801.005,13.007
31801.084,12.987
31801.187,12.867
31801.290,12.867
31801.391,12.967
31801.503,12.947
31801.532,12.987
31801.628,12.967
31801.805,12.9
31801.834,12.96
31801.932,12.98
31802.030,13.007
31802.133,12.94
31802.236,12.933
31802.339,12.86
31802.427,12.947
31802.548,12.9
31802.621,12.92
31802.724,13.027
31802.839,12.94
31802.939,12.993
31803.035,12.893
31803.135,12.88
31803.229,12.927
31803.332,12.907
31803.456,12.94
31803.528,12.84
31803.638,12.753
31803.756,12.867
31803.827,12.96
31803.940,12.927
31804.032,12.993
31804.158,12.973
31804.263,13.08
31804.351,12.88
31804.472,12.993
31804.594,12.927
31804.675,12.92
31804.771,12.933
31804.873,12.96
31805.001,12.94
31805.018,12.987
31805.114,12.947
31805.283,12.953
31805.315,12.88
31805.489,12.94
31805.516,12.867
31805.616,12.987
31805.734,12.933
31805.824,12.887
31805.932,12.847
31806.028,12.887
31806.111,12.9
31806.229,12.82
31806.332,12.987
31806.435,12.953
31806.515,12.987
31806.623,12.907
31856.719,13.0
31856.837,12.913
31856.923,12.867
31857.025,12.933
31857.150,12.913
31857.248,12.887
31857.364,12.833
31857.437,12.907
31857.535,12.887
31857.646,12.92
31857.743,13.04
31857.842,12.887
31857.945,12.853
31858.049,12.92
31858.150,12.893
31858.271,12.953
31858.354,12.913
31858.452,13.02
31858.560,12.913
31858.675,12.807
31858.714,12.96
31858.817,12.953
31858.971,12.967
31859.087,12.88
31859.114,12.893
31859.212,12.9
31859.307,12.847
31859.410,13.033
31859.508,12.953
31859.616,12.92
31859.714,13.027
31859.815,12.92
31859.915,12.88
31860.018,12.9
31860.197,12.907
31860.199,12.873
31860.309,12.94
31860.403,12.927
31860.511,12.913
31860.619,12.973
31860.714,12.987
31860.812,12.927
31860.925,12.987
31861.028,12.947
31861.123,12.84
31861.224,12.947
31861.326,12.807
31861.427,12.973
31861.528,12.84
31861.631,12.907
31861.760,12.793
31861.837,12.833
31861.940,13.0
31862.050,12.92
31862.172,12.88
31862.248,12.933
31862.358,12.873
31862.444,12.873
31862.552,12.86
31862.657,12.847
31862.765,12.96
31862.861,12.953
31862.893,12.987
31863.086,12.913
31863.101,12.88
31863.204,12.96
31863.373,12.88
31863.405,12.82
31863.496,12.9
31863.603,12.913
31863.704,12.907
31863.820,12.88
31863.891,12.9
31863.988,12.92
31864.089,12.833
31864.192,12.853
31864.300,12.927
31864.398,12.827
31864.508,12.873
31864.601,12.967
31864.706,12.927
31864.807,12.947
31864.923,12.887
31865.011,12.94
31865.114,12.88
31865.204,12.867
31865.334,12.853
31865.434,12.767
31865.493,12.98
31865.626,12.92
31865.726,12.9
31865.831,12.84
31865.942,12.84
31866.033,12.92
31866.138,12.833
31866.239,12.993
31866.336,12.873
31866.445,12.88
31866.547,12.833
31866.650,12.94
31916.761,12.893
31916.849,12.913
31916.881,12.993
31916.981,12.933
31917.084,12.833
31917.195,12.94
31917.293,12.927
31917.391,12.987
31917.494,12.967
31917.596,13.027
31917.697,12.867
31917.775,12.833
31917.905,12.913
31917.983,12.913
31918.082,13.02
31918.229,12.987
31918.290,12.933
31918.391,12.94
31918.494,12.827
31918.598,12.947
31918.699,13.02
31918.800,12.993
31918.930,12.96
31919.008,12.96
31919.108,12.96
31919.174,12.947
31919.337,12.973
31919.413,12.907
31919.521,12.913
31919.596,12.88
31919.744,12.933
31919.824,12.893
31919.893,12.98
31919.971,12.847
31920.136,12.813
31920.175,12.88
31920.273,12.82
31920.373,12.9
31920.469,13.02
31920.638,12.973
31920.668,13.0
31920.770,12.953
31920.871,12.947
31920.973,12.913
31921.081,12.967
31921.170,12.913
31921.283,12.833
31921.383,12.907
31921.486,12.907
31921.584,12.953
31921.668,12.893
31921.768,12.847
31921.871,12.92
31921.976,13.053
31922.077,12.993
31922.180,12.92
31922.283,12.807
31922.395,12.933
31922.589,12.907
31922.592,12.993
31922.692,12.86
31922.814,12.907
31922.896,12.833
31923.006,12.893
31923.062,12.927
31923.204,12.92
31923.266,12.92
31923.418,12.96
31923.479,12.973
31923.613,12.92
31923.687,12.913
31923.827,12.84
31923.898,12.88
31924.023,12.833
31924.126,12.867
31924.226,12.82
31924.331,12.927
31924.432,12.887
31924.478,12.933
31924.562,12.953
31924.662,12.873
31924.763,12.973
31924.869,12.827
31924.969,12.8
31925.072,13.04
31925.173,12.807
31925.256,12.847
31925.363,12.807
31925.457,12.927
31925.579,12.893
31925.690,12.967
31925.763,12.907
31925.866,12.907
31925.991,12.94
31926.079,12.887
31926.175,12.987
31926.275,13.02
31926.383,12.867
31926.479,12.893
31926.582,12.913
31926.685,12.96
31976.798,12.96
31976.896,12.9
31976.993,12.887
31977.096,12.967
31977.197,12.953
31977.261,12.96
31977.366,12.927
31977.474,12.927
31977.613,12.92
31977.679,12.92
31977.832,12.9
31977.913,12.853
31978.018,12.927
31978.048,12.893
31978.150,12.847
31978.256,12.913
31978.353,12.887
31978.449,12.947
31978.550,12.913
31978.650,12.967
31978.748,12.92
31978.848,13.013
31978.962,12.973
31979.065,12.927
31979.143,12.94
31979.253,12.84
31979.348,12.827
31979.449,12.987
31979.552,12.947
31979.667,12.853
31979.765,12.98
31979.861,12.9
31979.962,12.86
31980.065,12.72
31980.168,12.953
31980.270,12.993
31980.400,12.92
31980.476,12.94
31980.577,12.973
31980.672,12.867
31980.793,13.073
31980.848,12.88
31980.986,12.847
31981.094,12.92
31981.190,12.807
31981.295,12.927
31981.396,12.927
31981.505,12.873
31981.599,12.967
31981.702,12.92
31981.829,12.967
31981.842,12.887
31981.937,12.94
31982.035,12.887
31982.138,12.887
31982.239,12.84
31982.341,12.973
31982.445,13.0
31982.562,12.967
31982.729,12.967
31982.753,12.92
31982.853,12.973
31982.932,12.867
31983.033,12.813
31983.136,12.907
31983.246,12.9
31983.351,12.92
31983.447,12.853
31983.547,12.86
31983.665,12.893
31983.751,12.88
31983.854,12.847
31983.956,13.047
31984.077,13.013
31984.160,12.907
31984.263,12.92
31984.364,12.913
31984.467,12.787
31984.570,12.873
31984.674,12.947
31984.736,12.887
31984.841,12.893
31984.979,12.887
31985.082,12.933
31985.184,12.787
31985.285,12.78
31985.398,12.92
31985.425,12.947
31985.525,12.867
31985.697,12.927
31985.724,12.913
31985.829,12.94
31985.937,12.84
31986.106,12.947
31986.133,12.847
31986.238,12.873
31986.322,12.793
31986.445,12.927
31986.540,12.973
31986.641,12.947
32276.719,12.9
32276.834,12.96
32276.927,12.913
32277.027,12.96
32277.131,12.933
32277.233,13.0
32277.341,12.967
32277.437,12.927
32277.550,12.8
32277.646,12.913
32277.751,12.873
32277.849,12.987
32277.949,12.967
32278.074,12.933
32278.123,12.9
32278.266,12.893
32278.368,12.9
32278.462,12.82
32278.564,12.933
32278.665,12.92
32278.770,12.893
32278.834,12.893
32278.932,12.887
32279.084,12.933
32279.113,12.9
32279.243,12.913
32279.342,12.947
32279.476,12.847
32279.589,12.88
32279.618,12.893
32279.714,12.927
32279.827,12.84
32279.915,13.06
32280.021,12.907
32280.118,12.847
32280.219,12.893
32280.326,13.08
32280.423,12.967
32280.521,12.92
32280.614,12.973
32280.714,12.907
32280.815,12.94
32280.913,12.927
32281.013,12.98
32281.133,12.887
32281.231,12.927
32281.329,12.94
32281.432,12.82
32281.532,12.84
32281.636,12.867
32281.751,12.92
32281.841,13.04
32281.945,12.933
32282.045,12.96
32282.163,12.947
32282.261,12.993
32282.359,12.953
32282.557,12.793
32282.560,12.92
32282.667,12.993
32282.788,12.933
32282.864,12.953
32282.967,12.893
32283.067,12.893
32283.172,12.873
32283.273,12.947
32283.302,12.913
32283.403,12.9
32283.589,12.987
32283.603,13.047
32283.709,12.807
32283.810,12.927
32283.913,13.02
32284.000,12.96
32284.099,12.98
32284.221,12.9
32284.322,12.867
32284.403,12.887
32284.501,12.807
32284.604,12.927
32284.734,12.867
32284.819,12.96
32284.915,12.993
32285.016,13.02
32285.099,12.933
32285.222,12.92
32285.322,12.9
32285.425,12.92
32285.537,13.1
32285.631,12.913
32285.731,12.893
32285.837,12.933
32285.937,12.933
32286.048,12.967
32286.160,13.073
32286.244,12.873
32286.348,12.82
32286.449,12.88
32286.528,12.94
32286.594,12.873
32336.756,12.92
32336.866,12.907
32336.896,12.913
32337.064,12.873
32337.092,12.94
32337.189,12.833
32337.310,12.8
32337.395,12.987
32337.496,12.987
32337.675,12.92
32337.704,12.873
32337.804,12.92
32337.905,12.987
32337.998,12.84
32338.087,12.82
32338.189,12.92
32338.292,12.9
32338.410,12.873
32338.508,12.907
32338.604,12.893
32338.701,13.047
32338.802,13.027
32338.905,13.08
32339.016,13.0
32339.109,12.98
32339.214,12.927
32339.315,12.953
32339.408,12.953
32339.511,12.92
32339.614,13.04
32339.733,13.06
32339.834,12.953
32339.930,12.913
32340.033,12.84
32340.136,13.013
32340.246,12.873
32340.299,12.993
32340.452,12.907
32340.570,12.867
32340.586,12.853
32340.682,12.94
32340.780,13.007
32340.954,12.96
32340.979,13.013
32341.079,12.873
32341.185,12.82
32341.305,12.913
32341.393,12.893
32341.491,12.847
32341.592,12.927
32341.695,12.873
32341.798,12.953
32341.876,12.847
32341.981,12.973
32342.084,12.933
32342.182,12.82
32342.287,12.967
32342.408,12.88
32342.489,12.88
32342.594,12.92
32342.702,12.993
32342.819,12.953
32342.900,12.973
32343.003,13.007
32343.104,12.907
32343.212,12.96
32343.310,12.887
32343.422,12.873
32343.515,12.907
32343.621,12.793
32343.729,12.933
32343.847,12.933
32343.925,12.893
32344.025,12.9
32344.123,12.9
32344.244,12.913
32344.334,12.88
32344.435,12.813
32344.538,12.933
32344.657,12.987
32344.743,12.973
32344.775,12.827
32344.873,12.813
32344.979,12.92
32345.076,12.887
32345.175,12.78
32345.278,12.873
32345.371,12.927
32345.469,12.767
32345.589,12.807
32345.674,12.927
32345.785,12.993
32345.883,12.94
32345.981,12.96
32346.082,12.82
32346.175,12.96
32346.288,12.907
32346.390,12.9
32346.494,12.913
32346.591,12.94
32346.689,12.98
32396.790,12.907
32396.891,12.873
32396.994,12.793
32397.092,12.853
32397.185,12.887
32397.304,12.833
32397.405,12.873
32397.508,12.94
32397.621,12.873
32397.719,12.847
32397.815,13.0
32397.876,12.833
32398.021,13.0
32398.091,12.853
32398.226,12.867
32398.332,12.94
32398.359,12.94
32398.459,12.92
32398.574,12.913
32398.655,12.927
32398.761,12.873
32398.875,12.893
32399.067,12.92
32399.070,12.947
32399.168,12.907
32399.263,12.893
32399.391,12.92
32399.469,12.9
32399.555,13.027
32399.658,12.98
32399.761,13.02
32399.866,12.747
32399.966,12.873
32400.067,13.033
32400.172,12.953
32400.273,12.953
32400.375,12.747
32400.493,12.88
32400.586,12.927
32400.684,12.853
32400.785,13.027
32400.907,12.94
32400.989,12.947
32401.092,12.9
32401.194,12.86
32401.305,12.86
32401.408,12.847
32401.505,12.92
32401.603,12.873
32401.707,12.833
32401.807,12.867
32401.910,12.86
32402.021,12.873
32402.050,12.873
32402.148,12.987
32402.331,12.893
32402.349,12.94
32402.445,12.927
32402.565,12.893
32402.652,13.06
32402.766,12.813
32402.864,12.773
32402.959,12.9
32403.064,12.807
32403.152,12.913
32403.246,12.867
32403.347,12.88
32403.447,12.88
32403.552,12.967
32403.652,12.82
32403.753,12.94
32403.888,12.833
32403.961,12.86
32404.060,12.92
32404.168,12.987
32404.277,13.06
32404.373,12.88
32404.469,12.887
32404.579,12.927
32404.675,12.993
32404.778,13.007
32404.903,12.793
32404.991,12.933
32405.084,12.967
32405.207,12.893
32405.290,12.98
32405.393,13.04
32405.496,12.88
32405.598,12.887
32405.638,12.967
32405.804,12.913
32405.905,12.853
32406.006,13.027
32406.047,12.893
32406.143,12.847
32406.244,12.947
32406.344,12.933
32406.449,12.933
32406.552,12.967
32406.655,12.96
32456.744,12.993
32456.853,12.967
32456.952,13.02
32457.030,12.733
32457.153,12.933
32457.236,12.907
32457.339,12.967
32457.440,12.807
32457.545,12.913
32457.646,12.927
32457.731,12.833
32457.849,12.873
32457.945,12.947
32458.045,12.96
32458.138,12.907
32458.255,12.833
32458.354,12.92
32458.454,12.947
32458.579,12.907
32458.658,12.827
32458.773,12.813
32458.873,12.867
32458.966,12.84
32459.072,12.86
32459.189,12.84
32459.283,12.813
32459.385,12.913
32459.516,12.947
32459.589,13.02
32459.694,12.933
32459.795,12.907
32459.827,12.84
32459.925,12.873
32460.104,12.913
32460.130,12.78
32460.229,12.84
32460.331,12.88
32460.439,12.88
32460.537,12.84
32460.638,12.96
32460.726,12.967
32460.827,12.867
32460.922,12.86
32461.025,12.88
32461.150,12.933
32461.239,12.873
32461.337,12.893
32461.444,12.913
32461.535,12.86
32461.648,12.96
32461.768,12.833
32461.844,12.88
32461.956,12.86
32462.052,13.007
32462.152,12.92
32462.253,12.9
32462.356,12.98
32462.459,12.98
32462.560,12.92
32462.665,12.987
32462.773,12.78
32462.878,12.893
32462.989,12.933
32463.035,12.86
32463.138,12.9
32463.278,12.94
32463.400,12.933
32463.425,12.973
32463.594,12.84
32463.619,12.94
32463.724,12.82
32463.817,12.88
32463.915,13.06
32464.018,12.887
32464.121,12.867
32464.234,12.907
32464.329,12.853
32464.429,12.9
32464.530,12.787
32464.608,12.887
32464.709,12.867
32464.826,12.88
32464.915,12.82
32465.018,12.827
32465.121,12.813
32465.238,12.973
32465.334,12.907
32465.432,12.933
32465.530,12.873
32465.633,12.913
32465.734,12.893
32465.837,12.88
32465.940,12.933
32466.042,12.893
32466.145,12.847
32466.246,12.98
32466.349,12.76
32466.462,12.927
32466.555,12.953
32466.687,12.787
32516.766,12.9
32516.864,12.927
32516.964,12.907
32517.076,12.847
32517.104,12.973
32517.271,12.933
32517.322,12.98
32517.476,13.0
32517.503,12.873
32517.601,12.94
32517.704,12.907
32517.807,12.88
32517.908,12.873
32518.010,12.927
32518.131,12.927
32518.216,12.947
32518.320,13.007
32518.396,12.933
32518.500,12.893
32518.596,12.84
32518.706,12.867
32518.807,13.047
32518.913,12.98
32519.013,12.94
32519.114,12.9
32519.239,12.913
32519.327,12.947
32519.425,12.92
32519.523,12.84
32519.648,12.96
32519.728,12.927
32519.831,12.933
32519.932,12.98
32520.040,12.967
32520.138,12.953
32520.239,12.953
32520.342,12.973
32520.447,12.933
32520.547,12.887
32520.650,12.96
32520.761,12.967
32520.881,13.047
32520.957,12.94
32521.072,12.88
32521.091,12.933
32521.265,12.913
32521.293,12.84
32521.390,12.98
32521.508,12.853
32521.604,12.84
32521.701,12.92
32521.810,12.887
32521.888,12.873
32522.006,13.013
32522.106,12.92
32522.187,12.933
32522.288,12.94
32522.383,13.027
32522.486,13.033
32522.589,13.093
32522.717,12.9
32522.810,12.873
32522.913,12.98
32523.003,13.02
32523.106,12.873
32523.211,12.907
32523.322,13.007
32523.418,12.94
32523.518,13.02
32523.646,12.913
32523.734,13.033
32523.829,12.82
32523.927,12.9
32524.030,13.007
32524.131,12.907
32524.234,12.807
32524.337,12.9
32524.381,12.96
32524.543,12.92
32524.643,12.967
32524.748,12.92
32524.790,12.973
32524.885,12.893
32524.983,12.9
32525.081,12.86
32525.190,12.927
32525.285,12.96
32525.396,12.967
32525.481,12.9
32525.591,12.933
32525.692,12.8
32525.795,12.9
32525.896,13.02
32525.976,13.047
32526.077,12.853
32526.180,12.927
32526.288,12.92
32526.385,12.993
32526.513,12.953
32526.599,12.993
32526.699,12.873
32576.780,12.98
32576.902,12.893
32577.010,12.967
32577.077,12.92
32577.212,12.933
32577.322,12.953
32577.390,12.9
32577.511,13.0
32577.606,13.02
32577.704,12.86
32577.809,12.967
32577.930,12.98
32578.018,12.88
32578.126,13.053
32578.229,13.0
32578.329,12.893
32578.432,12.927
32578.535,12.953
32578.645,12.967
32578.675,13.0
32578.842,13.027
32578.871,12.98
32578.967,12.947
32579.074,12.867
32579.185,12.873
32579.353,12.933
32579.381,13.053
32579.464,13.033
32579.570,12.893
32579.665,12.927
32579.763,12.98
32579.866,12.887
32579.969,12.94
32580.070,13.047
32580.182,12.927
32580.275,12.927
32580.380,12.953
32580.479,12.893
32580.582,12.88
32580.695,12.913
32580.793,12.947
32580.888,12.873
32580.994,12.827
32581.077,12.913
32581.197,12.913
32581.300,12.967
32581.407,13.027
32581.505,12.86
32581.613,12.927
32581.731,12.86
32581.820,12.9
32581.918,12.893
32582.018,12.827
32582.141,12.867
32582.224,12.86
32582.329,12.853
32582.427,12.98
32582.467,12.913
32582.557,12.86
32582.660,12.893
32582.761,12.9
32582.859,12.913
32582.962,13.073
32583.065,12.98
32583.167,12.94
32583.270,12.86
32583.373,12.947
32583.474,12.953
32583.570,12.853
32583.660,12.8
32583.756,12.82
32583.861,12.907
32583.979,12.833
32584.065,12.913
32584.167,12.947
32584.268,12.96
32584.381,12.907
32584.479,12.893
32584.577,12.933
32584.687,12.853
32584.782,12.907
32584.883,12.94
32584.986,12.967
32585.098,12.88
32585.148,13.0
32585.293,12.9
32585.407,12.967
32585.447,12.947
32585.601,12.853
32585.702,12.913
32585.817,12.92
32585.846,12.967
32585.978,12.933
32586.113,12.913
32586.214,12.827
32586.244,12.813
32586.420,12.933
32586.447,12.887
32586.545,13.007
32586.658,12.92
32876.753,12.947
32876.920,12.907
32876.957,12.987
32877.057,12.907
32877.153,12.927
32877.248,12.913
32877.349,12.887
32877.447,12.853
32877.545,12.927
32877.655,12.8
32877.751,12.873
32877.854,12.827
32877.979,12.92
32878.065,12.973
32878.163,12.887
32878.263,13.047
32878.364,12.893
32878.467,12.987
32878.570,12.907
32878.674,12.84
32878.782,12.827
32878.876,12.913
32878.979,12.92
32879.082,12.927
32879.194,12.92
32879.288,12.947
32879.339,12.933
32879.491,12.86
32879.594,12.893
32879.695,12.867
32879.819,12.9
32879.863,12.947
32879.969,13.027
32880.106,12.873
32880.133,12.887
32880.251,12.887
32880.347,12.84
32880.437,12.873
32880.549,12.933
32880.645,12.88
32880.744,12.84
32880.848,12.88
32880.932,12.873
32881.054,12.96
32881.131,12.913
32881.234,12.893
32881.336,12.953
32881.437,12.833
32881.538,12.96
32881.653,12.973
32881.744,12.987
32881.849,13.0
32881.949,12.78
32882.065,12.907
32882.165,12.9
32882.261,12.947
32882.388,12.867
32882.474,12.887
32882.567,12.913
32882.665,12.92
32882.770,13.08
32882.871,12.96
32882.974,12.9
32883.079,12.92
32883.179,12.933
32883.280,13.027
32883.383,12.907
32883.491,12.927
32883.530,12.953
32883.690,12.98
32883.746,12.953
32883.827,13.007
