Time Lapsed,Temperature
32939.611,26.68
32939.766,26.68
32939.795,26.67
32939.898,26.67
32939.996,26.67
32940.111,26.68
32940.202,26.68
32940.298,26.64
32940.400,26.65
32940.570,26.65
32940.596,26.64
32940.697,26.7
32940.795,26.7
32940.895,26.67
32940.996,26.7
32941.094,26.65
32941.192,26.68
32941.302,26.7
32941.398,26.65
32941.508,26.67
32941.606,26.7
32941.704,26.67
32941.800,26.65
32941.925,26.68
32942.011,26.67
32942.113,26.67
32942.217,26.65
32942.337,26.65
32942.420,26.64
32942.523,26.67
32942.626,26.64
32942.728,26.67
32942.832,26.7
32942.932,26.67
32943.033,26.65
32943.138,26.7
32943.239,26.62
32943.300,26.67
32943.445,26.68
32943.548,26.65
32943.616,26.68
32943.761,26.68
32943.854,26.67
32943.881,26.68
32943.984,26.7
32944.084,26.7
32944.199,26.67
32944.297,26.67
32944.395,26.65
32944.496,26.64
32944.601,26.64
32944.699,26.65
32944.802,26.64
32944.878,26.7
32944.981,26.67
32945.082,26.68
32945.195,26.67
32945.299,26.65
32945.396,26.67
32945.494,26.7
32945.599,26.67
32945.709,26.65
32945.805,26.65
32945.903,26.7
32946.011,26.67
32946.106,26.65
32946.209,26.7
32946.334,26.68
32946.424,26.67
32946.520,26.67
32946.619,26.65
32996.721,26.67
32996.822,26.7
32996.927,26.68
32997.028,26.67
32997.138,26.64
32997.337,26.64
32997.442,26.68
32997.479,26.68
32997.650,26.65
32997.679,26.65
32997.849,26.64
32997.878,26.65
32997.984,26.64
32998.079,26.65
32998.175,26.67
32998.285,26.64
32998.383,26.68
32998.486,26.67
32998.584,26.65
32998.668,26.65
32998.780,26.65
32998.871,26.7
32998.976,26.64
32999.077,26.67
32999.179,26.67
32999.283,26.67
32999.385,26.65
32999.486,26.67
32999.589,26.67
32999.701,26.65
32999.795,26.64
32999.896,26.7
33000.011,26.7
33000.101,26.65
33000.202,26.68
33000.314,26.64
33000.422,26.68
33000.518,26.68
33000.614,26.67
33000.714,26.64
33000.817,26.65
33000.915,26.68
33001.021,26.68
33001.126,26.7
33001.226,26.65
33001.329,26.67
33001.432,26.65
33001.533,26.7
33001.560,26.67
33001.662,26.7
33001.765,26.67
33001.871,26.65
33001.973,26.65
33002.069,26.65
33002.172,26.7
33002.258,26.67
33002.356,26.67
33002.454,26.65
33002.557,26.68
33002.658,26.65
33002.761,26.68
33002.864,26.67
33002.967,26.7
33003.070,26.68
33003.201,26.67
33003.275,26.67
33003.385,26.65
33003.483,26.65
33003.582,26.67
33003.684,26.67
33003.795,26.65
33003.849,26.67
33003.956,26.64
33004.103,26.67
33004.163,26.68
33004.300,26.65
33004.437,26.67
33004.474,26.7
33004.579,26.65
33004.682,26.64
33004.788,26.7
33004.851,26.65
33005.025,26.67
33005.052,26.67
33005.155,26.65
33005.246,26.67
33005.348,26.7
33005.449,26.67
33005.550,26.65
33005.658,26.67
33005.756,26.7
33005.859,26.65
33005.945,26.65
33006.043,26.67
33006.165,26.68
33006.258,26.65
33006.347,26.67
33006.454,26.67
33006.552,26.67
33006.672,26.64
33056.768,26.7
33056.866,26.67
33056.964,26.64
33057.062,26.67
33057.167,26.64
33057.268,26.62
33057.371,26.67
33057.473,26.65
33057.577,26.67
33057.687,26.65
33057.780,26.7
33057.881,26.65
33057.940,26.65
33058.119,26.67
33058.148,26.65
33058.248,26.64
33058.395,26.68
33058.530,26.65
33058.535,26.67
33058.702,26.67
33058.736,26.64
33058.905,26.65
33059.010,26.67
33059.038,26.68
33059.136,26.67
33059.238,26.65
33059.342,26.67
33059.442,26.65
33059.565,26.67
33059.650,26.64
33059.755,26.64
33059.854,26.67
33059.932,26.67
33060.045,26.67
33060.168,26.7
33060.243,26.68
33060.344,26.67
33060.444,26.67
33060.540,26.67
33060.667,26.67
33060.755,26.67
33060.854,26.65
33060.962,26.65
33061.079,26.65
33061.160,26.64
33061.271,26.64
33061.375,26.67
33061.476,26.64
33061.572,26.64
33061.680,26.7
33061.770,26.65
33061.881,26.6
33062.001,26.67
33062.082,26.62
33062.217,26.7
33062.295,26.67
33062.391,26.62
33062.445,26.68
33062.528,26.62
33062.695,26.6
33062.722,26.62
33062.917,26.65
33062.940,26.68
33063.037,26.67
33063.135,26.65
33063.241,26.68
33063.332,26.65
33063.437,26.65
33063.525,26.7
33063.643,26.64
33063.726,26.67
33063.822,26.67
33063.925,26.65
33064.033,26.64
33064.135,26.67
33064.233,26.65
33064.342,26.67
33064.435,26.64
33064.538,26.65
33064.641,26.65
33064.755,26.65
33064.851,26.68
33064.949,26.65
33065.054,26.67
33065.153,26.67
33065.256,26.64
33065.359,26.64
33065.462,26.65
33065.562,26.64
33065.665,26.67
33065.777,26.67
33065.881,26.62
33066.000,26.68
33066.076,26.65
33066.180,26.65
33066.219,26.67
33066.317,26.7
33066.417,26.67
33066.515,26.64
33066.614,26.67
33116.722,26.64
33116.824,26.65
33116.918,26.65
33117.027,26.65
33117.125,26.6
33117.224,26.64
33117.327,26.68
33117.430,26.68
33117.540,26.67
33117.621,26.64
33117.826,26.64
33117.827,26.65
33117.925,26.62
33118.020,26.64
33118.131,26.65
33118.234,26.68
33118.337,26.65
33118.440,26.62
33118.516,26.65
33118.619,26.67
33118.724,26.67
33118.809,26.67
33118.934,26.65
33119.045,26.64
33119.163,26.67
33119.224,26.65
33119.351,26.65
33119.454,26.65
33119.557,26.68
33119.658,26.62
33119.761,26.64
33119.864,26.67
33119.969,26.68
33120.069,26.64
33120.173,26.65
33120.275,26.68
33120.302,26.67
33120.408,26.67
33120.506,26.67
33120.614,26.65
33120.712,26.62
33120.809,26.62
33120.913,26.64
33121.001,26.64
33121.119,26.68
33121.202,26.65
33121.324,26.67
33121.408,26.65
33121.505,26.68
33121.604,26.67
33121.706,26.64
33121.834,26.65
33121.935,26.62
33122.015,26.67
33122.116,26.64
33122.219,26.65
33122.322,26.64
33122.452,26.67
33122.528,26.65
33122.598,26.64
33122.731,26.64
33122.812,26.62
33122.935,26.64
33123.072,26.62
33123.160,26.65
33123.243,26.62
33123.364,26.64
33123.449,26.64
33123.550,26.64
33123.653,26.67
33123.758,26.67
33123.858,26.64
33123.896,26.64
33124.064,26.65
33124.089,26.67
33124.192,26.68
33124.290,26.62
33124.403,26.6
33124.503,26.6
33124.599,26.65
33124.790,26.62
33124.792,26.64
33124.912,26.64
33125.001,26.64
33125.097,26.65
33125.197,26.65
33125.293,26.65
33125.403,26.6
33125.496,26.62
33125.606,26.65
33125.736,26.67
33125.785,26.64
33125.907,26.62
33126.015,26.68
33126.109,26.64
33126.214,26.64
33126.283,26.65
33126.418,26.64
33126.521,26.64
33126.631,26.62
33176.724,26.64
33176.783,26.65
33176.900,26.65
33177.000,26.62
33177.133,26.67
33177.248,26.62
33177.344,26.65
33177.442,26.67
33177.545,26.65
33177.646,26.64
33177.750,26.67
33177.778,26.65
33177.954,26.64
33177.981,26.64
33178.081,26.64
33178.185,26.68
33178.363,26.65
33178.386,26.67
33178.494,26.68
33178.592,26.67
33178.675,26.65
33178.795,26.64
33178.875,26.64
33178.976,26.64
33179.087,26.64
33179.182,26.65
33179.285,26.64
33179.410,26.67
33179.489,26.62
33179.592,26.62
33179.694,26.6
33179.795,26.62
33179.900,26.67
33180.001,26.64
33180.104,26.65
33180.216,26.64
33180.314,26.67
33180.410,26.64
33180.513,26.67
33180.625,26.64
33180.746,26.67
33180.820,26.64
33180.924,26.64
33181.025,26.64
33181.136,26.65
33181.248,26.64
33181.266,26.68
33181.437,26.67
33181.494,26.64
33181.570,26.64
33181.672,26.67
33181.778,26.65
33181.885,26.64
33181.983,26.65
33182.087,26.64
33182.185,26.64
33182.282,26.64
33182.383,26.64
33182.484,26.64
33182.587,26.64
33182.670,26.64
33182.766,26.62
33182.878,26.62
33182.976,26.64
33183.084,26.67
33183.175,26.67
33183.278,26.62
33183.381,26.64
33183.496,26.64
33183.594,26.64
33183.690,26.6
33183.792,26.6
33183.900,26.6
33183.998,26.65
33184.099,26.65
33184.199,26.62
33184.302,26.65
33184.403,26.62
33184.508,26.65
33184.609,26.64
33184.711,26.65
33184.765,26.64
33184.869,26.65
33185.020,26.59
33185.121,26.64
33185.182,26.64
33185.334,26.64
33185.432,26.62
33185.459,26.65
33185.554,26.64
33185.660,26.64
33185.768,26.62
33185.871,26.65
33185.966,26.62
33186.067,26.64
33186.163,26.62
33186.261,26.59
33186.354,26.64
33186.462,26.62
33186.560,26.67
33186.657,26.62
33476.761,26.65
33476.869,26.64
33476.967,26.67
33477.067,26.64
33477.172,26.65
33477.271,26.62
33477.378,26.62
33477.496,26.64
33477.581,26.64
33477.682,26.64
33477.785,26.64
33477.907,26.64
33477.989,26.64
33478.099,26.62
33478.204,26.62
33478.299,26.68
33478.402,26.64
33478.511,26.64
33478.609,26.62
33478.711,26.62
33478.815,26.67
33478.920,26.64
33479.023,26.65
33479.118,26.59
33479.146,26.67
33479.241,26.6
33479.356,26.64
33479.447,26.6
33479.550,26.64
33479.648,26.62
33479.744,26.64
33479.891,26.64
33479.959,26.62
33480.067,26.65
33480.148,26.64
33480.244,26.65
33480.344,26.67
33480.445,26.62
33480.550,26.64
33480.653,26.64
33480.756,26.67
33480.858,26.64
33480.962,26.62
33481.060,26.64
33481.170,26.65
33481.266,26.64
33481.369,26.62
33481.469,26.6
33481.582,26.64
33481.679,26.67
33481.778,26.62
33481.880,26.64
33481.984,26.59
33482.084,26.62
33482.187,26.6
33482.290,26.6
33482.393,26.64
33482.494,26.64
33482.596,26.64
33482.640,26.6
33482.802,26.64
33482.905,26.67
33482.932,26.64
33483.033,26.64
33483.133,26.64
33483.238,26.6
33483.337,26.62
33483.444,26.64
33483.545,26.67
33483.645,26.6
33483.743,26.65
33483.832,26.62
33483.930,26.62
33484.030,26.62
33484.155,26.64
33484.236,26.62
33484.337,26.64
33484.440,26.65
33484.548,26.62
33484.675,26.64
33484.748,26.64
33484.849,26.62
33484.961,26.65
33485.087,26.64
33485.128,26.67
33485.229,26.65
33485.332,26.64
33485.464,26.62
33485.579,26.62
33485.670,26.65
33485.780,26.6
33485.905,26.62
33485.947,26.65
33486.081,26.6
33486.180,26.62
33486.283,26.64
33486.396,26.64
33486.420,26.64
33486.591,26.67
33486.692,26.65
33536.724,26.64
33536.820,26.62
33536.920,26.62
33537.025,26.6
33537.130,26.67
33537.231,26.62
33537.337,26.64
33537.418,26.64
33537.535,26.6
33537.640,26.6
33537.739,26.64
33537.829,26.65
33537.930,26.65
33538.030,26.6
33538.126,26.6
33538.231,26.62
33538.329,26.6
33538.452,26.64
33538.537,26.6
33538.638,26.64
33538.739,26.62
33538.844,26.64
33538.957,26.64
33539.028,26.59
33539.158,26.64
33539.231,26.6
33539.354,26.62
33539.452,26.59
33539.552,26.6
33539.667,26.62
33539.765,26.64
33539.866,26.64
33539.994,26.62
33540.077,26.64
33540.177,26.62
33540.228,26.64
33540.400,26.6
33540.483,26.6
33540.510,26.62
33540.687,26.62
33540.724,26.62
33540.817,26.6
33540.915,26.6
33541.018,26.6
33541.123,26.6
33541.224,26.65
33541.326,26.64
33541.427,26.65
33541.530,26.62
33541.609,26.64
33541.711,26.64
33541.827,26.6
33541.925,26.64
33542.021,26.6
33542.131,26.6
33542.239,26.64
33542.337,26.62
33542.435,26.64
33542.562,26.64
33542.641,26.64
33542.768,26.64
33542.820,26.6
33542.940,26.59
33543.021,26.59
33543.106,26.67
33543.209,26.62
33543.351,26.6
33543.452,26.64
33543.552,26.62
33543.667,26.6
33543.758,26.6
33543.859,26.62
33543.964,26.6
33544.077,26.6
33544.106,26.6
33544.201,26.59
33544.299,26.62
33544.400,26.59
33544.501,26.62
33544.609,26.6
33544.707,26.6
33544.807,26.62
33544.912,26.64
33545.011,26.6
33545.136,26.64
33545.195,26.62
33545.295,26.64
33545.396,26.64
33545.506,26.6
33545.603,26.6
33545.704,26.59
33545.805,26.65
33545.915,26.64
33546.011,26.59
33546.114,26.6
33546.209,26.6
33546.324,26.57
33546.420,26.59
33546.523,26.57
33546.626,26.62
33596.728,26.64
33596.831,26.62
33596.932,26.62
33597.040,26.64
33597.109,26.62
33597.239,26.64
33597.344,26.6
33597.476,26.64
33597.549,26.62
33597.650,26.6
33597.753,26.62
33597.856,26.6
33597.957,26.64
33598.077,26.62
33598.097,26.62
33598.192,26.59
33598.288,26.6
33598.408,26.57
33598.486,26.57
33598.597,26.62
33598.707,26.62
33598.787,26.6
33598.905,26.59
33599.000,26.6
33599.092,26.6
33599.201,26.62
33599.300,26.64
33599.425,26.64
33599.503,26.6
33599.604,26.59
33599.726,26.62
33599.800,26.62
33599.913,26.6
33600.011,26.59
33600.109,26.64
33600.211,26.6
33600.324,26.6
33600.420,26.62
33600.518,26.59
33600.619,26.62
33600.723,26.6
33600.834,26.6
33600.954,26.65
33601.030,26.57
33601.131,26.59
33601.236,26.64
33601.334,26.6
33601.439,26.59
33601.540,26.6
33601.643,26.59
33601.751,26.6
33601.848,26.62
33601.876,26.62
33601.974,26.6
33602.077,26.59
33602.187,26.6
33602.285,26.6
33602.385,26.6
33602.486,26.6
33602.574,26.6
33602.692,26.6
33602.793,26.57
33602.873,26.59
33602.974,26.6
33603.077,26.6
33603.180,26.62
33603.288,26.6
33603.386,26.62
33603.488,26.59
33603.621,26.59
33603.692,26.6
33603.793,26.59
33603.897,26.64
33604.001,26.62
33604.099,26.62
33604.202,26.57
33604.324,26.57
33604.408,26.59
33604.510,26.56
33604.614,26.57
33604.734,26.62
33604.827,26.64
33604.927,26.57
33605.023,26.6
33605.128,26.6
33605.226,26.62
33605.339,26.64
33605.366,26.6
33605.543,26.6
33605.572,26.57
33605.670,26.6
33605.768,26.64
33605.880,26.59
33605.976,26.59
33606.077,26.62
33606.185,26.59
33606.280,26.6
33606.361,26.6
33606.466,26.6
33606.572,26.6
33606.672,26.59
33656.766,26.59
33656.866,26.6
33656.969,26.62
33657.174,26.59
33657.175,26.57
33657.275,26.59
33657.376,26.59
33657.486,26.6
33657.586,26.6
33657.712,26.6
33657.787,26.57
33657.891,26.56
33657.993,26.6
33658.067,26.6
33658.197,26.56
33658.300,26.62
33658.402,26.62
33658.537,26.6
33658.611,26.57
33658.707,26.59
33658.815,26.56
33658.913,26.6
33659.016,26.57
33659.143,26.6
33659.157,26.59
33659.256,26.62
33659.354,26.6
33659.550,26.57
33659.552,26.59
33659.653,26.62
33659.873,26.59
33659.939,26.59
33659.967,26.62
33660.070,26.62
33660.168,26.56
33660.270,26.59
33660.373,26.54
33660.451,26.59
33660.552,26.57
33660.653,26.6
33660.766,26.62
33660.888,26.62
33660.976,26.6
33661.065,26.57
33661.168,26.62
33661.386,26.6
33661.388,26.59
33661.474,26.6
33661.587,26.59
33661.685,26.59
33661.750,26.57
33661.883,26.6
33661.986,26.57
33662.089,26.62
33662.190,26.54
33662.293,26.6
33662.391,26.56
33662.508,26.6
33662.604,26.56
33662.697,26.57
33662.815,26.6
33662.917,26.6
33662.947,26.6
33663.043,26.6
33663.143,26.59
33663.326,26.59
33663.354,26.6
33663.454,26.6
33663.548,26.62
33663.650,26.59
33663.755,26.6
33663.853,26.57
33663.957,26.54
33664.057,26.6
33664.160,26.57
33664.241,26.6
33664.353,26.59
33664.451,26.6
33664.547,26.54
33664.650,26.57
33664.751,26.57
33664.854,26.64
33664.956,26.59
33665.062,26.59
33665.160,26.57
33665.268,26.56
33665.390,26.57
33665.472,26.56
33665.570,26.59
33665.673,26.62
33665.798,26.62
33665.878,26.56
33665.979,26.56
33666.082,26.62
33666.190,26.6
33666.287,26.59
33666.347,26.57
33666.491,26.57
33666.597,26.6
33666.655,26.59
33716.798,26.64
33716.902,26.57
33717.003,26.57
33717.032,26.57
33717.133,26.57
33717.246,26.62
33717.337,26.62
33717.437,26.57
33717.540,26.6
33717.635,26.57
33717.731,26.6
33717.849,26.57
33718.028,26.52
33718.030,26.57
33718.130,26.59
33718.234,26.6
33718.334,26.56
33718.437,26.59
33718.542,26.59
33718.643,26.57
33718.744,26.59
33718.841,26.59
33718.951,26.6
33719.060,26.57
33719.153,26.59
33719.266,26.6
33719.368,26.62
33719.473,26.57
33719.572,26.62
33719.675,26.59
33719.795,26.57
33719.881,26.59
33719.983,26.56
33720.037,26.59
33720.163,26.57
33720.238,26.59
33720.344,26.57
33720.420,26.6
33720.599,26.59
33720.626,26.6
33720.723,26.59
33720.898,26.56
33720.939,26.6
33721.022,26.62
33721.123,26.59
33721.226,26.59
33721.334,26.57
33721.430,26.59
33721.518,26.57
33721.633,26.62
33721.714,26.59
33721.817,26.6
33721.918,26.59
33722.021,26.56
33722.123,26.56
33722.226,26.54
33722.329,26.56
33722.437,26.59
33722.533,26.64
33722.636,26.59
33722.739,26.6
33722.851,26.6
33722.947,26.59
33723.045,26.54
33723.148,26.59
33723.251,26.57
33723.353,26.62
33723.471,26.57
33723.559,26.6
33723.660,26.57
33723.761,26.57
33723.886,26.59
33723.967,26.57
33724.067,26.59
33724.180,26.54
33724.275,26.59
33724.327,26.59
33724.479,26.6
33724.581,26.56
33724.614,26.57
33724.714,26.59
33724.812,26.57
33724.913,26.57
33725.016,26.6
33725.126,26.59
33725.207,26.57
33725.309,26.57
33725.425,26.59
33725.525,26.6
33725.606,26.57
33725.719,26.59
33725.815,26.52
33725.913,26.6
33726.011,26.57
33726.126,26.57
33726.228,26.57
33726.326,26.57
33726.410,26.56
33726.520,26.56
33726.619,26.59
33776.712,26.57
33776.824,26.6
33776.905,26.56
33777.025,26.56
33777.101,26.56
33777.238,26.57
33777.334,26.54
33777.456,26.59
33777.557,26.6
33777.655,26.57
33777.748,26.59
33777.849,26.6
33777.952,26.56
33778.055,26.57
33778.104,26.6
33778.201,26.6
33778.307,26.59
33778.405,26.56
33778.501,26.59
33778.616,26.57
33778.709,26.57
33778.807,26.59
33778.907,26.56
33779.008,26.57
33779.113,26.57
33779.212,26.57
33779.319,26.6
33779.395,26.6
33779.496,26.56
33779.598,26.56
33779.717,26.57
33779.804,26.57
33779.905,26.57
33780.006,26.56
33780.111,26.6
33780.212,26.57
33780.315,26.57
33780.418,26.57
33780.522,26.56
33780.623,26.57
33780.743,26.56
33780.821,26.57
33780.891,26.6
33780.991,26.59
33781.098,26.57
33781.236,26.59
33781.334,26.56
33781.449,26.56
33781.525,26.59
33781.647,26.56
33781.744,26.57
33781.842,26.57
33781.893,26.57
33782.057,26.57
33782.155,26.57
33782.184,26.57
33782.292,26.56
33782.390,26.59
33782.494,26.57
33782.591,26.6
33782.704,26.57
33782.802,26.59
33782.903,26.57
33783.079,26.52
33783.082,26.56
33783.192,26.59
33783.293,26.56
33783.393,26.54
33783.501,26.57
33783.601,26.56
33783.699,26.52
33783.807,26.56
33783.903,26.57
33784.010,26.56
33784.128,26.54
33784.217,26.59
33784.315,26.51
33784.413,26.59
33784.513,26.59
33784.616,26.57
33784.719,26.6
33784.822,26.59
33784.932,26.57
33785.030,26.56
33785.131,26.57
33785.231,26.51
33785.342,26.57
33785.440,26.57
33785.538,26.57
33785.641,26.59
33785.741,26.56
33785.846,26.54
33785.908,26.54
33785.993,26.57
33786.074,26.57
33786.179,26.56
33786.278,26.59
33786.378,26.54
33786.481,26.57
33786.587,26.6
33786.701,26.59
34076.783,26.54
34076.878,26.57
34076.974,26.56
34077.074,26.57
34077.180,26.54
34077.280,26.57
34077.380,26.56
34077.483,26.57
34077.587,26.59
34077.719,26.57
34077.804,26.52
34077.893,26.57
34077.996,26.6
34078.098,26.59
34078.214,26.57
34078.315,26.54
34078.410,26.59
34078.508,26.57
34078.609,26.54
34078.714,26.59
34078.815,26.54
34078.918,26.54
34079.021,26.57
34079.123,26.57
34079.224,26.57
34079.327,26.54
34079.430,26.56
34079.532,26.56
34079.641,26.56
34079.662,26.54
34079.763,26.54
34079.863,26.56
34079.967,26.57
34080.076,26.54
34080.175,26.59
34080.273,26.6
34080.378,26.57
34080.469,26.57
34080.567,26.56
34080.687,26.57
34080.766,26.59
34080.871,26.57
34080.974,26.57
34081.072,26.57
34081.180,26.57
34081.280,26.52
34081.375,26.54
34081.486,26.52
34081.579,26.54
34081.660,26.59
34081.770,26.57
34081.891,26.59
34081.974,26.54
34082.055,26.54
34082.165,26.51
34082.265,26.57
34082.390,26.54
34082.469,26.54
34082.582,26.59
34082.707,26.51
34082.805,26.56
34082.900,26.57
34083.018,26.54
34083.116,26.54
34083.212,26.57
34083.315,26.57
34083.358,26.54
34083.452,26.57
34083.550,26.57
34083.652,26.57
34083.753,26.57
34083.935,26.54
34083.961,26.57
34084.050,26.56
34084.165,26.56
34084.266,26.54
34084.369,26.57
34084.462,26.57
34084.555,26.56
34084.652,26.59
34084.753,26.56
34084.858,26.54
34084.967,26.57
34085.065,26.54
34085.153,26.54
34085.285,26.54
34085.368,26.54
34085.449,26.56
34085.574,26.56
34085.657,26.54
34085.780,26.57
34085.945,26.57
34085.949,26.57
34086.054,26.54
34086.162,26.52
34086.300,26.52
34086.373,26.54
34086.496,26.56
34086.594,26.57
34086.692,26.57
34136.810,26.57
34136.907,26.56
34136.959,26.54
34137.109,26.59
34137.212,26.54
34137.241,26.54
34137.359,26.57
34137.445,26.56
34137.545,26.57
34137.662,26.56
34137.751,26.52
34137.853,26.54
34137.954,26.57
34138.055,26.54
34138.138,26.57
34138.236,26.6
34138.356,26.57
34138.461,26.54
34138.550,26.54
34138.655,26.57
34138.748,26.57
34138.851,26.56
34138.947,26.54
34139.055,26.59
34139.167,26.57
34139.265,26.59
34139.371,26.56
34139.471,26.57
34139.565,26.57
34139.680,26.56
34139.773,26.54
34139.873,26.56
34139.976,26.57
34140.079,26.51
34140.131,26.54
34140.297,26.57
34140.395,26.54
34140.494,26.54
34140.547,26.57
34140.709,26.56
34140.736,26.54
34140.834,26.52
34140.967,26.59
34141.035,26.56
34141.145,26.54
34141.229,26.54
34141.339,26.54
34141.449,26.52
34141.540,26.56
34141.638,26.54
34141.812,26.57
34141.831,26.54
34141.929,26.56
34142.025,26.56
34142.136,26.54
34142.246,26.57
34142.346,26.56
34142.442,26.56
34142.523,26.54
34142.643,26.56
34142.739,26.57
34142.837,26.57
34142.939,26.56
34143.059,26.57
34143.157,26.56
34143.239,26.56
34143.351,26.57
34143.449,26.52
34143.547,26.54
34143.648,26.54
34143.772,26.56
34143.869,26.59
34143.998,26.57
34144.070,26.52
34144.190,26.54
34144.219,26.56
34144.386,26.56
34144.479,26.51
34144.574,26.54
34144.626,26.54
34144.793,26.56
34144.821,26.57
34144.918,26.56
34145.018,26.57
34145.123,26.54
34145.224,26.56
34145.403,26.56
34145.444,26.52
34145.533,26.54
34145.633,26.51
34145.817,26.52
34145.829,26.56
34145.925,26.54
34146.027,26.52
34146.121,26.57
34146.223,26.57
34146.334,26.54
34146.435,26.52
34146.548,26.52
34146.641,26.54
34196.766,26.56
34196.844,26.57
34196.959,26.54
34197.065,26.56
34197.146,26.54
34197.248,26.54
34197.329,26.54
34197.410,26.54
34197.511,26.52
34197.614,26.54
34197.724,26.49
34197.824,26.56
34197.930,26.56
34198.065,26.51
34198.133,26.54
34198.206,26.56
34198.307,26.52
34198.408,26.54
34198.540,26.56
34198.616,26.56
34198.721,26.54
34198.819,26.52
34198.912,26.54
34199.013,26.54
34199.119,26.54
34199.202,26.48
34199.300,26.51
34199.420,26.51
34199.508,26.57
34199.606,26.48
34199.704,26.56
34199.800,26.52
34199.922,26.54
34200.018,26.54
34200.114,26.54
34200.221,26.52
34200.319,26.54
34200.422,26.54
34200.525,26.56
34200.633,26.51
34200.731,26.54
34200.832,26.57
34200.957,26.57
34201.001,26.54
34201.148,26.54
34201.248,26.56
34201.324,26.56
34201.446,26.52
34201.547,26.52
34201.645,26.48
34201.761,26.54
34201.856,26.52
34201.912,26.56
34202.022,26.56
34202.123,26.57
34202.228,26.57
34202.305,26.52
34202.471,26.52
34202.498,26.51
34202.614,26.52
34202.696,26.54
34202.795,26.54
34202.900,26.56
34202.998,26.57
34203.109,26.51
34203.209,26.52
34203.305,26.57
34203.415,26.54
34203.489,26.52
34203.598,26.56
34203.694,26.51
34203.812,26.52
34203.896,26.54
34204.033,26.54
34204.106,26.54
34204.204,26.54
34204.309,26.54
34204.408,26.54
34204.506,26.54
34204.631,26.54
34204.721,26.52
34204.817,26.54
34204.912,26.54
34205.013,26.51
34205.136,26.57
34205.236,26.51
34205.331,26.52
34205.435,26.49
34205.533,26.54
34205.587,26.54
34205.685,26.51
34205.851,26.54
34205.949,26.52
34206.043,26.52
34206.146,26.49
34206.197,26.54
34206.298,26.49
34206.393,26.54
34206.493,26.52
34206.592,26.52
34206.702,26.51
34256.881,26.51
34256.883,26.52
34256.984,26.51
34257.087,26.52
34257.204,26.51
34257.295,26.52
34257.393,26.52
34257.481,26.51
34257.594,26.54
34257.690,26.54
34257.787,26.49
34257.881,26.52
34258.030,26.51
34258.104,26.54
34258.202,26.52
34258.305,26.52
34258.415,26.54
34258.508,26.49
34258.609,26.51
34258.717,26.54
34258.817,26.52
34258.913,26.56
34259.043,26.57
34259.128,26.52
34259.229,26.51
34259.331,26.51
34259.408,26.56
34259.476,26.54
34259.630,26.54
34259.682,26.51
34259.777,26.49
34259.945,26.54
34260.047,26.52
34260.077,26.51
34260.182,26.52
34260.280,26.56
34260.380,26.54
34260.481,26.54
34260.582,26.54
34260.685,26.54
34260.768,26.54
34260.880,26.52
34260.974,26.56
34261.079,26.51
34261.179,26.52
34261.290,26.51
34261.378,26.54
34261.472,26.51
34261.616,26.54
34261.665,26.54
34261.795,26.51
34261.900,26.52
34261.981,26.54
34262.074,26.54
34262.197,26.54
34262.295,26.54
34262.393,26.51
34262.513,26.51
34262.609,26.54
34262.717,26.51
34262.814,26.52
34262.947,26.54
34263.022,26.49
34263.126,26.54
34263.226,26.51
34263.260,26.49
34263.425,26.52
34263.528,26.48
34263.631,26.51
34263.733,26.49
34263.761,26.51
34263.861,26.52
34263.962,26.52
34264.064,26.52
34264.185,26.54
34264.273,26.51
34264.373,26.51
34264.474,26.52
34264.579,26.54
34264.658,26.52
34264.758,26.51
34264.859,26.52
34264.966,26.49
34265.065,26.51
34265.167,26.52
34265.288,26.51
34265.371,26.56
34265.494,26.52
34265.555,26.52
34265.655,26.51
34265.768,26.54
34265.869,26.54
34265.969,26.49
34266.092,26.51
34266.153,26.51
34266.260,26.51
34266.391,26.52
34266.467,26.49
34266.591,26.49
34266.697,26.51
34316.805,26.51
34316.905,26.56
34317.001,26.52
34317.101,26.56
34317.150,26.49
34317.317,26.51
34317.413,26.52
34317.538,26.51
34317.548,26.52
34317.667,26.49
34317.761,26.49
34317.932,26.52
34317.957,26.51
34318.052,26.51
34318.148,26.52
34318.251,26.52
34318.349,26.49
34318.444,26.54
34318.548,26.52
34318.648,26.48
34318.751,26.52
34318.854,26.51
34318.964,26.52
34319.060,26.54
34319.168,26.54
34319.272,26.52
34319.376,26.51
34319.474,26.51
34319.579,26.49
34319.699,26.51
34319.787,26.49
34319.885,26.51
34319.988,26.51
34320.065,26.54
34320.185,26.49
34320.287,26.51
34320.337,26.48
34320.503,26.51
34320.555,26.51
34320.701,26.51
34320.758,26.49
34320.869,26.52
34320.945,26.48
34321.094,26.54
34321.212,26.48
34321.241,26.56
34321.337,26.54
34321.435,26.56
34321.538,26.49
34321.643,26.46
34321.746,26.48
34321.849,26.48
34321.949,26.51
34322.052,26.49
34322.136,26.51
34322.234,26.49
34322.342,26.51
34322.437,26.51
34322.540,26.52
34322.643,26.52
34322.753,26.54
34322.853,26.51
34322.951,26.48
34323.052,26.56
34323.153,26.51
34323.256,26.52
34323.375,26.54
34323.462,26.49
34323.562,26.52
34323.668,26.51
34323.739,26.49
34323.876,26.57
34323.974,26.51
34324.076,26.52
34324.179,26.51
34324.280,26.54
34324.332,26.51
34324.476,26.51
34324.548,26.49
