Time Lapsed,Angular_Velocity_X
21540.883,0.0
21540.986,0.0
21541.089,0.0
21541.190,0.0
21541.277,0.0
21541.396,0.0
21541.501,0.0
21541.591,0.0
21541.677,0.0
21541.797,0.0
21541.913,0.0
21541.988,0.0
21542.119,0.0
21542.192,0.0
21542.300,0.0
21542.424,0.0
21542.523,0.0
21542.648,0.0
21542.665,0.0
21542.831,0.0
21542.932,0.0
21543.015,0.0
21543.062,0.0
21543.239,0.0
21543.266,0.0
21543.385,0.0
21543.472,0.0
21543.570,0.0
21543.674,0.0
21543.761,0.0
21543.866,0.0
21543.964,0.0
21544.082,0.0
21544.163,0.0
21544.268,0.0
21544.391,0.0
21544.486,0.0
21544.570,0.0
21544.673,0.0
21544.783,0.0
21544.898,0.0
21544.979,0.0
21545.082,0.0
21545.222,0.0
21545.298,0.0
21545.420,0.0
21545.494,0.0
21545.589,0.0
21545.679,0.0
21545.763,0.0
21545.866,0.0
21545.976,0.0
21546.106,0.0
21546.207,0.0
21546.322,0.0
21546.408,0.0
21546.533,0.0
21546.562,0.0
21546.660,0.0
21596.758,0.0
21596.854,0.0
21597.020,0.0
21597.057,0.0
21597.172,0.0
21597.268,0.0
21597.364,0.0
21597.462,0.0
21597.565,0.0
21597.667,0.0
21597.768,0.0
21597.864,0.0
21597.959,0.0
21598.062,0.0
21598.160,0.0
21598.258,0.0
21598.359,0.0
21598.462,0.0
21598.572,0.0
21598.675,0.0
21598.778,0.0
21598.896,0.0
21598.974,0.0
21599.077,0.0
21599.179,0.0
21599.261,0.0
21599.386,0.0
21599.491,0.0
21599.587,0.0
21599.701,0.0
21599.793,0.0
21599.895,0.0
21599.998,0.0
21600.113,0.0
21600.143,0.0
21600.305,0.0
21600.418,0.0
21600.445,0.0
21600.543,0.0
21600.646,0.0
21600.756,0.0
21600.854,0.0
21600.949,0.0
21601.040,0.0
21601.145,0.0
21601.250,0.0
21601.353,0.0
21601.538,0.0
21601.543,0.0
21601.655,0.0
21601.748,0.0
21601.859,0.0
21601.974,0.0
21602.055,0.0
21602.180,0.0
21602.239,0.0
21602.361,0.0
21602.462,0.0
21602.572,0.0
21602.660,0.0
21602.763,0.0
21602.864,0.0
21602.983,0.0
21603.077,0.0
21603.175,0.0
21603.273,0.0
21603.376,0.0
21603.473,0.0
21603.581,0.0
21603.672,0.0
21603.785,0.0
21603.890,0.0
21603.991,0.0
21604.094,0.0
21604.197,0.0
21604.299,0.0
21604.415,0.0
21604.503,0.0
21604.530,0.0
21604.707,0.0
21604.734,0.0
21604.844,0.0
21604.944,0.0
21605.043,0.0
21605.143,0.0
21605.246,0.0
21605.342,0.0
21605.451,0.0
21605.533,0.0
21605.638,0.0
21605.734,0.0
21605.834,0.0
21605.947,0.0
21606.050,0.0
21606.128,0.0
21606.244,0.0
21606.341,0.0
21606.440,0.0
21606.542,0.0
21606.630,0.0
21656.750,0.0
21656.859,0.0
21656.954,0.0
21657.052,0.0
21657.175,0.0
21657.273,0.0
21657.393,0.0
21657.474,0.0
21657.570,0.0
21657.668,0.0
21657.785,0.0
21657.883,0.0
21657.979,0.0
21658.108,0.0
21658.190,0.0
21658.219,0.0
21658.396,0.0
21658.422,0.0
21658.530,0.0
21658.636,0.0
21658.731,0.0
21658.817,0.0
21658.920,0.0
21659.018,0.0
21659.146,0.0
21659.231,0.0
21659.327,0.0
21659.427,0.0
21659.523,0.0
21659.623,0.0
21659.724,0.0
21659.827,0.0
21659.920,0.0
21660.038,0.0
21660.135,0.0
21660.246,0.0
21660.339,0.0
21660.442,0.0
21660.545,0.0
21660.657,0.0
21660.741,0.0
21660.864,0.0
21660.972,0.0
21661.067,0.0
21661.163,0.0
21661.261,0.0
21661.327,0.0
21661.434,0.0
21661.535,0.0
21661.609,0.0
21661.773,0.0
21661.875,0.0
21661.972,0.0
21662.070,0.0
21662.128,0.0
21662.209,0.0
21662.312,0.0
21662.423,0.0
21662.518,0.0
21662.616,0.0
21662.716,0.0
21662.817,0.0
21662.929,0.0
21663.028,0.0
21663.123,0.0
21663.228,0.0
21663.317,0.0
21663.418,0.0
21663.518,0.0
21663.640,0.0
21663.719,0.0
21663.822,0.0
21663.930,0.0
21664.033,0.0
21664.128,0.0
21664.231,0.0
21664.334,0.0
21664.447,0.0
21664.543,0.0
21664.650,0.0
21664.744,0.0
21664.844,0.0
21664.947,0.0
21665.067,0.0
21665.157,0.0
21665.256,0.0
21665.366,0.0
21665.432,0.0
21665.498,0.0
21665.673,0.0
21665.699,0.0
21665.800,0.0
21665.898,0.0
21666.006,0.0
21666.103,0.0
21666.209,0.0
21666.305,0.0
21666.405,0.0
21666.508,0.0
21666.599,0.0
21666.702,0.0
21716.829,0.0
21716.903,0.0
21716.996,0.0
21717.116,0.0
21717.204,0.0
21717.315,0.0
21717.415,0.0
21717.518,0.0
21717.613,0.0
21717.712,0.0
21717.815,0.0
21717.910,0.0
21718.018,0.0
21718.116,0.0
21718.244,0.0
21718.320,0.0
21718.449,0.0
21718.543,0.0
21718.641,0.0
21718.741,0.0
21718.829,0.0
21718.951,0.0
21719.043,0.0
21719.153,0.0
21719.190,0.0
21719.290,0.0
21719.388,0.0
21719.493,0.0
21719.587,0.0
21719.690,0.0
21719.788,0.0
21719.891,0.0
21719.989,0.0
21720.091,0.0
21720.212,0.0
21720.283,0.0
21720.383,0.0
21720.503,0.0
21720.606,0.0
21720.684,0.0
21720.785,0.0
21720.898,0.0
21720.989,0.0
21721.101,0.0
21721.201,0.0
21721.314,0.0
21721.403,0.0
21721.501,0.0
21721.592,0.0
21721.726,0.0
21721.810,0.0
21721.910,0.0
21722.008,0.0
21722.118,0.0
21722.229,0.0
21722.334,0.0
21722.424,0.0
21722.537,0.0
21722.636,0.0
21722.739,0.0
21722.859,0.0
21722.937,0.0
21723.047,0.0
21723.153,0.0
21723.243,0.0
21723.344,0.0
21723.457,0.0
21723.488,0.0
21723.586,0.0
21723.758,0.0
21723.790,0.0
21723.886,0.0
21723.986,0.0
21724.084,0.0
21724.192,0.0
21724.278,0.0
21724.375,0.0
21724.473,0.0
21724.582,0.0
21724.675,0.0
21724.799,0.0
21724.880,0.0
21724.989,0.0
21725.074,0.0
21725.179,0.0
21725.290,0.0
21725.400,0.0
21725.474,0.0
21725.598,0.0
21725.724,0.0
21725.790,0.0
21725.910,0.0
21726.016,0.0
21726.136,0.0
21726.212,0.0
21726.315,0.0
21726.417,0.0
21726.528,0.0
21726.633,0.0
21776.736,0.0
21776.827,0.0
21776.869,0.0
21777.030,0.0
21777.133,0.0
21777.238,0.0
21777.268,0.0
21777.364,0.0
21777.467,0.0
21777.584,0.0
21777.680,0.0
21777.778,0.0
21777.873,0.0
21777.984,0.0
21778.079,0.0
21778.182,0.0
21778.283,0.0
21778.361,0.0
21778.464,0.0
21778.574,0.0
21778.679,0.0
21778.782,0.0
21778.880,0.0
21778.986,0.0
21779.089,0.0
21779.185,0.0
21779.288,0.0
21779.396,0.0
21779.491,0.0
21779.594,0.0
21779.695,0.0
21779.805,0.0
21779.907,0.0
21780.001,0.0
21780.101,0.0
21780.170,0.0
21780.280,0.0
21780.400,0.0
21780.513,0.0
21780.614,0.0
21780.717,0.0
21780.837,0.0
21780.864,0.0
21780.959,0.0
21781.057,0.0
21781.160,0.0
21781.261,0.0
21781.359,0.0
21781.457,0.0
21781.560,0.0
21781.655,0.0
21781.753,0.0
21781.853,0.0
21781.973,0.0
21782.074,0.0
21782.150,0.0
21782.270,0.0
21782.366,0.0
21782.467,0.0
21782.564,0.0
21782.663,0.0
21782.765,0.0
21782.869,0.0
21782.971,0.0
21783.072,0.0
21783.175,0.0
21783.285,0.0
21783.408,0.0
21783.483,0.0
21783.577,0.0
21783.697,0.0
21783.795,0.0
21783.891,0.0
21784.030,0.0
21784.097,0.0
21784.194,0.0
21784.302,0.0
21784.361,0.0
21784.469,0.0
21784.547,0.0
21784.646,0.0
21784.744,0.0
21784.908,0.0
21785.011,0.0
21785.062,0.0
21785.160,0.0
21785.255,0.0
21785.353,0.0
21785.462,0.0
21785.559,0.0
21785.655,0.0
21785.758,0.0
21785.851,0.0
21785.949,0.0
21786.047,0.0
21786.155,0.0
21786.256,0.0
21786.354,0.0
21786.456,0.0
21786.557,0.0
21786.665,0.0
22076.768,0.0
22076.864,0.0
22076.973,0.0
22077.097,0.0
22077.168,0.0
22077.271,0.0
22077.373,0.0
22077.469,0.0
22077.587,0.0
22077.690,0.0
22077.785,0.0
22077.891,0.0
22077.993,0.0
22078.092,0.0
22078.214,0.0
22078.295,0.0
22078.354,0.0
22078.501,0.0
22078.626,0.0
22078.674,0.0
22078.775,0.0
22078.900,0.0
22078.949,0.0
22079.038,0.0
22079.133,0.0
22079.243,0.0
22079.339,0.0
22079.435,0.0
22079.535,0.0
22079.636,0.0
22079.753,0.0
22079.849,0.0
22079.934,0.0
22080.052,0.0
22080.141,0.0
22080.239,0.0
22080.342,0.0
22080.488,0.0
22080.562,0.0
22080.657,0.0
22080.756,0.0
22080.856,0.0
22080.959,0.0
22081.060,0.0
22081.160,0.0
22081.273,0.0
22081.376,0.0
22081.471,0.0
22081.572,0.0
22081.675,0.0
22081.773,0.0
22081.891,0.0
22081.993,0.0
22082.092,0.0
22082.190,0.0
22082.300,0.0
22082.398,0.0
22082.430,0.0
22082.530,0.0
22082.626,0.0
22082.726,0.0
22082.832,0.0
22082.939,0.0
22083.038,0.0
22083.140,0.0
22083.222,0.0
22083.425,0.0
22083.427,0.0
22083.527,0.0
22083.631,0.0
22083.726,0.0
22083.837,0.0
22083.937,0.0
22084.033,0.0
22084.138,0.0
22084.234,0.0
22084.329,0.0
22084.432,0.0
22084.532,0.0
22084.636,0.0
22084.756,0.0
22084.873,0.0
22084.951,0.0
22085.045,0.0
22085.163,0.0
22085.266,0.0
22085.366,0.0
22085.467,0.0
22085.567,0.0
22085.670,0.0
22085.770,0.0
22085.881,0.0
22085.976,0.0
22086.077,0.0
22086.114,0.0
22086.214,0.0
22086.322,0.0
22086.420,0.0
22086.521,0.0
22086.619,0.0
22136.714,0.0
22136.817,0.0
22136.925,0.0
22137.035,0.0
22137.130,0.0
22137.231,0.0
22137.329,0.0
22137.424,0.0
22137.525,0.0
22137.628,0.0
22137.724,0.0
22137.837,0.0
22137.934,0.0
22138.013,0.0
22138.135,0.0
22138.253,0.0
22138.326,0.0
22138.442,0.0
22138.548,0.0
22138.645,0.0
22138.744,0.0
22138.871,0.0
22138.944,0.0
22139.055,0.0
22139.160,0.0
22139.251,0.0
22139.354,0.0
22139.457,0.0
22139.567,0.0
22139.670,0.0
22139.793,0.0
22139.868,0.0
22139.979,0.0
22140.081,0.0
22140.109,0.0
22140.204,0.0
22140.307,0.0
22140.408,0.0
22140.513,0.0
22140.611,0.0
22140.707,0.0
22140.820,0.0
22140.920,0.0
22141.023,0.0
22141.118,0.0
22141.222,0.0
22141.300,0.0
22141.403,0.0
22141.516,0.0
22141.618,0.0
22141.717,0.0
22141.812,0.0
22141.927,0.0
22142.021,0.0
22142.141,0.0
22142.223,0.0
22142.305,0.0
22142.413,0.0
22142.498,0.0
22142.640,0.0
22142.709,0.0
22142.812,0.0
22142.957,0.0
22143.018,0.0
22143.136,0.0
22143.236,0.0
22143.351,0.0
22143.459,0.0
22143.555,0.0
22143.655,0.0
22143.695,0.0
22143.795,0.0
22143.893,0.0
22144.065,0.0
22144.098,0.0
22144.201,0.0
22144.298,0.0
22144.410,0.0
22144.506,0.0
22144.603,0.0
22144.704,0.0
22144.795,0.0
22144.898,0.0
22144.993,0.0
22145.094,0.0
22145.192,0.0
22145.317,0.0
22145.395,0.0
22145.498,0.0
22145.609,0.0
22145.707,0.0
22145.829,0.0
22145.910,0.0
22145.989,0.0
22146.096,0.0
22146.244,0.0
22146.329,0.0
22146.390,0.0
22146.516,0.0
22146.604,0.0
22196.741,0.0
22196.900,0.0
22196.957,0.0
22197.021,0.0
22197.148,0.0
22197.244,0.0
22197.369,0.0
22197.444,0.0
22197.547,0.0
22197.648,0.0
22197.692,0.0
22197.853,0.0
22197.881,0.0
22197.979,0.0
22198.082,0.0
22198.184,0.0
22198.288,0.0
22198.391,0.0
22198.496,0.0
22198.598,0.0
22198.699,0.0
22198.793,0.0
22198.881,0.0
22198.981,0.0
22199.082,0.0
22199.207,0.0
22199.288,0.0
22199.388,0.0
22199.528,0.0
22199.596,0.0
22199.719,0.0
22199.790,0.0
22199.902,0.0
22200.008,0.0
22200.096,0.0
22200.182,0.0
22200.312,0.0
22200.408,0.0
22200.510,0.0
22200.631,0.0
22200.714,0.0
22200.834,0.0
22200.939,0.0
22201.045,0.0
22201.077,0.0
22201.258,0.0
22201.354,0.0
22201.516,0.0
22201.562,0.0
22201.609,0.0
22201.741,0.0
22201.942,0.0
22202.052,0.0
22202.082,0.0
22202.123,0.0
22202.239,0.0
22202.337,0.0
22202.476,0.0
22202.506,0.0
22202.606,0.0
22202.684,0.0
22202.788,0.0
22202.896,0.0
22202.996,0.0
22203.113,0.0
22203.192,0.0
22203.288,0.0
22203.396,0.0
22203.508,0.0
22203.597,0.0
22203.675,0.0
22203.819,0.0
22203.912,0.0
22204.351,0.0
22204.413,0.0
22204.670,0.0
22204.859,0.0
22204.915,0.0
22204.947,0.0
22205.040,0.0
22205.125,0.0
22205.260,0.0
22205.366,0.0
22205.472,0.0
22205.538,0.0
22205.626,0.0
22205.667,0.0
22205.793,0.0
22205.886,0.0
22205.966,0.0
22206.092,0.0
22206.170,0.0
22206.278,0.0
22206.356,0.0
22206.467,0.0
22206.564,0.0
22206.672,0.0
22256.800,0.0
22256.888,0.0
22256.983,0.0
22257.092,0.0
22257.187,0.0
22257.295,0.0
22257.391,0.0
22257.501,0.0
22257.596,0.0
22257.690,0.0
22257.812,0.0
22257.907,0.0
22257.988,0.0
22258.099,0.0
22258.160,0.0
22258.271,0.0
22258.408,0.0
22258.471,0.0
22258.614,0.0
22258.677,0.0
22258.820,0.0
22258.893,0.0
22259.020,0.0
22259.131,0.0
22259.163,0.0
22259.322,0.0
22259.369,0.0
22259.457,0.0
22259.569,0.0
22259.665,0.0
22259.760,0.0
22259.871,0.0
22259.962,0.0
22260.057,0.0
22260.150,0.0
22260.261,0.0
22260.356,0.0
22260.454,0.0
22260.570,0.0
22260.679,0.0
22260.775,0.0
22260.869,0.0
22260.994,0.0
22261.089,0.0
22261.180,0.0
22261.398,0.0
22261.462,0.0
22261.521,0.0
22261.631,0.0
22261.722,0.0
22261.846,0.0
22261.910,0.0
22262.033,0.0
22262.111,0.0
22262.168,0.0
22262.310,0.0
22262.405,0.0
22262.437,0.0
22262.606,0.0
22262.653,0.0
22262.810,0.0
22262.922,0.0
22263.018,0.0
22263.049,0.0
22263.155,0.0
22263.251,0.0
22263.346,0.0
22263.457,0.0
22263.552,0.0
22263.643,0.0
22263.751,0.0
22263.863,0.0
22263.944,0.0
22264.035,0.0
22264.146,0.0
22264.253,0.0
22264.347,0.0
22264.457,0.0
22264.552,0.0
22264.646,0.0
22264.768,0.0
22264.863,0.0
22264.974,0.0
22265.084,0.0
22265.182,0.0
22265.246,0.0
22265.381,0.0
22265.445,0.0
22265.554,0.0
22265.663,0.0
22265.770,0.0
22265.881,0.0
22265.974,0.0
22266.070,0.0
22266.199,0.0
22266.315,0.0
22266.415,0.0
22266.494,0.0
22266.606,0.0
22266.699,0.0
22316.746,0.0
22316.836,0.0
22316.930,0.0
22317.040,0.0
22317.152,0.0
22317.246,0.0
22317.337,0.0
22317.447,0.0
22317.543,0.0
22317.638,0.0
22317.731,0.0
22317.834,0.0
22317.967,0.0
22318.028,0.0
22318.138,0.0
22318.239,0.0
22318.366,0.0
22318.454,0.0
22318.545,0.0
22318.658,0.0
22318.750,0.0
22318.861,0.0
22318.949,0.0
22319.062,0.0
22319.170,0.0
22319.248,0.0
22319.375,0.0
22319.469,0.0
22319.560,0.0
22319.640,0.0
22319.913,0.0
22319.929,0.0
22319.974,0.0
22320.016,0.0
22320.190,0.0
22320.300,0.0
22320.380,0.0
22320.427,0.0
22320.533,0.0
22320.643,0.0
22320.738,0.0
22320.981,0.0
22321.023,0.0
22321.163,0.0
22321.503,0.0
22321.655,0.0
22321.670,0.0
22321.756,0.0
22321.839,0.0
22321.967,0.0
22322.028,0.0
22322.130,0.0
22322.226,0.0
22322.320,0.0
22322.432,0.0
22322.542,0.0
22322.636,0.0
22322.729,0.0
22322.854,0.0
22322.979,0.0
22323.091,0.0
22323.153,0.0
22323.258,0.0
22323.353,0.0
22323.464,0.0
22323.560,0.0
22323.623,0.0
22323.793,0.0
22323.809,0.0
22323.935,0.0
22324.077,0.0
22324.204,0.0
22324.246,0.0
22324.326,0.0
22324.422,0.0
22324.533,0.0
22324.611,0.0
22324.723,0.0
22324.826,0.0
22324.920,0.0
22325.016,0.0
22325.126,0.0
22325.207,0.0
22325.327,0.0
22325.423,0.0
22325.516,0.0
22325.628,0.0
22325.707,0.0
22325.829,0.0
22325.924,0.0
22326.035,0.0
22326.131,0.0
22326.226,0.0
22326.336,0.0
22326.440,0.0
22326.535,0.0
22326.631,0.0
22376.726,0.0
22376.837,0.0
22376.940,0.0
22377.052,0.0
22377.148,0.0
22377.243,0.0
22377.339,0.0
22377.476,0.0
22377.552,0.0
22377.663,0.0
22377.761,0.0
22377.886,0.0
22377.900,0.0
22378.006,0.0
22378.101,0.0
22378.197,0.0
22378.307,0.0
22378.402,0.0
22378.543,0.0
22378.621,0.0
22378.714,0.0
22378.810,0.0
22378.903,0.0
22378.998,0.0
22379.101,0.0
22379.195,0.0
22379.322,0.0
22379.418,0.0
22379.511,0.0
22379.619,0.0
22379.714,0.0
22379.807,0.0
22379.918,0.0
22380.045,0.0
22380.109,0.0
22380.233,0.0
22380.329,0.0
22380.408,0.0
22380.537,0.0
22380.625,0.0
22380.748,0.0
22380.842,0.0
22380.937,0.0
22381.050,0.0
22381.153,0.0
22381.248,0.0
22381.342,0.0
22381.454,0.0
22381.564,0.0
22381.597,0.0
22381.766,0.0
22381.876,0.0
22381.891,0.0
22381.986,0.0
22382.097,0.0
22382.190,0.0
22382.283,0.0
22382.395,0.0
22382.505,0.0
22382.582,0.0
22382.711,0.0
22382.815,0.0
22382.895,0.0
22382.989,0.0
22383.084,0.0
22383.209,0.0
22383.285,0.0
22383.395,0.0
22383.489,0.0
22383.584,0.0
22383.711,0.0
22383.802,0.0
22383.898,0.0
22384.008,0.0
22384.101,0.0
22384.229,0.0
22384.319,0.0
22384.413,0.0
22384.523,0.0
22384.619,0.0
22384.729,0.0
22384.864,0.0
22384.945,0.0
22385.040,0.0
22385.135,0.0
22385.244,0.0
22385.339,0.0
22385.447,0.0
22385.559,0.0
22385.653,0.0
22385.748,0.0
22385.844,0.0
22385.876,0.0
22385.996,0.0
22386.091,0.0
22386.187,0.0
22386.280,0.0
22386.390,0.0
22386.496,0.0
22386.592,0.0
22386.687,0.0
22676.815,0.0
22676.878,0.0
22677.000,0.0
22677.079,0.0
22677.187,0.0
22677.282,0.0
22677.393,0.0
22677.488,0.0
22677.628,0.0
22677.707,0.0
22677.770,0.0
22677.896,0.0
22677.976,0.0
22678.126,0.0
22678.190,0.0
22678.302,0.0
22678.427,0.0
22678.493,0.0
22678.628,0.0
22678.724,0.0
22678.834,0.0
22678.929,0.0
22679.025,0.0
22679.128,0.0
22679.224,0.0
22679.334,0.0
22679.430,0.0
22679.540,0.0
22679.679,0.0
22679.773,0.0
22679.868,0.0
22679.994,0.0
22680.091,0.0
22680.180,0.0
22680.290,0.0
22680.369,0.0
22680.466,0.0
22680.574,0.0
22680.665,0.0
22680.773,0.0
22680.869,0.0
22680.979,0.0
22681.059,0.0
22681.170,0.0
22681.275,0.0
22681.369,0.0
22681.481,0.0
22681.591,0.0
22681.687,0.0
22681.793,0.0
22681.888,0.0
22681.984,0.0
22682.094,0.0
22682.204,0.0
22682.310,0.0
22682.405,0.0
22682.533,0.0
22682.611,0.0
22682.707,0.0
22682.810,0.0
22682.922,0.0
22683.016,0.0
22683.128,0.0
22683.224,0.0
22683.271,0.0
22683.452,0.0
22683.469,0.0
22683.564,0.0
22683.658,0.0
22683.753,0.0
22683.876,0.0
22683.971,0.0
22684.067,0.0
22684.177,0.0
22684.271,0.0
22684.376,0.0
22684.456,0.0
22684.567,0.0
22684.662,0.0
22684.773,0.0
22684.866,0.0
22684.973,0.0
22685.082,0.0
22685.179,0.0
22685.305,0.0
22685.386,0.0
22685.506,0.0
22685.584,0.0
22685.680,0.0
22685.790,0.0
22685.886,0.0
22685.949,0.0
22686.101,0.0
22686.165,0.0
22686.277,0.0
22686.420,0.0
22686.491,0.0
22686.586,0.0
22736.712,0.0
22736.809,0.0
22736.920,0.0
22737.025,0.0
22737.119,0.0
22737.214,0.0
22737.246,0.0
22737.341,0.0
22737.467,0.0
22737.557,0.0
22737.652,0.0
22737.748,0.0
22737.859,0.0
22737.954,0.0
22738.049,0.0
22738.170,0.0
22738.248,0.0
22738.359,0.0
22738.454,0.0
22738.549,0.0
22738.653,0.0
22738.748,0.0
22738.859,0.0
22738.939,0.0
22739.050,0.0
22739.155,0.0
22739.266,0.0
22739.361,0.0
22739.457,0.0
22739.552,0.0
22739.672,0.0
22739.750,0.0
22739.846,0.0
22740.025,0.0
22740.081,0.0
22740.192,0.0
22740.300,0.0
22740.364,0.0
22740.459,0.0
22740.616,0.0
22740.633,0.0
22740.768,0.0
22740.910,0.0
22741.006,0.0
22741.038,0.0
22741.228,0.0
22741.263,0.0
22741.349,0.0
22741.444,0.0
22741.554,0.0
22741.650,0.0
22741.744,0.0
22741.849,0.0
22741.945,0.0
22742.060,0.0
22742.150,0.0
22742.261,0.0
22742.351,0.0
22742.478,0.0
22742.540,0.0
22742.652,0.0
22742.748,0.0
22742.866,0.0
22742.947,0.0
22743.057,0.0
22743.152,0.0
22743.263,0.0
22743.356,0.0
22743.479,0.0
22743.574,0.0
22743.685,0.0
22743.780,0.0
22743.876,0.0
22743.981,0.0
22744.077,0.0
22744.187,0.0
22744.299,0.0
22744.346,0.0
22744.483,0.0
22744.594,0.0
22744.704,0.0
22744.736,0.0
22744.895,0.0
22744.927,0.0
22745.030,0.0
22745.126,0.0
22745.234,0.0
22745.347,0.0
22745.442,0.0
22745.533,0.0
22745.628,0.0
22745.723,0.0
22745.834,0.0
22745.930,0.0
22746.033,0.0
22746.126,0.0
22746.238,0.0
22746.332,0.0
22746.445,0.0
22746.538,0.0
22746.643,0.0
22796.739,0.0
22796.866,0.0
22796.961,0.0
22797.055,0.0
22797.155,0.0
22797.226,0.0
22797.349,0.0
22797.451,0.0
22797.552,0.0
22797.663,0.0
22797.763,0.0
22797.864,0.0
22797.962,0.0
22798.008,0.0
22798.158,0.0
22798.212,0.0
22798.381,0.0
22798.410,0.0
22798.510,0.0
22798.723,0.0
22798.726,0.0
22798.820,0.0
22798.908,0.0
22799.018,0.0
22799.114,0.0
22799.224,0.0
22799.320,0.0
22799.403,0.0
22799.501,0.0
22799.611,0.0
22799.719,0.0
22799.822,0.0
22799.924,0.0
22800.010,0.0
22800.114,0.0
22800.214,0.0
22800.312,0.0
22800.413,0.0
22800.537,0.0
22800.621,0.0
22800.723,0.0
22800.820,0.0
22800.945,0.0
22801.042,0.0
22801.140,0.0
22801.239,0.0
22801.344,0.0
22801.445,0.0
22801.549,0.0
22801.636,0.0
22801.756,0.0
22801.795,0.0
22801.898,0.0
22802.069,0.0
22802.097,0.0
22802.195,0.0
22802.295,0.0
22802.396,0.0
22802.570,0.0
22802.596,0.0
22802.697,0.0
22802.810,0.0
22802.905,0.0
22803.005,0.0
22803.108,0.0
22803.209,0.0
22803.310,0.0
22803.413,0.0
22803.498,0.0
22803.599,0.0
22803.701,0.0
22803.805,0.0
22803.913,0.0
22804.013,0.0
22804.091,0.0
22804.209,0.0
22804.320,0.0
22804.418,0.0
22804.501,0.0
22804.621,0.0
22804.689,0.0
22804.814,0.0
22804.900,0.0
22805.001,0.0
22805.106,0.0
22805.226,0.0
22805.312,0.0
22805.447,0.0
22805.550,0.0
22805.653,0.0
22805.750,0.0
22805.856,0.0
22805.885,0.0
22806.062,0.0
22806.089,0.0
22806.187,0.0
22806.292,0.0
22806.388,0.0
22806.484,0.0
22806.589,0.0
22806.690,0.0
22856.783,0.0
22856.895,0.0
22857.000,0.0
22857.104,0.0
22857.217,0.0
22857.280,0.0
22857.391,0.0
22857.491,0.0
22857.591,0.0
22857.690,0.0
22857.793,0.0
22857.883,0.0
22857.998,0.0
22858.109,0.0
22858.209,0.0
22858.305,0.0
22858.391,0.0
22858.493,0.0
22858.577,0.0
22858.680,0.0
22858.788,0.0
22858.920,0.0
22859.032,0.0
22859.099,0.0
22859.221,0.0
22859.320,0.0
22859.427,0.0
22859.543,0.0
22859.641,0.0
22859.738,0.0
22859.834,0.0
22859.885,0.0
22859.983,0.0
22860.092,0.0
22860.175,0.0
22860.278,0.0
22860.381,0.0
22860.481,0.0
22860.586,0.0
22860.684,0.0
22860.787,0.0
22860.871,0.0
22860.993,0.0
22861.070,0.0
22861.192,0.0
22861.278,0.0
22861.378,0.0
22861.479,0.0
22861.604,0.0
22861.684,0.0
22861.788,0.0
22861.888,0.0
22862.003,0.0
22862.104,0.0
22862.207,0.0
22862.299,0.0
22862.410,0.0
22862.511,0.0
22862.611,0.0
22862.744,0.0
22862.819,0.0
22862.895,0.0
22863.030,0.0
22863.086,0.0
22863.162,0.0
22863.263,0.0
22863.366,0.0
22863.521,0.0
22863.631,0.0
22863.734,0.0
22863.766,0.0
22863.871,0.0
22863.967,0.0
22864.070,0.0
22864.167,0.0
22864.268,0.0
22864.366,0.0
22864.469,0.0
22864.569,0.0
22864.695,0.0
22864.768,0.0
22864.869,0.0
22864.962,0.0
22865.062,0.0
22865.165,0.0
22865.280,0.0
22865.376,0.0
22865.478,0.0
22865.576,0.0
22865.677,0.0
22865.780,0.0
22865.883,0.0
22865.986,0.0
22866.087,0.0
22866.190,0.0
22866.293,0.0
22866.407,0.0
22866.506,0.0
22866.601,0.0
22866.706,0.0
22916.804,0.0
22916.873,0.0
22916.979,0.0
22917.118,0.0
22917.185,0.0
22917.305,0.0
22917.358,0.0
22917.464,0.0
22917.614,0.0
22917.667,0.0
22917.751,0.0
22917.854,0.0
22917.954,0.0
22918.077,0.0
22918.175,0.0
22918.251,0.0
22918.351,0.0
22918.478,0.0
22918.570,0.0
22918.652,0.0
22918.748,0.0
22918.875,0.0
22918.967,0.0
22919.089,0.0
22919.190,0.0
22919.278,0.0
22919.375,0.0
22919.479,0.0
22919.582,0.0
22919.646,0.0
22919.805,0.0
22919.876,0.0
22919.979,0.0
22920.106,0.0
22920.185,0.0
22920.310,0.0
22920.380,0.0
22920.491,0.0
22920.594,0.0
22920.695,0.0
22920.822,0.0
22920.902,0.0
22920.959,0.0
22921.116,0.0
22921.209,0.0
22921.310,0.0
22921.341,0.0
22921.440,0.0
22921.554,0.0
22921.687,0.0
22921.741,0.0
22921.849,0.0
22921.945,0.0
22922.040,0.0
22922.136,0.0
22922.236,0.0
22922.339,0.0
22922.447,0.0
22922.540,0.0
22922.641,0.0
22922.758,0.0
22922.847,0.0
22922.961,0.0
22923.052,0.0
22923.153,0.0
22923.255,0.0
22923.364,0.0
22923.462,0.0
22923.569,0.0
22923.687,0.0
22923.741,0.0
22923.878,0.0
22923.973,0.0
22924.074,0.0
22924.177,0.0
22924.278,0.0
22924.381,0.0
22924.491,0.0
22924.597,0.0
22924.694,0.0
22924.793,0.0
22924.834,0.0
22924.996,0.0
22925.101,0.0
22925.126,0.0
22925.315,0.0
22925.344,0.0
22925.442,0.0
22925.549,0.0
22925.638,0.0
22925.739,0.0
22925.848,0.0
22925.927,0.0
22926.023,0.0
22926.133,0.0
22926.233,0.0
22926.332,0.0
22926.440,0.0
