Time (s),Absolute acceleration (m/s^2)
3.892123265E0,2.726845283E-2
3.899996800E0,2.219061003E-2
3.907931370E0,1.715424131E-2
3.915865940E0,3.109964094E-2
3.923831028E0,2.609449596E-2
3.931765599E0,3.216354732E-2
3.939700169E0,2.818580212E-2
3.947634739E0,3.044215009E-2
3.955569310E0,2.883040305E-2
3.963503880E0,1.609400560E-2
3.971438450E0,2.647365810E-2
3.979342503E0,2.264902061E-2
3.987277073E0,2.199549329E-2
3.995211644E0,3.112968021E-2
4.003176731E0,3.485277720E-2
4.011111302E0,3.351468417E-2
4.019045872E0,4.404490976E-2
4.026980442E0,3.427573750E-2
4.034884495E0,3.209713743E-2
4.042819065E0,3.046936994E-2
4.050723118E0,3.150713425E-2
4.058657688E0,2.836373533E-2
4.066592259E0,2.278238249E-2
4.074526829E0,3.341680055E-2
4.082491917E0,3.916615440E-2
4.090426487E0,3.881145492E-2
4.098361058E0,3.949991347E-2
4.106295628E0,2.371827330E-2
4.114199681E0,2.587006504E-2
4.122134251E0,4.357879269E-2
4.130068821E0,3.085187682E-2
4.137972874E0,4.082121354E-2
4.145907444E0,5.245374298E-2
4.153872532E0,1.033456340E-1
4.161807103E0,1.989642379E-2
4.169741673E0,2.710780315E-2
4.177676243E0,3.051327357E-2
4.185610813E0,4.616911059E-2
4.193514866E0,1.664142447E-2
4.201449437E0,4.045014882E-2
4.209384007E0,1.580663011E-2
4.217318577E0,2.658876889E-2
4.225222630E0,5.685174909E-2
4.233157200E0,1.081646982E-2
4.241122288E0,4.104596435E-2
4.249056858E0,1.724586231E-2
4.256991429E0,2.605644038E-2
4.264925999E0,3.240796010E-2
4.272830052E0,2.552019152E-2
4.280764622E0,3.406044993E-2
4.288699192E0,4.088234677E-2
4.296664280E0,1.203696635E-2
4.304598851E0,3.537941486E-2
4.312533421E0,3.200042184E-2
4.320467991E0,2.660703993E-2
4.328402562E0,3.817308648E-2
4.336276097E0,3.268074404E-2
4.344210667E0,2.535075538E-2
4.352175755E0,2.954500063E-2
4.360110325E0,2.239393355E-2
4.368044896E0,3.360936581E-2
4.375979466E0,2.573922790E-2
4.383914036E0,3.121192624E-2
4.391818089E0,2.912665874E-2
4.399752659E0,3.237223259E-2
4.407687230E0,3.956865683E-2
4.415591282E0,2.645813709E-2
4.423525853E0,2.718668363E-2
4.431490940E0,4.843868115E-2
4.439425511E0,2.724243437E-2
4.447360081E0,2.485003630E-2
4.455294651E0,2.081668458E-2
4.463229222E0,2.660782180E-2
4.471133274E0,4.160301329E-2
4.479067845E0,2.736817971E-2
4.487032933E0,3.148801963E-2
4.494967503E0,2.720615112E-2
4.502902073E0,2.434732043E-2
4.510806126E0,2.031702298E-2
4.518740696E0,3.139284179E-2
4.526675267E0,2.154833078E-2
4.534609837E0,2.531454818E-2
4.542544407E0,2.891845410E-2
4.550478978E0,3.387619090E-2
4.558413548E0,2.860242815E-2
4.566378636E0,2.377687009E-2
4.574313206E0,2.056392570E-2
4.582247776E0,2.622115067E-2
4.590182347E0,2.541567225E-2
4.598116917E0,2.026647235E-2
4.606051487E0,3.722737325E-2
4.613955540E0,2.896417559E-2
4.621890110E0,2.809617958E-2
4.629855198E0,2.462717531E-2
4.637789769E0,2.853414765E-2
4.645724339E0,2.217710326E-2
4.653658909E0,3.350211847E-2
4.661593480E0,3.312667297E-2
4.669497532E0,2.867519534E-2
4.677401585E0,2.688741076E-2
4.685336155E0,3.478731695E-2
4.693240208E0,2.274084290E-2
4.701174778E0,2.887626468E-2
4.709109349E0,2.677064570E-2
4.717074437E0,1.761908441E-2
4.725009007E0,3.313182486E-2
4.732943577E0,2.310773852E-2
4.740878147E0,2.918490366E-2
4.748782200E0,3.353095136E-2
4.756716771E0,3.659153133E-2
4.764620823E0,2.342909939E-2
4.772585911E0,2.769189909E-2
4.780520481E0,2.714890461E-2
4.788455052E0,2.942500118E-2
4.796389622E0,2.411966325E-2
4.804324192E0,3.828391071E-2
4.812228245E0,2.005313898E-2
4.820132298E0,3.429760246E-2
4.828066868E0,1.678493679E-2
4.836031956E0,2.292186739E-2
4.843966526E0,2.831861649E-2
4.851901097E0,2.923552608E-2
4.859835667E0,1.955371673E-2
4.867770237E0,4.080350580E-2
4.875704808E0,2.921499300E-2
4.883639378E0,3.671484233E-2
4.891543431E0,3.566102250E-2
4.899478001E0,2.268785020E-2
4.907443089E0,3.571793000E-2
4.915377659E0,1.780357765E-2
4.923312230E0,2.680621983E-2
4.931246800E0,2.570553270E-2
4.939181370E0,2.896827084E-2
4.947085423E0,3.623939685E-2
4.955019993E0,3.317624059E-2
4.962954563E0,2.118014516E-2
4.970919651E0,1.497286985E-2
4.978854222E0,2.540417727E-2
4.986788792E0,1.696896896E-2
4.994723362E0,2.437161732E-2
5.002657933E0,3.101909104E-2
