Time (s),Linear Acceleration x (m/s^2)
2.559512181E0,-7.576784119E-3
2.567477269E0,-1.227901597E-2
2.575411839E0,2.121481113E-3
2.583346409E0,-7.305206265E-3
2.591280980E0,-1.441986673E-2
2.599215550E0,-1.429484971E-2
2.607150120E0,-1.193702593E-2
2.615084690E0,-9.427074343E-3
2.623019261E0,-1.652070694E-2
2.630953831E0,-6.926642731E-3
2.638888401E0,-6.951593794E-3
2.646822972E0,2.302685753E-4
2.654757542E0,-4.505839664E-3
2.662692112E0,-9.353721514E-3
2.670626683E0,-2.248393837E-3
2.678591771E0,4.913643468E-3
2.686526341E0,-9.410127997E-3
2.694460911E0,-2.267740667E-3
2.702395481E0,-7.056144066E-3
2.710330052E0,-9.378671646E-3
2.718264622E0,-4.631551914E-3
2.726168675E0,1.150490716E-4
2.734103245E0,-1.415687799E-2
2.742037815E0,1.256470568E-4
2.749911351E0,1.154839993E-7
2.757845921E0,4.870853852E-3
2.765749974E0,-9.471820667E-3
2.773684544E0,-1.190934703E-2
2.781588597E0,-4.750092514E-3
2.789523167E0,-1.893354207E-2
2.797457737E0,-2.249727957E-3
2.805361790E0,-7.063458674E-3
2.813296360E0,4.907149822E-3
2.821230931E0,-9.384837002E-3
2.829134983E0,-1.172541827E-2
2.837069554E0,-4.564809613E-3
2.845004124E0,2.651435323E-3
2.852969212E0,-6.942849141E-3
2.860903782E0,-4.455797840E-3
2.868838353E0,-4.353249446E-3
2.876772923E0,-6.851947401E-3
2.884707493E0,-6.934837438E-3
2.892642063E0,-4.530626349E-3
2.900576634E0,-7.021368481E-3
2.908480687E0,-1.652226038E-2
2.916415257E0,-9.256517515E-3
2.924319310E0,-6.804805249E-3
2.932223362E0,-1.157330722E-2
2.940157933E0,-1.950148959E-3
2.948092503E0,-1.149426773E-2
2.956057591E0,-1.952768769E-3
2.963992161E0,-1.613546163E-2
2.971926731E0,-1.377143525E-2
2.979861302E0,-1.877815463E-3
2.987826390E0,-1.913606189E-3
2.995760960E0,-6.594888866E-3
3.003695530E0,-6.606024690E-3
3.011630101E0,5.349321291E-4
3.019564671E0,-9.044685401E-3
3.027499241E0,-4.422901198E-3
3.035433812E0,-1.864657551E-2
3.043337864E0,-4.224042874E-3
3.051272435E0,-8.984502405E-3
3.059207005E0,6.339550018E-4
3.067172093E0,-4.105870612E-3
3.075106663E0,-1.141715609E-2
3.083041233E0,-9.022953920E-3
3.090975804E0,-1.622788422E-2
3.098910374E0,-8.964908309E-3
3.106844944E0,-9.028703906E-3
3.114779515E0,-8.998537436E-3
3.122683567E0,-4.126834683E-3
3.130618138E0,-1.733044628E-3
3.138583226E0,-1.733249053E-3
3.146517796E0,-8.860038593E-3
3.154452366E0,-1.114669070E-2
3.162386937E0,-8.775188588E-3
3.170321507E0,7.980056107E-4
3.178256077E0,-3.936045337E-3
3.186190647E0,-6.391615607E-3
3.194125218E0,6.638788618E-4
3.202029271E0,-1.845328603E-3
3.209963841E0,5.486672744E-4
3.217867894E0,-1.865207404E-2
3.225832981E0,-6.698682439E-3
3.233767552E0,-6.637799088E-3
3.241702122E0,3.021895885E-3
3.249636692E0,-1.121242810E-2
3.257571263E0,-1.103879046E-2
3.265444798E0,-8.620046079E-3
3.273379368E0,-1.389297191E-3
3.281313938E0,-1.509723254E-3
3.289248509E0,-1.117667183E-2
3.297213597E0,-4.024105612E-3
3.305087132E0,-6.459494587E-3
3.313021702E0,-1.130473334E-2
3.320986790E0,1.257628389E-2
3.328921360E0,-1.631076448E-2
3.336855931E0,-1.980602741E-3
3.344790501E0,-4.487971775E-3
3.352725071E0,-2.170676831E-3
3.360659642E0,-2.205834724E-3
3.368594212E0,-9.388439357E-3
3.376559300E0,1.467037946E-4
3.384493870E0,-1.650065370E-2
3.392428440E0,-9.455095045E-3
3.400332493E0,-9.456370026E-3
3.408267063E0,-4.642684478E-3
3.416201634E0,1.045931131E-4
3.424136204E0,-2.197854687E-3
3.432070774E0,-9.462537244E-3
3.439974827E0,-7.001900580E-3
3.447878880E0,-4.565788433E-3
3.455782933E0,-6.982399616E-3
3.463717503E0,-1.165965758E-2
3.471652073E0,-9.371276945E-3
3.479586644E0,-6.920086686E-3
3.487551731E0,9.715743363E-5
3.495486302E0,-1.417513844E-2
3.503420872E0,-9.247204289E-3
3.511355442E0,-6.880988367E-3
3.519290013E0,3.851321526E-4
3.527224583E0,-1.643064246E-2
3.535159153E0,-6.788496859E-3
3.543063206E0,-6.806748454E-3
3.550997776E0,-2.093822695E-3
3.558901829E0,-4.446371458E-3
3.566836399E0,-2.087790519E-3
3.574770970E0,-2.351091430E-2
3.582675022E0,-2.104300261E-2
3.590609593E0,-1.614728943E-2
3.598574681E0,-1.819160767E-3
3.606509251E0,2.959803212E-3
3.614443821E0,-6.603571121E-3
3.622378392E0,-1.147152111E-2
3.630312962E0,-9.077317081E-3
3.638217015E0,-1.380912773E-2
3.646151585E0,-8.979439735E-3
3.654086155E0,-6.608087569E-3
3.661990208E0,-4.363988992E-3
3.669924778E0,-6.840441842E-3
3.677859349E0,2.771716099E-3
3.685793919E0,-1.396042109E-2
3.693759007E0,-1.382632460E-2
3.701693577E0,4.956438206E-4
3.709628147E0,4.960643128E-4
3.717562718E0,-1.390324719E-2
3.725497288E0,5.277842283E-3
3.733431858E0,-1.382246614E-2
3.741366429E0,-1.143401489E-2
3.749300999E0,-4.168421961E-3
3.757235569E0,-6.615328137E-3
3.765170140E0,5.672769621E-4
3.773104710E0,-6.503025535E-3
3.781008763E0,-1.364068035E-2
3.788943333E0,-4.021960311E-3
3.796908421E0,-1.600602828E-2
3.804842991E0,7.122033276E-4
3.812808079E0,-1.759974752E-3
3.820742649E0,-1.127674989E-2
3.828677220E0,6.946758367E-4
3.836611790E0,-9.027542546E-3
3.844546360E0,5.059652030E-4
3.852480931E0,-9.070840664E-3
3.860384983E0,-9.090255946E-3
3.868319554E0,-6.629259326E-3
3.876223606E0,-9.029846638E-3
3.884158177E0,-1.924259588E-3
3.892123265E0,-4.470732994E-3
3.899996800E0,-2.075687516E-3
3.907931370E0,-6.883905269E-3
3.915865940E0,-1.647843793E-2
3.923831028E0,-9.233541787E-3
3.931765599E0,-6.891683675E-3
3.939700169E0,-6.960175000E-3
3.947634739E0,-1.174924336E-2
3.955569310E0,-6.934795063E-3
3.963503880E0,-6.976239383E-3
3.971438450E0,-9.464772418E-3
3.979342503E0,-7.179905195E-3
3.987277073E0,-4.859060980E-3
3.995211644E0,-7.237440441E-3
4.003176731E0,-9.570264257E-3
4.011111302E0,-1.186591759E-2
4.019045872E0,-2.443108708E-3
4.026980442E0,-7.273006719E-3
4.034884495E0,-1.731221564E-4
4.042819065E0,-1.210631803E-2
4.050723118E0,-1.448982581E-2
4.058657688E0,-5.018113181E-3
4.066592259E0,-7.288462017E-3
4.074526829E0,-1.202445664E-2
4.082491917E0,4.734952468E-3
