Time (s),Linear Acceleration y (m/s^2)
1.806002659E0,-1.073063165E-2
1.813937230E0,-8.377861232E-3
1.821871800E0,-1.082362980E-2
1.829806370E0,-8.553717285E-3
1.837740940E0,-1.082947478E-2
1.845675511E0,-2.272682264E-2
1.853579563E0,-2.026816458E-2
1.861514134E0,-1.782080531E-2
1.869418187E0,-2.487844601E-2
1.877352757E0,1.413431019E-3
1.885317845E0,-8.181620389E-3
1.893221897E0,-8.210819215E-3
1.901156468E0,-1.065124571E-2
1.909091038E0,-1.294444874E-2
1.917025608E0,-1.306567341E-2
1.924960179E0,-1.059863716E-2
1.932864231E0,-3.362379968E-3
1.940798802E0,-8.168801665E-3
1.948763890E0,-1.285622269E-2
1.956698460E0,-5.756746978E-3
1.964633030E0,-1.283872873E-2
1.972567601E0,-2.468699589E-2
1.980502171E0,-1.028745621E-2
1.988436741E0,-1.271446794E-2
1.996371312E0,-1.262281090E-2
2.004305882E0,-1.745446771E-2
2.012240452E0,-1.263047010E-2
2.020175022E0,-1.490213722E-2
2.028109593E0,-2.914383635E-2
2.036013646E0,-7.679212838E-3
2.043948216E0,-5.284950137E-3
2.051852269E0,-1.246874779E-2
2.059786839E0,-7.703494281E-3
2.067721409E0,-1.011389866E-2
2.075686497E0,-1.255988702E-2
2.083621067E0,-1.013710350E-2
2.091555638E0,-1.487873495E-2
2.099490208E0,-2.198132128E-2
2.107424778E0,-7.629737258E-3
2.115328831E0,-1.721859723E-2
2.123263401E0,-1.007943600E-2
2.131167454E0,-1.243434101E-2
2.139102024E0,-1.235554740E-2
2.147036595E0,-7.500465959E-3
2.155001683E0,-7.486157119E-3
2.162936253E0,2.008080482E-3
2.170840306E0,-2.421915531E-2
2.178774876E0,-7.583972067E-3
2.186739964E0,-1.476075873E-2
2.194613499E0,-1.481977850E-2
2.202548069E0,-7.801745087E-3
2.210482640E0,-1.254927740E-2
2.218386692E0,-1.489167288E-2
2.226321263E0,-2.192452550E-2
2.234255833E0,-9.930949658E-3
2.242190403E0,-1.482896507E-2
2.250094456E0,-1.722729951E-2
2.258029026E0,-1.243314147E-2
2.265994114E0,-1.239265874E-2
2.273928685E0,-1.714284718E-2
2.281863255E0,-1.239594817E-2
2.289797825E0,-7.580529898E-3
2.297732396E0,-7.621914148E-3
2.305666966E0,-1.708468050E-2
2.313601536E0,-1.932597533E-2
2.321536106E0,-1.441267133E-2
2.329440159E0,-1.444163173E-2
2.337374730E0,-7.300410420E-3
2.345309300E0,-9.710658342E-3
2.353243870E0,-1.194380969E-2
2.361208958E0,-7.146190852E-3
2.369143528E0,-1.194644347E-2
2.377078099E0,-2.145357057E-2
2.385012669E0,-4.984322935E-3
2.392947239E0,-1.445515826E-2
2.400881810E0,-1.445515826E-2
2.408785862E0,-1.679128408E-2
2.416720433E0,-7.154222578E-3
2.424655003E0,-4.747372121E-3
2.432620091E0,-2.394187078E-2
2.440554661E0,-1.190516725E-2
2.448489231E0,-3.094051778E-2
2.456423802E0,-1.404423639E-2
2.464358372E0,-1.403186098E-2
2.472292942E0,-1.881922409E-2
2.480227513E0,-6.823744625E-3
2.488162083E0,-6.865240633E-3
2.496096653E0,-1.169635728E-2
2.504031224E0,-1.874733344E-2
2.511965794E0,2.800483257E-3
2.519900364E0,-1.152633876E-2
2.527804417E0,-9.173743427E-3
2.535738987E0,-2.101650089E-2
2.543643040E0,-8.921205997E-3
2.551577610E0,-6.692770869E-3
2.559512181E0,-1.628316194E-2
2.567477269E0,-1.145287603E-2
2.575411839E0,-1.146330684E-2
2.583346409E0,-1.389113814E-2
2.591280980E0,-1.629120484E-2
2.599215550E0,-1.961134374E-3
2.607150120E0,-1.383640990E-2
2.615084690E0,-1.378812268E-2
2.623019261E0,-1.605359837E-2
2.630953831E0,-8.806504309E-3
2.638888401E0,-8.785597980E-3
2.646822972E0,-1.369743794E-2
2.654757542E0,-1.131753251E-2
2.662692112E0,-6.595343351E-3
2.670626683E0,-1.386401802E-2
2.678591771E0,-1.865580678E-2
2.686526341E0,-1.861454919E-2
2.694460911E0,-9.161904454E-3
2.702395481E0,-4.373501986E-3
2.710330052E0,-9.256739169E-3
2.718264622E0,-7.068965584E-3
2.726168675E0,-1.891968772E-2
2.734103245E0,-6.758108735E-3
2.742037815E0,-9.235166013E-3
2.749911351E0,-1.172311604E-2
2.757845921E0,-6.934653968E-3
2.765749974E0,-7.082961500E-3
2.773684544E0,-9.445603937E-3
2.781588597E0,-1.673040166E-2
2.789523167E0,-1.200326532E-2
2.797457737E0,-1.201060787E-2
2.805361790E0,-7.329780608E-3
2.813296360E0,-7.370967418E-3
2.821230931E0,-1.211765781E-2
2.829134983E0,-1.448731497E-2
2.837069554E0,-1.693317667E-2
2.845004124E0,-1.219448820E-2
2.852969212E0,-1.219404489E-2
2.860903782E0,-9.861063212E-3
2.868838353E0,-1.935329661E-2
2.876772923E0,-1.217724383E-2
2.884707493E0,-5.077514797E-3
2.892642063E0,-1.223288476E-2
2.900576634E0,-1.448518410E-2
2.908480687E0,-1.195191219E-2
2.916415257E0,-1.674609259E-2
2.924319310E0,-7.235147059E-3
2.932223362E0,-1.914561167E-2
2.940157933E0,-1.189056039E-2
2.948092503E0,-2.264995128E-3
2.956057591E0,-1.176385581E-2
2.963992161E0,-6.991457194E-3
2.971926731E0,-9.308304638E-3
2.979861302E0,-1.396918669E-2
2.987826390E0,-1.396607980E-2
2.995760960E0,-1.391347498E-2
3.003695530E0,-1.865611970E-2
3.011630101E0,-6.602250040E-3
3.019564671E0,-1.615153253E-2
3.027499241E0,-6.616361439E-3
3.035433812E0,-1.372460648E-2
3.043337864E0,-1.609906182E-2
3.051272435E0,-6.543003023E-3
3.059207005E0,-8.937187493E-3
3.067172093E0,-1.139479876E-2
3.075106663E0,-1.376458630E-2
3.083041233E0,-1.376458630E-2
3.090975804E0,-2.089802921E-2
3.098910374E0,-1.599869505E-2
3.106844944E0,-4.018943757E-3
3.114779515E0,-1.363180205E-2
3.122683567E0,7.334575057E-4
3.130618138E0,-3.972109407E-3
3.138583226E0,-6.490681320E-3
3.146517796E0,-4.048135132E-3
3.154452366E0,-6.386622787E-3
3.162386937E0,-8.844770491E-3
3.170321507E0,-2.071836963E-2
3.178256077E0,-1.345124096E-2
3.186190647E0,-1.340568811E-2
3.194125218E0,-1.820057258E-2
3.202029271E0,-2.295009419E-2
3.209963841E0,-8.667487651E-3
3.217867894E0,-6.205510348E-3
3.225832981E0,-1.334046945E-2
3.233767552E0,-1.087326556E-2
3.241702122E0,-8.396174759E-3
3.249636692E0,-1.555380598E-2
3.257571263E0,-1.564992219E-2
3.265444798E0,-1.083048806E-2
3.273379368E0,-2.035298944E-2
3.281313938E0,-1.317510381E-2
3.289248509E0,-8.320029825E-3
3.297213597E0,-1.302887499E-2
3.305087132E0,-1.016203314E-3
3.313021702E0,3.764111549E-3
3.320986790E0,-1.773804799E-2
3.328921360E0,-1.016601920E-3
3.336855931E0,-1.068195701E-2
3.344790501E0,-1.308535412E-2
3.352725071E0,-1.317105442E-2
3.360659642E0,-1.078721881E-2
3.368594212E0,1.183792949E-3
3.376559300E0,-1.088230684E-2
3.384493870E0,-8.492898196E-3
3.392428440E0,-8.426610380E-3
3.400332493E0,-1.558389515E-2
3.408267063E0,-2.260363847E-2
3.416201634E0,-1.533181593E-2
3.424136204E0,-1.761325449E-2
3.432070774E0,-1.757727563E-2
3.439974827E0,-1.521093771E-2
3.447878880E0,1.589845866E-3
3.455782933E0,-1.269946247E-2
3.463717503E0,-5.709841847E-3
3.471652073E0,-5.698621273E-3
3.479586644E0,-1.046277955E-2
3.487551731E0,1.466851681E-3
3.495486302E0,-1.054891944E-2
3.503420872E0,3.851976246E-3
3.511355442E0,-8.103050292E-3
3.519290013E0,-3.397457302E-3
3.527224583E0,-8.234418929E-3
3.535159153E0,-1.532207057E-2
3.543063206E0,-1.292498782E-2
3.550997776E0,-1.514048874E-2
3.558901829E0,-7.957860827E-3
3.566836399E0,-1.040872559E-2
3.574770970E0,-5.672857165E-3
3.582675022E0,-1.048567519E-2
3.590609593E0,-7.975943387E-3
3.598574681E0,-1.265021786E-2
3.606509251E0,-1.516060904E-2
3.614443821E0,-7.920231670E-3
3.622378392E0,-1.031490788E-2
3.630312962E0,-3.008458763E-3
3.638217015E0,-1.261633262E-2
3.646151585E0,-3.204662353E-3
3.654086155E0,-1.027516276E-2
3.661990208E0,-1.496611908E-2
3.669924778E0,-5.597844720E-4
3.677859349E0,-1.241955534E-2
3.685793919E0,-1.474051550E-2
3.693759007E0,-7.570821792E-3
3.701693577E0,-9.941421449E-3
3.709628147E0,-5.152955651E-3
3.717562718E0,-7.520537823E-3
3.725497288E0,-9.969282895E-3
3.733431858E0,-7.545735687E-3
3.741366429E0,-5.093388259E-3
3.749300999E0,-7.570102811E-3
3.757235569E0,-1.710923761E-2
3.765170140E0,-2.744026482E-3
3.773104710E0,-1.707370952E-2
3.781008763E0,-4.373192787E-4
3.788943333E0,-7.619835436E-3
3.796908421E0,-9.928654879E-3
3.804842991E0,-2.787601203E-3
3.812808079E0,-9.902667254E-3
3.820742649E0,-1.962361485E-2
3.828677220E0,-2.946712077E-3
3.836611790E0,-5.369920284E-3
3.844546360E0,-1.735537499E-2
3.852480931E0,-2.865828574E-3
3.860384983E0,4.306972027E-3
3.868319554E0,-1.483033970E-2
3.876223606E0,-1.473078504E-2
3.884158177E0,-1.242380589E-2
3.892123265E0,-1.251040772E-2
3.899996800E0,-5.410894752E-3
3.907931370E0,-1.255444810E-2
3.915865940E0,-2.965379506E-3
3.923831028E0,-5.347304046E-3
3.931765599E0,-1.732464135E-2
3.939700169E0,-7.690262049E-3
3.947634739E0,-1.009081304E-2
3.955569310E0,-1.469950378E-2
3.963503880E0,-2.769943327E-3
3.971438450E0,-1.234814152E-2
