Time (s),Linear Acceleration z (m/s^2)
1.932864231E0,-1.664352417E-2
1.940798802E0,-2.382564545E-2
1.948763890E0,-3.100776672E-2
1.956698460E0,-2.622032166E-2
1.964633030E0,-1.664257050E-2
1.972567601E0,-2.382469177E-2
1.980502171E0,-2.621936798E-2
1.988436741E0,-2.382469177E-2
1.996371312E0,-2.382469177E-2
2.004305882E0,-2.861309052E-2
2.012240452E0,-2.143096924E-2
2.020175022E0,-1.664161682E-2
2.028109593E0,-1.664161682E-2
2.036013646E0,-2.143001556E-2
2.043948216E0,-2.621841431E-2
2.051852269E0,-1.185321808E-2
2.059786839E0,-2.143001556E-2
2.067721409E0,-2.382373810E-2
2.075686497E0,-3.579521179E-2
2.083621067E0,-1.664161682E-2
2.091555638E0,-4.058361053E-2
2.099490208E0,-1.903533936E-2
2.107424778E0,-7.064819336E-3
2.115328831E0,-1.664161682E-2
2.123263401E0,-2.382469177E-2
2.131167454E0,-1.185321808E-2
2.139102024E0,-2.382373810E-2
2.147036595E0,-2.142906189E-2
2.155001683E0,-2.621746063E-2
2.162936253E0,-1.185321808E-2
2.170840306E0,-2.861213684E-2
2.178774876E0,-2.621841431E-2
2.186739964E0,-2.143001556E-2
2.194613499E0,-9.458541870E-3
2.202548069E0,-3.100776672E-2
2.210482640E0,-1.903629303E-2
2.218386692E0,-1.664161682E-2
2.226321263E0,-4.058361053E-2
2.234255833E0,-2.621841431E-2
2.242190403E0,-4.670143127E-3
2.250094456E0,-2.621841431E-2
2.258029026E0,-1.664257050E-2
2.265994114E0,-1.424694061E-2
2.273928685E0,-1.664161682E-2
2.281863255E0,-2.621841431E-2
2.289797825E0,-2.143001556E-2
2.297732396E0,-2.382373810E-2
2.305666966E0,-1.664161682E-2
2.313601536E0,-2.621746063E-2
2.321536106E0,-1.663970947E-2
2.329440159E0,-1.185226440E-2
2.337374730E0,-1.903438568E-2
2.345309300E0,-2.382278442E-2
2.353243870E0,-2.621650696E-2
2.361208958E0,-7.062911987E-3
2.369143528E0,-3.100490570E-2
2.377078099E0,-1.903343201E-2
2.385012669E0,-2.382278442E-2
2.392947239E0,-1.903438568E-2
2.400881810E0,-3.100585938E-2
2.408785862E0,-2.382183075E-2
2.416720433E0,-1.903343201E-2
2.424655003E0,-1.663970947E-2
2.432620091E0,-7.062911987E-3
2.440554661E0,-1.424503326E-2
2.448489231E0,-1.903247833E-2
2.456423802E0,-2.621555328E-2
2.464358372E0,-2.621555328E-2
2.472292942E0,-2.382087708E-2
2.480227513E0,-1.185035706E-2
2.488162083E0,-1.663875580E-2
2.496096653E0,-1.663875580E-2
2.504031224E0,-2.142715454E-2
2.511965794E0,-3.339767456E-2
2.519900364E0,-1.184940338E-2
2.527804417E0,-2.142715454E-2
2.535738987E0,-1.903057098E-2
2.543643040E0,-1.184844971E-2
2.551577610E0,-2.142620087E-2
2.559512181E0,-3.579139709E-2
2.567477269E0,-1.663780212E-2
2.575411839E0,-1.184940338E-2
2.583346409E0,-2.621555328E-2
2.591280980E0,-2.860927582E-2
2.599215550E0,-2.142715454E-2
2.607150120E0,-2.621459961E-2
2.615084690E0,-2.381992340E-2
2.623019261E0,-2.142524719E-2
2.630953831E0,-1.663684845E-2
2.638888401E0,-1.903057098E-2
2.646822972E0,-1.663684845E-2
2.654757542E0,-2.381896973E-2
2.662692112E0,-1.903152466E-2
2.670626683E0,-3.579139709E-2
2.678591771E0,-3.100299835E-2
2.686526341E0,-2.621459961E-2
2.694460911E0,-2.382087708E-2
2.702395481E0,-3.339767456E-2
2.710330052E0,-2.621555328E-2
2.718264622E0,-2.621650696E-2
2.726168675E0,-2.861022949E-2
2.734103245E0,-3.100395203E-2
2.742037815E0,-1.903247833E-2
2.749911351E0,-1.903343201E-2
2.757845921E0,-2.621555328E-2
2.765749974E0,-1.903343201E-2
2.773684544E0,-2.382183075E-2
2.781588597E0,-1.903343201E-2
2.789523167E0,-2.142906189E-2
2.797457737E0,-1.424598694E-2
2.805361790E0,-2.621841431E-2
2.813296360E0,-1.424694061E-2
2.821230931E0,-3.340053558E-2
2.829134983E0,-2.142906189E-2
2.837069554E0,-2.382373810E-2
2.845004124E0,-3.579521179E-2
2.852969212E0,-2.143001556E-2
2.860903782E0,-3.340148926E-2
2.868838353E0,-9.458541870E-3
2.876772923E0,-1.903533936E-2
2.884707493E0,-2.143001556E-2
2.892642063E0,-1.424694061E-2
2.900576634E0,-3.579425812E-2
2.908480687E0,-2.861022949E-2
2.916415257E0,-1.664066315E-2
2.924319310E0,-3.340053558E-2
2.932223362E0,-1.903438568E-2
2.940157933E0,-1.185226440E-2
2.948092503E0,-3.579330444E-2
2.956057591E0,-2.142810822E-2
2.963992161E0,-2.861022949E-2
2.971926731E0,-1.903343201E-2
2.979861302E0,-2.382087708E-2
2.987826390E0,-2.621555328E-2
2.995760960E0,-1.663875580E-2
3.003695530E0,-1.663875580E-2
3.011630101E0,-2.142620087E-2
3.019564671E0,-1.184940338E-2
3.027499241E0,-4.058074951E-2
3.035433812E0,-2.381992340E-2
3.043337864E0,-2.381992340E-2
3.051272435E0,-3.339672089E-2
3.059207005E0,-2.381992340E-2
3.067172093E0,-3.818511963E-2
3.075106663E0,-2.621459961E-2
3.083041233E0,-2.381992340E-2
3.090975804E0,-1.903152466E-2
3.098910374E0,-2.621364594E-2
3.106844944E0,-1.424217224E-2
3.114779515E0,-2.621364594E-2
3.122683567E0,-3.579044342E-2
3.130618138E0,-3.339576721E-2
3.138583226E0,-2.860736847E-2
3.146517796E0,-2.142524719E-2
3.154452366E0,-9.453773499E-3
3.162386937E0,-1.903057098E-2
3.170321507E0,-3.100204468E-2
3.178256077E0,-1.424121857E-2
3.186190647E0,-2.621269226E-2
3.194125218E0,-3.339481354E-2
3.202029271E0,-3.818321228E-2
3.209963841E0,-2.142524719E-2
3.217867894E0,-3.339481354E-2
3.225832981E0,-2.621269226E-2
3.233767552E0,-3.100013733E-2
3.241702122E0,-2.621173859E-2
3.249636692E0,-1.424026489E-2
3.257571263E0,-2.142429352E-2
3.265444798E0,-2.621173859E-2
3.273379368E0,-2.381706238E-2
3.281313938E0,-2.860546112E-2
3.289248509E0,-9.451866150E-3
3.297213597E0,-2.621078491E-2
3.305087132E0,-3.818130493E-2
3.313021702E0,-2.621078491E-2
3.320986790E0,-2.142238617E-2
3.328921360E0,-1.902770996E-2
3.336855931E0,-4.536533356E-2
3.344790501E0,-1.184558868E-2
3.352725071E0,-4.057693481E-2
3.360659642E0,-3.100013733E-2
3.368594212E0,-2.621173859E-2
3.376559300E0,-1.902866364E-2
3.384493870E0,-3.100013733E-2
3.392428440E0,-2.621173859E-2
3.400332493E0,-4.536533356E-2
3.408267063E0,-3.099918365E-2
3.416201634E0,-1.663398743E-2
3.424136204E0,-2.381515503E-2
3.432070774E0,-2.620887756E-2
3.439974827E0,-3.099822998E-2
3.447878880E0,-9.449005127E-3
3.455782933E0,-1.663208008E-2
3.463717503E0,-3.099822998E-2
3.471652073E0,-3.339195251E-2
3.479586644E0,-3.339195251E-2
3.487551731E0,-2.860355377E-2
3.495486302E0,-1.663398743E-2
3.503420872E0,-2.860355377E-2
3.511355442E0,-9.449958801E-3
3.519290013E0,-2.381610870E-2
3.527224583E0,-1.184558868E-2
3.535159153E0,-2.860355377E-2
3.543063206E0,-3.099822998E-2
3.550997776E0,-1.663208008E-2
3.558901829E0,-3.099727631E-2
3.566836399E0,-3.339099884E-2
3.574770970E0,-9.449958801E-3
3.582675022E0,-4.536437988E-2
3.590609593E0,-3.339195251E-2
3.598574681E0,-3.817939758E-2
3.606509251E0,-2.381515503E-2
3.614443821E0,-1.902580261E-2
3.622378392E0,-2.620887756E-2
3.630312962E0,-1.663208008E-2
3.638217015E0,-1.902580261E-2
3.646151585E0,-1.902675629E-2
3.654086155E0,-3.817939758E-2
3.661990208E0,-2.141952515E-2
3.669924778E0,-4.296684265E-2
3.677859349E0,-1.663112640E-2
3.685793919E0,-3.099536896E-2
3.693759007E0,-2.860164642E-2
3.701693577E0,-3.339004517E-2
3.709628147E0,-1.663112640E-2
3.717562718E0,-1.663017273E-2
3.725497288E0,-2.381324768E-2
3.733431858E0,-1.663112640E-2
3.741366429E0,-3.339004517E-2
3.749300999E0,-2.381324768E-2
3.757235569E0,-1.902484894E-2
3.765170140E0,-2.381324768E-2
3.773104710E0,-2.620792389E-2
3.781008763E0,-1.902484894E-2
3.788943333E0,-1.423645020E-2
3.796908421E0,-2.620792389E-2
3.804842991E0,-1.423645020E-2
3.812808079E0,-3.339004517E-2
3.820742649E0,-3.099632263E-2
3.828677220E0,-3.099727631E-2
3.836611790E0,-2.620887756E-2
3.844546360E0,-3.339099884E-2
3.852480931E0,-2.141952515E-2
3.860384983E0,-2.860164642E-2
3.868319554E0,-3.817844391E-2
3.876223606E0,-3.817844391E-2
3.884158177E0,-2.860164642E-2
3.892123265E0,-2.381324768E-2
3.899996800E0,-2.142047882E-2
3.907931370E0,-9.448051453E-3
3.915865940E0,-2.620792389E-2
3.923831028E0,-2.381324768E-2
3.931765599E0,-2.620792389E-2
3.939700169E0,-2.620792389E-2
3.947634739E0,-2.620792389E-2
3.955569310E0,-2.381229401E-2
3.963503880E0,-1.423645020E-2
3.971438450E0,-2.141952515E-2
3.979342503E0,-1.902484894E-2
3.987277073E0,-1.902389526E-2
3.995211644E0,-2.860069275E-2
4.003176731E0,-3.339004517E-2
4.011111302E0,-2.620792389E-2
4.019045872E0,-3.817653656E-2
4.026980442E0,-3.338813782E-2
4.034884495E0,-2.859973907E-2
4.042819065E0,-2.620601654E-2
4.050723118E0,-2.620601654E-2
4.058657688E0,-2.381134033E-2
4.066592259E0,-2.141761780E-2
4.074526829E0,-2.620601654E-2
4.082491917E0,-3.817653656E-2
4.090426487E0,-3.817653656E-2
4.098361058E0,-3.817653656E-2
4.106295628E0,-1.662921906E-2
4.114199681E0,-2.381134033E-2
4.122134251E0,-3.578281403E-2
4.130068821E0,-2.620601654E-2
4.137972874E0,-3.817653656E-2
4.145907444E0,4.562091827E-2
4.153872532E0,-9.803199768E-2
4.161807103E0,-9.445190430E-3
4.169741673E0,-1.662826538E-2
4.177676243E0,-2.859783173E-2
4.185610813E0,-4.535865784E-2
4.193514866E0,-4.656791687E-3
4.201449437E0,-3.817558289E-2
4.209384007E0,-1.184082031E-2
4.217318577E0,-2.381134033E-2
4.225222630E0,-5.493640900E-2
4.233157200E0,4.920005798E-3
4.241122288E0,-3.817653656E-2
4.249056858E0,-1.423358917E-2
4.256991429E0,-2.381038666E-2
4.264925999E0,-3.099250793E-2
4.272830052E0,-2.141761780E-2
4.280764622E0,-3.338813782E-2
4.288699192E0,-3.578186035E-2
4.296664280E0,-7.051467896E-3
4.304598851E0,-3.099250793E-2
4.312533421E0,-2.859783173E-2
4.320467991E0,-2.141571045E-2
4.328402562E0,-3.578090668E-2
4.336276097E0,-2.859783173E-2
4.344210667E0,-1.902103424E-2
4.352175755E0,-2.859783173E-2
4.360110325E0,-1.902103424E-2
4.368044896E0,-2.620315552E-2
4.375979466E0,-2.380847931E-2
4.383914036E0,-2.380847931E-2
4.391818089E0,-2.380752563E-2
4.399752659E0,-2.859687805E-2
4.407687230E0,-3.817367554E-2
4.415591282E0,-2.380847931E-2
4.423525853E0,-2.620315552E-2
4.431490940E0,-4.535770416E-2
4.439425511E0,-2.380943298E-2
4.447360081E0,-2.141475677E-2
4.455294651E0,-1.902008057E-2
4.463229222E0,-2.380847931E-2
4.471133274E0,-3.817367554E-2
4.479067845E0,-2.380847931E-2
4.487032933E0,-2.859687805E-2
4.494967503E0,-2.380847931E-2
4.502902073E0,-2.380847931E-2
4.510806126E0,-1.662540436E-2
4.518740696E0,-3.099155426E-2
4.526675267E0,-1.902008057E-2
4.534609837E0,-2.380847931E-2
4.542544407E0,-2.620315552E-2
4.550478978E0,-2.620315552E-2
4.558413548E0,-2.141380310E-2
4.566378636E0,-1.902008057E-2
4.574313206E0,-1.662635803E-2
4.582247776E0,-2.380847931E-2
4.590182347E0,-2.380847931E-2
4.598116917E0,-1.902103424E-2
4.606051487E0,-3.338527679E-2
4.613955540E0,-2.380943298E-2
4.621890110E0,-2.620410919E-2
4.629855198E0,-2.141571045E-2
4.637789769E0,-2.620410919E-2
4.645724339E0,-1.662731171E-2
4.653658909E0,-3.099250793E-2
4.661593480E0,-2.859783173E-2
4.669497532E0,-2.620410919E-2
4.677401585E0,-2.620410919E-2
4.685336155E0,-2.859783173E-2
4.693240208E0,-1.423168182E-2
4.701174778E0,-2.620315552E-2
4.709109349E0,-2.380943298E-2
4.717074437E0,-1.183795929E-2
4.725009007E0,-3.099250793E-2
4.732943577E0,-1.423168182E-2
4.740878147E0,-2.620315552E-2
4.748782200E0,-3.099155426E-2
4.756716771E0,-3.338527679E-2
4.764620823E0,-2.141475677E-2
4.772585911E0,-2.380943298E-2
4.780520481E0,-2.380943298E-2
4.788455052E0,-2.859783173E-2
4.796389622E0,-2.141666412E-2
4.804324192E0,-3.817558289E-2
4.812228245E0,-1.662731171E-2
4.820132298E0,-3.338623047E-2
4.828066868E0,-1.183891296E-2
4.836031956E0,-1.902103424E-2
4.843966526E0,-2.141571045E-2
4.851901097E0,-2.620410919E-2
4.859835667E0,-1.902103424E-2
4.867770237E0,-4.056930542E-2
4.875704808E0,-2.859783173E-2
4.883639378E0,-3.338527679E-2
4.891543431E0,-3.099155426E-2
4.899478001E0,-2.141475677E-2
4.907443089E0,-2.859687805E-2
4.915377659E0,-1.423072815E-2
4.923312230E0,-2.620315552E-2
4.931246800E0,-2.380752563E-2
4.939181370E0,-2.620220184E-2
4.947085423E0,-3.338527679E-2
4.955019993E0,-3.099155426E-2
4.962954563E0,-4.653930664E-3
4.970919651E0,-1.183605194E-2
4.978854222E0,-2.380752563E-2
4.986788792E0,-1.422977448E-2
4.994723362E0,-2.141284943E-2
5.002657933E0,-2.859497070E-2
5.010592503E0,-1.901912689E-2
5.018527073E0,-1.183700562E-2
5.026461644E0,-2.620220184E-2
5.034396214E0,-1.662540436E-2
