Time (s),Linear Acceleration y (m/s^2)
2.564964917E0,1.403495296E-2
2.574903917E0,-1.222178392E-2
2.584841917E0,4.217075882E-4
2.594779917E0,-1.510175461E-2
2.604717917E0,-1.128486811E-2
2.614656917E0,-6.898328040E-3
2.624594917E0,-8.511289330E-3
2.634532917E0,-8.547960052E-3
2.644470917E0,-6.442076198E-3
2.654409917E0,-1.037192132E-2
2.664347917E0,-2.078982093E-3
2.674285917E0,-3.762121391E-3
2.684223917E0,-6.981543512E-3
2.694162917E0,1.513038998E-2
2.704100917E0,2.416567435E-4
2.714038917E0,-7.515869387E-3
2.723976917E0,1.831023605E-4
2.733915917E0,-9.226819505E-3
2.743853917E0,-8.584792942E-3
2.753791917E0,-1.051955209E-3
2.763729917E0,-4.038820316E-3
2.773668917E0,-1.491094581E-2
2.783606917E0,-1.125144305E-2
2.793544917E0,-1.796209831E-3
2.803483917E0,-1.749231793E-2
2.813421917E0,-1.280493861E-2
2.823359917E0,-7.433419079E-3
2.833297917E0,-9.063787255E-3
2.843236917E0,8.834823081E-4
2.853174917E0,2.452996045E-3
2.863112917E0,-9.976937331E-3
2.873050917E0,-4.487251507E-3
2.882989917E0,-8.986690803E-3
2.892927917E0,4.027824809E-3
2.902865917E0,-6.000684507E-3
2.912803917E0,-1.273903410E-2
2.922742917E0,-9.856361349E-3
2.932680917E0,4.462857654E-3
2.942618917E0,7.450652376E-3
2.952556917E0,-5.920901990E-3
2.962495917E0,-1.568277142E-2
2.972433917E0,-9.661308741E-3
2.982371917E0,-5.534784759E-3
2.992309917E0,-1.016192176E-2
3.002248917E0,-1.403609499E-2
3.012186917E0,-7.960659773E-3
3.022124917E0,9.922085423E-4
3.032063917E0,-2.929445906E-3
3.042001917E0,-2.336438425E-2
3.051939917E0,-1.816190635E-2
3.061877917E0,1.635952725E-3
3.071816917E0,2.800000885E-3
3.081754917E0,4.079033628E-3
3.091692917E0,-7.940297301E-3
3.101630917E0,-1.345625448E-2
3.111569917E0,-3.715263724E-3
3.121507917E0,-3.218252677E-5
3.131445917E0,-8.309060179E-3
3.141383917E0,-2.927920148E-3
3.151322667E0,-5.574589223E-3
3.161260667E0,4.169976104E-3
3.171198667E0,-6.001429113E-3
3.181136667E0,-3.195665523E-3
3.191075667E0,-8.390395863E-3
3.201013667E0,2.479228573E-3
3.210951667E0,-6.020754618E-3
3.220889667E0,1.198802548E-3
3.230828667E0,1.200283539E-2
3.240766667E0,-1.924266366E-2
3.250704667E0,-7.560367612E-3
3.260643667E0,-1.438870037E-2
3.270581667E0,-2.345473515E-3
3.280519667E0,-2.882601942E-3
3.290457667E0,2.658900262E-3
3.300396667E0,3.175218541E-3
3.310334667E0,-1.277246601E-3
3.320272667E0,-6.249462976E-3
3.330210667E0,-1.135472863E-2
3.340149667E0,-6.213548281E-3
3.350087667E0,-5.148633267E-3
3.360025667E0,-1.132461090E-2
3.369963667E0,-7.634682069E-3
3.379902667E0,-3.330484957E-3
3.389840667E0,-6.490461908E-3
3.399778667E0,-9.428680921E-3
3.409716667E0,-1.234627251E-2
3.419655667E0,-1.001495337E-2
3.429593667E0,6.975922419E-3
3.439531667E0,8.242223763E-3
3.449469667E0,-6.211771276E-3
3.459408667E0,-4.394591411E-3
3.469346667E0,-1.145883648E-2
3.479284667E0,-9.183874447E-3
3.489223667E0,5.465869841E-3
3.499161667E0,-6.536981533E-4
3.509099667E0,-5.362867482E-3
3.519037667E0,-6.875612978E-3
3.528976667E0,-7.025742524E-3
3.538914667E0,-1.390073652E-2
3.548852667E0,-4.631919845E-3
3.558790667E0,-1.842697251E-2
3.568729667E0,-8.714822684E-3
3.578667667E0,-2.780152329E-3
3.588605667E0,-9.947555072E-3
3.598543667E0,2.408525229E-3
3.608482667E0,-9.814980878E-3
3.618420667E0,-1.009488892E-2
3.628358667E0,-1.996786458E-2
3.638296667E0,-2.319940825E-2
3.648235667E0,-8.991644948E-3
3.658173667E0,-6.588117261E-3
3.668111667E0,-5.348815892E-3
3.678049667E0,-3.119704253E-3
3.687988667E0,-2.443528580E-3
3.697926667E0,-8.415356164E-3
3.707864667E0,-1.997619001E-2
3.717803667E0,-1.542116334E-3
3.727741667E0,-5.927512085E-3
3.737679667E0,-1.855164611E-2
3.747617667E0,-1.664494903E-2
3.757556667E0,-3.006103816E-3
3.767494667E0,-5.507624899E-3
3.777432667E0,-1.364685544E-2
3.787370667E0,-1.411189181E-2
3.797309667E0,-1.474774454E-2
3.807247667E0,-1.015526827E-2
3.817185667E0,-1.448638085E-2
3.827123667E0,5.129177570E-3
3.837062667E0,-1.627447538E-2
3.847000667E0,-6.614361210E-3
3.856938667E0,-5.788343784E-3
3.866876667E0,1.210636308E-3
3.876815667E0,-8.692073361E-3
3.886753667E0,-7.796339309E-3
3.896691667E0,-1.485773386E-2
3.906629667E0,-8.467021796E-3
3.916568667E0,-8.179142356E-3
3.926506667E0,1.520248661E-3
3.936444667E0,-3.499796111E-3
3.946382667E0,-3.268776275E-3
3.956321667E0,-2.459683798E-3
3.966259667E0,-1.151292779E-2
3.976197667E0,1.606225572E-3
3.986136667E0,2.753488112E-3
3.996074667E0,-1.603083378E-2
4.006012667E0,-4.389523063E-3
4.015950667E0,-1.043764311E-2
4.025889667E0,-2.890957065E-3
4.035827667E0,-2.456063549E-3
4.045765667E0,-3.247911308E-3
4.055703667E0,-1.258004693E-2
4.065642667E0,1.050328952E-4
4.075580667E0,-9.416495415E-3
4.085518667E0,-5.788471692E-3
4.095456667E0,-6.280989975E-3
4.105395667E0,-7.138849602E-3
4.115333667E0,-2.529704205E-3
4.125271667E0,-1.850559243E-2
4.135210667E0,-2.021615426E-3
4.145148667E0,-1.408440990E-2
4.155086917E0,-1.744621172E-2
4.165024917E0,-2.042909798E-3
4.174963917E0,5.331235416E-3
4.184901917E0,-4.791503150E-3
4.194839917E0,9.019567687E-3
4.204777917E0,2.499883405E-3
4.214716917E0,-6.898321188E-3
4.224654917E0,-1.566564319E-2
4.234592917E0,-3.037630816E-3
4.244530917E0,-3.841876499E-3
4.254469917E0,-5.274439766E-3
4.264407917E0,-6.829584427E-3
4.274345917E0,-1.213101275E-2
4.284283917E0,-2.260385792E-2
4.294222917E0,-1.043434720E-2
4.304160917E0,-1.109704686E-2
4.314098917E0,-9.666509565E-3
4.324037917E0,2.124839339E-3
4.333975917E0,-6.188615388E-3
4.343913917E0,-6.521150654E-3
4.353851917E0,1.547799096E-4
4.363790917E0,-7.514158620E-3
4.373728917E0,1.061088057E-2
4.383666917E0,-8.859191809E-3
4.393604917E0,-7.687080887E-3
4.403543917E0,-4.820533663E-3
4.413481917E0,4.171711996E-3
4.423419917E0,-4.962892807E-3
4.433357917E0,-9.375375328E-3
