"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.405952917E0,6.558264485E-3,3.491089242E-3,-2.611951232E-2,2.715561564E-2
2.415890917E0,-1.487652718E-2,-5.323033326E-3,-1.429293394E-2,2.130572001E-2
2.425829917E0,-5.912110610E-3,-7.713662877E-3,-9.201763272E-3,1.338379969E-2
2.435767917E0,-3.043147298E-2,-2.114491823E-2,-1.234581113E-2,3.905894478E-2
2.445705917E0,-2.694195975E-4,-2.473556089E-2,-1.084892392E-2,2.701147366E-2
2.455643917E0,-1.158268096E-2,7.178781973E-4,-1.279429257E-2,1.727332538E-2
2.465582917E0,-1.418568322E-2,-1.317567264E-3,-1.488934994E-2,2.060733688E-2
2.475520917E0,-1.612323578E-2,-5.108424523E-3,-1.488818049E-2,2.253247992E-2
2.485458917E0,2.456745572E-2,-2.203248902E-2,-2.237320125E-2,3.986916838E-2
2.495396917E0,-2.538148407E-4,-9.930399433E-4,-1.578631282E-2,1.581955191E-2
2.505335917E0,-1.366432171E-2,-7.551957672E-3,-1.593658626E-2,2.230965114E-2
2.515273917E0,-1.252042361E-2,-1.006865182E-2,-1.715573072E-3,1.615803044E-2
2.525211917E0,-1.251731727E-2,1.771224404E-3,-1.458821833E-2,1.930379708E-2
2.535150917E0,-1.541841789E-2,-1.526944180E-2,-1.877950251E-2,2.869761623E-2
2.545088917E0,-5.974255549E-3,-1.502095797E-2,-9.200009108E-3,1.860002891E-2
2.555026917E0,2.554438384E-3,-7.324985205E-3,-2.626393855E-2,2.738567201E-2
2.564964917E0,1.274213358E-3,1.403495296E-2,1.428474784E-3,1.416488844E-2
2.574903917E0,-9.968401766E-3,-1.222178392E-2,-1.668444514E-2,2.295891430E-2
2.584841917E0,-5.276924833E-3,4.217075882E-4,7.716570497E-3,9.357843406E-3
2.594779917E0,1.631505643E-2,-1.510175461E-2,-2.057459772E-2,3.029122199E-2
2.604717917E0,-4.295862545E-3,-1.128486811E-2,-4.408215880E-3,1.285437865E-2
2.614656917E0,-1.440889610E-2,-6.898328040E-3,-1.772992730E-2,2.386532084E-2
2.624594917E0,-2.414360567E-2,-8.511289330E-3,-2.596222222E-2,3.646083822E-2
2.634532917E0,-2.992961286E-3,-8.547960052E-3,-8.449226618E-3,1.238607560E-2
2.644470917E0,-2.379931888E-2,-6.442076198E-3,-1.533490777E-2,2.903562159E-2
2.654409917E0,-5.581911947E-3,-1.037192132E-2,-2.611249566E-2,2.864606295E-2
2.664347917E0,-3.622715548E-3,-2.078982093E-3,-3.059847951E-3,5.177731546E-3
2.674285917E0,6.242624475E-3,-3.762121391E-3,-7.999575734E-3,1.082206679E-2
2.684223917E0,4.671651218E-4,-6.981543512E-3,-1.262998581E-3,7.110229144E-3
2.694162917E0,-7.245686911E-3,1.513038998E-2,-2.237027764E-2,2.796172387E-2
2.704100917E0,-7.883499367E-3,2.416567435E-4,1.415435493E-2,1.620350961E-2
2.714038917E0,-6.906763106E-3,-7.515869387E-3,-1.787844658E-2,2.058714456E-2
2.723976917E0,-2.217871738E-3,1.831023605E-4,-1.173887014E-2,1.194795187E-2
2.733915917E0,-1.981540985E-2,-9.226819505E-3,6.374049783E-3,2.276868851E-2
2.743853917E0,-1.251125079E-2,-8.584792942E-3,-1.009170949E-2,1.822286110E-2
2.753791917E0,-1.449383148E-3,-1.051955209E-3,-1.278610647E-2,1.291091940E-2
2.763729917E0,-8.505067527E-3,-4.038820316E-3,-2.206680715E-2,2.399150310E-2
2.773668917E0,-6.780262250E-3,-1.491094581E-2,1.625350535E-2,2.307562994E-2
2.783606917E0,4.879971980E-3,-1.125144305E-2,-1.323517263E-2,1.804380480E-2
2.793544917E0,-2.649618264E-2,-1.796209831E-3,-1.712707937E-2,3.160080556E-2
2.803483917E0,-1.922610188E-3,-1.749231793E-2,-1.233762503E-2,2.149173347E-2
2.813421917E0,-5.221376284E-3,-1.280493861E-2,-1.084015310E-2,1.757094597E-2
2.823359917E0,-9.308493230E-4,-7.433419079E-3,-2.341342092E-2,2.458272724E-2
2.833297917E0,-1.946319277E-2,-9.063787255E-3,-1.173770070E-2,2.446919962E-2
2.843236917E0,-1.699584592E-2,8.834823081E-4,-2.007933855E-3,1.713683512E-2
2.853174917E0,-5.132439220E-4,2.452996045E-3,1.734284163E-3,3.047679523E-3
2.863112917E0,1.795711904E-3,-9.976937331E-3,3.830510974E-3,1.083682029E-2
