Time (s),Absolute acceleration (m/s^2)
1.289787403E3,2.011873843E-2
1.289797344E3,1.770432382E-2
1.289807286E3,1.930337306E-2
1.289817228E3,1.658933099E-2
1.289827169E3,2.065028827E-2
1.289837111E3,1.352005441E-2
1.289847052E3,9.572442477E-3
1.289856994E3,2.300754953E-2
1.289866936E3,1.709233577E-2
1.289876877E3,2.130558638E-2
1.289886819E3,2.420025635E-2
1.289896761E3,3.356208467E-2
1.289906702E3,1.570900357E-2
1.289916644E3,1.514766706E-2
1.289926585E3,3.314251754E-2
1.289936527E3,1.321766479E-2
1.289946469E3,1.365608939E-2
1.289956410E3,1.086639026E-2
1.289966352E3,7.787365343E-3
1.289976293E3,1.846252654E-2
1.289986235E3,1.205014622E-2
1.289996177E3,1.754151948E-2
1.290006118E3,1.966326125E-2
1.290016060E3,2.418643325E-2
1.290026001E3,1.627968299E-2
1.290035943E3,2.516243863E-2
1.290045885E3,3.435523890E-2
1.290055826E3,2.033383575E-2
1.290065768E3,6.108756741E-3
1.290075710E3,1.980091745E-2
1.290085651E3,2.033964339E-2
1.290095593E3,1.026435555E-2
1.290105534E3,1.948212851E-2
1.290115476E3,1.755157041E-2
1.290125418E3,2.676038004E-2
1.290135359E3,2.049953343E-2
1.290145301E3,1.433013880E-2
1.290155242E3,2.581423548E-2
1.290165184E3,2.891116967E-2
1.290175126E3,1.242221937E-2
1.290185067E3,9.256858835E-3
1.290195009E3,2.714437364E-2
1.290204951E3,1.594513416E-2
1.290214892E3,1.389702338E-2
1.290224834E3,2.032786278E-2
1.290234775E3,2.249954234E-2
1.290244717E3,1.806853503E-2
1.290254659E3,1.530462489E-2
1.290264600E3,1.590020226E-2
1.290274542E3,2.710649500E-2
1.290284483E3,8.700398289E-3
1.290294425E3,1.255059693E-2
1.290304367E3,1.841700688E-2
1.290314308E3,1.592052609E-2
1.290324250E3,1.901514232E-2
1.290334191E3,3.435124249E-2
1.290344133E3,1.703888581E-2
1.290354075E3,1.778363708E-2
1.290364016E3,1.599358713E-2
1.290373958E3,1.456084504E-2
1.290383900E3,6.889840750E-3
1.290393841E3,1.874186750E-2
1.290403783E3,1.481666104E-2
1.290413724E3,1.933330888E-2
1.290423666E3,1.124432466E-2
1.290433608E3,1.569444830E-2
1.290443549E3,9.223899481E-3
1.290453491E3,2.142124553E-2
1.290463432E3,2.775745028E-2
1.290473374E3,1.004981486E-2
1.290483316E3,2.050539193E-2
1.290493257E3,2.275615995E-2
1.290503199E3,2.289100728E-2
1.290513140E3,2.298958864E-2
1.290523082E3,1.673339587E-2
1.290533024E3,1.937053849E-2
1.290542965E3,1.274357514E-2
1.290552907E3,1.051415532E-2
1.290562849E3,2.236591991E-2
1.290572790E3,1.574054156E-2
1.290582732E3,2.915540245E-2
1.290592673E3,1.993358029E-2
1.290602615E3,2.885626059E-2
1.290612557E3,1.933270556E-2
1.290622498E3,2.105121555E-2
1.290632440E3,3.528875249E-3
1.290642381E3,2.181064767E-2
1.290652323E3,2.797568786E-2
1.290662265E3,2.380244393E-2
1.290672206E3,3.290052461E-2
1.290682148E3,3.696774281E-2
1.290692089E3,1.476645299E-2
1.290702031E3,9.571909886E-3
1.290711973E3,2.679561959E-2
1.290721914E3,1.952612451E-2
1.290731856E3,1.611112957E-2
1.290741798E3,2.085053606E-2
1.290751739E3,1.598556740E-2
1.290761681E3,1.676543545E-2
1.290771622E3,3.043639672E-2
1.290781564E3,2.552549541E-2
1.290791506E3,2.014203438E-2
1.290801447E3,2.033748524E-2
1.290811389E3,2.944593082E-2
1.290821330E3,2.214241190E-2
1.290831272E3,1.839532622E-2
1.290841214E3,1.467658715E-2
1.290851155E3,5.816437762E-3
1.290861097E3,1.996838512E-2
1.290871038E3,1.561541991E-2
1.290880980E3,1.067451684E-2
1.290890922E3,3.426343857E-2
1.290900863E3,1.769880838E-2
1.290910805E3,2.193030600E-2
1.290920747E3,1.380916543E-2
1.290930688E3,1.616916851E-2
1.290940630E3,1.722007496E-2
1.290950571E3,3.665242929E-2
1.290960513E3,1.813553864E-2
1.290970455E3,2.037058973E-2
1.290980396E3,3.122757402E-2
1.290990338E3,3.283923100E-2
1.291000279E3,1.897160749E-2
1.291010221E3,3.170900872E-2
1.291020163E3,1.531315855E-2
1.291030104E3,1.338489420E-2
1.291040046E3,2.702446150E-2
1.291049987E3,1.941117859E-2
1.291059929E3,2.654481679E-2
1.291069871E3,2.113095571E-2
1.291079812E3,1.614442353E-2
1.291089754E3,2.399270885E-2
1.291099696E3,1.228817469E-2
1.291109637E3,2.543296441E-2
1.291119579E3,1.090427261E-2
1.291129520E3,1.032619810E-2
1.291139462E3,1.762675894E-2
1.291149404E3,2.342944019E-2
1.291159345E3,1.581899970E-2
1.291169287E3,3.581736139E-2
1.291179228E3,2.169029218E-2
1.291189170E3,8.541602636E-3
1.291199112E3,1.759237619E-2
1.291209053E3,1.526152604E-2
1.291218995E3,1.939955955E-2
1.291228936E3,1.522453841E-2
1.291238878E3,2.156823228E-2
1.291248820E3,3.954138631E-2
1.291258761E3,4.202638443E-3
1.291268703E3,9.416308673E-3
1.291278645E3,1.927223911E-2
1.291288586E3,2.975910080E-2
1.291298528E3,2.311951005E-2
1.291308469E3,2.286090076E-2
1.291318411E3,2.189550041E-2
1.291328353E3,1.039660154E-2
1.291338294E3,2.549646291E-2
1.291348236E3,2.307932289E-2
1.291358177E3,2.188340672E-2
1.291368119E3,1.637535855E-2
1.291378061E3,1.173653048E-2
1.291388002E3,2.099228750E-2
1.291397944E3,2.537147165E-2
1.291407885E3,1.489905464E-2
1.291417827E3,1.973407851E-2
1.291427769E3,8.533614479E-3
1.291437710E3,1.188320763E-2
1.291447652E3,1.684813527E-2
1.291457594E3,1.727997910E-2
1.291467535E3,2.504683948E-2
1.291477477E3,1.337239133E-2
1.291487418E3,1.406639245E-2
1.291497360E3,1.355068516E-2
1.291507302E3,1.324628698E-2
1.291517243E3,1.300016187E-2
1.291527185E3,2.533709306E-2
1.291537126E3,9.955683671E-3
1.291547068E3,2.575332333E-2
1.291557010E3,1.653371383E-2
1.291566951E3,1.734526541E-2
1.291576893E3,1.461165809E-2
1.291586834E3,2.698948721E-2
1.291596776E3,1.148427139E-2
1.291606718E3,2.509650200E-2
1.291616659E3,2.289635530E-2
