Time (s),Linear Acceleration z (m/s^2)
1.607238245E0,-1.571464539E-2
1.611982360E0,-1.346588135E-3
1.616726474E0,5.783081055E-3
1.621470589E0,-6.128311157E-3
1.626214703E0,1.039505005E-3
1.630958818E0,-1.340866089E-3
1.635702933E0,1.042366028E-3
1.640447047E0,3.405570984E-3
1.645191162E0,-3.740310669E-3
1.649935276E0,-3.708839417E-3
1.654679391E0,-1.304626465E-3
1.659423506E0,8.197784424E-3
1.664167620E0,-1.085376740E-2
1.668911735E0,-6.017684937E-3
1.673655849E0,-3.594398499E-3
1.678399964E0,5.927085876E-3
1.683144078E0,1.299571991E-2
1.687888193E0,1.526069641E-2
1.692632360E0,-1.096820831E-2
1.697376474E0,1.047992706E-2
1.702120589E0,-3.844261169E-3
1.706864703E0,-1.330471039E-2
1.711608818E0,8.162498474E-3
1.716352933E0,9.746551514E-4
1.721097047E0,8.086204529E-3
1.725841162E0,1.039123535E-2
1.730585276E0,7.931709290E-3
1.735329391E0,3.119468689E-3
1.740073506E0,-1.114368439E-2
1.744817620E0,-1.558303833E-3
1.749561735E0,3.199577332E-3
1.754305849E0,3.172874451E-3
1.759049964E0,1.263904572E-2
1.763794078E0,5.414962769E-3
1.768538193E0,2.996444702E-3
1.773282308E0,5.979537964E-4
1.778026474E0,-4.151344299E-3
1.782770537E0,-2.309989929E-2
1.787514651E0,3.193855286E-3
1.792258818E0,-1.581478119E-2
1.797002933E0,8.045196533E-3
1.801747047E0,-1.513481140E-3
1.806491162E0,-1.811122894E-2
1.811235276E0,1.051425934E-2
1.815979391E0,1.042652130E-2
1.820723506E0,-3.897666931E-3
1.825467620E0,5.625724792E-3
1.830211735E0,-3.912925720E-3
1.834955849E0,-6.254196167E-3
1.839699964E0,-1.332187653E-2
1.844444078E0,-3.717422485E-3
1.849188193E0,3.431320190E-3
1.853932308E0,1.029968262E-3
1.858676422E0,-3.723144531E-3
1.863420537E0,-1.318931580E-3
1.868164651E0,1.292800903E-2
1.872908766E0,-1.417160034E-3
1.877652881E0,8.086204529E-3
1.882397047E0,-6.217956543E-3
1.887141162E0,-3.794670105E-3
1.891885276E0,9.813308716E-4
1.896629391E0,-3.771781921E-3
1.901373506E0,1.286888123E-2
1.906117620E0,1.038837433E-2
1.910861735E0,1.030158997E-2
1.915605849E0,-4.021644592E-3
1.920349964E0,-3.988265991E-3
1.925094078E0,7.896423340E-4
1.929838193E0,3.155708313E-3
1.934582308E0,-1.822566986E-2
1.939326422E0,-6.208419800E-3
1.944070537E0,3.334045410E-3
1.948814651E0,3.306388855E-3
1.953558766E0,9.059906006E-4
1.958302881E0,3.271102905E-3
1.963046995E0,-6.246566772E-3
1.967791110E0,3.295898438E-3
1.972535224E0,3.269195557E-3
1.977279339E0,8.687973022E-4
1.982023453E0,-3.884315491E-3
1.986767568E0,-8.599281311E-3
1.991511735E0,-1.408576965E-3
1.996255797E0,-8.516311646E-3
2.000999964E0,3.418922424E-3
2.005744078E0,-3.726959229E-3
2.010488193E0,-1.556015015E-2
2.015232308E0,1.178741455E-3
2.019976422E0,5.915641785E-3
2.024720537E0,-3.624916077E-3
2.029464651E0,3.522872925E-3
2.034208766E0,-1.251220703E-3
2.038952881E0,-1.310634613E-2
2.043696995E0,-3.504753113E-3
2.048441110E0,1.269340515E-3
2.053185224E0,-1.535034180E-2
2.057929339E0,-5.731582642E-3
2.062673453E0,6.180763245E-3
