Time (s),Absolute acceleration (m/s^2)
1.575494779E3,4.244811385E-2
1.575504721E3,5.015777926E-2
1.575514663E3,3.623358738E-2
1.575524605E3,3.066627064E-2
1.575534547E3,4.564397028E-2
1.575544489E3,3.737007269E-2
1.575554431E3,3.887433109E-2
1.575564373E3,2.848747184E-2
1.575574315E3,3.403940648E-2
1.575584257E3,3.659271109E-2
1.575594199E3,3.826817166E-2
1.575604141E3,5.127253449E-2
1.575614083E3,3.541195918E-2
1.575624025E3,4.970878459E-2
1.575633967E3,3.461971989E-2
1.575643909E3,2.907517275E-2
1.575653851E3,3.715931091E-2
1.575663793E3,5.047747529E-2
1.575673735E3,4.261798393E-2
1.575683677E3,6.571472659E-2
1.575693619E3,5.152105838E-2
1.575703561E3,3.572473046E-2
1.575713503E3,3.415850279E-2
1.575723445E3,3.545703298E-2
1.575733387E3,3.684479859E-2
1.575743330E3,2.719465239E-2
1.575753272E3,3.674239356E-2
1.575763214E3,3.673833644E-2
1.575773156E3,3.287968803E-2
1.575783098E3,4.404371149E-2
1.575793040E3,3.599131928E-2
1.575802982E3,2.743624391E-2
1.575812924E3,4.082839814E-2
1.575822866E3,4.147798663E-2
1.575832808E3,3.665749827E-2
1.575842750E3,4.329202426E-2
1.575852692E3,4.134075913E-2
1.575862634E3,3.701779041E-2
1.575872576E3,5.745020959E-2
1.575882518E3,3.544969331E-2
1.575892460E3,4.223973867E-2
1.575902402E3,3.325559098E-2
1.575912344E3,4.557378623E-2
1.575922286E3,4.801158060E-2
1.575932228E3,4.429390441E-2
1.575942170E3,3.702455707E-2
1.575952112E3,4.101578204E-2
1.575962054E3,4.425804990E-2
1.575971996E3,3.055970573E-2
1.575981938E3,4.926226229E-2
1.575991880E3,5.792384748E-2
1.576001822E3,3.678960166E-2
1.576011764E3,2.971291588E-2
1.576021706E3,2.813803487E-2
1.576031648E3,4.381311968E-2
1.576041590E3,3.712480895E-2
1.576051532E3,3.094406946E-2
1.576061474E3,4.064179354E-2
1.576071416E3,5.096314590E-2
1.576081358E3,3.612390605E-2
1.576091300E3,4.092998716E-2
1.576101242E3,3.583695022E-2
1.576111184E3,2.860547651E-2
1.576121126E3,3.737476672E-2
1.576131068E3,4.050898868E-2
1.576141010E3,4.626718985E-2
1.576150952E3,4.737993534E-2
1.576160894E3,3.852282755E-2
1.576170836E3,3.285617888E-2
1.576180778E3,3.031613856E-2
1.576190720E3,3.573334367E-2
1.576200662E3,2.236072072E-2
1.576210604E3,2.889759558E-2
1.576220546E3,3.922894745E-2
1.576230488E3,3.494651615E-2
1.576240430E3,3.468716386E-2
1.576250372E3,4.865462306E-2
1.576260314E3,4.342829833E-2
1.576270256E3,5.511488170E-2
1.576280198E3,4.688205897E-2
1.576290140E3,4.905795148E-2
1.576300082E3,4.026621090E-2
1.576310024E3,3.092948125E-2
1.576319966E3,3.912616533E-2
1.576329909E3,4.581699608E-2
1.576339851E3,3.475285545E-2
1.576349793E3,4.341939637E-2
1.576359735E3,4.636702736E-2
1.576369677E3,2.774179445E-2
1.576379619E3,3.822135768E-2
1.576389561E3,4.836492787E-2
1.576399503E3,4.129883541E-2
1.576409445E3,3.744458158E-2
1.576419387E3,2.286070040E-2
1.576429329E3,2.957961440E-2
1.576439271E3,3.805566189E-2
1.576449213E3,4.320758789E-2
1.576459155E3,4.455087607E-2
1.576469097E3,3.490833990E-2
1.576479039E3,4.893598201E-2
1.576488981E3,3.241555692E-2
1.576498923E3,3.835220022E-2
1.576508865E3,4.626396991E-2
1.576518807E3,3.959591142E-2
1.576528749E3,2.835225629E-2
1.576538691E3,4.157715655E-2
1.576548633E3,3.932997636E-2
1.576558575E3,3.649639715E-2
1.576568517E3,2.969136966E-2
1.576578459E3,4.124380100E-2
1.576588401E3,3.224500461E-2
1.576598343E3,5.319186135E-2
1.576608285E3,3.576475546E-2
1.576618227E3,4.613186773E-2
1.576628169E3,5.629158602E-2
1.576638111E3,4.207285953E-2
1.576648053E3,3.177929870E-2
1.576657995E3,4.023549776E-2
1.576667937E3,3.848172403E-2
1.576677879E3,3.655680703E-2
1.576687821E3,4.021198882E-2
1.576697763E3,3.457691776E-2
1.576707705E3,3.109971676E-2
1.576717647E3,3.379625839E-2
1.576727589E3,1.740654190E-2
1.576737531E3,3.089007635E-2
1.576747473E3,4.164369744E-2
1.576757415E3,3.150043913E-2
1.576767357E3,3.335503048E-2
1.576777299E3,4.624122575E-2
1.576787241E3,2.816337020E-2
1.576797183E3,4.307566101E-2
1.576807125E3,3.932726415E-2
1.576817067E3,2.717918323E-2
1.576827009E3,4.647546653E-2
1.576836951E3,3.767024677E-2
1.576846893E3,4.555088024E-2
1.576856835E3,4.488568768E-2
1.576866777E3,3.666549267E-2
1.576876719E3,4.430896606E-2
1.576886661E3,5.319586725E-2
1.576896603E3,3.358945103E-2
1.576906545E3,3.749198163E-2
1.576916487E3,3.621479644E-2
1.576926429E3,4.910121538E-2
1.576936372E3,4.202599783E-2
1.576946314E3,3.414329315E-2
1.576956256E3,4.799792225E-2
1.576966199E3,3.885047381E-2
1.576976141E3,4.278984878E-2
1.576986083E3,3.999629243E-2
1.576996025E3,2.273771859E-2
1.577005967E3,3.384503539E-2
1.577015909E3,5.211007351E-2
1.577025851E3,2.632743337E-2
1.577035793E3,4.890748041E-2
1.577045735E3,4.396003732E-2
1.577055677E3,3.805572881E-2
1.577065619E3,3.838055497E-2
1.577075561E3,4.400622964E-2
1.577085503E3,5.191259868E-2
1.577095445E3,4.554379565E-2
1.577105387E3,4.191541057E-2
1.577115329E3,3.253714800E-2
1.577125271E3,2.208584794E-2
1.577135213E3,4.773456742E-2
1.577145155E3,3.811818224E-2
1.577155097E3,4.042016295E-2
1.577165039E3,4.359667550E-2
1.577174981E3,3.736673842E-2
1.577184923E3,3.043028475E-2
1.577194865E3,4.141077907E-2
1.577204807E3,5.372579527E-2
1.577214749E3,5.221203591E-2
1.577224691E3,3.901522081E-2
1.577234633E3,3.757377287E-2
1.577244575E3,5.827511940E-2
1.577254517E3,5.220595546E-2
1.577264459E3,4.038191881E-2
1.577274401E3,4.697644678E-2
1.577284343E3,4.183897503E-2
1.577294285E3,3.388532647E-2
1.577304227E3,3.721216076E-2
1.577314169E3,4.885325956E-2
1.577324111E3,4.596935748E-2
1.577334053E3,3.418513955E-2
1.577343995E3,4.604456926E-2
1.577353937E3,3.097126708E-2
1.577363879E3,2.305229254E-2
1.577373821E3,5.115152134E-2
1.577383763E3,3.810165314E-2
1.577393705E3,3.543074129E-2
1.577403647E3,3.438172760E-2
1.577413589E3,4.272953602E-2
1.577423531E3,3.132583522E-2
1.577433473E3,4.131393566E-2
1.577443415E3,3.614789287E-2
1.577453357E3,3.868369587E-2
1.577463299E3,4.121486995E-2
1.577473241E3,2.890581657E-2
1.577483183E3,3.970471552E-2
1.577493125E3,4.695156431E-2
1.577503067E3,4.901114330E-2
1.577513009E3,5.278231171E-2
1.577522951E3,3.124734719E-2
1.577532893E3,3.809683677E-2
1.577542835E3,4.790507250E-2
1.577552777E3,5.351145524E-2
1.577562719E3,4.861283770E-2
1.577572661E3,3.373860605E-2
1.577582604E3,1.970671792E-2
1.577592546E3,2.315680716E-2
1.577602488E3,2.930044058E-2
1.577612430E3,4.304432036E-2
1.577622372E3,4.236057263E-2
1.577632314E3,2.694928462E-2
1.577642256E3,5.363362752E-2
1.577652198E3,4.686113459E-2
1.577662140E3,3.814376724E-2
1.577672082E3,4.384743088E-2
1.577682024E3,3.713133183E-2
1.577691966E3,4.233654688E-2
1.577701908E3,4.486356988E-2
1.577711850E3,5.470524459E-2
1.577721792E3,4.364101078E-2
1.577731734E3,3.616815828E-2
1.577741676E3,5.404777517E-2
1.577751618E3,2.997346065E-2
1.577761560E3,5.285135368E-2
1.577771502E3,4.258067327E-2
1.577781444E3,3.657718495E-2
1.577791386E3,3.241974380E-2
1.577801328E3,3.772347512E-2
1.577811270E3,4.401849340E-2
1.577821212E3,2.422098677E-2
1.577831154E3,3.681961066E-2
1.577841096E3,4.761464005E-2
1.577851038E3,3.809366672E-2
1.577860980E3,3.651867076E-2
1.577870922E3,3.418830293E-2
1.577880864E3,5.602574755E-2
1.577890806E3,3.698537964E-2
1.577900748E3,3.850898868E-2
1.577910690E3,3.097203212E-2
1.577920632E3,4.924318796E-2
1.577930574E3,2.514499423E-2
1.577940516E3,2.802620088E-2
1.577950458E3,2.311064799E-2
1.577960400E3,3.275476924E-2
1.577970341E3,4.126416792E-2
1.577980283E3,3.594056291E-2
1.577990225E3,3.208183108E-2
1.578000167E3,4.032336338E-2
1.578010109E3,2.952050548E-2
1.578020051E3,2.933635070E-2
1.578029993E3,3.073473554E-2
1.578039935E3,3.273928981E-2
1.578049877E3,4.213150218E-2
1.578059819E3,4.147782476E-2
1.578069761E3,4.679778218E-2
1.578079703E3,4.096314089E-2
1.578089645E3,2.325441275E-2
1.578099587E3,2.894955766E-2
1.578109529E3,5.171664450E-2
1.578119471E3,5.277864026E-2
1.578129413E3,3.288828273E-2
1.578139355E3,3.494379150E-2
1.578149297E3,4.100884550E-2
1.578159239E3,3.024734184E-2
1.578169181E3,3.896630810E-2
1.578179123E3,5.095010083E-2
1.578189065E3,5.340066915E-2
1.578199007E3,4.187102103E-2
1.578208949E3,3.377773301E-2
1.578218891E3,4.516257844E-2
1.578228834E3,4.994829818E-2
1.578238775E3,4.629749156E-2
1.578248718E3,3.322773442E-2
1.578258660E3,3.623397164E-2
1.578268602E3,2.153249815E-2
1.578278544E3,3.149690252E-2
1.578288486E3,4.240490299E-2
1.578298428E3,3.940194463E-2
1.578308370E3,3.844731336E-2
1.578318312E3,5.603753609E-2
1.578328254E3,3.999742491E-2
1.578338196E3,3.328804546E-2
1.578348138E3,3.996367865E-2
1.578358080E3,5.021819031E-2
1.578368022E3,6.098919782E-2
1.578377964E3,4.600776952E-2
1.578387906E3,3.334766835E-2
1.578397848E3,3.721090758E-2
1.578407790E3,4.521348237E-2
1.578417732E3,3.742310855E-2
1.578427674E3,4.698722734E-2
1.578437616E3,3.170387057E-2
1.578447558E3,3.647945670E-2
1.578457500E3,4.949686680E-2
1.578467442E3,5.684771430E-2
1.578477384E3,4.411696960E-2
1.578487326E3,2.890535287E-2
1.578497268E3,3.982232263E-2
1.578507210E3,3.773471016E-2
1.578517152E3,3.160473067E-2
1.578527094E3,3.428526459E-2
1.578537036E3,3.797783724E-2
1.578546978E3,2.669117567E-2
1.578556920E3,3.728256856E-2
1.578566862E3,4.503206770E-2
1.578576804E3,4.783820726E-2
1.578586746E3,3.262324395E-2
1.578596688E3,3.430950053E-2
1.578606630E3,3.850459326E-2
1.578616572E3,4.053951859E-2
1.578626514E3,3.403579103E-2
1.578636456E3,3.407532682E-2
1.578646398E3,2.958066054E-2
1.578656340E3,5.556300864E-2
1.578666282E3,3.983626652E-2
1.578676224E3,3.475646370E-2
1.578686166E3,3.956144256E-2
1.578696108E3,3.756404925E-2
1.578706050E3,4.072327412E-2
1.578715992E3,3.057361736E-2
1.578725934E3,1.795329157E-2
1.578735876E3,4.332043433E-2
1.578745818E3,3.739629314E-2
1.578755760E3,4.086862171E-2
1.578765702E3,3.101565281E-2
1.578775644E3,4.300631736E-2
1.578785586E3,3.897775223E-2
1.578795528E3,4.072913947E-2
1.578805470E3,3.253193386E-2
1.578815412E3,3.461825690E-2
