Time (s),Linear Acceleration z (m/s^2)
6.875208417E0,-3.279352427E-2
6.885147417E0,-1.482853889E-2
6.895086417E0,-2.456064463E-2
6.905025417E0,-2.500152469E-2
6.914964417E0,-2.304913938E-2
6.924903417E0,-1.317786992E-2
6.934842417E0,-2.530908823E-2
6.944781417E0,-2.515998423E-2
6.954720417E0,-2.306434214E-2
6.964659417E0,-1.677390754E-2
6.974598417E0,-3.130073011E-2
6.984536417E0,-2.621248305E-2
6.994475417E0,-1.125062764E-2
7.004414417E0,-2.755675793E-2
7.014353417E0,-2.036643684E-2
7.024292417E0,-1.168215215E-2
7.034231417E0,-3.114577889E-2
7.044170417E0,-3.025349379E-2
7.054109417E0,-2.890103281E-2
7.064048417E0,-2.830286264E-2
7.073987417E0,-1.662187994E-2
7.083926417E0,-2.440686285E-2
7.093865417E0,-1.467709601E-2
7.103803417E0,-2.590375006E-2
7.113742417E0,-2.320759892E-2
7.123681417E0,-1.587460577E-2
7.133620417E0,1.192831993E-3
7.143559417E0,-2.918286860E-2
7.153498417E0,-2.902967155E-2
7.163437417E0,-2.184636712E-2
7.173376417E0,-2.543889642E-2
7.183315417E0,-2.394142449E-2
7.193254417E0,-2.497345805E-2
7.203193417E0,-1.359828472E-2
7.213131417E0,-1.689085186E-2
7.223070417E0,-1.927125335E-2
7.233009417E0,-2.031790495E-2
7.242948417E0,-2.660073817E-2
7.252887417E0,-2.255797327E-2
7.262826417E0,-8.496004343E-3
7.272765417E0,-1.972558200E-2
7.282704417E0,-3.425298929E-2
7.292643417E0,-3.545283794E-2
7.302582417E0,-2.392505229E-2
7.312521417E0,-2.856014013E-2
7.322459417E0,-2.541082978E-2
7.332398417E0,-2.795319915E-2
7.342337417E0,-3.484648168E-2
7.352276417E0,-3.365364969E-2
7.362215417E0,-1.419002295E-2
7.372154417E0,-1.703118503E-2
7.382093417E0,-1.254227757E-2
7.392032417E0,-2.303276718E-2
7.401971417E0,-2.901680768E-2
7.411910208E0,-2.646859109E-2
7.421849208E0,-2.737140119E-2
7.431788208E0,-3.828756809E-2
7.441726208E0,-3.947689176E-2
7.451665208E0,-2.854727626E-2
7.461604208E0,-2.750062466E-2
7.471543208E0,-2.240828454E-2
7.481482208E0,-1.941860318E-2
7.491421208E0,-1.926774502E-2
7.501360208E0,-1.822518647E-2
7.511299208E0,-1.372867763E-2
7.521238208E0,-2.765031338E-2
7.531177208E0,-2.510268152E-2
7.541116208E0,-1.792230070E-2
7.551055208E0,-2.016470790E-2
7.560993208E0,-9.087157845E-3
7.570932208E0,-2.644988000E-2
7.580871208E0,-4.097553313E-2
7.590810208E0,-2.540790617E-2
7.600749208E0,-2.481265962E-2
7.610688208E0,-1.987351656E-2
7.620627208E0,-2.152710915E-2
7.630566208E0,-2.647268414E-2
7.640505208E0,-2.542954087E-2
7.650444208E0,-3.231522202E-2
