Time (s),Linear Acceleration x (m/s^2)
1.120796184E3,-2.684464015E-2
1.120806126E3,-1.568033203E-2
1.120816068E3,-2.205715925E-2
1.120826010E3,-2.123043604E-2
1.120835952E3,6.393930316E-4
1.120845893E3,-1.370463096E-2
1.120855835E3,-2.809075490E-2
1.120865777E3,-2.733865678E-2
1.120875719E3,-6.973023936E-3
1.120885661E3,-4.141509756E-3
1.120895603E3,-7.999356464E-3
1.120905545E3,-3.631457135E-2
1.120915487E3,-2.027807079E-2
1.120925428E3,-2.913959920E-2
1.120935370E3,-2.272176839E-2
1.120945312E3,-2.084356964E-2
1.120955254E3,-1.952823848E-2
1.120965196E3,-2.601937875E-2
1.120975138E3,-3.203448258E-2
1.120985080E3,-4.185210384E-2
1.120995021E3,-2.730562001E-2
1.121004963E3,6.003628671E-4
1.121014905E3,-1.527014986E-2
1.121024847E3,-1.100811437E-2
1.121034789E3,-1.843926765E-2
1.121044731E3,-2.161532901E-2
1.121054673E3,-3.112692162E-2
1.121064615E3,-1.586364225E-2
1.121074556E3,8.661188185E-4
1.121084498E3,-1.031046845E-2
1.121094440E3,-3.409467593E-2
1.121104382E3,-3.492965832E-2
1.121114324E3,-1.671777427E-2
1.121124266E3,-1.160526127E-2
1.121134208E3,-2.542391293E-2
1.121144150E3,-3.568687275E-2
1.121154091E3,-2.812620364E-2
1.121164033E3,-1.558202572E-2
1.121173975E3,-1.891143031E-2
1.121183917E3,-2.086016111E-2
1.121193859E3,-1.119347110E-2
1.121203801E3,-2.768239997E-2
1.121213743E3,-2.770118415E-2
1.121223684E3,-4.913788073E-2
1.121233626E3,-1.939557977E-2
1.121243568E3,-3.081066035E-2
1.121253510E3,-2.251068391E-2
1.121263452E3,-4.067206264E-2
1.121273394E3,-3.310890846E-2
1.121283336E3,-2.281934381E-2
1.121293278E3,-1.422320589E-2
1.121303219E3,-2.465990111E-2
1.121313161E3,-3.118261635E-2
1.121323103E3,-2.743747473E-2
1.121333045E3,-2.766624704E-2
1.121342987E3,-2.977658026E-2
1.121352929E3,-1.941567957E-2
1.121362871E3,-2.901264153E-2
1.121372812E3,-5.545791686E-3
1.121382754E3,-2.419892125E-2
1.121392696E3,-3.483032875E-2
1.121402638E3,-3.094244197E-2
1.121412580E3,-1.867885731E-2
1.121422522E3,-1.836749308E-2
1.121432464E3,-2.056670398E-2
1.121442406E3,-1.522227578E-2
1.121452347E3,-3.506260939E-2
1.121462289E3,-3.097540565E-2
1.121472231E3,-2.787791625E-2
1.121482173E3,-2.399163745E-2
1.121492115E3,-3.386634216E-2
1.121502057E3,-1.389269203E-2
1.121511999E3,-3.114563271E-2
1.121521940E3,-1.310390264E-2
1.121531882E3,-1.679225318E-2
1.121541824E3,-2.346326843E-2
1.121551766E3,-2.177744307E-2
1.121561708E3,-3.548433982E-2
1.121571650E3,-1.788816758E-2
1.121581592E3,-1.952677667E-2
1.121591534E3,-3.393343896E-2
1.121601475E3,4.759633541E-4
1.121611417E3,-6.785035953E-3
1.121621359E3,-1.609036803E-2
1.121631301E3,-3.792540617E-2
1.121641243E3,-3.148301706E-2
1.121651185E3,-2.001553081E-2
1.121661127E3,-2.106649473E-2
1.121671068E3,-1.516585015E-2
1.121681010E3,-2.867386848E-2
1.121690952E3,-3.146094382E-2
1.121700894E3,-3.059219375E-2
1.121710836E3,-2.860370189E-2
1.121720778E3,-7.250985950E-3
1.121730720E3,1.559013873E-3
1.121740661E3,-2.837419868E-2
1.121750603E3,-2.237444378E-2
1.121760545E3,-1.312897258E-2
1.121770487E3,-3.956854686E-2
1.121780429E3,-3.578488670E-2
1.121790371E3,-2.869996168E-2
1.121800313E3,-3.077353053E-2
1.121810255E3,-1.384883791E-2
1.121820196E3,-1.100701801E-2
1.121830138E3,-1.459750079E-2
