Time (s),Linear Acceleration y (m/s^2)
2.279399375E0,2.066323785E-3
2.289336375E0,-3.658579993E-3
2.299272375E0,3.886571154E-4
2.309209375E0,-2.263621632E-3
2.319146375E0,-4.544063145E-3
2.329082375E0,3.277040035E-3
2.339019375E0,-2.035607630E-3
2.348955375E0,-2.196200495E-3
2.358892375E0,-9.044267605E-3
2.368828375E0,-7.938773828E-3
2.378765375E0,6.678616628E-6
2.388701375E0,-4.459237405E-3
2.398638375E0,-6.125415210E-3
2.408574375E0,-3.891934147E-3
2.418511375E0,-3.220066228E-3
2.428447375E0,-2.357844030E-4
2.438384375E0,-7.019851911E-3
2.448321375E0,-6.836372679E-3
2.458257875E0,-7.961116587E-3
2.468194875E0,-7.671158644E-3
2.478130875E0,-2.302697478E-3
2.488067875E0,-2.539655892E-3
2.498003875E0,2.406279990E-3
2.507940875E0,-2.133109951E-3
2.517876875E0,3.481587516E-3
2.527813875E0,-3.867659066E-3
2.537749875E0,3.202414946E-3
2.547686875E0,-2.711737622E-4
2.557622875E0,-6.054426357E-3
2.567559875E0,-7.446292089E-4
2.577495875E0,-4.653022354E-3
2.587432875E0,6.288680434E-4
2.597368875E0,-1.784072290E-3
2.607305875E0,6.164267217E-3
2.617242875E0,2.984332074E-3
2.627178875E0,7.069694856E-4
2.637115875E0,-4.076724434E-3
2.647051875E0,-2.792822057E-3
2.656988875E0,8.951995801E-4
2.666924875E0,1.514670965E-3
2.676861875E0,-7.039517742E-3
2.686797875E0,-6.405601907E-3
2.696734875E0,-3.563147038E-3
2.706670875E0,-7.165168924E-3
2.716607875E0,1.682865210E-3
2.726543875E0,1.988117276E-3
2.736480875E0,-4.562130128E-3
2.746416875E0,-7.508733957E-3
2.756353875E0,-7.835360337E-4
2.766290875E0,-3.046746533E-3
2.776226875E0,-1.771455095E-3
2.786163875E0,-5.178988539E-4
2.796099875E0,7.123735920E-4
2.806036875E0,8.890691400E-4
2.815972875E0,1.182937408E-3
2.825909875E0,-2.068470810E-3
2.835845875E0,-5.975648831E-3
2.845782875E0,-1.701859524E-4
2.855718875E0,-4.188387981E-4
2.865655875E0,-5.955128758E-3
2.875591875E0,-5.528725125E-4
2.885528875E0,2.959463135E-3
2.895464875E0,1.962691024E-3
2.905401875E0,1.579406038E-3
2.915337875E0,-3.004637444E-3
2.925274875E0,-9.319666894E-3
2.935211875E0,-7.456661761E-3
2.945147875E0,-6.788804666E-3
2.955084875E0,-6.492305151E-3
2.965020875E0,-5.857694959E-3
2.974957875E0,4.290211760E-4
2.984893875E0,-5.480672889E-3
2.994830875E0,-9.740268993E-3
3.004766875E0,-5.818244526E-3
3.014703875E0,-3.353716219E-3
3.024639875E0,-2.456607157E-3
3.034576875E0,-1.351209311E-4
3.044512875E0,-4.440526315E-3
3.054449875E0,2.196684717E-3
3.064385875E0,-4.209990702E-3
3.074322875E0,-4.301358014E-4
3.084258875E0,-3.330510082E-3
3.094195875E0,-8.980409615E-4
3.104132875E0,-3.872446474E-3
3.114068875E0,1.165167354E-3
3.124005875E0,-2.000090363E-3
3.133941875E0,-5.451838807E-3
3.143878875E0,4.929088592E-3
3.153814875E0,1.666995501E-3
3.163751875E0,3.118913965E-3
3.173687875E0,-1.817620690E-3
3.183624875E0,-6.280037519E-3
3.193560875E0,1.598633328E-3
3.203497875E0,-4.547393317E-3
3.213433875E0,-2.980120252E-3
3.223370875E0,-5.807664720E-3
3.233306875E0,-2.827699785E-3
3.243243875E0,3.425102499E-3
3.253179875E0,-3.134737993E-3
3.263116875E0,2.839197787E-3
3.273052875E0,2.927764831E-4
3.282989875E0,1.203859476E-3
3.292926875E0,-2.319526495E-3
3.302862875E0,-1.280960953E-2
3.312799875E0,-2.023730474E-3
3.322735875E0,-6.301471218E-3
3.332672875E0,-4.443865623E-3
3.342608875E0,-7.358460515E-3
3.352545875E0,2.012383221E-3
3.362481875E0,-1.054951907E-3
3.372418875E0,-2.809276488E-3
3.382354875E0,-3.780361963E-3
3.392291875E0,3.996786601E-3
3.402227875E0,-1.038063961E-2
3.412164875E0,-4.481758322E-3
3.422100875E0,-3.882998871E-3
3.432037875E0,-4.222799758E-3
3.441973875E0,-1.936337440E-3
3.451910875E0,-7.806489710E-4
3.461847792E0,-6.552737039E-3
3.471783792E0,5.415892135E-4
3.481720792E0,1.098673549E-3
3.491656792E0,-6.191242067E-3
3.501593792E0,-7.748063235E-4
3.511529792E0,-4.532135739E-3
3.521466792E0,6.182653969E-4
3.531402792E0,4.378331127E-4
3.541339792E0,6.297359895E-4
3.551275792E0,1.482054465E-3
3.561212792E0,-2.700353824E-3
3.571148792E0,-2.726721112E-4
3.581085792E0,-3.366415640E-3
3.591021792E0,-5.550949113E-3
3.600958792E0,-4.001857233E-3
3.610894792E0,-6.233620676E-3
3.620831792E0,-5.190436291E-3
3.630767792E0,-2.698142845E-3
3.640704792E0,-8.360833162E-4
3.650641792E0,-5.698088813E-3
3.660577792E0,-3.630572744E-3
3.670514792E0,-2.020468824E-3
3.680450792E0,-4.092987003E-3
3.690387792E0,-4.269335372E-3
3.700323792E0,-8.285833485E-3
3.710260792E0,-1.058446532E-3
3.720196792E0,4.372438230E-4
3.730133792E0,7.980526602E-3
3.740069792E0,-6.300498205E-3
3.750006792E0,5.332980445E-4
3.759942792E0,3.899430460E-3
3.769879792E0,-8.042095955E-3
3.779815792E0,-5.886830539E-3
3.789752792E0,1.046857168E-3
3.799688792E0,-6.370591703E-3
3.809625792E0,-5.992267714E-3
3.819561792E0,-1.086810096E-3
3.829498792E0,-3.812992168E-3
3.839434792E0,-5.001443317E-3
3.849371792E0,5.393005768E-4
3.859307792E0,-5.153936874E-3
3.869244792E0,-5.423557470E-3
3.879181792E0,-8.979788348E-3
3.889117792E0,-7.439380498E-3
3.899054792E0,1.222703042E-3
3.908990792E0,2.116523045E-3
3.918927792E0,3.486114540E-3
3.928863792E0,1.864759298E-4
3.938800792E0,-4.321320774E-4
3.948736792E0,2.929171817E-3
3.958673792E0,6.033184519E-3
3.968609792E0,3.202296174E-3
3.978546792E0,5.187622318E-4
3.988482792E0,-8.934166362E-3
3.998419792E0,-2.591586476E-3
4.008355792E0,-1.520298910E-3
4.018292792E0,3.307468398E-3
4.028228792E0,5.745757325E-3
4.038165792E0,-5.605620579E-3
4.048101792E0,-1.181458702E-2
4.058038792E0,-9.213941926E-3
4.067974792E0,-8.508690060E-3
4.077911792E0,-2.036635461E-3
4.087848792E0,-4.255425395E-3
4.097784792E0,-6.564650740E-3
4.107721792E0,7.652040990E-4
4.117657792E0,-5.726086926E-3
4.127594792E0,-4.162427257E-3
4.137530792E0,-1.493068244E-3
4.147467792E0,-1.040745000E-3
4.157403792E0,-7.846328435E-3
4.167340792E0,-1.944747381E-4
4.177276792E0,-7.418837585E-4
4.187213792E0,-4.472818477E-3
4.197149792E0,-2.183099077E-3
4.207086792E0,-2.229356035E-3
4.217022792E0,-7.287279801E-3
4.226959792E0,-5.899018329E-4
4.236895792E0,-5.707261632E-3
4.246832792E0,-7.969869138E-3
4.256768792E0,-4.024862372E-3
4.266705792E0,-2.253841250E-3
4.276641792E0,1.227376247E-3
4.286578792E0,-3.432914014E-3
4.296514792E0,-2.669121469E-3
4.306451792E0,-1.173921732E-2
4.316388792E0,-2.075135722E-3
4.326324792E0,-2.233947013E-3
4.336261792E0,-7.074902533E-4
4.346197792E0,-1.082286727E-2
4.356134792E0,-6.039356072E-3
4.366070792E0,-2.681496553E-3
4.376007792E0,-7.568284194E-3
4.385943792E0,2.024219264E-3
4.395880792E0,-7.390569951E-3
4.405816792E0,-8.232194418E-4
4.415753792E0,-5.372960782E-3
4.425689792E0,3.612391558E-4
4.435626792E0,-7.380533754E-3
4.445562792E0,-3.423476242E-3
4.455499250E0,1.050817743E-3
4.465435250E0,3.064950560E-3
4.475372250E0,-7.295155269E-3
4.485308250E0,2.005467061E-3
4.495245250E0,-6.384360068E-3
4.505181250E0,-2.382014045E-3
4.515118250E0,3.504172387E-4
4.525054250E0,-9.135269467E-3
4.534991250E0,2.760173581E-3
4.544927250E0,-4.986953186E-3
4.554864250E0,1.978451097E-3
4.564801250E0,5.502641061E-4
4.574737250E0,-8.226726358E-3
4.584674250E0,-1.443348639E-4
4.594610250E0,1.661349284E-3
4.604547250E0,4.142889334E-4
4.614483250E0,-9.977085795E-4
4.624420250E0,-5.353646697E-3
4.634356250E0,2.677942542E-3
4.644293250E0,-5.316658490E-3
4.654229250E0,-6.966395569E-3
4.664166250E0,-5.157600520E-3
4.674102250E0,-7.575332830E-3
4.684039250E0,-2.504458395E-3
4.693975250E0,-5.357995564E-3
4.703912250E0,-5.988517273E-3
4.713848250E0,-4.481045692E-3
4.723785250E0,-4.387654695E-3
4.733721250E0,1.644881149E-3
4.743658250E0,-1.814496084E-3
4.753594250E0,-6.504853824E-3
4.763531250E0,-5.974424570E-3
4.773467250E0,-9.699160326E-4
4.783404250E0,-5.330317221E-3
4.793340250E0,1.075147642E-3
4.803277250E0,-6.227531349E-3
4.813213250E0,-5.350115527E-3
4.823150250E0,-1.776585113E-3
4.833087250E0,2.194322990E-3
4.843023250E0,4.765261486E-3
4.852959250E0,5.839769589E-4
4.862896250E0,-2.664786307E-3
4.872833250E0,-6.240632767E-3
4.882769250E0,-9.681499908E-3
4.892706250E0,-1.015049228E-2
4.902642250E0,-2.496975786E-3
4.912579250E0,-3.693686128E-3
4.922515250E0,-1.060430931E-2
4.932452250E0,-9.300179221E-4
4.942388250E0,3.714475720E-3
4.952325250E0,-3.467316655E-3
4.962261250E0,5.891983397E-5
4.972198250E0,8.950899448E-4
4.982134250E0,-5.196347460E-3
4.992071250E0,-6.406926666E-3
5.002007250E0,1.456852052E-3
5.011944250E0,-8.423827775E-3
5.021880250E0,-5.498232809E-3
5.031817250E0,-3.513016300E-3
5.041753250E0,-6.482232409E-4
5.051690250E0,-2.454971764E-3
5.061626250E0,-1.001370398E-2
5.071563250E0,-6.308254902E-3
5.081499250E0,-2.597703212E-3
5.091436250E0,1.641043914E-3
5.101372250E0,-3.960753134E-3
5.111309250E0,-2.113032988E-3
5.121245250E0,-2.816580939E-3
5.131182250E0,-1.783451024E-3
5.141119250E0,-3.223770987E-3
5.151055250E0,-6.261888309E-3
5.160992250E0,-4.036369510E-3
5.170928250E0,-1.607705648E-3
5.180865250E0,3.162704129E-4
5.190801250E0,-6.573549472E-3
5.200738250E0,-2.756281528E-3
5.210674250E0,-4.195276732E-3
5.220611250E0,-3.417871138E-3
5.230547250E0,-1.228509145E-4
5.240484250E0,1.314888052E-3
