Time (s),Linear Acceleration x (m/s^2)
1.499737904E3,1.279571783E-2
1.499747845E3,8.499348219E-3
1.499757785E3,7.804881725E-3
1.499767725E3,1.923642587E-3
1.499777665E3,1.750850055E-2
1.499787605E3,5.405202694E-3
1.499797546E3,8.368827403E-4
1.499807486E3,8.966303207E-3
1.499817426E3,1.490511915E-2
1.499827366E3,6.253231689E-3
1.499837306E3,7.983148713E-3
1.499847247E3,1.116173169E-2
1.499857187E3,2.969252653E-3
1.499867127E3,9.780400079E-3
1.499877067E3,1.048277859E-2
1.499887007E3,1.099075545E-3
1.499896948E3,1.452693220E-2
1.499906888E3,6.883506719E-3
1.499916828E3,1.002669577E-2
1.499926768E3,1.084874120E-2
1.499936708E3,1.089551892E-2
1.499946649E3,1.818248352E-2
1.499956589E3,1.225302313E-2
1.499966529E3,1.351227583E-2
1.499976469E3,8.138118200E-3
1.499986410E3,1.971717663E-3
1.499996350E3,6.542705409E-3
1.500006290E3,7.500899602E-3
1.500016230E3,-2.415448241E-4
1.500026170E3,6.921202987E-3
1.500036111E3,9.870045204E-3
1.500046051E3,2.927901875E-3
1.500055991E3,1.445194166E-3
1.500065931E3,1.090399738E-2
1.500075871E3,1.293486329E-2
1.500085812E3,6.395209394E-3
1.500095752E3,8.544828594E-3
1.500105692E3,5.665001795E-3
1.500115632E3,1.438795120E-2
1.500125572E3,9.041659199E-3
1.500135513E3,7.341983244E-3
1.500145453E3,1.248607121E-2
1.500155393E3,9.637472201E-3
1.500165333E3,1.813439017E-2
1.500175273E3,4.720457196E-3
1.500185214E3,1.685273532E-2
1.500195154E3,1.556461198E-2
1.500205094E3,-3.481030203E-3
1.500215034E3,9.681070503E-3
1.500224975E3,7.623325679E-3
1.500234915E3,7.104586288E-3
1.500244855E3,9.375590030E-3
1.500254795E3,4.262876026E-3
1.500264735E3,5.091042761E-3
1.500274676E3,1.416316230E-2
1.500284616E3,3.681735881E-3
1.500294556E3,3.940328993E-3
1.500304496E3,2.344404571E-3
1.500314436E3,7.496203557E-3
1.500324377E3,2.436224129E-3
