"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.431101833E0,1.628603049E-2,-2.195720840E-3,8.774448752E-2,8.927010177E-2
1.441038833E0,8.731117230E-3,2.163999695E-3,7.921164572E-2,7.972076342E-2
1.450975833E0,1.410711125E-2,-3.042123578E-3,8.579619527E-2,8.700144956E-2
1.460911833E0,2.675140447E-2,-5.766688529E-3,9.387821674E-2,9.778554043E-2
1.470848667E0,1.770931587E-2,-5.037394557E-3,8.863969624E-2,9.053171247E-2
1.480785667E0,1.482685782E-2,-5.623888560E-3,8.085295916E-2,8.239335434E-2
1.490722667E0,1.904344034E-2,-6.091336906E-4,7.576120377E-2,7.812031528E-2
1.500659667E0,1.338214788E-2,-8.863593210E-3,8.549330950E-2,8.698707453E-2
1.510596667E0,1.945876624E-2,-5.646053161E-3,8.160081804E-2,8.407862395E-2
1.520533667E0,2.080879698E-2,-7.426219694E-3,8.160023332E-2,8.453846963E-2
1.530469667E0,2.247864299E-2,-3.450003415E-3,8.788715959E-2,9.078185245E-2
1.540406667E0,1.384257043E-2,3.111815080E-4,8.789066792E-2,8.897462052E-2
1.550343667E0,1.802137446E-2,5.326009467E-3,7.771300435E-2,7.995278206E-2
1.560280667E0,1.650518230E-2,-7.349968348E-3,8.698961198E-2,8.884613481E-2
1.570217667E0,1.588661998E-2,-2.590535805E-3,8.309770525E-2,8.464233094E-2
1.580154667E0,1.518550227E-2,-9.187455866E-3,7.740894914E-2,7.941759396E-2
1.590091667E0,1.804880155E-2,-1.158770135E-2,7.920755267E-2,8.206016366E-2
1.600027667E0,1.430800879E-2,-3.571205232E-3,8.743809342E-2,8.867295419E-2
1.609964667E0,9.315619525E-3,3.367831763E-3,8.489572406E-2,8.547167379E-2
1.619901667E0,8.023649817E-3,-5.837787017E-3,8.579327166E-2,8.636517919E-2
1.629838667E0,1.787521234E-2,-1.363493945E-2,9.088034928E-2,9.361983057E-2
1.639775667E0,1.041404639E-2,-5.616268907E-3,7.650730848E-2,7.741681400E-2
1.649712667E0,1.909911680E-2,-1.866540872E-3,7.830298841E-2,8.062020982E-2
1.659649667E0,2.416923749E-2,-5.889461786E-3,7.650906265E-2,8.045169028E-2
1.669585667E0,1.930249027E-2,-3.581218589E-3,8.279248059E-2,8.508822538E-2
1.679522667E0,1.668161290E-2,-6.590725668E-4,8.413909435E-2,8.577935523E-2
1.689459667E0,1.696524854E-2,2.427782211E-3,8.608680189E-2,8.777614279E-2
1.699396667E0,1.027303713E-2,-4.043641984E-3,8.369061291E-2,8.441566811E-2
1.709333667E0,9.763589334E-3,-2.724692859E-3,9.312275648E-2,9.367283172E-2
1.719270667E0,1.721941056E-2,-5.262366179E-3,8.503956556E-2,8.692484288E-2
1.729207667E0,1.969922385E-2,-9.646809474E-4,8.982843518E-2,9.196813468E-2
1.739143667E0,2.330024075E-2,-1.846861336E-3,8.234049082E-2,8.559362443E-2
1.749080667E0,2.276735840E-2,-2.590700258E-3,7.679674566E-2,8.014240126E-2
1.759017667E0,1.856553096E-2,-1.134604689E-2,8.218378544E-2,8.501521222E-2
1.768954667E0,1.215182975E-2,-3.627174050E-3,9.056401491E-2,9.144760333E-2
1.778891667E0,4.380286289E-3,-3.298889436E-3,7.889355719E-2,7.908389814E-2
1.788828667E0,8.561091162E-3,-7.299079299E-3,8.578391612E-2,8.651848996E-2
1.798765667E0,1.751166170E-2,-4.030193388E-4,8.204403698E-2,8.389305528E-2
1.808701667E0,8.664687378E-3,-8.760042675E-3,7.561034560E-2,7.660769881E-2
1.818638667E0,1.213323743E-2,-5.482258033E-3,8.339415908E-2,8.445031896E-2
1.828575667E0,1.800335772E-2,-4.872923344E-3,8.803626359E-2,8.999027713E-2
1.838512667E0,1.655213362E-2,1.983485185E-4,8.099738538E-2,8.267157255E-2
1.848449667E0,1.529883776E-2,-6.186829247E-3,7.920053601E-2,8.090152160E-2
1.858386667E0,1.280230508E-2,-5.957326032E-3,8.878353775E-2,8.989941781E-2
1.868322667E0,1.490252445E-2,-1.315042455E-2,8.788599014E-2,9.010530597E-2
1.878259667E0,1.891215208E-2,-4.825030994E-3,8.863267958E-2,9.075627973E-2
1.888196667E0,1.340581996E-2,-9.781880155E-3,7.890525162E-2,8.063150700E-2
1.898133667E0,1.778322833E-2,-1.328359488E-3,8.698610365E-2,8.879521371E-2
1.908070667E0,1.509476993E-2,-6.718816236E-3,8.279481947E-2,8.442734570E-2
1.918007667E0,1.308918410E-2,-1.087691747E-2,8.818361342E-2,8.981082201E-2
1.927944667E0,1.176965939E-2,-3.039035518E-3,8.174816787E-2,8.264698161E-2
1.937880667E0,1.112411764E-2,-1.704700906E-3,8.084828138E-2,8.162779307E-2
1.947817667E0,1.911479465E-2,5.099137500E-4,7.350827157E-2,7.595460076E-2
1.957754667E0,1.583252409E-2,-5.486314539E-3,8.114239633E-2,8.285443228E-2
1.967691667E0,1.304781505E-2,-2.097871341E-4,7.410995007E-2,7.525007765E-2
1.977628667E0,6.262824778E-3,-7.252301574E-3,8.623473644E-2,8.676548059E-2
1.987565667E0,1.871807020E-2,-3.068801500E-3,7.889648080E-2,8.114455236E-2
1.997502667E0,1.659850935E-2,1.951946765E-3,8.532841802E-2,8.694975290E-2
2.007438667E0,9.623932242E-3,8.024024405E-4,8.412564576E-2,8.467814473E-2
2.017375667E0,1.044745775E-2,-5.258766487E-3,8.517288208E-2,8.597222714E-2
2.027312667E0,1.599679431E-2,-2.733865678E-3,8.158269167E-2,8.318116992E-2
2.037249667E0,1.192046273E-2,5.295384675E-3,9.191530645E-2,9.283621109E-2
2.047186667E0,1.837759780E-2,1.951508224E-5,9.281987071E-2,9.462169350E-2
2.057123667E0,1.234443155E-2,-3.211820740E-3,8.772928476E-2,8.865172411E-2
2.067060667E0,8.699734127E-3,-7.595167682E-3,8.113947272E-2,8.195722042E-2
2.076996667E0,6.281161280E-3,3.694819026E-3,8.398005009E-2,8.429563148E-2
2.086933667E0,2.794640176E-3,-4.311663732E-3,8.113537967E-2,8.129791075E-2
2.096870667E0,1.513851441E-2,-2.076547276E-3,7.200261354E-2,7.360613442E-2
2.106807667E0,1.087409436E-2,-6.599551309E-3,8.098218262E-2,8.197508102E-2
2.116744667E0,1.141692610E-2,2.518322691E-3,8.622011840E-2,8.700917750E-2
2.126681667E0,1.474798436E-2,1.393793486E-3,9.131304324E-2,9.250685147E-2
2.136618667E0,1.788879798E-2,-3.471692931E-3,8.787195683E-2,8.974153186E-2
2.146554667E0,8.456599591E-3,-1.200214103E-3,8.038693607E-2,8.083943395E-2
2.156491667E0,1.608214539E-2,-5.906436983E-3,8.727203250E-2,8.893778193E-2
2.166428667E0,2.224321034E-2,1.803500578E-4,9.684684813E-2,9.936853086E-2
2.176365667E0,1.675400874E-2,2.419011388E-3,8.592132568E-2,8.757295605E-2
2.186302667E0,6.549292663E-3,3.691420332E-3,8.681828856E-2,8.714318704E-2
2.196239667E0,1.467043567E-2,-3.621765375E-3,8.801696777E-2,8.930467783E-2
2.206176667E0,1.172212335E-2,3.956628107E-3,8.936708987E-2,9.021939832E-2
2.216112667E0,3.839464523E-3,3.074374627E-3,8.682355106E-2,8.696276379E-2
2.226049667E0,1.129186878E-2,3.982666489E-3,7.545071661E-2,7.639488576E-2
2.235986667E0,1.170101856E-2,3.129484635E-3,8.428235114E-2,8.514823675E-2
2.245923667E0,9.268512893E-3,-9.900432453E-4,7.769487798E-2,7.825202605E-2
2.255860667E0,1.047073698E-2,-8.072501477E-3,8.607861578E-2,8.708805721E-2
2.265797667E0,9.918111144E-3,-1.340510733E-3,7.904266119E-2,7.967376096E-2
2.275734667E0,1.023620881E-2,3.153439946E-3,9.027106941E-2,9.090429102E-2
2.285670667E0,1.180184648E-2,2.531679925E-3,8.353975475E-2,8.440724855E-2
2.295607667E0,1.598961320E-2,6.562238764E-3,8.278838754E-2,8.457332806E-2
2.305544667E0,1.545874083E-2,3.266601842E-3,9.072013557E-2,9.208575543E-2
2.315481667E0,8.744739415E-3,4.434564896E-4,9.640772223E-2,9.680452483E-2
2.325418667E0,8.541786214E-3,-3.183132838E-3,8.398180425E-2,8.447507261E-2
2.335355667E0,1.687312748E-2,-3.834019303E-3,8.772285283E-2,8.941309212E-2
2.345291667E0,1.125538764E-2,-6.877093054E-3,8.982083380E-2,9.078414148E-2
2.355228667E0,1.270688583E-2,2.854172140E-3,8.038869023E-2,8.143680227E-2
2.365165667E0,1.463334239E-2,1.203009803E-3,8.502962530E-2,8.628800102E-2
2.375102667E0,1.929644206E-2,4.556662068E-3,7.350183964E-2,7.612907641E-2
2.385039667E0,9.826711854E-3,-3.204529993E-3,8.412973881E-2,8.476229250E-2
2.394976667E0,9.070538962E-3,-3.013983853E-3,8.473083258E-2,8.526824007E-2
2.404913667E0,1.353855176E-2,5.671287552E-3,9.640713751E-2,9.751816267E-2
2.414849667E0,1.844415556E-2,-6.728317961E-4,9.326192021E-2,9.507063342E-2
2.424786667E0,1.401115296E-2,-4.326665495E-3,8.847480476E-2,8.968179034E-2
2.434723667E0,1.661732093E-2,-1.220880356E-3,8.263928354E-2,8.430229586E-2
2.444660667E0,8.127465304E-3,4.995532148E-4,8.997403085E-2,9.034174823E-2
2.454597667E0,9.836387169E-3,1.999967024E-3,7.695228159E-2,7.760417529E-2
2.464534667E0,1.106293201E-2,-3.352354914E-3,9.326718271E-2,9.398081782E-2
2.474472458E0,1.297568416E-2,-6.532326601E-3,9.087333262E-2,9.202718214E-2
2.484408458E0,9.405447375E-3,-9.238783456E-4,7.904616952E-2,7.960912578E-2
2.494345458E0,1.425045026E-2,-7.649656422E-3,7.650263071E-2,7.819363837E-2
2.504282458E0,1.102534538E-2,3.912353721E-3,9.057161629E-2,9.132405176E-2
2.514219458E0,1.344936345E-2,-2.937385328E-3,8.323569953E-2,8.436643460E-2
2.524156458E0,1.276088121E-2,-8.819793910E-4,8.921974003E-2,9.013201423E-2
2.534093458E0,7.994541647E-3,-1.147534344E-3,8.277903199E-2,8.317209670E-2
2.544029458E0,7.621553242E-3,-4.040937647E-3,8.622070312E-2,8.665117944E-2
2.553966458E0,8.008821644E-3,6.610770654E-3,7.739257693E-2,7.808619902E-2
2.563903458E0,1.041670505E-2,-3.702511769E-3,8.398414314E-2,8.470863378E-2
2.573840458E0,4.756582025E-3,1.931243967E-3,8.143709600E-2,8.159874620E-2
2.583777458E0,4.229126628E-3,7.546690609E-3,7.918884158E-2,7.965996913E-2
2.593714458E0,1.098591322E-2,-6.414030120E-3,7.440172613E-2,7.548143429E-2
2.603651458E0,1.005474413E-2,-6.881441921E-5,7.739725471E-2,7.804766269E-2
2.613587458E0,1.676243238E-2,1.375648845E-3,8.832277715E-2,8.990986883E-2
2.623524458E0,1.165852575E-2,1.025163084E-3,8.921915531E-2,8.998349769E-2
2.633461458E0,1.141796764E-2,-3.708633073E-3,8.442911625E-2,8.527836546E-2
2.643398458E0,1.162516007E-2,-7.991554085E-3,8.861806154E-2,8.973388499E-2
2.653335458E0,1.000515243E-2,-5.371983200E-3,8.457763553E-2,8.533661412E-2
2.663272458E0,8.521220461E-4,2.934534810E-3,8.008931279E-2,8.014758655E-2
2.673209458E0,1.312164528E-2,4.620944895E-4,8.667737067E-2,8.766617188E-2
2.683145458E0,9.292760566E-3,-2.610836606E-3,8.547459841E-2,8.601789837E-2
2.693082458E0,6.669973712E-3,-5.936202966E-3,7.783696532E-2,7.834743280E-2
2.703019458E0,9.540901780E-3,-3.123710509E-3,8.442151487E-2,8.501634282E-2
2.712956458E0,1.738008108E-2,-4.281258211E-3,8.187388301E-2,8.380769123E-2
2.722893458E0,2.041135076E-2,2.452176064E-5,7.647924185E-2,7.915616385E-2
2.732830458E0,4.863092713E-3,-6.454850994E-3,8.111666858E-2,8.151827215E-2
2.742766458E0,1.328240717E-2,3.209792487E-3,9.054471910E-2,9.157003475E-2
2.752703458E0,2.140245382E-3,-3.611642383E-3,8.964424789E-2,8.974249713E-2
2.762640458E0,3.646871857E-3,-9.642241336E-3,8.275564313E-2,8.339525743E-2
2.772577458E0,1.420400145E-2,-4.151048027E-3,7.481921732E-2,7.626860519E-2
2.782514458E0,1.775084023E-2,2.659423314E-3,8.350350201E-2,8.541077045E-2
2.792451458E0,1.047676692E-2,-1.345170233E-3,7.976186872E-2,8.045823655E-2
2.802388458E0,1.212533455E-2,2.762443945E-3,7.407428205E-2,7.511094525E-2
2.812324458E0,1.366000939E-2,-8.170204796E-4,8.185400248E-2,8.299000603E-2
2.822261458E0,1.075025216E-2,-2.347876355E-3,8.544828594E-2,8.615387405E-2
2.832198458E0,1.001500133E-2,1.133354846E-3,8.859057963E-2,8.916207458E-2
2.842135458E0,1.047439149E-2,-7.311358452E-3,9.487575173E-2,9.573179778E-2
2.852072458E0,1.346186187E-2,3.598522693E-3,9.053185523E-2,9.159796887E-2
2.862009458E0,1.821235914E-2,4.110482968E-3,8.439403296E-2,8.643459316E-2
2.871946458E0,7.277462874E-3,4.891378619E-4,7.466718972E-2,7.502259621E-2
2.881882458E0,7.797243800E-3,8.140055090E-4,7.586820781E-2,7.627217430E-2
2.891819458E0,9.720886387E-3,-3.516679946E-3,8.170489848E-2,8.235625723E-2
2.901756458E0,1.897808857E-2,2.326095477E-3,8.933960795E-2,9.136270637E-2
2.911693458E0,1.002199972E-2,-2.322477512E-3,9.068622172E-2,9.126787600E-2
2.921630458E0,1.190655733E-2,-1.823600382E-3,8.978516579E-2,9.058955581E-2
2.931567458E0,9.285835270E-3,-4.025405981E-3,9.142647922E-2,9.198495384E-2
2.941504458E0,1.327646859E-2,5.305690393E-3,7.750191987E-2,7.880966027E-2
2.951440458E0,1.706926502E-2,7.068516277E-3,7.166289032E-2,7.400603745E-2
2.961377458E0,1.471205140E-2,-5.358315334E-3,7.809599698E-2,7.965011452E-2
2.971314458E0,-1.069839466E-3,-7.323637605E-4,8.782400966E-2,8.783357892E-2
2.981251458E0,7.542323470E-3,2.248619869E-3,9.066634119E-2,9.100729838E-2
2.991188458E0,7.775974553E-3,1.084146872E-3,8.362863243E-2,8.399636490E-2
3.001125458E0,1.030155145E-2,-2.559070475E-4,8.452384114E-2,8.514967511E-2
3.011061458E0,4.482256249E-4,4.556442797E-3,9.185683429E-2,9.197086541E-2
