Time (s),Linear Acceleration y (m/s^2)
2.444660667E0,4.995532148E-4
2.454597667E0,1.999967024E-3
2.464534667E0,-3.352354914E-3
2.474472458E0,-6.532326601E-3
2.484408458E0,-9.238783456E-4
2.494345458E0,-7.649656422E-3
2.504282458E0,3.912353721E-3
2.514219458E0,-2.937385328E-3
2.524156458E0,-8.819793910E-4
2.534093458E0,-1.147534344E-3
2.544029458E0,-4.040937647E-3
2.553966458E0,6.610770654E-3
2.563903458E0,-3.702511769E-3
2.573840458E0,1.931243967E-3
2.583777458E0,7.546690609E-3
2.593714458E0,-6.414030120E-3
2.603651458E0,-6.881441921E-5
2.613587458E0,1.375648845E-3
2.623524458E0,1.025163084E-3
2.633461458E0,-3.708633073E-3
2.643398458E0,-7.991554085E-3
2.653335458E0,-5.371983200E-3
2.663272458E0,2.934534810E-3
2.673209458E0,4.620944895E-4
2.683145458E0,-2.610836606E-3
2.693082458E0,-5.936202966E-3
2.703019458E0,-3.123710509E-3
2.712956458E0,-4.281258211E-3
2.722893458E0,2.452176064E-5
2.732830458E0,-6.454850994E-3
2.742766458E0,3.209792487E-3
2.752703458E0,-3.611642383E-3
2.762640458E0,-9.642241336E-3
2.772577458E0,-4.151048027E-3
2.782514458E0,2.659423314E-3
2.792451458E0,-1.345170233E-3
2.802388458E0,2.762443945E-3
2.812324458E0,-8.170204796E-4
2.822261458E0,-2.347876355E-3
2.832198458E0,1.133354846E-3
2.842135458E0,-7.311358452E-3
2.852072458E0,3.598522693E-3
2.862009458E0,4.110482968E-3
2.871946458E0,4.891378619E-4
2.881882458E0,8.140055090E-4
2.891819458E0,-3.516679946E-3
2.901756458E0,2.326095477E-3
2.911693458E0,-2.322477512E-3
2.921630458E0,-1.823600382E-3
2.931567458E0,-4.025405981E-3
2.941504458E0,5.305690393E-3
2.951440458E0,7.068516277E-3
2.961377458E0,-5.358315334E-3
2.971314458E0,-7.323637605E-4
2.981251458E0,2.248619869E-3
2.991188458E0,1.084146872E-3
3.001125458E0,-2.559070475E-4
3.011061458E0,4.556442797E-3
3.020998458E0,-3.331743479E-3
3.030935458E0,2.591284979E-3
3.040872458E0,-1.128169097E-2
3.050809458E0,4.452837445E-4
3.060746458E0,-4.152053017E-3
3.070683458E0,1.771212984E-3
3.080619458E0,-3.002600055E-3
3.090556458E0,-1.301809475E-3
3.100493458E0,-3.713000212E-3
3.110430458E0,-3.890426662E-3
3.120367458E0,2.426905129E-3
3.130304458E0,-1.472529899E-3
3.140240458E0,1.589711756E-4
3.150177458E0,3.169994876E-3
3.160114458E0,-4.318132214E-3
3.170051458E0,-1.107663643E-3
3.179988458E0,-5.576818474E-3
3.189925458E0,-6.435043551E-4
3.199862458E0,7.887418829E-3
3.209798458E0,6.398498453E-4
3.219735458E0,-4.030997381E-3
3.229672458E0,3.589094058E-4
3.239609458E0,4.743736424E-4
3.249546458E0,4.265799634E-3
3.259483458E0,3.225342426E-3
3.269419458E0,-1.696642712E-3
3.279356458E0,5.552314986E-3
3.289293458E0,-9.269664064E-5
3.299230458E0,-7.237994168E-3
3.309167458E0,-7.708950844E-3
3.319104458E0,8.830666076E-3
3.329041458E0,-1.357157025E-3
3.338977458E0,-7.743814867E-3
3.348914458E0,-3.583849836E-3
3.358851458E0,-1.702910196E-3
3.368788458E0,-4.021605290E-3
3.378725458E0,-6.282833219E-4
3.388662458E0,1.844467632E-3
3.398599458E0,-1.629911363E-4
3.408535458E0,-4.308740124E-3
3.418472458E0,2.152999621E-3
3.428409458E0,7.604486682E-4
3.438346458E0,2.041555345E-3
3.448283458E0,7.058174014E-3
3.458220458E0,6.259115450E-3
3.468156458E0,-1.915145852E-3
3.478093417E0,8.726165369E-3
3.488030417E0,8.219942674E-3
3.497967417E0,-2.815087158E-3
3.507904417E0,9.424487371E-3
3.517841417E0,6.633593068E-3
3.527777417E0,9.854111541E-3
3.537714417E0,-5.174237676E-4
3.547651417E0,-4.723015353E-3
3.557588417E0,-2.995108310E-3
3.567525417E0,-1.469496656E-3
3.577462417E0,-1.092711216E-2
3.587399417E0,2.718041651E-3
3.597335417E0,-2.177631017E-3
3.607272417E0,-6.005730014E-3
3.617209417E0,1.403185576E-3
3.627146417E0,2.429371923E-3
3.637083417E0,-3.038121890E-3
3.647020417E0,8.718563989E-4
3.656956417E0,2.659752220E-3
3.666893417E0,8.896045256E-3
3.676830417E0,2.621946316E-3
3.686767417E0,-1.119650435E-3
3.696704417E0,-4.060050733E-3
3.706641417E0,1.161494572E-3
3.716578417E0,5.656943601E-3
3.726514417E0,3.805623762E-4
3.736451417E0,-3.454334009E-3
3.746388417E0,5.956759583E-3
3.756325417E0,-3.374245428E-3
3.766262417E0,3.209573217E-3
3.776199417E0,1.726079788E-3
3.786135417E0,2.182601150E-3
3.796072417E0,5.913873911E-3
3.806009417E0,1.451516468E-3
3.815946417E0,4.773995765E-3
3.825883417E0,2.704355512E-3
3.835820417E0,9.491474535E-3
3.845757417E0,-2.953812350E-3
3.855693417E0,-3.114245329E-3
3.865630417E0,-7.677156609E-3
3.875567417E0,-3.910014834E-3
3.885504417E0,-2.498295978E-3
3.895441417E0,8.115277514E-3
3.905378417E0,4.619483091E-4
3.915314417E0,-3.203177825E-3
3.925251417E0,-1.043399088E-3
3.935188417E0,6.484909337E-3
3.945125417E0,1.667607632E-3
3.955062417E0,4.175460152E-4
3.964999417E0,1.220222544E-3
3.974936417E0,-5.193734486E-3
3.984872417E0,3.409621082E-3
3.994809417E0,-6.085855141E-4
4.004746417E0,5.646144524E-3
4.014683417E0,5.594250485E-3
4.024620417E0,5.846777111E-3
4.034557417E0,-6.466088612E-3
4.044493417E0,4.630994797E-4
4.054430417E0,1.739729382E-3
4.064367417E0,-7.627144642E-4
4.074304417E0,-1.073969062E-3
4.084241417E0,-4.328693748E-3
4.094178417E0,-8.341784030E-4
4.104115417E0,6.022632122E-4
4.114051417E0,-1.580100395E-3
4.123988417E0,-2.014365792E-4
4.133925417E0,2.034940682E-3
4.143862417E0,-2.125572525E-3
4.153799417E0,7.149134763E-4
4.163736417E0,5.157810654E-3
4.173672417E0,6.009841338E-3
4.183609417E0,-5.635107905E-3
4.193546417E0,-1.495114770E-3
4.203483417E0,-1.457034778E-3
4.213420417E0,4.874659237E-3
4.223357417E0,6.020585597E-3
4.233294417E0,4.853682350E-3
4.243230417E0,6.708693244E-3
4.253167417E0,-4.669001698E-4
4.263104417E0,-1.588798128E-3
4.273041417E0,1.823783107E-3
4.282978417E0,6.355430055E-3
4.292915417E0,2.422537990E-3
4.302851417E0,9.405392557E-3
4.312788417E0,3.433576394E-3
4.322725417E0,2.759319339E-3
4.332662417E0,5.656669512E-3
4.342599417E0,2.101087309E-3
4.352536417E0,-1.329547204E-3
4.362472417E0,-5.746716633E-4
4.372409417E0,-1.552216485E-3
4.382346417E0,3.364012800E-3
4.392283417E0,-4.485545307E-4
4.402220417E0,-7.205834482E-3
4.412157417E0,-7.013077363E-3
4.422093417E0,3.902358636E-3
4.432030417E0,6.498997472E-4
4.441967417E0,3.521120176E-5
4.451904417E0,1.533066854E-3
4.461841417E0,4.056049045E-3
4.471778417E0,5.998512357E-4
4.481715042E0,-3.395770490E-4
4.491651042E0,-1.733297445E-3
4.501588042E0,-3.874602634E-3
4.511525042E0,-2.158572748E-3
4.521462042E0,-2.070590425E-3
4.531399042E0,7.134809084E-3
4.541336042E0,6.171352398E-3
4.551272042E0,2.846936211E-3
4.561209042E0,-5.028605461E-5
4.571146042E0,-1.114004217E-3
4.581083042E0,8.344835546E-3
4.591020042E0,8.720939420E-4
4.600957042E0,2.198004909E-3
4.610893042E0,2.448174376E-3
4.620830042E0,4.709384032E-4
4.630767042E0,-1.349793188E-3
4.640704042E0,6.881441921E-4
4.650641042E0,2.125207074E-3
4.660578042E0,-2.330206800E-3
4.670515042E0,4.239962250E-4
4.680451042E0,2.435146049E-3
4.690388042E0,9.314979985E-4
4.700325042E0,5.098260418E-3
4.710262042E0,-1.428730600E-3
4.720199042E0,3.643290438E-3
4.730136042E0,2.597863097E-3
4.740072042E0,8.242381364E-4
4.750009042E0,5.428500194E-3
4.759946042E0,4.553628825E-3
4.769883042E0,-3.587705344E-3
4.779820042E0,-3.645282146E-3
4.789757042E0,-4.726377502E-4
4.799693042E0,5.270205103E-3
4.809630042E0,1.247905456E-3
4.819567042E0,-1.218322199E-3
4.829504042E0,2.806827966E-3
4.839441042E0,-1.853951085E-3
4.849378042E0,-8.865292557E-4
4.859314042E0,-6.459912490E-3
4.869251042E0,-8.690789714E-3
4.879188042E0,-2.994688042E-4
4.889125042E0,3.814540766E-3
4.899062042E0,1.442471556E-3
4.908999042E0,-5.828102566E-3
4.918936042E0,-4.292367920E-3
4.928872042E0,-1.004862282E-3
4.938809042E0,-4.017731510E-3
4.948746042E0,-3.163106125E-3
4.958683042E0,1.899413187E-3
4.968620042E0,-1.606559046E-3
4.978557042E0,2.989389002E-5
4.988493042E0,-7.274849899E-4
4.998430042E0,1.707770694E-3
5.008367042E0,7.252740115E-4
5.018304042E0,1.722187735E-3
5.028241042E0,1.801673323E-5
5.038178042E0,-6.084758788E-3
5.048114042E0,3.469079956E-3
5.058051042E0,-9.301275574E-4
5.067988042E0,-4.103411492E-3
5.077925042E0,4.346052669E-3
5.087862042E0,5.175151303E-4
5.097799042E0,4.754133504E-3
5.107735042E0,6.746773235E-3
5.117672042E0,-1.671353504E-3
5.127609042E0,-3.915807232E-3
5.137546042E0,-1.551522128E-4
5.147483042E0,6.651536711E-3
5.157420042E0,-3.609559312E-4
5.167356042E0,-5.336370002E-3
5.177293042E0,-9.000582509E-3
5.187230042E0,-3.944860585E-4
5.197167042E0,2.619461250E-3
5.207104042E0,-5.751540586E-3
5.217041042E0,4.681098126E-3
5.226977042E0,4.252332766E-3
5.236914042E0,-4.428169504E-3
5.246851042E0,-1.058857664E-3
5.256788042E0,3.493035268E-3
5.266725042E0,-9.203828070E-3
5.276662042E0,-2.286169957E-3
5.286599042E0,4.648627806E-3
5.296535042E0,-1.734412070E-3
5.306472042E0,5.491979029E-3
5.316409042E0,2.057087012E-3
5.326346042E0,-1.177738868E-3
5.336283042E0,-4.450443741E-3
5.346220042E0,2.071357872E-3
5.356156042E0,-1.147260256E-3
5.366093042E0,-1.545071919E-3
5.376030042E0,1.504671313E-3
5.385967042E0,9.628171474E-4
5.395904042E0,-3.299200069E-3
5.405841042E0,6.981045585E-3
5.415777042E0,1.532208044E-3
5.425714042E0,-4.230204709E-3
5.435651042E0,-4.027233236E-3
5.445588042E0,4.289901126E-3
5.455525042E0,6.100473180E-4
5.465462042E0,-1.187971495E-3
5.475397792E0,-3.962036781E-4
5.485334792E0,-1.488536652E-3
5.495271792E0,5.321477875E-3
5.505208792E0,-4.033665173E-3
5.515145792E0,-1.409014519E-3
5.525082792E0,3.657378573E-3
5.535018792E0,5.792726912E-3
5.544955792E0,8.183160033E-3
5.554892792E0,1.589474212E-3
5.564829792E0,-6.081652455E-3
5.574766792E0,-1.790983882E-3
5.584703792E0,-3.041100316E-4
5.594639792E0,4.847542774E-3
5.604576792E0,6.356562953E-3
5.614513792E0,-2.506609987E-3
5.624450792E0,3.696445283E-3
5.634387792E0,-3.881948199E-3
5.644324792E0,-1.376946196E-3
5.654260792E0,-4.057876300E-3
5.664197792E0,3.257282842E-3
5.674134792E0,7.174515333E-3
5.684071792E0,1.206059491E-2
5.694008792E0,1.288251244E-3
5.703945792E0,-5.227045342E-4
5.713881792E0,-4.133542925E-3
5.723818792E0,9.232205339E-3
5.733755792E0,3.002764508E-3
5.743692792E0,2.847594023E-3
5.753629792E0,7.259775046E-3
5.763566792E0,-2.534530442E-3
5.773502792E0,1.940617785E-3
5.783439792E0,-1.662272047E-3
5.793376792E0,-2.867109105E-3
5.803313792E0,4.422632921E-3
5.813250792E0,-1.982498467E-3
5.823187792E0,-6.895694509E-4
5.833124792E0,1.564660091E-3
5.843060792E0,-4.751630165E-3
5.852997792E0,2.714971863E-3
5.862934792E0,1.874599066E-3
5.872871792E0,-4.485983849E-3
5.882808792E0,-5.132082906E-3
5.892745792E0,-1.491240989E-3
5.902681792E0,2.820404470E-3
5.912618792E0,-1.053978894E-3
