Time (s),Linear Acceleration z (m/s^2)
2.901756458E0,8.933960795E-2
2.911693458E0,9.068622172E-2
2.921630458E0,8.978516579E-2
2.931567458E0,9.142647922E-2
2.941504458E0,7.750191987E-2
2.951440458E0,7.166289032E-2
2.961377458E0,7.809599698E-2
2.971314458E0,8.782400966E-2
2.981251458E0,9.066634119E-2
2.991188458E0,8.362863243E-2
3.001125458E0,8.452384114E-2
3.011061458E0,9.185683429E-2
3.020998458E0,8.347309649E-2
3.030935458E0,7.868247271E-2
3.040872458E0,9.155219436E-2
3.050809458E0,9.169428170E-2
3.060746458E0,8.780295968E-2
3.070683458E0,7.687743723E-2
3.080619458E0,8.136809886E-2
3.090556458E0,8.914957345E-2
3.100493458E0,8.540852487E-2
3.110430458E0,8.526351392E-2
3.120367458E0,8.301701367E-2
3.130304458E0,9.080433547E-2
3.140240458E0,7.134889483E-2
3.150177458E0,7.718733966E-2
3.160114458E0,8.975768387E-2
3.170051458E0,8.347075760E-2
3.179988458E0,7.598749101E-2
3.189925458E0,8.856251299E-2
3.199862458E0,8.467119098E-2
3.209798458E0,7.659033895E-2
3.219735458E0,7.779077232E-2
3.229672458E0,8.393385708E-2
3.239609458E0,7.779778898E-2
3.249546458E0,7.929233730E-2
3.259483458E0,8.303514004E-2
3.269419458E0,7.524781823E-2
3.279356458E0,7.884151697E-2
3.289293458E0,9.126509607E-2
3.299230458E0,8.542899013E-2
3.309167458E0,8.139090300E-2
3.319104458E0,7.510573089E-2
3.329041458E0,7.974783540E-2
3.338977458E0,8.348946869E-2
3.348914458E0,8.498401701E-2
3.358851458E0,8.917237759E-2
3.368788458E0,8.123595178E-2
3.378725458E0,8.048633873E-2
3.388662458E0,8.422972620E-2
3.398599458E0,7.449820518E-2
3.408535458E0,8.737260461E-2
3.418472458E0,7.854038537E-2
3.428409458E0,8.467528403E-2
3.438346458E0,7.299897909E-2
3.448283458E0,8.302578449E-2
3.458220458E0,9.305668294E-2
3.468156458E0,8.332457721E-2
3.478093417E0,9.080433547E-2
3.488030417E0,9.379460156E-2
3.497967417E0,7.837373972E-2
3.507904417E0,9.214861035E-2
