Time (s),Absolute acceleration (m/s^2)
5.237352042E0,2.082134268E-2
5.247289042E0,1.327243006E-2
5.257225042E0,1.604234926E-2
5.267162042E0,6.030860844E-3
5.277098042E0,1.511136396E-2
5.287035042E0,1.257241605E-2
5.296971042E0,1.840031732E-2
5.306908042E0,5.738212685E-3
5.316844042E0,2.240944951E-2
5.326781042E0,3.537709567E-2
5.336717042E0,1.883367543E-2
5.346654042E0,2.449589786E-2
5.356591042E0,1.184477034E-2
5.366527042E0,1.630561991E-2
5.376464042E0,2.394229631E-2
5.386400042E0,2.720509902E-2
5.396337042E0,9.210899219E-3
5.406273042E0,2.214929081E-2
5.416210042E0,1.971215652E-2
5.426146042E0,1.271917836E-2
5.436083042E0,1.645001218E-2
5.446019042E0,7.312027631E-3
5.455956042E0,1.746386253E-2
5.465892042E0,2.176791258E-2
5.475829042E0,5.687976233E-3
5.485765042E0,1.602851100E-2
5.495702042E0,1.316072815E-2
5.505638042E0,4.288142443E-3
5.515575042E0,2.384515455E-2
5.525511042E0,1.901763263E-2
5.535448042E0,3.550931799E-2
5.545384042E0,3.567494540E-2
5.555321042E0,1.914826074E-2
5.565258042E0,2.273826940E-2
5.575194042E0,3.054891416E-2
5.585131042E0,2.734881450E-2
5.595067042E0,7.646978146E-3
5.605004042E0,2.728232325E-2
5.614940042E0,1.782705681E-2
5.624877042E0,2.559286982E-2
5.634813042E0,1.644179260E-2
5.644750042E0,2.393256813E-2
5.654686042E0,1.704338091E-2
5.664623042E0,6.463074054E-3
5.674559042E0,2.294104062E-2
5.684496042E0,2.117554465E-2
5.694432042E0,1.179106434E-2
5.704369042E0,1.569264597E-2
5.714305042E0,1.090479500E-2
5.724242042E0,2.215367965E-2
5.734178042E0,2.575653830E-2
5.744115042E0,1.802386395E-2
5.754052042E0,1.138828585E-2
5.763988042E0,1.362922560E-2
5.773925042E0,2.784625555E-2
5.783861042E0,2.673194720E-2
5.793798042E0,3.022374243E-2
5.803734042E0,2.835454327E-2
5.813671042E0,1.775877344E-2
5.823607042E0,1.683736195E-2
5.833544042E0,1.349997203E-2
5.843480042E0,2.492097119E-2
5.853417042E0,1.049771437E-2
5.863353042E0,1.260361512E-2
5.873290042E0,2.159470408E-2
5.883226042E0,3.026756775E-2
5.893163042E0,2.482287029E-2
5.903099042E0,2.507262630E-2
5.913036042E0,2.569944061E-2
5.922972042E0,1.354679859E-2
5.932909042E0,2.679425023E-2
5.942846042E0,3.583096849E-2
5.952782042E0,2.833756722E-2
5.962719042E0,1.085516260E-2
5.972655042E0,2.400656034E-2
5.982592042E0,3.204027777E-2
5.992528042E0,1.612209460E-2
6.002465042E0,1.653487501E-2
6.012401042E0,8.328609327E-3
6.022338042E0,2.310527355E-2
6.032274042E0,1.559641882E-2
6.042211042E0,1.629730024E-2
6.052147042E0,9.290369072E-3
6.062084042E0,4.788341270E-3
6.072020042E0,2.318032650E-2
6.081957042E0,2.592214075E-2
6.091893042E0,2.488306164E-2
6.101830042E0,1.437525427E-2
6.111766042E0,2.416276567E-2
6.121703042E0,3.118242843E-2
6.131640042E0,1.959998155E-2
6.141576042E0,1.850742244E-2
6.151513042E0,2.378726452E-2
6.161449042E0,1.912450164E-2
6.171386042E0,1.888801645E-2
6.181322042E0,2.485636078E-2
6.191259500E0,1.794525341E-2
6.201195500E0,1.366745030E-2
6.211132500E0,1.808488903E-2
6.221068500E0,3.051113333E-2
6.231005500E0,2.670483460E-2
6.240941500E0,8.950938360E-3
6.250878500E0,1.311632859E-2
6.260814500E0,1.114117357E-2
6.270751500E0,2.442701569E-2
6.280687500E0,3.837035019E-2
6.290624500E0,1.850736638E-2
6.300561500E0,1.198640825E-2
6.310497500E0,2.772956151E-2
6.320434500E0,3.511691497E-2
6.330370500E0,1.247964271E-2
6.340307500E0,3.307884057E-2
6.350243500E0,1.311210858E-2
6.360180500E0,1.002977647E-2
6.370116500E0,1.712990214E-2
6.380053500E0,2.849751663E-2
6.389989500E0,1.989945872E-2
6.399926500E0,1.229010127E-2
6.409862500E0,1.880658363E-2
6.419799500E0,2.073584811E-2
6.429735500E0,1.752252529E-2
6.439672500E0,2.149914079E-2
6.449608500E0,1.898950819E-2
6.459545500E0,1.650612681E-2
6.469481500E0,2.658503439E-2
6.479418500E0,9.085081281E-3
6.489355500E0,2.954442599E-2
6.499291500E0,2.149839116E-2
6.509228500E0,1.576990933E-2
6.519164500E0,2.979264708E-2
6.529101500E0,3.561531107E-2
6.539037500E0,2.833202895E-2
6.548974500E0,1.185771561E-2
6.558910500E0,1.841786702E-2
6.568847500E0,2.022489968E-2
6.578783500E0,1.070979490E-2
6.588720500E0,3.060514730E-2
6.598656500E0,8.304066787E-3
6.608593500E0,2.149196073E-2
6.618529500E0,1.694978862E-2
6.628466500E0,1.200602215E-2
6.638402500E0,2.012068519E-2
6.648339500E0,1.416060529E-2
6.658276500E0,2.508086278E-2
6.668212500E0,2.085545040E-2
6.678149500E0,3.344916002E-2
6.688085500E0,2.720710717E-2
6.698022500E0,1.663745209E-2
6.707958500E0,1.815620965E-2
6.717895500E0,9.326862781E-3
6.727831500E0,2.314839337E-2
6.737768500E0,7.141767903E-3
6.747704500E0,1.380395941E-2
6.757641500E0,1.412860764E-2
6.767577500E0,1.413890827E-2
6.777514500E0,2.353014334E-2
6.787450500E0,1.605533120E-2
6.797387500E0,1.256702093E-2
6.807323500E0,2.138592326E-2
6.817260500E0,3.479048540E-2
6.827196500E0,2.019534408E-2
6.837133500E0,1.547653316E-2
6.847070500E0,2.500624393E-2
6.857006500E0,1.570375299E-2
6.866943500E0,1.609803649E-2
6.876879500E0,1.476592092E-2
6.886816500E0,1.262790220E-2
6.896752500E0,1.773398035E-2
6.906689500E0,2.041528423E-2
6.916625500E0,1.295126664E-2
6.926562500E0,2.559563029E-2
6.936498500E0,3.210889927E-2
6.946435500E0,1.157499654E-2
6.956371500E0,2.078102935E-2
6.966308500E0,1.302634660E-2
6.976244500E0,2.530896051E-2
6.986181500E0,1.979687227E-2
