Time (s),Linear Acceleration z (m/s^2)
6.151513042E0,-1.857134163E-2
6.161449042E0,-1.857134163E-2
6.171386042E0,-1.707328498E-2
6.181322042E0,-8.391923904E-3
6.191259500E0,-1.258203864E-2
6.201195500E0,-1.228266120E-2
6.211132500E0,-1.954139471E-3
6.221068500E0,-2.186332405E-2
6.231005500E0,-1.722297370E-2
6.240941500E0,4.332786798E-3
6.250878500E0,-4.198885560E-3
6.260814500E0,5.905687809E-4
6.270751500E0,-1.033729255E-2
6.280687500E0,-1.108632088E-2
6.290624500E0,-1.153538704E-2
6.300561500E0,-3.003714681E-3
6.310497500E0,-2.770235360E-2
6.320434500E0,-1.003908455E-2
6.330370500E0,-3.452780843E-3
6.340307500E0,-2.440978646E-2
6.350243500E0,-1.078811288E-2
6.360180500E0,-6.447139978E-3
6.370116500E0,1.391637325E-4
6.380053500E0,-1.303344369E-2
6.389989500E0,-1.542787850E-2
6.399926500E0,-8.391923904E-3
6.409862500E0,-4.949083328E-3
6.419799500E0,-2.105582356E-3
6.429735500E0,-1.677507699E-2
6.439672500E0,-1.512850106E-2
6.449608500E0,-1.228441536E-2
6.459545500E0,-1.108632088E-2
6.469481500E0,-2.351106942E-2
6.479418500E0,-7.494961023E-3
6.489355500E0,-2.231414437E-2
6.499291500E0,-1.048932016E-2
6.509228500E0,-3.154572845E-3
6.519164500E0,-6.298035979E-3
6.529101500E0,8.222354650E-3
6.539037500E0,-3.752743006E-3
6.548974500E0,-9.141536951E-3
6.558910500E0,8.222354650E-3
6.568847500E0,-8.841574788E-3
6.578783500E0,1.337258220E-3
6.588720500E0,9.869515300E-3
6.598656500E0,-5.998073816E-3
6.608593500E0,-1.213531137E-2
6.618529500E0,-1.213531137E-2
6.628466500E0,-4.800564051E-3
6.638402500E0,-1.617690682E-2
6.648339500E0,-6.745932698E-3
6.658276500E0,-1.767262459E-2
6.668212500E0,-1.976768196E-2
6.678149500E0,-2.111488044E-2
6.688085500E0,-2.201301277E-2
6.698022500E0,-8.391339183E-3
6.707958500E0,-1.557639778E-2
6.717895500E0,-1.654762030E-3
6.727831500E0,-1.632367194E-2
6.737768500E0,2.238314152E-3
6.747704500E0,-1.205111146E-3
6.757641500E0,-5.096433163E-3
6.767577500E0,-4.946159720E-3
6.777514500E0,-1.946596563E-2
6.787450500E0,-1.407658696E-2
6.797387500E0,1.002329707E-2
6.807323500E0,-6.741839647E-3
6.817260500E0,-2.769884527E-2
6.827196500E0,-1.856783330E-2
6.837133500E0,-1.467534184E-2
6.847070500E0,-1.602254033E-2
6.857006500E0,-7.939349413E-3
6.866943500E0,-6.292188764E-3
6.876879500E0,-9.584755898E-3
6.886816500E0,-5.393471718E-3
6.896752500E0,-3.148140907E-3
6.906689500E0,-4.045688510E-3
6.916625500E0,-1.168039799E-2
6.926562500E0,-1.302759647E-2
