Time (s),Absolute acceleration (m/s^2)
4.579259125E0,3.230707478E-2
4.589195125E0,2.484946060E-2
4.599132125E0,2.715569894E-2
4.609069125E0,2.292121023E-2
4.619006125E0,2.053072816E-2
4.628943125E0,1.453358567E-2
4.638879125E0,7.735733426E-3
4.648816125E0,2.699980878E-2
4.658753125E0,2.862438019E-2
4.668690125E0,8.603706210E-3
4.678626125E0,1.513934273E-2
4.688563125E0,1.443577499E-2
4.698500125E0,3.303628539E-2
4.708437125E0,2.822803621E-2
4.718374125E0,3.694959646E-2
4.728310125E0,2.960003290E-2
4.738247125E0,2.996298719E-2
4.748184125E0,3.185359141E-3
4.758121125E0,1.794111196E-2
4.768057125E0,4.151171260E-2
4.777994125E0,2.516195457E-2
4.787931125E0,1.302104115E-2
4.797868125E0,1.728267070E-2
4.807804125E0,2.109498646E-2
4.817741125E0,2.300079020E-2
4.827678125E0,1.749543689E-2
4.837615125E0,1.748424106E-2
4.847552125E0,2.419488304E-2
4.857488125E0,2.679058344E-2
4.867425125E0,1.600284699E-2
4.877362125E0,1.545978775E-2
4.887299125E0,2.965399660E-2
4.897235125E0,2.387150257E-2
4.907172125E0,2.657674783E-2
4.917109125E0,1.983482209E-2
4.927046125E0,2.183209203E-2
4.936983125E0,2.513091819E-2
4.946919583E0,1.313218288E-2
4.956856583E0,5.930432674E-3
4.966793583E0,1.379091150E-2
4.976730583E0,2.347873680E-2
4.986666583E0,3.096121210E-2
4.996603583E0,3.471468610E-2
5.006540583E0,2.138402269E-2
5.016477583E0,1.767215630E-2
5.026414583E0,1.348825635E-2
5.036350583E0,2.018670138E-2
5.046287583E0,1.827706566E-2
5.056224583E0,1.765153448E-2
5.066161583E0,1.222950298E-2
5.076097583E0,2.843345980E-2
5.086034583E0,2.355982892E-2
5.095971583E0,1.512929636E-2
5.105908583E0,1.795298712E-2
5.115844583E0,1.034735745E-2
5.125781583E0,1.992087946E-2
5.135718583E0,2.053515270E-2
5.145655583E0,2.182914992E-2
5.155591583E0,1.272383138E-2
5.165528583E0,1.747843194E-2
5.175465583E0,6.825786959E-3
5.185402583E0,2.537171945E-2
5.195339583E0,1.551517941E-2
5.205275583E0,1.746326016E-2
5.215212583E0,1.393805806E-2
5.225149583E0,1.939150016E-2
5.235086583E0,3.160464332E-2
5.245022583E0,2.685272810E-2
5.254959583E0,1.928317566E-2
5.264896583E0,2.045912089E-2
5.274833583E0,1.814123604E-2
5.284770583E0,2.339592652E-2
