Time (s),Linear Acceleration y (m/s^2)
5.562999583E0,7.239437699E-3
5.572936583E0,4.526256546E-3
5.582873583E0,-1.129786218E-2
5.592809583E0,-1.069220027E-2
5.602746583E0,-1.259362344E-3
5.612683583E0,-3.593972828E-3
5.622620583E0,3.407391831E-3
5.632556583E0,1.580886114E-3
5.642493583E0,1.960887523E-2
5.652430583E0,9.936520737E-3
5.662367583E0,1.495045334E-2
5.672303583E0,1.335328639E-2
5.682240583E0,-8.624496907E-3
5.692177583E0,6.292645577E-3
5.702114583E0,-4.107504543E-3
5.712051583E0,6.720753126E-3
5.721987583E0,9.671952501E-3
5.731924583E0,1.971882116E-3
5.741861583E0,-6.575595997E-3
5.751798583E0,7.077524643E-3
5.761734583E0,1.745969458E-2
5.771671583E0,4.543542378E-3
5.781608583E0,2.658577295E-2
5.791545583E0,5.656029973E-3
5.801481583E0,2.328818087E-3
5.811418583E0,1.089628637E-2
5.821355583E0,1.512510236E-3
5.831292583E0,1.248537686E-2
5.841228583E0,8.832073063E-3
5.851165583E0,1.488096284E-2
5.861102583E0,-7.653365750E-3
5.871039583E0,-1.004034536E-2
5.880976583E0,3.088444490E-3
5.890912583E0,3.670169357E-3
5.900849583E0,1.017870510E-2
5.910786583E0,1.962795177E-2
5.920723583E0,-7.000030763E-4
5.930659583E0,-7.037471216E-3
5.940596583E0,9.830814041E-4
5.950533250E0,2.883645762E-3
5.960470250E0,1.199112268E-2
5.970406250E0,2.561699895E-2
5.980343250E0,4.161079656E-3
5.990280250E0,7.785841729E-3
6.000217250E0,6.915830858E-3
6.010154250E0,-2.170851901E-3
6.020090250E0,-7.673630007E-3
6.030027250E0,5.867151003E-3
6.039964250E0,1.949955057E-3
6.049901250E0,7.942163385E-4
6.059837250E0,-1.097953610E-2
6.069774250E0,-3.768585306E-3
6.079711250E0,-9.632264525E-3
6.089648250E0,-3.127072658E-3
6.099584250E0,6.557579264E-3
6.109521250E0,4.673058204E-3
6.119458250E0,9.497888200E-3
6.129395250E0,7.820011396E-3
6.139331250E0,2.207506634E-3
6.149268250E0,5.365898442E-3
6.159205250E0,1.102200150E-2
6.169142250E0,5.254618619E-3
6.179078250E0,-1.314017365E-2
6.189015250E0,3.758169953E-3
6.198952250E0,5.898214336E-3
6.208889250E0,1.266801098E-2
6.218826250E0,1.247598477E-2
6.228762250E0,1.411788292E-2
6.238699250E0,9.000143968E-4
6.248636250E0,-3.305997457E-3
6.258573250E0,-8.907374237E-3
6.268509250E0,-2.471051607E-3
6.278446250E0,7.320476454E-3
6.288383250E0,7.876912113E-3
6.298320250E0,1.256705515E-2
6.308256250E0,-3.146715648E-3
6.318193250E0,-2.617250271E-3
6.328130250E0,1.411397260E-2
6.338067250E0,1.238623001E-2
6.348003250E0,-2.026973851E-4
6.357940250E0,6.033595651E-5
6.367877250E0,1.178597677E-3
6.377814250E0,-4.413186014E-4
6.387751250E0,-5.511000752E-5
6.397687250E0,8.775355071E-3
6.407624250E0,8.717138730E-3
6.417561250E0,5.630521495E-3
6.427498250E0,2.346122190E-3
6.437434250E0,6.765776686E-4
6.447371250E0,-9.445263259E-4
6.457308250E0,2.540395930E-3
6.467245250E0,-5.535157062E-3
6.477181250E0,-2.261580588E-2
6.487118250E0,5.486606900E-3
6.497055250E0,8.269790187E-3
6.506992250E0,3.233802617E-3
6.516928250E0,3.984329291E-4
6.526865250E0,6.659466997E-3
6.536802250E0,-2.758423984E-4
6.546739250E0,-8.082076292E-3
6.556675250E0,1.370349806E-3
6.566612250E0,9.147950616E-3
6.576549250E0,2.035543676E-3
6.586486250E0,1.385503231E-2
6.596422250E0,1.042900247E-2
6.606359250E0,1.094196774E-3
6.616296250E0,-1.033824272E-3
6.626233250E0,2.136170603E-3
6.636170250E0,3.906670958E-3
6.646106250E0,1.426740719E-2
6.656043250E0,9.549782239E-3
6.665980250E0,-2.131200470E-3
6.675917250E0,3.952224422E-3
6.685853250E0,-3.636602685E-4
6.695790250E0,1.433664188E-2
6.705727250E0,4.666388724E-3
6.715664250E0,2.052701600E-3
6.725600250E0,1.827720841E-2
6.735537250E0,-4.491027072E-4
6.745474250E0,5.885624550E-3
6.755411250E0,-1.177678568E-2
6.765347250E0,-7.282579187E-3
6.775284250E0,1.185570482E-2
6.785221250E0,-3.314220104E-3
6.795158250E0,1.224900316E-3
6.805094250E0,-6.894927062E-3
6.815031250E0,6.907809209E-3
6.824968250E0,-2.950907014E-3
6.834905250E0,-1.325191028E-2
6.844841250E0,-8.974379674E-4
6.854778250E0,2.836593948E-3
6.864715250E0,4.215111583E-4
6.874652250E0,7.654516920E-3
6.884589250E0,8.115935326E-4
6.894525250E0,1.296753461E-2
6.904462250E0,6.825710647E-4
6.914399250E0,1.048263241E-2
6.924336250E0,3.374318518E-3
6.934272250E0,4.711759463E-3
6.944209250E0,1.921669152E-3
6.954145625E0,9.645731393E-3
6.964082625E0,-1.566651799E-3
6.974018625E0,-5.494336188E-3
6.983955625E0,1.093666870E-3
6.993892625E0,5.758264884E-3
7.003829625E0,-5.728005543E-3
7.013765625E0,4.474380780E-3
7.023702625E0,9.527654182E-3
7.033639625E0,-4.389139339E-3
7.043576625E0,-9.899518825E-4
7.053512625E0,-3.610418122E-3
7.063449625E0,3.706623092E-3
7.073386625E0,-1.740478557E-3
7.083323625E0,3.171858676E-3
7.093259625E0,1.181738729E-2
7.103196625E0,2.147207223E-4
7.113133625E0,7.793589290E-3
7.123070625E0,9.703947734E-3
7.133007625E0,5.605232287E-3
7.142943625E0,2.463888768E-3
7.152880625E0,4.217779376E-3
7.162817625E0,2.147006225E-3
7.172754625E0,-4.627669193E-3
7.182690625E0,9.582745917E-3
7.192627625E0,4.822600745E-3
7.202564625E0,6.818584353E-4
7.212501625E0,7.842249088E-3
7.222437625E0,-1.052498817E-5
7.232374625E0,-4.413935188E-3
7.242311625E0,6.755891237E-3
7.252248625E0,1.112990091E-2
7.262184625E0,7.479685172E-4
7.272121625E0,-7.179174833E-3
7.282058625E0,1.142726837E-2
7.291995625E0,-9.218628835E-3
7.301931625E0,-4.739351012E-4
7.311868625E0,-1.470209286E-3
7.321805625E0,-6.367599573E-3
7.331742625E0,-4.782876223E-3
7.341678625E0,9.466276690E-3
7.351615625E0,-1.700479947E-3
7.361552625E0,1.263002235E-2
7.371489625E0,2.147609219E-3
7.381425625E0,-8.292630874E-3
7.391362625E0,9.119134806E-3
7.401299625E0,1.009607663E-2
7.411236625E0,1.364604916E-2
7.421172625E0,1.938351989E-4
7.431109625E0,-6.493661888E-3
7.441046625E0,5.567444656E-3
7.450983625E0,1.053770587E-2
7.460919625E0,4.925274197E-3
7.470856625E0,1.054342518E-2
7.480793625E0,1.845107172E-3
7.490730625E0,-1.615624057E-2
7.500667625E0,2.025322013E-2
7.510603625E0,-7.565474790E-3
7.520540625E0,-3.967865724E-3
7.530477625E0,-3.157606088E-3
7.540414625E0,9.090958536E-4
7.550350625E0,4.614640865E-3
7.560287625E0,3.966568373E-3
7.570224625E0,-6.467623506E-3
7.580161625E0,-5.940387379E-3
7.590097625E0,-2.077186815E-3
7.600034625E0,-1.288072173E-2
7.609971625E0,3.056942616E-3
7.619908625E0,-3.235136513E-3
7.629844625E0,-1.855420198E-2
7.639781625E0,-4.523625299E-3
7.649718625E0,8.456535637E-5
7.659655625E0,2.902630940E-3
7.669591625E0,3.404632676E-3
7.679528625E0,4.658860434E-3
7.689465625E0,1.473280901E-2
7.699402625E0,3.588216975E-3
7.709338625E0,5.386016518E-3
7.719275625E0,-3.655240685E-4
7.729212625E0,-3.201113027E-3
7.739149625E0,7.818348594E-3
7.749085625E0,-1.222592494E-2
7.759022625E0,2.393119186E-3
7.768959625E0,-1.150088847E-2
7.778896625E0,-2.706292402E-3
7.788832625E0,2.090326605E-2
7.798769625E0,3.210907113E-3
7.808706625E0,2.078995798E-3
7.818643625E0,1.913020754E-2
7.828580625E0,-1.057147354E-2
7.838516625E0,-9.164012186E-3
7.848453625E0,1.151894175E-2
7.858390625E0,1.864987705E-3
7.868327625E0,-6.214841064E-3
7.878263625E0,-1.418296974E-3
7.888200625E0,-1.588231679E-3
7.898137625E0,4.980749656E-3
7.908074625E0,5.456183106E-3
7.918010625E0,-6.168447062E-4
