"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.548539708E0,-1.212884288E-2,-1.820916144E-2,-2.028691471E-2,2.983691168E-2
1.558476708E0,6.946277493E-3,1.709347615E-2,-5.471239686E-3,1.924505551E-2
1.568413708E0,1.030176615E-2,-6.047738604E-3,-2.059155464E-2,2.380574827E-2
1.578350708E0,1.068575463E-2,-1.077806298E-3,-9.066107869E-3,1.405493971E-2
1.588287708E0,4.625905892E-3,-1.058099354E-2,5.116313696E-4,1.155933373E-2
1.598223708E0,1.210181778E-3,1.089117005E-3,-2.036000490E-3,2.606916528E-3
1.608160708E0,-3.235515668E-3,3.463927098E-3,-1.296269238E-2,1.380212833E-2
1.618097708E0,2.184378156E-3,2.154205609E-3,-9.371332526E-3,9.860729337E-3
1.628034708E0,-1.200031377E-3,1.684729010E-3,-1.835616410E-2,1.847233465E-2
1.637971708E0,1.873420486E-3,-8.788419943E-3,-3.981953859E-3,9.828630930E-3
1.647907708E0,-5.864547165E-3,1.140062699E-2,-1.385673165E-2,1.887792948E-2
1.657844708E0,4.166913168E-3,9.797813818E-3,-1.894614816E-2,2.173285188E-2
1.667781708E0,4.476468419E-3,-1.736440323E-4,-9.962486029E-3,1.092337172E-2
1.677718708E0,-4.697369831E-4,-6.475608610E-4,-1.834505439E-2,1.836248917E-2
1.687654708E0,-5.813370324E-3,-5.530369654E-3,-1.310711861E-2,1.536804546E-2
1.697591708E0,2.630548119E-3,1.224827226E-3,-1.430462837E-2,1.459597129E-2
1.707528708E0,5.560176750E-3,-2.300407927E-2,-1.445080876E-2,2.772957091E-2
1.717465708E0,2.304327846E-2,-1.247967582E-2,-6.821361780E-3,2.707888416E-2
1.727402708E0,-1.491145515E-2,-2.653302010E-3,-2.597684026E-2,3.006971460E-2
1.737338708E0,-1.774524883E-3,-5.399794020E-3,-1.699493229E-2,1.792022426E-2
1.747275708E0,-7.626071130E-3,-1.289956072E-2,-1.729372501E-2,2.288293147E-2
