Time (s),Linear Acceleration z (m/s^2)
4.738247125E0,-2.983424842E-2
4.748184125E0,-2.439458370E-3
4.758121125E0,-1.441572547E-2
4.768057125E0,-4.121176064E-2
4.777994125E0,-2.354966104E-2
4.787931125E0,-1.292117715E-2
4.797868125E0,-6.334288716E-3
4.807804125E0,-1.067292273E-2
4.817741125E0,-1.665637851E-2
4.827678125E0,-1.156345367E-2
4.837615125E0,-1.051387846E-2
4.847552125E0,-1.754457057E-2
4.857488125E0,-2.023545921E-2
4.867425125E0,-1.424907982E-2
4.877362125E0,-1.364974022E-2
4.887299125E0,-2.247903585E-2
4.897235125E0,-2.218024313E-2
4.907172125E0,-2.202880025E-2
4.917109125E0,-1.768841207E-2
4.927046125E0,-1.694113791E-2
4.936983125E0,-1.768782735E-2
4.946919583E0,-1.110093892E-2
4.956856583E0,-3.911787271E-3
4.966793583E0,-2.113768458E-3
4.976730583E0,-2.247201920E-2
4.986666583E0,-2.501731217E-2
4.996603583E0,-1.872687757E-2
5.006540583E0,-9.746139050E-3
5.016477583E0,-6.902053356E-3
5.026414583E0,-7.349950075E-3
5.036350583E0,-1.723057508E-2
5.046287583E0,-1.693295181E-2
5.056224583E0,-1.004844010E-2
5.066161583E0,-1.154474258E-2
5.076097583E0,-2.831280291E-2
5.086034583E0,-7.055835128E-3
5.095971583E0,-1.034606338E-2
5.105908583E0,-1.632951915E-2
5.115844583E0,-9.143875837E-3
5.125781583E0,-1.782231331E-2
5.135718583E0,-2.006472051E-2
5.145655583E0,-1.961916268E-2
5.155591583E0,-1.228909314E-2
5.165528583E0,-1.648096204E-2
5.175465583E0,2.977402210E-3
5.185402583E0,-1.663006604E-2
5.195339583E0,-1.079512954E-2
5.205275583E0,-1.588630021E-2
5.215212583E0,-3.221815825E-4
5.225149583E0,-1.604008198E-2
5.235086583E0,-2.711763203E-2
5.245022583E0,-2.217673481E-2
5.254959583E0,-1.649031758E-2
5.264896583E0,-9.454362988E-3
5.274833583E0,-1.649207175E-2
5.284770583E0,-2.278192163E-2
5.294706583E0,-1.335036278E-2
5.304643583E0,-7.511333227E-3
5.314580583E0,-5.864172578E-3
5.324517583E0,-9.901674986E-3
5.334453583E0,-3.165682554E-3
5.344390583E0,-1.349186540E-2
5.354327583E0,-2.067926288E-2
5.364264583E0,-2.157914937E-2
5.374200583E0,-1.574187398E-2
5.384137583E0,-1.305040061E-2
5.394074583E0,-2.607214987E-2
5.404011583E0,-1.888241351E-2
5.413948583E0,-9.303504825E-3
5.423884583E0,-1.603832781E-2
5.433821583E0,-2.247962058E-2
5.443758583E0,-1.095651269E-2
5.453695583E0,-1.859297633E-2
5.463631583E0,-1.515188992E-2
5.473568583E0,-3.102181792E-2
5.483505583E0,-1.830353916E-2
5.493442583E0,-1.111906528E-2
5.503378583E0,-1.411459386E-2
5.513315583E0,-3.635798693E-3
5.523252583E0,-3.432315588E-4
5.533189583E0,-2.115347207E-2
5.543125583E0,2.502608299E-4
5.553062583E0,-1.187803388E-2
5.562999583E0,-2.789472699E-2
5.572936583E0,-1.591962934E-2
5.582873583E0,-1.038173139E-2
5.592809583E0,-2.475243330E-2
5.602746583E0,-1.951332808E-2
5.612683583E0,-1.577286422E-2
5.622620583E0,-1.487707078E-2
5.632556583E0,-1.577754200E-2
5.642493583E0,-1.143890798E-2
5.652430583E0,-2.730357349E-2
5.662367583E0,-7.242946029E-3
