Time (s),Linear Acceleration z (m/s^2)
4.974971167E0,7.337495506E-2
4.984905167E0,5.930304587E-2
4.994839167E0,6.125133812E-2
5.004773167E0,6.214479268E-2
5.014707167E0,7.471747577E-2
5.024641167E0,7.381525040E-2
5.034575167E0,6.842470229E-2
5.044509167E0,6.468306899E-2
5.054443167E0,5.749333262E-2
5.064377167E0,6.557593882E-2
5.074312167E0,7.066769421E-2
5.084246167E0,5.569765270E-2
5.094180167E0,5.749450207E-2
5.104114167E0,7.081738293E-2
5.114048167E0,6.303415418E-2
5.123982167E0,5.435162365E-2
5.133916167E0,5.390138805E-2
5.143850167E0,5.225305796E-2
5.153784167E0,5.674488902E-2
5.163718167E0,6.528006971E-2
5.173652167E0,5.869668961E-2
5.183586167E0,6.094202042E-2
5.193520167E0,6.423751116E-2
5.203454917E0,5.585903585E-2
5.213388917E0,5.960008442E-2
5.223322917E0,6.453747332E-2
5.233256917E0,6.678397357E-2
5.243190917E0,5.810553610E-2
5.253124917E0,6.349374533E-2
5.263058917E0,6.424277365E-2
5.272992917E0,6.439655542E-2
5.282926917E0,6.065375268E-2
5.292860917E0,5.421772242E-2
5.302794917E0,5.586312890E-2
5.312728917E0,5.705888450E-2
5.322662917E0,6.394105732E-2
5.332596917E0,6.019883931E-2
5.342530917E0,6.109580219E-2
5.352465917E0,6.109697163E-2
5.362399917E0,6.813117206E-2
5.372333917E0,6.753066301E-2
5.382267917E0,6.303766251E-2
5.392201917E0,5.839497328E-2
5.402135917E0,6.033800304E-2
5.412069917E0,4.956333876E-2
5.422003917E0,6.512921154E-2
5.431937917E0,6.123555064E-2
5.441871917E0,6.453279555E-2
5.451805917E0,6.468540788E-2
5.461739917E0,5.749801040E-2
5.471673917E0,6.468365371E-2
5.481608917E0,5.824586928E-2
5.491542917E0,6.961987317E-2
5.501476917E0,7.081270516E-2
5.511410917E0,6.587414682E-2
5.521344917E0,5.958663583E-2
5.531278917E0,5.599293709E-2
5.541212917E0,6.347386479E-2
5.551146917E0,6.317273319E-2
5.561080917E0,6.167526126E-2
5.571014917E0,5.463989139E-2
5.580948917E0,5.568361938E-2
5.590882917E0,4.625498414E-2
5.600816917E0,5.987899661E-2
5.610750917E0,5.703666508E-2
5.620685917E0,7.335624397E-2
5.630619917E0,5.553977787E-2
5.640553917E0,6.227167726E-2
5.650487917E0,5.463345945E-2
5.660421917E0,5.942349851E-2
5.670355917E0,7.154419184E-2
5.680289917E0,5.717582881E-2
5.690223917E0,6.256345332E-2
5.700157917E0,6.705294549E-2
5.710091917E0,7.423741937E-2
5.720025917E0,5.687060416E-2
5.729959917E0,6.390714347E-2
5.739893917E0,5.612099111E-2
5.749827917E0,6.450122058E-2
5.759762917E0,5.746468127E-2
5.769696917E0,5.732025504E-2
5.779630917E0,6.061574578E-2
5.789564917E0,6.046371818E-2
5.799498917E0,5.776815176E-2
5.809432917E0,5.896800041E-2
5.819366917E0,6.345515370E-2
5.829300917E0,6.674655139E-2
5.839234917E0,6.660037100E-2
5.849168917E0,5.238169670E-2
5.859102917E0,5.627769649E-2
5.869036917E0,5.972229123E-2
5.878970917E0,5.627828121E-2
5.888904917E0,5.508311033E-2
5.898839917E0,6.152031004E-2
5.908773917E0,5.538073361E-2
5.918707917E0,6.391240597E-2
5.928641917E0,6.541280150E-2
5.938575917E0,6.855977297E-2
5.948509917E0,6.257046998E-2
5.958443917E0,5.883000612E-2
5.968377917E0,6.182787359E-2
5.978311917E0,6.527071416E-2
5.988245917E0,6.347561896E-2
5.998179917E0,6.586771488E-2
6.008113917E0,6.916320562E-2
6.018047917E0,5.629289925E-2
6.027982917E0,5.554270148E-2
6.037916917E0,6.511810184E-2
6.047850917E0,6.556716800E-2
6.057784917E0,6.586829960E-2
6.067718917E0,6.392176151E-2
6.077652917E0,5.883000612E-2
6.087586917E0,6.586771488E-2
6.097520917E0,5.314475834E-2
6.107454917E0,6.482223272E-2
6.117388917E0,6.541864872E-2
6.127322917E0,5.643849492E-2
6.137256917E0,6.586479127E-2
6.147190917E0,6.690559566E-2
6.157124917E0,6.645477533E-2
6.167059917E0,5.702263176E-2
6.176993917E0,6.884979486E-2
6.186927917E0,5.298512936E-2
6.196861917E0,5.508252561E-2
6.206795833E0,6.570984006E-2
6.216729833E0,6.106890500E-2
6.226663833E0,5.148707271E-2
6.236597833E0,7.094660640E-2
6.246531833E0,5.971878290E-2
6.256465833E0,6.675532222E-2
6.266399833E0,5.597773433E-2
6.276333833E0,5.941882074E-2
6.286267833E0,5.881948113E-2
6.296201833E0,6.226115227E-2
6.306136833E0,6.510465324E-2
6.316070833E0,6.450297475E-2
6.326004833E0,6.360367298E-2
6.335938833E0,6.195943594E-2
6.345872833E0,6.211029410E-2
6.355806833E0,6.120806873E-2
6.365740833E0,6.210503161E-2
6.375674833E0,5.491587996E-2
6.385608833E0,6.329786360E-2
6.395542833E0,6.628929913E-2
6.405476833E0,6.943042338E-2
6.415410833E0,6.823993027E-2
6.425344833E0,5.731440783E-2
6.435278833E0,6.404806137E-2
6.445213833E0,5.775821149E-2
6.455147833E0,5.700625956E-2
6.465081833E0,5.655719340E-2
6.475015833E0,5.790439188E-2
6.484949833E0,6.718275368E-2
6.494883833E0,6.224536479E-2
6.504817833E0,6.194657207E-2
6.514751833E0,5.042229474E-2
6.524685833E0,6.014796853E-2
6.534619833E0,6.044734597E-2
6.544553833E0,6.090050519E-2
6.554487833E0,6.119871318E-2
6.564421833E0,6.044617653E-2
6.574356833E0,6.403753638E-2
6.584290833E0,6.059703469E-2
6.594224833E0,6.523972392E-2
6.604158833E0,6.434217632E-2
6.614092833E0,6.853404522E-2
6.624026833E0,6.628754497E-2
6.633960833E0,6.942866921E-2
6.643894833E0,6.209216774E-2
6.653828833E0,7.346734107E-2
6.663762833E0,7.376905739E-2
6.673696833E0,6.807971656E-2
6.683630833E0,6.134021580E-2
6.693564833E0,5.998950899E-2
6.703498833E0,6.732250214E-2
6.713433833E0,6.148288786E-2
6.723367833E0,5.160284758E-2
6.733301833E0,6.821595669E-2
6.743235833E0,6.387615323E-2
6.753169833E0,6.537128627E-2
6.763103833E0,6.642086148E-2
6.773037833E0,6.163023770E-2
6.782971833E0,5.444459438E-2
6.792905833E0,6.042921960E-2
6.802839833E0,5.893233240E-2
6.812773833E0,5.818681240E-2
6.822707833E0,5.624144375E-2
6.832641833E0,6.282950163E-2
6.842575833E0,6.402993500E-2
6.852510833E0,6.612265348E-2
6.862444833E0,6.417611539E-2
6.872378833E0,5.818271935E-2
6.882312833E0,6.072684288E-2
6.892246833E0,6.357209802E-2
6.902180833E0,6.312537074E-2
6.912114833E0,5.668875575E-2
6.922048833E0,6.626883388E-2
6.931982833E0,7.000812829E-2
6.941916833E0,6.132676721E-2
6.951850833E0,6.627058804E-2
6.961784833E0,5.549533904E-2
6.971718833E0,6.327798307E-2
6.981653833E0,6.447081506E-2
6.991587833E0,4.037034631E-2
7.001521833E0,6.911408901E-2
7.011455833E0,6.342299402E-2
7.021389833E0,6.296925008E-2
7.031323833E0,6.551161945E-2
7.041257833E0,6.192142904E-2
7.051191833E0,5.922469318E-2
7.061125833E0,6.775285721E-2
7.071059833E0,6.550752640E-2
7.080993833E0,6.565955400E-2
7.090927833E0,6.206643999E-2
7.100861833E0,6.925032914E-2
7.110795833E0,7.239379227E-2
7.120730833E0,6.446321368E-2
7.130664833E0,7.374683797E-2
7.140598833E0,6.117006183E-2
7.150532833E0,6.864689648E-2
7.160466833E0,6.759732127E-2
7.170400833E0,5.772020459E-2
7.180334833E0,6.595600784E-2
7.190268833E0,6.775461137E-2
7.200202833E0,6.161620438E-2
7.210136917E0,5.862359941E-2
7.220070917E0,6.416266680E-2
7.230004917E0,6.490701735E-2
7.239938917E0,6.670269728E-2
7.249872917E0,6.310256660E-2
7.259807917E0,6.444567204E-2
7.269741917E0,5.635780334E-2
7.279675917E0,5.950302064E-2
7.289609917E0,5.636072695E-2
7.299543917E0,6.204889834E-2
7.309477917E0,5.875516176E-2
7.319411917E0,6.294761539E-2
7.329345917E0,6.159983218E-2
7.339279917E0,5.546434879E-2
7.349213917E0,5.995559514E-2
7.359147917E0,5.831135809E-2
