Time (s),Linear Acceleration x (m/s^2)
5.543125583E0,-4.730717232E-3
5.553062583E0,1.714397234E-2
5.562999583E0,1.852770679E-2
5.572936583E0,2.978507699E-3
5.582873583E0,1.072262863E-2
5.592809583E0,1.453959508E-2
5.602746583E0,1.365132993E-3
5.612683583E0,-1.772432677E-3
5.622620583E0,-1.024064447E-2
5.632556583E0,7.770684650E-3
5.642493583E0,-1.603534939E-3
5.652430583E0,5.872934265E-3
5.662367583E0,4.387823716E-3
5.672303583E0,-1.105046100E-3
5.682240583E0,1.894222413E-2
5.692177583E0,1.859983767E-2
5.702114583E0,1.105566868E-3
5.712051583E0,-8.150168946E-3
5.721987583E0,1.702057325E-2
5.731924583E0,-7.062134589E-3
5.741861583E0,-4.648993257E-3
5.751798583E0,-9.745709645E-3
5.761734583E0,2.079315567E-3
5.771671583E0,1.028604262E-2
5.781608583E0,-9.931852100E-3
5.791545583E0,-5.981034664E-3
5.801481583E0,6.035171659E-3
5.811418583E0,2.783288355E-3
5.821355583E0,2.530067372E-3
5.831292583E0,-7.046940965E-3
5.841228583E0,2.613111539E-3
5.851165583E0,-5.887652803E-3
5.861102583E0,1.074292487E-2
5.871039583E0,7.712532263E-3
5.880976583E0,6.168291746E-3
5.890912583E0,9.202695172E-4
5.900849583E0,-5.022776518E-3
5.910786583E0,1.793036346E-2
5.920723583E0,1.430122968E-2
5.930659583E0,-3.568372987E-3
5.940596583E0,4.759560451E-3
5.950533250E0,1.241977841E-2
5.960470250E0,1.198194986E-2
5.970406250E0,1.427146826E-2
5.980343250E0,1.318036869E-2
5.990280250E0,1.133333376E-2
6.000217250E0,-7.467442565E-3
6.010154250E0,-1.846098457E-3
6.020090250E0,1.385538405E-2
6.030027250E0,-2.855542582E-5
6.039964250E0,-1.334026263E-2
6.049901250E0,4.879752710E-3
6.059837250E0,-1.168556912E-3
6.069774250E0,2.011871133E-2
6.079711250E0,1.043164743E-2
6.089648250E0,1.232298415E-2
6.099584250E0,-7.181116291E-3
6.109521250E0,-1.842475925E-2
6.119458250E0,4.369551167E-3
6.129395250E0,1.081255241E-3
6.139331250E0,-9.155469770E-3
6.149268250E0,-7.329512229E-3
6.159205250E0,4.626997677E-3
6.169142250E0,1.094044655E-2
6.179078250E0,-5.451007406E-3
6.189015250E0,-7.891246928E-3
6.198952250E0,-3.451593127E-3
6.208889250E0,3.994927369E-3
6.218826250E0,7.422455549E-3
6.228762250E0,-8.062236873E-3
6.238699250E0,-9.250537273E-3
6.248636250E0,1.180454625E-2
6.258573250E0,-1.145106836E-2
6.268509250E0,-5.258364491E-3
6.278446250E0,1.925022621E-2
6.288383250E0,1.226649913E-3
6.298320250E0,-1.463516965E-3
