Time Lapsed,Absolute_Magnetic_Field
46854.759,35.474
46854.878,35.617
46854.984,35.441
46855.065,35.479
46855.184,35.628
46855.280,35.457
46855.371,35.453
46855.491,35.58
46855.589,35.427
46855.681,35.458
46855.790,35.453
46855.886,35.318
46856.006,35.483
46856.087,35.569
46856.198,35.555
46856.293,35.472
46856.416,35.415
46856.500,35.507
46856.552,35.544
46856.650,35.475
46856.751,35.509
46856.915,35.481
46856.973,35.416
46857.058,35.567
46857.159,35.57
46857.258,35.503
46857.355,35.496
46857.467,35.458
46857.557,35.512
46857.649,35.54
46857.751,35.473
46857.861,35.654
46857.953,35.583
46858.050,35.595
46858.149,35.594
46858.265,35.56
46858.361,35.526
46858.457,35.502
46858.555,35.575
46858.661,35.586
46858.769,35.443
46858.867,35.543
46858.964,35.445
46859.072,35.581
46859.168,35.537
46859.264,35.492
46859.395,35.572
46859.485,35.437
46859.583,35.504
46859.679,35.548
46859.773,35.613
46859.899,35.796
46859.999,35.539
46860.092,35.396
46860.199,35.535
46910.293,35.456
46910.389,35.593
46910.440,35.23
46910.545,35.505
46910.641,35.622
46910.739,35.602
46910.910,35.47
46910.937,35.529
46911.058,35.568
46911.154,35.406
46911.257,35.398
46911.359,35.467
46911.455,35.669
46911.549,35.383
46911.641,35.553
46911.743,35.576
46911.846,35.595
46911.942,35.595
46912.055,35.575
46912.135,35.582
46912.255,35.634
46912.336,35.401
46912.448,35.385
46912.543,35.371
46912.641,35.611
46912.746,35.44
46912.849,35.459
46912.948,35.489
46913.069,35.423
46913.155,35.569
46913.274,35.584
46913.373,35.588
46913.482,35.597
46913.577,35.346
46913.676,35.544
46913.773,35.669
46913.874,35.578
46913.994,35.47
46914.090,35.489
46914.179,35.68
46914.285,35.561
46914.382,35.582
46914.434,35.513
46914.539,35.482
46914.638,35.591
46914.734,35.478
46914.830,35.506
46914.935,35.574
46915.031,35.524
46915.126,35.323
46915.246,35.535
46915.342,35.581
46915.446,35.548
46915.533,35.491
46915.641,35.516
46915.736,35.33
46915.841,35.648
46915.926,35.47
46916.043,35.485
46916.141,35.456
46916.237,35.402
46916.334,35.521
46916.449,35.456
46916.547,35.528
46916.644,35.515
46916.744,35.607
46916.858,35.661
46916.946,35.464
46917.051,35.445
46917.146,35.332
46917.249,35.661
46917.352,35.493
46917.454,35.576
46917.572,35.539
46917.670,35.47
46917.766,35.524
46917.864,35.549
46917.985,35.518
46918.080,35.605
46918.178,35.348
46918.285,35.502
46918.381,35.466
46918.429,35.511
46918.527,35.547
46918.630,35.465
46918.726,35.564
46918.826,35.496
46918.924,35.624
46919.030,35.623
46919.125,35.497
46919.223,35.483
46919.318,35.494
46919.431,35.586
46919.527,35.473
46919.627,35.578
46919.728,35.438
46919.822,35.492
46919.917,35.538
46920.015,35.631
46920.122,35.61
47210.219,35.67
47210.339,35.373
47210.425,35.554
47210.532,35.438
47210.651,35.476
47210.746,35.591
47210.835,35.432
47210.956,35.493
47211.053,35.544
47211.179,35.394
47211.253,35.539
47211.350,35.371
47211.448,35.437
47211.568,35.637
47211.661,35.526
47211.758,35.535
47211.858,35.394
47211.960,35.499
47212.013,35.589
47212.110,35.455
47212.206,35.502
47212.315,35.367
47212.413,35.477
47212.510,35.507
47212.626,35.594
47212.705,35.64
47212.804,35.556
47212.926,35.506
47213.087,35.517
47213.114,35.583
47213.213,35.608
47213.318,35.63
47213.403,35.531
47213.504,35.537
47213.601,35.582
47213.728,35.613
47213.802,35.64
47213.922,35.624
47214.020,35.372
47214.111,35.504
47214.229,35.45
47214.326,35.392
47214.420,35.439
47214.533,35.538
47214.627,35.378
47214.725,35.406
47214.799,35.388
47214.946,35.533
47215.042,35.615
47215.105,35.52
47215.214,35.481
47215.319,35.5
47215.424,35.6
47215.565,35.479
47215.655,35.478
47215.752,35.575
47215.802,35.667
47215.898,35.641
47216.003,35.474
47216.099,35.452
47216.196,35.409
47216.301,35.466
47216.411,35.605
47216.508,35.517
47216.606,35.581
47216.695,35.605
47216.793,35.502
47216.914,35.51
47217.003,35.655
47217.103,35.529
47217.199,35.394
47217.298,35.36
47217.403,35.416
47217.492,35.417
47217.609,35.449
47217.707,35.419
47217.814,35.419
47217.914,35.643
47218.010,35.503
47218.109,35.635
47218.206,35.547
47218.327,35.474
47218.412,35.602
47218.537,35.578
47218.596,35.559
47218.700,35.481
47218.820,35.354
47218.909,35.561
47219.029,35.668
47219.148,35.502
47219.239,35.637
47219.285,35.453
47219.450,35.523
47219.546,35.629
47219.651,35.465
47219.749,35.519
47219.845,35.467
47219.899,35.484
47219.999,35.519
47220.096,35.546
47220.194,35.416
47270.289,35.331
47270.405,35.464
47270.503,35.583
47270.600,35.554
47270.711,35.618
47270.793,35.551
47270.891,35.274
47270.991,35.498
47271.103,35.67
47271.180,35.634
47271.301,35.565
47271.396,35.649
47271.489,35.648
47271.587,35.609
47271.708,35.61
47271.812,35.616
47271.901,35.299
47271.999,35.558
47272.098,35.495
47272.200,35.515
47272.319,35.457
47272.415,35.457
47272.513,35.533
47272.616,35.683
47272.735,35.62
47272.831,35.5
47272.917,35.272
47272.983,35.425
47273.137,35.564
47273.190,35.438
47273.327,35.547
47273.377,35.483
47273.474,35.394
47273.579,35.478
47273.673,35.566
47273.786,35.479
47273.869,35.45
47273.989,35.389
47274.092,35.534
47274.186,35.53
47274.288,35.435
47274.385,35.466
47274.474,35.67
47274.571,35.621
47274.690,35.424
47274.785,35.531
47274.881,35.492
47274.978,35.352
47275.074,35.527
47275.189,35.524
47275.287,35.421
47275.384,35.479
47275.487,35.409
47275.601,35.5
47275.697,35.626
47275.791,35.445
47275.899,35.616
47275.994,35.351
47276.091,35.513
47276.223,35.625
47276.296,35.602
47276.416,35.434
47276.513,35.454
47276.602,35.438
47276.678,35.544
47276.822,35.549
47276.918,35.461
47277.028,35.495
47277.124,35.442
47277.219,35.491
47277.273,35.521
47277.364,35.623
47277.461,35.575
47277.629,35.463
47277.736,35.497
47277.764,35.617
47277.880,35.56
47277.961,35.65
47278.061,35.647
47278.174,35.526
47278.269,35.508
47278.366,35.574
47278.471,35.519
47278.567,35.506
47278.665,35.547
47278.797,35.645
47278.856,35.614
47278.979,35.514
47279.075,35.576
47279.165,35.429
47279.275,35.603
47279.372,35.707
47279.493,35.56
47279.574,35.598
47279.696,35.369
47279.793,35.508
47279.899,35.492
47280.016,35.497
47280.091,35.558
47280.189,35.304
47330.310,35.451
47330.405,35.459
47330.503,35.642
47330.601,35.549
47330.703,35.282
47330.752,35.49
47330.852,35.59
47331.007,35.41
47331.114,35.486
47331.164,35.52
47331.260,35.357
47331.367,35.521
47331.467,35.538
47331.564,35.605
47331.661,35.384
47331.828,35.297
47331.856,35.444
47331.970,35.462
47332.062,35.575
47332.148,35.449
47332.266,35.388
47332.364,35.582
47332.470,35.55
47332.569,35.592
47332.666,35.558
47332.765,35.322
47332.885,35.579
47332.956,35.385
47333.076,35.32
47333.171,35.512
47333.276,35.612
47333.397,35.441
47333.469,35.426
47333.573,35.537
47333.683,35.435
47333.780,35.486
47333.876,35.202
47333.985,35.414
47334.084,35.458
47334.180,35.529
47334.308,35.537
47334.398,35.334
47334.494,35.586
47334.592,35.421
47334.643,35.551
47334.742,35.628
47334.840,35.487
47335.005,35.444
47335.043,35.524
47335.155,35.456
47335.253,35.457
47335.350,35.525
47335.459,35.559
47335.555,35.513
47335.653,35.571
47335.753,35.553
47335.850,35.512
47335.945,35.452
47336.043,35.537
47336.146,35.526
47336.255,35.458
47336.351,35.517
47336.448,35.381
47336.556,35.508
47336.653,35.548
47336.750,35.495
47336.853,35.51
47336.949,35.491
47337.051,35.356
47337.154,35.548
47337.253,35.586
47337.356,35.595
47337.432,35.515
47337.577,35.304
47337.639,35.547
47337.783,35.54
47337.849,35.711
47337.983,35.456
47338.073,35.435
47338.163,35.484
47338.291,35.484
47338.395,35.517
47338.493,35.574
47338.587,35.455
47338.639,35.48
47338.742,35.495
47338.835,35.501
47338.933,35.376
47339.028,35.553
47339.145,35.528
47339.241,35.428
47339.338,35.549
47339.454,35.538
47339.534,35.611
47339.632,35.402
47339.728,35.448
47339.844,35.373
47339.946,35.495
47340.042,35.597
47340.137,35.39
47390.233,35.497
47390.327,35.612
47390.450,35.502
47390.555,35.501
47390.645,35.563
47390.743,35.54
47390.840,35.49
47390.939,35.498
47391.059,35.474
47391.155,35.429
47391.255,35.471
47391.359,35.444
47391.454,35.612
47391.573,35.6
47391.658,35.487
47391.773,35.424
47391.836,35.496
47391.942,35.61
47392.043,35.523
47392.119,35.3
47392.260,35.553
47392.320,35.487
47392.460,35.546
47392.579,35.463
47392.631,35.329
47392.728,35.541
47392.828,35.651
47392.923,35.586
47393.019,35.612
47393.128,35.478
47393.217,35.56
47393.336,35.555
47393.432,35.524
47393.524,35.558
47393.619,35.533
47393.717,35.512
47393.812,35.558
47393.932,35.557
47394.016,35.612
47394.135,35.572
47394.230,35.478
47394.320,35.703
47394.443,35.543
47394.539,35.61
47394.641,35.487
47394.738,35.475
47394.835,35.455
47394.936,35.454
47395.039,35.59
47395.159,35.592
47395.259,35.284
47395.342,35.531
47395.445,35.559
47395.565,35.61
47395.664,35.63
47395.770,35.364
47395.866,35.415
47395.962,35.6
47396.068,35.733
47396.113,35.523
47396.210,35.416
47396.308,35.602
47396.407,35.651
47396.572,35.427
47396.623,35.483
47396.777,35.501
47396.827,35.512
47396.924,35.491
47397.019,35.553
47397.132,35.397
47397.209,35.554
47397.311,35.575
47397.421,35.637
47397.539,35.581
47397.602,35.476
47397.722,35.58
47397.818,35.524
47397.906,35.509
47398.008,35.452
47398.118,35.502
47398.214,35.476
47398.318,35.393
47398.414,35.44
47398.536,35.534
47398.640,35.64
47398.723,35.551
47398.844,35.506
47398.942,35.388
47399.052,35.523
47399.148,35.568
47399.246,35.477
47399.345,35.611
47399.467,35.417
47399.541,35.565
47399.662,35.481
47399.744,35.455
47399.864,35.501
47399.964,35.31
47400.067,35.49
47400.170,35.601
47400.195,35.673
47450.297,35.413
47450.398,35.514
47450.503,35.584
47450.603,35.489
47450.706,35.443
47450.809,35.409
47450.913,35.465
47451.090,35.364
47451.092,35.539
47451.214,35.564
47451.296,35.437
47451.403,35.56
47451.502,35.388
47451.626,35.472
47451.705,35.486
47451.809,35.551
47451.910,35.566
47452.016,35.511
47452.116,35.402
47452.217,35.472
47452.320,35.403
47452.450,35.583
47452.526,35.556
47452.633,35.394
47452.729,35.516
47452.851,35.512
47452.952,35.594
47453.076,35.373
47453.147,35.479
47453.200,35.443
47453.349,35.554
47453.463,35.478
47453.555,35.571
47453.660,35.465
47453.688,35.436
47453.786,35.478
47453.891,35.571
47453.986,35.561
47454.094,35.58
47454.188,35.539
47454.301,35.612
47454.385,35.538
47454.573,35.594
47454.601,35.425
47454.698,35.382
47454.802,35.553
47454.900,35.523
47455.002,35.581
47455.086,35.673
47455.193,35.436
47455.301,35.421
47455.412,35.341
47455.494,35.474
47455.629,35.639
47455.701,35.509
47455.820,35.408
47455.911,35.539
47456.034,35.464
47456.109,35.55
47456.250,35.433
47456.326,35.431
47456.417,35.662
47456.524,35.513
47456.622,35.552
47456.727,35.459
47456.826,35.47
47456.935,35.414
47457.033,35.528
47457.138,35.575
47457.237,35.498
47457.338,35.498
47457.460,35.423
47457.476,35.467
47457.645,35.535
47457.747,35.53
47457.774,35.506
47457.877,35.389
47457.986,35.468
47458.092,35.588
47458.197,35.598
47458.282,35.48
47458.379,35.622
47458.477,35.671
47458.588,35.561
47458.685,35.488
47458.785,35.741
47458.882,35.692
47458.974,35.408
47459.070,35.546
47459.168,35.53
47459.298,35.561
47459.390,35.539
47459.485,35.45
47459.581,35.381
47459.678,35.513
47459.799,35.5
47459.895,35.567
47459.994,35.288
47460.103,35.453
47460.200,35.445
47510.293,35.621
47510.400,35.531
47510.513,35.47
47510.608,35.467
47510.705,35.461
47510.812,35.536
47510.909,35.498
47511.029,35.314
47511.135,35.527
47511.224,35.518
47511.274,35.53
47511.364,35.567
47511.462,35.451
47511.570,35.513
47511.666,35.523
47511.773,35.471
47511.871,35.498
47511.967,35.555
47512.064,35.549
47512.161,35.577
47512.263,35.421
47512.364,35.551
47512.462,35.543
47512.558,35.481
47512.673,35.418
47512.770,35.497
47512.864,35.644
47512.973,35.6
47513.062,35.516
47513.162,35.555
47513.282,35.512
47513.385,35.544
47513.482,35.515
47513.581,35.437
47513.676,35.441
47513.777,35.522
47513.897,35.428
47513.994,35.598
47514.081,35.339
47514.189,35.367
47514.287,35.544
47514.410,35.386
47514.512,35.438
47514.610,35.272
47514.706,35.422
47514.758,35.438
47514.905,35.502
47515.005,35.47
47515.056,35.523
47515.223,35.555
47515.311,35.613
47515.361,35.53
47515.546,35.513
47515.563,35.57
47515.659,35.472
47515.757,35.538
47515.872,35.398
47515.949,35.493
47516.070,35.366
47516.166,35.502
47516.282,35.61
47516.362,35.476
47516.460,35.492
47516.562,35.461
47516.649,35.501
47516.769,35.555
47516.850,35.413
47516.954,35.564
47517.056,35.511
47517.154,35.539
47517.255,35.597
47517.384,35.559
47517.465,35.532
47517.565,35.431
47517.650,35.431
47517.766,35.471
47517.852,35.545
47517.973,35.496
47518.057,35.507
47518.160,35.451
47518.303,35.318
47518.367,35.516
47518.487,35.444
47518.596,35.445
47518.693,35.557
47518.746,35.435
47518.897,35.464
47518.948,35.63
47519.050,35.602
47519.148,35.537
47519.244,35.462
47519.340,35.466
47519.460,35.459
47519.560,35.579
47519.657,35.512
47519.753,35.625
47519.850,35.517
47519.956,35.537
47520.059,35.661
47520.137,35.612
47810.243,35.528
47810.345,35.382
47810.445,35.442
47810.547,35.466
47810.652,35.641
47810.758,35.548
47810.857,35.481
47810.981,35.44
47811.060,35.447
47811.162,35.403
47811.264,35.52
47811.366,35.396
47811.470,35.554
47811.572,35.506
47811.675,35.585
47811.792,35.552
47811.903,35.535
47811.983,35.466
47812.037,35.699
47812.205,35.597
47812.251,35.517
47812.393,35.424
47812.462,35.458
47812.565,35.498
47812.699,35.577
47812.801,35.469
47812.902,35.408
47812.940,35.473
47813.031,35.495
47813.132,35.645
47813.234,35.52
47813.336,35.487
47813.443,35.547
47813.540,35.649
47813.632,35.569
47813.748,35.507
47813.847,35.59
47813.947,35.567
47814.042,35.56
47814.138,35.578
47814.238,35.635
47814.336,35.61
47814.440,35.641
47814.541,35.527
47814.644,35.582
47814.747,35.57
47814.849,35.562
47814.951,35.602
47815.053,35.496
47815.156,35.397
47815.258,35.444
47815.360,35.469
47815.467,35.524
47815.564,35.438
47815.667,35.497
47815.769,35.53
47815.881,35.649
47815.977,35.593
47816.078,35.426
47816.203,35.598
47816.282,35.44
47816.386,35.45
47816.487,35.587
47816.590,35.338
47816.692,35.573
47816.721,35.485
47816.896,35.497
47816.999,35.499
47817.027,35.46
47817.125,35.575
47817.227,35.592
47817.331,35.568
47817.432,35.468
47817.535,35.534
47817.637,35.366
47817.827,35.565
47817.829,35.507
47817.927,35.582
47818.039,35.458
47818.127,35.345
47818.228,35.474
47818.327,35.605
47818.430,35.677
47818.535,35.456
47818.637,35.319
47818.739,35.337
47818.844,35.475
47818.944,35.496
47819.047,35.562
47819.150,35.335
47819.257,35.492
47819.353,35.501
47819.459,35.591
47819.558,35.716
47819.662,35.414
47819.765,35.435
47819.879,35.586
47819.967,35.451
47820.071,35.413
47820.172,35.631
47870.291,35.407
47870.378,35.522
47870.479,35.584
47870.582,35.534
47870.614,35.51
47870.714,35.498
47870.811,35.506
47870.915,35.549
47871.016,35.498
47871.119,35.531
47871.216,35.595
47871.322,35.372
47871.426,35.555
47871.528,35.473
47871.607,35.544
47871.716,35.581
47871.812,35.592
47871.915,35.625
47872.003,35.544
47872.103,35.596
47872.209,35.517
47872.308,35.293
47872.413,35.558
47872.519,35.555
47872.639,35.699
47872.706,35.409
47872.822,35.499
47872.931,35.469
47873.028,35.518
47873.149,35.582
47873.232,35.547
47873.355,35.544
47873.450,35.527
47873.553,35.41
47873.641,35.468
47873.762,35.554
47873.857,35.552
47873.965,35.448
47874.062,35.485
47874.166,35.55
47874.290,35.424
47874.306,35.597
47874.396,35.525
47874.497,35.52
47874.601,35.465
47874.700,35.561
47874.804,35.406
47874.907,35.479
47875.024,35.591
47875.116,35.661
47875.219,35.506
47875.293,35.459
47875.395,35.32
47875.505,35.534
47875.600,35.615
47875.702,35.387
47875.806,35.491
47875.929,35.456
47876.029,35.484
47876.126,35.503
47876.215,35.252
47876.317,35.439
47876.420,35.478
47876.538,35.557
47876.625,35.507
47876.727,35.428
47876.792,35.588
47876.900,35.623
47877.035,35.563
47877.107,35.548
47877.239,35.313
47877.315,35.491
47877.444,35.448
47877.546,35.483
47877.649,35.303
47877.751,35.341
47877.854,35.495
47877.965,35.563
47878.054,35.527
47878.161,35.401
47878.189,35.51
47878.287,35.491
47878.388,35.498
47878.491,35.543
47878.594,35.543
47878.699,35.64
47878.803,35.499
47878.901,35.428
47879.004,35.585
47879.083,35.494
47879.184,35.49
47879.286,35.511
47879.390,35.459
47879.493,35.613
47879.594,35.535
47879.695,35.44
47879.801,35.569
47879.901,35.618
47880.009,35.606
47880.106,35.431
47930.212,35.5
47930.312,35.514
47930.432,35.368
47930.536,35.566
47930.624,35.47
47930.681,35.563
47930.783,35.684
47930.947,35.355
47931.028,35.628
47931.100,35.611
47931.233,35.626
47931.303,35.437
47931.437,35.43
47931.540,35.469
47931.641,35.489
47931.678,35.518
47931.849,35.584
47931.876,35.634
47932.050,35.451
47932.077,35.563
47932.242,35.472
47932.295,35.369
47932.398,35.549
47932.496,35.496
47932.591,35.587
47932.689,35.519
47932.777,35.609
47932.881,35.588
47932.978,35.458
47933.076,35.574
47933.179,35.606
47933.274,35.567
47933.393,35.498
47933.476,35.404
47933.589,35.449
47933.688,35.583
47933.784,35.365
47933.888,35.653
47933.984,35.566
47934.103,35.376
47934.211,35.446
47934.300,35.501
47934.395,35.538
47934.514,35.575
47934.598,35.328
47934.719,35.539
47934.815,35.567
47934.903,35.56
47935.016,35.516
47935.074,35.402
47935.227,35.612
47935.314,35.536
47935.383,35.482
47935.466,35.487
47935.592,35.483
47935.726,35.429
47935.776,35.526
47935.874,35.551
47935.979,35.425
47936.065,35.449
47936.183,35.536
47936.269,35.391
47936.364,35.477
47936.483,35.617
47936.580,35.521
47936.680,35.462
47936.784,35.549
47936.884,35.429
47936.960,35.462
47937.081,35.343
47937.181,35.348
47937.278,35.466
47937.375,35.522
47937.475,35.477
47937.590,35.475
47937.685,35.366
47937.782,35.365
47937.887,35.476
47937.996,35.604
47938.094,35.48
47938.195,35.488
47938.298,35.536
47938.401,35.606
47938.503,35.437
47938.621,35.502
47938.709,35.314
47938.810,35.49
47938.912,35.378
47939.033,35.483
47939.117,35.587
47939.220,35.295
47939.323,35.496
47939.356,35.299
47939.529,35.37
47939.556,35.497
47939.652,35.532
47939.756,35.306
47939.857,35.404
47939.970,35.474
47940.063,35.349
47940.165,35.579
47990.266,35.343
47990.371,35.417
47990.460,35.485
47990.551,35.613
47990.655,35.613
47990.757,35.585
47990.869,35.571
47990.960,35.491
47991.064,35.492
47991.165,35.461
47991.268,35.398
47991.371,35.487
47991.469,35.509
47991.575,35.38
47991.674,35.539
47991.779,35.61
47991.884,35.365
47991.985,35.417
47992.087,35.38
47992.188,35.409
47992.296,35.448
47992.394,35.285
47992.497,35.46
47992.599,35.582
47992.707,35.537
47992.805,35.551
47992.903,35.357
47993.032,35.557
47993.048,35.465
47993.214,35.517
47993.315,35.526
47993.345,35.434
47993.444,35.546
47993.545,35.516
47993.647,35.425
47993.766,35.452
47993.856,35.476
47993.954,35.483
47994.061,35.467
47994.158,35.559
47994.261,35.491
47994.359,35.463
47994.467,35.533
47994.546,35.54
47994.647,35.574
47994.770,35.593
47994.869,35.567
47994.955,35.343
47995.056,35.527
47995.159,35.447
47995.282,35.591
47995.363,35.448
47995.466,35.178
47995.570,35.509
47995.643,35.689
47995.775,35.504
47995.876,35.567
47995.983,35.427
47996.085,35.579
47996.183,35.479
47996.286,35.562
47996.388,35.437
47996.489,35.479
47996.592,35.51
47996.706,35.444
47996.795,35.538
47996.893,35.503
47997.004,35.501
47997.031,35.363
47997.143,35.451
47997.239,35.442
47997.334,35.588
47997.442,35.478
47997.539,35.399
47997.640,35.531
47997.741,35.469
47997.846,35.429
47997.946,35.52
47998.028,35.61
47998.133,35.39
47998.231,35.403
47998.337,35.567
47998.436,35.461
47998.545,35.524
47998.643,35.475
47998.742,35.564
47998.846,35.567
47998.957,35.481
47999.052,35.427
47999.153,35.384
47999.280,35.563
47999.359,35.42
47999.461,35.485
47999.563,35.529
47999.663,35.432
47999.766,35.474
47999.869,35.398
47999.971,35.484
48000.076,35.492
48000.201,35.296
48050.280,35.478
48050.383,35.44
48050.422,35.408
48050.588,35.544
48050.690,35.517
48050.792,35.473
48050.820,35.475
48050.959,35.443
48051.020,35.44
48051.201,35.409
48051.227,35.455
48051.327,35.453
48051.431,35.454
48051.610,35.519
48051.638,35.494
48051.736,35.435
48051.852,35.512
48051.918,35.417
48052.038,35.571
48052.123,35.513
48052.226,35.576
48052.331,35.464
48052.430,35.451
48052.531,35.479
48052.635,35.541
48052.736,35.457
48052.840,35.529
48052.954,35.527
48053.049,35.48
48053.146,35.364
48053.264,35.373
48053.390,35.448
48053.454,35.633
48053.561,35.559
48053.689,35.525
48053.782,35.394
48053.902,35.276
48053.966,35.451
48054.071,35.416
48054.199,35.494
48054.274,35.405
48054.375,35.396
48054.481,35.383
48054.510,35.425
48054.684,35.535
48054.711,35.536
48054.815,35.445
48054.911,35.466
48055.015,35.48
48055.118,35.49
48055.227,35.408
48055.322,35.511
48055.423,35.329
48055.526,35.407
48055.606,35.594
48055.707,35.57
48055.809,35.682
48055.917,35.364
48056.012,35.459
48056.114,35.414
48056.217,35.521
48056.344,35.489
48056.423,35.51
48056.526,35.512
48056.627,35.555
48056.737,35.428
48056.834,35.367
48056.935,35.286
48057.041,35.392
48057.141,35.391
48057.241,35.307
48057.363,35.43
48057.453,35.264
48057.550,35.522
48057.653,35.451
48057.777,35.486
48057.856,35.377
48057.958,35.345
48058.061,35.421
48058.099,35.523
48058.268,35.476
48058.369,35.541
48058.473,35.476
48058.574,35.52
48058.602,35.635
48058.779,35.421
48058.804,35.575
48058.905,35.563
48059.012,35.607
48059.109,35.504
48059.208,35.433
48059.297,35.695
48059.398,35.579
48059.505,35.48
48059.613,35.277
48059.732,35.405
48059.806,35.452
48059.938,35.358
48060.076,35.293
48060.105,35.429
48110.206,35.35
48110.306,35.387
48110.406,35.419
48110.508,35.544
48110.629,35.446
48110.690,35.494
48110.798,35.449
48110.900,35.449
48111.040,35.473
48111.129,35.384
48111.224,35.49
48111.346,35.545
48111.425,35.407
48111.548,35.332
48111.644,35.222
48111.739,35.368
48111.842,35.479
48111.962,35.372
48111.991,35.404
48112.087,35.325
48112.190,35.428
48112.287,35.409
48112.454,35.37
48112.552,35.501
48112.606,35.484
48112.704,35.55
48112.801,35.357
48112.902,35.508
48112.997,35.41
48113.100,35.408
48113.197,35.507
48113.287,35.528
48113.386,35.485
48113.505,35.308
48113.611,35.54
48113.702,35.363
48113.821,35.429
48113.895,35.548
48113.991,35.584
48114.092,35.459
48114.212,35.4
48114.309,35.443
48114.415,35.55
48114.513,35.521
48114.610,35.535
48114.715,35.524
48114.826,35.342
48114.948,35.466
48115.012,35.47
48115.125,35.568
48115.194,35.46
48115.333,35.295
48115.449,35.46
48115.504,35.481
48115.603,35.426
48115.680,35.511
48115.783,35.171
48115.886,35.372
48116.037,35.409
48116.087,35.405
48116.185,35.583
48116.279,35.352
48116.375,35.528
48116.496,35.4
48116.575,35.505
48116.677,35.545
48116.773,35.52
48116.894,35.543
48116.981,35.428
48117.079,35.475
48117.172,35.644
48117.286,35.489
48117.377,35.342
48117.474,35.393
48117.570,35.661
48117.672,35.532
48117.796,35.592
48117.891,35.317
48117.989,35.438
48118.091,35.474
48118.210,35.511
48118.305,35.48
48118.389,35.301
48118.501,35.533
48118.599,35.565
48118.717,35.48
48118.801,35.537
48118.920,35.293
48119.043,35.407
48119.079,35.621
48119.185,35.457
48119.292,35.599
48119.413,35.349
48119.535,35.518
48119.633,35.536
48119.701,35.526
48119.824,35.493
48119.929,35.447
48119.979,35.455
48120.130,35.5
48120.184,35.506
46010.280,35.561
46010.377,35.402
46010.473,35.486
46010.595,35.5
46010.670,35.474
46010.770,35.472
46010.867,35.369
46010.962,35.41
46011.075,35.397
46011.170,35.475
46011.265,35.521
46011.375,35.455
46011.470,35.571
46011.565,35.593
46011.697,35.614
46011.771,35.6
46011.890,35.533
46011.986,35.3
46012.076,35.515
46012.200,35.606
46012.301,35.478
46012.393,35.61
46012.501,35.416
46012.598,35.341
46012.695,35.47
46012.799,35.538
46012.910,35.634
46013.007,35.397
46013.059,35.372
46013.212,35.48
46013.271,35.541
46013.356,35.524
46013.454,35.532
46013.558,35.53
46013.655,35.366
46013.763,35.465
46013.864,35.462
46014.006,35.483
46014.058,35.426
46014.154,35.495
46014.269,35.552
46014.355,35.428
46014.460,35.511
46014.557,35.519
46014.666,35.338
46014.752,35.357
46014.871,35.507
46014.970,35.426
46015.048,35.573
46015.168,35.355
46015.264,35.463
46015.372,35.525
46015.460,35.37
46015.579,35.536
46015.675,35.5
46015.783,35.441
46015.879,35.541
46015.978,35.599
46016.073,35.488
46016.175,35.515
46016.297,35.436
46016.393,35.585
46016.480,35.447
46016.584,35.4
46016.706,35.501
46016.802,35.334
46016.910,35.501
46017.008,35.515
46017.103,35.452
46017.209,35.446
46017.252,35.421
46017.349,35.473
46017.447,35.461
46017.550,35.507
46017.648,35.431
46017.755,35.45
46017.858,35.505
46017.946,35.496
46018.050,35.603
46018.150,35.62
46018.244,35.347
46018.346,35.439
46018.442,35.49
46018.539,35.432
46018.679,35.426
46018.759,35.476
46018.856,35.426
46018.954,35.437
46019.047,35.505
46019.160,35.389
46019.255,35.394
46019.354,35.405
46019.458,35.389
46019.554,35.481
46019.675,35.353
46019.782,35.498
46019.869,35.27
46019.967,35.45
46020.065,35.507
46020.166,35.704
46070.285,35.585
46070.384,35.455
46070.478,35.535
46070.609,35.449
46070.678,35.473
46070.798,35.58
46070.886,35.503
46070.996,35.379
46071.094,35.448
46071.190,35.519
46071.296,35.46
46071.417,35.489
46071.444,35.33
46071.545,35.571
46071.643,35.339
46071.739,35.467
46071.842,35.439
46071.940,35.274
46072.031,35.363
46072.139,35.507
46072.235,35.427
46072.330,35.452
46072.449,35.409
46072.547,35.393
46072.633,35.602
46072.749,35.569
46072.842,35.442
46072.939,35.466
46073.036,35.304
46073.136,35.459
46073.256,35.429
46073.353,35.454
46073.458,35.433
46073.546,35.299
46073.668,35.401
46073.765,35.479
46073.868,35.405
46073.965,35.443
46074.060,35.245
46074.159,35.41
46074.280,35.589
46074.381,35.571
46074.482,35.326
46074.603,35.417
46074.685,35.482
46074.788,35.356
46074.890,35.338
46074.927,35.549
46075.020,35.565
46075.119,35.443
46075.220,35.524
46075.324,35.456
46075.428,35.486
46075.530,35.59
46075.632,35.391
46075.735,35.534
46075.836,35.537
46075.939,35.363
46076.031,35.377
46076.121,35.333
46076.221,35.462
46076.327,35.645
46076.442,35.501
46076.530,35.433
46076.630,35.235
46076.733,35.519
46076.833,35.48
46076.940,35.5
46077.040,35.582
46077.143,35.464
46077.247,35.442
46077.348,35.496
46077.450,35.424
46077.554,35.497
46077.657,35.152
46077.759,35.472
46077.868,35.52
46077.964,35.447
46078.065,35.497
46078.168,35.485
46078.279,35.459
46078.377,35.511
46078.475,35.429
46078.603,35.491
46078.680,35.452
46078.708,35.404
46078.886,35.432
46078.913,35.424
46079.009,35.508
46079.114,35.384
46079.215,35.479
46079.396,35.497
46079.424,35.501
46079.522,35.6
