Time Lapsed,Absolute_Acceleration
42599.197,1.431
42599.320,1.431
42599.400,1.431
42599.500,1.431
42599.604,1.43
42599.703,1.431
42599.791,1.43
42599.912,1.43
42600.008,1.43
42600.083,1.429
42600.183,1.431
42650.283,1.431
42650.393,1.43
42650.523,1.431
42650.602,1.43
42650.702,1.43
42650.803,1.431
42650.895,1.431
42651.014,1.43
42651.132,1.43
42651.227,1.431
42651.283,1.43
42651.379,1.431
42651.543,1.431
42651.582,1.43
42651.684,1.431
42651.786,1.43
42651.895,1.431
42651.994,1.43
42652.083,1.431
42652.186,1.43
42652.288,1.431
42652.391,1.43
42652.494,1.43
42652.595,1.431
42652.686,1.431
42652.778,1.431
42652.880,1.43
42652.981,1.431
42653.095,1.431
42653.193,1.43
42653.288,1.43
42653.389,1.43
42653.493,1.431
42653.595,1.43
42653.700,1.43
42653.800,1.431
42653.904,1.43
42654.006,1.43
42654.107,1.43
42654.211,1.431
42654.313,1.431
42654.417,1.43
42654.525,1.431
42654.619,1.431
42654.723,1.431
42654.829,1.431
42654.934,1.43
42655.031,1.431
42655.132,1.431
42655.257,1.431
42655.275,1.43
42655.439,1.431
42655.543,1.431
42655.573,1.43
42655.670,1.43
42655.771,1.431
42655.873,1.431
42655.992,1.429
42656.081,1.431
42656.179,1.43
42656.282,1.43
42656.385,1.431
42656.487,1.429
42656.565,1.43
42656.668,1.43
42656.770,1.429
42656.874,1.431
42656.998,1.431
42657.094,1.431
42657.200,1.43
42657.284,1.43
42657.385,1.43
42657.619,1.43
42657.623,1.431
42657.692,1.431
42657.796,1.431
42657.897,1.431
42658.000,1.431
42658.103,1.431
42658.204,1.431
42658.306,1.431
42658.374,1.43
42658.511,1.43
42658.613,1.43
42658.717,1.431
42658.819,1.431
42658.933,1.43
42659.023,1.43
42659.125,1.431
42659.229,1.431
42659.342,1.431
42659.372,1.43
42659.458,1.431
42659.559,1.431
42659.667,1.43
42659.764,1.43
42659.872,1.43
42659.969,1.431
42660.071,1.431
42660.174,1.431
42710.254,1.431
42710.355,1.429
42710.458,1.431
42710.560,1.43
42710.662,1.431
42710.770,1.431
42710.868,1.431
42710.970,1.43
42711.071,1.43
42711.181,1.43
42711.277,1.43
42711.380,1.431
42711.503,1.43
42711.589,1.431
42711.686,1.43
42711.788,1.431
42711.891,1.43
42711.994,1.43
42712.094,1.431
42712.199,1.43
42712.300,1.431
42712.402,1.43
42712.504,1.43
42712.607,1.43
42712.670,1.431
42712.774,1.429
42712.916,1.43
42712.945,1.43
42713.119,1.431
42713.148,1.43
42713.247,1.431
42713.364,1.431
42713.454,1.431
42713.556,1.431
42713.655,1.431
42713.753,1.43
42713.861,1.431
42714.041,1.431
42714.043,1.431
42714.146,1.431
42714.244,1.43
42714.353,1.431
42714.452,1.431
42714.557,1.43
42714.656,1.43
42714.757,1.431
42714.861,1.431
42714.964,1.431
42715.065,1.431
42715.179,1.431
42715.271,1.431
42715.372,1.431
42715.474,1.431
42715.590,1.431
42715.686,1.431
42715.781,1.431
42715.885,1.431
42715.987,1.43
42716.099,1.431
42716.196,1.431
42716.293,1.43
42716.397,1.431
42716.499,1.43
42716.601,1.431
42716.705,1.43
42716.739,1.43
42716.836,1.431
42717.016,1.431
42717.035,1.431
42717.137,1.431
42717.239,1.431
42717.342,1.431
42717.452,1.43
42717.548,1.431
42717.728,1.431
42717.754,1.431
42717.832,1.431
42717.933,1.43
42718.034,1.431
42718.138,1.429
42718.239,1.43
42718.342,1.431
42718.444,1.431
42718.543,1.431
42718.650,1.431
42718.755,1.43
42718.855,1.431
42718.957,1.431
42719.083,1.431
42719.161,1.431
42719.266,1.431
42719.366,1.43
42719.469,1.431
42719.672,1.431
42719.676,1.43
42719.776,1.431
42719.903,1.43
42719.957,1.431
42720.083,1.431
42720.186,1.431
43010.287,1.431
43010.325,1.43
43010.494,1.431
43010.523,1.431
43010.698,1.431
43010.736,1.43
43010.823,1.431
43010.926,1.43
43011.028,1.431
43011.130,1.431
43011.233,1.431
43011.332,1.43
43011.427,1.43
43011.539,1.43
43011.641,1.431
43011.743,1.431
43011.839,1.431
43011.926,1.431
43012.029,1.43
43012.130,1.431
43012.234,1.431
43012.335,1.43
43012.438,1.431
43012.540,1.43
43012.641,1.431
43012.744,1.431
43012.849,1.431
43012.950,1.431
43013.053,1.43
43013.155,1.431
43013.265,1.431
43013.359,1.431
43013.463,1.431
43013.559,1.43
43013.676,1.431
43013.775,1.431
43013.869,1.431
43013.999,1.431
43014.080,1.431
43014.178,1.431
43014.283,1.43
43014.384,1.43
43014.485,1.43
43014.516,1.43
43014.613,1.431
43014.817,1.43
43014.819,1.431
43014.918,1.431
43015.023,1.431
43015.127,1.431
43015.227,1.431
43015.328,1.431
43015.431,1.431
43015.515,1.43
43015.612,1.431
43015.714,1.431
43015.921,1.43
43015.923,1.431
43016.022,1.431
43016.128,1.43
43016.228,1.431
43016.330,1.431
43016.435,1.431
43016.534,1.43
43016.641,1.431
43016.739,1.43
43016.841,1.43
43016.945,1.431
43017.053,1.431
43017.148,1.431
43017.252,1.431
43017.355,1.431
43017.456,1.431
43017.560,1.43
43017.622,1.43
43017.721,1.431
43017.828,1.431
43017.931,1.43
43018.086,1.43
43018.161,1.431
43018.211,1.431
43018.309,1.43
43018.409,1.43
43018.501,1.43
43018.621,1.431
43018.706,1.431
43018.802,1.431
43018.898,1.431
43019.020,1.43
43019.114,1.43
43019.213,1.43
43019.318,1.431
43019.413,1.431
43019.513,1.43
43019.602,1.43
43019.698,1.431
43019.815,1.43
43019.898,1.431
43020.020,1.431
43020.117,1.43
43070.214,1.431
43070.315,1.431
43070.412,1.43
43070.534,1.431
43070.640,1.43
43070.760,1.43
43070.820,1.431
43070.939,1.43
43071.027,1.431
43071.100,1.43
43071.244,1.43
43071.305,1.431
43071.408,1.431
43071.509,1.43
43071.612,1.43
43071.761,1.43
43071.819,1.431
43071.893,1.431
43071.996,1.431
43072.124,1.431
43072.203,1.43
43072.304,1.43
43072.458,1.43
43072.511,1.431
43072.587,1.431
43072.688,1.431
43072.790,1.431
43072.895,1.431
43073.019,1.43
43073.098,1.431
43073.186,1.431
43073.304,1.431
43073.407,1.43
43073.489,1.43
43073.597,1.43
43073.695,1.431
43073.791,1.43
43073.922,1.43
43073.994,1.43
43074.114,1.43
43074.212,1.431
43074.303,1.43
43074.404,1.431
43074.527,1.43
43074.623,1.43
43074.725,1.43
43074.824,1.431
43074.921,1.43
43075.025,1.431
43075.137,1.431
43075.233,1.43
43075.332,1.43
43075.437,1.431
43075.535,1.431
43075.587,1.43
43075.684,1.431
43075.784,1.43
43075.881,1.431
43076.043,1.43
43076.098,1.43
43076.192,1.431
43076.289,1.43
43076.386,1.431
43076.494,1.43
43076.583,1.43
43076.678,1.431
43076.775,1.431
43076.887,1.431
43076.982,1.431
43077.078,1.431
43077.193,1.431
43077.275,1.43
43077.393,1.431
43077.477,1.431
43077.597,1.431
43077.681,1.43
43077.788,1.43
43077.891,1.431
43078.008,1.431
43078.075,1.431
43078.195,1.431
43078.307,1.431
43078.400,1.431
43078.523,1.431
43078.617,1.43
43078.705,1.431
43078.829,1.431
43078.927,1.431
43079.023,1.43
43079.137,1.431
43079.234,1.43
43079.330,1.431
43079.436,1.431
43079.524,1.43
43079.576,1.431
43079.673,1.431
43079.771,1.43
43079.871,1.431
43079.967,1.43
43080.089,1.43
43080.170,1.43
43130.282,1.431
43130.384,1.431
43130.481,1.43
43130.570,1.431
43130.668,1.43
43130.763,1.431
43130.864,1.43
43130.973,1.431
43131.085,1.43
43131.162,1.43
43131.271,1.431
43131.368,1.43
43131.472,1.431
43131.575,1.431
43131.679,1.431
43131.777,1.43
43131.862,1.43
43131.983,1.431
43132.071,1.431
43132.190,1.43
43132.305,1.431
43132.391,1.43
43132.512,1.431
43132.610,1.431
43132.704,1.431
43132.813,1.43
43132.910,1.431
43133.006,1.431
43133.058,1.43
43133.160,1.431
43133.326,1.43
43133.421,1.43
43133.521,1.431
43133.572,1.431
43133.671,1.431
43133.770,1.431
43133.869,1.431
43133.969,1.431
43134.067,1.431
43134.163,1.43
43134.256,1.431
43134.352,1.431
43134.543,1.431
43134.581,1.43
43134.668,1.43
43134.766,1.43
43134.862,1.431
43134.951,1.431
43135.060,1.43
43135.158,1.43
43135.278,1.43
43135.383,1.431
43135.477,1.431
43135.575,1.43
43135.683,1.431
43135.772,1.431
43135.852,1.431
43135.953,1.429
43136.095,1.431
43136.162,1.431
43136.284,1.431
43136.368,1.431
43136.511,1.43
43136.570,1.43
43136.677,1.43
43136.796,1.431
43136.897,1.43
43136.949,1.431
43137.047,1.43
43137.152,1.43
43137.256,1.431
43137.352,1.431
43137.447,1.431
43137.543,1.431
43137.664,1.43
43137.762,1.431
43137.858,1.431
43137.957,1.43
43138.060,1.43
43138.156,1.43
43138.256,1.431
43138.344,1.43
43138.442,1.43
43138.583,1.43
43138.663,1.431
43138.761,1.431
43138.857,1.431
43138.953,1.43
43139.065,1.431
43139.162,1.431
43139.260,1.43
43139.357,1.431
43139.471,1.431
43139.568,1.431
43139.665,1.431
43139.770,1.431
43139.888,1.43
43139.986,1.431
43140.091,1.431
43140.174,1.431
43190.250,1.431
43190.349,1.431
43190.503,1.431
43190.561,1.431
43190.635,1.431
43190.739,1.43
43190.871,1.43
43190.947,1.431
43191.096,1.431
43191.147,1.431
43191.246,1.43
43191.344,1.431
43191.438,1.43
43191.537,1.431
43191.659,1.43
43191.755,1.431
43191.851,1.431
43191.954,1.431
43192.051,1.43
43192.151,1.431
43192.251,1.431
43192.342,1.43
43192.438,1.431
43192.536,1.43
43192.632,1.43
43192.735,1.431
43192.857,1.431
43192.952,1.43
43193.031,1.431
43193.164,1.43
43193.266,1.43
43193.364,1.431
43193.467,1.431
43193.565,1.431
43193.662,1.431
43193.766,1.43
43193.880,1.429
43193.977,1.429
43194.075,1.431
43194.179,1.431
43194.241,1.43
43194.346,1.431
43194.449,1.431
43194.527,1.431
43194.623,1.431
43194.729,1.431
43194.830,1.431
43194.934,1.431
43195.037,1.431
43195.137,1.431
43195.239,1.431
43195.396,1.431
43195.424,1.43
43195.520,1.431
43195.628,1.431
43195.727,1.43
43195.842,1.431
43195.939,1.431
43196.041,1.431
43196.137,1.43
43196.232,1.429
43196.340,1.43
43196.428,1.431
43196.526,1.43
43196.645,1.431
43196.727,1.431
43196.849,1.431
43196.969,1.43
43197.043,1.431
43197.145,1.431
43197.241,1.431
43197.358,1.43
43197.446,1.431
43197.556,1.431
43197.653,1.43
43197.772,1.431
43197.854,1.43
43197.977,1.431
43198.075,1.431
43198.177,1.431
43198.235,1.43
43198.336,1.431
43198.417,1.431
43198.515,1.43
43198.612,1.431
43198.779,1.43
43198.831,1.43
43198.912,1.431
43199.027,1.431
43199.134,1.43
43199.210,1.431
43199.312,1.431
43199.421,1.431
43199.520,1.43
43199.619,1.43
43199.715,1.431
43199.811,1.431
43199.909,1.431
43200.016,1.431
43200.127,1.431
43250.224,1.43
43250.321,1.431
43250.427,1.431
43250.520,1.43
43250.639,1.431
43250.750,1.43
43250.838,1.431
43250.934,1.43
43251.029,1.431
43251.131,1.431
43251.254,1.43
43251.350,1.431
43251.447,1.431
43251.555,1.431
43251.651,1.431
43251.748,1.431
43251.852,1.431
43251.965,1.431
43252.064,1.431
43252.161,1.43
43252.263,1.431
43252.361,1.431
43252.413,1.431
43252.509,1.43
43252.613,1.431
43252.711,1.43
43252.810,1.431
43252.906,1.43
43253.021,1.431
43253.101,1.431
43253.198,1.431
43253.324,1.431
43253.411,1.431
43253.510,1.429
43253.607,1.431
43253.717,1.429
43253.814,1.431
43253.912,1.431
43254.008,1.43
43254.101,1.43
43254.206,1.431
43254.328,1.431
43254.429,1.431
43254.513,1.431
43254.613,1.431
43254.731,1.43
43254.836,1.43
43254.932,1.43
43255.029,1.43
43255.126,1.431
43255.227,1.431
43255.348,1.431
43255.445,1.43
43255.534,1.431
43255.640,1.431
43255.714,1.431
43255.815,1.43
43255.895,1.431
43256.000,1.431
43256.149,1.431
43256.199,1.431
43256.355,1.43
43256.407,1.431
43256.506,1.43
43256.604,1.43
43256.697,1.43
43256.800,1.431
43256.897,1.431
43256.998,1.431
43257.088,1.43
43257.187,1.43
43257.306,1.431
43257.401,1.43
43257.497,1.43
43257.596,1.43
43257.692,1.43
43257.803,1.429
43257.897,1.431
43257.996,1.43
43258.100,1.43
43258.213,1.431
43258.302,1.43
43258.401,1.431
43258.513,1.431
43258.606,1.431
43258.689,1.431
43258.789,1.43
43258.890,1.431
43258.989,1.431
43259.092,1.431
43259.221,1.431
43259.302,1.431
43259.410,1.43
43259.531,1.43
43259.617,1.43
43259.737,1.431
43259.783,1.431
43259.880,1.43
43259.989,1.431
43260.082,1.431
43260.179,1.43
43310.352,1.43
43310.378,1.431
43310.500,1.431
43310.595,1.43
43310.696,1.431
43310.862,1.431
43310.896,1.43
43310.992,1.431
43311.085,1.431
43311.183,1.431
43311.277,1.431
43311.375,1.43
43311.476,1.431
43311.575,1.431
43311.697,1.429
43311.781,1.431
43311.889,1.431
43311.987,1.431
43312.109,1.43
43312.212,1.431
43312.309,1.431
43312.408,1.431
43312.510,1.431
43312.600,1.43
43312.720,1.431
43312.820,1.431
43312.921,1.43
43313.015,1.431
43313.113,1.431
43313.246,1.431
43313.334,1.431
43313.455,1.43
43313.486,1.431
43313.572,1.43
43313.729,1.431
43313.778,1.431
43313.876,1.43
43313.981,1.431
43314.083,1.43
43314.184,1.431
43314.289,1.431
43314.372,1.43
43314.467,1.431
43314.582,1.43
43314.679,1.431
43314.782,1.431
43314.879,1.431
43314.975,1.431
43315.083,1.431
43315.186,1.431
43315.283,1.431
43315.377,1.43
43315.467,1.431
43315.588,1.431
43315.688,1.431
43315.781,1.431
43315.886,1.43
43315.984,1.431
43316.083,1.43
43316.186,1.43
43316.295,1.43
43316.391,1.43
43316.512,1.431
43316.596,1.431
43316.716,1.431
43316.814,1.431
43316.922,1.43
43317.011,1.431
43317.109,1.43
43317.230,1.431
43317.332,1.431
43317.364,1.431
43317.460,1.43
43317.557,1.431
43317.655,1.431
43317.772,1.431
43317.869,1.43
43317.967,1.43
43318.076,1.431
43318.171,1.43
43318.266,1.431
43318.364,1.43
43318.461,1.43
43318.560,1.43
43318.666,1.43
43318.756,1.43
43318.869,1.431
43318.974,1.431
43319.051,1.431
43319.170,1.431
43319.264,1.431
43319.359,1.43
43319.493,1.431
43319.563,1.429
43319.682,1.431
43319.779,1.431
43319.869,1.431
43319.972,1.431
43320.094,1.431
43320.190,1.43
43610.298,1.43
43610.398,1.431
43610.494,1.431
43610.596,1.43
43610.709,1.43
43610.807,1.431
43610.901,1.431
43611.006,1.431
43611.102,1.431
43611.152,1.431
43611.252,1.43
43611.356,1.43
43611.454,1.431
43611.551,1.431
43611.653,1.43
43611.763,1.431
43611.857,1.43
43611.955,1.43
43612.065,1.431
43612.147,1.431
43612.244,1.431
43612.341,1.431
43612.457,1.431
43612.554,1.431
43612.659,1.431
43612.746,1.431
43612.840,1.431
43612.944,1.431
43613.050,1.43
43613.168,1.431
43613.256,1.431
43613.351,1.431
43613.440,1.431
43613.580,1.431
43613.646,1.431
43613.749,1.431
43613.879,1.431
43613.975,1.43
43614.070,1.43
43614.192,1.431
43614.272,1.431
43614.383,1.43
43614.501,1.43
43614.681,1.43
43614.684,1.43
43614.736,1.43
43614.903,1.431
43615.006,1.431
43615.119,1.431
43615.215,1.429
43615.244,1.431
43615.340,1.431
43615.440,1.43
43615.537,1.431
43615.634,1.431
43615.741,1.43
43615.853,1.431
43615.933,1.43
43616.051,1.43
43616.130,1.431
43616.250,1.43
43616.351,1.431
43616.436,1.431
43616.543,1.431
43616.644,1.431
43616.742,1.431
43616.844,1.431
43616.952,1.43
43617.049,1.43
43617.148,1.431
43617.254,1.431
43617.350,1.431
43617.447,1.43
43617.577,1.43
43617.667,1.431
43617.764,1.431
43617.830,1.43
43617.959,1.43
43618.034,1.431
43618.178,1.431
43618.276,1.431
43618.338,1.431
43618.473,1.431
43618.525,1.429
43618.623,1.431
43618.728,1.431
43618.824,1.431
43618.989,1.431
43619.091,1.431
43619.121,1.431
43619.239,1.43
43619.334,1.431
43619.439,1.431
43619.540,1.43
43619.637,1.43
43619.733,1.43
43619.828,1.431
43619.925,1.431
43620.020,1.431
43620.151,1.431
43670.239,1.431
43670.338,1.431
43670.434,1.431
43670.522,1.431
43670.630,1.431
43670.728,1.431
43670.848,1.43
43670.928,1.431
43671.050,1.43
43671.148,1.43
43671.252,1.43
43671.341,1.43
43671.462,1.43
43671.561,1.431
43671.666,1.431
43671.760,1.43
43671.856,1.429
43671.956,1.43
43672.057,1.431
43672.176,1.431
43672.274,1.43
43672.362,1.431
43672.469,1.431
43672.519,1.43
43672.617,1.431
43672.722,1.43
43672.821,1.431
43672.922,1.431
43673.025,1.431
43673.112,1.431
43673.212,1.43
43673.333,1.431
43673.418,1.43
43673.523,1.43
43673.622,1.43
43673.717,1.431
43673.827,1.431
43673.915,1.43
43674.010,1.431
43674.128,1.431
43674.208,1.431
43674.328,1.43
43674.449,1.431
43674.522,1.431
43674.633,1.43
43674.730,1.43
43674.828,1.43
43674.928,1.43
43675.065,1.431
43675.136,1.431
43675.239,1.431
43675.341,1.43
43675.437,1.43
43675.556,1.431
43675.664,1.43
43675.741,1.431
43675.863,1.43
43675.959,1.431
43676.050,1.431
43676.102,1.431
43676.266,1.43
43676.363,1.431
43676.467,1.431
43676.565,1.431
43676.618,1.43
43676.714,1.429
43676.815,1.43
43676.913,1.431
43677.011,1.43
43677.107,1.431
43677.205,1.43
43677.302,1.431
43677.418,1.431
43677.500,1.43
43677.614,1.43
43677.709,1.431
43677.819,1.431
43677.918,1.43
43677.997,1.431
43678.100,1.43
43678.209,1.431
43678.309,1.431
43678.409,1.431
43678.494,1.431
43678.609,1.43
43678.719,1.431
43678.815,1.43
43678.937,1.43
43679.041,1.431
43679.137,1.43
43679.235,1.431
43679.338,1.43
43679.474,1.431
43679.536,1.431
43679.655,1.43
43679.749,1.43
43679.846,1.431
43679.945,1.43
43679.994,1.431
43680.098,1.431
43680.197,1.43
43730.299,1.431
43730.395,1.43
43730.506,1.431
43730.600,1.43
43730.709,1.431
43730.808,1.431
43730.895,1.431
43730.994,1.43
43731.094,1.431
43731.201,1.431
43731.302,1.43
43731.402,1.431
43731.506,1.431
43731.588,1.431
43731.685,1.431
43731.787,1.431
43731.909,1.431
43731.994,1.43
43732.118,1.431
43732.211,1.43
43732.321,1.431
43732.418,1.431
43732.516,1.431
43732.612,1.431
43732.714,1.431
43732.781,1.43
43732.883,1.43
43732.985,1.431
43733.094,1.431
43733.200,1.43
43733.326,1.43
43733.426,1.431
43733.546,1.431
43733.619,1.43
43733.679,1.431
43733.842,1.43
43733.937,1.431
43733.989,1.431
43734.086,1.431
43734.183,1.431
43734.288,1.43
43734.383,1.431
43734.483,1.431
43734.592,1.431
43734.690,1.431
43734.784,1.43
43734.879,1.43
43734.976,1.431
43735.098,1.431
43735.217,1.431
43735.293,1.431
43735.389,1.43
43735.487,1.43
43735.585,1.43
43735.676,1.43
43735.793,1.429
43735.917,1.431
43735.998,1.43
43736.092,1.43
43736.188,1.43
43736.320,1.431
43736.393,1.431
43736.512,1.43
43736.609,1.43
43736.701,1.431
43736.803,1.431
43736.923,1.43
43737.016,1.431
43737.081,1.431
43737.183,1.431
43737.284,1.431
43737.389,1.43
43737.469,1.43
43737.596,1.43
43737.671,1.431
43737.834,1.431
43737.904,1.431
43737.977,1.431
43738.083,1.43
43738.183,1.43
43738.280,1.431
43738.377,1.431
43738.472,1.431
43738.568,1.431
43738.688,1.431
43738.784,1.43
43738.894,1.43
43738.980,1.43
43739.078,1.43
43739.175,1.43
43739.284,1.431
43739.380,1.43
43739.478,1.43
43739.571,1.429
43739.672,1.431
43739.792,1.431
43739.891,1.431
43739.997,1.431
43740.078,1.43
43740.200,1.431
43790.298,1.431
43790.410,1.431
43790.506,1.431
43790.602,1.431
43790.698,1.43
43790.800,1.431
43790.921,1.431
43791.016,1.43
43791.102,1.431
43791.204,1.431
43791.325,1.43
43791.425,1.431
43791.534,1.431
43791.562,1.431
43791.658,1.431
43791.765,1.431
43791.858,1.431
43792.025,1.43
43792.074,1.431
43792.170,1.43
43792.276,1.43
43792.375,1.431
43792.470,1.431
43792.568,1.431
43792.653,1.43
43792.754,1.43
43792.858,1.431
43792.961,1.43
43793.063,1.43
43793.166,1.431
43793.268,1.431
43793.369,1.431
43793.473,1.431
43793.574,1.431
43793.677,1.43
43793.781,1.43
43793.882,1.431
43793.979,1.431
43794.082,1.431
43794.185,1.43
43794.290,1.43
43794.406,1.43
43794.496,1.43
43794.602,1.431
43794.703,1.431
43794.818,1.43
43794.913,1.431
43795.012,1.429
43795.112,1.431
43795.222,1.43
43795.248,1.43
43795.415,1.431
43795.520,1.43
43795.553,1.431
43795.650,1.431
43795.751,1.431
43795.929,1.431
43795.958,1.431
43796.057,1.431
43796.159,1.43
43796.244,1.431
43796.364,1.431
43796.465,1.431
43796.543,1.431
43796.654,1.43
43796.752,1.43
43796.852,1.431
43796.979,1.43
43797.055,1.431
43797.158,1.43
43797.262,1.431
43797.364,1.431
43797.467,1.43
43797.568,1.431
43797.670,1.43
43797.774,1.43
43797.877,1.431
43797.998,1.431
43798.080,1.431
43798.140,1.431
43798.247,1.431
43798.346,1.431
43798.492,1.431
43798.592,1.431
43798.656,1.431
43798.757,1.431
43798.899,1.431
43799.005,1.431
43799.077,1.431
43799.182,1.431
43799.235,1.431
43799.411,1.43
43799.438,1.43
43799.552,1.431
43799.646,1.43
43799.743,1.431
43799.842,1.431
43799.946,1.431
43800.050,1.431
43800.150,1.431
43850.252,1.43
43850.334,1.43
43850.435,1.431
43850.531,1.431
43850.654,1.431
43850.742,1.43
43850.838,1.43
43850.936,1.431
43851.037,1.43
43851.156,1.431
43851.253,1.429
43851.348,1.43
43851.458,1.431
43851.550,1.431
43851.672,1.431
43851.757,1.43
43851.868,1.431
43851.966,1.431
43852.061,1.43
43852.167,1.43
43852.264,1.43
43852.384,1.431
43852.489,1.431
43852.547,1.43
43852.653,1.431
43852.775,1.43
43852.880,1.431
43852.930,1.43
43853.085,1.43
43853.132,1.43
43853.226,1.431
43853.340,1.431
43853.508,1.431
43853.535,1.431
43853.641,1.431
43853.739,1.43
43853.836,1.431
43853.932,1.431
43854.028,1.431
43854.124,1.431
43854.222,1.431
43854.328,1.431
43854.440,1.431
43854.538,1.43
43854.636,1.431
43854.741,1.43
43854.835,1.43
43854.932,1.43
43855.030,1.431
43855.134,1.431
43855.252,1.43
43855.348,1.43
43855.439,1.431
43855.545,1.431
43855.666,1.431
43855.758,1.43
43855.868,1.431
43855.965,1.431
43856.060,1.431
43856.124,1.431
43856.222,1.431
43856.375,1.43
43856.435,1.431
43856.577,1.43
43856.651,1.431
43856.771,1.431
43856.822,1.431
43856.926,1.431
43857.023,1.431
43857.119,1.431
43857.217,1.431
43857.331,1.43
43857.427,1.43
43857.596,1.431
43857.636,1.431
43857.722,1.431
43857.826,1.431
43857.923,1.431
43858.027,1.431
43858.124,1.43
43858.222,1.431
43858.315,1.431
43858.415,1.43
43858.514,1.431
43858.635,1.43
43858.738,1.431
43858.817,1.431
43858.937,1.431
43859.036,1.431
43859.125,1.431
43859.244,1.431
43859.341,1.43
43859.445,1.43
43859.542,1.431
43859.638,1.431
43859.760,1.431
43859.842,1.43
43859.905,1.431
43860.061,1.431
43860.112,1.431
43910.253,1.431
43910.304,1.431
43910.471,1.431
43910.576,1.431
43910.665,1.431
43910.715,1.431
43910.811,1.43
43910.907,1.431
43911.012,1.431
43911.108,1.43
43911.221,1.43
43911.310,1.431
43911.408,1.431
43911.511,1.43
43911.606,1.431
43911.708,1.431
43911.801,1.43
43911.898,1.429
43912.048,1.43
43912.099,1.43
43912.217,1.43
43912.313,1.43
43912.415,1.431
43912.524,1.43
43912.623,1.431
43912.721,1.431
43912.826,1.43
43912.922,1.43
43913.019,1.43
43913.149,1.43
43913.239,1.429
43913.334,1.43
43913.431,1.43
43913.529,1.431
43913.652,1.431
43913.748,1.431
43913.846,1.43
43913.952,1.43
43914.047,1.431
43914.143,1.43
43914.196,1.431
43914.300,1.43
43914.397,1.43
43914.493,1.43
43914.595,1.43
43914.689,1.43
43914.789,1.431
43914.909,1.43
43915.011,1.431
43915.110,1.43
43915.212,1.431
43915.293,1.431
43915.395,1.431
43915.497,1.431
43915.599,1.431
43915.757,1.431
43915.808,1.431
43915.908,1.43
43915.994,1.431
43916.090,1.43
43916.202,1.431
43916.297,1.431
43916.418,1.43
43916.501,1.43
43916.621,1.431
43916.719,1.43
43916.824,1.431
43916.913,1.431
43917.010,1.43
43917.128,1.43
43917.259,1.431
43917.332,1.43
43917.429,1.43
43917.527,1.43
43917.629,1.431
43917.727,1.43
43917.847,1.43
43917.934,1.43
43918.039,1.43
43918.087,1.431
43918.184,1.43
43918.293,1.43
43918.460,1.429
43918.489,1.43
43918.586,1.43
43918.684,1.431
43918.783,1.43
43918.877,1.431
43918.999,1.43
43919.095,1.43
43919.197,1.43
43919.292,1.431
43919.396,1.43
43919.486,1.431
43919.594,1.431
43919.696,1.431
43919.799,1.43
43919.881,1.43
43919.987,1.431
43920.082,1.43
43920.196,1.431
44210.292,1.431
44210.411,1.431
44210.499,1.431
44210.611,1.431
44210.707,1.431
44210.801,1.431
44210.909,1.431
44211.012,1.431
44211.106,1.431
44211.233,1.43
44211.322,1.431
44211.418,1.43
44211.518,1.431
44211.619,1.43
44211.736,1.431
44211.834,1.43
44211.929,1.431
44211.969,1.43
44212.078,1.43
44212.177,1.431
44212.276,1.431
44212.385,1.43
44212.480,1.431
44212.577,1.429
44212.675,1.43
44212.770,1.431
44212.868,1.431
44212.966,1.43
44213.071,1.431
44213.185,1.43
44213.284,1.431
44213.381,1.431
44213.484,1.431
44213.580,1.431
44213.675,1.431
44213.774,1.431
44213.871,1.431
44213.975,1.431
44214.076,1.431
44214.177,1.431
44214.285,1.43
44214.369,1.431
44214.488,1.43
44214.569,1.43
44214.690,1.431
44214.779,1.431
44214.910,1.431
44215.000,1.431
44215.090,1.431
44215.217,1.43
44215.321,1.431
44215.418,1.431
44215.514,1.431
44215.612,1.43
44215.668,1.431
44215.763,1.43
44215.859,1.43
44215.957,1.431
44216.068,1.431
44216.168,1.431
44216.262,1.431
44216.378,1.431
44216.463,1.43
44216.558,1.431
44216.654,1.431
44216.770,1.431
44216.866,1.431
44216.964,1.43
44217.061,1.431
44217.176,1.43
44217.273,1.431
44217.372,1.431
44217.466,1.431
44217.564,1.431
44217.660,1.43
44217.782,1.431
44217.886,1.431
44217.969,1.431
44218.089,1.431
44218.185,1.431
44218.274,1.43
44218.393,1.431
44218.489,1.431
44218.585,1.431
44218.683,1.431
44218.803,1.431
44218.899,1.431
44218.961,1.431
44219.068,1.431
44219.212,1.43
44219.310,1.431
44219.401,1.431
44219.454,1.43
44219.550,1.431
44219.646,1.43
44219.747,1.43
44219.912,1.431
44219.964,1.431
44220.059,1.43
44220.158,1.43
44270.257,1.43
44270.353,1.43
44270.458,1.43
44270.548,1.431
44270.665,1.431
44270.762,1.431
44270.857,1.43
44270.955,1.43
44271.054,1.431
44271.146,1.43
44271.264,1.431
44271.360,1.431
44271.456,1.431
44271.561,1.431
44271.672,1.431
44271.769,1.43
44271.866,1.43
44271.973,1.43
44272.070,1.43
44272.167,1.431
44272.297,1.431
44272.386,1.43
44272.481,1.431
44272.578,1.43
44272.678,1.431
44272.799,1.43
44272.896,1.431
44272.994,1.43
44273.102,1.431
44273.194,1.431
44273.293,1.43
44273.347,1.431
44273.446,1.43
44273.543,1.431
44273.639,1.431
44273.810,1.431
44273.837,1.431
44273.934,1.431
