Time Lapsed,Magnetic field Y
41331.133,12.08
41331.216,12.04
41331.325,11.987
41331.421,12.013
41331.543,12.1
41331.626,12.053
41331.770,12.027
41331.831,12.013
41331.949,12.087
41332.037,11.987
41332.091,12.02
41332.187,11.987
41332.361,11.967
41332.385,12.013
41332.494,12.087
41332.591,11.927
41332.684,11.92
41332.804,11.987
41332.906,12.053
41332.989,12.093
41333.084,12.053
41333.205,11.973
41333.301,11.947
41333.418,11.947
41333.498,11.967
41333.599,12.04
41333.695,11.88
41333.787,12.04
41333.899,12.06
41333.996,12.0
41334.092,12.06
41334.199,11.92
41334.295,11.947
41334.391,11.92
41334.522,11.973
41334.597,11.96
41334.719,11.987
41334.814,12.007
41334.903,11.947
41335.023,11.927
41335.119,11.947
41335.215,11.907
41335.327,11.94
41335.423,12.0
41335.519,12.04
41335.625,12.007
41335.734,12.047
41335.832,12.113
41335.884,11.96
41336.037,11.967
41336.133,12.04
41336.181,11.967
41336.281,12.04
41336.384,12.033
41336.489,12.033
41336.589,11.993
41336.692,12.08
41336.792,12.047
41336.873,11.98
41336.979,12.073
41337.096,11.9
41337.179,11.913
41337.280,12.007
41337.376,12.047
41337.486,12.027
41337.582,11.973
41337.680,12.06
41337.774,11.967
41337.874,12.1
41337.993,11.967
41338.089,11.987
41338.198,12.087
41338.282,12.1
41338.391,12.067
41338.510,12.0
41338.608,12.04
41338.705,11.953
41338.803,11.907
41338.896,11.987
41339.025,11.98
41339.125,11.973
41339.219,12.0
41339.306,11.94
41339.409,11.953
41339.530,12.087
41339.628,12.147
41339.667,12.0
41339.766,12.027
41339.866,12.013
41339.967,11.88
41340.129,12.073
41390.227,12.027
41390.280,11.967
41390.447,11.92
41390.475,11.9
41390.571,11.927
41390.672,11.98
41390.793,11.973
41390.864,11.933
41390.963,12.1
41391.059,12.107
41391.173,11.953
41391.269,12.007
41391.367,11.913
41391.463,12.013
41391.574,12.04
41391.671,11.98
41391.769,12.04
41391.873,12.107
41391.988,12.127
41392.083,12.0
41392.187,11.913
41392.284,11.993
41392.379,12.053
41392.499,12.087
41392.607,11.887
41392.686,11.94
41392.760,12.007
41392.864,12.013
41392.992,12.033
41393.072,11.927
41393.174,11.967
41393.274,12.14
41393.376,12.087
41393.479,11.953
41393.552,12.013
41393.656,11.987
41393.759,12.067
41393.863,11.967
41393.958,11.993
41394.121,11.933
41394.173,11.987
41394.270,12.047
41394.366,12.08
41394.467,11.933
41394.564,11.947
41394.667,12.047
41394.763,11.973
41394.855,11.873
41394.953,11.907
41395.052,12.073
41395.180,11.993
41395.269,11.88
41395.364,12.02
41395.463,12.0
41395.552,12.087
41395.676,12.053
41395.773,11.98
41395.872,12.067
41395.984,12.02
41396.079,12.0
41396.173,11.98
41396.283,12.067
41396.394,12.127
41396.492,12.06
41396.589,12.027
41396.694,12.013
41396.744,12.033
41396.847,12.067
41397.018,12.027
41397.060,11.933
41397.167,12.04
41397.244,12.007
41397.349,12.027
41397.447,11.98
41397.554,11.933
41397.654,12.053
41397.751,12.087
41397.842,11.9
41397.939,11.967
41398.059,11.893
41398.147,11.96
41398.251,11.9
41398.347,11.993
41398.443,12.073
41398.554,11.953
41398.651,12.1
41398.754,11.993
41398.854,12.053
41398.945,11.94
41399.043,11.987
41399.140,12.013
41399.239,12.027
41399.361,12.04
41399.458,11.98
41399.554,12.06
41399.658,12.02
41399.752,12.133
41399.873,11.953
41399.957,12.06
41400.069,12.047
41400.165,11.92
41450.264,11.993
41450.368,12.033
41450.489,11.96
41450.541,11.933
41450.693,11.907
41450.776,11.967
41450.895,11.907
41450.991,11.947
41451.104,12.133
41451.131,11.993
41451.297,11.987
41451.390,11.993
41451.494,12.047
41451.549,11.987
41451.645,12.007
41451.741,11.987
41451.849,12.02
41451.945,11.933
41452.043,12.02
41452.163,11.967
41452.238,11.827
41452.334,11.987
41452.427,12.013
41452.528,12.1
41452.639,12.053
41452.737,12.0
41452.846,12.027
41452.940,12.04
41453.027,11.893
41453.130,11.947
41453.233,12.027
41453.337,11.973
41453.440,11.973
41453.565,11.953
41453.632,12.027
41453.764,12.073
41453.837,11.927
41453.937,12.073
41454.068,12.06
41454.168,12.12
41454.264,11.913
41454.369,11.973
41454.477,12.067
41454.575,12.053
41454.671,11.927
41454.779,11.88
41454.874,12.04
41454.928,11.967
41455.024,11.98
41455.127,12.033
41455.222,12.1
41455.318,12.047
41455.487,11.927
41455.519,12.087
41455.640,11.953
41455.736,11.92
41455.838,11.907
41455.922,11.98
41456.018,11.973
41456.136,12.113
41456.252,12.047
41456.327,12.007
41456.422,11.867
41456.518,11.953
41456.617,11.973
41456.714,11.953
41456.820,11.98
41456.939,12.087
41457.024,12.067
41457.129,11.907
41457.214,11.927
41457.351,11.9
41457.410,12.067
41457.520,12.0
41457.624,11.973
41457.743,12.0
41457.842,11.973
41457.960,11.967
41458.045,11.873
41458.153,12.067
41458.251,11.96
41458.371,12.04
41458.409,12.027
41458.508,12.0
41458.676,11.96
41458.775,11.993
41458.817,12.047
41458.913,12.013
41459.011,11.913
41459.107,12.02
41459.212,12.007
41459.308,12.067
41459.408,12.0
41459.513,12.093
41459.625,11.88
41459.729,12.0
41459.825,11.94
41459.925,11.967
41460.023,11.927
41460.118,11.933
41510.219,11.94
41510.315,11.92
41510.412,12.067
41510.504,12.02
41510.616,11.9
41510.724,12.02
41510.821,12.073
41510.918,12.16
41511.025,12.093
41511.118,11.973
41511.237,12.047
41511.324,11.987
41511.444,11.987
41511.528,11.92
41511.603,11.96
41511.733,12.007
41511.808,11.933
41511.938,12.033
41512.021,12.033
41512.123,11.94
41512.244,12.027
41512.359,12.033
41512.453,12.027
41512.497,12.0
41512.653,12.18
41512.705,12.067
41512.863,12.007
41512.947,12.087
41513.010,12.047
41513.107,12.06
41513.210,12.067
41513.307,12.0
41513.404,12.053
41513.501,12.0
41513.598,11.887
41513.696,11.9
41513.792,11.987
41513.922,12.027
41514.008,11.987
41514.103,11.88
41514.202,11.893
41514.291,11.973
41514.405,11.993
41514.501,12.027
41514.619,11.993
41514.702,12.053
41514.822,12.04
41514.920,11.94
41515.023,11.973
41515.114,12.08
41515.234,11.933
41515.329,11.887
41515.435,11.993
41515.532,11.993
41515.628,11.987
41515.726,12.053
41515.829,11.933
41515.949,12.02
41516.045,12.033
41516.136,11.967
41516.244,12.107
41516.312,12.06
41516.388,11.847
41516.494,11.853
41516.594,12.02
41516.689,12.0
41516.797,12.087
41516.885,12.013
41517.002,12.013
41517.098,11.947
41517.183,12.047
41517.298,11.987
41517.389,12.06
41517.491,11.927
41517.597,12.007
41517.695,12.013
41517.800,12.067
41517.902,12.0
41518.002,12.053
41518.095,11.967
41518.193,12.047
41518.288,11.987
41518.402,11.913
41518.499,11.96
41518.594,11.853
41518.700,11.967
41518.813,12.007
41518.907,12.107
41519.003,11.987
41519.112,12.06
41519.207,12.1
41519.328,12.007
41519.436,11.987
41519.525,12.027
41519.619,12.027
41519.739,12.073
41519.822,12.047
41519.940,11.927
41520.039,11.927
41520.134,11.96
41810.239,12.027
41810.334,12.14
41810.386,11.967
41810.482,11.967
41810.587,12.04
41810.683,12.033
41810.779,12.047
41810.875,12.033
41810.974,11.913
41811.070,11.98
41811.190,11.94
41811.270,11.947
41811.383,12.013
41811.482,11.96
41811.579,12.007
41811.683,12.067
41811.780,11.967
41811.879,11.98
41811.975,11.933
41812.076,11.96
41812.177,11.933
41812.299,11.853
41812.382,12.073
41812.532,12.027
41812.586,11.933
41812.666,11.98
41812.768,12.087
41812.876,12.147
41812.997,12.073
41813.108,11.94
41813.217,12.033
41813.315,11.973
41813.411,11.873
41813.521,11.987
41813.619,11.96
41813.713,12.06
41813.765,12.007
41813.868,12.067
41813.963,11.947
41814.063,12.047
41814.224,12.033
41814.280,12.033
41814.375,11.88
41814.472,11.993
41814.579,12.0
41814.661,12.047
41814.783,11.94
41814.949,12.04
41814.965,12.1
41815.083,11.98
41815.180,12.013
41815.277,12.1
41815.358,12.04
41815.481,11.993
41815.569,11.967
41815.682,12.027
41815.771,11.993
41815.871,11.953
41815.965,11.86
41816.068,12.027
41816.189,11.933
41816.286,11.9
41816.382,11.967
41816.487,11.947
41816.584,12.027
41816.705,12.013
41816.784,12.107
41816.897,12.02
41816.997,11.953
41817.113,11.993
41817.196,11.98
41817.270,11.98
41817.373,12.127
41817.474,11.973
41817.582,12.1
41817.657,12.0
41817.759,12.047
41817.863,12.0
41817.960,12.027
41818.119,11.94
41818.150,11.98
41818.256,12.007
41818.354,12.02
41818.451,11.867
41818.549,11.96
41818.653,11.933
41818.754,11.94
41818.851,11.947
41818.948,11.907
41819.058,11.993
41819.156,12.147
41819.249,12.073
41819.357,11.98
41819.471,12.033
41819.567,11.98
41819.662,11.96
41819.768,11.987
41819.864,12.013
41819.962,12.0
41820.095,12.107
41820.181,12.04
41870.276,11.987
41870.374,11.993
41870.471,12.04
41870.595,11.987
41870.694,12.0
41870.785,11.947
41870.897,12.033
41870.993,12.113
41871.051,12.14
41871.195,11.987
41871.306,11.993
41871.403,12.107
41871.466,11.973
41871.606,12.053
41871.671,11.987
41871.750,12.06
41871.850,11.993
41871.953,12.06
41872.038,11.993
41872.159,11.993
41872.249,11.94
41872.338,11.927
41872.455,12.0
41872.554,11.9
41872.666,11.867
41872.751,11.947
41872.852,11.873
41872.951,11.94
41873.059,11.907
41873.156,11.947
41873.252,11.993
41873.348,11.913
41873.445,11.967
41873.565,11.953
41873.663,11.947
41873.766,11.893
41873.851,11.993
41873.970,11.88
41874.067,12.073
41874.179,12.107
41874.277,12.04
41874.372,12.047
41874.466,11.973
41874.571,11.953
41874.692,11.94
41874.787,12.027
41874.876,11.953
41874.979,12.013
41875.033,11.933
41875.197,12.08
41875.239,11.993
41875.338,12.013
41875.432,12.047
41875.534,12.033
41875.628,11.98
41875.742,12.007
41875.845,11.947
41875.946,12.013
41876.043,12.013
41876.128,11.993
41876.230,11.967
41876.340,12.073
41876.437,12.02
41876.541,11.913
41876.647,11.993
41876.743,12.04
41876.838,11.967
41876.937,11.967
41877.030,12.06
41877.143,11.953
41877.241,12.053
41877.337,12.047
41877.443,11.98
41877.554,12.0
41877.648,11.96
41877.746,12.1
41877.853,11.98
41877.951,11.993
41878.071,12.007
41878.177,11.967
41878.266,12.04
41878.362,12.08
41878.458,11.933
41878.560,11.92
41878.681,11.96
41878.777,11.94
41878.875,11.987
41878.982,11.947
41879.075,12.013
41879.128,11.973
41879.225,12.087
41879.327,12.02
41879.424,11.913
41879.520,12.087
41879.619,11.927
41879.715,11.987
41879.835,11.92
41879.932,12.013
41880.016,11.893
41880.122,11.913
41930.217,12.047
41930.315,11.993
41930.427,11.96
41930.525,11.94
41930.632,11.907
41930.749,12.06
41930.815,11.967
41930.936,12.047
41931.020,12.0
41931.122,11.947
41931.229,11.993
41931.326,11.92
41931.415,11.953
41931.531,11.993
41931.619,11.887
41931.722,11.82
41931.852,12.007
41931.929,11.947
41932.061,12.02
41932.157,12.007
41932.264,12.033
41932.360,12.033
41932.459,12.047
41932.555,12.053
41932.655,11.993
41932.709,12.007
41932.807,12.053
41932.964,12.12
41933.070,11.98
41933.121,12.027
41933.219,12.093
41933.322,11.94
41933.426,12.06
41933.523,12.02
41933.619,11.933
41933.713,11.813
41933.815,11.893
41933.911,11.993
41934.007,12.087
41934.124,12.007
41934.222,12.047
41934.322,11.933
41934.425,11.927
41934.513,12.033
41934.611,11.947
41934.707,12.0
41934.809,11.927
41934.930,11.993
41935.027,11.987
41935.124,11.967
41935.228,12.02
41935.326,12.013
41935.422,12.073
41935.528,11.98
41935.641,11.873
41935.739,11.893
41935.832,11.887
41935.940,11.933
41936.058,12.073
41936.156,11.933
41936.263,11.953
41936.318,11.887
41936.428,11.973
41936.548,11.933
41936.600,12.02
41936.698,11.88
41936.856,12.06
41936.910,11.96
41936.996,11.88
41937.106,12.013
41937.202,11.993
41937.301,11.9
41937.414,11.987
41937.511,12.007
41937.609,11.96
41937.704,11.947
41937.801,11.873
41937.899,11.993
41937.992,11.907
41938.099,11.993
41938.217,12.013
41938.311,12.013
41938.407,12.007
41938.511,11.927
41938.609,11.967
41938.705,11.993
41938.801,12.073
41938.904,12.013
41939.024,11.947
41939.119,11.967
41939.209,12.007
41939.315,11.927
41939.434,11.967
41939.528,11.973
41939.639,12.127
41939.736,11.993
41939.833,11.973
41939.937,12.013
41940.048,12.06
41940.145,12.053
41990.243,12.04
41990.348,12.06
41990.445,11.92
41990.542,11.987
41990.595,11.9
41990.696,12.107
41990.793,12.087
41990.890,12.0
41990.986,12.093
41991.101,11.92
41991.205,12.08
41991.301,11.953
41991.407,11.873
41991.489,11.92
41991.590,11.84
41991.689,11.893
41991.800,12.04
41991.895,11.933
41991.991,12.04
41992.091,11.873
41992.186,11.98
41992.283,12.033
41992.385,11.98
41992.511,11.98
41992.599,11.913
41992.694,11.993
41992.778,12.007
41992.897,12.067
41993.015,12.013
41993.110,12.1
41993.244,11.953
41993.308,11.907
41993.428,11.893
41993.526,11.92
41993.613,11.947
41993.722,12.047
41993.820,11.973
41993.939,11.987
41994.024,12.02
41994.077,11.96
41994.174,11.973
41994.348,11.9
41994.436,12.06
41994.489,11.96
41994.584,12.02
41994.680,11.873
41994.782,11.873
41994.880,12.007
41994.977,11.96
41995.082,11.947
41995.171,12.0
41995.293,11.98
41995.393,11.9
41995.481,11.913
41995.579,11.8
41995.676,11.973
41995.771,11.98
41995.886,11.98
41995.982,12.047
41996.079,11.973
41996.185,11.94
41996.296,11.947
41996.391,11.953
41996.489,12.02
41996.596,12.007
41996.686,11.993
41996.806,12.053
41996.891,11.907
41996.969,12.073
41997.072,11.98
41997.174,11.973
41997.299,12.027
41997.385,11.993
41997.486,11.92
41997.588,12.007
41997.695,11.987
41997.813,11.96
41997.864,11.84
41998.022,11.92
41998.068,11.973
41998.162,12.013
41998.327,12.047
41998.435,11.913
41998.464,11.907
41998.583,11.9
41998.681,12.007
41998.782,11.9
41998.860,11.853
41998.980,11.88
41999.078,11.98
41999.168,11.92
41999.266,11.893
41999.359,11.96
41999.492,11.907
41999.585,11.9
41999.657,11.94
41999.777,12.033
41999.860,11.98
41999.972,11.933
42000.071,11.94
42000.190,12.02
42050.271,11.953
42050.393,11.86
42050.489,11.967
42050.597,12.013
42050.683,12.013
42050.803,11.993
42050.901,11.947
42051.007,12.053
42051.063,12.06
42051.207,12.027
42051.270,12.087
42051.371,11.947
42051.481,12.013
42051.601,11.973
42051.654,11.993
42051.752,11.88
42051.917,11.993
42052.012,12.047
42052.133,12.02
42052.160,11.947
42052.258,11.987
42052.433,11.887
42052.452,11.947
42052.555,12.0
42052.650,11.867
42052.772,12.007
42052.868,11.987
42052.964,11.98
42053.065,11.98
42053.168,11.893
42053.256,12.013
42053.353,11.933
42053.450,12.053
42053.548,11.993
42053.671,11.96
42053.769,12.107
42053.867,11.993
42053.971,11.907
42054.068,11.993
42054.166,12.04
42054.270,11.933
42054.385,11.84
42054.485,11.847
42054.579,11.847
42054.683,11.933
42054.785,12.1
42054.883,12.16
42055.005,12.027
42055.082,12.007
42055.202,11.98
42055.301,11.927
42055.390,11.813
42055.444,11.9
42055.540,11.993
42055.707,11.953
42055.741,11.82
42055.851,12.0
42055.948,12.013
42056.046,11.847
42056.155,11.92
42056.251,12.133
42056.359,12.067
42056.438,12.093
42056.543,11.967
42056.661,11.953
42056.751,11.973
42056.841,11.993
42056.952,11.96
42057.038,11.867
42057.159,11.887
42057.255,11.86
42057.351,12.0
42057.447,11.94
42057.546,11.907
42057.646,11.813
42057.768,11.947
42057.861,12.02
42057.950,12.007
42058.057,12.007
42058.177,12.033
42058.272,12.093
42058.381,12.047
42058.479,12.0
42058.576,12.007
42058.680,11.927
42058.768,11.893
42058.891,11.873
42058.987,12.02
42059.092,11.907
42059.189,11.947
42059.239,11.9
42059.331,11.933
42059.440,11.88
42059.535,11.893
42059.634,11.967
42059.732,12.007
42059.842,12.04
42059.937,11.94
42060.038,12.053
42060.152,11.973
42110.232,11.967
42110.350,12.013
42110.433,11.933
42110.541,11.973
42110.641,11.993
42110.738,11.887
42110.838,11.873
42110.931,11.94
42111.046,11.867
42111.131,11.92
42111.229,11.887
42111.364,11.913
42111.436,11.927
42111.555,11.913
42111.636,11.773
42111.757,12.007
42111.852,11.893
42111.949,11.873
42112.059,11.907
42112.155,11.96
42112.250,12.04
42112.356,11.933
42112.470,11.873
42112.564,11.873
42112.661,11.92
42112.766,11.98
42112.887,11.967
42112.987,11.86
42113.088,11.94
42113.176,11.933
42113.275,11.987
42113.327,12.007
42113.424,11.94
42113.525,11.933
42113.630,11.98
42113.727,11.907
42113.825,11.907
42113.940,11.933
42114.038,11.907
42114.138,11.913
42114.221,11.98
42114.323,12.04
42114.425,11.98
42114.528,12.06
42114.630,11.96
42114.715,11.96
42114.835,12.04
42114.928,12.08
42115.029,12.033
42115.122,11.907
42115.254,11.933
42115.339,11.92
42115.437,12.093
42115.533,12.067
42115.630,11.973
42115.734,11.927
42115.857,11.973
42115.952,11.913
42116.029,12.067
42116.163,12.04
42116.259,12.007
42116.355,11.98
42116.467,11.9
42116.564,11.893
42116.656,11.953
42116.708,12.0
42116.861,11.973
42116.911,11.913
42117.008,11.98
42117.176,11.887
42117.274,11.847
42117.369,11.993
42117.421,11.98
42117.524,11.907
42117.622,11.987
42117.725,11.927
42117.822,11.94
42117.906,12.06
42118.004,11.987
42118.126,11.873
42118.206,11.86
42118.330,11.953
42118.404,12.047
42118.522,12.027
42118.625,11.947
42118.713,12.04
42118.810,11.973
42118.906,11.867
42119.014,12.0
42119.135,11.92
42119.231,12.0
42119.338,11.953
42119.402,12.027
42119.523,11.893
42119.633,11.98
42119.725,12.08
42119.818,11.947
42119.947,11.96
42120.042,11.987
42120.141,12.133
42410.239,12.087
42410.360,11.993
42410.442,11.973
42410.553,11.927
42410.650,11.847
42410.699,11.893
42410.853,11.94
42410.904,11.933
42411.001,12.007
42411.096,12.007
42411.199,11.973
42411.369,11.967
42411.398,12.007
42411.516,11.94
42411.612,12.0
42411.709,11.84
42411.812,11.847
42411.912,11.853
42411.999,11.947
42412.095,11.98
42412.190,11.913
42412.300,11.913
42412.398,11.913
42412.494,11.933
42412.595,12.04
42412.716,11.993
42412.814,11.947
42412.910,11.973
42413.014,12.06
42413.127,11.867
42413.223,11.913
42413.317,12.0
42413.425,11.92
42413.520,12.027
42413.618,12.06
42413.692,11.887
42413.842,11.893
42413.904,11.92
42414.011,11.967
42414.134,11.92
42414.255,11.987
42414.350,12.0
42414.446,11.94
42414.550,12.067
42414.648,11.967
42414.744,11.9
42414.796,11.973
42414.900,11.887
42414.999,11.973
42415.096,12.047
42415.194,11.947
42415.287,11.933
42415.382,11.98
42415.503,11.813
42415.585,11.98
42415.698,11.927
42415.795,11.907
42415.895,11.913
42415.998,11.96
42416.094,11.973
42416.190,11.987
42416.286,12.02
42416.391,11.96
42416.487,11.893
42416.606,12.1
42416.689,12.02
42416.800,12.027
42416.895,11.933
42417.014,11.88
42417.099,12.027
42417.221,12.027
42417.315,11.98
42417.423,11.953
42417.513,11.953
42417.633,11.96
42417.729,11.92
42417.834,11.96
42417.928,11.88
42418.026,11.927
42418.158,11.933
42418.176,12.047
42418.367,11.84
42418.440,11.953
42418.494,11.873
42418.580,11.893
42418.676,11.953
42418.775,12.04
42418.894,11.993
42418.992,11.967
42419.073,11.98
42419.194,11.9
42419.283,11.84
42419.380,11.933
42419.476,11.933
42419.573,11.907
42419.672,11.873
42419.793,11.927
42419.889,11.947
42419.997,12.067
42420.069,11.827
42420.189,11.96
42470.285,11.967
42470.375,11.967
42470.479,11.953
42470.598,11.973
42470.690,11.947
42470.799,11.953
42470.895,12.067
42470.994,11.973
42471.099,11.953
42471.208,11.913
42471.305,12.02
42471.400,12.113
42471.509,11.933
42471.606,12.013
42471.726,12.067
42471.833,12.053
42471.922,11.967
42472.020,11.9
42472.118,11.947
42472.170,11.907
42472.266,11.973
42472.366,12.033
42472.530,11.933
42472.569,12.02
42472.680,11.933
42472.777,11.913
42472.872,12.0
42472.983,11.947
42473.082,11.853
42473.177,11.9
42473.278,11.953
42473.374,11.927
42473.473,11.953
42473.574,11.887
42473.672,11.92
42473.780,11.733
42473.858,11.753
42473.966,11.8
42474.082,11.96
42474.178,11.94
42474.274,11.86
42474.377,11.887
42474.498,11.953
42474.596,11.92
42474.690,11.96
42474.779,11.92
42474.883,11.913
42475.003,12.007
42475.101,11.973
42475.209,11.82
42475.308,11.967
42475.402,12.08
42475.508,12.033
42475.619,12.02
42475.719,11.987
42475.814,11.933
42475.921,12.02
42476.016,11.853
42476.113,11.88
42476.164,11.987
42476.266,12.06
42476.366,11.953
42476.463,11.953
42476.559,12.007
42476.670,12.0
42476.766,11.987
42476.863,12.147
42476.978,11.993
42477.062,11.82
42477.182,11.92
42477.254,11.86
42477.354,11.907
42477.455,11.993
42477.553,11.987
42477.649,11.947
42477.756,11.893
42477.855,12.013
42477.974,11.887
42478.081,11.94
42478.170,11.993
42478.265,12.087
42478.364,11.933
42478.467,11.987
42478.585,12.0
42478.682,11.853
42478.773,11.913
42478.876,11.973
42478.949,12.007
42479.050,12.007
42479.155,12.013
42479.303,11.927
42479.356,11.907
42479.503,11.967
42479.596,11.993
42479.646,11.947
42479.741,11.953
42479.844,11.98
42479.943,11.86
42480.056,11.913
42480.160,11.947
42530.241,11.867
42530.353,11.933
42530.449,11.953
42530.546,11.9
42530.653,11.967
42530.742,11.987
42530.838,11.913
42530.960,11.94
42531.049,11.953
42531.148,11.88
42531.244,12.053
42531.342,11.893
42531.457,11.86
42531.554,12.053
42531.651,12.053
42531.755,11.927
42531.844,11.907
42531.965,11.84
42532.061,11.947
42532.167,11.96
42532.263,11.987
42532.362,11.967
42532.492,12.007
42532.562,11.953
42532.685,12.073
42532.780,12.107
42532.872,11.913
42532.993,11.94
42533.089,11.9
42533.186,11.98
42533.295,11.987
42533.353,12.0
42533.434,11.933
42533.532,12.033
42533.641,11.96
42533.790,11.927
42533.842,11.927
42534.004,11.847
42534.032,11.993
42534.129,12.013
42534.229,12.073
42534.329,11.993
42534.440,11.907
42534.537,12.007
42534.634,11.84
42534.735,11.907
42534.833,12.013
42534.929,12.0
42535.026,11.873
42535.131,11.933
42535.225,11.94
42535.347,12.007
42535.430,12.02
42535.543,11.967
42535.641,11.86
42535.760,11.873
42535.842,11.86
42535.964,11.887
42536.061,11.92
42536.164,11.94
42536.248,11.987
42536.371,11.887
42536.489,11.94
42536.577,11.907
42536.675,11.913
42536.770,11.913
42536.864,11.873
42536.964,11.893
42537.086,12.007
42537.171,12.04
42537.220,12.04
42537.319,11.973
42537.422,11.947
42537.524,11.98
42537.681,11.94
42537.733,12.007
42537.833,11.933
42537.937,11.973
42538.027,12.04
42538.123,11.887
42538.217,12.007
42538.315,12.06
42538.439,11.96
42538.537,11.907
42538.634,11.873
42538.739,11.893
42538.828,11.92
42538.920,11.887
42539.042,11.893
42539.116,12.02
42539.220,11.933
42539.339,11.973
42539.433,11.913
42539.543,11.96
42539.638,11.993
42539.735,12.0
42539.840,11.893
42539.952,11.94
42540.046,11.96
42540.143,12.02
42590.253,11.953
42590.352,11.887
42590.448,11.973
42590.575,12.013
42590.666,12.073
42590.763,11.893
42590.855,12.033
42590.960,11.893
42591.009,11.94
42591.107,11.993
42591.210,11.86
42591.310,11.893
42591.417,11.913
42591.514,11.953
42591.622,11.993
42591.726,11.94
42591.823,12.0
42591.917,11.907
42592.013,11.94
42592.114,11.987
42592.207,11.927
42592.304,11.873
42592.413,11.88
42592.521,11.947
42592.618,11.98
42592.716,12.04
42592.825,12.067
42592.923,12.0
42593.018,11.967
42593.118,11.973
42593.217,12.02
42593.315,11.947
42593.435,11.94
42593.518,11.893
42593.627,12.013
42593.725,11.947
42593.842,11.96
42593.928,11.987
42594.048,11.993
42594.144,11.88
42594.251,11.847
42594.339,11.887
42594.462,11.953
42594.560,11.953
42594.662,11.947
42594.760,12.047
42594.855,12.033
42594.952,12.0
42595.056,12.0
42595.107,11.953
42595.205,11.947
42595.302,11.993
42595.400,12.02
42595.500,11.947
42595.614,12.0
42595.720,12.06
42595.801,11.92
42595.898,12.013
42596.002,11.987
42596.112,11.98
42596.209,12.04
42596.307,12.0
42596.398,11.967
42596.499,11.94
42596.596,11.953
42596.695,11.82
42596.822,11.993
42596.908,11.98
42597.006,11.947
42597.104,11.933
42597.205,12.027
42597.324,11.9
42597.422,11.933
42597.519,11.933
42597.627,12.04
42597.721,11.913
42597.842,12.013
42597.926,12.087
42598.041,12.0
42598.136,12.08
42598.232,11.92
42598.337,11.973
42598.437,11.987
42598.554,11.98
42598.661,12.033
42598.741,11.953
42598.793,11.947
42598.889,11.927
42599.050,11.847
42599.101,11.993
42599.198,11.987
42599.295,12.04
42599.395,11.893
42599.488,11.887
42599.583,12.027
42599.690,11.973
42599.788,11.913
42599.893,11.947
42599.989,11.913
42600.082,11.947
42600.200,12.02
42650.296,12.0
42650.389,11.973
42650.498,11.967
42650.587,11.92
42650.708,11.987
42650.806,11.9
42650.911,12.12
42651.006,11.933
42651.105,11.993
42651.201,11.927
42651.303,11.9
42651.423,11.887
42651.523,11.907
42651.608,11.94
42651.714,11.927
42651.835,12.067
42651.932,11.94
42652.039,11.913
42652.134,11.847
42652.230,11.96
42652.283,11.927
42652.427,11.92
42652.478,11.913
42652.645,11.973
42652.748,11.967
42652.842,12.013
42652.891,11.92
42652.987,11.913
42653.094,11.973
42653.192,11.973
42653.288,11.947
42653.385,12.08
42653.474,11.94
42653.577,11.973
42653.674,11.9
42653.807,11.913
42653.884,11.94
42653.987,11.927
42654.092,11.853
42654.175,12.007
42654.282,11.933
42654.379,11.933
42654.494,11.847
42654.586,11.933
42654.684,12.0
42654.803,11.913
42654.908,11.853
42654.987,11.967
42655.112,11.94
42655.209,12.06
42655.296,11.933
42655.417,11.907
42655.514,12.093
42655.611,12.033
42655.712,12.08
42655.808,12.007
42655.908,11.98
42656.012,11.9
42656.122,12.02
42656.217,11.84
42656.270,12.127
42656.423,11.987
42656.474,11.973
42656.572,11.927
42656.672,12.0
42656.769,12.007
42656.867,11.967
42656.962,11.953
42657.086,12.033
42657.182,11.927
42657.278,11.947
42657.374,12.033
42657.482,11.987
42657.573,11.967
42657.668,11.92
42657.764,12.047
42657.880,12.027
42657.974,12.0
42658.072,11.993
42658.168,11.92
42658.285,11.907
42658.381,12.047
42658.467,11.907
42658.583,12.047
42658.694,12.06
42658.789,11.947
42658.878,11.98
42658.994,12.02
42659.084,11.92
42659.163,12.02
42659.269,11.94
42659.378,11.987
42659.509,11.913
42659.605,11.953
42659.699,11.973
42659.800,11.967
42659.921,12.02
42660.016,11.973
42660.121,12.06
42710.215,12.0
42710.314,11.88
42710.366,11.92
42710.518,11.987
42710.572,11.98
42710.670,11.96
42710.833,11.953
42710.861,11.967
42710.956,12.04
42711.053,11.987
42711.156,11.907
42711.259,11.86
42711.356,11.927
42711.453,11.94
42711.565,11.96
42711.663,11.967
42711.757,11.913
42711.855,11.94
42711.959,11.927
42712.057,12.013
42712.177,12.04
42712.258,11.813
42712.368,11.9
42712.465,11.993
42712.585,12.06
42712.668,12.073
42712.790,12.013
42712.884,12.027
42712.992,11.873
42713.081,11.973
42713.201,11.787
42713.296,11.927
42713.404,11.953
42713.503,11.867
42713.601,11.98
42713.729,11.94
42713.748,11.987
42713.842,11.94
42713.974,12.0
42714.049,11.993
42714.150,11.927
42714.251,11.953
42714.356,11.913
42714.464,12.067
42714.543,11.913
42714.641,12.047
42714.742,12.047
42714.853,12.02
42714.948,11.873
42715.051,12.013
42715.216,11.973
42715.251,11.867
42715.347,11.92
42715.452,12.033
42715.565,11.933
42715.656,12.06
42715.752,11.947
42715.850,11.88
