Time Lapsed,Magnetic field X
68395.085,-32.2
68395.184,-32.107
68395.285,-32.173
68395.408,-32.087
68395.488,-32.16
68395.590,-32.053
68395.695,-32.0
68395.820,-32.107
68395.898,-32.153
68396.000,-32.093
68396.104,-32.047
68396.210,-32.133
68396.309,-32.173
68396.410,-32.16
68396.514,-32.227
68396.619,-32.187
68396.718,-32.073
68396.819,-32.027
68396.921,-32.207
68397.025,-32.087
68397.128,-32.007
68397.245,-32.087
68397.335,-32.067
68397.433,-32.08
68397.536,-32.053
68397.656,-32.113
68397.742,-32.247
68397.768,-32.093
68397.868,-32.22
68397.979,-32.027
68398.075,-32.1
68398.177,-32.193
68398.278,-32.187
68398.380,-32.087
68398.483,-32.16
68398.585,-32.14
68398.687,-32.12
68398.765,-32.14
68398.869,-32.047
68398.970,-32.207
68399.082,-32.147
68399.176,-32.187
68399.276,-32.14
68399.379,-32.107
68399.493,-32.14
68399.595,-32.133
68399.690,-32.113
68399.817,-32.1
68399.895,-32.227
68399.993,-32.06
68400.097,-32.127
68400.199,-32.1
68450.302,-32.16
68450.404,-32.107
68450.608,-32.093
68450.612,-32.147
68450.712,-32.16
68450.813,-32.147
68450.919,-32.16
68451.018,-32.073
68451.120,-32.153
68451.225,-32.047
68451.331,-32.107
68451.358,-32.06
68451.531,-32.18
68451.559,-32.113
68451.734,-32.127
68451.761,-32.2
68451.861,-32.06
68451.964,-32.227
68452.068,-32.153
68452.167,-32.247
68452.268,-32.1
68452.389,-32.093
68452.453,-32.227
68452.555,-32.067
68452.657,-32.187
68452.759,-32.207
68452.861,-32.253
68452.963,-32.1
68453.068,-32.1
68453.169,-32.133
68453.271,-32.22
68453.375,-32.047
68453.489,-32.16
68453.578,-32.2
68453.682,-32.067
68453.782,-32.167
68453.903,-32.213
68453.986,-32.093
68454.087,-32.067
68454.190,-32.067
68454.295,-32.147
68454.394,-32.253
68454.495,-32.153
68454.602,-32.107
68454.708,-32.14
68454.806,-32.047
68454.908,-32.153
68455.012,-32.1
68455.138,-32.173
68455.216,-32.273
68455.330,-32.107
68455.347,-32.08
68455.446,-32.133
68455.550,-32.167
68455.651,-32.313
68455.766,-32.207
68455.862,-32.233
68455.958,-32.28
68456.064,-32.073
68456.166,-32.173
68456.246,-32.147
68456.344,-32.16
68456.447,-32.053
68456.549,-32.147
68456.650,-32.187
68456.752,-32.247
68456.856,-32.093
68456.957,-32.153
68457.060,-32.093
68457.167,-32.207
68457.265,-32.22
68457.369,-32.147
68457.471,-32.073
68457.579,-32.2
68457.674,-32.133
68457.776,-32.207
68457.902,-32.127
68457.982,-32.047
68458.083,-32.027
68458.186,-32.207
68458.286,-32.227
68458.388,-32.18
68458.493,-32.22
68458.597,-32.147
68458.637,-32.18
68458.799,-32.08
68458.904,-32.22
68459.007,-32.18
68459.109,-32.153
68459.137,-32.08
68459.233,-32.187
68459.342,-32.227
68459.440,-32.16
68459.540,-32.133
68459.643,-32.167
68459.738,-32.167
68459.851,-32.193
68459.951,-32.027
68460.053,-32.147
68460.151,-32.107
68510.234,-32.133
68510.337,-32.133
68510.439,-32.22
68510.545,-32.16
68510.665,-32.073
68510.765,-32.067
68510.850,-32.193
68510.951,-32.18
68511.073,-32.26
68511.157,-32.007
68511.258,-32.253
68511.361,-32.14
68511.462,-32.16
68511.529,-32.093
68511.671,-32.04
68511.769,-32.067
68511.873,-32.207
68511.988,-32.1
68512.086,-32.087
68512.181,-32.133
68512.282,-32.213
68512.386,-32.06
68512.489,-32.12
68512.589,-32.113
68512.692,-32.147
68512.723,-32.307
68512.895,-32.12
68512.999,-32.093
68513.105,-32.073
68513.130,-32.127
68513.228,-32.167
68513.332,-32.313
68513.439,-32.207
68513.539,-32.213
68513.637,-32.153
68513.739,-32.133
68513.827,-32.187
68513.922,-32.027
68514.023,-32.133
68514.126,-32.12
68514.229,-32.173
68514.331,-32.213
68514.434,-32.153
68514.536,-32.2
68514.637,-32.127
68514.739,-32.047
68514.842,-32.133
68514.945,-32.14
68515.047,-32.167
68515.149,-32.2
68515.252,-32.033
68515.373,-32.187
68515.479,-32.3
68515.558,-32.147
68515.666,-32.153
68515.763,-32.087
68515.819,-32.147
68515.987,-32.18
68516.072,-32.12
68516.174,-32.173
68516.239,-32.253
68516.398,-32.107
68516.482,-32.167
68516.585,-32.193
68516.611,-32.193
68516.722,-32.173
68516.812,-32.18
68516.916,-32.147
68517.017,-32.173
68517.119,-32.153
68517.223,-32.107
68517.326,-32.227
68517.423,-32.213
68517.526,-32.133
68517.626,-32.133
68517.711,-32.227
68517.825,-32.12
68517.916,-32.0
68518.019,-32.1
68518.120,-31.98
68518.237,-32.113
68518.324,-32.213
68518.426,-32.127
68518.530,-32.087
68518.631,-32.127
68518.733,-32.127
68518.837,-32.207
68518.938,-32.073
68519.040,-32.073
68519.143,-32.107
68519.247,-32.133
68519.347,-32.24
68519.449,-32.067
68519.553,-32.087
68519.663,-32.067
68519.759,-32.187
68519.860,-32.213
68519.963,-32.033
68520.073,-32.0
68520.103,-32.133
68810.269,-32.253
68810.372,-32.14
68810.476,-32.18
68810.504,-32.127
68810.601,-32.033
68810.703,-32.107
68810.806,-32.16
68810.908,-32.107
68811.010,-32.213
68811.192,-32.053
68811.220,-32.18
68811.318,-32.113
68811.420,-32.167
68811.501,-32.173
68811.602,-32.167
68811.703,-32.187
68811.806,-32.167
68811.911,-32.2
68812.010,-32.167
68812.112,-32.113
68812.236,-32.113
68812.324,-32.153
68812.420,-32.147
68812.522,-32.18
68812.646,-32.067
68812.726,-32.187
68812.848,-32.193
68812.927,-32.293
68813.040,-32.2
68813.138,-31.967
68813.238,-32.153
68813.344,-32.1
68813.445,-32.133
68813.546,-32.113
68813.650,-32.147
68813.752,-32.04
68813.854,-32.02
68813.958,-32.173
68814.097,-32.24
68814.099,-32.127
68814.189,-32.027
68814.366,-32.193
68814.394,-32.3
68814.507,-32.2
68814.596,-32.207
68814.697,-32.087
68814.807,-32.0
68814.905,-32.153
68815.005,-32.16
68815.089,-32.273
68815.185,-32.28
68815.287,-32.013
68815.391,-32.22
68815.492,-32.147
68815.593,-32.187
68815.698,-32.04
68815.801,-32.127
68815.911,-32.12
68816.006,-32.247
68816.106,-32.073
68816.209,-32.167
68816.322,-32.133
68816.417,-32.233
68816.516,-32.113
68816.585,-32.107
68816.720,-32.167
68816.823,-32.133
68816.927,-32.16
68817.027,-32.133
68817.133,-32.14
68817.232,-32.14
68817.336,-31.967
68817.437,-32.16
68817.540,-32.053
68817.642,-32.1
68817.748,-32.127
68817.844,-32.073
68817.946,-32.067
68818.053,-32.107
68818.077,-32.153
68818.184,-32.113
68818.283,-32.107
68818.385,-32.027
68818.483,-32.193
68818.595,-32.213
68818.697,-32.247
68818.794,-32.107
68818.897,-32.0
68818.980,-32.133
68819.076,-32.14
68819.179,-32.0
68819.286,-32.107
68819.384,-32.153
68819.487,-32.2
68819.588,-32.16
68819.694,-32.2
68819.794,-32.2
68819.895,-32.047
68819.998,-32.053
68820.100,-32.107
68870.202,-32.153
68870.319,-32.207
68870.410,-31.967
68870.510,-32.167
68870.608,-32.053
68870.733,-32.147
68870.818,-32.08
68870.921,-32.08
68871.021,-32.073
68871.124,-32.073
68871.226,-32.167
68871.330,-32.167
68871.431,-32.16
68871.495,-32.147
68871.596,-32.213
68871.701,-32.16
68871.842,-32.213
68871.869,-32.06
68871.966,-32.1
68872.072,-32.047
68872.182,-32.14
68872.274,-32.18
68872.377,-32.133
68872.479,-32.207
68872.569,-32.227
68872.665,-32.22
68872.762,-32.26
68872.866,-32.247
68872.967,-32.007
68873.067,-32.18
68873.168,-32.127
68873.275,-32.147
68873.377,-32.107
68873.480,-32.02
68873.583,-32.073
68873.685,-32.247
68873.787,-32.247
68873.890,-32.2
68873.996,-32.153
68874.092,-32.1
68874.195,-32.173
68874.299,-32.333
68874.406,-32.127
68874.506,-31.967
68874.607,-32.073
68874.731,-32.173
68874.810,-32.16
68874.912,-32.167
68875.015,-32.113
68875.119,-32.013
68875.221,-32.067
68875.323,-32.047
68875.357,-32.227
68875.465,-32.187
68875.556,-32.073
68875.732,-32.167
68875.763,-32.113
68875.864,-32.16
68875.968,-32.127
68876.062,-32.207
68876.162,-32.087
68876.267,-32.12
68876.371,-32.113
68876.473,-32.167
68876.567,-32.053
68876.655,-32.06
68876.757,-32.087
68876.859,-31.973
68876.980,-32.073
68877.065,-32.12
68877.165,-32.1
68877.269,-32.12
68877.371,-32.113
68877.474,-32.067
68877.576,-32.093
68877.678,-32.053
68877.784,-32.193
68877.885,-32.22
68877.984,-32.187
68878.089,-32.08
68878.190,-32.133
68878.288,-32.207
68878.407,-32.293
68878.501,-32.133
68878.599,-32.08
68878.704,-32.067
68878.817,-32.08
68878.914,-32.107
68879.010,-32.14
68879.112,-32.24
68879.213,-32.173
68879.315,-32.12
68879.345,-32.087
68879.445,-32.08
68879.543,-32.107
68879.647,-32.18
68879.750,-32.12
68879.932,-32.047
68879.958,-32.16
68880.058,-32.053
68880.159,-32.113
68930.242,-32.16
68930.360,-32.073
68930.444,-32.14
68930.570,-32.167
68930.654,-32.213
68930.755,-32.18
68930.853,-32.073
68930.976,-32.22
68931.057,-32.207
68931.161,-32.1
68931.262,-32.133
68931.364,-32.207
68931.477,-32.073
68931.571,-32.213
68931.668,-32.193
68931.771,-32.14
68931.874,-32.233
68931.974,-31.973
68932.081,-32.127
68932.176,-32.18
68932.282,-32.187
68932.386,-32.113
68932.493,-32.067
68932.592,-32.08
68932.695,-32.147
68932.815,-32.187
68932.834,-32.133
68933.004,-32.06
68933.106,-32.067
68933.133,-32.133
68933.311,-32.087
68933.343,-32.167
68933.439,-32.167
68933.550,-32.08
68933.645,-32.1
68933.744,-32.173
68933.847,-32.28
68933.950,-32.14
68934.050,-32.047
68934.129,-32.167
68934.232,-32.1
68934.334,-32.147
68934.460,-32.167
68934.539,-32.093
68934.652,-32.0
68934.745,-32.16
68934.846,-32.073
68934.951,-32.093
68935.064,-32.127
68935.161,-32.073
68935.256,-32.087
68935.361,-32.187
68935.461,-32.147
68935.564,-32.147
68935.666,-32.02
68935.768,-32.133
68935.870,-32.173
68935.973,-32.16
68936.045,-32.12
68936.177,-31.94
68936.280,-32.193
68936.382,-32.127
68936.489,-32.093
68936.587,-32.14
68936.690,-32.127
68936.793,-32.187
68936.904,-32.153
68936.930,-32.127
68937.024,-32.14
68937.123,-32.133
68937.226,-32.12
68937.330,-32.027
68937.429,-32.173
68937.536,-32.233
68937.636,-32.16
68937.736,-32.1
68937.840,-32.02
68937.918,-32.147
68938.022,-32.193
68938.124,-32.08
68938.226,-32.06
68938.328,-32.133
68938.430,-32.147
68938.531,-32.22
68938.634,-32.207
68938.739,-32.127
68938.839,-32.153
68938.942,-32.107
68939.063,-32.233
68939.149,-32.113
68939.249,-32.1
68939.351,-32.053
68939.474,-32.16
68939.557,-32.127
68939.660,-32.167
68939.761,-32.12
68939.832,-32.08
68939.965,-32.02
68940.038,-32.113
68940.172,-32.133
68990.275,-32.22
68990.376,-32.26
68990.479,-32.12
68990.580,-32.14
68990.682,-32.14
68990.710,-32.22
68990.810,-32.153
68990.925,-32.18
68991.020,-32.053
68991.117,-32.24
68991.216,-32.267
68991.311,-32.16
68991.425,-32.133
68991.525,-32.14
68991.637,-32.087
68991.708,-32.133
68991.810,-32.027
68991.913,-32.187
68992.014,-32.16
68992.122,-32.093
68992.219,-32.213
68992.325,-32.14
68992.422,-32.213
68992.526,-31.987
68992.629,-32.153
68992.739,-32.1
68992.835,-32.067
68992.937,-32.007
68993.039,-32.133
68993.151,-32.213
68993.245,-32.167
68993.346,-32.18
68993.449,-32.173
68993.550,-32.2
68993.654,-32.1
68993.754,-32.18
68993.857,-32.127
68993.960,-32.187
68994.061,-32.147
68994.126,-32.093
68994.268,-32.133
68994.370,-32.093
68994.472,-32.087
68994.500,-32.127
68994.599,-32.1
68994.703,-32.053
68994.804,-32.2
68994.905,-32.24
68995.012,-32.2
68995.111,-32.207
68995.213,-32.16
68995.310,-32.127
68995.400,-32.1
68995.496,-32.147
68995.598,-32.16
68995.696,-32.053
68995.802,-32.093
68995.907,-32.1
68996.009,-32.153
68996.114,-32.12
68996.212,-32.007
68996.315,-32.1
68996.417,-32.173
68996.523,-32.233
68996.623,-32.193
68996.727,-32.087
68996.827,-32.213
68996.929,-32.16
68997.032,-32.173
68997.149,-32.253
68997.238,-32.067
68997.340,-32.1
68997.390,-32.187
68997.559,-32.14
68997.648,-32.253
68997.749,-32.133
68997.850,-32.12
68997.953,-32.127
68998.018,-32.187
68998.159,-32.2
68998.186,-32.173
68998.363,-32.2
68998.391,-32.093
68998.489,-32.027
68998.590,-32.193
68998.694,-32.067
68998.795,-32.1
68998.901,-32.207
68998.986,-32.093
68999.105,-32.127
68999.206,-32.227
68999.284,-32.08
68999.396,-32.22
68999.494,-32.087
68999.592,-32.153
68999.695,-32.153
68999.797,-32.073
68999.894,-32.14
69000.002,-32.147
69000.104,-32.107
69050.205,-32.12
69050.307,-32.16
69050.410,-32.107
69050.513,-32.153
69050.614,-32.2
69050.718,-32.22
69050.823,-32.133
69050.924,-31.933
69051.025,-32.16
69051.128,-32.16
69051.235,-32.167
69051.334,-32.113
69051.434,-32.06
69051.558,-32.14
69051.578,-32.073
69051.742,-32.153
69051.845,-32.12
69051.969,-32.127
69051.975,-32.087
69052.151,-32.187
69052.178,-32.253
69052.294,-32.22
69052.386,-32.187
69052.482,-32.073
69052.584,-32.007
69052.686,-32.18
69052.790,-32.113
69052.891,-32.233
69052.995,-32.273
69053.074,-32.167
69053.176,-32.187
69053.279,-32.173
69053.397,-32.033
69053.485,-32.173
69053.587,-32.193
69053.688,-32.153
69053.808,-32.087
69053.894,-32.027
69053.994,-32.127
69054.097,-32.093
69054.202,-32.14
69054.301,-32.127
69054.406,-32.14
69054.507,-32.073
69054.612,-31.987
69054.712,-32.127
69054.808,-32.207
69054.914,-32.087
69055.020,-32.08
69055.121,-32.193
69055.235,-32.207
69055.326,-32.207
69055.429,-32.22
69055.530,-32.24
69055.644,-32.173
69055.674,-32.073
69055.838,-32.167
69055.863,-32.14
69055.968,-32.067
69056.070,-32.1
69056.169,-32.127
69056.272,-32.173
69056.375,-32.153
69056.476,-32.22
69056.579,-32.193
69056.760,-32.273
69056.762,-32.187
69056.861,-32.147
69056.964,-32.053
69057.072,-32.153
69057.169,-32.08
69057.272,-32.193
69057.374,-32.073
69057.482,-32.1
69057.580,-32.147
69057.682,-32.053
69057.806,-32.18
69057.885,-32.107
69057.991,-32.187
69058.086,-32.127
69058.194,-31.96
69058.297,-32.133
69058.398,-32.127
69058.500,-32.113
69058.609,-32.2
69058.706,-32.12
69058.810,-32.2
69058.912,-32.107
69059.018,-32.18
69059.117,-32.14
69059.218,-32.087
69059.320,-32.067
69059.415,-32.1
69059.524,-32.2
69059.645,-32.167
69059.662,-32.22
69059.759,-32.013
69059.856,-32.087
69059.959,-32.173
69060.055,-32.193
69060.162,-32.18
69110.265,-32.173
69110.378,-32.107
69110.473,-32.093
69110.551,-32.107
69110.660,-32.093
69110.753,-32.133
69110.858,-32.18
69110.958,-32.12
69111.080,-32.12
69111.163,-32.14
69111.266,-32.133
69111.368,-32.22
69111.480,-32.22
69111.572,-32.113
69111.674,-32.26
69111.778,-32.027
69111.893,-32.153
69111.989,-32.173
69112.087,-32.213
69112.187,-32.113
69112.289,-32.207
69112.391,-32.147
69112.494,-32.153
69112.597,-32.14
69112.700,-32.18
69112.800,-32.273
69112.906,-32.067
69113.007,-32.2
69113.107,-32.187
69113.211,-32.147
69113.319,-32.12
69113.416,-32.087
69113.443,-32.187
69113.542,-32.113
69113.647,-32.153
69113.754,-32.173
69113.850,-32.167
69113.949,-32.1
69114.051,-32.027
69114.162,-32.153
69114.258,-32.16
69114.360,-32.033
69114.440,-31.993
69114.541,-32.133
69114.644,-32.1
69114.748,-32.16
69114.852,-32.187
69114.953,-32.247
69115.056,-32.073
69115.158,-32.12
69115.259,-32.12
69115.362,-32.12
69115.464,-32.2
69115.565,-32.053
69115.668,-32.107
69115.772,-32.307
69115.892,-32.02
69115.981,-32.093
69116.078,-31.9
69116.182,-32.187
69116.301,-32.153
69116.386,-32.133
69116.489,-32.147
69116.591,-32.107
69116.694,-32.127
69116.797,-32.18
69116.898,-32.053
69117.000,-32.187
69117.037,-32.167
69117.133,-32.053
69117.231,-32.207
69117.330,-32.167
69117.435,-31.947
69117.536,-32.06
69117.638,-32.127
69117.729,-32.093
69117.844,-32.167
69117.945,-32.16
69118.049,-32.233
69118.141,-32.12
69118.235,-32.093
69118.332,-32.1
69118.435,-32.127
69118.540,-32.067
69118.639,-32.207
69118.739,-32.147
69118.844,-32.153
69118.946,-32.187
69119.048,-32.04
69119.150,-32.04
69119.253,-31.933
69119.356,-32.227
69119.457,-32.127
69119.567,-32.22
69119.662,-32.28
69119.765,-32.027
69119.892,-32.087
69119.977,-32.167
69120.076,-32.207
69120.174,-32.193
69410.301,-32.013
69410.324,-32.12
69410.480,-32.147
69410.584,-32.173
69410.685,-32.147
69410.745,-32.067
69410.892,-32.187
69410.919,-32.033
69411.096,-32.113
69411.129,-32.18
69411.225,-32.087
69411.325,-32.06
69411.435,-32.033
69411.531,-32.127
69411.632,-32.167
69411.734,-32.133
69411.838,-32.18
69411.938,-32.073
69412.016,-32.067
69412.138,-32.12
69412.223,-32.1
69412.324,-32.087
69412.427,-31.98
69412.549,-32.213
69412.628,-32.213
69412.729,-31.987
69412.836,-32.16
69412.944,-32.193
69413.042,-32.147
69413.144,-32.08
69413.247,-32.133
69413.350,-32.107
69413.452,-32.06
69413.554,-32.027
69413.655,-32.12
69413.759,-32.1
69413.861,-32.107
69413.976,-32.027
69414.067,-32.06
69414.169,-32.12
69414.270,-32.107
69414.388,-32.16
69414.476,-32.113
69414.576,-32.073
69414.679,-32.24
69414.711,-32.147
69414.810,-32.107
69414.911,-32.193
69415.011,-32.033
69415.114,-32.107
69415.296,-32.113
69415.320,-32.06
69415.420,-32.113
69415.527,-32.127
69415.626,-31.993
69415.728,-32.087
69415.814,-32.12
69415.910,-32.14
69416.011,-32.107
69416.113,-32.147
69416.225,-32.073
69416.320,-32.093
69416.423,-32.18
69416.524,-32.173
69416.626,-32.08
69416.729,-32.1
69416.832,-32.14
69416.932,-32.1
69417.036,-32.187
69417.138,-32.133
69417.239,-31.947
69417.364,-32.087
69417.445,-32.167
69417.548,-32.18
69417.649,-32.113
69417.759,-31.893
69417.857,-32.067
69417.958,-32.173
69418.061,-32.16
69418.160,-32.08
69418.264,-32.107
69418.317,-32.147
69418.414,-32.093
69418.571,-32.18
69418.598,-32.12
69418.696,-32.113
69418.796,-32.093
69418.903,-32.073
69419.007,-32.02
69419.121,-32.12
69419.209,-32.08
69419.312,-32.02
69419.413,-32.073
69419.517,-31.947
69419.594,-32.073
69419.699,-32.173
69419.802,-32.107
69419.902,-32.107
69420.005,-32.107
69420.106,-32.133
69470.224,-32.053
69470.312,-32.007
69470.416,-32.113
69470.516,-32.107
69470.634,-32.173
69470.730,-32.153
69470.827,-32.013
69470.926,-31.947
69471.030,-32.08
69471.132,-32.007
69471.232,-32.06
69471.336,-32.093
69471.440,-31.953
69471.542,-32.073
69471.640,-32.12
69471.746,-31.973
69471.848,-32.06
69471.950,-31.967
69472.060,-32.2
69472.157,-32.193
69472.257,-32.18
69472.359,-32.047
69472.388,-32.167
69472.497,-32.113
69472.595,-32.16
69472.690,-32.113
69472.796,-32.167
69472.905,-32.12
69473.000,-32.067
69473.102,-32.12
69473.203,-32.067
69473.306,-32.187
69473.384,-32.167
69473.505,-32.167
69473.590,-32.127
69473.692,-32.093
69473.815,-32.113
69473.899,-32.133
69474.017,-32.173
69474.102,-32.04
69474.203,-32.167
69474.309,-32.167
69474.408,-32.14
69474.512,-32.033
69474.633,-32.087
69474.722,-32.08
69474.796,-32.173
69474.920,-32.093
69475.114,-31.907
69475.125,-32.013
69475.227,-32.107
69475.324,-32.047
69475.436,-32.087
69475.534,-32.047
69475.638,-32.2
69475.741,-32.113
69475.777,-32.067
69475.945,-32.147
69476.047,-32.06
69476.077,-32.08
69476.251,-32.113
69476.279,-32.113
69476.384,-32.2
69476.494,-32.073
69476.591,-31.96
69476.686,-32.093
69476.789,-32.093
69476.884,-32.167
69476.991,-32.14
69477.096,-32.153
69477.175,-32.193
69477.276,-32.253
69477.378,-32.093
69477.480,-32.167
69477.582,-32.227
69477.685,-32.24
69477.805,-32.12
69477.891,-32.087
69477.992,-32.02
69478.095,-32.14
69478.197,-32.12
69478.308,-32.1
69478.374,-32.147
69478.503,-32.12
69478.607,-31.96
69478.719,-32.053
69478.818,-32.027
69478.915,-32.12
69479.016,-32.12
69479.120,-32.073
69479.221,-31.96
69479.325,-32.02
69479.426,-32.133
69479.523,-32.053
69479.630,-32.04
69479.735,-32.12
69479.834,-32.1
69479.936,-32.027
69479.963,-32.213
69480.146,-32.153
69480.163,-32.127
69530.347,-32.067
69530.376,-32.14
69530.474,-32.133
69530.581,-32.22
69530.679,-32.187
69530.779,-32.027
69530.882,-32.193
69530.960,-32.16
69531.065,-32.067
69531.167,-32.127
69531.270,-32.113
69531.371,-32.127
69531.474,-32.093
69531.582,-32.16
69531.685,-32.1
69531.783,-32.027
69531.885,-32.153
69531.985,-32.2
69532.093,-32.087
69532.190,-32.007
69532.294,-31.987
69532.396,-32.093
69532.497,-32.113
69532.599,-32.047
69532.718,-32.113
69532.808,-31.993
69532.908,-32.12
69533.011,-32.153
69533.130,-32.2
69533.214,-32.16
69533.315,-32.047
69533.420,-32.08
69533.523,-32.193
69533.624,-32.087
69533.727,-32.06
69533.755,-32.027
69533.852,-32.173
69533.955,-32.087
69534.057,-32.187
69534.160,-32.14
69534.263,-32.02
69534.364,-31.913
69534.462,-32.187
69534.559,-32.14
69534.671,-32.04
69534.750,-32.107
69534.853,-31.987
69534.967,-32.04
69535.065,-32.08
69535.162,-32.12
69535.262,-32.107
69535.366,-32.04
69535.467,-32.04
69535.570,-32.167
69535.678,-32.14
69535.775,-32.04
69535.877,-32.013
69535.980,-32.087
69536.082,-32.073
69536.185,-32.027
69536.311,-32.067
69536.393,-32.167
69536.507,-32.027
69536.610,-32.14
69536.644,-32.1
69536.805,-32.153
69536.902,-32.18
69537.002,-32.067
69537.130,-32.147
69537.146,-32.247
69537.273,-32.113
69537.413,-32.113
69537.516,-32.02
69537.543,-32.067
69537.720,-32.153
69537.746,-32.14
69537.864,-32.16
69537.951,-32.007
69538.050,-32.113
69538.155,-32.047
69538.256,-32.06
69538.360,-32.147
69538.459,-32.107
69538.546,-32.153
69538.642,-32.24
69538.745,-32.16
69538.847,-32.247
69538.967,-32.173
69539.056,-32.107
69539.153,-32.027
69539.253,-32.087
69539.353,-32.04
69539.471,-32.1
69539.567,-32.04
69539.665,-32.08
69539.794,-32.007
69539.871,-32.073
69539.976,-32.08
69540.076,-32.0
69540.182,-32.127
69590.284,-32.08
69590.382,-32.067
69590.485,-32.14
69590.589,-32.113
69590.688,-31.907
69590.805,-32.213
69590.894,-32.093
69590.996,-32.113
69591.100,-32.08
69591.216,-31.993
69591.303,-32.033
69591.331,-32.08
69591.431,-32.107
69591.538,-32.233
69591.643,-32.227
69591.739,-32.1
69591.918,-32.087
69591.947,-32.067
69592.045,-32.167
69592.146,-32.133
69592.328,-32.087
69592.332,-32.133
69592.431,-32.18
69592.532,-32.1
69592.665,-32.153
69592.738,-32.007
69592.840,-32.127
69592.964,-32.167
69593.053,-32.06
69593.147,-32.0
69593.248,-31.967
69593.454,-32.067
69593.457,-32.027
69593.557,-32.12
69593.660,-32.12
69593.762,-32.133
69593.824,-32.127
69593.965,-32.087
69594.033,-32.073
69594.171,-32.2
69594.274,-32.153
69594.377,-32.107
69594.478,-32.193
69594.582,-32.127
69594.682,-32.213
69594.786,-32.187
69594.888,-32.2
69594.991,-32.06
69595.092,-32.02
69595.121,-32.207
69595.236,-32.093
69595.322,-32.127
69595.425,-32.06
69595.527,-32.0
69595.625,-32.073
69595.726,-32.153
69595.833,-32.133
69595.947,-32.213
69596.037,-32.173
69596.134,-32.06
69596.216,-32.193
69596.322,-32.16
69596.427,-32.113
69596.526,-32.213
69596.629,-32.02
69596.731,-32.127
69596.831,-32.147
69596.935,-32.107
69597.051,-32.18
69597.142,-32.073
69597.242,-32.047
69597.346,-32.107
69597.465,-32.14
69597.549,-32.193
69597.654,-32.027
69597.755,-32.273
69597.858,-32.073
69597.961,-32.047
69598.064,-32.087
69598.175,-32.087
69598.269,-32.107
69598.368,-32.127
69598.474,-32.04
69598.576,-32.12
69598.678,-32.053
69598.781,-32.16
69598.890,-32.1
69598.984,-32.08
69599.010,-32.1
69599.113,-32.113
69599.212,-32.12
69599.325,-32.113
69599.420,-32.107
69599.521,-32.113
69599.624,-32.14
69599.713,-32.0
69599.811,-31.967
69599.907,-32.073
69600.007,-32.093
69600.110,-32.06
69650.211,-32.14
69650.315,-32.153
69650.418,-32.127
69650.520,-32.06
69650.623,-32.04
69650.728,-32.14
69650.827,-32.153
69650.930,-32.133
69651.034,-32.167
69651.138,-32.127
69651.237,-32.12
69651.340,-32.007
69651.461,-32.067
69651.549,-32.067
69651.646,-32.067
69651.748,-32.007
69651.872,-32.073
69651.954,-32.273
69652.056,-32.227
69652.160,-32.18
69652.266,-32.14
69652.364,-31.96
69652.466,-32.04
69652.569,-32.153
69652.601,-32.153
69652.775,-32.227
69652.801,-32.06
69652.898,-32.073
69653.080,-32.093
69653.108,-32.073
69653.211,-32.147
69653.299,-32.133
69653.413,-32.14
69653.515,-32.12
69653.617,-32.18
69653.711,-32.147
69653.795,-32.107
69653.901,-32.147
69654.002,-32.167
69654.104,-32.06
69654.209,-32.167
69654.310,-32.107
69654.411,-32.087
69654.516,-32.093
69654.617,-32.147
69654.718,-32.047
69654.821,-32.107
69654.924,-32.02
69655.027,-32.087
69655.136,-32.087
69655.231,-32.153
69655.336,-32.153
69655.438,-32.087
69655.547,-32.087
69655.643,-32.167
69655.744,-32.18
69655.845,-32.267
69655.948,-32.153
69656.050,-32.04
69656.154,-32.08
69656.253,-32.093
69656.356,-32.127
69656.460,-32.147
69656.487,-32.133
69656.664,-32.1
69656.692,-32.153
69656.791,-32.073
69656.893,-32.113
69656.999,-32.107
69657.097,-32.113
69657.200,-32.153
69657.303,-32.193
69657.385,-32.173
69657.484,-32.133
69657.587,-31.9
69657.710,-32.033
69657.791,-32.047
69657.895,-32.153
69657.996,-32.193
69658.120,-32.06
69658.200,-32.033
69658.303,-32.113
69658.406,-32.127
69658.512,-32.113
69658.609,-31.967
69658.714,-32.187
69658.838,-32.08
69658.920,-32.107
69659.024,-32.067
69659.123,-32.133
69659.226,-32.04
69659.327,-32.107
69659.430,-32.173
69659.548,-32.153
69659.636,-32.12
69659.736,-32.107
69659.838,-32.153
69659.958,-32.1
69660.044,-32.073
69660.146,-32.113
69710.248,-32.107
69710.281,-32.133
69710.379,-32.18
69710.477,-32.227
69710.579,-32.113
69710.681,-32.133
69710.785,-32.113
69710.886,-32.08
69710.989,-32.06
69711.095,-32.16
69711.180,-32.22
69711.279,-32.127
69711.407,-32.087
69711.483,-32.187
69711.581,-32.187
69711.681,-32.113
69711.796,-32.1
69711.892,-32.007
69711.989,-32.073
69712.092,-32.04
69712.194,-32.14
69712.300,-32.147
69712.398,-32.053
69712.501,-32.173
69712.602,-32.093
69712.706,-32.093
69712.808,-32.073
69712.910,-32.06
69713.014,-32.047
69713.116,-32.0
69713.222,-32.087
69713.286,-32.153
69713.424,-32.187
69713.526,-32.147
69713.633,-32.047
69713.730,-32.033
69713.832,-32.22
69713.957,-32.167
69713.975,-32.107
69714.073,-32.073
69714.171,-32.093
69714.269,-32.127
69714.367,-32.253
