Time (s),Linear Acceleration x (m/s^2)
6.569600860E0,1.256033778E-3
6.586481373E0,-1.357525587E-3
6.603359152E0,-1.701831818E-3
6.620244325E0,2.291202545E-3
6.637124167E0,-1.167908311E-3
6.653996705E0,-9.899660945E-4
6.670882601E0,-1.622669399E-3
6.687758181E0,5.204245448E-3
6.704648034E0,-6.393790245E-4
6.721510685E0,1.431912184E-3
6.738410068E0,-1.136556268E-3
6.755291965E0,-2.672523260E-3
6.772182602E0,1.150518656E-4
6.789023443E0,4.570990801E-3
6.805946529E0,-1.734182239E-3
6.822818344E0,5.522459745E-3
6.839698025E0,2.590686083E-3
6.856563788E0,3.915742040E-3
6.873460323E0,-5.420818925E-4
6.890336474E0,5.848012865E-3
6.907223152E0,4.949055612E-3
6.924087024E0,2.177655697E-4
6.940961425E0,-2.325281501E-3
6.957872629E0,2.435922623E-3
6.974724476E0,3.399178386E-4
6.991622040E0,7.532760501E-4
7.008501394E0,-3.955528140E-3
7.025366679E0,1.186214387E-3
7.042246696E0,3.744192421E-3
7.059129732E0,5.258888006E-3
7.076010052E0,2.555243671E-3
7.092890515E0,1.058138907E-3
7.109770348E0,2.721995115E-4
7.126650994E0,3.056310117E-3
7.143530968E0,-1.719169319E-3
7.160410069E0,5.797743797E-4
7.177291783E0,2.840943635E-3
7.194171941E0,-1.401200891E-3
7.211052180E0,3.074698150E-3
7.227932877E0,-2.988651395E-4
7.244813034E0,2.056322992E-3
7.261710467E0,-4.519522190E-4
7.278585070E0,-2.129927278E-3
7.295467953E0,2.832151949E-3
7.312347828E0,5.356259644E-3
7.329228890E0,5.775406957E-3
7.346108234E0,1.166492701E-3
7.362972259E0,-3.593817353E-3
7.379869354E0,-1.390784979E-3
7.396749268E0,1.284107566E-4
7.413627797E0,6.183356047E-3
7.430510102E0,7.633492351E-4
7.447390382E0,-4.710562527E-3
7.464270742E0,4.399232566E-3
7.481148592E0,6.943933666E-3
7.498031750E0,2.167545259E-3
7.514918836E0,-1.434512436E-3
7.531774875E0,-2.064257860E-4
7.548658360E0,3.433667123E-3
7.565534021E0,5.701936781E-3
7.582420233E0,3.072328866E-3
7.599300970E0,2.777524292E-3
7.616179490E0,2.660579979E-3
