"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.683057148E0,-8.582919836E-4,-1.103952527E-3,-5.424308777E-2,5.426110897E-2
3.699947936E0,-3.639124334E-3,-1.236617565E-3,-5.490684509E-2,5.504120354E-2
3.716829437E0,-5.676746368E-4,-5.317375064E-3,-5.486488342E-2,5.512487791E-2
3.733709869E0,1.645162702E-3,-3.661647439E-3,-5.014801025E-2,5.030842032E-2
3.750590271E0,4.978559911E-3,-3.908872604E-4,-5.300807953E-2,5.324279620E-2
3.767469279E0,-3.271609545E-3,-1.002386212E-3,-4.795837402E-2,4.808028542E-2
3.784362274E0,1.348003745E-3,-1.055613160E-3,-5.089187622E-2,5.092066868E-2
3.801248354E0,2.066217363E-3,-3.895342350E-3,-4.841136932E-2,4.861176428E-2
3.818128359E0,3.179140389E-3,-2.593755722E-3,-4.803752899E-2,4.821243298E-2
3.835003278E0,-1.804180443E-3,2.799317241E-3,-5.675315857E-2,5.685078937E-2
3.851881666E0,-1.397646964E-3,-7.528543472E-3,-5.514526367E-2,5.567434319E-2
3.868770532E0,2.743408084E-3,-3.179952502E-3,-5.376625061E-2,5.393002958E-2
3.885649306E0,-6.181672215E-4,-3.231108189E-3,-5.290603638E-2,5.300821517E-2
3.902523310E0,-2.247452736E-3,-1.536592841E-3,-5.748462677E-2,5.754906147E-2
3.919412338E0,1.535579562E-3,-6.457656622E-3,-4.940700531E-2,4.985089274E-2
3.936282658E0,-8.868649602E-4,-8.934572339E-3,-4.704856873E-2,4.789760883E-2
3.953167465E0,6.704628468E-4,-6.516277790E-4,-5.253601074E-2,5.254432951E-2
3.970048803E0,8.602216840E-4,6.313621998E-5,-5.416011810E-2,5.416698589E-2
3.986909043E0,9.172335267E-4,-2.769634128E-3,-5.361366272E-2,5.369298856E-2
4.003812648E0,2.082593739E-3,-1.459509134E-3,-5.288124084E-2,5.294235541E-2
4.020691474E0,-6.430968642E-4,-5.315557122E-3,-5.455589294E-2,5.481800960E-2
4.037564836E0,-5.087956786E-3,-1.839876175E-3,-5.225181580E-2,5.253117839E-2
4.054449339E0,5.600601435E-5,-2.442419529E-3,-5.332374573E-2,5.337968160E-2
4.071329721E0,1.138821244E-4,-1.400917768E-3,-5.056285858E-2,5.058239029E-2
4.088210377E0,-9.768605232E-4,-4.117071629E-3,-4.645061493E-2,4.664294333E-2
4.105060108E0,7.641889155E-3,-1.653403044E-3,-4.838562012E-2,4.901326806E-2
4.121956797E0,-3.910504282E-3,-7.163882256E-3,-5.424213409E-2,5.485273342E-2
4.138829783E0,-6.910502911E-3,-5.016520619E-3,-5.592155457E-2,5.656978694E-2
4.155702901E0,7.496550679E-4,-4.737943411E-3,-5.501842499E-2,5.522714168E-2
4.172601410E0,1.935169101E-3,-3.554612398E-3,-5.780506134E-2,5.794657251E-2
4.189474794E0,-7.372796535E-4,-7.327452302E-3,-6.115245819E-2,6.159430397E-2
4.206372275E0,2.930335701E-3,-3.205940127E-3,-5.288600922E-2,5.306406402E-2
4.223226147E0,4.803761840E-4,-4.351407290E-3,-6.154727936E-2,6.170278035E-2
4.240117963E0,-9.891837835E-4,-4.527509212E-3,-5.473232269E-2,5.492817102E-2
