Time (s),Linear Acceleration y (m/s^2)
4.912360292E0,1.322179712E-2
4.922295292E0,1.393312918E-2
4.932229292E0,-6.975655183E-3
4.942164292E0,-4.636494834E-3
4.952099292E0,-7.846214231E-3
4.962034292E0,-6.781929620E-3
4.971969292E0,8.206384443E-3
4.981904292E0,-3.757932410E-4
4.991839292E0,6.225530505E-3
5.001774292E0,3.169647697E-3
5.011709292E0,3.963315859E-3
5.021644292E0,9.010175597E-3
5.031579292E0,1.198898479E-2
5.041514292E0,1.878874842E-3
5.051448292E0,-1.577834599E-3
5.061383292E0,1.074188333E-3
5.071318292E0,6.507603843E-3
5.081253292E0,2.229360603E-3
5.091188292E0,2.122612372E-3
5.101123292E0,-1.165319016E-2
5.111058292E0,-4.358825181E-3
5.120993292E0,1.179076418E-2
5.130928292E0,1.360711036E-2
5.140863292E0,-5.337923169E-3
5.150798292E0,-3.690634612E-3
5.160732292E0,5.857338645E-3
5.170667292E0,7.509487700E-3
5.180602292E0,9.609350748E-4
5.190537292E0,-1.809000615E-3
5.200472292E0,7.845026515E-3
5.210407292E0,2.892051134E-3
5.220342292E0,1.736312415E-3
5.230277292E0,4.454701245E-3
5.240212292E0,8.979130536E-3
5.250147292E0,-9.894365966E-3
5.260082292E0,9.847149700E-3
5.270017292E0,1.248292834E-2
5.279951292E0,5.712473877E-3
5.289886292E0,1.197169896E-2
5.299821292E0,9.770514630E-3
5.309756292E0,-5.573255327E-3
5.319691292E0,-7.235856280E-3
5.329626292E0,9.466276690E-4
5.339561292E0,5.568559282E-4
5.349496292E0,4.192142989E-3
5.359431292E0,2.954579797E-3
5.369366292E0,5.634760726E-3
5.379301292E0,6.416186281E-3
5.389235292E0,1.308769489E-2
5.399170292E0,5.694128238E-3
5.409105292E0,4.303897899E-3
5.419040292E0,-7.012748457E-3
5.428975292E0,4.110757057E-3
5.438910292E0,-3.869376685E-3
5.448845292E0,-6.448638327E-3
5.458780292E0,1.847902872E-4
5.468715292E0,7.396453712E-3
5.478650292E0,-1.681768857E-3
5.488585292E0,1.806796946E-2
5.498520292E0,1.609484481E-2
5.508454292E0,4.544565640E-4
5.518389292E0,-2.493234482E-3
5.528324292E0,-6.565345097E-3
5.538259292E0,4.717899039E-3
5.548194292E0,-1.267091632E-3
5.558129292E0,-4.963061828E-3
5.568064292E0,1.160180775E-2
5.577999292E0,5.708855912E-3
5.587934292E0,-3.078924492E-3
5.597869292E0,-1.140141271E-2
5.607804292E0,6.971872766E-3
5.617738292E0,3.227297589E-4
5.627673292E0,2.319206726E-3
5.637608292E0,-8.716590554E-3
5.647543500E0,1.589315241E-2
5.657478500E0,4.376969822E-3
5.667413500E0,1.044391287E-2
5.677348500E0,1.042569514E-2
5.687283500E0,3.608152326E-3
5.697218500E0,4.695332441E-3
5.707153500E0,2.790821213E-3
5.717088500E0,1.489280345E-2
5.727022500E0,-2.105801627E-3
5.736957500E0,-2.597607281E-3
5.746892500E0,-7.191563621E-3
5.756827500E0,-3.440227602E-3
5.766762500E0,1.335666681E-2
5.776697500E0,1.082951847E-2
5.786632500E0,5.142461713E-3
5.796567500E0,8.797738943E-3
5.806502500E0,-1.594155639E-2
5.816437500E0,-1.223895326E-3
5.826372500E0,-4.003899191E-3
5.836307500E0,-3.593954556E-3
5.846241500E0,3.193548191E-3
5.856176500E0,-9.607925490E-3
5.866111500E0,7.397312522E-3
5.876046500E0,-4.220520258E-3
5.885981500E0,8.156518657E-3
5.895916500E0,-5.193222854E-3
5.905851500E0,-4.534716737E-3
5.915786500E0,6.396141294E-3
5.925721500E0,-6.183521915E-3
5.935656500E0,-3.105346598E-3
5.945591500E0,-1.299909130E-4
5.955525500E0,1.959602963E-3
5.965460500E0,7.539253682E-3
5.975395500E0,3.308519069E-3
5.985330500E0,5.937262774E-3
5.995265500E0,-1.170174032E-3
6.005200500E0,2.600439526E-3
6.015135500E0,-4.549517501E-3
6.025070500E0,6.999848038E-4
6.035005500E0,-1.306514656E-2
6.044940500E0,2.880685609E-3
6.054875500E0,-2.079909425E-3
6.064809500E0,1.277452167E-2
6.074744500E0,7.184181511E-3
6.084679500E0,-6.426016912E-3
6.094614500E0,-7.931620125E-3
6.104549500E0,8.843712676E-3
6.114484500E0,1.104301494E-3
6.124419500E0,-9.946808182E-3
6.134354500E0,4.528449252E-3
6.144289500E0,3.310090508E-3
6.154224500E0,1.013724469E-3
6.164159500E0,-5.300592352E-3
6.174094500E0,4.097308461E-3
6.184028500E0,7.495326474E-3
6.193963500E0,5.593866762E-3
6.203898500E0,5.505336262E-4
6.213833500E0,-6.666556746E-4
6.223768500E0,1.426702347E-3
6.233703500E0,1.596054157E-2
6.243638500E0,8.200866133E-3
6.253573500E0,-1.394084020E-2
6.263508500E0,5.699646547E-3
6.273443500E0,-9.706377983E-5
6.283378500E0,3.702219408E-3
6.293312500E0,7.618794087E-3
6.303247500E0,-1.173664089E-3
6.313182500E0,1.174703797E-2
6.323117500E0,6.525200307E-3
6.333052500E0,-3.607183881E-4
6.342987500E0,6.467550416E-3
6.352922500E0,-8.405719679E-3
6.362857500E0,-1.366867058E-2
6.372792500E0,-2.264352534E-3
6.382727500E0,-5.992080420E-3
6.392662500E0,-1.582512371E-3
6.402597500E0,-1.328030583E-2
6.412531500E0,3.416509833E-3
6.422466500E0,2.297462393E-3
6.432401500E0,-8.735009283E-4
6.442336500E0,9.088656195E-3
6.452271500E0,9.689713418E-3
6.462206500E0,-3.245752864E-4
6.472141500E0,5.405659508E-3
6.482076500E0,-2.879570983E-4
6.492011500E0,5.452711321E-3
6.501946500E0,1.330424286E-3
6.511881500E0,-4.129194058E-3
6.521815500E0,-9.266557731E-3
6.531750500E0,-1.436964210E-2
6.541685500E0,-4.433541633E-3
6.551620500E0,-7.732230071E-3
6.561555500E0,-4.579502754E-3
6.571490500E0,1.149323227E-2
6.581425500E0,2.430157643E-3
6.591360500E0,1.049396139E-2
6.601295500E0,3.287030552E-3
6.611230500E0,7.434442341E-3
6.621165500E0,-6.645159591E-3
6.631100500E0,6.107599474E-4
6.641034500E0,9.902807884E-4
6.650969667E0,7.539436407E-4
6.660904667E0,5.307261832E-4
6.670839667E0,9.179799668E-3
6.680774667E0,1.079536708E-2
6.690709667E0,1.982955281E-3
6.700644667E0,-1.207333088E-2
6.710579667E0,1.566103622E-3
6.720514667E0,-5.058444533E-3
6.730449667E0,-1.770025268E-3
6.740384667E0,5.376240704E-3
6.750318667E0,-1.515543479E-3
6.760253667E0,1.132331584E-3
6.770188667E0,-6.340227295E-3
6.780123667E0,-2.519601770E-3
6.790058667E0,-1.096279845E-3
6.799993667E0,-5.087589249E-3
6.809928667E0,-1.012503862E-2
