Time,Acceleration_X
38274.514,-0.011
38274.614,-0.012
38274.744,-0.011
38274.821,-0.011
38274.921,-0.011
38275.024,-0.012
38275.132,-0.012
38275.230,-0.012
38275.332,-0.012
38275.435,-0.012
38275.537,-0.012
38275.641,-0.011
38275.742,-0.011
38275.847,-0.012
38275.946,-0.012
38276.030,-0.011
38276.082,-0.011
38276.212,-0.012
38276.288,-0.012
38276.389,-0.011
38276.493,-0.011
38276.592,-0.011
38276.680,-0.011
38276.802,-0.011
38276.906,-0.011
38276.981,-0.012
38277.098,-0.011
38277.194,-0.011
38277.298,-0.012
38277.393,-0.011
38277.491,-0.012
38277.587,-0.011
38277.685,-0.012
38277.781,-0.012
38277.879,-0.011
38278.009,-0.011
38278.082,-0.012
38278.202,-0.011
38278.301,-0.012
38278.391,-0.011
38278.512,-0.012
38278.608,-0.011
38278.707,-0.011
38278.812,-0.012
38278.909,-0.011
38279.005,-0.012
38279.112,-0.011
38279.219,-0.011
38279.318,-0.011
38279.414,-0.012
38279.522,-0.012
38279.618,-0.012
38279.739,-0.012
38279.845,-0.012
38279.933,-0.012
38280.031,-0.012
38280.082,-0.012
38280.180,-0.012
38330.282,-0.012
38330.378,-0.012
38330.475,-0.011
38330.580,-0.011
38330.671,-0.011
38330.777,-0.011
38330.874,-0.012
38330.974,-0.011
38331.073,-0.013
38331.168,-0.011
38331.265,-0.011
38331.384,-0.012
38331.482,-0.012
38331.577,-0.012
38331.683,-0.012
38331.765,-0.012
38331.884,-0.012
38331.981,-0.012
38332.095,-0.011
38332.190,-0.012
38332.289,-0.011
38332.418,-0.012
38332.506,-0.012
38332.626,-0.011
38332.701,-0.011
38332.793,-0.011
38332.896,-0.012
38333.016,-0.012
38333.113,-0.011
38333.222,-0.012
38333.318,-0.012
38333.412,-0.012
38333.522,-0.012
38333.635,-0.012
38333.661,-0.012
38333.759,-0.011
38333.932,-0.011
38333.962,-0.011
38334.126,-0.012
38334.180,-0.011
38334.273,-0.011
38334.369,-0.012
38334.471,-0.011
38334.568,-0.011
38334.660,-0.011
38334.756,-0.012
38334.878,-0.012
38334.991,-0.012
38335.074,-0.012
38335.170,-0.011
38335.290,-0.011
38335.359,-0.012
38335.470,-0.011
38335.565,-0.012
38335.662,-0.011
38335.770,-0.012
38335.864,-0.011
38335.986,-0.012
38336.092,-0.012
38336.183,-0.012
38336.279,-0.012
38336.377,-0.011
38336.480,-0.011
38336.556,-0.012
38336.662,-0.011
38336.765,-0.012
38336.869,-0.012
38336.991,-0.011
38337.079,-0.012
38337.199,-0.011
38337.308,-0.012
38337.404,-0.012
38337.502,-0.012
38337.608,-0.011
38337.658,-0.011
38337.754,-0.012
38337.852,-0.012
38337.955,-0.012
38338.057,-0.011
38338.154,-0.012
38338.251,-0.011
38338.366,-0.012
38338.462,-0.011
38338.564,-0.012
38338.734,-0.011
38338.762,-0.012
38338.858,-0.011
38338.955,-0.012
38339.064,-0.012
38339.161,-0.011
38339.258,-0.011
38339.353,-0.011
38339.469,-0.012
38339.564,-0.012
38339.661,-0.011
38339.770,-0.012
38339.859,-0.012
38339.982,-0.011
38340.075,-0.012
38340.180,-0.012
38390.278,-0.012
38390.374,-0.012
38390.504,-0.012
38390.577,-0.011
38390.698,-0.012
38390.793,-0.012
38390.883,-0.012
38390.939,-0.012
38391.103,-0.011
38391.157,-0.012
38391.239,-0.012
38391.342,-0.012
38391.442,-0.011
38391.545,-0.011
38391.653,-0.012
38391.737,-0.012
38391.858,-0.012
38391.942,-0.012
38392.041,-0.011
38392.138,-0.011
38392.239,-0.011
38392.340,-0.012
38392.453,-0.012
38392.550,-0.012
38392.648,-0.012
38392.750,-0.012
38392.846,-0.012
38392.943,-0.012
38393.040,-0.012
38393.144,-0.012
38393.239,-0.012
38393.383,-0.012
38393.443,-0.012
38393.556,-0.012
38393.652,-0.012
38393.771,-0.012
38393.855,-0.012
38393.974,-0.012
38394.074,-0.011
38394.177,-0.011
38394.263,-0.012
38394.381,-0.012
38394.477,-0.011
38394.590,-0.011
38394.688,-0.011
38394.784,-0.011
38394.878,-0.011
38394.982,-0.011
38395.104,-0.011
38395.132,-0.012
38395.228,-0.011
38395.334,-0.011
38395.432,-0.012
38395.529,-0.012
38395.649,-0.012
38395.748,-0.012
38395.846,-0.011
38395.942,-0.011
38396.040,-0.012
38396.128,-0.011
38396.230,-0.012
38396.337,-0.012
38396.428,-0.012
38396.545,-0.011
38396.643,-0.012
38396.750,-0.012
38396.835,-0.011
38396.929,-0.011
38397.027,-0.011
38397.129,-0.011
38397.233,-0.012
38397.353,-0.011
38397.452,-0.011
38397.557,-0.012
38397.654,-0.011
38397.751,-0.012
38397.853,-0.012
38397.963,-0.011
38398.060,-0.012
38398.156,-0.012
38398.265,-0.012
38398.363,-0.012
38398.481,-0.011
38398.587,-0.011
38398.677,-0.012
38398.773,-0.012
38398.891,-0.011
38398.918,-0.012
38399.019,-0.012
38399.117,-0.012
38399.280,-0.012
38399.324,-0.012
38399.433,-0.012
38399.529,-0.011
38399.690,-0.012
38399.734,-0.011
38399.832,-0.012
38399.917,-0.012
38400.019,-0.012
38400.127,-0.011
38450.224,-0.011
38450.328,-0.011
38450.425,-0.012
38450.513,-0.012
38450.611,-0.012
38450.724,-0.011
38450.838,-0.011
38450.936,-0.011
38451.033,-0.011
38451.162,-0.011
38451.224,-0.012
38451.347,-0.011
38451.446,-0.012
38451.532,-0.011
38451.638,-0.011
38451.758,-0.011
38451.857,-0.012
38451.967,-0.012
38452.064,-0.012
38452.158,-0.012
38452.263,-0.012
38452.353,-0.011
38452.474,-0.011
38452.570,-0.011
38452.675,-0.012
38452.772,-0.011
38452.867,-0.012
38452.918,-0.011
38453.067,-0.012
38453.119,-0.011
38453.220,-0.011
38453.317,-0.012
38453.423,-0.012
38453.518,-0.012
38453.616,-0.012
38453.707,-0.011
38453.811,-0.011
38453.910,-0.011
38454.013,-0.012
38454.102,-0.012
38454.222,-0.012
38454.300,-0.011
38454.405,-0.012
38454.512,-0.012
38454.609,-0.012
38454.706,-0.012
38454.800,-0.012
38454.929,-0.012
38455.026,-0.012
38455.124,-0.012
38455.220,-0.012
38455.339,-0.011
38455.435,-0.011
38455.535,-0.012
38455.640,-0.012
38455.733,-0.011
38455.855,-0.011
38455.940,-0.012
38456.052,-0.012
38456.147,-0.011
38456.244,-0.012
38456.350,-0.012
38456.470,-0.011
38456.498,-0.012
38456.601,-0.011
38456.696,-0.011
38456.797,-0.012
38456.893,-0.012
38456.991,-0.011
38457.109,-0.012
38457.204,-0.012
38457.306,-0.012
38457.410,-0.012
38457.494,-0.012
38457.592,-0.012
38457.701,-0.012
38457.803,-0.012
38457.904,-0.012
38457.988,-0.011
38458.110,-0.012
38458.190,-0.011
38458.301,-0.012
38458.401,-0.011
38458.511,-0.012
38458.597,-0.011
38458.717,-0.012
38458.812,-0.012
38458.922,-0.012
38459.019,-0.012
38459.121,-0.012
38459.217,-0.012
38459.315,-0.011
38459.436,-0.011
38459.532,-0.012
38459.623,-0.012
38459.728,-0.011
38459.850,-0.012
38459.945,-0.011
38460.050,-0.011
38460.147,-0.012
38510.266,-0.012
38510.349,-0.011
38510.440,-0.011
38510.494,-0.012
38510.592,-0.012
38510.688,-0.012
38510.783,-0.011
38510.879,-0.012
38510.984,-0.011
38511.084,-0.012
38511.199,-0.012
38511.295,-0.012
38511.391,-0.012
38511.488,-0.012
38511.592,-0.011
38511.687,-0.011
38511.818,-0.012
38511.878,-0.012
38511.978,-0.012
38512.097,-0.012
38512.187,-0.011
38512.297,-0.012
38512.393,-0.012
38512.511,-0.011
38512.598,-0.011
38512.694,-0.011
38512.814,-0.012
38512.921,-0.011
38513.002,-0.011
38513.146,-0.012
38513.217,-0.011
38513.311,-0.012
38513.431,-0.012
38513.527,-0.012
38513.623,-0.012
38513.729,-0.012
38513.824,-0.011
38513.877,-0.012
38513.971,-0.012
38514.073,-0.012
38514.239,-0.011
38514.335,-0.011
38514.435,-0.012
38514.485,-0.011
38514.584,-0.012
38514.682,-0.012
38514.782,-0.012
38514.878,-0.012
38514.975,-0.012
38515.071,-0.012
38515.171,-0.011
38515.291,-0.012
38515.379,-0.012
38515.494,-0.011
38515.583,-0.011
38515.687,-0.012
38515.766,-0.011
38515.869,-0.012
38515.974,-0.011
38516.080,-0.011
38516.178,-0.012
38516.287,-0.012
38516.383,-0.012
38516.471,-0.011
38516.595,-0.012
38516.703,-0.011
38516.799,-0.011
38516.896,-0.012
38516.984,-0.012
38517.112,-0.011
38517.207,-0.011
38517.304,-0.012
38517.422,-0.012
38517.518,-0.011
38517.613,-0.011
38517.664,-0.012
38517.762,-0.012
38517.931,-0.011
38518.027,-0.012
38518.067,-0.012
38518.173,-0.012
38518.268,-0.011
38518.364,-0.012
38518.458,-0.012
38518.579,-0.011
38518.675,-0.011
38518.776,-0.012
38518.873,-0.012
38518.973,-0.011
38519.068,-0.012
38519.168,-0.012
38519.273,-0.012
38519.369,-0.012
38519.465,-0.011
38519.556,-0.012
38519.674,-0.012
38519.797,-0.011
38519.861,-0.012
38519.974,-0.012
38520.068,-0.011
38520.190,-0.012
38810.271,-0.011
38810.373,-0.011
38810.476,-0.012
38810.553,-0.011
38810.683,-0.011
38810.768,-0.012
38810.887,-0.011
38811.005,-0.011
38811.092,-0.012
38811.211,-0.011
38811.310,-0.012
38811.417,-0.012
38811.514,-0.012
38811.611,-0.012
38811.706,-0.011
38811.811,-0.012
38811.861,-0.011
38811.959,-0.011
38812.057,-0.012
38812.162,-0.012
38812.260,-0.011
38812.356,-0.011
38812.476,-0.012
38812.553,-0.012
38812.649,-0.011
38812.770,-0.012
38812.868,-0.012
38812.946,-0.012
38813.065,-0.011
38813.165,-0.012
38813.256,-0.012
38813.353,-0.011
38813.446,-0.012
38813.579,-0.012
38813.668,-0.012
38813.775,-0.011
38813.859,-0.012
38813.958,-0.011
38814.065,-0.011
38814.162,-0.012
38814.266,-0.011
38814.383,-0.012
38814.477,-0.012
38814.573,-0.012
38814.680,-0.012
38814.793,-0.011
38814.890,-0.012
38814.949,-0.012
38815.092,-0.011
38815.186,-0.012
38815.306,-0.012
38815.369,-0.012
38815.439,-0.011
38815.582,-0.012
38815.701,-0.011
38815.755,-0.011
38815.850,-0.012
38815.940,-0.012
38816.046,-0.012
38816.152,-0.012
38816.237,-0.012
38816.357,-0.012
38816.455,-0.012
38816.542,-0.011
38816.638,-0.012
38816.760,-0.012
38816.856,-0.012
38816.953,-0.011
38817.037,-0.011
38817.133,-0.012
38817.255,-0.011
38817.342,-0.012
38817.438,-0.012
38817.556,-0.011
38817.667,-0.012
38817.763,-0.011
38817.861,-0.011
38817.957,-0.012
38818.058,-0.011
38818.180,-0.012
38818.275,-0.012
38818.361,-0.011
38818.470,-0.011
38818.568,-0.011
38818.690,-0.011
38818.793,-0.011
38818.891,-0.012
38818.992,-0.012
38819.091,-0.012
38819.180,-0.012
38819.232,-0.012
38819.330,-0.011
38819.503,-0.012
38819.528,-0.011
38819.694,-0.011
38819.746,-0.011
38819.827,-0.012
38819.940,-0.012
38820.035,-0.011
38820.138,-0.011
38870.228,-0.012
38870.324,-0.011
38870.424,-0.012
38870.527,-0.012
38870.651,-0.012
38870.730,-0.012
38870.850,-0.012
38870.959,-0.011
38871.037,-0.012
38871.163,-0.012
38871.225,-0.012
38871.346,-0.012
38871.448,-0.012
38871.550,-0.012
38871.622,-0.011
38871.726,-0.011
38871.857,-0.011
38871.959,-0.012
38872.049,-0.012
38872.168,-0.012
38872.266,-0.011
38872.369,-0.012
38872.474,-0.012
38872.527,-0.012
38872.676,-0.012
38872.779,-0.011
38872.882,-0.012
38872.984,-0.012
38873.189,-0.011
38873.190,-0.011
38873.215,-0.012
38873.314,-0.012
38873.417,-0.012
38873.525,-0.011
38873.621,-0.012
38873.727,-0.011
38873.831,-0.012
38873.912,-0.012
38874.032,-0.012
38874.135,-0.012
38874.238,-0.012
38874.315,-0.012
38874.418,-0.011
38874.521,-0.012
38874.625,-0.012
38874.746,-0.011
38874.826,-0.012
38874.930,-0.011
38875.031,-0.012
38875.134,-0.012
38875.237,-0.011
38875.309,-0.011
38875.442,-0.012
38875.549,-0.011
38875.646,-0.012
38875.750,-0.012
38875.853,-0.012
38875.953,-0.012
38876.076,-0.011
38876.163,-0.011
38876.261,-0.012
38876.362,-0.012
38876.485,-0.011
38876.567,-0.011
38876.670,-0.012
38876.773,-0.012
38876.809,-0.011
38877.001,-0.012
38877.005,-0.012
38877.105,-0.011
38877.206,-0.011
38877.309,-0.012
38877.413,-0.011
38877.512,-0.012
38877.616,-0.012
38877.720,-0.012
38877.821,-0.011
38877.912,-0.012
38878.002,-0.011
38878.104,-0.011
38878.206,-0.012
38878.302,-0.011
38878.423,-0.012
38878.499,-0.012
38878.617,-0.011
38878.705,-0.012
38878.824,-0.011
38878.922,-0.011
38879.014,-0.012
38879.112,-0.011
38879.219,-0.012
38879.299,-0.012
38879.397,-0.011
38879.542,-0.012
38879.611,-0.012
38879.717,-0.011
38879.838,-0.011
38879.933,-0.012
38880.052,-0.011
38880.133,-0.011
38930.253,-0.012
38930.350,-0.012
38930.446,-0.012
38930.553,-0.012
38930.648,-0.012
38930.701,-0.012
38930.797,-0.012
38930.902,-0.012
38930.998,-0.011
38931.092,-0.012
38931.263,-0.011
38931.291,-0.012
38931.413,-0.011
38931.508,-0.012
38931.611,-0.012
38931.713,-0.012
38931.810,-0.012
38931.906,-0.011
38931.999,-0.012
38932.096,-0.011
38932.190,-0.011
38932.390,-0.012
38932.391,-0.011
38932.515,-0.012
38932.611,-0.011
38932.698,-0.011
38932.801,-0.012
38932.923,-0.011
38933.019,-0.012
38933.124,-0.012
38933.220,-0.011
38933.318,-0.012
38933.426,-0.012
38933.537,-0.012
38933.635,-0.012
38933.733,-0.011
38933.835,-0.011
38933.888,-0.012
38934.043,-0.012
38934.160,-0.011
38934.234,-0.011
38934.285,-0.012
38934.449,-0.012
38934.546,-0.011
38934.666,-0.011
38934.692,-0.011
38934.791,-0.011
38934.894,-0.012
38934.999,-0.012
38935.101,-0.012
38935.179,-0.011
38935.284,-0.012
38935.391,-0.012
38935.489,-0.012
38935.596,-0.012
38935.697,-0.011
38935.792,-0.011
38935.879,-0.011
38935.997,-0.012
38936.085,-0.011
38936.181,-0.011
38936.301,-0.012
38936.384,-0.012
38936.497,-0.011
38936.592,-0.012
38936.685,-0.012
38936.800,-0.012
38936.898,-0.011
38937.019,-0.012
38937.100,-0.011
38937.212,-0.011
38937.308,-0.012
38937.427,-0.012
38937.510,-0.012
38937.631,-0.011
38937.729,-0.012
38937.834,-0.012
38937.920,-0.012
38938.041,-0.011
38938.139,-0.011
38938.246,-0.011
38938.273,-0.011
38938.438,-0.011
38938.536,-0.011
38938.639,-0.011
38938.688,-0.011
38938.786,-0.011
38938.884,-0.012
38938.967,-0.011
38939.074,-0.012
38939.170,-0.012
38939.269,-0.011
38939.374,-0.011
38939.471,-0.011
38939.589,-0.011
38939.672,-0.012
38939.785,-0.011
38939.882,-0.012
38939.979,-0.012
38940.084,-0.012
38940.181,-0.012
38990.275,-0.011
38990.406,-0.011
38990.494,-0.012
38990.589,-0.012
38990.684,-0.012
38990.788,-0.012
38990.910,-0.012
38991.031,-0.011
38991.072,-0.011
38991.178,-0.012
38991.301,-0.012
38991.389,-0.012
38991.511,-0.011
38991.622,-0.012
38991.726,-0.012
38991.822,-0.012
38991.920,-0.011
38992.016,-0.011
38992.071,-0.012
38992.168,-0.011
38992.269,-0.011
38992.364,-0.012
38992.462,-0.012
38992.560,-0.011
38992.681,-0.012
38992.775,-0.011
38992.873,-0.011
38992.980,-0.012
38993.068,-0.012
38993.166,-0.011
38993.271,-0.012
38993.372,-0.011
38993.467,-0.012
38993.565,-0.012
38993.663,-0.012
38993.757,-0.012
38993.878,-0.012
38993.975,-0.011
38994.083,-0.012
38994.171,-0.012
38994.288,-0.011
38994.384,-0.012
38994.492,-0.012
38994.590,-0.011
38994.685,-0.012
38994.818,-0.011
38994.905,-0.012
38994.958,-0.012
38995.060,-0.011
38995.215,-0.012
38995.268,-0.011
38995.368,-0.011
38995.474,-0.012
38995.553,-0.011
38995.683,-0.012
38995.758,-0.012
38995.918,-0.012
38996.003,-0.011
38996.056,-0.012
38996.154,-0.012
38996.250,-0.012
38996.354,-0.011
38996.452,-0.011
38996.550,-0.011
38996.655,-0.011
38996.769,-0.011
38996.849,-0.012
38996.967,-0.012
38997.056,-0.012
38997.153,-0.012
38997.251,-0.012
38997.346,-0.011
38997.458,-0.012
38997.554,-0.012
38997.653,-0.011
38997.757,-0.012
38997.866,-0.012
38997.963,-0.011
38998.060,-0.012
38998.167,-0.012
38998.265,-0.011
38998.364,-0.011
38998.491,-0.011
38998.580,-0.012
38998.676,-0.012
38998.796,-0.011
38998.878,-0.011
38998.998,-0.011
38999.092,-0.011
38999.189,-0.011
38999.295,-0.011
38999.391,-0.011
38999.444,-0.011
38999.543,-0.012
38999.643,-0.011
38999.738,-0.011
38999.902,-0.012
39000.005,-0.012
39000.037,-0.011
39000.157,-0.012
39050.254,-0.012
39050.354,-0.012
39050.456,-0.012
39050.556,-0.012
39050.650,-0.012
39050.742,-0.011
39050.837,-0.012
39050.956,-0.012
39051.064,-0.012
39051.154,-0.012
39051.253,-0.012
39051.350,-0.011
39051.436,-0.011
39051.543,-0.011
39051.641,-0.012
39051.753,-0.012
39051.868,-0.011
39051.962,-0.011
39052.059,-0.012
39052.166,-0.011
39052.255,-0.012
39052.375,-0.011
39052.473,-0.011
39052.589,-0.012
39052.683,-0.012
39052.781,-0.012
39052.901,-0.012
39052.973,-0.011
39053.094,-0.011
39053.189,-0.012
39053.282,-0.012
39053.381,-0.012
39053.434,-0.012
39053.529,-0.012
39053.636,-0.012
39053.739,-0.011
39053.838,-0.012
39053.936,-0.012
39054.029,-0.011
39054.208,-0.011
39054.234,-0.011
39054.330,-0.012
39054.440,-0.011
39054.535,-0.012
39054.643,-0.011
39054.741,-0.012
39054.828,-0.012
39054.924,-0.011
39055.043,-0.012
39055.123,-0.012
39055.244,-0.012
39055.342,-0.012
39055.436,-0.012
39055.543,-0.012
39055.641,-0.012
39055.737,-0.012
39055.842,-0.011
39055.955,-0.012
39056.045,-0.012
39056.165,-0.012
39056.252,-0.012
39056.373,-0.012
39056.473,-0.012
39056.578,-0.012
39056.660,-0.012
39056.750,-0.012
39056.849,-0.012
39056.988,-0.012
39057.015,-0.011
39057.180,-0.012
39057.278,-0.012
39057.382,-0.011
39057.431,-0.012
39057.522,-0.011
39057.619,-0.012
39057.731,-0.012
39057.828,-0.011
39057.993,-0.012
39058.020,-0.012
39058.119,-0.012
39058.217,-0.012
39058.332,-0.012
39058.415,-0.012
39058.526,-0.012
39058.626,-0.012
39058.747,-0.011
39058.825,-0.012
39058.921,-0.012
39059.016,-0.011
39059.149,-0.012
39059.238,-0.011
39059.336,-0.012
39059.429,-0.012
39059.526,-0.011
39059.635,-0.012
39059.733,-0.012
39059.851,-0.011
39059.953,-0.012
39060.050,-0.012
39060.147,-0.011
39110.252,-0.012
39110.366,-0.012
39110.462,-0.012
39110.558,-0.011
39110.662,-0.012
39110.759,-0.012
39110.860,-0.012
39110.909,-0.012
39111.012,-0.012
39111.108,-0.011
39111.204,-0.011
39111.369,-0.012
39111.422,-0.011
39111.518,-0.012
39111.689,-0.012
39111.722,-0.011
39111.828,-0.012
39111.924,-0.011
39112.011,-0.012
39112.113,-0.012
39112.209,-0.012
39112.308,-0.011
39112.407,-0.012
39112.502,-0.012
39112.618,-0.011
39112.714,-0.012
39112.825,-0.011
39112.914,-0.011
39113.008,-0.012
39113.110,-0.012
39113.236,-0.012
39113.302,-0.011
39113.431,-0.011
39113.528,-0.012
39113.629,-0.012
39113.725,-0.012
39113.847,-0.011
39113.931,-0.012
39114.039,-0.011
39114.144,-0.012
39114.242,-0.012
39114.341,-0.011
39114.394,-0.012
39114.560,-0.011
39114.662,-0.011
39114.752,-0.011
39114.803,-0.011
39114.902,-0.012
39114.999,-0.011
39115.096,-0.012
39115.201,-0.012
39115.299,-0.011
39115.398,-0.011
39115.509,-0.012
39115.608,-0.011
39115.712,-0.011
39115.796,-0.012
39115.893,-0.011
39115.989,-0.012
39116.090,-0.012
39116.201,-0.012
39116.298,-0.012
39116.398,-0.012
39116.501,-0.012
39116.613,-0.011
39116.706,-0.012
39116.803,-0.011
39116.912,-0.011
39117.007,-0.012
39117.105,-0.011
39117.236,-0.011
39117.325,-0.011
39117.420,-0.012
39117.513,-0.012
39117.614,-0.012
39117.734,-0.012
39117.832,-0.011
39117.926,-0.011
39118.038,-0.012
39118.134,-0.012
39118.184,-0.011
39118.283,-0.011
39118.385,-0.012
39118.550,-0.012
39118.644,-0.012
39118.750,-0.012
39118.847,-0.011
39118.897,-0.011
39118.999,-0.011
39119.095,-0.012
39119.180,-0.012
39119.280,-0.012
39119.380,-0.011
39119.482,-0.012
39119.580,-0.011
39119.700,-0.012
39119.806,-0.011
39119.898,-0.012
39119.996,-0.012
39120.117,-0.011
39120.182,-0.012
39410.286,-0.012
39410.405,-0.012
39410.502,-0.012
39410.588,-0.012
39410.689,-0.012
39410.810,-0.012
39410.911,-0.012
39410.998,-0.011
39411.119,-0.011
39411.219,-0.012
39411.320,-0.012
39411.416,-0.012
39411.513,-0.012
39411.611,-0.011
39411.715,-0.011
39411.834,-0.012
39411.929,-0.012
39412.019,-0.011
39412.125,-0.011
39412.175,-0.012
39412.272,-0.011
39412.381,-0.011
39412.481,-0.012
39412.583,-0.012
39412.748,-0.012
39412.788,-0.012
39412.883,-0.012
39412.979,-0.012
39413.079,-0.012
39413.181,-0.012
39413.278,-0.012
39413.373,-0.012
39413.482,-0.012
39413.570,-0.011
39413.667,-0.012
39413.785,-0.011
39413.887,-0.012
39413.986,-0.011
39414.081,-0.012
39414.178,-0.012
39414.285,-0.011
39414.385,-0.011
39414.480,-0.012
39414.584,-0.011
39414.697,-0.012
39414.796,-0.012
39414.889,-0.012
39414.996,-0.011
39415.092,-0.011
39415.213,-0.011
39415.321,-0.011
39415.398,-0.012
39415.518,-0.012
39415.614,-0.011
39415.706,-0.012
39415.825,-0.012
39415.893,-0.012
39416.019,-0.012
39416.123,-0.012
39416.219,-0.011
39416.271,-0.012
39416.364,-0.012
39416.473,-0.012
39416.569,-0.011
39416.668,-0.012
39416.833,-0.012
39416.861,-0.011
39416.959,-0.012
39417.058,-0.012
39417.158,-0.012
39417.270,-0.012
39417.364,-0.011
39417.462,-0.011
39417.569,-0.011
39417.664,-0.012
39417.762,-0.012
39417.857,-0.011
39417.961,-0.011
39418.082,-0.012
39418.179,-0.011
39418.265,-0.011
39418.371,-0.011
39418.493,-0.011
39418.586,-0.012
39418.696,-0.012
39418.796,-0.011
39418.894,-0.012
39418.994,-0.012
39419.106,-0.012
39419.202,-0.011
39419.299,-0.011
39419.407,-0.012
39419.494,-0.011
39419.572,-0.011
39419.648,-0.011
39419.753,-0.012
39419.851,-0.012
39419.953,-0.012
39420.061,-0.012
39420.157,-0.012
39470.264,-0.012
39470.368,-0.012
39470.464,-0.011
39470.555,-0.012
39470.652,-0.012
39470.748,-0.011
39470.860,-0.011
39470.956,-0.011
39471.067,-0.012
39471.165,-0.011
39471.268,-0.012
39471.363,-0.012
39471.459,-0.011
39471.568,-0.012
39471.646,-0.012
39471.762,-0.012
39471.856,-0.012
39471.953,-0.012
39472.072,-0.012
39472.168,-0.012
39472.262,-0.012
39472.369,-0.012
39472.467,-0.011
39472.590,-0.012
39472.668,-0.012
39472.781,-0.012
39472.876,-0.011
39472.996,-0.012
39473.081,-0.012
39473.204,-0.012
39473.296,-0.011
39473.404,-0.012
39473.497,-0.012
39473.592,-0.012
39473.644,-0.011
39473.739,-0.011
39473.842,-0.011
39473.939,-0.012
39474.037,-0.012
39474.141,-0.011
39474.252,-0.011
39474.353,-0.011
39474.450,-0.011
39474.537,-0.012
39474.659,-0.011
39474.756,-0.012
39474.874,-0.012
39474.944,-0.011
39475.041,-0.012
39475.149,-0.012
39475.242,-0.012
39475.336,-0.012
39475.455,-0.011
39475.543,-0.012
39475.649,-0.011
39475.744,-0.011
39475.841,-0.011
39475.938,-0.011
39476.069,-0.012
39476.167,-0.011
39476.263,-0.011
39476.355,-0.012
39476.458,-0.012
39476.580,-0.012
39476.677,-0.011
39476.782,-0.012
39476.900,-0.012
39476.970,-0.012
39477.080,-0.012
39477.192,-0.012
39477.289,-0.012
39477.382,-0.012
39477.491,-0.011
39477.588,-0.011
39477.641,-0.011
39477.737,-0.012
39477.838,-0.011
39477.939,-0.012
39478.038,-0.012
39478.200,-0.012
39478.227,-0.011
39478.324,-0.012
39478.442,-0.011
39478.550,-0.011
39478.637,-0.012
39478.735,-0.012
39478.830,-0.012
39478.940,-0.011
39479.039,-0.012
39479.159,-0.011
39479.232,-0.012
39479.329,-0.012
39479.474,-0.012
39479.545,-0.011
39479.652,-0.011
39479.742,-0.012
39479.837,-0.012
39479.959,-0.012
39480.063,-0.012
39480.160,-0.012
39530.256,-0.012
39530.349,-0.012
39530.430,-0.011
39530.576,-0.011
39530.672,-0.012
39530.758,-0.012
39530.867,-0.012
39530.915,-0.011
39531.065,-0.012
39531.168,-0.011
39531.221,-0.012
39531.375,-0.011
39531.424,-0.012
39531.582,-0.012
39531.633,-0.012
39531.731,-0.012
39531.827,-0.012
39531.924,-0.012
39532.024,-0.012
39532.121,-0.012
39532.224,-0.012
39532.315,-0.011
39532.412,-0.011
39532.530,-0.012
39532.616,-0.012
39532.713,-0.012
39532.834,-0.012
39532.928,-0.011
39533.030,-0.012
39533.126,-0.011
39533.223,-0.011
39533.329,-0.011
39533.440,-0.012
39533.538,-0.012
39533.635,-0.012
39533.739,-0.012
39533.834,-0.012
39533.933,-0.011
39534.063,-0.012
39534.151,-0.012
39534.247,-0.012
39534.345,-0.011
39534.447,-0.012
39534.565,-0.011
39534.664,-0.012
39534.766,-0.011
39534.868,-0.011
39534.923,-0.012
39535.026,-0.011
39535.129,-0.012
39535.236,-0.012
39535.304,-0.011
39535.444,-0.012
39535.507,-0.012
39535.609,-0.011
39535.714,-0.012
39535.815,-0.012
39535.923,-0.012
39536.021,-0.011
39536.121,-0.012
39536.202,-0.012
39536.310,-0.011
39536.405,-0.012
39536.507,-0.012
39536.634,-0.011
39536.712,-0.011
39536.814,-0.012
39536.918,-0.012
39537.020,-0.012
39537.122,-0.012
39537.224,-0.012
39537.326,-0.011
39537.420,-0.011
39537.531,-0.011
39537.634,-0.011
39537.737,-0.012
39537.838,-0.012
39537.942,-0.011
39538.068,-0.012
39538.150,-0.012
39538.249,-0.011
39538.352,-0.011
39538.472,-0.012
39538.562,-0.011
39538.658,-0.011
39538.761,-0.012
39538.885,-0.011
39538.967,-0.011
39538.993,-0.012
39539.092,-0.012
39539.207,-0.012
39539.308,-0.012
39539.399,-0.012
39539.501,-0.012
39539.605,-0.011
39539.705,-0.011
39539.808,-0.011
39539.894,-0.012
39540.013,-0.011
39540.092,-0.011
39540.193,-0.011
39590.310,-0.011
39590.399,-0.012
39590.522,-0.012
39590.605,-0.011
39590.721,-0.011
39590.815,-0.012
39590.912,-0.012
39591.014,-0.011
39591.114,-0.011
39591.217,-0.012
39591.322,-0.011
39591.446,-0.011
39591.524,-0.012
39591.630,-0.013
39591.730,-0.011
39591.832,-0.012
39591.934,-0.012
39592.038,-0.011
39592.148,-0.012
39592.242,-0.011
39592.344,-0.012
39592.448,-0.011
39592.559,-0.012
39592.588,-0.011
39592.683,-0.011
39592.847,-0.012
39592.883,-0.011
39592.996,-0.012
39593.094,-0.011
39593.196,-0.011
39593.299,-0.011
39593.396,-0.012
39593.498,-0.011
39593.662,-0.012
39593.697,-0.012
39593.796,-0.012
