Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 20:13:56.661,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 12.093, 9.233, 27.71,,,,,,,,,,,,,,,,
 20:13:56.755,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.240, 12.053, 9.267, 27.68,,,,,,,,,,,,,,,,
 20:13:56.853,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.220, 12.067, 9.147, 27.72,,,,,,,,,,,,,,,,
 20:13:56.955,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.087, 8.980, 27.76,,,,,,,,,,,,,,,,
 20:13:57.044,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.180, 12.060, 9.180, 27.66,,,,,,,,,,,,,,,,
 20:13:57.167,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 11.980, 9.313, 27.69,,,,,,,,,,,,,,,,
 20:13:57.244,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 11.993, 9.020, 27.71,,,,,,,,,,,,,,,,
 20:13:57.360,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.093, 9.327, 27.68,,,,,,,,,,,,,,,,
 20:13:57.457,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.293, 12.000, 9.387, 27.71,,,,,,,,,,,,,,,,
 20:13:57.553,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.247, 12.087, 9.067, 27.71,,,,,,,,,,,,,,,,
 20:13:57.651,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 12.067, 9.153, 27.71,,,,,,,,,,,,,,,,
 20:13:57.787,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.027, 9.153, 27.71,,,,,,,,,,,,,,,,
 20:13:57.859,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 12.187, 9.327, 27.71,,,,,,,,,,,,,,,,
 20:13:57.955,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 11.993, 9.313, 27.74,,,,,,,,,,,,,,,,
 20:13:58.055,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.227, 11.967, 9.173, 27.72,,,,,,,,,,,,,,,,
 20:13:58.155,COM3,, -0.014, -0.011, 1.000, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 12.000, 9.293, 27.72,,,,,,,,,,,,,,,,
 20:13:58.257,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.173, 11.987, 9.167, 27.72,,,,,,,,,,,,,,,,
 20:13:58.360,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.040, 12.107, 9.213, 27.72,,,,,,,,,,,,,,,,
 20:13:58.442,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.093, 11.927, 9.040, 27.72,,,,,,,,,,,,,,,,
 20:13:58.543,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 11.953, 9.280, 27.71,,,,,,,,,,,,,,,,
 20:13:58.645,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.093, 12.107, 9.327, 27.71,,,,,,,,,,,,,,,,
 20:13:58.746,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.067, 12.007, 9.087, 27.71,,,,,,,,,,,,,,,,
 20:13:58.856,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.020, 12.140, 8.833, 27.71,,,,,,,,,,,,,,,,
 20:13:58.976,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.113, 12.220, 9.040, 27.68,,,,,,,,,,,,,,,,
 20:13:59.066,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.160, 12.013, 9.127, 27.69,,,,,,,,,,,,,,,,
 20:13:59.175,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.253, 12.007, 9.353, 27.71,,,,,,,,,,,,,,,,
 20:13:59.295,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.247, 12.100, 9.100, 27.76,,,,,,,,,,,,,,,,
 20:13:59.393,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.040, 12.060, 8.953, 27.74,,,,,,,,,,,,,,,,
 20:13:59.489,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 12.027, 9.267, 27.68,,,,,,,,,,,,,,,,
 20:13:59.594,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 12.133, 9.107, 27.71,,,,,,,,,,,,,,,,
 20:13:59.692,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.113, 12.027, 9.160, 27.71,,,,,,,,,,,,,,,,
 20:13:59.741,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.067, 9.000, 27.68,,,,,,,,,,,,,,,,
 20:13:59.839,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.107, 12.140, 9.013, 27.74,,,,,,,,,,,,,,,,
 20:13:59.944,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.300, 11.920, 9.167, 27.69,,,,,,,,,,,,,,,,
 20:14:00.043,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 11.940, 9.153, 27.69,,,,,,,,,,,,,,,,
 20:14:00.138,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.253, 12.027, 9.327, 27.71,,,,,,,,,,,,,,,,
 20:14:00.235,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.013, 9.113, 27.69,,,,,,,,,,,,,,,,
 20:14:00.358,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 12.087, 9.173, 27.68,,,,,,,,,,,,,,,,
 20:14:00.450,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 11.933, 9.247, 27.69,,,,,,,,,,,,,,,,
 20:14:00.548,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.167, 12.040, 9.180, 27.68,,,,,,,,,,,,,,,,
 20:14:00.653,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.260, 11.920, 9.147, 27.72,,,,,,,,,,,,,,,,
 20:14:00.750,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 12.000, 9.167, 27.74,,,,,,,,,,,,,,,,
 20:14:00.847,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.020, 9.147, 27.69,,,,,,,,,,,,,,,,
 20:14:00.950,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.180, 12.040, 9.340, 27.71,,,,,,,,,,,,,,,,
 20:14:01.041,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 12.087, 8.940, 27.74,,,,,,,,,,,,,,,,
 20:14:01.137,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.053, 12.187, 9.213, 27.72,,,,,,,,,,,,,,,,
 20:14:01.233,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.167, 12.107, 9.427, 27.76,,,,,,,,,,,,,,,,
 20:14:01.330,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 12.107, 9.233, 27.71,,,,,,,,,,,,,,,,
 20:14:01.431,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 12.047, 9.413, 27.71,,,,,,,,,,,,,,,,
 20:14:01.551,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.227, 12.107, 9.160, 27.71,,,,,,,,,,,,,,,,
 20:14:01.648,COM3,, -0.013, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.227, 12.027, 9.087, 27.74,,,,,,,,,,,,,,,,
 20:14:01.740,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.240, 12.053, 9.133, 27.71,,,,,,,,,,,,,,,,
 20:14:01.841,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.067, 12.047, 8.967, 27.72,,,,,,,,,,,,,,,,
 20:14:01.944,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.147, 12.067, 9.207, 27.74,,,,,,,,,,,,,,,,
 20:14:02.046,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.033, 9.280, 27.74,,,,,,,,,,,,,,,,
 20:14:02.148,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.160, 12.067, 9.327, 27.72,,,,,,,,,,,,,,,,
 20:14:02.232,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.273, 12.127, 9.287, 27.71,,,,,,,,,,,,,,,,
 20:14:02.336,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 12.040, 9.127, 27.74,,,,,,,,,,,,,,,,
 20:14:02.468,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.087, 9.300, 27.69,,,,,,,,,,,,,,,,
 20:14:02.581,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.080, 12.093, 9.027, 27.71,,,,,,,,,,,,,,,,
 20:14:02.676,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.180, 12.073, 9.160, 27.69,,,,,,,,,,,,,,,,
 20:14:02.773,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.200, 11.933, 9.273, 27.68,,,,,,,,,,,,,,,,
 20:14:02.879,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.220, 12.047, 9.087, 27.71,,,,,,,,,,,,,,,,
 20:14:02.975,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 12.060, 9.053, 27.71,,,,,,,,,,,,,,,,
 20:14:03.071,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.107, 12.173, 8.960, 27.72,,,,,,,,,,,,,,,,
 20:14:03.202,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.180, 12.073, 9.353, 27.68,,,,,,,,,,,,,,,,
 20:14:03.291,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 11.960, 9.147, 27.72,,,,,,,,,,,,,,,,
 20:14:03.388,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.167, 11.947, 9.293, 27.71,,,,,,,,,,,,,,,,
 20:14:03.487,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.033, 9.207, 27.72,,,,,,,,,,,,,,,,
 20:14:03.583,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.167, 12.067, 9.093, 27.76,,,,,,,,,,,,,,,,
 20:14:03.637,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.173, 12.053, 9.080, 27.69,,,,,,,,,,,,,,,,
 20:14:03.733,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 12.080, 9.093, 27.72,,,,,,,,,,,,,,,,
 20:14:03.835,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.253, 12.067, 9.293, 27.74,,,,,,,,,,,,,,,,
 20:14:03.936,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.240, 12.033, 9.280, 27.74,,,,,,,,,,,,,,,,
 20:14:04.044,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.242, -70.532, -32.173, 12.047, 9.433, 27.72,,,,,,,,,,,,,,,,
 20:14:04.139,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.242, -70.532, -32.173, 12.113, 9.213, 27.80,,,,,,,,,,,,,,,,
 20:14:04.237,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.242, -70.532, -32.153, 12.060, 9.373, 27.72,,,,,,,,,,,,,,,,
 20:14:04.328,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.242, -70.532, -32.200, 12.067, 9.133, 27.71,,,,,,,,,,,,,,,,
 20:14:04.426,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.242, -70.532, -32.153, 12.000, 9.280, 27.71,,,,,,,,,,,,,,,,
 20:14:04.522,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.260, 12.067, 9.360, 27.69,,,,,,,,,,,,,,,,
 20:14:04.643,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 12.040, 9.227, 27.68,,,,,,,,,,,,,,,,
 20:14:04.741,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 11.987, 9.240, 27.72,,,,,,,,,,,,,,,,
 20:14:04.835,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.200, 11.993, 9.253, 27.71,,,,,,,,,,,,,,,,
 20:14:04.933,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.013, 9.227, 27.69,,,,,,,,,,,,,,,,
 20:14:05.039,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.287, 12.120, 9.233, 27.69,,,,,,,,,,,,,,,,
 20:14:05.119,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 12.060, 9.347, 27.72,,,,,,,,,,,,,,,,
 20:14:05.239,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.140, 12.073, 9.260, 27.74,,,,,,,,,,,,,,,,
 20:14:05.338,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.140, 11.980, 9.387, 27.69,,,,,,,,,,,,,,,,
 20:14:05.427,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.120, 12.047, 9.300, 27.68,,,,,,,,,,,,,,,,
 20:14:05.546,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.133, 12.060, 9.100, 27.72,,,,,,,,,,,,,,,,
 20:14:05.642,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.180, 11.967, 9.327, 27.72,,,,,,,,,,,,,,,,
 20:14:05.736,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.027, 9.193, 27.74,,,,,,,,,,,,,,,,
 20:14:05.844,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.160, 9.147, 27.74,,,,,,,,,,,,,,,,
 20:14:05.939,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.113, 11.973, 9.293, 27.71,,,,,,,,,,,,,,,,
 20:14:06.041,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.273, 11.960, 9.267, 27.71,,,,,,,,,,,,,,,,
 20:14:06.143,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 12.040, 9.300, 27.71,,,,,,,,,,,,,,,,
 20:14:06.220,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 11.947, 9.027, 27.74,,,,,,,,,,,,,,,,
 20:14:06.324,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.140, 12.140, 8.953, 27.71,,,,,,,,,,,,,,,,
 20:14:06.428,COM3,, -0.013, -0.011, 1.001, 0.000, 0.000, 0.000, 0.000, 0.236, -70.532, -32.240, 12.040, 9.340, 27.68,,,,,,,,,,,,,,,,
 20:14:06.555,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.000, 0.236, -70.532, -32.267, 12.107, 9.420, 27.71,,,,,,,,,,,,,,,,
 20:14:06.640,COM3,, -0.014, -0.011, 1.003, 0.000, 0.000, 0.000, 0.000, 0.236, -70.532, -32.120, 12.127, 9.000, 27.74,,,,,,,,,,,,,,,,
 20:14:06.760,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.000, 0.236, -70.532, -32.147, 12.067, 9.120, 27.71,,,,,,,,,,,,,,,,
 20:14:06.846,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.100, 12.180, 8.860, 27.76,,,,,,,,,,,,,,,,
 20:14:06.950,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.220, 12.007, 9.293, 27.74,,,,,,,,,,,,,,,,
 20:14:07.077,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 12.040, 9.187, 27.74,,,,,,,,,,,,,,,,
 20:14:07.173,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 12.100, 9.113, 27.69,,,,,,,,,,,,,,,,
 20:14:07.288,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 11.993, 9.273, 27.72,,,,,,,,,,,,,,,,
 20:14:07.318,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.080, 9.087, 27.74,,,,,,,,,,,,,,,,
 20:14:07.416,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.187, 12.047, 9.353, 27.69,,,,,,,,,,,,,,,,
 20:14:07.581,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.140, 12.120, 9.147, 27.72,,,,,,,,,,,,,,,,
 20:14:07.613,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.133, 9.253, 27.72,,,,,,,,,,,,,,,,
 20:14:07.724,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.107, 12.013, 9.080, 27.77,,,,,,,,,,,,,,,,
 20:14:07.822,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.020, 8.953, 27.71,,,,,,,,,,,,,,,,
 20:14:07.918,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.153, 11.993, 9.127, 27.71,,,,,,,,,,,,,,,,
 20:14:08.032,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.180, 11.980, 9.207, 27.74,,,,,,,,,,,,,,,,
 20:14:08.129,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 12.120, 9.267, 27.74,,,,,,,,,,,,,,,,
 20:14:08.227,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.153, 12.127, 9.407, 27.74,,,,,,,,,,,,,,,,
 20:14:08.347,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.140, 11.947, 9.307, 27.74,,,,,,,,,,,,,,,,
 20:14:08.424,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.147, 12.060, 9.333, 27.72,,,,,,,,,,,,,,,,
 20:14:08.522,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.107, 12.027, 9.247, 27.77,,,,,,,,,,,,,,,,
 20:14:08.618,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 11.993, 9.300, 27.69,,,,,,,,,,,,,,,,
 20:14:08.716,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.173, 12.040, 9.340, 27.71,,,,,,,,,,,,,,,,
 20:14:08.826,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.120, 11.967, 9.253, 27.72,,,,,,,,,,,,,,,,
 20:14:08.922,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.060, 8.913, 27.74,,,,,,,,,,,,,,,,
 20:14:09.018,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.173, 11.893, 9.273, 27.76,,,,,,,,,,,,,,,,
 20:14:09.126,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.293, 11.987, 9.560, 27.74,,,,,,,,,,,,,,,,
 20:14:09.222,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 12.067, 9.360, 27.74,,,,,,,,,,,,,,,,
 20:14:09.319,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.233, 12.067, 9.367, 27.72,,,,,,,,,,,,,,,,
 20:14:09.450,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.033, 12.260, 9.140, 27.76,,,,,,,,,,,,,,,,
 20:14:09.540,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.207, 11.987, 9.227, 27.71,,,,,,,,,,,,,,,,
 20:14:09.635,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.100, 12.127, 8.993, 27.71,,,,,,,,,,,,,,,,
 20:14:09.731,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.087, 12.020, 9.040, 27.71,,,,,,,,,,,,,,,,
 20:14:09.829,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.193, 12.013, 9.113, 27.72,,,,,,,,,,,,,,,,
 20:14:09.931,COM3,, -0.014, -0.011, 1.003, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.153, 12.113, 9.053, 27.72,,,,,,,,,,,,,,,,
 20:14:10.008,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.167, 12.080, 9.313, 27.71,,,,,,,,,,,,,,,,
 20:14:10.112,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.213, 11.993, 9.320, 27.72,,,,,,,,,,,,,,,,
 20:14:10.218,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.260, 12.060, 9.407, 27.74,,,,,,,,,,,,,,,,
 20:14:10.320,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.227, 12.000, 9.367, 27.74,,,,,,,,,,,,,,,,
 20:14:10.424,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.087, 12.120, 8.773, 27.64,,,,,,,,,,,,,,,,
 20:14:10.527,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.153, 11.933, 9.267, 27.71,,,,,,,,,,,,,,,,
 20:14:10.646,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.227, 12.067, 9.267, 27.72,,,,,,,,,,,,,,,,
 20:14:10.768,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.127, 12.127, 9.400, 27.71,,,,,,,,,,,,,,,,
 20:14:10.861,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.087, 12.027, 9.067, 27.71,,,,,,,,,,,,,,,,
 20:14:10.964,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.100, 12.080, 9.120, 27.71,,,,,,,,,,,,,,,,
