Time Lapsed,Acceleration_Z
43740.162,1.001
43790.282,1.002
43790.382,1.001
43790.472,1.002
43790.568,1.002
43790.686,1.0
43790.766,1.002
43790.889,1.001
43790.985,1.001
43791.080,1.001
43791.187,1.001
43791.280,1.002
43791.398,1.001
43791.499,1.002
43791.619,1.001
43791.660,1.001
43791.769,1.001
43791.869,1.0
43791.971,1.001
43792.072,1.001
43792.176,1.001
43792.280,1.002
43792.356,1.003
43792.483,1.002
43792.632,1.001
43792.660,1.002
43792.831,1.002
43792.857,1.001
43792.955,1.002
43793.059,1.001
43793.161,1.001
43793.263,1.002
43793.364,1.001
43793.465,1.003
43793.570,1.002
43793.690,1.001
43793.756,1.002
43793.855,1.001
43793.956,1.002
43794.060,1.001
43794.161,1.002
43794.265,1.002
43794.366,1.001
43794.467,1.001
43794.571,1.001
43794.674,1.002
43794.791,1.002
43794.879,1.001
43794.982,1.002
43795.088,1.001
43795.159,1.001
43795.287,1.002
43795.389,1.002
43795.494,1.001
43795.596,1.002
43795.698,1.002
43795.757,1.002
43795.857,1.001
43795.965,1.003
43796.073,1.002
43796.211,1.002
43796.282,1.003
43796.414,1.001
43796.516,1.001
43796.543,1.001
43796.655,1.0
43796.744,1.002
43796.847,1.001
43796.950,1.002
43797.061,1.002
43797.158,1.0
43797.332,1.002
43797.440,1.002
43797.442,1.002
43797.541,1.002
43797.643,1.001
43797.746,1.002
43797.871,1.003
43797.951,1.001
43798.053,1.001
43798.154,1.001
43798.255,1.002
43798.360,1.0
43798.469,1.001
43798.565,1.001
43798.667,1.0
43798.768,1.002
43798.879,1.001
43798.977,1.001
43799.076,1.001
43799.205,1.001
43799.281,1.001
43799.385,1.001
43799.486,1.001
43799.589,1.001
43799.692,1.002
43799.795,1.001
43799.895,1.003
43799.997,1.002
43800.101,1.002
43850.203,1.002
43850.306,1.001
43850.368,1.001
43850.511,1.001
43850.538,1.001
43850.637,1.0
43850.739,1.002
43850.841,1.002
43850.945,1.002
43851.040,1.002
43851.148,1.001
43851.252,1.001
43851.330,1.002
43851.453,1.003
43851.548,1.001
43851.651,1.002
43851.738,1.001
43851.842,1.002
43851.944,1.003
43852.045,1.002
43852.148,1.0
43852.252,1.002
43852.352,1.0
43852.465,1.001
43852.558,1.001
43852.684,1.002
43852.763,1.001
43852.877,1.002
43852.967,1.001
43853.071,1.001
43853.172,1.0
43853.288,1.002
43853.382,1.002
43853.481,1.001
43853.581,1.0
43853.682,1.002
43853.789,1.001
43853.890,1.002
43853.991,1.001
43854.025,1.001
43854.196,1.001
43854.225,1.002
43854.401,1.0
43854.433,1.0
43854.531,1.002
43854.630,1.002
43854.739,1.002
43854.835,1.002
43854.937,1.002
43855.041,1.001
43855.126,1.002
43855.221,1.001
43855.323,1.003
43855.427,1.001
43855.527,1.002
43855.631,1.001
43855.734,1.0
43855.835,1.003
43855.938,1.001
43856.040,1.0
43856.136,1.001
43856.239,1.001
43856.315,1.0
43856.446,1.001
43856.552,1.001
43856.654,1.001
43856.756,1.002
43856.858,1.001
43856.965,1.001
43857.065,1.002
43857.167,1.003
43857.287,1.001
43857.372,1.002
43857.476,1.002
43857.551,1.002
43857.655,1.001
43857.719,1.0
43857.815,1.002
43857.912,1.001
43858.022,1.002
43858.125,1.002
43858.223,1.002
43858.318,1.002
43858.415,1.001
43858.530,1.002
43858.626,1.001
43858.729,1.002
43858.825,1.002
43858.916,1.001
43859.020,1.002
43859.124,1.001
43859.224,1.0
43859.322,1.002
43859.417,1.001
43859.506,1.0
43859.610,1.002
43859.711,1.0
43859.815,1.001
43859.916,1.001
43860.020,1.001
43860.125,1.002
43910.227,1.001
43910.312,1.002
43910.434,1.004
43910.552,1.004
43910.640,1.003
43910.737,1.001
43910.856,1.002
43910.962,1.0
43911.050,1.002
43911.150,1.003
43911.202,1.002
43911.352,1.002
43911.469,1.001
43911.565,1.001
43911.662,1.002
43911.768,1.0
43911.815,1.001
43911.911,1.0
43912.007,1.002
43912.100,1.002
43912.221,1.0
43912.319,1.002
43912.476,1.001
43912.505,1.001
43912.602,1.002
43912.698,1.001
43912.802,1.002
43912.911,1.001
43913.009,1.0
43913.106,1.001
43913.212,1.001
43913.308,1.001
43913.397,1.001
43913.535,1.001
43913.624,1.003
43913.720,1.001
43913.807,1.001
43913.911,1.002
43914.012,1.001
43914.116,1.001
43914.217,1.002
43914.295,1.002
43914.438,1.001
43914.534,1.001
43914.639,1.002
43914.751,1.002
43914.807,1.0
43914.911,1.003
43915.049,1.001
43915.113,1.001
43915.216,1.0
43915.322,1.001
43915.396,1.002
43915.549,1.0
43915.600,1.002
43915.754,1.001
43915.805,1.001
43915.896,1.002
43915.994,1.001
43916.106,1.002
43916.190,1.001
43916.288,1.003
43916.409,1.002
43916.499,1.001
43916.596,1.001
43916.694,1.002
43916.792,1.002
43916.886,1.002
43916.984,1.001
43917.107,1.001
43917.211,1.002
43917.299,1.002
43917.395,1.002
43917.516,1.002
43917.596,1.001
43917.717,1.002
43917.814,1.002
43917.910,1.001
43918.014,1.001
43918.110,1.001
43918.231,1.001
43918.314,1.001
43918.426,1.001
43918.519,1.001
43918.637,1.002
43918.725,1.002
43918.844,1.001
43918.927,1.002
43919.002,1.002
43919.109,1.001
43919.184,1.001
43919.284,1.002
43919.391,1.002
43919.489,1.0
43919.597,1.001
43919.683,1.002
43919.784,1.002
43919.895,1.0
43919.994,1.002
43920.089,1.001
43920.180,1.001
44210.279,1.0
44210.375,1.002
44210.519,1.001
44210.595,1.001
44210.692,1.002
44210.789,1.002
44210.885,1.002
44210.998,1.001
44211.095,1.001
44211.190,1.002
44211.297,1.001
44211.394,1.001
44211.515,1.001
44211.621,1.001
44211.692,1.001
44211.813,1.0
44211.910,1.002
44212.001,1.002
44212.124,1.001
44212.222,1.002
44212.317,1.001
44212.424,1.001
44212.520,1.001
44212.616,1.0
44212.668,1.001
44212.771,1.002
44212.868,1.003
44213.032,1.001
44213.134,1.002
44213.230,1.002
44213.280,1.0
44213.376,1.002
44213.483,1.001
44213.578,1.001
44213.675,1.002
44213.771,1.002
44213.867,1.002
44213.988,1.001
44214.082,1.001
44214.192,1.002
44214.282,1.001
44214.380,1.001
44214.471,1.002
44214.561,1.001
44214.673,1.003
44214.770,1.0
44214.886,1.002
44214.973,1.002
44215.092,1.0
44215.189,1.002
44215.293,1.002
44215.380,1.001
44215.481,1.002
44215.602,1.002
44215.708,1.002
44215.804,1.001
44215.900,1.001
44215.999,1.001
44216.100,1.001
44216.220,1.002
44216.315,1.003
44216.402,1.002
44216.511,1.001
44216.608,1.0
44216.661,1.002
44216.765,1.002
44216.864,1.001
44216.960,1.001
44217.058,1.001
44217.156,1.002
44217.276,1.002
44217.377,1.002
44217.474,1.002
44217.573,1.002
44217.670,1.002
44217.768,1.002
44217.867,1.0
44217.965,1.002
44218.085,1.001
44218.158,1.001
44218.269,1.003
44218.364,1.0
44218.451,1.002
44218.553,1.002
44218.657,1.002
44218.759,1.001
44218.860,1.001
44218.969,1.001
44219.068,1.001
44219.149,1.002
44219.272,1.002
44219.406,1.002
44219.477,1.001
44219.597,1.001
44219.705,1.0
44219.793,1.003
44219.891,1.001
44219.988,1.002
44220.089,1.001
44270.211,1.001
44270.331,1.003
44270.403,1.0
44270.509,1.002
44270.603,1.001
44270.655,1.002
44270.754,1.001
44270.858,1.001
44270.952,1.001
44271.052,1.0
44271.220,1.001
44271.247,1.003
44271.344,1.001
44271.445,1.001
44271.542,1.0
44271.652,1.001
44271.749,1.002
44271.846,1.002
44271.954,1.002
44272.052,1.001
44272.147,1.001
44272.239,1.001
44272.342,1.002
44272.445,1.002
44272.546,1.001
44272.673,1.001
44272.753,1.002
44272.854,1.001
44272.957,1.002
44273.059,1.001
44273.141,1.003
44273.244,1.002
44273.381,1.001
44273.452,1.002
44273.571,1.002
44273.657,1.002
44273.792,1.001
44273.888,1.002
44273.984,1.003
44274.037,1.003
44274.209,1.001
44274.234,1.002
44274.397,1.002
44274.494,1.002
44274.596,1.002
44274.696,1.0
44274.749,1.002
44274.850,1.002
44274.954,1.002
44275.053,1.002
44275.152,1.0
44275.241,1.001
44275.344,1.001
44275.440,1.002
44275.541,1.003
44275.653,1.001
44275.750,1.001
44275.829,1.001
44275.953,1.0
44276.043,1.002
44276.161,1.002
44276.238,1.002
44276.336,1.0
44276.455,1.001
44276.552,1.002
44276.649,1.001
44276.758,1.002
44276.851,1.002
44276.972,1.0
44277.056,1.002
44277.168,1.001
44277.266,1.001
44277.383,1.001
44277.467,1.001
44277.586,1.002
44277.639,1.001
44277.742,1.001
44277.852,1.001
44277.927,1.001
44278.076,1.002
44278.128,1.001
44278.227,1.002
44278.322,1.002
44278.424,1.002
44278.595,1.001
44278.623,1.002
44278.742,1.002
44278.840,1.002
44278.943,1.002
44279.042,1.001
44279.137,1.0
44279.233,1.001
44279.330,1.001
44279.431,1.001
44279.525,1.002
44279.627,1.001
44279.738,1.002
44279.836,1.001
44279.931,1.001
44280.039,1.001
44280.136,1.001
44330.233,1.001
44330.331,1.003
44330.433,1.001
44330.553,1.002
44330.653,1.001
44330.739,1.001
44330.841,1.002
44330.963,1.0
44331.061,1.002
44331.168,1.001
44331.265,1.002
44331.361,1.003
44331.465,1.001
44331.579,1.002
44331.676,1.001
44331.771,1.002
44331.876,1.002
44331.972,1.001
44332.022,1.001
44332.119,1.002
44332.224,1.0
44332.320,1.002
44332.417,1.001
44332.518,1.002
44332.632,1.002
44332.733,1.0
44332.810,1.001
44332.936,1.002
44333.021,1.002
44333.119,1.002
44333.228,1.002
44333.325,1.002
44333.410,1.002
44333.506,1.001
44333.618,1.002
44333.714,1.0
44333.812,1.001
44333.933,1.001
44334.036,1.0
44334.126,1.002
44334.226,1.001
44334.345,1.001
44334.426,1.001
44334.546,1.002
44334.641,1.0
44334.739,1.001
44334.842,1.001
44334.939,1.001
44335.060,1.0
44335.141,1.002
44335.252,1.0
44335.349,1.002
44335.402,1.001
44335.553,1.002
44335.603,1.0
44335.768,1.002
44335.875,1.001
44335.926,1.001
44336.009,1.003
44336.107,1.002
44336.204,1.001
44336.310,1.002
44336.418,1.002
44336.499,1.002
44336.610,1.002
44336.702,1.0
44336.808,1.004
44336.908,1.002
44337.011,1.001
44337.114,1.002
44337.203,1.0
44337.300,1.002
44337.414,1.002
44337.512,1.002
44337.606,1.001
44337.714,1.001
44337.808,1.003
44337.929,1.002
44338.024,1.0
44338.126,1.002
44338.222,1.001
44338.315,1.001
44338.449,1.002
44338.536,1.002
44338.634,1.002
44338.732,1.0
44338.829,1.002
44338.952,1.002
44339.050,1.0
44339.144,1.001
44339.253,1.002
44339.347,1.001
44339.443,1.002
44339.494,1.0
44339.601,1.003
44339.698,1.001
44339.795,1.001
44339.963,1.001
44339.991,1.002
44340.110,1.002
44390.206,1.0
44390.309,1.001
44390.386,1.002
44390.508,1.001
44390.604,1.002
44390.697,1.002
44390.792,1.002
44390.887,1.002
44390.984,1.002
44391.091,1.001
44391.186,1.002
44391.305,1.0
44391.388,1.001
44391.500,1.001
44391.592,1.001
44391.696,1.002
44391.798,1.0
44391.901,1.0
44391.986,1.001
44392.124,1.001
44392.212,1.002
44392.332,1.001
44392.426,1.001
44392.536,1.001
44392.633,1.001
44392.729,1.002
44392.827,1.001
44392.928,1.002
44392.981,1.002
44393.145,1.0
44393.232,1.001
44393.340,1.0
44393.437,1.002
44393.489,1.0
44393.592,1.001
44393.693,1.002
44393.791,1.002
44393.887,1.001
44393.984,1.0
44394.082,1.0
44394.179,1.002
44394.276,1.0
44394.397,1.001
44394.474,1.001
44394.597,1.002
44394.696,1.001
44394.785,1.001
44394.881,1.002
44394.980,1.001
44395.075,1.001
44395.180,1.002
44395.282,1.001
44395.384,1.001
44395.489,1.001
44395.587,1.001
44395.707,1.001
44395.797,1.001
44395.880,1.001
44396.011,1.001
44396.116,1.001
44396.217,1.002
44396.319,1.001
44396.421,1.002
44396.535,1.001
44396.627,1.001
44396.730,1.002
44396.832,1.001
44396.946,1.001
44396.972,1.001
44397.138,1.002
44397.165,1.002
44397.269,1.001
44397.372,1.001
44397.469,1.001
44397.578,1.002
44397.675,1.002
44397.777,1.002
44397.878,1.0
44398.059,1.002
44398.069,1.002
44398.168,1.002
44398.266,1.001
44398.369,1.001
44398.470,1.002
44398.572,1.002
44398.673,1.0
44398.782,1.001
44398.879,1.001
44398.982,1.001
44399.105,1.0
44399.185,1.001
44399.288,1.002
44399.391,1.001
44399.493,1.001
44399.594,1.0
44399.698,1.001
44399.800,1.002
44399.909,1.002
44400.006,1.001
44400.109,1.001
44450.209,1.001
44450.318,1.001
44450.415,1.0
44450.469,1.002
44450.619,1.001
44450.679,1.001
44450.789,1.001
44450.889,1.0
44450.967,1.002
44451.130,1.001
44451.160,1.001
44451.258,1.002
44451.355,1.0
44451.462,1.003
44451.565,1.0
44451.679,1.002
44451.768,1.002
44451.866,1.002
44451.975,1.001
44452.053,1.002
44452.158,1.002
44452.257,1.002
44452.362,1.001
44452.463,1.001
44452.565,1.001
44452.668,1.003
44452.780,1.002
44452.872,1.002
44452.976,1.002
44453.095,1.002
44453.192,1.001
44453.290,1.002
44453.386,1.002
44453.516,1.002
44453.549,1.002
44453.690,1.002
44453.788,1.001
44453.848,1.0
44453.993,1.002
44454.053,1.002
44454.161,1.0
44454.270,1.001
44454.381,1.002
44454.500,1.001
44454.618,1.001
44454.703,1.001
44454.756,1.002
44454.851,1.001
44454.948,1.0
44455.053,1.003
44455.149,1.0
44455.246,1.002
44455.355,1.001
44455.444,1.002
44455.556,1.001
44455.652,1.002
44455.750,1.002
44455.849,1.001
44455.943,1.001
44456.060,1.002
44456.158,1.001
44456.256,1.001
44456.351,1.001
44456.455,1.002
44456.565,1.002
44456.666,1.001
44456.762,1.002
44456.867,1.001
44456.965,1.002
44457.061,1.002
44457.192,1.0
44457.262,1.001
44457.383,1.002
44457.478,1.002
44457.567,1.001
44457.692,1.001
44457.788,1.0
44457.884,1.001
44457.996,1.002
44458.090,1.002
44458.182,1.001
44458.235,1.002
44458.410,1.001
44458.437,1.002
44458.534,1.002
44458.706,1.001
44458.733,1.002
44458.844,1.001
44458.947,1.002
44459.052,1.001
44459.153,1.001
44459.231,1.003
44459.332,1.001
44459.434,1.002
44459.539,1.002
44459.646,1.002
44459.764,1.002
44459.835,1.002
44459.931,1.001
44460.051,1.002
44460.136,1.002
44510.243,1.002
44510.340,1.001
44510.440,1.0
44510.543,1.001
44510.664,1.002
44510.760,1.001
44510.864,1.002
44510.954,1.0
44511.073,1.001
44511.168,1.001
44511.279,1.001
44511.374,1.002
44511.470,1.001
44511.569,1.002
44511.668,1.0
44511.769,1.001
44511.887,1.002
44511.972,1.0
44512.083,1.002
44512.180,1.002
44512.230,1.0
44512.381,1.001
44512.432,1.003
44512.532,1.001
44512.627,1.0
44512.727,1.001
44512.894,1.001
44512.921,1.001
44513.041,1.002
44513.139,1.002
44513.241,1.001
44513.339,1.001
44513.439,1.001
44513.527,1.001
44513.624,1.001
44513.737,1.001
44513.828,1.003
44513.918,1.001
44514.018,1.002
44514.129,1.001
44514.231,1.0
44514.327,1.002
44514.438,1.001
44514.542,1.001
44514.622,1.001
44514.752,1.001
44514.847,1.002
44514.954,1.001
44515.050,1.001
44515.146,1.002
44515.275,1.001
44515.387,1.0
44515.460,1.002
44515.555,1.002
44515.659,1.002
44515.779,1.0
44515.876,1.001
44515.972,1.001
44516.081,1.003
44516.177,1.001
44516.274,1.001
44516.325,1.002
44516.428,1.001
44516.526,1.001
44516.623,1.001
44516.720,1.001
44516.813,1.001
44516.911,1.002
44517.010,1.001
44517.113,1.002
44517.227,1.002
44517.331,1.001
44517.425,1.003
44517.526,1.002
44517.622,1.001
44517.720,1.001
44517.814,1.003
44517.918,1.001
44518.015,1.001
44518.135,1.002
44518.217,1.002
44518.327,1.002
44518.422,1.001
44518.543,1.001
44518.628,1.002
44518.747,1.001
44518.841,1.001
44518.951,1.002
44519.037,1.0
44519.158,1.0
44519.253,1.002
44519.363,1.002
44519.414,1.002
44519.565,1.001
44519.661,1.002
44519.719,1.001
44519.802,1.002
44519.907,1.002
44520.008,1.001
44520.141,1.002
42410.215,1.002
42410.315,1.002
42410.423,1.002
42410.516,1.001
42410.610,1.001
42410.706,1.002
42410.813,1.001
42410.916,1.001
42411.013,1.001
42411.108,1.001
42411.199,1.002
42411.298,1.0
42411.416,1.003
42411.525,1.002
42411.613,1.001
42411.710,1.002
42411.806,1.001
42411.905,1.0
42412.026,1.001
42412.122,1.001
42412.217,1.002
42412.328,1.001
42412.404,1.002
42412.537,1.002
42412.628,1.001
42412.738,1.002
42412.824,1.002
42412.947,1.001
42413.037,1.002
42413.099,1.002
42413.207,1.001
42413.308,1.002
42413.416,1.002
42413.489,1.001
42413.592,1.002
42413.699,1.001
42413.795,1.001
42413.891,1.002
42413.989,1.002
42414.097,1.002
42414.210,1.003
42414.305,1.002
42414.402,1.002
42414.494,1.001
42414.592,1.002
42414.687,1.002
42414.880,1.0
42414.907,1.002
42414.999,1.0
42415.096,1.002
42415.200,1.001
42415.287,1.001
42415.408,1.002
42415.503,1.002
42415.610,1.001
42415.708,1.003
42415.803,1.001
42415.900,1.001
42416.002,1.003
42416.124,1.001
42416.222,1.002
42416.307,1.001
42416.393,1.001
42416.514,1.002
42416.631,1.003
42416.737,1.002
42416.833,1.0
42416.933,1.002
42416.996,1.001
42417.098,1.001
42417.200,1.001
42417.346,1.001
42417.675,1.001
42417.689,1.002
42417.778,1.001
42417.877,1.001
42417.979,1.003
42418.081,1.001
42418.199,1.0
42418.278,1.001
42418.378,1.002
42418.477,1.001
42418.575,1.001
42418.695,1.001
42418.790,1.002
42418.878,1.002
42418.987,1.002
42419.084,1.0
42419.179,1.001
42419.285,1.002
42419.381,1.001
42419.505,1.001
42419.609,1.003
42419.687,1.001
42419.807,1.001
42419.905,1.001
42419.993,1.002
42420.114,1.001
42470.210,1.003
42470.310,1.003
42470.414,1.0
42470.489,1.001
42470.608,1.002
42470.711,1.001
42470.822,1.002
42470.917,1.001
42470.970,1.002
42471.122,1.0
42471.175,1.001
42471.271,1.002
42471.369,1.001
42471.471,1.0
42471.567,1.001
42471.687,1.001
42471.784,1.002
42471.883,1.001
42471.988,1.003
42472.082,1.001
42472.181,1.001
42472.271,1.003
42472.374,1.001
42472.478,1.002
42472.577,1.001
42472.680,1.003
42472.762,1.001
42472.891,1.0
42472.965,1.001
42473.086,1.001
42473.181,1.0
42473.284,1.003
42473.395,1.001
42473.491,1.0
42473.589,1.001
42473.697,1.001
42473.793,1.002
42473.888,1.002
42474.020,1.002
42474.108,1.001
42474.206,1.001
42474.305,1.002
42474.399,1.001
42474.501,1.002
42474.621,1.001
42474.720,1.001
42474.824,1.001
42474.916,1.001
42475.012,1.0
42475.065,1.002
42475.168,1.001
42475.269,1.002
42475.364,1.004
42475.533,1.002
42475.559,1.003
42475.680,1.0
42475.754,1.001
42475.856,1.002
42475.959,1.0
42476.059,1.001
42476.157,1.001
42476.264,1.002
42476.366,1.0
42476.470,1.001
42476.554,1.001
42476.660,1.001
42476.758,1.0
42476.866,1.002
42476.959,1.001
42477.070,1.001
42477.166,1.001
42477.251,1.002
42477.371,1.001
42477.491,1.002
42477.585,1.002
42477.692,1.0
42477.780,1.001
42477.902,1.0
42477.998,1.001
42478.106,1.002
42478.201,1.001
42478.298,1.002
42478.396,1.001
42478.498,1.001
42478.549,1.001
42478.645,1.001
42478.800,1.001
42478.910,1.001
42479.006,1.001
42479.058,1.001
42479.210,1.001
42479.262,1.002
42479.358,1.002
42479.455,1.001
42479.555,1.002
42479.655,1.001
42479.753,1.002
42479.850,1.001
42479.942,1.001
42480.063,1.002
42480.164,1.002
42530.266,1.003
42530.355,1.003
42530.454,1.0
42530.547,1.002
42530.645,1.0
42530.747,1.001
42530.867,1.002
42530.964,1.001
42531.070,1.001
42531.156,1.002
42531.276,1.001
42531.369,1.002
42531.438,1.001
42531.548,1.002
42531.648,1.001
42531.753,1.001
42531.874,1.002
42531.963,1.001
42532.104,1.002
42532.180,1.0
42532.299,1.001
42532.395,1.001
42532.489,1.002
42532.539,1.0
42532.637,1.002
42532.734,1.001
42532.839,1.001
42532.948,1.002
42533.046,1.0
42533.143,1.002
42533.237,1.002
42533.338,1.002
42533.435,1.001
42533.532,1.002
42533.641,1.003
42533.739,1.001
42533.837,1.001
42533.940,1.002
42534.050,1.001
42534.146,1.0
42534.243,1.001
42534.353,1.001
42534.448,1.001
42534.547,1.002
42534.644,1.001
42534.744,1.0
42534.841,1.002
42534.961,1.002
42535.047,1.001
42535.158,1.002
42535.260,1.001
42535.355,1.002
42535.457,1.0
42535.576,1.001
42535.672,1.002
42535.726,1.001
42535.874,1.002
42535.931,1.001
42536.086,1.001
42536.190,1.002
42536.288,1.002
42536.350,1.002
42536.425,1.002
42536.554,1.0
42536.630,1.001
42536.732,1.0
42536.836,1.002
42536.928,1.002
42537.024,1.0
42537.144,1.002
42537.249,1.002
42537.327,1.002
42537.429,1.0
42537.540,1.001
42537.641,1.002
42537.736,1.001
42537.834,1.001
42537.928,1.001
42538.028,1.0
42538.124,1.001
42538.221,1.001
42538.353,1.001
42538.426,1.002
42538.548,1.002
42538.644,1.001
42538.734,1.0
42538.854,1.0
42538.950,1.002
42539.049,1.0
42539.178,1.001
42539.252,1.002
42539.349,1.0
42539.463,1.002
42539.565,1.002
42539.660,1.001
42539.756,1.0
42539.866,1.0
42539.963,1.002
42540.013,1.0
42540.110,1.001
42590.214,1.002
42590.377,1.001
42590.475,1.002
42590.525,1.001
42590.625,1.003
42590.724,1.002
42590.820,1.002
42590.924,1.003
42591.013,1.002
42591.113,1.0
42591.209,1.002
42591.315,1.001
42591.414,1.001
42591.511,1.001
42591.624,1.002
42591.726,1.001
42591.825,1.001
42591.907,1.002
42592.027,1.001
42592.121,1.0
42592.219,1.002
42592.307,1.0
42592.439,1.002
42592.534,1.002
42592.631,1.001
42592.728,1.002
42592.830,1.001
42592.922,1.0
42593.023,1.0
42593.136,1.003
42593.243,1.0
42593.362,1.0
42593.461,1.003
42593.567,1.0
42593.659,1.001
42593.756,1.001
42593.864,1.001
42593.908,1.002
42594.009,1.002
42594.105,1.0
42594.203,1.001
42594.301,1.0
42594.421,1.002
42594.516,1.001
42594.600,1.001
42594.702,1.001
42594.799,1.001
42594.896,1.001
42595.006,1.0
42595.109,1.0
42595.204,1.001
42595.300,1.001
42595.403,1.001
42595.499,1.001
42595.596,1.0
42595.706,1.003
42595.814,1.0
42595.910,1.001
42596.011,1.001
42596.114,1.001
42596.214,1.001
42596.335,1.002
42596.437,1.0
42596.527,1.001
42596.621,1.0
42596.737,1.002
42596.813,1.001
42596.897,1.001
42597.043,1.002
42597.095,1.001
42597.195,1.002
42597.295,1.002
42597.438,1.001
42597.489,1.002
42597.595,1.001
42597.695,1.002
42597.795,1.001
42597.950,1.0
42598.002,1.002
42598.099,1.001
42598.198,1.001
42598.298,1.002
42598.397,1.0
42598.497,1.001
42598.592,1.0
42598.690,1.001
42598.788,1.0
42598.908,1.001
42599.011,1.001
42599.097,1.001
42599.197,1.001
42599.320,1.001
42599.400,1.002
42599.500,1.002
42599.604,1.002
42599.703,1.002
42599.791,1.001
42599.912,1.001
42600.008,1.002
42600.083,1.001
42600.183,1.001
42650.283,1.001
42650.393,1.001
42650.523,1.002
42650.602,1.0
42650.702,1.001
42650.803,1.001
42650.895,1.001
42651.014,1.0
42651.132,1.001
42651.227,1.002
42651.283,1.001
42651.379,1.001
42651.543,1.002
42651.582,1.001
42651.684,1.002
42651.786,1.001
42651.895,1.0
42651.994,1.001
42652.083,1.003
42652.186,1.002
42652.288,1.001
42652.391,1.001
42652.494,1.002
42652.595,1.001
42652.686,1.002
42652.778,1.002
42652.880,1.0
42652.981,1.002
42653.095,1.001
42653.193,1.002
42653.288,1.0
42653.389,1.002
42653.493,1.001
42653.595,1.002
42653.700,1.002
42653.800,1.002
42653.904,1.002
42654.006,1.002
42654.107,1.001
42654.211,1.0
42654.313,1.002
42654.417,1.001
42654.525,1.002
42654.619,1.002
42654.723,1.001
42654.829,1.002
42654.934,1.002
42655.031,1.001
42655.132,1.002
42655.257,1.0
42655.275,1.002
42655.439,1.001
42655.543,1.001
42655.573,1.002
42655.670,1.001
42655.771,1.0
42655.873,1.001
42655.992,1.001
42656.081,1.001
42656.179,1.002
42656.282,1.001
42656.385,1.001
42656.487,1.0
42656.565,1.002
42656.668,1.001
42656.770,1.002
42656.874,1.002
42656.998,1.0
42657.094,1.003
42657.200,1.001
42657.284,1.001
42657.385,1.002
42657.619,1.001
42657.623,1.001
42657.692,1.001
42657.796,1.002
42657.897,1.001
42658.000,1.0
42658.103,1.002
42658.204,1.0
42658.306,1.002
42658.374,1.002
42658.511,1.001
42658.613,1.002
42658.717,1.002
42658.819,1.002
42658.933,1.001
42659.023,1.001
42659.125,1.002
42659.229,1.0
42659.342,1.0
42659.372,1.001
42659.458,1.001
42659.559,1.001
42659.667,1.002
42659.764,1.0
42659.872,1.001
42659.969,1.0
42660.071,1.002
42660.174,1.001
42710.254,1.001
42710.355,1.003
42710.458,1.001
42710.560,1.001
42710.662,1.002
42710.770,1.001
42710.868,1.001
42710.970,1.001
42711.071,1.002
42711.181,1.002
42711.277,1.0
42711.380,1.001
42711.503,1.001
42711.589,1.0
42711.686,1.001
42711.788,1.001
42711.891,1.001
42711.994,1.0
42712.094,1.0
42712.199,1.002
42712.300,1.001
42712.402,1.001
42712.504,1.002
42712.607,1.001
42712.670,1.001
42712.774,1.001
42712.916,1.001
42712.945,1.0
42713.119,1.002
42713.148,1.001
42713.247,1.001
42713.364,1.002
42713.454,1.001
42713.556,1.001
42713.655,1.003
42713.753,1.001
42713.861,1.002
42714.041,1.002
42714.043,1.002
42714.146,1.002
42714.244,1.002
42714.353,1.001
42714.452,1.002
42714.557,1.001
42714.656,1.002
42714.757,1.001
42714.861,1.0
42714.964,1.001
42715.065,1.002
42715.179,1.001
42715.271,1.001
42715.372,1.001
42715.474,1.002
42715.590,1.002
42715.686,1.002
42715.781,1.0
42715.885,1.002
42715.987,1.002
42716.099,1.0
42716.196,1.001
42716.293,1.001
42716.397,1.001
42716.499,1.001
42716.601,1.002
42716.705,1.001
42716.739,1.001
42716.836,1.002
42717.016,1.001
42717.035,1.002
42717.137,1.003
42717.239,1.001
42717.342,1.001
42717.452,1.001
42717.548,1.002
42717.728,1.002
42717.754,1.001
42717.832,1.002
42717.933,1.001
42718.034,1.0
42718.138,1.001
42718.239,1.0
42718.342,1.0
42718.444,1.0
42718.543,1.001
42718.650,1.002
42718.755,1.002
42718.855,1.001
42718.957,1.002
42719.083,1.0
42719.161,1.001
42719.266,1.002
42719.366,1.0
42719.469,1.002
42719.672,1.001
42719.676,1.002
42719.776,1.001
42719.903,1.001
42719.957,1.002
42720.083,1.001
42720.186,1.002
43010.287,1.002
43010.325,1.0
43010.494,1.003
43010.523,1.002
43010.698,1.0
43010.736,1.001
43010.823,1.001
43010.926,1.001
43011.028,1.0
43011.130,1.0
43011.233,1.003
43011.332,1.002
43011.427,1.002
43011.539,1.0
43011.641,1.001
43011.743,1.002
43011.839,1.001
43011.926,1.001
43012.029,1.003
43012.130,1.001
43012.234,1.001
43012.335,1.0
43012.438,1.001
43012.540,1.002
43012.641,1.002
43012.744,1.001
43012.849,1.001
43012.950,1.002
43013.053,1.001
43013.155,1.001
43013.265,1.002
43013.359,1.001
43013.463,1.001
43013.559,1.002
43013.676,1.001
43013.775,1.001
43013.869,1.001
43013.999,1.002
43014.080,1.002
43014.178,1.001
43014.283,1.002
43014.384,1.001
43014.485,1.002
43014.516,1.002
43014.613,1.002
43014.817,1.002
43014.819,1.002
43014.918,1.001
43015.023,1.002
43015.127,1.001
