Time Lapsed,Magnetic field Z
64015.961,9.127
64016.058,9.487
64016.155,9.14
64016.284,9.213
64016.359,9.287
64016.460,8.94
64016.562,9.12
64016.616,9.333
64016.769,9.127
64016.798,9.227
64016.972,9.267
64017.037,9.173
64017.098,9.4
64017.202,9.313
64017.303,9.12
64017.411,9.013
64017.508,9.18
64017.612,8.853
64017.714,9.28
64017.799,9.327
64017.896,9.073
64017.996,8.98
64018.122,9.193
64018.202,9.38
64018.304,9.28
64018.402,9.373
64018.506,8.807
64018.613,9.32
64018.714,9.327
64018.815,9.347
64018.926,9.48
64019.024,9.18
64019.124,9.14
64019.224,9.32
64019.335,9.013
64019.431,9.42
64019.533,9.04
64019.636,9.22
64019.738,9.18
64019.839,9.1
64019.959,9.36
64020.048,8.833
64020.147,9.2
64070.249,8.96
64070.298,9.207
64070.401,9.027
64070.509,9.093
64070.664,9.353
64070.697,9.133
64070.788,9.107
64070.890,8.92
64070.989,9.293
64071.092,9.1
64071.194,9.333
64071.298,9.487
64071.400,9.06
64071.502,9.213
64071.603,8.96
64071.683,9.18
64071.798,9.313
64071.890,9.18
64071.991,9.2
64072.094,8.913
64072.208,9.227
64072.305,9.16
64072.402,9.387
64072.491,9.28
64072.605,9.18
64072.707,8.927
64072.806,9.227
64072.937,9.18
64073.014,9.427
64073.114,9.08
64073.217,8.853
64073.321,9.22
64073.424,8.913
64073.526,9.127
64073.635,9.407
64073.731,9.26
64073.834,8.92
64073.937,9.16
64074.048,9.067
64074.140,9.407
64074.244,9.213
64074.341,9.147
64074.447,8.94
64074.474,9.253
64074.574,9.347
64074.676,9.367
64074.778,9.2
64074.881,8.953
64074.994,9.46
64075.174,9.22
64075.176,9.253
64075.291,9.247
64075.369,9.213
64075.474,8.92
64075.575,9.053
64075.676,9.313
64075.781,8.987
64075.883,9.153
64075.985,8.707
64076.088,9.4
64076.206,9.44
64076.292,9.247
64076.395,9.073
64076.496,8.747
64076.619,8.98
64076.702,9.06
64076.801,9.067
64076.905,8.98
64077.010,9.227
64077.113,9.027
64077.213,9.427
64077.315,9.187
64077.423,9.127
64077.520,9.307
64077.624,9.033
64077.726,9.127
64077.828,9.213
64077.930,9.2
64078.043,9.173
64078.063,9.26
64078.237,9.16
64078.264,8.84
64078.364,9.187
64078.479,9.207
64078.578,9.2
64078.675,9.067
64078.780,9.087
64078.878,9.16
64078.980,9.187
64079.081,9.333
64079.160,9.133
64079.261,9.24
64079.362,9.093
64079.467,9.4
64079.568,9.18
64079.671,9.253
64079.773,9.413
64079.883,9.447
64079.979,9.233
64080.081,9.227
64080.182,8.9
64130.293,9.08
64130.391,9.207
64130.489,9.12
64130.591,9.093
64130.695,9.213
64130.796,9.0
64130.900,9.133
64131.003,9.127
64131.105,9.16
64131.225,9.113
64131.309,8.707
64131.411,9.067
64131.513,9.173
64131.616,9.187
64131.720,9.293
64131.821,8.933
64131.923,9.167
64131.953,9.093
64132.132,9.34
64132.160,9.347
64132.257,9.42
64132.356,9.207
64132.454,9.14
64132.568,9.233
64132.670,9.133
64132.769,9.093
64132.866,8.973
64132.971,9.207
64133.051,9.333
64133.152,9.28
64133.260,9.22
64133.356,9.32
64133.463,9.253
64133.563,9.213
64133.667,8.927
64133.766,9.107
64133.868,8.993
64133.994,9.053
64134.074,9.147
64134.176,9.38
64134.291,9.22
64134.382,8.973
64134.485,9.347
64134.586,9.533
64134.704,9.433
64134.788,9.2
64134.893,9.087
64134.994,9.08
64135.097,9.273
64135.200,9.213
64135.302,9.147
64135.407,9.067
64135.440,9.287
64135.610,9.16
64135.711,9.247
64135.814,9.187
64135.841,9.133
64135.940,8.993
64136.043,8.987
64136.155,9.193
64136.257,9.113
64136.354,9.413
64136.456,9.34
64136.541,9.04
64136.638,9.24
64136.741,9.227
64136.864,9.253
64136.940,8.933
64137.045,9.093
64137.145,9.253
64137.247,9.14
64137.353,9.127
64137.452,8.9
64137.556,9.207
64137.657,9.213
64137.761,9.173
64137.863,9.473
64137.967,8.947
64138.067,9.367
64138.133,9.16
64138.272,9.18
64138.380,9.073
64138.478,8.98
64138.579,9.353
64138.703,8.88
64138.786,9.24
64138.886,9.56
64138.988,9.06
64139.114,9.153
64139.193,8.987
64139.297,9.26
64139.400,9.053
64139.437,9.233
64139.600,9.287
64139.702,9.12
64139.728,9.287
64139.832,9.167
64139.934,9.373
64140.033,9.333
64140.137,9.38
64190.239,9.433
64190.342,9.087
64190.448,9.033
64190.539,9.173
64190.628,9.08
64190.730,8.947
64190.833,8.987
64190.953,9.207
64191.037,9.12
64191.141,9.207
64191.242,9.107
64191.345,9.44
64191.447,9.193
64191.574,9.36
64191.652,9.133
64191.756,8.987
64191.880,9.28
64191.958,9.187
64192.061,9.28
64192.164,9.12
64192.275,9.047
64192.377,8.887
64192.442,8.993
64192.574,9.207
64192.675,9.027
64192.790,8.84
64192.885,9.093
64192.984,9.233
64193.086,9.367
64193.186,9.053
64193.291,9.293
64193.319,8.94
64193.494,9.08
64193.521,9.12
64193.621,9.18
64193.725,9.473
64193.928,9.213
64193.930,9.12
64194.031,9.273
64194.133,9.093
64194.215,9.367
64194.314,8.907
64194.418,9.047
64194.519,9.133
64194.627,9.253
64194.725,9.08
64194.827,9.213
64194.952,9.253
64195.030,9.46
64195.132,9.08
64195.235,9.193
64195.339,8.9
64195.440,9.013
64195.542,9.073
64195.647,8.96
64195.754,9.147
64195.850,9.087
64195.953,9.193
64196.054,9.153
64196.160,9.193
64196.260,9.487
64196.361,9.107
64196.463,9.633
64196.568,8.927
64196.668,9.4
64196.786,9.153
64196.874,8.8
64196.976,9.213
64197.081,9.473
64197.107,9.107
64197.282,9.007
64197.310,9.18
64197.409,9.327
64197.522,9.147
64197.614,9.06
64197.719,9.307
64197.820,9.18
64197.924,9.373
64198.025,9.253
64198.126,9.0
64198.205,9.24
64198.309,9.193
64198.410,8.827
64198.513,9.24
64198.625,9.113
64198.717,9.093
64198.820,9.093
64198.921,8.887
64199.037,9.153
64199.136,9.073
64199.232,9.127
64199.331,9.213
64199.434,9.02
64199.535,8.773
64199.639,9.207
64199.741,9.1
64199.858,9.353
64199.945,9.067
64200.050,8.993
64200.151,9.007
64250.252,8.993
64250.358,9.207
64250.417,9.28
64250.522,8.687
64250.631,9.227
64250.764,9.187
64250.876,9.247
64250.903,9.36
64250.999,9.073
64251.096,9.167
64251.199,9.087
64251.306,9.267
64251.403,9.367
64251.505,9.027
64251.688,9.26
64251.714,9.213
64251.812,9.393
64252.003,9.327
64252.006,9.213
64252.101,9.167
64252.199,9.207
64252.300,9.367
64252.410,9.293
64252.506,9.307
64252.602,8.953
64252.711,9.193
64252.814,9.26
64252.916,9.1
64253.033,8.98
64253.121,8.76
64253.224,9.187
64253.325,9.307
64253.446,9.267
64253.556,9.18
64253.632,8.753
64253.735,9.22
64253.839,9.1
64253.938,9.093
64254.041,9.36
64254.145,8.907
64254.252,9.027
64254.350,9.087
64254.455,8.967
64254.553,9.187
64254.657,9.04
64254.685,9.353
64254.873,9.2
64254.890,9.153
64254.989,9.087
64255.089,9.367
64255.192,8.987
64255.284,9.307
64255.404,9.233
64255.502,9.307
64255.608,9.133
64255.682,8.833
64255.803,9.273
64255.885,9.487
64255.989,9.18
64256.092,8.967
64256.194,8.967
64256.295,9.233
64256.396,9.513
64256.494,9.247
64256.602,9.153
64256.710,9.087
64256.808,9.28
64256.910,9.293
64257.011,9.347
64257.123,9.46
64257.221,8.887
64257.320,9.333
64257.421,9.133
64257.523,9.253
64257.628,9.16
64257.728,9.0
64257.830,9.36
64257.934,9.047
64258.036,9.32
64258.138,9.207
64258.241,8.973
64258.341,8.833
64258.467,9.073
64258.547,8.98
64258.588,9.133
64258.676,9.127
64258.775,9.153
64258.878,9.127
64258.982,8.787
64259.080,9.247
64259.184,9.287
64259.281,9.54
64259.471,9.34
64259.472,9.127
64259.573,9.32
64259.694,9.42
64259.778,9.273
64259.878,8.913
64259.983,9.593
64260.088,9.213
64260.186,9.3
64310.288,9.153
64310.391,9.18
64310.498,9.087
64310.595,9.073
64310.707,9.333
64310.800,9.387
64310.902,9.007
64311.006,8.693
64311.122,9.1
64311.210,9.413
64311.313,9.053
64311.417,9.34
64311.533,9.16
64311.619,8.607
64311.723,8.967
64311.824,8.94
64311.928,9.233
64312.030,9.367
64312.131,8.913
64312.236,9.247
64312.268,9.32
64312.364,9.107
64312.465,9.373
64312.564,9.32
64312.670,9.147
64312.772,9.26
64312.878,9.167
64312.983,9.067
64313.079,9.167
64313.179,9.027
64313.282,9.213
64313.369,9.333
64313.467,9.313
64313.589,9.493
64313.666,9.233
64313.771,9.427
64313.872,8.94
64313.975,9.347
64314.076,9.24
64314.180,8.967
64314.281,9.253
64314.385,9.193
64314.488,9.127
64314.589,9.207
64314.690,8.873
64314.795,9.16
64314.896,9.327
64315.000,9.2
64315.101,9.193
64315.208,9.227
64315.307,8.9
64315.408,8.947
64315.530,9.02
64315.614,9.26
64315.715,9.127
64315.819,9.12
64315.942,9.2
64316.022,9.227
64316.125,9.247
64316.228,9.287
64316.266,9.24
64316.358,9.167
64316.456,8.967
64316.559,9.16
64316.661,8.947
64316.764,9.087
64316.866,9.1
64316.962,9.233
64317.070,9.153
64317.150,9.153
64317.252,9.353
64317.368,9.007
64317.455,9.18
64317.559,9.247
64317.662,9.087
64317.781,9.233
64317.864,9.22
64317.970,9.173
64318.071,9.087
64318.173,8.82
64318.276,8.973
64318.379,8.847
64318.481,9.253
64318.583,8.94
64318.686,9.06
64318.787,8.953
64318.894,9.12
64318.991,8.887
64319.096,9.113
64319.207,9.28
64319.299,9.293
64319.401,9.12
64319.527,9.58
64319.616,9.027
64319.646,9.247
64319.739,9.18
64319.916,9.147
64319.940,9.393
64320.043,9.353
64320.141,9.06
64610.244,9.093
64610.347,8.98
64610.450,9.1
64610.553,9.267
64610.733,9.46
64610.760,9.313
64610.859,9.2
64610.939,9.373
64611.043,9.413
64611.143,9.06
64611.244,9.433
64611.350,9.16
64611.456,9.547
64611.553,9.16
64611.654,9.187
64611.778,9.187
64611.866,9.36
64611.962,9.333
64612.064,9.32
64612.165,9.22
64612.270,9.167
64612.367,9.327
64612.474,9.027
64612.582,9.2
64612.679,8.833
64612.782,9.16
64612.885,9.12
64612.991,9.16
64613.090,9.267
64613.192,9.233
64613.293,9.16
64613.395,9.18
64613.498,9.273
64613.617,9.16
64613.633,9.2
64613.730,9.14
64613.908,9.227
64613.933,8.94
64614.119,9.193
64614.147,9.147
64614.244,9.107
64614.351,9.12
64614.449,9.26
64614.526,9.467
64614.648,9.053
64614.728,8.967
64614.832,9.373
64614.933,9.413
64615.033,9.273
64615.138,9.48
64615.238,9.293
64615.341,9.193
64615.453,9.427
64615.545,9.113
64615.649,9.12
64615.750,8.707
64615.864,9.073
64615.962,8.993
64616.059,9.327
64616.159,9.22
64616.228,9.36
64616.331,9.0
64616.466,8.88
64616.572,9.333
64616.673,9.107
64616.775,8.887
64616.877,8.9
64616.979,9.147
64617.077,9.327
64617.184,9.04
64617.291,9.153
64617.390,8.8
64617.491,9.16
64617.518,9.047
64617.703,9.14
64617.729,9.18
64617.828,9.22
64617.925,9.353
64618.025,9.413
64618.130,9.2
64618.234,9.207
64618.334,9.533
64618.439,9.147
64618.516,9.107
64618.618,9.42
64618.722,9.333
64618.829,9.2
64618.927,9.127
64619.027,9.107
64619.130,9.373
64619.239,9.387
64619.335,9.313
64619.438,8.76
64619.539,9.227
64619.643,9.427
64619.769,9.28
64619.862,9.44
64619.949,9.033
64620.052,9.287
64620.155,9.167
64670.276,9.26
64670.358,9.227
64670.423,8.86
64670.528,9.153
64670.666,9.113
64670.769,8.973
64670.871,9.3
64670.975,8.687
64671.009,9.2
64671.179,9.253
64671.280,9.053
64671.308,9.1
64671.409,9.26
64671.510,9.227
64671.612,9.287
64671.724,9.247
64671.817,8.98
64671.918,9.52
64672.020,9.16
64672.113,9.073
64672.209,9.3
64672.326,9.1
64672.405,9.193
64672.507,9.347
64672.611,9.213
64672.714,9.4
64672.818,9.28
64672.918,9.253
64673.023,8.933
64673.123,9.013
64673.227,9.213
64673.330,9.1
64673.432,9.073
64673.538,8.793
64673.635,9.107
64673.737,9.253
64673.840,9.08
64673.949,9.3
64674.047,9.013
64674.148,9.18
64674.273,9.12
64674.353,9.167
64674.456,9.313
64674.558,9.22
64674.659,9.107
64674.763,9.127
64674.864,9.267
64674.916,9.28
64675.077,9.253
64675.105,9.133
64675.202,8.773
64675.298,9.26
64675.400,9.467
64675.503,9.307
64675.605,8.9
64675.708,8.953
64675.812,9.247
64675.912,9.26
64676.014,9.213
64676.110,9.1
64676.198,9.32
64676.299,9.307
64676.399,9.293
64676.499,9.22
64676.602,9.253
64676.704,8.947
64676.811,9.207
64676.915,8.98
64677.015,8.993
64677.119,9.16
64677.230,8.973
64677.326,8.993
64677.426,9.06
64677.528,9.1
64677.631,9.293
64677.733,9.107
64677.833,9.213
64677.948,9.147
64678.040,9.247
64678.141,9.287
64678.243,9.42
64678.359,9.007
64678.388,9.187
64678.550,9.187
64678.653,9.22
64678.756,9.02
64678.858,9.1
64678.885,9.347
64679.063,9.127
64679.091,9.213
64679.190,8.973
64679.292,9.2
64679.394,9.187
64679.499,9.4
64679.598,9.167
64679.702,9.147
64679.786,9.327
64679.883,9.133
64679.984,9.107
64680.088,9.24
64680.197,9.153
64730.295,9.387
64730.394,8.967
64730.497,9.327
64730.599,9.327
64730.700,9.167
64730.805,9.3
64730.906,9.313
64731.009,9.22
64731.111,9.52
64731.213,9.34
64731.302,9.46
64731.418,8.967
64731.520,9.127
64731.624,9.053
64731.729,9.68
64731.827,9.307
64731.923,9.08
64732.036,9.24
64732.134,9.073
64732.261,9.193
64732.360,9.033
64732.493,8.8
64732.545,9.113
64732.648,8.913
64732.769,9.08
64732.853,9.387
64732.879,9.193
64732.983,9.207
64733.094,9.167
64733.187,9.08
64733.290,9.18
64733.386,9.393
64733.491,9.173
64733.592,9.253
64733.672,9.24
64733.773,9.16
64733.877,9.44
64734.000,8.9
64734.081,9.333
64734.195,9.333
64734.287,9.033
64734.388,9.447
64734.489,8.947
64734.822,9.353
64734.902,9.087
64735.002,9.207
64735.105,9.073
64735.207,9.34
64735.310,9.213
64735.412,9.253
64735.514,9.467
64735.617,8.867
64735.717,9.347
64735.822,9.167
64735.924,9.287
64736.033,9.233
64736.128,9.04
64736.231,9.213
64736.328,9.26
64736.445,9.413
64736.473,9.32
64736.568,9.067
64736.664,9.227
64736.768,8.94
64736.874,9.52
64736.978,9.013
64737.075,9.16
64737.256,9.253
64737.284,9.333
64737.382,9.253
64737.563,9.26
64737.565,9.073
64737.665,9.273
64737.766,9.3
64737.871,9.227
64737.972,9.48
64738.076,9.24
64738.179,9.18
64738.282,9.56
64738.383,9.493
64738.487,9.027
64738.605,9.153
64738.690,8.787
64738.791,9.14
64738.895,9.107
64739.016,9.02
64739.098,9.387
64739.202,9.053
64739.303,9.233
64739.409,9.253
64739.507,9.1
64739.569,9.167
64739.713,9.013
64739.777,9.307
64739.918,9.347
64740.020,9.22
64740.122,9.2
64790.226,9.24
64790.252,9.053
64790.443,9.36
64790.462,9.347
64790.556,9.113
64790.657,9.307
64790.760,8.96
64790.853,9.36
64790.961,9.273
64791.064,9.187
64791.180,9.113
64791.251,9.24
64791.352,9.047
64791.453,9.1
64791.556,9.193
64791.660,9.553
64791.761,9.2
64791.864,8.973
64791.966,9.427
64792.067,9.227
64792.171,9.26
64792.281,9.42
64792.374,9.367
64792.477,9.34
64792.581,8.987
64792.693,9.253
64792.790,9.08
64792.887,8.913
64792.991,8.973
64793.092,9.02
64793.194,9.393
64793.249,9.233
64793.401,8.973
64793.501,9.14
64793.605,9.24
64793.707,9.493
64793.808,9.087
64793.912,9.173
64794.014,9.173
64794.041,9.14
64794.141,9.14
64794.242,9.0
64794.344,9.14
64794.446,9.073
64794.555,9.413
64794.650,9.247
64794.759,9.127
64794.853,8.88
64794.942,8.953
64795.041,8.907
64795.139,9.2
64795.266,9.307
64795.345,9.187
64795.447,8.947
64795.548,9.067
64795.658,9.207
64795.755,9.067
64795.857,9.307
64795.959,8.96
64796.063,9.087
64796.163,9.12
64796.266,9.033
64796.369,9.08
64796.496,8.68
64796.575,9.34
64796.689,9.033
64796.779,9.107
64796.882,9.24
64796.983,9.253
64797.104,9.493
64797.188,9.2
64797.252,9.32
64797.391,9.373
64797.461,9.573
64797.597,8.68
64797.701,9.047
64797.802,9.333
64797.834,9.1
64798.008,9.573
64798.034,9.14
64798.133,9.233
64798.235,9.047
64798.339,8.913
64798.442,9.16
64798.529,9.307
64798.645,9.28
64798.747,9.32
64798.850,9.233
64798.965,9.14
64799.036,9.027
64799.136,8.933
64799.236,9.107
64799.339,9.087
64799.440,9.333
64799.546,9.3
64799.645,9.02
64799.747,8.933
64799.852,9.14
64799.952,9.133
64800.054,9.42
64800.157,9.287
64850.261,9.127
64850.367,9.167
64850.465,8.92
64850.567,9.093
64850.671,9.027
64850.779,9.053
64850.875,9.233
64850.979,9.567
64851.100,9.327
64851.188,9.16
64851.285,8.933
64851.387,9.24
64851.489,9.32
64851.592,9.007
64851.692,9.0
64851.720,9.287
64851.837,9.06
64851.926,9.4
64852.025,9.313
64852.129,9.107
64852.230,9.253
64852.331,9.127
64852.435,9.113
64852.537,9.287
64852.639,9.447
64852.717,9.153
64852.840,9.247
64852.938,9.413
64853.026,9.167
64853.126,9.313
64853.229,9.26
64853.350,8.987
64853.435,8.927
64853.537,9.187
64853.640,9.06
64853.749,9.187
64853.848,8.933
64853.948,9.187
64854.048,9.233
64854.153,8.893
64854.254,9.207
64854.357,8.993
64854.458,9.287
64854.559,9.36
64854.662,9.147
64854.776,9.313
64854.867,8.88
64854.970,9.14
64855.022,9.133
64855.187,9.087
64855.214,8.987
64855.379,9.087
64855.585,9.333
64855.587,9.04
64855.613,9.02
64855.712,9.24
64855.810,9.353
64855.916,9.0
64856.016,9.093
64856.119,9.113
64856.301,9.22
64856.308,9.313
64856.427,9.18
64856.506,9.413
64856.614,9.22
64856.712,9.1
64856.814,9.133
64856.915,9.073
64857.024,9.26
64857.122,8.953
64857.222,9.013
64857.350,9.033
64857.430,9.16
64857.531,9.027
64857.633,9.267
64857.735,9.18
64857.839,8.987
64857.939,9.28
64858.042,9.02
64858.153,9.04
64858.249,9.22
64858.351,9.133
64858.451,9.287
64858.554,8.967
64858.656,9.267
64858.760,9.407
64858.864,9.407
64858.965,9.16
64859.065,8.887
64859.186,9.12
64859.201,9.32
64859.300,9.54
64859.402,9.313
64859.498,9.107
64859.598,9.173
64859.700,9.253
64859.808,9.207
64859.923,9.12
64860.012,9.26
64860.116,9.233
64910.217,9.12
64910.295,8.973
64910.398,9.3
64910.501,9.387
64910.604,9.12
64910.706,9.427
64910.807,9.273
64910.911,9.153
64911.023,9.307
64911.114,9.2
64911.219,9.28
64911.320,9.18
64911.435,9.127
64911.524,9.38
64911.623,8.867
64911.729,9.4
64911.828,9.287
64911.929,9.2
64912.031,9.387
64912.139,9.247
64912.241,9.16
64912.345,9.247
64912.448,9.04
64912.547,9.38
64912.651,9.113
64912.754,8.907
64912.862,9.16
64912.958,9.133
64913.065,9.127
64913.097,9.073
64913.192,8.98
64913.297,9.04
64913.394,9.207
64913.494,9.173
64913.596,9.16
64913.699,9.107
64913.799,8.9
64913.903,9.107
64914.005,9.207
64914.084,9.187
64914.186,9.133
64914.391,8.993
64914.395,9.147
64914.494,9.2
64914.597,9.233
64914.699,9.06
64914.802,8.953
64914.903,9.447
64915.006,9.38
64915.110,9.267
64915.210,8.893
64915.312,8.84
64915.434,9.207
64915.519,9.247
64915.621,9.28
64915.722,9.093
64915.844,8.807
64915.924,9.453
64916.028,9.067
64916.131,9.253
64916.238,9.18
64916.338,8.66
64916.440,9.167
64916.543,9.58
64916.578,9.387
64916.748,9.333
64916.849,9.18
64916.876,9.193
64916.976,9.247
64917.079,9.127
64917.183,9.193
64917.296,9.02
64917.465,9.133
64917.494,9.393
64917.588,9.08
64917.682,9.14
64917.796,9.3
64917.874,9.42
64917.976,9.0
64918.079,9.273
64918.180,9.073
64918.284,9.047
64918.386,9.213
64918.489,9.28
64918.591,9.06
64918.690,9.127
64918.793,9.373
64918.897,9.047
64919.000,9.093
64919.109,9.12
64919.204,9.2
64919.308,9.16
64919.409,8.933
64919.522,9.32
64919.616,9.273
64919.717,9.227
64919.820,9.22
64919.920,9.373
64920.016,8.78
64920.127,9.327
65210.227,9.133
65210.330,9.267
65210.430,9.28
65210.535,8.913
65210.637,9.093
65210.665,9.307
65210.844,9.107
65210.873,8.993
65210.970,8.907
65211.072,9.127
65211.174,9.44
65211.277,9.553
65211.382,9.167
65211.483,9.293
65211.583,9.313
65211.680,8.887
65211.769,9.173
65211.866,9.247
65211.970,9.213
65212.175,9.413
65212.177,9.047
65212.274,9.46
65212.380,9.28
65212.485,9.213
65212.584,9.133
65212.685,8.993
65212.790,8.98
65212.896,9.06
65213.013,9.067
65213.095,9.487
65213.198,8.873
65213.301,9.293
65213.403,9.153
65213.471,9.313
65213.612,9.433
65213.710,9.053
65213.814,9.04
65213.932,9.1
65213.955,9.147
65214.119,9.253
65214.221,9.02
65214.325,9.32
65214.427,9.06
65214.453,9.28
65214.633,9.087
65214.665,9.08
65214.759,9.227
65214.860,9.233
65214.963,9.233
65215.065,9.247
65215.170,9.42
65215.268,9.18
65215.356,9.347
65215.451,9.167
65215.554,9.153
65215.679,9.18
65215.768,9.18
65215.864,9.167
65215.965,9.1
65216.065,9.353
65216.168,9.107
65216.271,9.313
65216.373,9.14
65216.473,9.04
65216.578,9.087
65216.679,8.98
65216.782,9.273
65216.885,9.387
65216.986,9.013
65217.090,9.267
65217.194,9.193
65217.293,9.227
65217.397,9.313
65217.500,8.973
65217.605,9.187
65217.704,9.167
65217.805,9.44
65217.930,9.067
65217.947,9.567
65218.061,9.26
65218.146,9.3
65218.243,9.24
65218.418,9.307
65218.453,9.14
65218.548,9.16
65218.664,9.02
65218.753,9.473
65218.854,8.967
65218.957,9.387
65219.059,9.18
65219.160,9.233
65219.263,9.293
65219.341,9.227
65219.467,9.247
65219.547,9.167
65219.649,9.353
65219.765,8.96
65219.852,9.16
65219.951,9.4
65220.055,9.327
65220.178,9.267
65270.261,9.367
65270.361,8.787
65270.463,9.307
65270.572,9.333
65270.672,9.22
65270.776,9.133
65270.877,9.113
65270.982,9.073
65271.083,9.1
65271.189,9.187
65271.286,9.307
65271.389,8.82
65271.494,9.113
65271.605,9.107
65271.697,9.187
65271.800,9.167
65271.902,9.16
65272.016,9.233
65272.043,9.327
65272.131,9.113
65272.233,9.073
65272.339,9.0
65272.440,9.207
65272.540,9.16
65272.644,9.247
65272.744,9.28
65272.847,9.027
65272.950,9.173
65273.130,9.347
65273.133,9.373
65273.232,9.28
65273.356,9.4
65273.442,9.28
65273.540,9.027
65273.644,9.227
65273.747,9.313
65273.852,9.2
65273.949,9.213
65274.051,9.313
65274.177,9.233
65274.257,9.3
65274.359,9.307
65274.463,9.187
65274.565,8.947
65274.666,9.253
65274.774,9.24
65274.871,9.233
65274.980,9.273
65275.078,9.093
65275.178,9.253
65275.281,9.22
65275.390,9.247
65275.488,9.147
65275.613,9.12
65275.690,8.9
65275.793,9.153
65275.823,9.487
65275.922,9.293
65276.036,9.133
65276.204,9.247
65276.231,9.293
65276.329,9.107
65276.426,9.2
65276.534,9.113
65276.639,9.16
65276.719,9.327
65276.819,9.34
65276.920,9.387
65277.021,9.387
65277.125,9.14
65277.227,9.293
65277.328,9.14
65277.431,9.26
65277.535,9.247
65277.614,9.273
65277.741,9.107
65277.852,9.26
65277.944,8.973
65278.045,9.2
65278.148,9.153
65278.265,9.5
65278.360,9.027
65278.455,9.0
65278.559,9.073
65278.660,9.3
65278.762,9.04
65278.864,9.207
65278.967,9.093
65279.071,9.26
65279.173,9.207
65279.276,9.187
65279.378,9.153
65279.477,9.32
65279.578,9.307
65279.689,9.333
65279.715,9.093
65279.813,9.073
65279.914,9.253
65280.015,9.273
65280.124,9.327
65330.223,9.26
65330.323,8.867
65330.427,9.38
65330.529,9.22
65330.606,9.1
65330.707,9.413
65330.810,9.087
65330.913,9.067
65331.015,9.313
65331.117,9.087
65331.253,9.213
65331.326,9.073
65331.425,8.867
65331.528,9.08
65331.636,9.213
65331.734,9.113
65331.835,9.453
65331.938,9.18
65332.040,8.987
65332.143,9.06
65332.260,9.127
65332.320,9.46
65332.449,8.913
65332.553,9.16
65332.672,9.153
65332.735,9.127
65332.859,9.193
65332.960,9.067
65333.065,9.307
65333.167,9.093
65333.269,9.073
65333.369,9.267
65333.407,9.193
65333.503,9.127
65333.600,8.993
65333.700,9.007
65333.800,9.133
65333.907,8.92
65334.009,9.367
65334.100,8.92
65334.214,9.007
65334.317,9.287
65334.418,9.22
65334.511,9.387
65334.602,9.127
65334.701,9.227
65334.804,9.22
65334.908,8.993
65335.009,9.047
65335.113,9.227
65335.214,9.227
65335.317,9.3
65335.422,9.207
65335.529,9.233
65335.623,9.18
65335.727,9.06
65335.828,9.2
65335.938,9.02
65336.032,9.233
65336.135,9.067
65336.237,9.127
65336.348,8.7
65336.443,9.013
65336.545,9.12
65336.671,9.02
65336.751,9.127
65336.854,8.993
65336.954,9.247
65337.056,9.147
65337.160,8.98
65337.187,9.067
65337.366,9.087
65337.467,9.06
65337.494,9.153
65337.592,8.96
65337.696,8.993
65337.877,9.127
65337.903,8.92
65338.004,9.267
65338.106,9.52
65338.187,9.127
65338.286,9.22
65338.390,9.26
65338.508,9.333
65338.592,9.013
65338.698,8.927
65338.798,8.907
65338.920,9.507
65339.004,9.233
65339.105,9.187
65339.211,9.113
65339.313,9.1
65339.413,9.093
65339.511,8.92
65339.616,9.34
65339.724,8.933
65339.824,9.033
65339.925,8.927
65340.028,9.167
65340.129,9.073
65390.231,9.12
65390.348,9.3
65390.436,9.04
65390.540,9.02
65390.580,9.333
65390.680,9.173
65390.782,9.12
65390.949,9.313
65390.977,9.36
65391.083,9.26
65391.180,9.313
65391.284,9.087
65391.384,9.087
65391.484,9.2
65391.586,9.193
65391.688,9.193
65391.792,9.413
65391.874,9.1
65391.996,9.013
65392.074,9.04
65392.185,9.253
65392.281,9.293
65392.382,9.207
65392.484,8.833
65392.596,9.067
65392.689,9.153
65392.792,9.327
65392.894,9.313
65392.998,8.967
65393.099,9.04
65393.200,9.247
65393.305,9.187
65393.407,9.587
65393.502,8.84
65393.609,8.68
65393.709,9.267
65393.818,9.153
65393.918,9.153
65394.022,9.04
65394.124,9.213
65394.226,9.253
65394.326,9.353
65394.435,9.067
65394.535,9.14
65394.634,8.933
65394.758,8.953
65394.774,9.227
65394.869,9.267
65394.973,9.167
65395.070,9.087
65395.168,9.113
65395.274,8.867
65395.377,9.1
65395.493,9.187
65395.584,9.12
65395.684,9.153
65395.784,9.013
65395.863,9.02
65395.970,9.173
65396.069,9.293
65396.171,9.207
65396.272,9.193
65396.397,9.147
65396.479,9.24
65396.592,9.34
65396.684,8.913
65396.786,9.353
65396.888,9.187
65397.007,9.193
65397.094,9.24
65397.195,8.893
65397.297,8.86
65397.401,9.193
65397.512,9.56
65397.604,9.187
65397.706,9.207
65397.812,8.893
65397.912,9.087
65398.014,9.26
65398.118,9.307
65398.219,9.253
65398.321,9.067
65398.432,9.127
65398.528,9.213
65398.553,9.5
65398.732,9.393
65398.758,9.213
65398.866,9.273
65398.965,8.96
65399.061,9.32
65399.167,9.053
65399.271,9.16
65399.369,9.133
65399.473,9.367
65399.575,9.113
65399.653,9.393
65399.755,9.187
65399.857,9.187
65399.960,9.487
65400.062,9.353
65400.165,9.173
65450.270,9.22
65450.387,9.06
65450.471,9.113
65450.575,9.033
65450.680,9.007
65450.780,9.307
65450.902,8.9
