Time Lapsed,Acceleration_Z
28145.481,1.001
28145.633,1.0
28145.689,1.001
28145.719,1.001
28145.822,1.002
28145.923,1.0
28146.028,1.0
28146.128,1.002
28146.310,1.001
28146.317,1.002
28146.435,1.001
28146.513,1.001
28146.618,1.001
28196.736,1.001
28196.820,1.001
28196.923,1.001
28197.027,1.001
28197.148,1.002
28197.239,1.002
28197.342,1.001
28197.471,1.002
28197.540,1.002
28197.648,1.001
28197.744,1.001
28197.846,1.002
28197.949,1.0
28198.057,1.0
28198.162,1.001
28198.256,1.0
28198.364,1.002
28198.459,1.001
28198.574,1.001
28198.663,1.001
28198.788,1.0
28198.827,1.001
28198.986,1.0
28199.016,1.002
28199.135,1.001
28199.244,1.0
28199.307,1.002
28199.405,1.001
28199.508,1.001
28199.609,1.002
28199.711,1.0
28199.814,1.0
28199.922,1.002
28200.098,1.001
28200.126,1.0
28200.223,1.001
28200.320,1.001
28200.410,1.001
28200.516,1.0
28200.614,1.001
28200.712,1.0
28200.822,1.001
28200.918,1.001
28201.021,1.001
28201.226,1.001
28201.229,1.001
28201.326,1.002
28201.430,1.0
28201.532,1.002
28201.633,1.001
28201.736,1.0
28201.841,1.002
28201.949,1.001
28202.043,1.0
28202.146,1.002
28202.248,1.001
28202.351,1.001
28202.478,1.0
28202.555,1.0
28202.658,1.001
28202.758,1.002
28202.863,1.001
28202.984,1.0
28202.998,1.001
28203.096,1.0
28203.197,1.0
28203.295,1.002
28203.393,1.002
28203.500,1.0
28203.603,1.001
28203.719,1.001
28203.807,1.001
28203.910,1.002
28204.013,1.001
28204.092,1.0
28204.195,1.001
28204.297,1.002
28204.391,1.001
28204.501,1.002
28204.604,1.0
28204.704,1.001
28204.837,1.001
28204.910,1.0
28205.013,1.002
28205.119,1.0
28205.234,1.001
28205.331,1.001
28205.430,1.001
28205.525,1.002
28205.628,1.0
28205.729,1.002
28205.831,1.001
28205.932,1.001
28206.040,1.0
28206.138,1.001
28206.250,1.002
28206.336,1.0
28206.440,1.001
28206.548,1.0
28206.658,1.002
28256.753,1.0
28256.856,1.0
28256.883,1.002
28257.070,1.001
28257.104,1.0
28257.194,1.0
28257.292,1.001
28257.393,1.002
28257.503,1.001
28257.674,1.001
28257.702,1.001
28257.880,1.0
28257.881,1.002
28257.991,1.001
28258.091,1.0
28258.197,1.002
28258.295,1.0
28258.393,1.0
28258.520,1.0
28258.599,1.0
28258.699,1.002
28258.802,1.0
28258.908,1.001
28259.010,1.001
28259.109,1.001
28259.231,1.001
28259.315,1.002
28259.417,1.0
28259.518,1.002
28259.643,1.0
28259.724,1.002
28259.783,1.001
28259.937,1.0
28260.033,1.001
28260.092,1.001
28260.202,1.001
28260.337,1.001
28260.378,1.0
28260.474,1.001
28260.576,1.002
28260.674,1.0
28260.849,1.001
28260.876,1.001
28260.976,1.001
28261.092,1.0
28261.187,1.002
28261.283,1.001
28261.386,1.0
28261.479,1.0
28261.574,1.003
28261.673,1.002
28261.771,1.001
28261.875,1.002
28261.976,1.001
28262.077,1.001
28262.182,1.001
28262.283,1.001
28262.385,1.0
28262.496,1.001
28262.599,1.002
28262.699,1.0
28262.799,1.001
28262.907,1.001
28263.023,1.0
28263.101,1.001
28263.204,1.001
28263.317,1.003
28263.413,1.001
28263.479,1.001
28263.582,1.001
28263.721,1.001
28263.817,1.002
28263.922,1.0
28264.023,1.0
28264.119,1.001
28264.170,1.001
28264.337,1.001
28264.375,1.0
28264.467,1.001
28264.562,1.001
28264.663,1.0
28264.766,1.001
28264.866,1.0
28264.969,1.001
28265.072,1.003
28265.180,1.001
28265.278,1.001
28265.378,1.001
28265.479,1.001
28265.565,1.001
28265.662,1.001
28265.763,1.001
28265.890,1.0
28265.969,1.0
28266.081,1.0
28266.177,1.001
28266.285,1.001
28266.381,1.001
28266.483,1.001
28266.584,1.001
28266.690,1.0
28316.788,1.002
28316.891,1.0
28317.001,1.002
28317.106,1.001
28317.160,1.0
28317.266,1.003
28317.375,0.999
28317.506,1.001
28317.608,1.0
28317.728,1.002
28317.753,1.001
28317.913,1.001
28318.011,1.001
28318.052,1.001
28318.216,1.0
28318.324,1.0
28318.427,1.002
28318.462,1.002
28318.559,1.0
28318.658,1.002
28318.758,1.001
28318.854,1.0
28318.974,1.001
28319.047,1.0
28319.153,1.002
28319.251,1.001
28319.349,1.001
28319.451,1.001
28319.565,1.001
28319.663,1.002
28319.768,1.001
28319.890,1.003
28319.962,1.001
28320.065,1.001
28320.168,1.002
28320.270,1.001
28320.371,1.001
28320.476,1.0
28320.717,1.002
28320.719,1.001
28320.790,1.001
28320.908,1.001
28320.991,1.0
28321.101,1.0
28321.199,1.002
28321.295,1.002
28321.403,1.0
28321.501,1.001
28321.611,1.0
28321.663,1.001
28321.748,1.001
28321.873,1.001
28322.011,1.002
28322.114,1.001
28322.145,1.0
28322.239,1.0
28322.342,1.001
28322.459,1.001
28322.549,1.001
28322.726,1.001
28322.755,1.0
28322.854,1.0
28322.956,1.0
28323.128,1.001
28323.138,1.001
28323.239,1.0
28323.351,1.001
28323.449,1.001
28323.565,1.0
28323.751,1.001
28323.756,1.001
28323.854,1.0
28323.974,1.0
28324.074,1.001
28324.170,1.001
28324.268,1.0
28324.366,1.001
28324.469,1.001
28324.570,1.001
28324.675,1.001
28324.780,1.0
28324.878,1.0
28324.981,1.002
28325.082,1.0
28325.187,1.003
28325.288,1.0
28325.400,1.001
28325.491,1.001
28325.618,1.002
28325.697,1.0
28325.812,1.0
28325.844,1.001
28326.011,1.001
28326.037,1.002
28326.135,1.001
28326.234,1.0
28326.336,1.001
28326.437,1.002
28326.543,1.003
28376.722,1.002
28376.748,1.001
28376.935,1.001
28376.940,1.001
28377.037,1.002
28377.133,1.0
28377.239,1.001
28377.336,1.002
28377.437,1.0
28377.540,1.001
28377.650,1.0
28377.746,1.001
28377.853,1.001
28377.973,1.001
28378.030,1.001
28378.153,1.001
28378.258,1.0
28378.359,1.001
28378.484,1.0
28378.562,1.001
28378.673,1.0
28378.777,1.002
28378.871,1.001
28378.974,1.0
28379.079,1.002
28379.182,1.001
28379.280,1.001
28379.385,1.001
28379.489,1.0
28379.598,1.001
28379.621,1.0
28379.719,1.001
28379.836,1.001
28379.930,1.0
28380.028,1.002
28380.125,1.001
28380.223,1.002
28380.329,1.001
28380.432,1.0
28380.545,1.001
28380.623,1.0
28380.719,1.001
28380.817,1.0
28380.920,1.0
28381.030,1.001
28381.128,1.0
28381.228,1.001
28381.329,1.001
28381.432,1.0
28381.535,1.001
28381.650,1.0
28381.761,1.002
28381.842,1.0
28381.944,1.0
28382.062,1.001
28382.160,1.0
28382.261,1.0
28382.383,1.001
28382.437,1.002
28382.559,1.002
28382.660,1.001
28382.763,1.001
28382.864,1.0
28382.969,1.002
28383.070,1.0
28383.172,1.001
28383.283,1.002
28383.317,1.0
28383.415,1.002
28383.511,1.003
28383.606,1.002
28383.709,1.002
28383.898,1.001
28383.927,1.002
28384.023,1.0
28384.119,1.001
28384.221,1.0
28384.322,1.001
28384.503,1.001
28384.506,1.0
28384.606,1.001
28384.707,1.001
28384.810,1.001
28384.915,1.002
28385.025,1.001
28385.121,1.001
28385.219,1.002
28385.324,1.0
28385.432,1.001
28385.532,1.001
28385.630,1.001
28385.736,1.001
28385.799,1.001
28385.907,1.0
28386.008,1.0
28386.153,1.002
28386.212,1.002
28386.315,1.001
28386.469,1.001
28386.550,1.001
28386.653,1.001
28676.761,1.001
28676.863,1.0
28676.956,1.002
28677.064,1.002
28677.167,1.001
28677.207,1.002
28677.305,1.0
28677.403,1.002
28677.687,1.002
28677.690,1.001
28677.694,1.001
28677.814,1.0
28677.900,1.002
28678.011,1.0
28678.113,1.0
28678.190,1.002
28678.310,1.001
28678.407,1.002
28678.503,1.001
28678.603,1.002
28678.702,1.0
28678.804,1.001
28678.908,1.001
28679.010,1.0
28679.114,1.002
28679.214,1.001
28679.320,1.001
28679.420,1.001
28679.521,1.001
28679.623,1.001
28679.734,1.001
28679.891,1.001
28679.895,1.002
28680.033,1.002
28680.146,1.001
28680.244,1.002
28680.341,1.001
28680.442,1.002
28680.545,1.001
28680.648,1.001
28680.751,1.0
28680.853,1.002
28680.920,1.0
28681.049,1.002
28681.099,1.001
28681.204,1.001
28681.290,1.0
28681.388,1.001
28681.491,1.0
28681.594,1.001
28681.695,1.001
28681.799,1.001
28681.903,1.001
28681.984,1.001
28682.082,1.002
28682.192,1.001
28682.305,1.001
28682.391,1.001
28682.493,1.001
28682.592,1.001
28682.717,1.002
28682.799,1.001
28682.900,1.0
28683.001,1.001
28683.111,1.001
28683.207,1.002
28683.312,1.001
28683.413,1.0
28683.525,1.001
28683.625,1.001
28683.717,1.001
28683.826,1.001
28683.925,0.999
28684.027,1.001
28684.143,1.002
28684.231,1.001
28684.334,1.0
28684.440,1.001
28684.555,1.001
28684.584,1.0
28684.744,1.0
28684.847,1.001
28684.959,1.001
28684.989,1.001
28685.084,1.001
28685.177,1.001
28685.280,1.001
28685.383,1.001
28685.479,1.001
28685.657,1.001
28685.690,1.001
28685.771,1.002
28685.875,1.0
28685.981,1.001
28686.099,1.002
28686.175,1.0
28686.280,1.002
28686.393,1.001
28686.493,1.002
28686.591,1.0
28686.692,1.001
28736.792,1.002
28736.896,1.0
28737.000,1.001
28737.099,1.001
28737.201,1.002
28737.305,1.0
28737.407,1.0
28737.543,1.002
28737.618,1.001
28737.717,1.001
28737.819,1.001
28737.929,1.001
28738.025,1.0
28738.123,1.001
28738.231,1.002
28738.327,1.0
28738.430,1.001
28738.554,1.001
28738.567,1.001
28738.665,1.001
28738.761,1.002
28738.920,1.002
28738.971,1.001
28739.067,1.001
28739.170,1.001
28739.288,1.001
28739.386,1.002
28739.459,1.001
28739.560,1.002
28739.660,1.003
28739.761,1.0
28739.864,1.002
28739.979,1.0
28740.067,1.0
28740.163,1.001
28740.263,1.001
28740.393,1.001
28740.501,1.002
28740.579,1.001
28740.805,1.002
28740.807,1.0
28740.886,1.0
28740.991,1.001
28741.092,1.0
28741.195,1.002
28741.292,1.001
28741.400,1.002
28741.503,1.0
28741.606,1.001
28741.709,1.002
28741.810,1.0
28741.912,1.001
28742.016,1.001
28742.119,1.001
28742.229,1.001
28742.320,1.001
28742.425,1.002
28742.451,1.001
28742.550,1.001
28742.663,1.001
28742.761,1.001
28742.864,1.002
28742.964,1.0
28743.049,1.001
28743.148,1.002
28743.268,1.0
28743.349,1.002
28743.447,1.001
28743.554,1.001
28743.653,1.001
28743.768,1.002
28743.861,1.002
28743.986,1.002
28744.067,1.002
28744.165,1.002
28744.266,1.001
28744.369,1.002
28744.479,1.001
28744.574,1.0
28744.679,1.002
28744.802,1.002
28744.869,1.001
28744.988,1.0
28745.086,1.001
28745.190,1.0
28745.287,1.0
28745.395,1.001
28745.496,1.002
28745.604,1.001
28745.704,1.001
28745.805,1.002
28745.905,1.001
28745.944,1.002
28746.040,1.001
28746.136,1.001
28746.239,1.0
28746.339,1.0
28746.442,1.001
28746.550,1.002
28746.640,1.001
28796.748,1.001
28796.849,1.001
28796.954,1.002
28797.050,1.001
28797.157,1.001
28797.241,1.001
28797.339,1.001
28797.543,1.001
28797.545,1.002
28797.646,1.0
28797.750,1.001
28797.858,1.001
28797.952,1.001
28798.055,1.002
28798.158,1.0
28798.261,1.001
28798.381,1.001
28798.476,1.0
28798.569,1.003
28798.673,1.001
28798.795,1.002
28798.886,1.001
28798.986,1.0
28799.084,1.001
28799.182,1.001
28799.251,1.001
28799.351,1.0
28799.427,1.0
28799.592,1.0
28799.694,1.0
28799.797,1.001
28799.898,1.0
28800.015,1.001
28800.043,1.001
28800.141,1.001
28800.236,1.002
28800.342,1.001
28800.437,1.0
28800.618,1.0
28800.643,1.002
28800.726,1.0
28800.846,1.001
28800.923,1.001
28801.049,1.003
28801.135,1.0
28801.234,1.003
28801.332,1.001
28801.435,1.001
28801.538,1.002
28801.641,1.001
28801.741,1.001
28801.854,1.001
28801.949,1.001
28802.054,1.0
28802.152,1.003
28802.258,1.002
28802.359,1.001
28802.420,1.002
28802.564,1.002
28802.663,1.001
28802.766,1.001
28802.888,1.001
28802.974,1.001
28803.074,1.001
28803.170,1.001
28803.221,1.001
28803.380,1.001
28803.484,1.002
28803.584,1.001
28803.621,1.001
28803.716,1.001
28803.820,1.0
28803.927,1.001
28804.020,1.001
28804.121,1.001
28804.224,1.0
28804.327,1.001
28804.429,1.002
28804.530,1.001
28804.633,1.002
28804.724,1.002
28804.820,1.002
28804.922,1.001
28805.018,1.0
28805.136,1.001
28805.236,1.0
28805.334,1.001
28805.427,1.001
28805.530,1.001
28805.636,1.002
28805.734,1.001
28805.837,1.001
28805.912,1.001
28806.043,1.0
28806.145,1.002
28806.246,1.001
28806.349,1.001
28806.452,1.002
28806.564,1.0
28806.658,1.002
28856.760,1.0
28856.863,1.002
28856.973,1.001
28857.070,1.0
28857.168,1.001
28857.273,1.002
28857.385,1.001
28857.410,1.0
28857.506,1.001
28857.604,1.001
28857.785,1.0
28857.812,1.002
28857.910,1.0
28858.030,1.001
28858.121,1.001
28858.219,1.001
28858.300,1.001
28858.408,1.002
28858.513,1.001
28858.609,1.001
28858.704,1.0
28858.810,1.001
28858.910,1.004
28859.013,1.003
28859.133,1.003
28859.219,1.0
28859.322,1.0
28859.424,1.001
28859.545,1.002
28859.628,1.0
28859.729,1.002
28859.832,1.001
28859.937,1.0
28860.040,1.002
28860.148,1.001
28860.243,1.001
28860.354,1.002
28860.449,1.001
28860.549,1.0
28860.655,1.0
28860.753,1.002
28860.856,1.001
28860.978,1.0
28861.060,1.001
28861.094,1.001
28861.266,1.001
28861.293,1.001
28861.410,1.0
28861.508,1.0
28861.604,1.0
28861.707,1.002
28861.805,1.001
28861.903,1.001
28861.991,1.001
28862.187,1.001
28862.199,1.001
28862.298,1.001
28862.393,1.001
28862.494,1.001
28862.606,1.001
28862.702,1.002
28862.809,1.0
28862.903,1.0
28863.006,1.001
28863.109,1.0
28863.222,1.002
28863.319,1.002
28863.440,1.001
28863.543,1.001
28863.628,1.001
28863.731,1.002
28863.824,1.0
28863.929,1.0
28864.030,1.003
28864.133,1.0
28864.236,1.0
28864.347,1.001
28864.442,1.0
28864.543,1.0
28864.614,1.001
28864.748,1.002
28864.849,1.001
28864.920,1.002
28865.059,1.001
28865.084,1.0
28865.184,1.001
28865.283,0.999
28865.381,1.0
28865.489,1.001
28865.670,1.0
28865.697,1.001
28865.793,1.001
28865.898,1.001
28866.001,1.001
28866.077,1.0
28866.184,1.001
28866.283,1.001
28866.385,1.001
28866.486,1.001
28866.599,1.0
28866.697,1.0
28916.898,1.0
28916.900,1.001
28917.001,1.0
28917.103,1.001
28917.219,1.001
28917.310,1.001
28917.415,1.0
28917.511,1.0
28917.631,1.0
28917.731,1.0
28917.827,1.002
28917.927,1.002
28918.025,1.0
28918.126,1.001
28918.229,1.0
28918.331,1.002
28918.435,1.001
28918.501,1.0
28918.638,1.001
28918.741,1.001
28918.844,1.001
28918.873,1.002
28918.969,1.001
28919.081,1.002
28919.177,1.001
28919.277,1.001
28919.378,1.0
28919.469,1.0
28919.660,1.001
28919.690,1.001
28919.792,1.0
28919.976,1.002
28919.978,1.0
28920.074,1.002
28920.197,1.001
28920.282,1.001
28920.378,1.002
28920.481,1.001
28920.597,1.001
28920.692,1.0
28920.788,1.0
28920.898,1.002
28921.003,1.0
28921.101,1.002
28921.197,1.004
28921.307,1.0
28921.405,1.001
28921.506,1.0
28921.628,1.001
28921.717,1.0
28921.814,1.001
28921.915,1.001
28922.040,1.001
28922.072,1.001
28922.223,1.001
28922.283,1.0
28922.364,1.001
28922.496,1.001
28922.633,1.002
28922.667,1.001
28922.765,1.0
28922.864,1.001
28923.043,1.001
28923.069,1.002
28923.248,1.001
28923.275,1.002
28923.373,1.002
28923.467,1.001
28923.555,1.001
28923.663,1.002
28923.758,1.003
28923.878,1.001
28923.978,1.001
28924.074,1.0
28924.174,1.001
28924.271,1.001
28924.396,1.0
28924.478,1.003
28924.577,1.0
28924.687,1.002
28924.783,1.003
28924.885,1.001
28924.986,1.0
28925.089,1.001
28925.219,1.001
28925.305,1.0
28925.402,1.001
28925.506,1.0
28925.601,1.001
28925.716,1.001
28925.812,1.001
28925.908,1.002
28926.011,1.002
28926.113,1.0
28926.239,1.0
28926.317,1.001
28926.422,1.0
28926.523,1.002
28926.552,1.0
28926.648,1.001
28976.773,1.002
28976.853,1.001
28976.957,1.001
28977.059,1.002
28977.167,1.0
28977.346,1.001
28977.349,1.001
28977.444,1.001
28977.555,1.001
28977.652,1.002
28977.751,1.0
28977.875,1.002
28977.961,1.001
28978.062,1.0
28978.163,1.001
28978.265,1.0
28978.368,1.001
28978.469,1.002
28978.570,1.0
28978.682,1.001
28978.783,1.001
28978.885,1.001
28978.983,1.0
28979.086,1.0
28979.187,1.001
28979.290,1.0
28979.391,1.002
28979.494,1.001
28979.597,1.0
28979.714,1.003
28979.800,1.0
28979.903,1.001
28980.013,1.002
28980.040,1.002
28980.148,1.001
28980.246,1.001
28980.342,1.001
28980.449,1.002
28980.547,1.0
28980.650,1.002
28980.748,1.001
28980.848,1.001
28980.949,1.001
28981.052,1.0
28981.155,1.001
28981.258,1.002
28981.337,1.001
28981.440,1.001
28981.574,1.001
28981.643,1.0
28981.849,1.0
28981.851,1.0
28981.964,1.0
28982.062,1.0
28982.155,1.001
28982.258,1.001
28982.359,1.002
28982.462,1.0
28982.565,1.002
28982.697,1.002
28982.746,1.001
28982.873,1.002
28982.974,1.0
28983.079,1.001
28983.177,1.001
28983.283,1.001
28983.390,1.001
28983.484,1.001
28983.596,1.001
28983.694,1.0
28983.800,1.001
28983.829,1.001
28983.998,1.0
28984.125,1.002
28984.141,1.002
28984.239,1.0
28984.329,1.001
28984.432,1.002
28984.535,1.001
28984.717,1.0
28984.820,1.001
28984.831,1.001
28984.927,1.001
28985.023,1.001
28985.126,1.0
28985.226,1.001
28985.337,1.002
28985.432,1.001
28985.535,1.001
28985.638,1.001
28985.741,1.001
28985.842,1.002
28985.962,1.001
28986.049,1.002
28986.150,1.001
28986.258,1.001
28986.373,1.001
28986.429,1.0
28986.557,1.003
28986.662,1.001
29276.766,1.001
29276.866,1.0
29276.969,1.0
29277.079,1.001
29277.182,1.001
29277.283,1.001
29277.381,1.001
29277.479,1.001
29277.582,1.001
29277.685,1.001
29277.805,1.002
29277.815,1.0
29278.000,1.001
29278.028,1.0
29278.128,1.0
29278.234,0.999
29278.331,1.002
29278.427,1.001
29278.533,1.001
29278.628,1.002
29278.731,1.002
29278.810,1.002
29278.913,1.0
29279.016,1.001
29279.119,1.001
29279.244,1.002
29279.327,1.002
29279.425,1.001
29279.528,1.0
29279.640,1.001
29279.743,1.001
29279.844,1.002
29279.940,1.001
29280.049,1.0
29280.111,1.0
29280.244,1.001
29280.315,1.0
29280.415,1.002
29280.554,1.001
29280.653,1.001
29280.761,1.0
29280.859,1.0
29280.962,1.002
29281.065,1.0
29281.104,1.001
29281.268,1.002
29281.369,1.002
29281.478,1.0
29281.518,1.001
29281.680,1.0
29281.702,1.002
29281.804,1.001
29281.986,1.001
29282.013,1.0
29282.111,1.0
29282.209,1.001
29282.317,1.0
29282.418,1.0
29282.621,1.001
29282.626,1.002
29282.704,1.0
29282.805,1.001
29282.907,1.001
29283.013,1.0
29283.111,1.0
29283.216,1.001
29283.320,1.001
29283.425,1.002
29283.527,1.0
29283.626,1.001
29283.726,1.0
29283.829,1.002
29283.951,1.003
29284.074,1.001
29284.146,1.002
29284.202,1.001
29284.342,1.001
29284.461,1.002
29284.513,1.001
29284.650,1.002
29284.750,1.0
29284.822,1.001
29284.954,1.001
29285.057,1.001
29285.148,1.0
29285.271,1.0
29285.300,1.001
29285.396,1.001
29285.570,1.0
29285.672,1.002
29285.699,1.001
29285.804,1.001
29285.910,1.001
29286.013,1.001
29286.092,1.001
29286.212,1.0
29286.297,1.001
29286.395,1.0
29286.493,1.001
29286.594,1.0
29286.695,1.0
29336.799,1.001
29336.902,1.001
29337.010,1.0
29337.106,1.0
29337.209,1.001
29337.310,1.002
29337.425,1.0
29337.518,1.002
29337.619,1.0
29337.722,1.002
29337.822,1.001
29337.925,1.0
29338.027,1.001
29338.135,1.001
29338.231,1.002
29338.334,1.001
29338.457,1.0
29338.501,1.002
29338.641,1.001
29338.707,1.0
29338.868,1.0
29338.915,1.0
29339.050,1.001
29339.092,1.001
29339.192,1.0
29339.349,1.002
29339.402,1.001
29339.486,1.001
29339.589,1.002
29339.692,1.001
29339.869,1.001
29339.898,1.001
29339.996,1.002
29340.092,1.002
29340.177,1.0
29340.295,1.002
29340.383,1.0
29340.486,1.002
29340.591,1.0
29340.707,1.001
29340.805,1.002
29340.903,1.0
29341.001,1.001
29341.099,1.0
29341.202,1.001
29341.302,1.001
29341.407,1.002
29341.515,1.002
29341.611,1.002
29341.714,1.002
29341.815,1.001
29341.918,1.001
29342.021,1.001
29342.133,1.001
29342.228,1.001
29342.327,1.001
29342.440,1.001
29342.532,1.002
29342.636,1.001
29342.739,1.002
29342.839,1.001
29342.942,1.0
29342.969,1.002
29343.148,1.001
29343.175,1.002
29343.273,1.001
29343.376,1.0
29343.479,1.001
29343.604,1.0
29343.689,1.002
29343.787,1.001
29343.890,1.001
29343.967,1.001
29344.069,1.001
29344.194,1.001
29344.282,1.002
29344.381,1.001
29344.479,1.0
29344.574,1.001
29344.677,1.001
29344.785,1.0
29344.888,1.001
29344.984,1.001
29345.116,1.002
29345.195,1.001
29345.297,1.001
29345.400,1.003
29345.508,1.0
29345.606,1.0
29345.709,1.001
29345.810,1.0
29345.918,1.0
29346.018,1.001
29346.121,1.001
29346.219,1.001
29346.320,1.001
29346.424,1.0
29346.543,1.0
29346.560,1.001
29396.731,1.0
29396.761,1.001
29396.954,1.0
29396.961,1.001
29397.062,1.002
29397.163,1.0
29397.278,1.0
29397.373,1.002
29397.471,1.0
29397.576,1.0
29397.675,1.001
29397.778,1.001
29397.861,1.001
29397.961,1.001
29398.055,1.001
29398.163,1.0
29398.268,1.001
29398.380,1.001
29398.474,1.0
29398.574,1.001
29398.680,1.001
29398.792,1.0
29398.893,1.0
29398.989,1.001
29399.086,1.001
29399.189,1.001
29399.290,1.001
29399.395,1.001
29399.496,1.001
29399.598,1.002
29399.709,1.0
29399.905,1.001
29399.910,1.001
29400.010,1.001
29400.135,1.002
29400.217,1.0
29400.256,1.0
29400.631,1.001
29400.635,1.002
29400.636,1.001
29400.660,1.002
29400.758,1.001
29400.952,1.0
29400.967,1.001
29401.065,1.001
29401.158,1.001
29401.265,1.001
29401.364,1.0
29401.447,1.002
29401.545,1.0
29401.648,1.001
29401.755,1.001
29401.851,1.0
29401.954,1.001
29402.055,1.001
29402.168,1.001
29402.263,1.001
29402.364,1.0
29402.467,1.001
29402.570,1.001
29402.670,1.002
29402.790,1.001
29402.876,1.002
29402.978,1.002
29403.079,1.001
29403.201,1.0
29403.285,1.001
29403.353,1.001
29403.489,1.002
29403.594,1.002
29403.694,1.001
29403.800,1.0
29403.900,1.001
29403.940,1.002
29404.104,1.0
29404.216,1.0
29404.310,1.002
29404.339,1.001
29404.515,1.0
29404.540,1.001
29404.650,1.001
29404.748,1.0
29404.846,1.001
29404.945,1.002
29405.038,1.0
29405.138,1.0
29405.241,1.001
29405.363,1.0
29405.435,1.001
29405.538,1.001
29405.640,1.0
29405.743,1.0
29405.846,1.0
29405.956,1.002
29406.050,1.0
29406.153,1.001
29406.255,1.001
29406.366,1.0
29406.466,1.001
29406.572,1.0
29406.674,1.001
29456.771,1.001
29456.876,1.001
29456.973,1.001
29457.074,1.0
29457.199,1.001
29457.285,1.002
29457.383,1.0
29457.483,1.001
29457.587,1.0
29457.690,1.001
29457.797,1.002
29457.893,1.001
29457.935,1.002
29458.091,1.001
29458.199,1.001
29458.228,1.001
29458.329,1.0
29458.430,1.002
29458.532,1.0
29458.633,1.0
29458.744,1.001
29458.839,1.001
29458.942,1.002
29459.037,1.001
29459.123,1.001
29459.224,1.001
29459.326,1.001
29459.449,1.001
29459.540,1.0
29459.643,1.003
29459.736,1.001
29459.841,1.002
29459.940,1.001
29460.043,1.0
29460.146,1.001
29460.251,1.002
29460.349,1.002
29460.461,1.0
29460.559,1.001
29460.658,1.0
29460.761,1.001
29460.876,1.0
29460.966,1.0
29461.065,1.001
29461.170,1.002
29461.290,1.001
29461.315,1.003
29461.479,1.001
29461.579,1.0
29461.702,1.001
29461.729,1.002
29461.888,1.002
29461.917,1.001
29462.045,1.001
29462.116,1.001
29462.228,1.0
29462.361,1.001
29462.423,1.0
29462.525,1.0
29462.628,1.0
29462.712,1.001
29462.832,1.001
29462.912,1.001
29463.013,1.001
29463.123,1.002
29463.226,1.0
29463.324,1.002
29463.423,1.0
29463.525,1.001
29463.628,1.0
29463.724,1.0
29463.832,1.002
29463.935,1.0
29464.030,1.001
29464.135,1.001
29464.251,1.001
29464.346,1.001
29464.447,1.0
29464.550,1.002
29464.668,1.0
29464.768,1.0
29464.863,1.003
29464.962,1.001
29465.062,1.002
29465.163,1.001
29465.285,1.0
29465.366,1.0
29465.471,1.0
29465.572,1.0
29465.695,1.0
29465.778,1.001
29465.805,1.002
29465.988,1.0
29466.020,1.001
29466.111,1.001
29466.290,1.002
29466.320,1.001
29466.415,1.0
29466.516,1.001
29466.601,1.001
29516.731,1.001
29516.812,1.0
29516.903,1.0
29517.006,1.001
29517.125,1.0
29517.212,1.002
29517.314,1.001
29517.418,1.001
29517.535,1.001
29517.628,1.0
29517.724,1.001
29517.859,1.0
29517.922,1.001
29518.032,1.0
29518.133,1.0
29518.236,1.001
29518.337,1.001
29518.440,1.001
29518.550,1.001
29518.646,1.001
29518.748,1.001
29518.851,1.0
29518.959,1.002
29519.055,1.0
29519.158,1.0
29519.258,1.001
29519.371,1.0
29519.402,1.0
29519.500,1.0
29519.599,1.0
29519.695,1.002
29519.795,1.0
29519.898,1.001
29520.001,1.0
29520.101,1.001
29520.204,1.001
29520.307,1.0
29520.429,1.002
29520.489,1.001
29520.589,1.001
29520.694,1.001
29520.798,1.0
29520.905,1.001
29521.000,1.001
29521.104,1.001
29521.209,1.0
29521.307,1.001
29521.408,1.002
29521.533,1.0
29521.623,1.0
29521.719,1.002
29521.820,1.001
29521.944,1.001
29522.025,1.0
29522.126,1.0
29522.226,1.0
29522.337,1.001
29522.434,1.002
29522.537,1.0
29522.638,1.001
29522.685,1.0
29522.844,1.0
29522.947,1.0
29523.049,1.001
29523.153,1.001
29523.253,1.0
29523.371,1.0
29523.386,1.001
29523.484,1.001
29523.584,1.001
29523.687,1.002
29523.782,1.001
29523.880,1.001
29524.000,1.002
29524.106,1.002
29524.179,1.0
29524.280,1.002
29524.381,1.001
29524.481,1.001
29524.586,1.001
29524.687,1.0
29524.891,1.0
29524.893,1.0
29524.994,1.002
29525.097,1.0
29525.209,1.002
29525.302,1.001
29525.403,1.0
29525.478,1.001
29525.619,1.0
29525.721,1.0
29525.783,1.001
29525.915,1.001
29526.018,1.0
29526.121,1.002
29526.223,1.001
29526.324,1.002
29526.429,1.001
29526.530,1.001
29526.633,1.001
29526.679,1.001
29576.839,1.001
29576.940,1.001
29577.045,1.001
29577.084,1.001
29577.180,1.002
29577.275,1.001
29577.373,1.0
29577.481,1.001
29577.579,1.001
29577.690,1.0
29577.780,1.001
29577.893,1.001
29577.988,1.001
29578.089,1.0
29578.168,1.001
29578.270,1.003
29578.373,1.0
29578.474,1.001
29578.584,1.001
29578.682,1.001
29578.783,1.001
29578.885,1.001
29578.988,1.002
29579.089,1.001
29579.190,1.001
29579.302,1.002
29579.400,1.0
29579.500,1.001
29579.618,1.002
29579.704,1.001
29579.800,1.001
29579.910,1.0
29580.003,0.999
29580.114,1.001
29580.222,1.002
