Time,Angle Y
 22:47:15.933,-0.637
 22:47:16.041,-0.637
 22:47:16.147,-0.637
 22:47:16.246,-0.637
 22:47:16.340,-0.637
 22:47:16.444,-0.637
 22:47:16.555,-0.637
 22:47:16.652,-0.637
 22:47:16.749,-0.637
 22:47:16.857,-0.637
 22:47:16.954,-0.637
 22:47:17.056,-0.637
 22:47:17.155,-0.637
 22:47:17.262,-0.637
 22:47:17.387,-0.637
 22:47:17.466,-0.637
 22:47:17.548,-0.637
 22:47:17.680,-0.637
 22:47:17.733,-0.637
 22:47:17.833,-0.637
 22:47:17.938,-0.637
 22:47:18.041,-0.637
 22:47:18.149,-0.637
 22:47:18.253,-0.637
 22:47:18.332,-0.637
 22:47:18.430,-0.637
 22:47:18.530,-0.632
 22:47:18.695,-0.637
 22:47:18.726,-0.637
 22:47:18.829,-0.637
 22:47:18.924,-0.637
 22:47:19.041,-0.637
 22:47:19.129,-0.637
 22:47:19.229,-0.637
 22:47:19.326,-0.637
 22:47:19.429,-0.637
 22:47:19.526,-0.637
 22:47:19.627,-0.637
 22:47:19.726,-0.637
 22:47:19.826,-0.637
 22:47:19.942,-0.637
 22:47:20.026,-0.637
 22:47:20.142,-0.632
 22:47:20.240,-0.632
 22:47:20.336,-0.632
 22:47:20.436,-0.632
 22:47:20.532,-0.632
 22:47:20.642,-0.632
 22:47:20.743,-0.632
 22:47:20.855,-0.632
 22:47:20.948,-0.632
 22:47:21.075,-0.632
 22:47:21.153,-0.632
 22:47:21.267,-0.632
 22:47:21.365,-0.632
 22:47:21.461,-0.632
 22:47:21.561,-0.632
 22:47:21.665,-0.632
 22:47:21.767,-0.632
 22:47:21.869,-0.632
 22:47:21.971,-0.632
 22:47:22.074,-0.632
 22:47:22.185,-0.632
 22:47:22.214,-0.637
 22:47:22.381,-0.637
 22:47:22.493,-0.637
 22:47:22.518,-0.637
 22:47:22.621,-0.637
 22:47:22.716,-0.637
 22:47:22.824,-0.637
 22:47:22.921,-0.637
 22:47:23.017,-0.637
 22:47:23.128,-0.637
 22:47:23.223,-0.637
 22:47:23.322,-0.637
 22:47:23.426,-0.637
 22:47:23.512,-0.637
 22:47:23.611,-0.637
 22:47:23.724,-0.637
 22:47:23.818,-0.637
 22:47:23.911,-0.637
 22:47:24.021,-0.637
 22:47:24.116,-0.637
 22:47:24.233,-0.637
 22:47:24.331,-0.637
 22:47:24.430,-0.637
 22:47:24.531,-0.637
 22:47:24.644,-0.637
 22:47:24.736,-0.637
 22:47:24.840,-0.637
 22:47:24.941,-0.637
 22:47:25.044,-0.637
 22:47:25.147,-0.637
 22:47:25.266,-0.637
 22:47:25.354,-0.637
 22:47:25.453,-0.637
 22:47:25.561,-0.637
 22:47:25.632,-0.637
 22:47:25.766,-0.637
 22:47:25.862,-0.637
 22:47:25.965,-0.637
 22:47:26.070,-0.637
 22:47:26.170,-0.637
 22:47:26.282,-0.637
 22:47:26.310,-0.637
 22:47:26.476,-0.637
 22:47:26.505,-0.637
 22:47:26.605,-0.637
 22:47:26.705,-0.637
 22:47:26.807,-0.637
 22:47:26.910,-0.637
 22:47:27.019,-0.643
 22:47:27.102,-0.637
 22:47:27.219,-0.643
 22:47:27.320,-0.643
 22:47:27.423,-0.643
 22:47:27.515,-0.637
 22:47:27.611,-0.637
 22:47:27.715,-0.643
 22:47:27.838,-0.643
 22:47:27.912,-0.643
 22:47:28.004,-0.637
 22:47:28.132,-0.637
 22:47:28.204,-0.637
 22:47:28.313,-0.637
 22:47:28.414,-0.637
 22:47:28.510,-0.637
 22:47:28.617,-0.637
 22:47:28.737,-0.637
 22:47:28.834,-0.637
 22:47:28.942,-0.637
 22:47:29.029,-0.637
 22:47:29.126,-0.637
 22:47:29.245,-0.637
 22:47:29.354,-0.637
 22:47:29.457,-0.637
 22:47:29.552,-0.637
 22:47:29.676,-0.632
 22:47:29.693,-0.632
 22:47:29.793,-0.632
 22:47:29.959,-0.632
 22:47:30.043,-0.632
 22:47:30.164,-0.632
 22:47:30.192,-0.632
 22:47:30.290,-0.632
 22:47:30.410,-0.632
 22:47:30.500,-0.632
 22:47:30.607,-0.632
 22:47:30.703,-0.637
 22:47:30.802,-0.637
 22:47:30.908,-0.637
 22:47:31.006,-0.637
 22:47:31.112,-0.637
 22:47:31.195,-0.637
 22:47:31.292,-0.637
 22:47:31.393,-0.637
 22:47:31.513,-0.637
 22:47:31.602,-0.637
 22:47:31.702,-0.637
 22:47:31.802,-0.637
 22:47:31.924,-0.637
 22:47:32.023,-0.637
 22:47:32.120,-0.637
 22:47:32.216,-0.637
 22:47:32.318,-0.637
 22:47:32.399,-0.637
 22:47:32.505,-0.637
 22:47:32.585,-0.637
 22:47:32.731,-0.637
 22:47:32.789,-0.637
 22:47:32.896,-0.637
 22:47:33.028,-0.637
 22:47:33.128,-0.637
 22:47:33.227,-0.637
 22:47:33.372,-0.637
 22:47:33.434,-0.637
 22:47:33.543,-0.637
 22:47:33.647,-0.637
 22:47:33.762,-0.637
 22:47:33.790,-0.637
 22:47:33.890,-0.637
 22:47:33.986,-0.637
 22:47:34.086,-0.637
 22:47:34.185,-0.637
 22:47:34.284,-0.637
 22:47:34.380,-0.637
 22:47:34.500,-0.637
 22:47:34.598,-0.637
 22:47:34.695,-0.637
 22:47:34.780,-0.637
 22:47:34.897,-0.637
 22:47:34.995,-0.637
 22:47:35.079,-0.637
 22:47:35.188,-0.637
 22:47:35.308,-0.637
 22:47:35.386,-0.637
 22:47:35.494,-0.637
 22:47:35.599,-0.637
 22:47:35.696,-0.637
 22:47:35.795,-0.637
 22:47:35.897,-0.637
 22:47:36.036,-0.637
 22:47:36.103,-0.637
 22:47:36.205,-0.637
 22:47:36.291,-0.637
 22:47:36.395,-0.637
 22:47:36.473,-0.637
 22:47:36.576,-0.637
 22:47:36.682,-0.637
 22:47:36.782,-0.637
 22:47:36.889,-0.637
 22:47:36.990,-0.632
 22:47:37.127,-0.637
 22:47:37.229,-0.637
 22:47:37.332,-0.637
 22:47:37.437,-0.632
 22:47:37.537,-0.632
 22:47:37.571,-0.632
 22:47:37.737,-0.632
 22:47:37.785,-0.632
 22:47:37.869,-0.632
 22:47:37.971,-0.632
 22:47:38.072,-0.632
 22:47:38.171,-0.632
 22:47:38.277,-0.632
 22:47:38.380,-0.632
 22:47:38.495,-0.632
 22:47:38.589,-0.632
 22:47:38.687,-0.632
 22:47:38.765,-0.632
 22:47:38.885,-0.632
 22:47:38.983,-0.632
 22:47:39.079,-0.632
 22:47:39.182,-0.632
 22:47:39.283,-0.632
 22:47:39.380,-0.632
 22:47:39.484,-0.632
 22:47:39.598,-0.632
 22:47:39.686,-0.632
 22:47:39.770,-0.637
 22:47:39.873,-0.637
 22:47:40.009,-0.637
 22:47:40.064,-0.637
 22:47:40.208,-0.637
 22:47:40.270,-0.637
 22:47:40.374,-0.632
 22:47:40.496,-0.632
 22:47:40.587,-0.632
 22:47:40.712,-0.632
 22:47:40.833,-0.632
 22:47:40.900,-0.632
 22:47:41.025,-0.632
 22:47:41.111,-0.632
 22:47:41.163,-0.632
 22:47:41.259,-0.632
 22:47:41.358,-0.632
 22:47:41.459,-0.632
 22:47:41.561,-0.632
 22:47:41.656,-0.632
 22:47:41.759,-0.632
 22:47:41.871,-0.632
 22:47:41.966,-0.632
 22:47:42.068,-0.632
 22:47:42.170,-0.632
 22:47:42.256,-0.632
 22:47:42.354,-0.637
 22:47:42.476,-0.637
 22:47:42.560,-0.637
 22:47:42.656,-0.632
 22:47:42.763,-0.632
 22:47:42.870,-0.632
 22:47:42.976,-0.632
 22:47:43.070,-0.632
 22:47:43.179,-0.632
 22:47:43.274,-0.632
 22:47:43.385,-0.632
 22:47:43.485,-0.632
 22:47:43.588,-0.632
 22:47:43.686,-0.632
 22:47:43.786,-0.632
 22:47:43.886,-0.632
 22:47:43.968,-0.632
 22:47:44.091,-0.632
 22:47:44.215,-0.632
 22:47:44.248,-0.632
 22:47:44.419,-0.632
 22:47:44.462,-0.632
 22:47:44.564,-0.632
 22:47:44.664,-0.632
 22:47:44.774,-0.632
 22:47:44.849,-0.632
 22:47:44.947,-0.632
 22:47:45.116,-0.632
 22:47:45.184,-0.632
 22:47:45.284,-0.632
 22:47:45.362,-0.632
 22:47:45.526,-0.632
 22:47:45.555,-0.632
 22:47:45.659,-0.632
 22:47:45.757,-0.632
 22:47:45.846,-0.632
 22:47:45.963,-0.632
 22:47:46.060,-0.632
 22:47:46.159,-0.632
 22:47:46.258,-0.632
 22:47:46.353,-0.637
 22:47:46.450,-0.637
 22:47:46.549,-0.637
 22:47:46.650,-0.637
 22:47:46.754,-0.637
 22:47:46.855,-0.637
 22:47:46.947,-0.637
 22:47:47.060,-0.637
 22:47:47.163,-0.637
 22:47:47.265,-0.637
 22:47:47.367,-0.637
 22:47:47.470,-0.637
 22:47:47.571,-0.637
 22:47:47.682,-0.637
 22:47:47.777,-0.637
 22:47:47.879,-0.637
 22:47:47.982,-0.637
 22:47:48.094,-0.637
 22:47:48.192,-0.637
 22:47:48.289,-0.637
 22:47:48.347,-0.637
 22:47:48.494,-0.637
 22:47:48.604,-0.637
 22:47:48.666,-0.637
 22:47:48.740,-0.637
 22:47:48.873,-0.637
 22:47:48.996,-0.637
 22:47:49.047,-0.637
 22:47:49.154,-0.637
 22:47:49.238,-0.637
 22:47:49.339,-0.637
 22:47:49.448,-0.637
 22:47:49.543,-0.637
 22:47:49.644,-0.637
 22:47:49.754,-0.637
 22:47:49.850,-0.637
 22:47:49.932,-0.637
 22:47:50.038,-0.637
 22:47:50.142,-0.637
 22:47:50.255,-0.637
 22:47:50.346,-0.637
 22:47:50.449,-0.637
 22:47:50.546,-0.637
 22:47:50.667,-0.637
 22:47:50.751,-0.637
 22:47:50.849,-0.637
 22:47:50.947,-0.637
 22:47:51.059,-0.637
 22:47:51.156,-0.637
 22:47:51.258,-0.637
 22:47:51.361,-0.637
 22:47:51.470,-0.637
 22:47:51.568,-0.637
 22:47:51.668,-0.637
 22:47:51.770,-0.637
 22:47:51.873,-0.637
 22:47:51.983,-0.637
 22:47:52.093,-0.637
 22:47:52.183,-0.637
 22:47:52.282,-0.637
 22:47:52.385,-0.637
 22:47:52.506,-0.637
 22:47:52.533,-0.637
 22:47:52.692,-0.632
 22:47:52.800,-0.632
 22:47:52.828,-0.632
 22:47:52.932,-0.632
 22:47:53.037,-0.632
 22:47:53.135,-0.632
 22:47:53.275,-0.632
 22:47:53.332,-0.632
 22:47:53.428,-0.632
 22:47:53.538,-0.632
 22:47:53.622,-0.632
 22:47:53.721,-0.632
 22:47:53.843,-0.632
 22:47:53.931,-0.632
 22:47:54.024,-0.632
 22:47:54.126,-0.632
 22:47:54.234,-0.632
 22:47:54.342,-0.632
 22:47:54.439,-0.632
 22:47:54.538,-0.632
 22:47:54.637,-0.632
 22:47:54.739,-0.632
 22:47:54.842,-0.637
 22:47:54.953,-0.637
 22:47:55.077,-0.637
 22:47:55.150,-0.637
 22:47:55.253,-0.637
 22:47:55.356,-0.637
 22:47:55.458,-0.637
 22:47:55.560,-0.637
 22:47:55.656,-0.637
 22:47:55.768,-0.632
 22:47:55.891,-0.632
 22:47:55.969,-0.632
 22:47:56.072,-0.632
 22:47:56.180,-0.632
 22:47:56.285,-0.637
 22:47:56.313,-0.637
 22:47:56.411,-0.637
 22:47:56.597,-0.637
 22:47:56.623,-0.637
 22:47:56.720,-0.637
 22:47:56.824,-0.637
 22:47:56.923,-0.637
 22:47:57.026,-0.637
 22:47:57.128,-0.637
 22:47:57.238,-0.637
 22:47:57.317,-0.637
 22:47:57.416,-0.637
 22:47:57.528,-0.637
 22:47:57.631,-0.637
 22:47:57.728,-0.637
 22:47:57.822,-0.637
 22:47:57.914,-0.637
 22:47:58.017,-0.637
 22:47:58.144,-0.637
 22:47:58.216,-0.637
 22:47:58.341,-0.637
 22:47:58.433,-0.637
 22:47:58.538,-0.637
 22:47:58.636,-0.637
 22:47:58.726,-0.637
 22:47:58.835,-0.637
 22:47:58.942,-0.637
 22:47:59.040,-0.637
 22:47:59.144,-0.637
 22:47:59.254,-0.637
 22:47:59.354,-0.637
 22:47:59.474,-0.637
 22:47:59.554,-0.637
 22:47:59.649,-0.637
 22:47:59.757,-0.637
 22:47:59.859,-0.637
 22:47:59.962,-0.637
 22:48:00.073,-0.637
 22:48:00.103,-0.637
 22:48:00.203,-0.637
 22:48:00.298,-0.637
 22:48:00.474,-0.637
 22:48:00.508,-0.637
 22:48:00.613,-0.637
 22:48:00.712,-0.637
 22:48:00.808,-0.637
 22:48:00.913,-0.637
 22:48:01.013,-0.637
 22:48:01.097,-0.637
 22:48:01.215,-0.637
 22:48:01.303,-0.637
 22:48:01.415,-0.637
 22:48:01.501,-0.637
 22:48:01.601,-0.637
 22:48:01.717,-0.637
 22:48:01.812,-0.637
 22:48:01.909,-0.637
 22:48:02.017,-0.637
 22:48:02.105,-0.637
 22:48:02.205,-0.637
 22:48:02.318,-0.637
 22:48:02.430,-0.637
 22:48:02.525,-0.637
 22:48:02.625,-0.637
 22:48:02.757,-0.637
 22:48:02.841,-0.637
 22:48:02.940,-0.637
 22:48:03.034,-0.637
 22:48:03.162,-0.637
 22:48:03.240,-0.637
 22:48:03.345,-0.637
 22:48:03.453,-0.637
 22:48:03.557,-0.637
 22:48:03.654,-0.637
 22:48:03.784,-0.637
 22:48:03.886,-0.637
 22:48:03.888,-0.637
 22:48:03.994,-0.637
 22:48:04.197,-0.637
 22:48:04.269,-0.632
 22:48:04.297,-0.632
 22:48:04.394,-0.632
 22:48:04.492,-0.632
 22:48:04.588,-0.632
 22:48:04.702,-0.637
 22:48:04.799,-0.637
 22:48:04.901,-0.637
 22:48:05.001,-0.637
 22:48:05.095,-0.632
 22:48:05.190,-0.637
 22:48:05.288,-0.637
 22:48:05.390,-0.637
 22:48:05.492,-0.637
 22:48:05.595,-0.637
 22:48:05.689,-0.637
 22:48:05.801,-0.632
 22:48:05.903,-0.637
 22:48:06.004,-0.637
 22:48:06.108,-0.637
 22:48:06.210,-0.637
 22:48:06.305,-0.637
 22:48:06.425,-0.637
 22:48:06.525,-0.637
 22:48:06.618,-0.637
 22:48:06.714,-0.637
 22:48:06.838,-0.637
 22:48:06.936,-0.637
 22:48:07.033,-0.637
 22:48:07.129,-0.632
 22:48:07.241,-0.632
 22:48:07.341,-0.637
 22:48:07.438,-0.637
 22:48:07.540,-0.637
 22:48:07.646,-0.637
 22:48:07.701,-0.637
 22:48:07.848,-0.632
 22:48:07.956,-0.632
 22:48:07.982,-0.632
 22:48:08.082,-0.632
 22:48:08.186,-0.632
 22:48:08.289,-0.632
 22:48:08.384,-0.632
 22:48:08.486,-0.632
 22:48:08.590,-0.632
 22:48:08.675,-0.632
 22:48:08.795,-0.632
 22:48:08.895,-0.632
 22:48:08.974,-0.632
 22:48:09.090,-0.632
 22:48:09.178,-0.632
 22:48:09.281,-0.632
 22:48:09.409,-0.632
 22:48:09.509,-0.632
 22:48:09.587,-0.632
 22:48:09.684,-0.632
 22:48:09.802,-0.632
 22:48:09.900,-0.632
 22:48:10.007,-0.632
 22:48:10.111,-0.632
 22:48:10.190,-0.632
 22:48:10.272,-0.632
 22:48:10.380,-0.637
 22:48:10.514,-0.637
 22:48:10.622,-0.637
 22:48:10.723,-0.637
 22:48:10.835,-0.637
 22:48:10.929,-0.637
 22:48:11.026,-0.637
 22:48:11.125,-0.637
 22:48:11.249,-0.637
 22:48:11.331,-0.637
 22:48:11.432,-0.637
 22:48:11.542,-0.637
 22:48:11.571,-0.637
 22:48:11.669,-0.637
 22:48:11.773,-0.637
 22:48:11.868,-0.637
 22:48:11.984,-0.637
 22:48:12.070,-0.637
 22:48:12.170,-0.637
 22:48:12.277,-0.637
 22:48:12.386,-0.637
 22:48:12.483,-0.637
 22:48:12.584,-0.637
 22:48:12.674,-0.637
 22:48:12.764,-0.637
 22:48:12.866,-0.637
 22:48:12.967,-0.637
 22:48:13.085,-0.637
 22:48:13.182,-0.637
 22:48:13.280,-0.637
 22:48:13.377,-0.637
 22:48:13.481,-0.637
 22:48:13.584,-0.637
 22:48:13.685,-0.632
 22:48:13.775,-0.632
 22:48:13.889,-0.632
 22:48:13.991,-0.632
 22:48:14.093,-0.637
 22:48:14.197,-0.637
 22:48:14.298,-0.637
 22:48:14.392,-0.637
 22:48:14.512,-0.637
 22:48:14.558,-0.637
 22:48:14.666,-0.637
 22:48:14.776,-0.637
 22:48:14.922,-0.637
 22:48:14.991,-0.637
 22:48:15.109,-0.637
 22:48:15.162,-0.637
 22:48:15.315,-0.637
 22:48:15.364,-0.637
 22:48:15.518,-0.637
 22:48:15.570,-0.637
 22:48:15.653,-0.637
 22:48:15.773,-0.637
 22:48:15.871,-0.637
 22:48:15.982,-0.637
 22:48:16.073,-0.637
 22:48:16.166,-0.637
 22:48:16.267,-0.637
 22:48:16.373,-0.637
 22:48:16.456,-0.637
 22:48:16.552,-0.637
 22:48:16.654,-0.637
 22:48:16.760,-0.637
 22:48:16.858,-0.637
 22:48:16.970,-0.637
 22:48:17.083,-0.637
 22:48:17.175,-0.637
 22:48:17.277,-0.637
 22:48:17.375,-0.637
 22:48:17.450,-0.637
 22:48:17.583,-0.637
 22:48:17.685,-0.637
 22:48:17.783,-0.637
 22:48:17.892,-0.637
 22:48:17.988,-0.637
 22:48:18.096,-0.637
 22:48:18.190,-0.637
 22:48:18.296,-0.637
 22:48:18.394,-0.637
 22:48:18.447,-0.637
 22:48:18.598,-0.637
 22:48:18.710,-0.637
 22:48:18.805,-0.637
 22:48:18.921,-0.637
 22:48:19.009,-0.637
 22:48:19.112,-0.637
 22:48:19.182,-0.637
 22:48:19.333,-0.637
 22:48:19.361,-0.637
 22:48:19.451,-0.637
 22:48:19.547,-0.637
 22:48:19.656,-0.637
 22:48:19.744,-0.637
 22:48:19.863,-0.637
 22:48:19.961,-0.637
 22:48:20.056,-0.637
 22:48:20.141,-0.637
 22:48:20.261,-0.637
 22:48:20.340,-0.637
 22:48:20.458,-0.637
 22:48:20.554,-0.637
 22:48:20.650,-0.637
 22:48:20.758,-0.637
 22:48:20.855,-0.637
 22:48:20.954,-0.637
 22:48:21.058,-0.637
 22:48:21.171,-0.637
 22:48:21.267,-0.637
 22:48:21.366,-0.637
 22:48:21.469,-0.637
 22:48:21.577,-0.637
 22:48:21.674,-0.637
 22:48:21.773,-0.632
 22:48:21.861,-0.637
 22:48:21.979,-0.637
 22:48:22.082,-0.637
 22:48:22.183,-0.637
 22:48:22.298,-0.637
 22:48:22.393,-0.637
 22:48:22.494,-0.637
 22:48:22.596,-0.637
 22:48:22.638,-0.637
 22:48:22.797,-0.637
 22:48:22.900,-0.637
 22:48:23.007,-0.637
 22:48:23.035,-0.637
 22:48:23.138,-0.637
 22:48:23.231,-0.637
 22:48:23.331,-0.637
 22:48:23.450,-0.637
 22:48:23.530,-0.637
 22:48:23.641,-0.637
 22:48:23.752,-0.637
 22:48:23.831,-0.637
 22:48:23.951,-0.637
 22:48:24.035,-0.637
 22:48:24.137,-0.637
 22:48:24.231,-0.637
 22:48:24.343,-0.637
 22:48:24.445,-0.637
 22:48:24.547,-0.637
 22:48:24.650,-0.632
 22:48:24.750,-0.632
 22:48:24.847,-0.632
 22:48:24.950,-0.632
 22:48:25.051,-0.632
 22:48:25.169,-0.632
 22:48:25.258,-0.632
 22:48:25.357,-0.632
 22:48:25.460,-0.632
 22:48:25.580,-0.632
 22:48:25.678,-0.632
 22:48:25.774,-0.632
 22:48:25.870,-0.632
 22:48:25.977,-0.632
 22:48:26.076,-0.632
 22:48:26.177,-0.632
 22:48:26.270,-0.632
 22:48:26.383,-0.632
 22:48:26.484,-0.632
 22:48:26.587,-0.632
 22:48:26.689,-0.632
 22:48:26.792,-0.632
 22:48:26.894,-0.632
 22:48:26.924,-0.632
 22:48:27.030,-0.637
 22:48:27.126,-0.637
 22:48:27.225,-0.632
 22:48:27.333,-0.637
 22:48:27.442,-0.637
 22:48:27.520,-0.637
 22:48:27.633,-0.637
 22:48:27.740,-0.637
 22:48:27.839,-0.637
 22:48:27.917,-0.637
 22:48:28.020,-0.637
 22:48:28.153,-0.637
 22:48:28.225,-0.637
 22:48:28.321,-0.637
 22:48:28.423,-0.637
 22:48:28.520,-0.632
 22:48:28.643,-0.632
 22:48:28.738,-0.632
 22:48:28.844,-0.632
 22:48:28.934,-0.637
 22:48:29.036,-0.637
 22:48:29.140,-0.637
 22:48:29.256,-0.637
 22:48:29.351,-0.637
 22:48:29.454,-0.637
 22:48:29.578,-0.637
 22:48:29.667,-0.637
 22:48:29.763,-0.637
 22:48:29.862,-0.637
 22:48:29.947,-0.637
 22:48:30.067,-0.637
 22:48:30.112,-0.632
 22:48:30.213,-0.632
 22:48:30.315,-0.632
 22:48:30.479,-0.632
 22:48:30.589,-0.632
 22:48:30.618,-0.632
 22:48:30.715,-0.632
 22:48:30.813,-0.637
 22:48:30.921,-0.637
 22:48:31.023,-0.637
 22:48:31.116,-0.637
 22:48:31.222,-0.637
 22:48:31.329,-0.637
 22:48:31.416,-0.637
 22:48:31.512,-0.637
 22:48:31.611,-0.637
 22:48:31.707,-0.632
 22:48:31.829,-0.632
 22:48:31.923,-0.637
 22:48:32.023,-0.637
 22:48:32.125,-0.632
 22:48:32.207,-0.637
 22:48:32.326,-0.637
 22:48:32.423,-0.637
 22:48:32.525,-0.637
 22:48:32.628,-0.637
 22:48:32.722,-0.637
 22:48:32.819,-0.637
 22:48:32.930,-0.637
 22:48:33.058,-0.637
 22:48:33.134,-0.637
 22:48:33.254,-0.637
 22:48:33.346,-0.637
 22:48:33.448,-0.637
 22:48:33.550,-0.637
 22:48:33.666,-0.637
 22:48:33.761,-0.637
 22:48:33.857,-0.637
 22:48:33.990,-0.637
 22:48:34.064,-0.637
 22:48:34.163,-0.637
 22:48:34.266,-0.637
 22:48:34.356,-0.637
 22:48:34.472,-0.637
 22:48:34.500,-0.637
 22:48:34.597,-0.637
 22:48:34.779,-0.637
 22:48:34.812,-0.637
 22:48:34.909,-0.637
 22:48:35.008,-0.637
 22:48:35.116,-0.637
 22:48:35.212,-0.637
 22:48:35.315,-0.637
 22:48:35.398,-0.637
 22:48:35.503,-0.637
 22:48:35.601,-0.637
 22:48:35.700,-0.637
 22:48:35.827,-0.637
 22:48:35.906,-0.637
 22:48:36.008,-0.637
 22:48:36.110,-0.637
 22:48:36.217,-0.637
 22:48:36.316,-0.637
 22:48:36.437,-0.637
 22:48:36.494,-0.637
 22:48:36.596,-0.637
 22:48:36.717,-0.637
 22:48:36.819,-0.637
 22:48:36.934,-0.637
 22:48:37.040,-0.637
 22:48:37.142,-0.637
 22:48:37.240,-0.637
 22:48:37.340,-0.637
 22:48:37.436,-0.637
 22:48:37.552,-0.637
 22:48:37.664,-0.637
 22:48:37.759,-0.637
 22:48:37.860,-0.637
 22:48:37.887,-0.637
 22:48:38.030,-0.637
 22:48:38.095,-0.637
 22:48:38.192,-0.637
 22:48:38.292,-0.637
 22:48:38.400,-0.637
 22:48:38.494,-0.637
 22:48:38.593,-0.637
 22:48:38.695,-0.637
 22:48:38.797,-0.637
 22:48:38.899,-0.637
 22:48:39.002,-0.637
 22:48:39.104,-0.637
 22:48:39.206,-0.637
 22:48:39.284,-0.632
 22:48:39.387,-0.632
 22:48:39.501,-0.632
 22:48:39.593,-0.632
 22:48:39.693,-0.632
 22:48:39.801,-0.632
 22:48:39.913,-0.632
 22:48:40.011,-0.632
 22:48:40.108,-0.632
 22:48:40.206,-0.632
 22:48:40.292,-0.632
 22:48:40.410,-0.632
 22:48:40.501,-0.632
 22:48:40.603,-0.632
 22:48:40.689,-0.632
 22:48:40.809,-0.632
 22:48:40.898,-0.632
 22:48:41.016,-0.632
 22:48:41.091,-0.632
 22:48:41.230,-0.632
 22:48:41.343,-0.632
 22:48:41.427,-0.632
 22:48:41.531,-0.632
 22:48:41.580,-0.632
 22:48:41.725,-0.632
 22:48:41.776,-0.632
 22:48:41.948,-0.632
 22:48:41.977,-0.632
 22:48:42.151,-0.632
 22:48:42.184,-0.632
 22:48:42.280,-0.632
 22:48:42.379,-0.632
 22:48:42.481,-0.637
 22:48:42.579,-0.637
 22:48:42.675,-0.637
 22:48:42.810,-0.637
 22:48:42.894,-0.637
 22:48:42.995,-0.637
 22:48:43.090,-0.632
 22:48:43.191,-0.632
 22:48:43.283,-0.632
 22:48:43.380,-0.637
 22:48:43.484,-0.632
 22:48:43.590,-0.632
 22:48:43.688,-0.632
 22:48:43.816,-0.632
 22:48:43.911,-0.632
 22:48:44.002,-0.637
 22:48:44.099,-0.637
 22:48:44.199,-0.637
 22:48:44.322,-0.637
 22:48:44.396,-0.637
 22:48:44.509,-0.637
 22:48:44.619,-0.637
 22:48:44.720,-0.637
 22:48:44.817,-0.637
 22:48:44.925,-0.637
 22:48:45.027,-0.637
 22:48:45.131,-0.637
 22:48:45.257,-0.637
 22:48:45.327,-0.637
 22:48:45.430,-0.637
 22:48:45.531,-0.637
 22:48:45.633,-0.637
 22:48:45.749,-0.637
 22:48:45.766,-0.637
 22:48:45.940,-0.637
 22:48:45.972,-0.637
 22:48:46.068,-0.637
 22:48:46.185,-0.637
 22:48:46.283,-0.637
 22:48:46.382,-0.637
 22:48:46.484,-0.637
 22:48:46.582,-0.637
 22:48:46.680,-0.637
 22:48:46.769,-0.637
 22:48:46.874,-0.637
 22:48:46.976,-0.637
 22:48:47.066,-0.637
 22:48:47.180,-0.637
 22:48:47.261,-0.637
 22:48:47.364,-0.637
 22:48:47.471,-0.637
 22:48:47.585,-0.637
 22:48:47.675,-0.637
 22:48:47.776,-0.637
 22:48:47.879,-0.637
 22:48:47.999,-0.637
 22:48:48.064,-0.637
 22:48:48.183,-0.637
 22:48:48.267,-0.637
 22:48:48.368,-0.637
 22:48:48.492,-0.637
 22:48:48.572,-0.637
 22:48:48.704,-0.637
 22:48:48.802,-0.637
 22:48:48.910,-0.637
 22:48:49.002,-0.637
 22:48:49.058,-0.632
 22:48:49.208,-0.632
 22:48:49.258,-0.632
 22:48:49.361,-0.632
 22:48:49.491,-0.637
 22:48:49.567,-0.637
 22:48:49.667,-0.637
 22:48:49.812,-0.637
 22:48:49.861,-0.637
 22:48:49.958,-0.637
 22:48:50.054,-0.637
 22:48:50.159,-0.637
 22:48:50.273,-0.637
 22:48:50.369,-0.637
 22:48:50.466,-0.637
 22:48:50.573,-0.637
 22:48:50.655,-0.637
 22:48:50.754,-0.637
 22:48:50.856,-0.637
 22:48:50.963,-0.637
 22:48:51.060,-0.637
 22:48:51.172,-0.637
 22:48:51.275,-0.637
 22:48:51.372,-0.637
 22:48:51.479,-0.637
 22:48:51.581,-0.637
 22:48:51.675,-0.637
 22:48:51.779,-0.637
 22:48:51.881,-0.637
 22:48:51.998,-0.637
 22:48:52.094,-0.637
 22:48:52.192,-0.637
 22:48:52.290,-0.637
 22:48:52.410,-0.637
 22:48:52.528,-0.637
 22:48:52.600,-0.637
 22:48:52.699,-0.637
 22:48:52.770,-0.637
 22:48:52.844,-0.637
 22:48:52.945,-0.637
 22:48:53.049,-0.637
 22:48:53.145,-0.637
 22:48:53.327,-0.637
 22:48:53.354,-0.637
 22:48:53.518,-0.637
 22:48:53.546,-0.637
 22:48:53.645,-0.637
 22:48:53.834,-0.637
 22:48:53.852,-0.637
 22:48:53.951,-0.637
 22:48:54.054,-0.637
 22:48:54.155,-0.637
 22:48:54.246,-0.637
 22:48:54.344,-0.637
 22:48:54.440,-0.637
 22:48:54.542,-0.637
 22:48:54.645,-0.637
 22:48:54.748,-0.637
 22:48:54.849,-0.632
 22:48:54.959,-0.632
 22:48:55.057,-0.637
 22:48:55.156,-0.637
 22:48:55.259,-0.637
 22:48:55.361,-0.637
 22:48:55.464,-0.637
