Time Lapsed,Magnetic field Z
29464.807,16.78
29464.898,17.3
29464.986,17.18
29465.089,17.207
29465.190,16.96
29465.312,16.773
29465.396,17.173
29465.521,17.173
29465.609,16.893
29465.702,16.987
29465.829,16.833
29465.930,16.987
29466.011,17.253
29466.138,17.18
29466.214,17.267
29466.339,17.333
29466.442,16.973
29466.521,17.447
29466.623,17.327
29516.736,17.24
29516.829,17.327
29516.932,17.253
29517.030,17.3
29517.148,17.153
29517.246,17.02
29517.300,17.293
29517.407,17.18
29517.513,17.127
29517.648,17.147
29517.719,17.187
29517.853,17.127
29517.880,17.38
29517.979,17.433
29518.082,17.333
29518.204,17.173
29518.280,16.967
29518.393,16.953
29518.500,17.2
29518.577,17.367
29518.690,17.067
29518.788,17.247
29518.900,17.26
29518.984,17.28
29519.081,16.853
29519.185,17.52
29519.310,17.387
29519.388,17.16
29519.489,17.107
29519.592,16.993
29519.675,17.187
29519.802,17.22
29519.907,17.327
29520.006,17.247
29520.111,17.213
29520.209,16.7
29520.334,17.26
29520.413,17.34
29520.518,17.26
29520.619,16.913
29520.724,16.8
29520.822,17.08
29520.925,17.02
29521.028,17.1
29521.148,17.107
29521.233,16.8
29521.342,17.0
29521.369,17.18
29521.557,17.1
29521.569,17.073
29521.667,17.213
29521.768,17.233
29521.883,16.887
29521.976,17.02
29522.082,17.013
29522.177,17.06
29522.280,17.08
29522.383,16.893
29522.474,17.12
29522.579,17.073
29522.668,17.307
29522.783,17.247
29522.869,17.167
29522.984,17.087
29523.070,17.193
29523.170,17.44
29523.280,17.093
29523.395,17.347
29523.462,17.193
29523.586,17.453
29523.690,17.413
29523.792,17.033
29523.888,17.2
29523.989,17.06
29524.084,17.187
29524.202,17.407
29524.305,17.293
29524.400,17.433
29524.508,16.867
29524.609,17.147
29524.712,17.013
29524.822,16.947
29524.927,17.22
29525.023,17.273
29525.121,17.213
29525.234,17.013
29525.258,17.173
29525.430,17.213
29525.457,17.287
29525.560,17.293
29525.665,17.087
29525.766,17.18
29525.869,17.107
29525.971,17.193
29526.069,17.227
29526.248,17.22
29526.290,17.367
29526.354,17.12
29526.456,17.207
29526.555,17.133
29526.684,17.213
29576.785,17.08
29576.863,17.013
29576.967,17.107
29577.070,17.287
29577.195,17.12
29577.278,17.387
29577.393,17.073
29577.484,17.193
29577.606,17.233
29577.682,16.867
29577.805,17.353
29577.893,17.08
29577.998,16.873
29578.128,17.133
29578.155,17.333
29578.256,16.98
29578.358,17.36
29578.464,17.007
29578.570,17.073
29578.707,17.273
29578.809,16.827
29578.885,17.14
29579.015,17.08
29579.116,17.12
29579.146,16.98
29579.253,17.027
29579.349,17.147
29579.452,17.1
29579.550,17.34
29579.643,17.373
29579.763,17.353
29579.859,17.247
29579.967,16.993
29580.049,17.067
29580.143,17.207
29580.266,17.027
29580.344,16.76
29580.449,16.993
29580.550,17.033
29580.652,16.953
29580.756,17.273
29580.863,16.82
29580.959,17.1
29581.070,17.107
29581.163,17.213
29581.268,17.273
29581.369,16.967
29581.479,17.107
29581.584,17.153
29581.704,16.8
29581.780,17.233
29581.881,17.227
29582.008,16.967
29582.087,17.107
29582.187,17.153
29582.299,17.013
29582.396,17.2
29582.498,17.133
29582.540,17.193
29582.699,17.013
29582.738,16.873
29582.905,17.033
29583.010,17.14
29583.038,17.027
29583.136,17.313
29583.241,16.933
29583.341,17.133
29583.440,17.233
29583.554,17.267
29583.641,16.987
29583.746,17.207
29583.851,17.06
29583.949,17.233
29584.055,17.4
29584.155,17.32
29584.256,16.96
29584.376,16.987
29584.445,17.3
29584.543,17.193
29584.665,17.1
29584.743,17.047
29584.851,17.34
29584.954,16.96
29585.048,17.42
29585.157,17.533
29585.255,17.087
29585.388,17.18
29585.479,17.22
29585.569,17.36
29585.670,17.413
29585.771,16.973
29585.891,17.253
29585.989,17.333
29586.084,17.187
29586.182,17.193
29586.309,17.147
29586.388,16.92
29586.489,17.227
29586.591,17.227
29586.695,17.28
29876.724,17.4
29876.924,17.167
29877.001,17.06
29877.030,17.273
29877.126,17.16
29877.239,17.067
29877.339,17.4
29877.435,17.06
29877.538,17.227
29877.638,17.133
29877.729,17.08
29877.829,17.193
29877.930,17.1
29878.052,17.26
29878.128,16.873
29878.229,17.36
29878.332,17.26
29878.459,17.08
29878.538,17.033
29878.640,17.2
29878.741,17.207
29878.856,17.247
29878.954,16.913
29879.049,17.353
29879.153,17.453
29879.266,17.253
29879.317,17.06
29879.462,17.08
29879.567,17.24
29879.663,17.32
29879.765,17.087
29879.890,17.26
29879.978,17.073
29880.074,16.913
29880.130,16.973
29880.255,17.1
29880.380,17.047
29880.484,17.047
29880.542,16.987
29880.625,17.227
29880.721,17.32
29880.827,17.227
29880.935,17.153
29881.016,17.1
29881.114,16.933
29881.216,17.033
29881.319,17.087
29881.430,17.193
29881.535,17.133
29881.609,17.153
29881.726,17.14
29881.815,17.287
29881.917,17.147
29882.023,16.933
29882.140,17.107
29882.226,17.0
29882.336,17.26
29882.430,17.093
29882.530,17.14
29882.626,16.833
29882.734,17.247
29882.829,17.233
29882.949,17.227
29883.168,17.227
29883.173,16.847
29883.248,17.267
29883.373,17.18
29883.454,17.16
29883.564,17.12
29883.665,17.087
29883.785,16.947
29883.863,17.08
29883.976,17.247
29884.070,17.02
29884.168,17.047
29884.273,17.2
29884.307,17.193
29884.408,17.32
29884.508,17.167
29884.604,17.287
29884.712,17.207
29884.805,17.153
29884.920,17.24
29885.033,17.147
29885.109,17.313
29885.217,17.207
29885.314,17.027
29885.403,17.207
29885.516,17.233
29885.604,17.293
29885.704,17.307
29885.815,16.96
29885.913,17.08
29886.013,16.953
29886.136,16.867
29886.219,17.08
29886.320,17.193
29886.422,16.693
29886.549,17.227
29886.626,17.187
29936.729,17.047
29936.832,17.1
29936.942,17.14
29937.037,16.98
29937.138,16.853
29937.243,16.94
29937.351,17.007
29937.474,17.173
29937.577,17.18
29937.679,17.34
29937.751,17.007
29937.854,17.287
29937.973,17.047
29937.993,17.113
29938.163,17.06
29938.192,16.94
29938.388,17.18
29938.391,17.427
29938.494,17.22
29938.597,17.18
29938.709,17.233
29938.880,17.087
29938.903,16.94
29939.076,17.093
29939.092,17.047
29939.187,17.073
29939.288,17.1
29939.393,16.907
29939.505,17.327
29939.601,17.327
29939.699,17.16
29939.812,17.273
29939.903,17.16
29939.996,17.267
29940.119,17.08
29940.223,17.18
29940.320,17.22
29940.415,17.313
29940.545,17.08
29940.621,17.32
29940.723,16.94
29940.785,17.173
29940.888,17.18
29941.021,17.207
29941.155,17.227
29941.234,16.96
29941.326,17.273
29941.447,17.127
29941.545,17.12
29941.648,17.127
29941.756,17.2
29941.783,17.34
29941.881,17.1
29942.060,17.107
29942.089,17.28
29942.260,17.093
29942.290,16.987
29942.386,17.18
29942.500,17.14
29942.579,17.16
29942.680,17.08
29942.798,17.113
29942.898,17.32
29942.998,17.087
29943.084,17.307
29943.187,17.213
29943.307,17.173
29943.410,17.12
29943.488,17.04
29943.592,17.167
29943.692,16.973
29943.797,17.107
29943.907,17.367
29944.003,17.253
29944.101,17.08
29944.223,17.06
29944.332,16.973
29944.410,17.007
29944.535,17.14
29944.633,16.96
29944.741,17.327
29944.819,17.06
29944.923,17.02
29944.981,17.253
29945.084,17.107
29945.229,17.08
29945.334,17.16
29945.403,16.76
29945.527,17.153
29945.630,17.173
29945.736,17.007
29945.834,17.287
29945.935,17.027
29945.986,17.207
29946.082,17.393
29946.179,17.327
29946.277,16.98
29946.378,17.067
29946.472,16.953
29946.572,17.113
29946.677,17.293
29996.795,16.993
29996.866,17.107
29996.989,17.093
29997.072,17.08
29997.184,17.12
29997.288,17.207
29997.386,17.193
29997.489,17.033
29997.582,16.953
29997.687,17.033
29997.788,17.42
29997.896,17.247
29997.986,16.88
29998.096,17.127
29998.202,17.08
29998.309,17.007
29998.405,16.98
29998.530,16.713
29998.631,17.267
29998.719,16.967
29998.837,16.98
29998.917,16.94
29999.042,16.993
29999.119,17.147
29999.222,17.253
29999.317,17.347
29999.366,17.2
29999.528,17.04
29999.633,17.273
29999.660,17.3
29999.760,17.093
29999.861,17.04
29999.976,17.107
30000.060,16.827
30000.168,17.04
30000.273,16.98
30000.375,17.18
30000.478,17.427
30000.577,16.827
30000.655,17.153
30000.778,17.087
30000.881,17.34
30000.976,17.147
30001.074,17.047
30001.204,17.087
30001.263,17.033
30001.361,17.22
30001.484,17.193
30001.570,17.167
30001.680,17.127
30001.793,17.253
30001.913,16.847
30001.988,16.987
30002.089,16.907
30002.190,16.993
30002.305,17.307
30002.396,17.047
30002.503,17.327
30002.604,17.127
30002.719,16.987
30002.748,17.213
30002.908,16.973
30003.011,16.86
30003.119,17.173
30003.217,16.92
30003.324,16.973
30003.351,17.12
30003.523,17.113
30003.626,17.233
30003.751,17.32
30003.927,16.967
30003.942,17.193
30003.966,17.293
30004.064,17.413
30004.239,17.353
30004.342,17.08
30004.347,17.34
30004.445,17.213
30004.555,17.073
30004.650,16.907
30004.773,17.06
30004.856,17.047
30004.947,17.42
30005.059,17.093
30005.160,17.087
30005.366,17.227
30005.368,17.04
30005.467,17.0
30005.572,16.967
30005.673,17.14
30005.741,16.967
30005.885,17.12
30005.991,16.893
30006.089,17.013
30006.185,17.1
30006.288,16.773
30006.393,17.26
30006.494,17.1
30006.594,17.373
30056.717,17.233
30056.800,16.853
30056.903,16.96
30057.005,16.88
30057.037,17.107
30057.152,17.06
30057.312,16.927
30057.339,17.14
30057.452,17.013
30057.554,16.96
30057.641,17.047
30057.746,17.047
30057.848,17.233
30057.951,17.033
30058.052,17.233
30058.136,17.007
30058.243,17.013
30058.339,17.167
30058.469,17.34
30058.562,17.307
30058.643,17.207
30058.744,17.473
30058.849,17.007
30058.967,17.133
30059.054,17.173
30059.155,17.24
30059.258,17.18
30059.359,17.107
30059.451,16.753
30059.530,17.153
30059.701,17.287
30059.743,17.007
30059.871,17.073
30059.967,17.14
30060.067,17.273
30060.150,16.907
30060.280,17.187
30060.393,17.113
30060.481,17.3
30060.579,17.04
30060.692,17.333
30060.804,17.127
30060.829,17.113
30061.005,16.993
30061.033,17.36
30061.126,17.093
30061.229,17.333
30061.327,17.273
30061.434,17.2
30061.543,17.3
30061.645,17.04
30061.741,17.267
30061.863,17.073
30061.925,16.933
30062.045,17.287
30062.126,17.067
30062.229,16.927
30062.327,17.22
30062.430,17.287
30062.533,17.12
30062.641,17.007
30062.739,16.973
30062.839,17.06
30062.966,17.133
30063.048,17.007
30063.148,17.287
30063.251,16.873
30063.376,17.353
30063.425,17.3
30063.548,17.333
30063.662,17.187
30063.746,17.127
30063.866,16.973
30063.969,16.94
30064.070,17.153
30064.157,17.167
30064.273,17.02
30064.378,16.927
30064.479,17.04
30064.582,17.273
30064.616,17.067
30064.717,17.16
30064.891,16.887
30064.917,16.84
30065.013,17.207
30065.119,17.173
30065.216,17.187
30065.322,17.227
30065.435,16.96
30065.537,17.153
30065.636,17.14
30065.736,16.98
30065.834,17.273
30065.913,17.207
30066.016,17.147
30066.123,17.12
30066.219,17.18
30066.322,17.3
30066.425,17.113
30066.527,17.333
30066.638,17.073
30116.714,17.28
30116.817,17.02
30116.937,17.067
30117.052,17.047
30117.143,17.267
30117.212,17.24
30117.337,17.16
30117.418,17.02
30117.543,17.22
30117.628,17.047
30117.760,17.06
30117.859,17.187
30117.956,17.213
30118.055,17.293
30118.109,17.153
30118.261,17.093
30118.310,17.273
30118.408,17.053
30118.577,16.773
30118.606,17.093
30118.709,17.02
30118.804,17.18
30118.912,17.527
30119.016,16.973
30119.114,16.98
30119.212,17.127
30119.326,17.34
30119.425,17.26
30119.523,17.32
30119.604,17.127
30119.702,17.267
30119.805,17.3
30119.900,17.24
30120.016,17.033
30120.114,17.153
30120.214,17.013
30120.315,16.92
30120.427,17.007
30120.523,17.227
30120.626,17.207
30120.726,16.947
30120.827,17.047
30120.932,17.273
30121.050,17.213
30121.138,17.573
30121.244,17.12
30121.342,17.22
30121.462,17.08
30121.557,17.267
30121.655,17.293
30121.751,17.107
30121.854,17.233
30121.966,17.16
30122.062,17.213
30122.158,16.86
30122.195,17.213
30122.293,17.053
30122.467,17.147
30122.494,17.18
30122.628,17.247
30122.695,17.26
30122.800,17.3
30122.910,17.013
30123.003,17.06
30123.106,16.967
30123.207,17.1
30123.299,17.3
30123.396,16.94
30123.491,17.18
30123.623,17.313
30123.690,17.073
30123.792,17.26
30123.900,17.213
30124.027,17.14
30124.109,17.127
30124.209,17.3
30124.297,17.153
30124.403,17.16
30124.523,16.933
30124.621,17.193
30124.822,17.307
30124.824,17.353
30124.927,17.22
30125.027,17.267
30125.136,16.847
30125.231,17.38
30125.332,17.273
30125.461,17.153
30125.548,17.473
30125.648,16.913
30125.744,17.207
30125.847,17.313
30125.947,17.207
30126.052,17.227
30126.162,17.12
30126.195,17.18
30126.288,17.18
30126.386,17.293
30126.565,17.46
30126.581,17.34
30126.689,16.967
30176.793,17.193
30176.881,16.953
30176.998,17.073
30177.099,17.3
30177.202,17.133
30177.300,17.02
30177.393,17.04
30177.484,17.12
30177.581,17.013
30177.712,17.113
30177.792,17.127
30177.895,17.393
30177.998,17.527
30178.101,17.14
30178.201,17.233
30178.297,17.187
30178.412,17.233
30178.513,17.22
30178.611,17.38
30178.712,17.067
30178.817,16.8
30178.918,17.133
30179.021,17.287
30179.136,17.227
30179.226,17.18
30179.327,16.933
30179.432,17.293
30179.552,17.1
30179.579,17.367
30179.738,17.107
30179.871,17.153
30179.944,17.08
30179.974,17.293
30180.146,17.153
30180.175,17.287
30180.285,17.113
30180.383,17.213
30180.478,17.167
30180.660,17.2
30180.684,17.187
30180.785,17.293
30180.886,17.267
30180.973,17.053
30181.081,17.207
30181.172,17.107
30181.273,17.353
30181.383,16.967
30181.486,17.347
30181.581,17.293
30181.682,17.1
30181.785,17.247
30181.891,17.387
30181.989,17.113
30182.092,17.147
30182.195,17.433
30182.298,17.247
30182.400,17.007
30182.511,17.007
30182.614,17.127
30182.685,17.347
30182.809,17.067
30182.913,17.093
30183.027,16.987
30183.125,16.987
30183.244,17.18
30183.320,17.187
30183.424,17.233
30183.545,17.24
30183.562,17.22
30183.731,17.247
30183.763,17.007
30183.957,17.16
30183.959,17.213
30184.070,17.147
30184.174,17.353
30184.280,17.227
30184.373,17.307
30184.474,17.327
30184.574,17.147
30184.677,17.133
30184.780,17.12
30184.866,17.033
30184.972,17.24
30185.062,17.293
30185.165,17.12
30185.266,17.2
30185.383,17.22
30185.473,17.04
30185.574,17.093
30185.682,17.047
30185.793,17.313
30185.881,16.84
30185.984,17.047
30186.087,17.007
30186.170,16.98
30186.292,17.22
30186.403,16.853
30186.496,17.233
30186.560,17.453
30186.668,17.207
30476.827,17.453
30476.900,17.033
30477.008,17.16
30477.119,17.113
30477.189,17.247
30477.315,17.153
30477.413,17.2
30477.511,17.147
30477.562,17.307
30477.657,17.34
30477.758,17.187
30477.954,17.207
30477.969,17.26
30478.067,17.06
30478.238,16.987
30478.339,17.24
30478.373,17.16
30478.469,16.94
30478.569,16.86
30478.646,16.987
30478.758,17.387
30478.853,17.307
30478.954,16.9
30479.057,16.94
30479.165,17.16
30479.268,17.28
30479.366,17.313
30479.467,17.247
30479.567,16.873
30479.690,17.24
30479.793,17.34
30479.883,17.34
30480.003,17.06
30480.079,17.22
30480.202,17.153
30480.246,17.2
30480.354,17.5
30480.479,17.307
30480.565,17.433
30480.685,17.1
30480.790,17.253
30480.893,17.113
30480.971,17.127
30481.094,17.033
30481.145,17.24
30481.320,17.107
30481.342,17.147
30481.444,17.1
30481.543,17.247
30481.641,17.073
30481.746,16.967
30481.844,17.013
30481.949,17.24
30482.062,17.34
30482.162,17.273
30482.327,17.093
30482.356,16.987
30482.451,17.033
30482.547,16.94
30482.643,17.22
30482.775,16.987
30482.847,17.34
30482.947,17.193
30483.062,17.48
30483.141,17.147
30483.255,17.08
30483.356,17.307
30483.469,17.233
30483.560,17.047
30483.665,17.193
30483.766,16.82
30483.878,17.307
30483.972,17.067
30484.074,17.227
30484.185,16.98
30484.288,17.267
30484.395,17.093
30484.483,17.1
30484.584,17.373
30484.687,17.187
30484.790,17.14
30484.886,16.987
30484.979,17.16
30485.097,17.387
30485.201,17.38
30485.229,17.213
30485.348,17.153
30485.506,17.233
30485.538,17.113
30485.641,17.34
30485.741,17.227
30485.839,17.267
30485.940,16.967
30486.043,17.313
30486.126,17.3
30486.224,17.093
30486.327,17.153
30486.452,17.333
30486.532,17.287
30486.635,17.253
30536.760,17.2
30536.863,17.147
30536.940,16.827
30537.045,17.227
30537.155,16.947
30537.253,16.973
30537.351,17.273
30537.452,16.953
30537.555,17.08
30537.648,16.907
30537.783,17.333
30537.871,17.147
30537.964,17.14
30538.070,17.233
30538.172,17.28
30538.290,17.047
30538.375,17.033
30538.476,16.84
30538.579,17.267
30538.699,17.12
30538.726,17.027
30538.886,17.12
30538.918,17.313
30539.021,17.087
30539.123,17.067
30539.217,16.987
30539.390,17.287
30539.432,17.147
30539.535,17.06
30539.636,17.193
30539.712,17.093
30539.832,16.96
30539.935,17.34
30540.015,17.22
30540.125,17.24
30540.217,16.967
30540.320,17.293
30540.425,17.18
30540.538,17.153
30540.636,16.987
30540.714,17.367
30540.824,17.327
30540.935,17.273
30541.035,17.473
30541.140,17.153
30541.226,17.14
30541.342,17.073
30541.437,17.26
30541.559,17.26
30541.663,16.867
30541.763,17.153
30541.863,17.16
30541.964,17.247
30542.086,17.28
30542.163,16.913
30542.266,17.027
30542.376,17.147
30542.471,17.287
30542.572,17.213
30542.702,17.387
30542.716,17.16
30542.812,17.393
30542.908,17.233
30543.015,17.287
30543.114,17.227
30543.212,17.16
30543.312,17.207
30543.432,17.48
30543.525,17.327
30543.623,17.26
30543.702,17.06
30543.802,17.127
30543.903,17.227
30544.006,17.26
30544.109,17.247
30544.211,17.387
30544.312,16.813
30544.415,17.027
30544.550,17.053
30544.619,17.3
30544.699,16.713
30544.834,16.733
30544.961,17.147
30545.005,17.12
30545.114,17.233
30545.217,17.333
30545.339,17.133
30545.440,17.007
30545.537,17.013
30545.668,17.24
30545.741,17.3
30545.842,17.313
30545.945,17.447
30546.050,16.947
30546.158,17.193
30546.263,17.293
30546.373,17.253
30546.395,17.093
30546.494,16.88
30546.668,16.907
30546.707,17.113
30596.795,17.36
30596.893,17.267
30597.008,16.987
30597.114,16.973
30597.209,16.88
30597.312,17.36
30597.410,17.26
30597.496,17.173
30597.619,17.307
30597.695,16.9
30597.804,17.08
30597.898,17.327
30598.000,17.427
30598.103,17.333
30598.209,17.147
30598.305,17.233
30598.410,17.36
30598.538,17.387
30598.621,17.187
30598.717,16.973
30598.814,17.187
30598.945,17.067
30599.025,17.22
30599.135,17.153
30599.236,16.947
30599.310,17.14
30599.395,17.273
30599.500,17.347
30599.604,17.067
30599.707,17.16
30599.810,17.013
30599.937,17.147
30600.048,17.133
30600.087,16.96
30600.185,17.06
30600.348,17.2
30600.461,17.153
30600.491,17.293
30600.587,17.26
30600.697,17.087
30600.790,17.32
30600.893,17.24
30600.994,17.173
30601.096,17.033
30601.195,17.313
30601.278,17.233
30601.378,16.967
30601.481,17.22
30601.586,17.107
30601.685,17.047
30601.788,17.307
30601.885,17.26
30602.094,17.087
30602.099,17.113
30602.204,17.08
30602.300,17.18
30602.403,17.087
30602.506,17.2
30602.621,17.22
30602.719,17.313
30602.822,17.167
30602.917,16.887
30603.035,16.887
30603.123,17.373
30603.224,17.14
30603.329,17.26
30603.429,16.967
30603.528,17.047
30603.633,17.267
30603.723,17.253
30603.836,17.333
30603.940,17.367
30604.042,17.113
30604.135,17.24
30604.187,17.1
30604.273,17.32
30604.383,17.353
30604.484,17.093
30604.572,17.18
30604.670,17.147
30604.778,17.22
30604.871,17.107
30604.986,17.207
30605.084,17.06
30605.192,17.093
30605.282,17.113
30605.373,17.093
30605.476,17.08
30605.587,16.887
30605.709,17.12
30605.807,17.053
30605.871,17.193
30605.994,17.107
30606.187,17.2
30606.192,17.2
30606.297,17.26
30606.386,17.387
30606.510,17.147
30606.608,17.2
30606.707,16.94
30656.807,17.013
30656.908,17.073
30657.033,17.193
30657.121,17.08
30657.217,16.873
30657.324,17.353
30657.398,17.347
30657.464,17.34
30657.628,17.307
30657.738,17.007
30657.763,17.293
30657.863,17.14
30657.959,17.28
30658.062,17.1
30658.179,17.207
30658.275,16.96
30658.454,17.367
30658.549,17.267
30658.574,17.353
30658.674,17.26
30658.792,17.033
30658.868,16.953
30658.989,17.193
30659.060,17.14
30659.170,17.12
30659.280,17.133
30659.356,17.26
30659.459,17.14
30659.572,17.06
30659.674,17.273
30659.771,17.327
30659.871,16.833
30659.969,17.173
30660.086,17.007
30660.187,17.247
30660.290,17.2
30660.391,17.053
30660.493,17.08
30660.606,17.187
30660.704,17.187
30660.800,17.093
30660.902,16.88
30661.003,16.98
30661.118,17.347
30661.211,17.22
30661.310,17.307
30661.415,16.86
30661.516,16.873
30661.619,17.087
30661.650,17.173
30661.824,17.24
30661.883,17.18
30661.951,17.193
30662.054,17.1
30662.175,17.1
30662.258,16.953
30662.361,17.24
30662.508,16.987
30662.567,16.967
30662.663,17.073
30662.746,17.087
30662.849,16.98
30662.979,16.793
30663.052,17.093
30663.150,17.087
30663.251,17.133
30663.351,17.3
30663.461,17.227
30663.569,17.087
30663.690,17.04
30663.770,17.267
30663.871,17.327
30663.974,16.967
30664.082,16.867
30664.180,17.08
30664.290,16.84
30664.383,17.007
30664.493,17.14
30664.589,17.1
30664.690,17.26
30664.795,17.127
30664.922,17.127
30665.005,17.213
30665.143,16.853
30665.145,16.967
30665.307,17.04
30665.408,17.093
30665.440,17.227
30665.552,16.94
30665.638,17.113
30665.746,17.38
30665.851,16.86
30665.952,17.22
30666.055,17.26
30666.158,17.04
30666.241,17.053
30666.354,17.24
30666.435,17.293
30666.538,17.22
30666.636,17.173
30716.739,17.027
30716.842,17.18
30716.954,17.213
30717.045,17.22
30717.152,17.293
30717.258,17.12
30717.337,17.033
30717.457,17.28
30717.565,17.26
30717.662,17.113
30717.756,17.467
30717.866,16.7
30717.967,17.267
30718.070,17.24
30718.173,17.28
30718.277,17.293
30718.378,16.973
30718.494,17.187
30718.594,17.127
30718.689,16.993
30718.788,17.14
30718.832,16.987
30718.993,16.94
30719.094,17.087
30719.202,17.207
30719.234,17.487
30719.329,17.04
30719.429,17.187
30719.548,17.187
30719.633,17.3
30719.734,17.26
30719.834,17.2
30719.937,17.253
30720.040,17.393
30720.123,17.02
30720.258,17.2
30720.324,17.18
30720.425,16.98
30720.528,17.353
30720.628,17.227
30720.734,17.273
30720.869,17.153
30720.940,17.107
30721.040,17.107
30721.141,17.38
30721.246,17.287
30721.364,17.507
30721.454,17.127
30721.564,17.213
30721.619,17.253
30721.775,17.253
30721.859,17.147
30721.932,16.84
30722.065,17.373
30722.165,17.293
30722.270,17.06
30722.371,17.08
30722.473,16.827
30722.577,17.187
30722.677,16.893
30722.771,17.213
30722.886,17.333
30722.991,16.98
30723.018,17.027
30723.201,17.193
30723.217,17.22
30723.329,16.967
30723.427,16.927
30723.523,16.98
30723.636,17.18
30723.734,17.107
30723.907,17.433
30723.937,17.333
30724.021,17.3
30724.123,17.28
30724.223,17.513
30724.317,17.333
30724.418,17.233
30724.521,17.273
30724.623,17.193
30724.739,16.933
30724.839,17.1
30724.935,17.207
30725.136,17.287
30725.138,17.193
30725.244,17.047
30725.341,17.173
30725.451,17.187
30725.545,17.073
30725.648,17.373
30725.771,16.887
30725.858,16.82
30725.954,17.153
30726.057,17.193
30726.140,17.273
30726.261,16.853
30726.364,17.1
30726.476,16.98
30726.508,17.133
30726.672,17.287
30776.773,16.987
30776.804,16.913
30776.979,17.253
30777.082,17.273
30777.106,17.207
30777.207,17.033
30777.310,17.067
30777.420,17.053
30777.503,17.253
30777.626,17.3
30777.704,17.133
30777.809,17.173
30777.905,17.273
30778.023,17.167
30778.106,16.987
30778.207,17.227
30778.314,17.293
30778.415,16.967
30778.515,17.207
30778.619,17.187
30778.723,17.253
30778.827,17.12
30778.949,17.24
30779.028,17.133
30779.130,17.107
30779.231,17.487
30779.341,17.353
30779.449,17.027
30779.540,16.84
30779.643,17.18
30779.744,17.187
30779.859,17.287
30779.959,16.773
30779.996,17.12
30780.153,17.193
30780.256,17.4
30780.364,17.213
30780.462,17.093
30780.550,17.193
30780.665,17.207
30780.768,17.167
30780.800,17.027
30780.972,17.073
30781.000,17.193
30781.099,17.0
30781.201,17.327
30781.309,17.233
30781.415,17.24
30781.498,17.167
30781.599,17.113
30781.697,17.367
30781.792,17.227
30781.888,17.287
30781.989,17.14
30782.089,17.16
30782.189,17.08
30782.310,17.173
30782.408,17.273
30782.508,17.22
30782.611,17.367
30782.714,17.067
30782.805,17.167
30782.927,16.933
30783.023,16.927
30783.123,17.313
30783.226,17.073
30783.329,17.14
30783.430,17.173
30783.535,16.96
30783.635,17.16
30783.741,17.1
30783.783,17.093
30783.952,16.993
30784.048,17.12
30784.148,17.12
30784.271,17.067
30784.351,17.08
30784.457,16.86
30784.488,17.213
30784.592,16.933
30784.692,17.107
30784.790,17.373
30784.888,17.393
30784.991,17.153
30785.091,17.333
30785.180,17.173
30785.298,17.333
30785.400,17.227
30785.486,17.1
30785.582,17.413
30785.695,17.093
30785.787,16.94
30785.896,17.267
30785.976,17.107
30786.079,17.12
30786.194,16.98
30786.297,16.973
30786.400,17.013
30786.501,17.193
30786.606,17.2
30786.702,17.04
31076.810,17.133
31076.912,17.12
31077.013,17.447
31077.114,17.213
31077.219,16.927
31077.332,17.08
31077.435,17.14
31077.532,17.273
31077.628,17.307
31077.731,17.067
31077.834,17.293
31077.945,17.153
31077.971,17.187
31078.141,17.407
31078.244,17.233
31078.285,17.247
31078.369,17.2
31078.472,17.2
31078.577,17.12
31078.682,17.427
31078.788,17.113
31078.885,17.313
31079.003,17.12
31079.074,17.34
31079.177,17.347
31079.275,16.927
31079.371,17.08
31079.473,17.22
31079.577,17.227
31079.677,17.12
31079.782,17.313
31079.881,17.047
31079.984,17.14
31080.104,17.173
31080.189,17.033
31080.299,17.133
31080.398,17.227
31080.518,17.1
31080.604,17.073
31080.702,17.08
31080.802,17.093
31080.908,16.987
31081.006,16.867
31081.111,17.233
31081.207,17.593
31081.315,17.367
31081.418,17.16
31081.521,16.833
31081.628,17.073
31081.724,17.207
31081.827,17.08
31081.944,17.253
31082.033,16.973
31082.059,17.087
31082.199,17.08
31082.263,16.993
31082.380,17.187
31082.467,17.16
31082.567,17.033
31082.723,17.48
31082.775,17.047
31082.875,17.3
31082.978,17.273
31083.065,17.127
31083.165,16.887
31083.261,17.047
31083.364,17.2
31083.467,17.287
31083.567,17.213
31083.670,17.273
31083.782,17.387
31083.881,17.267
31084.003,17.247
31084.074,16.813
31084.192,17.32
31084.288,17.047
31084.388,17.16
31084.516,16.88
31084.599,17.18
31084.697,16.98
31084.798,17.153
31084.900,17.233
31085.005,17.433
31085.104,17.18
31085.251,16.787
31085.310,17.133
31085.435,17.107
31085.513,17.187
31085.619,17.28
31085.723,17.213
31085.753,16.913
31085.924,17.32
31085.952,17.26
31086.055,17.213
31086.160,16.933
31086.256,17.213
31086.354,17.0
31086.462,17.367
31086.562,17.24
31086.665,16.993
31136.766,17.327
31136.869,17.267
31136.947,17.067
31137.050,17.167
31137.158,17.16
31137.253,17.347
31137.364,17.187
31137.459,16.98
31137.572,17.193
31137.646,17.147
31137.766,16.973
31137.869,16.967
31137.959,17.14
31138.064,17.42
31138.146,16.973
31138.248,17.007
31138.381,16.853
31138.501,16.9
31138.609,17.113
31138.665,17.2
31138.790,16.967
31138.869,16.887
31138.996,17.18
31139.121,17.373
31139.199,17.22
31139.302,17.247
31139.405,17.107
31139.506,17.213
31139.604,17.34
