Time,Magnetic field Y
 23:33:28.876,12.907
 23:33:28.975,12.727
 23:33:29.140,12.867
 23:33:29.238,12.880
 23:33:29.333,13.000
 23:33:29.435,12.967
 23:33:29.487,12.940
 23:33:29.587,12.893
 23:33:29.682,12.980
 23:33:29.782,12.933
 23:33:29.881,12.920
 23:33:29.991,12.900
 23:33:30.170,12.927
 23:33:30.172,13.007
 23:33:30.274,12.860
 23:33:30.376,12.873
 23:33:30.493,12.953
 23:33:30.585,12.960
 23:33:30.683,12.880
 23:33:30.771,12.967
 23:33:30.884,13.047
 23:33:30.980,13.067
 23:33:31.076,12.993
 23:33:31.170,12.913
 23:33:31.319,13.013
 23:33:31.393,12.993
 23:33:31.491,12.900
 23:33:31.594,12.960
 23:33:31.704,12.907
 23:33:31.798,12.967
 23:33:31.898,12.980
 23:33:32.007,12.820
 23:33:32.107,12.920
 23:33:32.203,12.953
 23:33:32.332,12.887
 23:33:32.418,12.900
 23:33:32.518,12.833
 23:33:32.620,13.053
 23:33:32.697,12.980
 23:33:32.765,13.007
 23:33:32.919,12.900
 23:33:32.971,12.980
 23:33:33.066,12.973
 23:33:33.234,12.893
 23:33:33.336,12.893
 23:33:33.366,12.993
 23:33:33.471,12.867
 23:33:33.569,12.887
 23:33:33.669,12.953
 23:33:33.771,12.940
 23:33:33.872,12.873
 23:33:33.974,12.900
 23:33:34.058,12.907
 23:33:34.169,12.840
 23:33:34.263,12.860
 23:33:34.368,12.953
 23:33:34.468,12.987
 23:33:34.579,13.080
 23:33:34.667,12.933
 23:33:34.761,12.927
 23:33:34.905,12.933
 23:33:34.954,12.860
 23:33:35.084,12.873
 23:33:35.190,12.987
 23:33:35.270,12.880
 23:33:35.363,12.900
 23:33:35.487,12.940
 23:33:35.585,13.027
 23:33:35.682,12.980
 23:33:35.802,12.927
 23:33:35.898,12.953
 23:33:36.006,12.960
 23:33:36.103,13.040
 23:33:36.237,13.013
 23:33:36.311,12.993
 23:33:36.416,12.900
 23:33:36.516,12.947
 23:33:36.549,12.907
 23:33:36.715,12.880
 23:33:36.818,12.913
 23:33:36.920,12.947
 23:33:37.022,12.933
 23:33:37.050,13.000
 23:33:37.150,12.920
 23:33:37.251,12.873
 23:33:37.353,12.853
 23:33:37.475,13.013
 23:33:37.562,12.927
 23:33:37.662,12.940
 23:33:37.764,13.013
 23:33:37.868,12.840
 23:33:37.947,12.960
 23:33:38.047,12.907
 23:33:38.149,12.933
 23:33:38.255,12.947
 23:33:38.354,12.993
 23:33:38.456,12.980
 23:33:38.578,12.800
 23:33:38.661,12.940
 23:33:38.783,12.873
 23:33:38.845,12.900
 23:33:38.945,12.893
 23:33:39.058,12.867
 23:33:39.158,12.987
 23:33:39.258,13.080
 23:33:39.382,13.067
 23:33:39.443,12.920
 23:33:39.549,12.827
 23:33:39.681,12.940
 23:33:39.757,13.020
 23:33:39.880,12.980
 23:33:39.986,12.833
 23:33:40.094,12.967
 23:33:40.195,12.920
 23:33:40.291,12.960
 23:33:40.391,12.993
 23:33:40.439,12.993
 23:33:40.607,12.940
 23:33:40.703,12.927
 23:33:40.827,12.860
 23:33:40.837,12.953
 23:33:40.956,12.933
 23:33:41.050,12.887
 23:33:41.222,12.933
 23:33:41.246,12.887
 23:33:41.341,12.867
 23:33:41.437,12.953
 23:33:41.541,12.847
 23:33:41.638,12.873
 23:33:41.733,12.893
 23:33:41.837,12.940
 23:33:41.938,12.940
 23:33:42.040,12.860
 23:33:42.143,12.980
 23:33:42.253,12.987
 23:33:42.349,12.927
 23:33:42.458,12.900
 23:33:42.561,12.973
 23:33:42.665,12.920
 23:33:42.763,12.993
 23:33:42.868,12.900
 23:33:42.988,13.113
 23:33:43.076,12.953
 23:33:43.174,12.900
 23:33:43.277,12.960
 23:33:43.355,12.987
 23:33:43.474,12.993
 23:33:43.576,12.933
 23:33:43.627,12.987
 23:33:43.793,12.967
 23:33:43.845,12.953
 23:33:43.990,12.967
 23:33:44.048,12.933
 23:33:44.158,12.980
 23:33:44.234,12.960
 23:33:44.384,12.907
 23:33:44.502,12.933
 23:33:44.530,12.800
 23:33:44.626,12.887
 23:33:44.725,12.873
 23:33:44.827,12.907
 23:33:44.933,12.887
 23:33:45.035,12.967
 23:33:45.138,12.907
 23:33:45.238,13.020
 23:33:45.342,12.900
 23:33:45.426,12.807
 23:33:45.523,12.947
 23:33:45.631,12.880
 23:33:45.727,12.960
 23:33:45.829,12.867
 23:33:45.932,12.913
 23:33:46.042,12.967
 23:33:46.142,12.927
 23:33:46.240,12.993
 23:33:46.341,13.020
 23:33:46.443,12.887
 23:33:46.545,12.947
 23:33:46.664,13.000
 23:33:46.752,12.953
 23:33:46.852,13.020
 23:33:46.958,12.960
 23:33:47.029,13.073
 23:33:47.165,12.960
 23:33:47.263,12.900
 23:33:47.365,12.987
 23:33:47.468,12.980
 23:33:47.570,13.007
 23:33:47.622,12.853
 23:33:47.765,13.020
 23:33:47.837,12.920
 23:33:47.947,12.987
 23:33:48.071,13.053
 23:33:48.178,12.887
 23:33:48.278,13.000
 23:33:48.390,12.947
 23:33:48.416,12.940
 23:33:48.523,13.013
 23:33:48.621,12.940
 23:33:48.721,12.893
 23:33:48.825,12.887
 23:33:48.912,12.960
 23:33:49.031,12.840
 23:33:49.129,12.973
 23:33:49.235,12.920
 23:33:49.322,12.873
 23:33:49.418,12.813
 23:33:49.516,12.873
 23:33:49.623,12.920
 23:33:49.721,12.860
 23:33:49.823,12.893
 23:33:49.925,12.960
 23:33:50.028,12.907
 23:33:50.138,12.933
 23:33:50.242,12.967
 23:33:50.345,13.033
 23:33:50.412,12.887
 23:33:50.548,12.973
 23:33:50.644,12.920
 23:33:50.753,12.987
 23:33:50.851,12.960
 23:33:50.957,12.813
 23:33:51.078,12.960
 23:33:51.163,12.920
 23:33:51.261,12.900
 23:33:51.367,12.907
 23:33:51.564,12.933
 23:33:51.566,12.920
 23:33:51.620,12.867
 23:33:51.730,12.940
 23:33:51.810,12.907
 23:33:51.905,13.033
 23:33:52.041,12.907
 23:33:52.145,12.893
 23:33:52.282,12.853
 23:33:52.312,13.020
 23:33:52.422,12.987
 23:33:52.588,12.867
 23:33:52.613,12.873
 23:33:52.717,12.907
 23:33:52.817,12.907
 23:33:52.911,12.740
 23:33:53.023,12.920
 23:33:53.101,13.007
 23:33:53.203,12.973
 23:33:53.329,12.953
 23:33:53.408,12.987
 23:33:53.508,13.007
 23:33:53.612,12.980
 23:33:53.720,12.987
 23:33:53.817,12.993
 23:33:53.913,12.993
 23:33:54.013,12.947
 23:33:54.132,13.027
 23:33:54.226,12.967
 23:33:54.426,13.060
 23:33:54.434,12.927
 23:33:54.533,12.840
 23:33:54.635,12.940
 23:33:54.749,12.920
 23:33:54.841,12.973
 23:33:54.942,12.940
 23:33:55.038,12.893
 23:33:55.160,13.007
 23:33:55.253,12.993
 23:33:55.353,13.020
 23:33:55.455,12.987
 23:33:55.559,12.960
 23:33:55.660,12.927
 23:33:55.762,12.800
 23:33:55.850,12.927
 23:33:55.970,12.867
 23:33:56.069,12.980
 23:33:56.097,13.000
 23:33:56.275,12.967
 23:33:56.310,13.033
 23:33:56.405,13.013
 23:33:56.503,12.993
 23:33:56.611,12.980
 23:33:56.709,12.987
 23:33:56.812,13.027
 23:33:56.890,12.913
 23:33:56.998,12.873
 23:33:57.094,12.920
 23:33:57.196,12.840
 23:33:57.324,12.873
 23:33:57.410,12.980
 23:33:57.493,13.007
 23:33:57.599,12.907
 23:33:57.707,12.953
 23:33:57.805,12.900
 23:33:57.888,12.820
 23:33:58.056,12.847
 23:33:58.100,12.880
 23:33:58.227,12.953
 23:33:58.331,12.867
 23:33:58.433,12.980
 23:33:58.531,12.953
 23:33:58.638,12.947
 23:33:58.736,12.827
 23:33:58.836,12.927
 23:33:58.938,12.940
 23:33:59.031,12.987
 23:33:59.159,13.020
 23:33:59.249,12.947
 23:33:59.344,12.973
 23:33:59.448,13.007
 23:33:59.570,13.060
 23:33:59.644,12.947
 23:33:59.696,12.940
 23:33:59.781,12.940
 23:33:59.895,12.887
 23:33:59.989,12.987
 23:34:00.090,12.980
 23:34:00.190,12.960
 23:34:00.374,12.920
 23:34:00.400,12.893
 23:34:00.497,13.033
 23:34:00.601,13.113
 23:34:00.701,12.920
 23:34:00.779,12.893
 23:34:00.882,12.873
 23:34:00.996,12.947
 23:34:01.086,12.993
 23:34:01.190,12.947
 23:34:01.291,13.013
 23:34:01.407,12.960
 23:34:01.509,12.893
 23:34:01.604,12.973
 23:34:01.700,12.880
 23:34:01.802,12.973
 23:34:01.906,12.893
 23:34:02.008,12.940
 23:34:02.098,12.820
 23:34:02.220,12.920
 23:34:02.274,12.993
 23:34:02.381,12.873
 23:34:02.520,12.927
 23:34:02.594,12.827
 23:34:02.725,12.960
 23:34:02.833,13.060
 23:34:02.923,12.933
 23:34:03.025,12.927
 23:34:03.126,12.973
 23:34:03.176,12.860
 23:34:03.340,12.973
 23:34:03.438,12.860
 23:34:03.471,12.893
 23:34:03.569,12.873
 23:34:03.685,12.947
 23:34:03.781,12.893
 23:34:03.880,12.953
 23:34:03.986,12.907
 23:34:04.084,12.813
 23:34:04.184,12.867
 23:34:04.303,12.967
 23:34:04.367,12.973
 23:34:04.467,12.873
 23:34:04.576,12.893
 23:34:04.673,12.860
 23:34:04.785,12.873
 23:34:04.885,13.007
 23:34:04.980,13.027
 23:34:05.088,12.927
 23:34:05.192,12.940
 23:34:05.294,12.993
 23:34:05.407,13.033
 23:34:05.499,12.953
 23:34:05.575,12.947
 23:34:05.695,12.813
 23:34:05.818,12.947
 23:34:05.900,13.000
 23:34:06.002,12.853
 23:34:06.103,12.893
 23:34:06.211,12.973
 23:34:06.309,12.927
 23:34:06.429,12.933
 23:34:06.480,12.980
 23:34:06.624,13.000
 23:34:06.684,12.847
 23:34:06.820,12.853
 23:34:06.923,13.033
 23:34:06.995,13.007
 23:34:07.129,12.953
 23:34:07.244,12.987
 23:34:07.262,12.967
 23:34:07.358,12.967
 23:34:07.460,13.020
 23:34:07.562,12.967
 23:34:07.679,12.913
 23:34:07.845,12.873
 23:34:07.871,12.927
 23:34:07.978,12.853
 23:34:08.078,12.973
 23:34:08.176,12.873
 23:34:08.254,12.933
 23:34:08.357,13.000
 23:34:08.460,12.960
 23:34:08.570,12.993
 23:34:08.670,12.947
 23:34:08.767,12.960
 23:34:08.869,12.980
 23:34:08.973,12.953
 23:34:09.082,12.920
 23:34:09.176,13.013
 23:34:09.280,12.913
 23:34:09.384,12.967
 23:34:09.493,13.013
 23:34:09.589,13.060
 23:34:09.690,12.960
 23:34:09.792,12.993
 23:34:09.893,12.933
 23:34:09.995,12.833
 23:34:10.117,12.873
 23:34:10.151,12.893
 23:34:10.302,12.873
 23:34:10.406,12.993
 23:34:10.464,12.953
 23:34:10.552,12.980
 23:34:10.667,12.933
 23:34:10.815,13.007
 23:34:10.883,12.893
 23:34:10.960,12.893
 23:34:11.112,12.907
 23:34:11.164,12.920
 23:34:11.331,12.873
 23:34:11.357,13.013
 23:34:11.447,12.960
 23:34:11.547,12.920
 23:34:11.653,12.873
 23:34:11.778,12.967
 23:34:11.862,12.920
 23:34:11.960,12.853
 23:34:12.044,12.887
 23:34:12.145,12.933
 23:34:12.255,12.853
 23:34:12.359,12.833
 23:34:12.458,12.853
 23:34:12.558,12.927
 23:34:12.666,13.133
 23:34:12.756,13.060
 23:34:12.872,13.053
 23:34:12.970,12.920
 23:34:13.076,12.920
 23:34:13.172,12.940
 23:34:13.271,12.860
 23:34:13.375,12.847
 23:34:13.493,12.900
 23:34:13.578,12.833
 23:34:13.682,13.060
 23:34:13.785,12.947
 23:34:13.903,12.880
 23:34:13.998,12.840
 23:34:14.094,12.953
 23:34:14.194,12.893
 23:34:14.302,12.987
 23:34:14.397,13.007
 23:34:14.501,12.960
 23:34:14.593,12.920
 23:34:14.637,12.967
 23:34:14.736,12.847
 23:34:14.910,12.840
 23:34:15.006,12.913
 23:34:15.038,13.007
 23:34:15.139,12.980
 23:34:15.243,12.947
 23:34:15.353,12.987
 23:34:15.452,12.887
 23:34:15.536,12.953
 23:34:15.636,12.880
 23:34:15.742,12.967
 23:34:15.853,12.873
 23:34:15.949,12.940
 23:34:16.039,12.907
 23:34:16.147,12.860
 23:34:16.246,12.967
 23:34:16.344,12.913
 23:34:16.446,12.753
 23:34:16.544,12.860
 23:34:16.653,12.973
 23:34:16.755,12.880
 23:34:16.869,12.967
 23:34:16.964,12.867
 23:34:17.062,13.000
 23:34:17.166,12.927
 23:34:17.278,12.940
 23:34:17.373,12.980
 23:34:17.475,12.993
 23:34:17.578,12.947
 23:34:17.677,13.000
 23:34:17.777,12.893
 23:34:17.901,12.947
 23:34:17.993,12.933
 23:34:18.114,12.867
 23:34:18.188,13.067
 23:34:18.232,12.973
 23:34:18.394,12.900
 23:34:18.495,12.913
 23:34:18.525,13.120
 23:34:18.637,12.900
 23:34:18.729,12.880
 23:34:18.831,12.847
 23:34:18.929,12.967
 23:34:19.039,12.867
 23:34:19.143,13.013
 23:34:19.238,13.020
 23:34:19.324,12.940
 23:34:19.426,12.887
 23:34:19.523,12.900
 23:34:19.624,12.867
 23:34:19.738,12.913
 23:34:19.834,12.873
 23:34:19.937,12.973
 23:34:20.033,13.087
 23:34:20.151,12.953
 23:34:20.249,12.880
 23:34:20.344,12.960
 23:34:20.440,13.040
 23:34:20.544,12.867
 23:34:20.666,12.960
 23:34:20.764,12.973
 23:34:20.840,13.020
 23:34:20.954,13.053
 23:34:21.030,13.100
 23:34:21.179,12.973
 23:34:21.259,12.867
 23:34:21.383,12.933
 23:34:21.419,12.960
 23:34:21.525,13.047
 23:34:21.629,12.960
 23:34:21.737,13.027
 23:34:21.838,13.027
 23:34:21.988,13.040
 23:34:22.050,12.960
 23:34:22.181,12.807
 23:34:22.211,12.860
 23:34:22.311,12.953
 23:34:22.413,12.927
 23:34:22.513,12.933
 23:34:22.616,13.040
 23:34:22.726,12.853
 23:34:22.822,12.933
 23:34:22.923,12.953
 23:34:23.091,12.867
 23:34:23.129,12.880
 23:34:23.229,12.907
 23:34:23.334,12.907
 23:34:23.414,12.893
 23:34:23.512,12.947
 23:34:23.614,12.820
 23:34:23.709,12.893
 23:34:23.849,13.113
 23:34:23.923,12.973
 23:34:24.024,12.960
 23:34:24.149,12.980
 23:34:24.229,12.973
 23:34:24.331,12.980
 23:34:24.432,13.000
 23:34:24.536,12.920
 23:34:24.638,12.993
 23:34:24.750,12.887
 23:34:24.844,13.000
 23:34:24.954,12.987
 23:34:25.050,12.840
 23:34:25.152,12.887
 23:34:25.223,12.900
 23:34:25.355,12.980
 23:34:25.459,12.880
 23:34:25.592,12.847
 23:34:25.664,12.947
 23:34:25.766,12.907
 23:34:25.868,12.880
 23:34:25.987,12.873
 23:34:26.007,12.913
 23:34:26.104,12.900
 23:34:26.202,12.927
 23:34:26.303,12.913
 23:34:26.405,13.027
 23:34:26.509,13.020
 23:34:26.611,12.953
 23:34:26.722,12.913
 23:34:26.800,12.953
 23:34:26.919,12.960
 23:34:27.021,12.947
 23:34:27.112,12.933
 23:34:27.232,12.927
 23:34:27.304,12.927
 23:34:27.423,12.853
 23:34:27.515,12.940
 23:34:27.617,12.980
 23:34:27.713,12.920
 23:34:27.824,12.980
 23:34:27.916,12.973
 23:34:28.018,12.920
 23:34:28.121,13.000
 23:34:28.236,12.953
 23:34:28.334,12.960
 23:34:28.432,12.973
 23:34:28.533,12.900
 23:34:28.635,12.933
 23:34:28.735,12.980
 23:34:28.837,12.980
 23:34:28.940,12.987
 23:34:29.042,12.860
 23:34:29.144,12.960
 23:34:29.254,12.927
 23:34:29.347,12.907
 23:34:29.451,12.987
 23:34:29.555,13.013
 23:34:29.625,12.847
 23:34:29.754,12.907
 23:34:29.854,12.940
 23:34:29.954,12.933
 23:34:30.006,12.913
 23:34:30.101,12.887
 23:34:30.192,12.980
 23:34:30.288,12.980
 23:34:30.397,12.920
 23:34:30.506,12.907
 23:34:30.604,12.893
 23:34:30.704,12.987
 23:34:30.807,13.027
 23:34:30.911,13.007
 23:34:30.987,12.947
 23:34:31.093,12.947
 23:34:31.222,13.020
 23:34:31.295,12.947
 23:34:31.397,12.960
 23:34:31.501,12.907
 23:34:31.610,12.940
 23:34:31.706,12.940
 23:34:31.806,12.973
 23:34:31.911,12.940
 23:34:32.015,12.960
 23:34:32.114,12.933
 23:34:32.236,13.107
 23:34:32.321,13.033
 23:34:32.421,12.853
 23:34:32.523,13.040
 23:34:32.601,12.980
 23:34:32.734,13.120
 23:34:32.840,12.987
 23:34:32.938,12.820
 23:34:33.039,12.987
 23:34:33.138,12.907
 23:34:33.242,12.960
 23:34:33.344,12.953
 23:34:33.449,12.953
 23:34:33.557,12.887
 23:34:33.583,12.840
 23:34:33.753,12.947
 23:34:33.782,12.893
 23:34:33.886,12.940
 23:34:33.990,12.993
 23:34:34.097,12.927
 23:34:34.267,12.900
 23:34:34.299,12.887
 23:34:34.375,12.933
 23:34:34.483,12.947
 23:34:34.580,12.920
 23:34:34.680,12.887
 23:34:34.778,12.953
 23:34:34.878,12.927
 23:34:34.975,12.893
 23:34:35.105,12.900
 23:34:35.187,12.947
 23:34:35.311,12.947
 23:34:35.391,12.893
 23:34:35.473,12.933
 23:34:35.628,12.940
 23:34:35.682,12.940
 23:34:35.790,13.067
 23:34:35.872,12.867
 23:34:35.976,12.953
 23:34:36.097,12.887
 23:34:36.195,12.953
 23:34:36.293,12.967
 23:34:36.414,12.820
 23:34:36.510,12.793
 23:34:36.612,12.887
 23:34:36.714,12.853
 23:34:36.815,12.933
 23:34:36.935,12.960
 23:34:37.011,12.867
 23:34:37.130,12.893
 23:34:37.234,13.033
 23:34:37.337,12.920
 23:34:37.379,12.940
 23:34:37.469,12.873
 23:34:37.644,12.933
 23:34:37.670,12.847
 23:34:37.772,12.940
 23:34:37.873,12.913
 23:34:37.975,13.027
 23:34:38.077,12.920
 23:34:38.187,12.913
 23:34:38.266,12.927
 23:34:38.384,12.993
 23:34:38.484,12.913
 23:34:38.572,12.907
 23:34:38.667,12.960
 23:34:38.773,12.887
 23:34:38.893,12.980
 23:34:38.967,12.973
 23:34:39.078,12.880
 23:34:39.184,12.993
 23:34:39.264,12.860
 23:34:39.385,12.913
 23:34:39.469,13.013
 23:34:39.583,12.913
 23:34:39.673,12.987
 23:34:39.776,12.920
 23:34:39.860,12.913
 23:34:40.000,12.993
 23:34:40.072,12.920
 23:34:40.193,12.933
 23:34:40.269,12.880
 23:34:40.383,12.907
 23:34:40.502,13.080
 23:34:40.605,12.887
 23:34:40.655,12.953
 23:34:40.799,12.960
 23:34:40.930,12.867
 23:34:41.028,12.940
 23:34:41.058,12.907
 23:34:41.236,12.833
 23:34:41.263,12.827
 23:34:41.361,12.960
 23:34:41.469,12.940
 23:34:41.565,12.967
 23:34:41.670,12.907
 23:34:41.842,12.927
 23:34:41.868,12.907
 23:34:41.954,12.847
 23:34:42.055,12.960
 23:34:42.158,13.053
 23:34:42.252,12.893
 23:34:42.354,13.007
 23:34:42.455,12.887
 23:34:42.569,13.020
 23:34:42.665,13.020
 23:34:42.762,12.967
 23:34:42.866,12.913
 23:34:42.964,12.927
 23:34:43.092,12.993
 23:34:43.151,12.867
 23:34:43.259,12.940
 23:34:43.355,12.880
 23:34:43.461,12.940
 23:34:43.566,13.067
 23:34:43.650,13.020
 23:34:43.752,12.953
 23:34:43.898,12.980
 23:34:43.965,12.973
 23:34:44.095,12.900
 23:34:44.197,13.000
 23:34:44.300,12.860
 23:34:44.406,12.907
 23:34:44.514,13.000
 23:34:44.588,13.000
 23:34:44.733,13.007
 23:34:44.747,12.967
 23:34:44.844,13.027
 23:34:45.012,12.973
 23:34:45.045,12.920
 23:34:45.145,13.007
 23:34:45.247,12.973
 23:34:45.347,12.847
 23:34:45.464,12.900
 23:34:45.556,12.907
 23:34:45.658,12.907
 23:34:45.760,12.847
 23:34:45.855,12.947
 23:34:45.963,12.953
 23:34:46.042,12.873
 23:34:46.143,12.853
 23:34:46.245,12.880
 23:34:46.349,12.940
 23:34:46.453,12.873
 23:34:46.566,13.020
 23:34:46.654,12.927
 23:34:46.758,12.947
 23:34:46.842,12.953
 23:34:46.979,12.993
 23:34:47.065,12.860
 23:34:47.177,12.900
 23:34:47.274,12.927
 23:34:47.342,12.980
 23:34:47.474,12.813
 23:34:47.576,12.827
 23:34:47.679,12.927
 23:34:47.781,12.953
 23:34:47.883,12.813
 23:34:47.980,12.933
 23:34:48.089,12.933
 23:34:48.199,12.920
 23:34:48.293,12.967
 23:34:48.404,12.947
 23:34:48.498,12.933
 23:34:48.600,12.880
 23:34:48.702,13.013
 23:34:48.816,12.933
 23:34:48.844,12.920
 23:34:49.018,12.887
 23:34:49.139,12.913
 23:34:49.157,12.933
 23:34:49.241,12.927
 23:34:49.349,13.080
 23:34:49.429,12.987
 23:34:49.546,12.993
 23:34:49.632,12.967
 23:34:49.732,12.953
 23:34:49.838,12.933
 23:34:49.943,13.047
 23:34:50.043,12.967
 23:34:50.139,13.020
 23:34:50.241,12.913
 23:34:50.340,12.980
 23:34:50.444,12.833
 23:34:50.550,12.893
 23:34:50.653,12.893
 23:34:50.759,13.040
 23:34:50.857,12.900
 23:34:50.983,13.080
 23:34:51.026,12.973
 23:34:51.160,13.013
 23:34:51.262,12.947
 23:34:51.366,12.980
 23:34:51.467,12.947
 23:34:51.573,12.967
 23:34:51.647,12.833
 23:34:51.749,12.920
 23:34:51.850,12.860
 23:34:51.980,12.893
 23:34:52.082,13.007
 23:34:52.126,12.860
 23:34:52.279,12.873
 23:34:52.329,13.013
 23:34:52.492,13.007
 23:34:52.521,12.960
 23:34:52.697,12.893
 23:34:52.727,13.007
 23:34:52.839,12.913
 23:34:52.926,12.820
 23:34:53.028,13.027
 23:34:53.130,12.960
 23:34:53.226,12.887
 23:34:53.335,12.827
 23:34:53.445,12.807
 23:34:53.521,12.913
 23:34:53.624,12.907
 23:34:53.720,12.933
 23:34:53.832,12.867
 23:34:53.926,12.980
 23:34:54.031,13.020
 23:34:54.133,12.907
 23:34:54.233,12.987
 23:34:54.336,12.920
 23:34:54.469,12.927
 23:34:54.543,12.887
 23:34:54.653,12.960
 23:34:54.745,12.967
 23:34:54.848,12.940
 23:34:54.950,12.933
 23:34:55.065,12.973
 23:34:55.160,12.933
 23:34:55.264,12.920
 23:34:55.318,12.887
 23:34:55.462,13.047
 23:34:55.563,12.820
 23:34:55.615,13.000
 23:34:55.719,12.953
 23:34:55.827,12.873
 23:34:55.929,12.967
 23:34:56.059,12.853
 23:34:56.141,12.900
 23:34:56.217,12.953
 23:34:56.320,13.020
 23:34:56.488,12.993
 23:34:56.514,12.927
 23:34:56.619,12.920
 23:34:56.723,13.013
 23:34:56.819,12.947
 23:34:56.926,12.867
 23:34:57.021,12.793
 23:34:57.125,12.940
 23:34:57.295,12.920
 23:34:57.323,12.867
 23:34:57.416,12.873
 23:34:57.512,12.920
 23:34:57.612,12.860
 23:34:57.714,13.000
 23:34:57.815,12.973
 23:34:57.919,12.933
 23:34:58.053,12.900
 23:34:58.124,12.993
 23:34:58.225,12.967
 23:34:58.329,12.947
 23:34:58.431,12.940
 23:34:58.534,12.887
 23:34:58.642,12.953
 23:34:58.738,12.993
 23:34:58.840,13.013
 23:34:58.945,12.960
 23:34:59.061,12.847
 23:34:59.147,12.913
 23:34:59.252,12.887
 23:34:59.352,13.040
 23:34:59.476,12.960
 23:34:59.558,12.940
 23:34:59.663,12.907
 23:34:59.770,12.913
 23:34:59.798,12.927
 23:34:59.966,12.953
 23:35:00.069,12.913
 23:35:00.097,12.853
 23:35:00.273,12.940
 23:35:00.301,12.960
 23:35:00.400,13.033
 23:35:00.498,12.867
 23:35:00.606,12.987
 23:35:00.708,13.080
 23:35:00.813,13.020
 23:35:00.899,12.953
 23:35:01.015,12.993
 23:35:01.118,12.893
 23:35:01.194,12.887
 23:35:01.311,12.907
 23:35:01.405,12.980
 23:35:01.502,12.887
 23:35:01.598,12.893
 23:35:01.708,12.967
 23:35:01.814,12.960
 23:35:01.913,13.007
 23:35:02.014,12.833
 23:35:02.118,12.893
 23:35:02.214,12.933
 23:35:02.315,12.980
 23:35:02.425,12.853
 23:35:02.539,12.913
 23:35:02.638,12.920
 23:35:02.740,12.947
 23:35:02.834,12.847
 23:35:02.936,12.993
 23:35:03.033,12.860
 23:35:03.174,12.953
 23:35:03.248,12.960
 23:35:03.379,12.907
 23:35:03.473,13.013
 23:35:03.487,13.033
 23:35:03.655,13.000
 23:35:03.756,13.013
 23:35:03.858,12.893
 23:35:03.886,12.940
 23:35:04.014,12.980
 23:35:04.090,12.940
 23:35:04.207,12.940
 23:35:04.301,12.920
 23:35:04.405,12.987
 23:35:04.484,12.927
 23:35:04.600,12.853
 23:35:04.686,12.800
 23:35:04.794,12.860
 23:35:04.905,12.887
 23:35:04.987,12.913
 23:35:05.087,12.920
 23:35:05.185,13.040
 23:35:05.309,12.920
 23:35:05.395,12.880
 23:35:05.491,13.007
 23:35:05.591,12.920
 23:35:05.722,12.907
 23:35:05.796,12.847
 23:35:05.906,12.960
 23:35:06.009,12.947
 23:35:06.143,12.827
 23:35:06.217,12.873
 23:35:06.317,12.933
 23:35:06.418,12.853
 23:35:06.522,12.907
 23:35:06.622,13.067
 23:35:06.719,12.940
 23:35:06.827,12.987
 23:35:06.923,12.940
 23:35:07.035,12.860
 23:35:07.147,12.947
 23:35:07.237,12.900
 23:35:07.341,12.927
 23:35:07.443,12.960
 23:35:07.558,12.887
 23:35:07.586,12.787
 23:35:07.750,12.840
 23:35:07.776,12.833
 23:35:07.881,12.793
 23:35:07.981,12.853
 23:35:08.087,12.753
 23:35:08.185,12.907
 23:35:08.272,12.853
 23:35:08.392,12.840
 23:35:08.492,12.853
 23:35:08.572,12.913
 23:35:08.671,12.980
 23:35:08.773,12.913
 23:35:08.875,12.987
 23:35:08.984,12.927
 23:35:09.092,12.793
 23:35:09.212,12.860
 23:35:09.286,12.853
 23:35:09.397,12.973
 23:35:09.493,12.927
 23:35:09.593,12.893
 23:35:09.720,12.940
 23:35:09.828,12.927
 23:35:09.902,12.847
 23:35:10.002,12.860
 23:35:10.103,12.887
 23:35:10.207,12.993
 23:35:10.317,13.013
 23:35:10.421,12.920
 23:35:10.523,12.940
 23:35:10.573,12.853
 23:35:10.676,12.940
 23:35:10.784,12.893
 23:35:10.885,12.913
 23:35:10.989,12.980
 23:35:11.067,12.927
 23:35:11.238,12.913
 23:35:11.269,12.887
 23:35:11.435,12.887
 23:35:11.463,12.900
 23:35:11.581,12.813
 23:35:11.664,12.980
 23:35:11.766,12.920
 23:35:11.862,12.947
 23:35:11.968,12.913
 23:35:12.068,12.953
 23:35:12.162,12.947
 23:35:12.294,12.933
 23:35:12.359,12.947
 23:35:12.465,12.987
 23:35:12.561,12.960
 23:35:12.665,12.800
 23:35:12.768,12.980
 23:35:12.868,12.960
 23:35:12.972,12.893
 23:35:13.074,12.787
 23:35:13.177,12.987
 23:35:13.287,13.007
 23:35:13.395,12.940
 23:35:13.484,12.913
 23:35:13.586,12.887
 23:35:13.690,12.840
 23:35:13.806,13.027
 23:35:13.893,13.000
 23:35:13.997,12.953
 23:35:14.099,12.873
 23:35:14.200,12.980
 23:35:14.302,13.093
 23:35:14.400,12.953
 23:35:14.456,12.967
 23:35:14.613,13.007
 23:35:14.661,12.973
 23:35:14.815,12.973
 23:35:14.919,12.940
 23:35:14.980,13.000
 23:35:15.056,12.933
 23:35:15.152,12.820
 23:35:15.258,13.027
 23:35:15.363,12.933
 23:35:15.453,13.000
 23:35:15.571,13.013
 23:35:15.710,12.840
 23:35:15.762,12.893
 23:35:15.864,12.973
 23:35:15.966,12.940
 23:35:16.050,12.960
