Time Lapsed,Absolute_Acceleration
31320.256,1.424
31320.356,1.424
31320.459,1.424
31320.557,1.425
31320.660,1.424
31320.763,1.424
31320.864,1.424
31320.967,1.424
31321.045,1.424
31321.150,1.424
31321.271,1.425
31321.356,1.424
31321.454,1.425
31321.567,1.425
31321.684,1.424
31321.761,1.424
31321.866,1.424
31321.967,1.424
31322.072,1.424
31322.172,1.424
31322.275,1.425
31322.380,1.425
31322.481,1.424
31322.584,1.424
31322.685,1.425
31322.788,1.425
31322.851,1.424
31322.954,1.425
31323.059,1.424
31323.168,1.424
31323.299,1.424
31323.432,1.424
31323.516,1.424
31323.542,1.424
31323.640,1.424
31323.744,1.425
31323.839,1.424
31323.951,1.424
31324.050,1.424
31324.253,1.425
31324.256,1.425
31324.336,1.425
31324.437,1.424
31324.540,1.424
31324.643,1.424
31324.744,1.424
31324.861,1.425
31324.945,1.424
31325.040,1.424
31325.143,1.425
31325.244,1.424
31325.354,1.424
31325.474,1.424
31325.552,1.425
31325.675,1.425
31325.763,1.424
31325.859,1.424
31325.962,1.424
31326.064,1.424
31326.167,1.424
31326.277,1.424
31326.373,1.424
31326.479,1.424
31326.576,1.424
31326.685,1.424
31376.780,1.424
31376.893,1.424
31376.994,1.424
31377.025,1.424
31377.190,1.424
31377.293,1.424
31377.395,1.425
31377.425,1.425
31377.538,1.426
31377.636,1.424
31377.804,1.424
31377.834,1.425
31377.930,1.425
31378.033,1.424
31378.135,1.425
31378.250,1.424
31378.348,1.425
31378.427,1.425
31378.528,1.424
31378.638,1.424
31378.744,1.425
31378.829,1.424
31378.932,1.424
31379.025,1.424
31379.146,1.424
31379.248,1.425
31379.376,1.425
31379.424,1.424
31379.545,1.424
31379.641,1.424
31379.734,1.424
31379.856,1.425
31379.964,1.424
31380.057,1.424
31380.155,1.424
31380.258,1.424
31380.364,1.425
31380.467,1.424
31380.577,1.424
31380.677,1.424
31380.775,1.425
31380.876,1.424
31380.979,1.424
31381.082,1.424
31381.190,1.424
31381.288,1.424
31381.391,1.424
31381.420,1.425
31381.518,1.424
31381.625,1.424
31381.721,1.424
31381.827,1.424
31381.924,1.425
31382.013,1.425
31382.111,1.424
31382.234,1.424
31382.334,1.424
31382.413,1.425
31382.516,1.424
31382.616,1.425
31382.721,1.424
31382.832,1.425
31382.927,1.425
31383.025,1.424
31383.138,1.424
31383.234,1.424
31383.334,1.424
31383.439,1.425
31383.549,1.424
31383.641,1.424
31383.761,1.424
31383.849,1.424
31383.949,1.425
31384.045,1.424
31384.146,1.425
31384.250,1.424
31384.364,1.424
31384.461,1.424
31384.565,1.424
31384.667,1.424
31384.766,1.425
31384.876,1.424
31384.908,1.425
31385.013,1.424
31385.109,1.424
31385.280,1.424
31385.307,1.424
31385.408,1.425
31385.508,1.424
31385.623,1.425
31385.702,1.425
31385.802,1.424
31385.900,1.424
31386.011,1.424
31386.101,1.425
31386.202,1.424
31386.305,1.425
31386.508,1.424
31386.513,1.424
31386.611,1.425
31676.714,1.424
31676.815,1.425
31676.927,1.425
31677.030,1.424
31677.131,1.425
31677.228,1.424
31677.327,1.424
31677.437,1.424
31677.533,1.424
31677.636,1.424
31677.738,1.425
31677.849,1.424
31677.945,1.424
31678.047,1.425
31678.106,1.424
31678.250,1.425
31678.315,1.424
31678.422,1.425
31678.496,1.424
31678.658,1.425
31678.729,1.424
31678.864,1.424
31678.905,1.425
31679.070,1.425
31679.096,1.425
31679.197,1.425
31679.299,1.425
31679.398,1.424
31679.513,1.424
31679.609,1.424
31679.706,1.425
31679.810,1.424
31679.912,1.425
31680.008,1.425
31680.094,1.424
31680.195,1.425
31680.299,1.424
31680.420,1.424
31680.496,1.425
31680.606,1.424
31680.702,1.424
31680.810,1.425
31680.915,1.424
31681.016,1.424
31681.116,1.424
31681.229,1.424
31681.326,1.425
31681.432,1.424
31681.535,1.425
31681.633,1.424
31681.733,1.425
31681.847,1.424
31681.935,1.424
31682.047,1.424
31682.146,1.425
31682.258,1.424
31682.285,1.424
31682.381,1.424
31682.552,1.425
31682.582,1.424
31682.680,1.424
31682.790,1.424
31682.947,1.424
31682.988,1.425
31683.084,1.424
31683.266,1.424
31683.369,1.424
31683.398,1.424
31683.496,1.424
31683.599,1.424
31683.685,1.424
31683.778,1.424
31683.883,1.425
31683.984,1.425
31684.097,1.424
31684.190,1.424
31684.292,1.424
31684.388,1.424
31684.496,1.425
31684.609,1.424
31684.680,1.424
31684.805,1.424
31684.905,1.424
31685.010,1.424
31685.111,1.425
31685.197,1.424
31685.319,1.424
31685.418,1.424
31685.523,1.425
31685.631,1.425
31685.728,1.424
31685.826,1.424
31685.934,1.425
31686.033,1.424
31686.136,1.424
31686.256,1.424
31686.271,1.424
31686.451,1.424
31686.479,1.424
31686.577,1.424
31686.670,1.425
31736.849,1.424
31736.878,1.424
31736.991,1.425
31737.084,1.424
31737.189,1.424
31737.285,1.424
31737.388,1.424
31737.489,1.424
31737.569,1.424
31737.670,1.425
31737.773,1.424
31737.883,1.425
31738.003,1.424
31738.119,1.424
31738.182,1.425
31738.285,1.425
31738.390,1.424
31738.506,1.424
31738.603,1.425
31738.699,1.425
31738.797,1.424
31738.900,1.425
31739.001,1.424
31739.104,1.424
31739.168,1.425
31739.273,1.424
31739.415,1.425
31739.513,1.425
31739.616,1.425
31739.724,1.424
31739.790,1.424
31739.932,1.425
31740.035,1.424
31740.062,1.424
31740.158,1.424
31740.342,1.424
31740.371,1.424
31740.538,1.425
31740.567,1.425
31740.668,1.424
31740.766,1.424
31740.871,1.424
31740.969,1.424
31741.074,1.424
31741.177,1.424
31741.255,1.424
31741.356,1.424
31741.469,1.424
31741.570,1.424
31741.665,1.424
31741.770,1.424
31741.881,1.424
31741.976,1.424
31742.074,1.424
31742.180,1.424
31742.285,1.424
31742.380,1.424
31742.503,1.424
31742.592,1.425
31742.687,1.424
31742.790,1.424
31742.915,1.424
31742.996,1.424
31743.057,1.424
31743.158,1.424
31743.309,1.424
31743.364,1.424
31743.471,1.424
31743.574,1.425
31743.650,1.424
31743.753,1.424
31743.918,1.424
31744.020,1.424
31744.048,1.424
31744.216,1.425
31744.266,1.425
31744.364,1.424
31744.464,1.424
31744.562,1.424
31744.660,1.424
31744.753,1.424
31744.859,1.424
31744.967,1.425
31745.077,1.425
31745.150,1.424
31745.248,1.424
31745.351,1.424
31745.452,1.424
31745.582,1.424
31745.658,1.425
31745.766,1.424
31745.863,1.425
31745.966,1.425
31746.067,1.424
31746.180,1.424
31746.273,1.424
31746.375,1.424
31746.486,1.425
31746.592,1.424
31796.712,1.424
31796.787,1.424
31796.888,1.424
31796.989,1.424
31797.092,1.424
31797.153,1.424
31797.297,1.424
31797.359,1.424
31797.462,1.424
31797.562,1.424
31797.648,1.424
31797.770,1.425
31797.869,1.425
31797.945,1.425
31798.043,1.425
31798.138,1.424
31798.241,1.425
31798.342,1.425
31798.452,1.425
31798.555,1.424
31798.653,1.424
31798.753,1.424
31798.861,1.425
31798.935,1.424
31799.037,1.425
31799.138,1.425
31799.243,1.425
31799.354,1.424
31799.449,1.424
31799.581,1.424
31799.677,1.425
31799.755,1.424
31799.856,1.424
31799.947,1.424
31800.070,1.424
31800.173,1.425
31800.266,1.424
31800.371,1.425
31800.471,1.424
31800.589,1.424
31800.677,1.424
31800.785,1.424
31800.890,1.424
31801.005,1.425
31801.084,1.425
31801.187,1.424
31801.290,1.424
31801.391,1.424
31801.503,1.425
31801.532,1.424
31801.628,1.424
31801.805,1.425
31801.834,1.424
31801.932,1.424
31802.030,1.424
31802.133,1.425
31802.236,1.424
31802.339,1.424
31802.427,1.424
31802.548,1.424
31802.621,1.424
31802.724,1.425
31802.839,1.424
31802.939,1.424
31803.035,1.425
31803.135,1.424
31803.229,1.424
31803.332,1.424
31803.456,1.424
31803.528,1.424
31803.638,1.425
31803.756,1.424
31803.827,1.424
31803.940,1.425
31804.032,1.424
31804.158,1.425
31804.263,1.424
31804.351,1.424
31804.472,1.424
31804.594,1.424
31804.675,1.425
31804.771,1.424
31804.873,1.424
31805.001,1.424
31805.018,1.424
31805.114,1.424
31805.283,1.424
31805.315,1.424
31805.489,1.424
31805.516,1.424
31805.616,1.424
31805.734,1.424
31805.824,1.424
31805.932,1.425
31806.028,1.424
31806.111,1.424
31806.229,1.425
31806.332,1.425
31806.435,1.424
31806.515,1.425
31806.623,1.424
31856.719,1.425
31856.837,1.424
31856.923,1.425
31857.025,1.424
31857.150,1.424
31857.248,1.425
31857.364,1.424
31857.437,1.424
31857.535,1.424
31857.646,1.424
31857.743,1.424
31857.842,1.424
31857.945,1.424
31858.049,1.424
31858.150,1.424
31858.271,1.424
31858.354,1.425
31858.452,1.425
31858.560,1.424
31858.675,1.425
31858.714,1.424
31858.817,1.424
31858.971,1.424
31859.087,1.424
31859.114,1.425
31859.212,1.424
31859.307,1.424
31859.410,1.425
31859.508,1.424
31859.616,1.424
31859.714,1.424
31859.815,1.424
31859.915,1.424
31860.018,1.424
31860.197,1.425
31860.199,1.424
31860.309,1.424
31860.403,1.425
31860.511,1.425
31860.619,1.425
31860.714,1.424
31860.812,1.424
31860.925,1.424
31861.028,1.424
31861.123,1.424
31861.224,1.425
31861.326,1.424
31861.427,1.424
31861.528,1.424
31861.631,1.425
31861.760,1.424
31861.837,1.425
31861.940,1.424
31862.050,1.425
31862.172,1.424
31862.248,1.424
31862.358,1.424
31862.444,1.424
31862.552,1.424
31862.657,1.424
31862.765,1.424
31862.861,1.424
31862.893,1.424
31863.086,1.424
31863.101,1.425
31863.204,1.424
31863.373,1.424
31863.405,1.424
31863.496,1.424
31863.603,1.425
31863.704,1.424
31863.820,1.424
31863.891,1.424
31863.988,1.424
31864.089,1.424
31864.192,1.424
31864.300,1.425
31864.398,1.425
31864.508,1.424
31864.601,1.424
31864.706,1.424
31864.807,1.425
31864.923,1.424
31865.011,1.424
31865.114,1.425
31865.204,1.425
31865.334,1.424
31865.434,1.424
31865.493,1.424
31865.626,1.424
31865.726,1.424
31865.831,1.424
31865.942,1.424
31866.033,1.424
31866.138,1.424
31866.239,1.424
31866.336,1.424
31866.445,1.424
31866.547,1.424
31866.650,1.425
31916.761,1.424
31916.849,1.424
31916.881,1.424
31916.981,1.425
31917.084,1.424
31917.195,1.424
31917.293,1.424
31917.391,1.424
31917.494,1.424
31917.596,1.424
31917.697,1.424
31917.775,1.425
31917.905,1.424
31917.983,1.425
31918.082,1.425
31918.229,1.424
31918.290,1.424
31918.391,1.424
31918.494,1.425
31918.598,1.425
31918.699,1.424
31918.800,1.424
31918.930,1.424
31919.008,1.424
31919.108,1.424
31919.174,1.424
31919.337,1.424
31919.413,1.424
31919.521,1.424
31919.596,1.424
31919.744,1.424
31919.824,1.425
31919.893,1.425
31919.971,1.424
31920.136,1.424
31920.175,1.424
31920.273,1.424
31920.373,1.424
31920.469,1.424
31920.638,1.424
31920.668,1.425
31920.770,1.424
31920.871,1.424
31920.973,1.425
31921.081,1.424
31921.170,1.424
31921.283,1.425
31921.383,1.424
31921.486,1.424
31921.584,1.425
31921.668,1.424
31921.768,1.424
31921.871,1.424
31921.976,1.424
31922.077,1.425
31922.180,1.424
31922.283,1.424
31922.395,1.425
31922.589,1.424
31922.592,1.424
31922.692,1.425
31922.814,1.424
31922.896,1.425
31923.006,1.424
31923.062,1.424
31923.204,1.424
31923.266,1.425
31923.418,1.424
31923.479,1.425
31923.613,1.424
31923.687,1.424
31923.827,1.425
31923.898,1.425
31924.023,1.425
31924.126,1.424
31924.226,1.424
31924.331,1.425
31924.432,1.425
31924.478,1.424
31924.562,1.424
31924.662,1.424
31924.763,1.424
31924.869,1.424
31924.969,1.425
31925.072,1.424
31925.173,1.424
31925.256,1.424
31925.363,1.424
31925.457,1.425
31925.579,1.424
31925.690,1.424
31925.763,1.424
31925.866,1.425
31925.991,1.424
31926.079,1.424
31926.175,1.424
31926.275,1.424
31926.383,1.424
31926.479,1.425
31926.582,1.424
31926.685,1.424
31976.798,1.424
31976.896,1.425
31976.993,1.425
31977.096,1.425
31977.197,1.424
31977.261,1.425
31977.366,1.424
31977.474,1.424
31977.613,1.425
31977.679,1.424
31977.832,1.424
31977.913,1.424
31978.018,1.424
31978.048,1.425
31978.150,1.425
31978.256,1.425
31978.353,1.424
31978.449,1.424
31978.550,1.424
31978.650,1.425
31978.748,1.424
31978.848,1.425
31978.962,1.424
31979.065,1.424
31979.143,1.425
31979.253,1.424
31979.348,1.424
31979.449,1.425
31979.552,1.425
31979.667,1.424
31979.765,1.424
31979.861,1.424
31979.962,1.424
31980.065,1.424
31980.168,1.425
31980.270,1.425
31980.400,1.424
31980.476,1.425
31980.577,1.424
31980.672,1.424
31980.793,1.424
31980.848,1.424
31980.986,1.425
31981.094,1.424
31981.190,1.424
31981.295,1.424
31981.396,1.424
31981.505,1.424
31981.599,1.424
31981.702,1.425
31981.829,1.424
31981.842,1.424
31981.937,1.424
31982.035,1.424
31982.138,1.425
31982.239,1.424
31982.341,1.424
31982.445,1.425
31982.562,1.424
31982.729,1.424
31982.753,1.425
31982.853,1.425
31982.932,1.424
31983.033,1.424
31983.136,1.424
31983.246,1.424
31983.351,1.424
31983.447,1.425
31983.547,1.424
31983.665,1.424
31983.751,1.424
31983.854,1.425
31983.956,1.424
31984.077,1.425
31984.160,1.425
31984.263,1.425
31984.364,1.424
31984.467,1.424
31984.570,1.424
31984.674,1.424
31984.736,1.424
31984.841,1.424
31984.979,1.424
31985.082,1.424
31985.184,1.424
31985.285,1.424
31985.398,1.424
31985.425,1.424
31985.525,1.425
31985.697,1.424
31985.724,1.424
31985.829,1.424
31985.937,1.424
31986.106,1.424
31986.133,1.425
31986.238,1.424
31986.322,1.424
31986.445,1.424
31986.540,1.424
31986.641,1.424
32276.719,1.424
32276.834,1.424
32276.927,1.425
32277.027,1.424
32277.131,1.424
32277.233,1.424
32277.341,1.425
32277.437,1.424
32277.550,1.424
32277.646,1.425
32277.751,1.424
32277.849,1.424
32277.949,1.424
32278.074,1.424
32278.123,1.424
32278.266,1.425
32278.368,1.424
32278.462,1.424
32278.564,1.424
32278.665,1.424
32278.770,1.424
32278.834,1.424
32278.932,1.424
32279.084,1.425
32279.113,1.424
32279.243,1.424
32279.342,1.424
32279.476,1.425
32279.589,1.424
32279.618,1.424
32279.714,1.425
32279.827,1.424
32279.915,1.424
32280.021,1.424
32280.118,1.425
32280.219,1.424
32280.326,1.424
32280.423,1.424
32280.521,1.424
32280.614,1.424
32280.714,1.424
32280.815,1.425
32280.913,1.424
32281.013,1.424
32281.133,1.424
32281.231,1.425
32281.329,1.424
32281.432,1.424
32281.532,1.424
32281.636,1.424
32281.751,1.425
32281.841,1.424
32281.945,1.425
32282.045,1.424
32282.163,1.424
32282.261,1.424
32282.359,1.424
32282.557,1.425
32282.560,1.424
32282.667,1.424
32282.788,1.424
32282.864,1.424
32282.967,1.424
32283.067,1.424
32283.172,1.424
32283.273,1.424
32283.302,1.424
32283.403,1.424
32283.589,1.424
32283.603,1.425
32283.709,1.425
32283.810,1.424
32283.913,1.424
32284.000,1.425
32284.099,1.424
32284.221,1.424
32284.322,1.424
32284.403,1.424
32284.501,1.425
32284.604,1.424
32284.734,1.425
32284.819,1.424
32284.915,1.424
32285.016,1.424
32285.099,1.424
32285.222,1.424
32285.322,1.424
32285.425,1.424
32285.537,1.424
32285.631,1.425
32285.731,1.424
32285.837,1.424
32285.937,1.424
32286.048,1.424
32286.160,1.424
32286.244,1.424
32286.348,1.424
32286.449,1.424
32286.528,1.424
32286.594,1.425
32336.756,1.425
32336.866,1.424
32336.896,1.424
32337.064,1.424
32337.092,1.424
32337.189,1.425
32337.310,1.424
32337.395,1.425
32337.496,1.424
32337.675,1.424
32337.704,1.425
32337.804,1.424
32337.905,1.424
32337.998,1.425
32338.087,1.424
32338.189,1.425
32338.292,1.425
32338.410,1.424
32338.508,1.424
32338.604,1.424
32338.701,1.424
32338.802,1.425
32338.905,1.425
32339.016,1.424
32339.109,1.424
32339.214,1.424
32339.315,1.424
32339.408,1.425
32339.511,1.424
32339.614,1.425
32339.733,1.424
32339.834,1.424
32339.930,1.425
32340.033,1.424
32340.136,1.424
32340.246,1.424
32340.299,1.424
32340.452,1.425
32340.570,1.425
32340.586,1.424
32340.682,1.424
32340.780,1.424
32340.954,1.425
32340.979,1.424
32341.079,1.424
32341.185,1.425
32341.305,1.425
32341.393,1.424
32341.491,1.425
32341.592,1.425
32341.695,1.424
32341.798,1.425
32341.876,1.424
32341.981,1.424
32342.084,1.424
32342.182,1.424
32342.287,1.424
32342.408,1.424
32342.489,1.424
32342.594,1.424
32342.702,1.424
32342.819,1.424
32342.900,1.424
32343.003,1.425
32343.104,1.424
32343.212,1.424
32343.310,1.424
32343.422,1.425
32343.515,1.424
32343.621,1.424
32343.729,1.424
32343.847,1.425
32343.925,1.424
32344.025,1.425
32344.123,1.424
32344.244,1.425
32344.334,1.424
32344.435,1.424
32344.538,1.424
32344.657,1.424
32344.743,1.424
32344.775,1.424
32344.873,1.424
32344.979,1.424
32345.076,1.424
32345.175,1.424
32345.278,1.424
32345.371,1.425
32345.469,1.424
32345.589,1.424
32345.674,1.424
32345.785,1.424
32345.883,1.424
32345.981,1.425
32346.082,1.425
32346.175,1.424
32346.288,1.425
32346.390,1.424
32346.494,1.425
32346.591,1.425
32346.689,1.425
32396.790,1.425
32396.891,1.425
32396.994,1.425
32397.092,1.424
32397.185,1.424
32397.304,1.424
32397.405,1.425
32397.508,1.425
32397.621,1.424
32397.719,1.424
32397.815,1.424
32397.876,1.424
32398.021,1.424
32398.091,1.424
32398.226,1.425
32398.332,1.424
32398.359,1.424
32398.459,1.425
32398.574,1.425
32398.655,1.424
32398.761,1.424
32398.875,1.424
32399.067,1.424
32399.070,1.424
32399.168,1.424
32399.263,1.424
32399.391,1.424
32399.469,1.425
32399.555,1.424
32399.658,1.424
32399.761,1.425
32399.866,1.424
32399.966,1.425
32400.067,1.424
32400.172,1.424
32400.273,1.425
32400.375,1.424
32400.493,1.424
32400.586,1.424
32400.684,1.425
32400.785,1.425
32400.907,1.424
32400.989,1.425
32401.092,1.425
32401.194,1.424
32401.305,1.425
32401.408,1.424
32401.505,1.424
32401.603,1.424
32401.707,1.425
32401.807,1.425
32401.910,1.424
32402.021,1.424
32402.050,1.424
32402.148,1.424
32402.331,1.425
32402.349,1.424
32402.445,1.424
32402.565,1.425
32402.652,1.425
32402.766,1.424
32402.864,1.424
32402.959,1.424
32403.064,1.424
32403.152,1.425
32403.246,1.424
32403.347,1.424
32403.447,1.424
32403.552,1.424
32403.652,1.424
32403.753,1.424
32403.888,1.424
32403.961,1.425
32404.060,1.424
32404.168,1.424
32404.277,1.424
32404.373,1.424
32404.469,1.424
32404.579,1.424
32404.675,1.424
32404.778,1.425
32404.903,1.424
32404.991,1.425
32405.084,1.424
32405.207,1.424
32405.290,1.424
32405.393,1.425
32405.496,1.425
32405.598,1.425
32405.638,1.424
32405.804,1.425
32405.905,1.424
32406.006,1.425
32406.047,1.424
32406.143,1.424
32406.244,1.424
32406.344,1.424
32406.449,1.424
32406.552,1.424
32406.655,1.424
32456.744,1.424
32456.853,1.424
32456.952,1.424
32457.030,1.425
32457.153,1.424
32457.236,1.425
32457.339,1.425
32457.440,1.424
32457.545,1.424
32457.646,1.425
32457.731,1.425
32457.849,1.425
32457.945,1.424
32458.045,1.425
32458.138,1.424
32458.255,1.424
32458.354,1.425
32458.454,1.424
32458.579,1.424
32458.658,1.424
32458.773,1.425
32458.873,1.425
32458.966,1.424
32459.072,1.424
32459.189,1.424
32459.283,1.425
32459.385,1.424
32459.516,1.425
32459.589,1.424
32459.694,1.424
32459.795,1.424
32459.827,1.425
32459.925,1.425
32460.104,1.424
32460.130,1.425
32460.229,1.424
32460.331,1.425
32460.439,1.424
32460.537,1.424
32460.638,1.424
32460.726,1.424
32460.827,1.425
32460.922,1.424
32461.025,1.424
32461.150,1.425
32461.239,1.424
32461.337,1.424
32461.444,1.424
32461.535,1.424
32461.648,1.424
32461.768,1.424
32461.844,1.425
32461.956,1.425
32462.052,1.424
32462.152,1.424
32462.253,1.424
32462.356,1.424
32462.459,1.424
32462.560,1.424
32462.665,1.424
32462.773,1.424
32462.878,1.424
32462.989,1.424
32463.035,1.424
32463.138,1.424
32463.278,1.425
32463.400,1.424
32463.425,1.424
32463.594,1.424
32463.619,1.424
32463.724,1.424
32463.817,1.424
32463.915,1.425
32464.018,1.424
32464.121,1.424
32464.234,1.424
32464.329,1.425
32464.429,1.424
32464.530,1.424
32464.608,1.425
32464.709,1.424
32464.826,1.424
32464.915,1.425
32465.018,1.424
32465.121,1.424
32465.238,1.424
32465.334,1.424
32465.432,1.424
32465.530,1.424
32465.633,1.424
32465.734,1.424
32465.837,1.424
32465.940,1.424
32466.042,1.424
32466.145,1.425
32466.246,1.424
32466.349,1.424
32466.462,1.424
32466.555,1.424
32466.687,1.425
32516.766,1.424
32516.864,1.424
32516.964,1.424
32517.076,1.424
32517.104,1.424
32517.271,1.424
32517.322,1.424
32517.476,1.425
32517.503,1.425
32517.601,1.424
32517.704,1.424
32517.807,1.425
32517.908,1.425
32518.010,1.424
32518.131,1.425
32518.216,1.425
32518.320,1.424
32518.396,1.424
32518.500,1.424
32518.596,1.425
32518.706,1.424
32518.807,1.424
32518.913,1.424
32519.013,1.424
32519.114,1.424
32519.239,1.424
32519.327,1.424
32519.425,1.424
32519.523,1.424
32519.648,1.424
32519.728,1.425
32519.831,1.424
32519.932,1.425
32520.040,1.424
32520.138,1.425
32520.239,1.424
32520.342,1.424
32520.447,1.424
32520.547,1.425
32520.650,1.424
32520.761,1.425
32520.881,1.424
32520.957,1.424
32521.072,1.424
32521.091,1.424
32521.265,1.424
32521.293,1.424
32521.390,1.424
32521.508,1.425
32521.604,1.424
32521.701,1.424
32521.810,1.425
32521.888,1.424
32522.006,1.425
32522.106,1.425
32522.187,1.424
32522.288,1.424
32522.383,1.424
32522.486,1.424
32522.589,1.424
32522.717,1.424
32522.810,1.425
32522.913,1.425
32523.003,1.424
32523.106,1.424
32523.211,1.424
32523.322,1.424
32523.418,1.424
32523.518,1.425
32523.646,1.424
32523.734,1.424
32523.829,1.424
32523.927,1.424
32524.030,1.424
32524.131,1.424
32524.234,1.424
32524.337,1.424
32524.381,1.425
32524.543,1.425
32524.643,1.424
32524.748,1.424
32524.790,1.424
32524.885,1.424
32524.983,1.424
32525.081,1.424
32525.190,1.424
32525.285,1.425
32525.396,1.424
32525.481,1.424
32525.591,1.425
32525.692,1.425
32525.795,1.424
32525.896,1.424
32525.976,1.424
32526.077,1.424
32526.180,1.424
32526.288,1.424
32526.385,1.424
32526.513,1.424
32526.599,1.425
32526.699,1.424
32576.780,1.425
32576.902,1.424
32577.010,1.424
32577.077,1.425
32577.212,1.424
32577.322,1.424
32577.390,1.424
32577.511,1.424
32577.606,1.424
32577.704,1.425
32577.809,1.424
32577.930,1.425
32578.018,1.424
32578.126,1.424
32578.229,1.424
32578.329,1.424
32578.432,1.424
32578.535,1.425
32578.645,1.424
32578.675,1.425
32578.842,1.424
32578.871,1.425
32578.967,1.424
32579.074,1.424
32579.185,1.425
32579.353,1.424
32579.381,1.424
32579.464,1.425
32579.570,1.424
32579.665,1.424
32579.763,1.424
32579.866,1.425
32579.969,1.424
32580.070,1.424
32580.182,1.425
32580.275,1.425
32580.380,1.424
32580.479,1.424
32580.582,1.424
32580.695,1.425
32580.793,1.425
32580.888,1.424
32580.994,1.424
32581.077,1.424
32581.197,1.424
32581.300,1.424
32581.407,1.424
32581.505,1.424
32581.613,1.424
32581.731,1.425
32581.820,1.424
32581.918,1.424
32582.018,1.424
32582.141,1.424
32582.224,1.424
32582.329,1.425
32582.427,1.424
32582.467,1.424
32582.557,1.424
32582.660,1.424
32582.761,1.424
32582.859,1.424
32582.962,1.424
32583.065,1.425
32583.167,1.424
32583.270,1.424
32583.373,1.424
32583.474,1.425
32583.570,1.424
32583.660,1.425
32583.756,1.425
32583.861,1.424
32583.979,1.424
32584.065,1.425
32584.167,1.425
32584.268,1.425
32584.381,1.424
32584.479,1.424
32584.577,1.424
32584.687,1.424
32584.782,1.424
32584.883,1.424
32584.986,1.424
32585.098,1.425
32585.148,1.424
32585.293,1.425
32585.407,1.424
32585.447,1.425
32585.601,1.424
32585.702,1.424
32585.817,1.425
32585.846,1.425
32585.978,1.425
32586.113,1.424
32586.214,1.424
32586.244,1.424
32586.420,1.425
32586.447,1.424
32586.545,1.424
32586.658,1.424
32876.753,1.424
32876.920,1.424
32876.957,1.424
32877.057,1.424
32877.153,1.424
32877.248,1.424
32877.349,1.425
32877.447,1.424
32877.545,1.424
32877.655,1.424
32877.751,1.424
32877.854,1.424
32877.979,1.425
32878.065,1.425
32878.163,1.425
32878.263,1.424
32878.364,1.424
32878.467,1.424
32878.570,1.424
32878.674,1.424
32878.782,1.424
32878.876,1.424
32878.979,1.424
32879.082,1.424
32879.194,1.424
32879.288,1.425
32879.339,1.424
32879.491,1.425
32879.594,1.425
32879.695,1.424
32879.819,1.424
32879.863,1.424
32879.969,1.424
32880.106,1.424
32880.133,1.425
32880.251,1.424
32880.347,1.424
32880.437,1.424
32880.549,1.424
32880.645,1.425
32880.744,1.424
32880.848,1.424
32880.932,1.424
32881.054,1.424
32881.131,1.424
32881.234,1.425
32881.336,1.425
32881.437,1.424
32881.538,1.424
32881.653,1.424
32881.744,1.424
32881.849,1.424
32881.949,1.424
32882.065,1.424
32882.165,1.424
32882.261,1.424
32882.388,1.424
32882.474,1.424
32882.567,1.425
32882.665,1.425
32882.770,1.425
32882.871,1.424
32882.974,1.424
32883.079,1.424
32883.179,1.425
32883.280,1.424
32883.383,1.425
32883.491,1.425
32883.530,1.425
32883.690,1.424
32883.746,1.425
32883.827,1.424
32883.927,1.424
32884.021,1.424
32884.123,1.424
32884.226,1.425
32884.339,1.425
32884.435,1.425
32884.518,1.424
32884.636,1.424
32884.736,1.424
32884.839,1.424
32884.923,1.424
32885.028,1.424
32885.126,1.424
32885.221,1.424
32885.331,1.424
32885.440,1.424
32885.538,1.425
32885.636,1.424
32885.739,1.424
32885.841,1.424
32885.944,1.424
32886.087,1.424
32886.160,1.425
32886.260,1.424
32886.356,1.424
32886.476,1.424
32886.557,1.424
32886.660,1.425
32936.771,1.425
32936.869,1.425
32936.966,1.425
32937.067,1.424
32937.172,1.424
32937.275,1.425
32937.376,1.424
32937.489,1.424
32937.582,1.424
32937.677,1.425
32937.709,1.425
32937.814,1.425
32937.925,1.424
32938.021,1.424
32938.126,1.424
32938.223,1.424
32938.312,1.425
32938.410,1.424
32938.528,1.424
32938.606,1.424
32938.707,1.424
32938.820,1.424
32938.945,1.424
32939.016,1.424
32939.118,1.424
32939.219,1.424
32939.324,1.424
32939.425,1.424
32939.527,1.425
32939.630,1.424
32939.739,1.424
32939.804,1.424
32939.937,1.425
32940.047,1.424
32940.150,1.425
32940.250,1.425
32940.322,1.424
32940.449,1.424
32940.552,1.424
32940.653,1.424
32940.756,1.424
32940.859,1.425
32940.971,1.424
32941.067,1.424
32941.165,1.424
32941.209,1.424
32941.371,1.424
32941.400,1.425
32941.501,1.424
32941.601,1.424
32941.712,1.424
32941.883,1.424
32941.915,1.424
32942.011,1.424
32942.111,1.425
32942.212,1.425
32942.312,1.424
32942.396,1.424
32942.503,1.424
32942.608,1.424
32942.724,1.424
32942.804,1.424
32942.907,1.424
32943.008,1.425
32943.114,1.425
32943.217,1.424
32943.315,1.424
32943.418,1.424
32943.521,1.424
32943.623,1.424
32943.719,1.424
32943.829,1.424
32943.934,1.424
32943.996,1.424
32944.148,1.425
32944.204,1.425
32944.339,1.425
32944.442,1.424
32944.549,1.424
32944.657,1.424
32944.751,1.424
32944.853,1.425
32944.956,1.425
32945.057,1.424
