Time Lapsed,Magnetic field X
30483.741,-35.993
30483.854,-36.073
30483.945,-36.027
30484.049,-36.08
30484.148,-35.98
30484.265,-35.96
30484.361,-35.953
30484.459,-36.08
30484.559,-36.067
30484.662,-36.067
30484.765,-36.0
30484.866,-36.12
30484.954,-36.127
30485.072,-36.073
30485.174,-36.127
30485.275,-35.933
30485.378,-36.107
30485.479,-35.947
30485.584,-35.973
30485.652,-36.1
30485.788,-36.073
30485.890,-36.12
30485.994,-36.133
30486.077,-36.047
30486.199,-35.98
30486.299,-35.96
30486.402,-36.013
30486.503,-35.96
30486.608,-35.967
30486.633,-35.913
30536.733,-35.9
30536.834,-35.94
30536.937,-36.04
30537.040,-36.153
30537.162,-36.013
30537.251,-35.967
30537.349,-35.947
30537.449,-36.02
30537.530,-36.013
30537.638,-35.967
30537.736,-35.973
30537.836,-35.96
30537.940,-35.933
30538.040,-36.02
30538.143,-36.007
30538.265,-36.093
30538.349,-35.96
30538.449,-35.987
30538.552,-36.013
30538.675,-36.053
30538.760,-36.007
30538.861,-35.913
30538.962,-36.053
30539.065,-36.02
30539.168,-35.987
30539.270,-36.1
30539.373,-35.813
30539.481,-35.933
30539.577,-36.04
30539.680,-36.093
30539.780,-35.953
30539.883,-36.013
30539.949,-35.987
30540.101,-35.987
30540.192,-36.027
30540.293,-36.047
30540.322,-36.06
30540.422,-35.893
30540.533,-35.967
30540.628,-36.06
30540.726,-36.067
30540.834,-36.093
30540.935,-36.04
30541.035,-35.873
30541.138,-35.953
30541.239,-35.98
30541.320,-36.053
30541.418,-36.107
30541.523,-35.987
30541.623,-36.04
30541.728,-36.087
30541.829,-35.993
30541.939,-36.127
30542.035,-35.967
30542.136,-36.1
30542.239,-35.953
30542.349,-35.973
30542.447,-35.987
30542.545,-35.92
30542.648,-36.053
30542.751,-35.98
30542.854,-36.013
30542.959,-35.98
30543.059,-35.933
30543.160,-36.107
30543.263,-36.06
30543.366,-36.073
30543.478,-36.127
30543.576,-35.88
30543.673,-36.067
30543.777,-36.1
30543.815,-35.993
30543.910,-36.047
30544.082,-36.06
30544.111,-35.94
30544.212,-36.087
30544.310,-36.013
30544.510,-36.0
30544.528,-35.953
30544.623,-36.013
30544.721,-36.007
30544.824,-35.973
30544.923,-36.1
30545.028,-36.0
30545.106,-35.813
30545.246,-36.007
30545.312,-36.033
30545.413,-36.16
30545.516,-36.047
30545.618,-35.987
30545.728,-36.053
30545.822,-36.013
30545.929,-36.007
30546.027,-36.093
30546.131,-36.0
30546.233,-36.067
30546.351,-35.953
30546.440,-36.027
30546.540,-35.947
30546.643,-35.94
30596.761,-36.0
30596.861,-35.98
30596.957,-35.967
30597.052,-36.04
30597.153,-35.993
30597.258,-36.047
30597.359,-36.0
30597.462,-36.093
30597.564,-36.02
30597.668,-36.127
30597.777,-36.027
30597.871,-35.993
30597.896,-36.033
30597.996,-36.0
30598.099,-36.047
30598.209,-36.013
30598.307,-36.007
30598.407,-35.987
30598.511,-36.007
30598.598,-36.04
30598.695,-36.013
30598.815,-36.06
30598.893,-36.06
30599.003,-35.993
30599.099,-36.067
30599.202,-36.033
30599.305,-35.873
30599.408,-36.12
30599.511,-36.087
30599.611,-35.98
30599.724,-36.027
30599.820,-35.913
30599.918,-36.027
30600.025,-35.993
30600.131,-35.98
30600.229,-36.033
30600.329,-35.853
30600.435,-36.0
30600.533,-36.04
30600.636,-35.987
30600.758,-35.973
30600.844,-35.92
30600.942,-36.027
30601.064,-36.1
30601.089,-36.02
30601.250,-35.953
30601.353,-35.933
30601.456,-35.987
30601.494,-36.06
30601.589,-36.073
30601.684,-36.007
30601.787,-36.04
30601.966,-35.967
30601.996,-35.973
30602.092,-36.053
30602.204,-36.053
30602.298,-36.093
30602.400,-35.913
30602.503,-36.12
30602.598,-35.933
30602.685,-36.02
30602.787,-36.007
30602.898,-35.947
30603.008,-35.9
30603.104,-36.087
30603.204,-35.973
30603.298,-35.987
30603.400,-36.12
30603.503,-36.12
30603.606,-36.12
30603.707,-36.04
30603.778,-36.02
30603.913,-36.047
30604.025,-35.92
30604.126,-36.067
30604.221,-35.98
30604.322,-36.04
30604.434,-35.98
30604.528,-35.86
30604.628,-36.107
30604.739,-35.987
30604.848,-36.093
30604.942,-35.967
30605.038,-35.927
30605.140,-35.96
30605.243,-35.92
30605.347,-35.98
30605.375,-36.0
30605.550,-36.053
30605.579,-35.967
30605.677,-35.987
30605.780,-36.127
30605.973,-36.007
30605.976,-35.933
30606.077,-35.933
30606.175,-36.047
30606.271,-35.987
30606.381,-36.013
30606.476,-36.053
30606.577,-35.787
30606.684,-35.973
30656.805,-36.013
30656.883,-36.1
30657.006,-36.067
30657.092,-35.933
30657.189,-36.027
30657.290,-36.12
30657.395,-35.96
30657.521,-36.027
30657.623,-36.033
30657.706,-35.953
30657.810,-35.967
30657.907,-35.987
30658.013,-36.08
30658.113,-35.94
30658.216,-35.933
30658.315,-35.927
30658.413,-35.987
30658.521,-36.02
30658.623,-36.073
30658.726,-35.9
30658.844,-35.9
30658.956,-35.967
30659.033,-36.013
30659.064,-36.073
30659.168,-35.993
30659.278,-35.953
30659.376,-35.967
30659.473,-35.987
30659.577,-36.04
30659.675,-36.053
30659.773,-36.133
30659.861,-35.987
30659.978,-35.973
30660.082,-36.1
30660.158,-36.12
30660.261,-36.0
30660.388,-36.093
30660.467,-35.98
30660.569,-36.033
30660.707,-36.073
30660.777,-36.047
30660.875,-36.06
30660.979,-35.98
30661.097,-36.067
30661.194,-36.04
30661.293,-36.027
30661.388,-36.067
30661.491,-36.0
30661.594,-35.86
30661.695,-36.033
30661.805,-36.007
30661.873,-36.093
30662.011,-36.107
30662.207,-35.967
30662.211,-36.033
30662.310,-36.04
30662.353,-36.027
30662.454,-36.007
30662.618,-35.927
30662.719,-36.053
30662.822,-35.933
30662.932,-36.093
30662.959,-36.12
30663.128,-36.0
30663.160,-36.02
30663.253,-36.073
30663.366,-36.013
30663.469,-36.1
30663.641,-36.013
30663.670,-36.013
30663.768,-35.833
30663.869,-35.913
30663.951,-36.06
30664.059,-36.087
30664.162,-35.96
30664.256,-36.08
30664.364,-36.007
30664.462,-35.967
30664.562,-36.14
30664.687,-35.92
30664.768,-36.087
30664.898,-36.113
30664.972,-36.0
30665.092,-36.013
30665.202,-35.967
30665.278,-35.92
30665.347,-36.047
30665.503,-36.047
30665.549,-36.013
30665.657,-36.1
30665.790,-35.94
30665.866,-35.96
30665.996,-36.013
30666.121,-35.993
30666.201,-36.113
30666.305,-35.98
30666.415,-36.107
30666.442,-36.08
30666.611,-35.967
30716.719,-36.04
30716.750,-35.973
30716.847,-36.0
30716.952,-35.933
30717.052,-36.06
30717.314,-36.0
30717.315,-36.047
30717.429,-36.06
30717.457,-36.093
30717.555,-36.1
30717.738,-35.92
30717.739,-35.893
30717.848,-36.167
30717.945,-36.04
30718.043,-35.987
30718.146,-35.987
30718.248,-35.987
30718.351,-36.013
30718.454,-36.033
30718.565,-35.96
30718.663,-35.933
30718.768,-35.987
30718.864,-36.067
30718.964,-35.993
30719.067,-35.96
30719.177,-36.047
30719.280,-35.873
30719.380,-36.04
30719.501,-35.96
30719.579,-36.1
30719.706,-35.993
30719.787,-36.073
30719.886,-35.86
30719.991,-36.027
30720.049,-36.093
30720.194,-35.94
30720.236,-35.933
30720.359,-35.933
30720.501,-35.993
30720.530,-36.08
30720.707,-36.04
30720.741,-36.027
30720.832,-35.967
30720.935,-36.033
30721.040,-36.093
30721.140,-36.033
30721.236,-36.047
30721.339,-35.98
30721.424,-36.013
30721.527,-35.993
30721.628,-36.073
30721.751,-36.093
30721.844,-36.08
30721.945,-36.08
30722.040,-35.933
30722.143,-36.047
30722.241,-36.027
30722.344,-36.027
30722.447,-36.053
30722.557,-36.073
30722.662,-36.067
30722.761,-36.06
30722.858,-36.053
30722.959,-36.107
30723.062,-35.927
30723.179,-36.02
30723.275,-36.053
30723.393,-36.013
30723.471,-36.04
30723.616,-36.127
30723.618,-35.96
30723.802,-36.013
30723.912,-36.04
30723.988,-36.013
30724.094,-36.04
30724.123,-36.073
30724.219,-35.973
30724.393,-36.013
30724.423,-36.067
30724.518,-35.98
30724.709,-36.107
30724.736,-36.067
30724.834,-36.033
30724.932,-36.0
30725.016,-36.067
30725.135,-35.92
30725.236,-35.993
30725.341,-35.907
30725.425,-35.947
30725.525,-36.08
30725.621,-36.007
30725.723,-35.987
30725.826,-35.927
30725.952,-35.913
30726.030,-36.127
30726.157,-35.953
30726.224,-36.067
30726.342,-36.02
30726.440,-35.807
30726.552,-36.0
30726.648,-36.007
30776.748,-36.013
30776.851,-35.973
30776.962,-35.967
30777.059,-35.953
30777.163,-36.08
30777.263,-36.1
30777.363,-35.967
30777.464,-36.073
30777.609,-35.987
30777.611,-35.887
30777.771,-35.927
30777.875,-36.04
30777.905,-36.027
30778.023,-35.973
30778.106,-35.913
30778.207,-36.067
30778.322,-36.033
30778.413,-36.027
30778.521,-36.133
30778.619,-36.013
30778.717,-36.073
30778.820,-35.973
30778.923,-36.08
30779.003,-35.947
30779.128,-35.933
30779.216,-35.933
30779.336,-36.147
30779.424,-36.107
30779.513,-35.993
30779.640,-36.007
30779.724,-36.02
30779.837,-36.107
30779.932,-36.013
30780.032,-36.04
30780.128,-36.12
30780.231,-35.933
30780.332,-36.007
30780.435,-36.2
30780.537,-36.027
30780.665,-36.013
30780.702,-36.14
30780.807,-35.88
30780.915,-35.953
30781.072,-35.907
30781.152,-36.04
30781.263,-36.033
30781.358,-36.12
30781.459,-35.993
30781.562,-36.007
30781.697,-35.973
30781.699,-36.033
30781.792,-36.053
30781.996,-35.993
30782.011,-36.093
30782.114,-36.067
30782.207,-35.953
30782.307,-36.007
30782.403,-36.013
30782.506,-36.1
30782.609,-36.033
30782.733,-35.987
30782.800,-36.033
30782.896,-36.02
30782.994,-36.033
30783.099,-35.94
30783.209,-35.973
30783.307,-35.967
30783.403,-36.067
30783.535,-36.02
30783.608,-36.087
30783.711,-36.047
30783.856,-36.06
30783.915,-35.927
30784.018,-35.993
30784.123,-36.047
30784.246,-36.087
30784.326,-36.053
30784.452,-35.98
30784.530,-36.067
30784.636,-35.887
30784.736,-35.987
30784.837,-35.973
30784.940,-36.007
30785.045,-36.133
30785.168,-36.033
30785.271,-36.04
30785.349,-35.98
30785.445,-35.873
30785.549,-36.053
30785.672,-36.12
30785.689,-36.04
30785.788,-36.013
30785.886,-36.033
30785.989,-36.007
30786.082,-36.027
30786.202,-36.033
30786.278,-36.107
30786.407,-36.04
30786.479,-36.06
30786.601,-35.993
30786.682,-36.16
28676.785,-35.92
28676.886,-35.827
28676.991,-36.053
28677.091,-36.06
28677.192,-36.12
28677.295,-36.047
28677.403,-36.007
28677.511,-35.967
28677.603,-36.013
28677.712,-36.08
28677.832,-36.08
28677.920,-36.1
28677.976,-35.953
28678.079,-36.087
28678.216,-36.027
28678.290,-36.073
28678.422,-36.073
28678.523,-35.92
28678.650,-35.9
28678.729,-35.947
28678.829,-35.92
28678.979,-36.027
28679.016,-36.027
28679.138,-36.0
28679.241,-36.1
28679.347,-36.02
28679.437,-35.98
28679.469,-36.013
28679.572,-36.04
28679.674,-36.167
28679.783,-36.02
28679.883,-36.067
28679.986,-36.033
28680.082,-35.96
28680.172,-36.02
28680.268,-36.053
28680.366,-36.107
28680.471,-35.98
28680.572,-35.967
28680.685,-36.12
28680.817,-35.987
28680.881,-36.053
28680.981,-36.033
28681.084,-35.973
28681.187,-35.947
28681.293,-35.96
28681.400,-36.02
28681.498,-35.98
28681.596,-36.1
28681.722,-35.933
28681.800,-35.98
28681.920,-35.98
28682.008,-36.073
28682.108,-36.013
28682.168,-36.033
28682.332,-35.973
28682.415,-35.907
28682.478,-36.027
28682.582,-36.0
28682.685,-36.1
28682.832,-35.98
28682.861,-36.033
28682.991,-35.987
28683.101,-35.94
28683.201,-36.007
28683.258,-35.927
28683.361,-36.0
28683.469,-36.087
28683.567,-35.973
28683.668,-35.973
28683.758,-35.967
28683.871,-36.06
28683.976,-36.04
28684.077,-36.067
28684.170,-35.993
28684.266,-36.047
28684.361,-35.927
28684.464,-36.0
28684.565,-36.067
28684.694,-35.993
28684.793,-35.973
28684.873,-35.907
28684.981,-35.933
28685.086,-35.987
28685.180,-35.887
28685.283,-35.987
28685.385,-35.893
28685.486,-35.947
28685.594,-36.04
28685.695,-36.007
28685.795,-36.02
28685.922,-35.907
28686.006,-36.107
28686.103,-35.993
28686.229,-36.1
28686.331,-36.02
28686.349,-36.093
28686.540,-36.053
28686.614,-36.113
28736.739,-36.06
28736.842,-35.947
28736.922,-36.087
28736.949,-35.947
28737.064,-36.087
28737.153,-36.093
28737.253,-36.02
28737.354,-36.06
28737.457,-36.053
28737.557,-36.027
28737.646,-35.96
28737.746,-36.047
28737.866,-35.967
28737.945,-35.987
28738.048,-36.04
28738.168,-36.073
28738.244,-35.967
28738.353,-36.033
28738.484,-35.947
28738.581,-36.013
28738.662,-35.94
28738.763,-36.047
28738.866,-36.127
28738.972,-36.027
28739.070,-35.86
28739.175,-36.033
28739.268,-35.973
28739.380,-36.053
28739.481,-36.013
28739.584,-35.9
28739.685,-36.04
28739.788,-36.14
28739.891,-36.053
28740.003,-35.893
28740.052,-35.893
28740.202,-35.92
28740.300,-35.993
28740.417,-35.947
28740.445,-35.98
28740.562,-35.873
28740.702,-35.993
28740.739,-36.073
28740.839,-36.067
28740.976,-35.953
28741.045,-36.013
28741.153,-35.96
28741.236,-36.087
28741.356,-36.02
28741.445,-36.013
28741.554,-35.967
28741.648,-35.88
28741.734,-36.0
28741.842,-36.067
28741.930,-35.987
28742.042,-35.973
28742.146,-36.013
28742.253,-35.987
28742.349,-36.013
28742.451,-35.96
28742.552,-36.0
28742.655,-35.993
28742.751,-35.993
28742.869,-36.06
28742.964,-36.013
28743.065,-36.047
28743.187,-36.0
28743.261,-35.913
28743.381,-35.967
28743.479,-36.047
28743.577,-35.973
28743.682,-35.973
28743.793,-35.887
28743.891,-36.107
28743.986,-35.987
28744.092,-36.04
28744.192,-36.013
28744.293,-35.987
28744.415,-35.913
28744.432,-36.02
28744.528,-36.027
28744.630,-35.96
28744.728,-36.027
28744.826,-35.987
28744.934,-36.013
28745.035,-36.027
28745.150,-36.0
28745.241,-36.007
28745.324,-35.96
28745.420,-36.06
28745.540,-36.067
28745.633,-36.047
28745.734,-36.08
28745.834,-35.887
28745.932,-35.92
28746.023,-36.1
28746.131,-35.987
28746.251,-36.007
28746.341,-36.02
28746.452,-36.06
28746.548,-35.96
28746.665,-36.093
28796.739,-36.12
28796.854,-35.973
28796.956,-36.073
28797.084,-36.113
28797.163,-35.973
28797.263,-36.173
28797.366,-35.973
28797.469,-36.027
28797.572,-36.053
28797.674,-36.047
28797.775,-36.053
28797.883,-36.093
28798.003,-35.947
28798.089,-36.08
28798.209,-36.047
28798.212,-36.06
28798.314,-36.02
28798.413,-36.107
28798.525,-35.893
28798.623,-35.92
28798.722,-36.0
28798.824,-36.013
28798.925,-36.067
28799.030,-36.067
28799.130,-35.893
28799.231,-36.02
28799.320,-36.053
28799.442,-36.02
28799.516,-35.973
28799.628,-36.013
28799.748,-36.007
28799.846,-35.98
28799.930,-36.06
28800.028,-36.107
28800.153,-35.907
28800.233,-36.027
28800.341,-36.093
28800.445,-35.987
28800.545,-36.113
28800.662,-35.913
28800.775,-36.047
28800.814,-36.047
28800.949,-35.913
28801.074,-36.1
28801.155,-36.12
28801.256,-35.94
28801.351,-36.087
28801.467,-36.033
28801.565,-36.027
28801.667,-36.133
28801.768,-36.007
28801.807,-35.987
28801.905,-36.047
28802.001,-35.927
28802.101,-36.08
28802.201,-35.98
28802.304,-35.987
28802.405,-36.127
28802.500,-36.12
28802.613,-36.007
28802.711,-36.007
28802.810,-35.98
28802.912,-36.04
28803.010,-35.927
28803.106,-35.993
28803.202,-35.987
28803.305,-35.953
28803.407,-35.92
28803.511,-36.04
28803.613,-35.947
28803.726,-35.973
28803.824,-35.9
28803.922,-35.953
28804.021,-36.027
28804.125,-35.927
28804.226,-35.92
28804.337,-36.02
28804.437,-35.92
28804.559,-36.107
28804.636,-36.027
28804.748,-35.96
28804.846,-35.98
28804.942,-35.847
28805.072,-36.067
28805.158,-36.0
28805.253,-35.993
28805.376,-35.9
28805.456,-36.033
28805.564,-35.987
28805.592,-36.02
28805.771,-36.033
28805.807,-36.04
28805.891,-36.013
28805.989,-36.013
28806.109,-36.08
28806.199,-35.993
28806.300,-36.133
28806.400,-36.08
28806.505,-36.113
28806.613,-36.08
28806.707,-36.007
28856.810,-36.08
28856.910,-35.933
28856.998,-36.033
28857.119,-36.12
28857.221,-36.107
28857.322,-35.98
28857.403,-35.94
28857.530,-35.9
28857.606,-36.033
28857.714,-36.073
28857.810,-36.027
28857.937,-36.093
28858.025,-35.993
28858.126,-35.947
28858.231,-36.027
28858.327,-36.08
28858.425,-36.08
28858.528,-35.927
28858.631,-36.007
28858.748,-35.96
28858.834,-36.033
28858.935,-36.073
28859.038,-36.08
28859.160,-36.04
28859.185,-36.007
28859.298,-36.073
28859.403,-35.927
28859.484,-36.04
28859.680,-36.013
28859.682,-35.92
28859.780,-35.933
28859.883,-35.953
28859.984,-36.027
28860.087,-36.033
28860.268,-36.073
28860.295,-36.053
28860.393,-35.993
28860.498,-36.027
28860.584,-36.013
28860.684,-36.08
28860.788,-36.027
28860.890,-35.987
28860.996,-35.98
28861.092,-35.92
28861.189,-36.033
28861.292,-36.02
28861.418,-36.0
28861.496,-36.013
28861.599,-36.2
28861.702,-36.073
28861.805,-35.94
28861.907,-36.0
28862.010,-35.913
28862.123,-36.007
28862.221,-36.033
28862.341,-36.013
28862.424,-36.013
28862.521,-36.12
28862.623,-36.1
28862.751,-35.967
28862.834,-35.96
28862.932,-36.04
28862.989,-36.12
28863.158,-36.02
28863.175,-35.967
28863.307,-35.967
28863.445,-36.013
28863.473,-36.053
28863.570,-36.06
28863.680,-36.08
28863.778,-36.107
28863.893,-36.053
28863.976,-36.007
28864.074,-35.927
28864.184,-36.007
28864.285,-36.113
28864.373,-36.087
28864.494,-36.067
28864.572,-36.047
28864.674,-36.02
28864.775,-35.987
28864.900,-36.0
28864.996,-35.98
28865.084,-36.04
28865.192,-36.027
28865.314,-35.967
28865.408,-36.027
28865.501,-36.087
28865.599,-36.093
28865.695,-36.033
28865.804,-35.987
28865.903,-35.96
28866.030,-36.173
28866.104,-36.107
28866.209,-36.053
28866.309,-36.073
28866.410,-35.993
28866.538,-36.033
28866.643,-36.113
28916.719,-36.067
28916.834,-36.033
28916.947,-36.14
28917.050,-35.953
28917.126,-35.973
28917.244,-36.027
28917.268,-36.04
28917.364,-36.033
28917.461,-36.06
28917.567,-36.06
28917.675,-36.02
28917.773,-35.953
28917.876,-36.1
28917.972,-36.113
28918.057,-35.98
28918.177,-36.113
28918.256,-36.12
28918.363,-36.16
28918.459,-36.033
28918.562,-35.947
28918.670,-35.993
28918.780,-35.987
28918.871,-35.993
28918.973,-36.06
28919.082,-35.947
28919.177,-35.973
28919.280,-35.953
28919.405,-35.987
28919.494,-35.92
28919.592,-35.907
28919.690,-36.04
28919.792,-36.02
28919.900,-36.02
28919.998,-36.053
28920.094,-35.9
28920.209,-35.96
28920.310,-36.033
28920.430,-36.04
28920.508,-36.113
28920.550,-36.12
28920.646,-36.113
28920.815,-36.1
28920.927,-36.053
28920.956,-36.0
28921.055,-35.987
28921.243,-36.007
28921.261,-36.007
28921.359,-36.08
28921.462,-36.067
28921.557,-36.173
28921.655,-35.92
28921.761,-36.013
28921.861,-36.08
28921.978,-36.093
28922.043,-36.033
28922.148,-35.98
28922.246,-36.093
28922.351,-36.093
28922.479,-35.967
28922.555,-36.08
28922.658,-36.047
28922.760,-36.013
28922.858,-35.98
28922.966,-36.013
28923.081,-36.007
28923.179,-35.913
28923.299,-35.993
28923.398,-35.993
28923.491,-35.947
28923.592,-35.94
28923.690,-35.987
28923.815,-36.04
28923.900,-36.013
28923.996,-36.1
28924.094,-36.047
28924.195,-35.973
28924.299,-35.9
28924.400,-36.007
28924.501,-36.067
28924.604,-35.953
28924.729,-35.993
28924.832,-35.933
28924.834,-35.987
28924.942,-35.933
28925.038,-35.893
28925.141,-35.98
28925.243,-36.06
28925.361,-36.033
28925.449,-36.027
28925.549,-36.007
28925.653,-36.053
28925.731,-36.06
28925.832,-36.147
28925.935,-36.053
28926.065,-36.093
28926.140,-36.007
28926.244,-36.073
28926.349,-36.053
28926.456,-35.96
28926.555,-36.007
28926.675,-36.1
28976.761,-36.087
28976.834,-35.94
28976.983,-35.92
28977.062,-35.927
28977.167,-36.12
28977.266,-36.013
28977.369,-35.993
28977.464,-35.947
28977.579,-35.92
28977.675,-35.98
28977.778,-36.06
28977.902,-35.98
28977.984,-36.027
28978.114,-36.007
28978.189,-36.013
28978.224,-36.013
28978.393,-36.013
28978.496,-35.993
28978.525,-35.987
28978.699,-36.02
28978.728,-36.1
28978.834,-36.14
28979.006,-35.913
28979.035,-36.047
28979.133,-36.007
28979.234,-36.02
28979.329,-35.953
28979.442,-36.02
28979.528,-36.073
28979.631,-36.04
28979.739,-36.093
28979.834,-36.093
28979.932,-36.04
28980.033,-36.0
28980.133,-36.08
28980.260,-35.953
28980.342,-36.06
28980.464,-36.007
28980.535,-36.027
28980.655,-35.96
28980.751,-35.82
28980.851,-36.007
28980.952,-36.02
28981.057,-35.94
28981.167,-35.92
28981.283,-35.993
28981.388,-36.067
28981.466,-36.053
28981.577,-36.073
28981.680,-36.033
28981.777,-36.027
28981.875,-35.98
28981.976,-36.02
28982.081,-35.973
28982.182,-36.047
28982.283,-36.02
28982.314,-35.887
28982.413,-35.967
28982.513,-36.1
28982.635,-36.12
28982.719,-36.047
28982.822,-35.967
28982.923,-35.933
28983.025,-36.007
28983.128,-36.153
28983.214,-35.98
28983.312,-36.12
28983.413,-35.987
28983.516,-35.927
28983.614,-36.08
28983.739,-36.047
28983.829,-36.093
28983.925,-36.02
28984.023,-35.933
28984.148,-36.04
28984.253,-35.913
28984.327,-35.94
28984.474,-35.907
28984.513,-35.88
28984.641,-35.967
28984.741,-36.027
28984.844,-36.067
28984.952,-35.993
28985.048,-36.027
28985.146,-35.973
28985.256,-35.907
28985.356,-36.073
28985.461,-36.007
28985.577,-35.953
28985.687,-36.007
28985.766,-36.007
28985.891,-36.087
28985.986,-36.087
28986.097,-36.093
28986.101,-35.98
28986.283,-35.96
28986.310,-36.087
28986.408,-35.967
28986.505,-36.073
28986.609,-36.02
29276.711,-36.06
29276.814,-35.927
29276.915,-36.073
29277.018,-36.08
29277.121,-36.04
29277.202,-36.067
29277.304,-35.927
29277.415,-35.953
29277.508,-36.08
29277.609,-36.04
29277.712,-36.14
29277.824,-36.04
29277.920,-36.04
29278.043,-36.047
29278.121,-36.093
29278.231,-35.933
29278.327,-35.9
29278.427,-35.96
29278.555,-36.047
29278.633,-36.147
29278.739,-35.98
29278.842,-35.933
29278.949,-36.04
29279.048,-36.027
29279.145,-35.933
29279.251,-36.053
29279.349,-36.073
29279.452,-35.927
29279.555,-35.947
29279.662,-35.947
29279.689,-36.133
29279.863,-36.007
29279.888,-35.98
29280.008,-35.947
29280.109,-36.013
29280.197,-36.047
29280.398,-36.04
29280.400,-36.1
29280.500,-35.967
29280.601,-36.127
29280.722,-36.08
29280.787,-35.967
29280.908,-35.96
29280.989,-36.033
29281.091,-36.033
29281.202,-36.047
29281.300,-36.013
29281.398,-36.033
29281.501,-36.027
29281.601,-35.8
29281.707,-36.087
29281.824,-36.087
29281.910,-36.173
29282.013,-36.073
29282.116,-35.887
29282.234,-36.093
29282.331,-36.033
29282.427,-36.0
29282.533,-36.04
29282.652,-36.167
29282.729,-35.907
29282.832,-35.987
29282.934,-36.067
29283.003,-36.0
29283.138,-35.98
29283.241,-35.933
29283.353,-35.973
29283.381,-35.987
29283.549,-35.987
29283.660,-35.993
29283.677,-36.02
29283.880,-35.907
29283.881,-36.14
29283.986,-36.093
29284.092,-36.047
29284.187,-35.987
29284.293,-36.033
29284.396,-36.06
29284.488,-35.933
29284.596,-36.133
29284.699,-36.113
29284.807,-36.087
29284.881,-36.1
29285.006,-35.967
29285.084,-36.013
29285.199,-36.06
29285.295,-35.953
29285.393,-36.073
29285.503,-36.033
29285.596,-36.067
29285.697,-36.113
29285.824,-36.047
29285.910,-35.993
29286.006,-36.133
29286.108,-36.093
29286.234,-36.087
29286.324,-36.047
29286.420,-35.933
29286.523,-36.087
29286.621,-36.027
29336.722,-36.053
29336.824,-36.1
29336.927,-35.967
29337.035,-36.047
29337.155,-36.02
29337.192,-35.98
29337.300,-36.007
29337.400,-36.093
29337.506,-35.993
29337.570,-35.947
29337.668,-36.027
29337.771,-35.94
29337.871,-36.02
29337.974,-36.06
29338.072,-35.967
29338.185,-36.033
29338.287,-36.027
29338.364,-36.08
29338.479,-36.087
29338.574,-36.08
29338.694,-35.893
29338.771,-36.0
29338.875,-36.013
29338.972,-36.093
29339.084,-36.033
29339.180,-36.04
29339.285,-36.027
29339.386,-36.027
29339.488,-35.993
29339.592,-35.953
29339.717,-36.047
29339.798,-36.033
29339.908,-35.987
29340.023,-36.027
29340.126,-35.987
29340.206,-35.973
29340.319,-36.107
29340.415,-36.02
29340.515,-36.067
29340.614,-36.02
29340.716,-35.98
29340.817,-36.073
29340.922,-35.94
29341.023,-36.033
29341.057,-35.967
29341.158,-35.967
29341.266,-36.087
29341.457,-35.967
29341.462,-35.973
29341.564,-35.92
29341.668,-36.06
29341.768,-36.06
29341.866,-36.0
29341.952,-35.98
29342.074,-35.953
29342.158,-36.04
29342.278,-35.933
29342.380,-36.007
29342.481,-36.053
29342.559,-36.087
29342.662,-36.02
29342.763,-35.873
29342.864,-36.067
29342.969,-36.047
29343.070,-35.973
29343.175,-36.04
29343.282,-36.073
29343.378,-35.907
29343.449,-35.967
29343.586,-35.993
29343.658,-36.02
29343.788,-36.087
29343.891,-36.033
29344.020,-36.067
29344.094,-35.953
29344.192,-35.973
29344.319,-36.04
29344.405,-35.927
29344.503,-36.08
29344.608,-35.953
29344.731,-36.047
29344.812,-36.08
29344.913,-35.993
29345.018,-36.033
29345.052,-36.033
29345.150,-35.973
29345.251,-36.047
29345.349,-36.0
29345.461,-35.987
29345.557,-36.02
29345.736,-36.0
29345.746,-36.047
29345.861,-36.0
29345.962,-36.027
29346.065,-35.967
29346.155,-36.173
29346.246,-36.067
29346.351,-35.927
29346.476,-36.02
29346.567,-35.947
29346.679,-36.027
29396.763,-35.94
29396.891,-35.973
29396.962,-36.08
29397.064,-35.98
29397.192,-36.053
29397.270,-35.98
29397.396,-35.94
29397.476,-36.013
29397.587,-35.92
29397.680,-35.92
29397.775,-35.987
29397.886,-36.067
29397.994,-36.067
29398.087,-35.9
29398.192,-35.907
29398.304,-36.113
29398.405,-36.033
29398.527,-36.047
29398.625,-36.087
29398.729,-35.967
29398.746,-35.94
29398.908,-35.92
29398.937,-35.967
29399.043,-36.047
29399.138,-36.08
29399.239,-36.033
29399.348,-35.96
29399.464,-36.08
29399.550,-36.027
29399.648,-36.013
29399.736,-36.02
29399.854,-35.947
29399.932,-35.953
29400.057,-35.96
29400.136,-35.88
29400.243,-36.02
29400.342,-36.093
29400.449,-35.973
29400.565,-35.933
29400.650,-35.953
29400.771,-36.0
29400.854,-36.013
29400.976,-36.173
29401.072,-36.047
29401.162,-36.013
29401.268,-35.907
29401.369,-35.967
29401.429,-36.027
29401.535,-36.04
29401.641,-36.1
29401.775,-36.04
29401.885,-36.08
29401.983,-36.0
29402.082,-36.013
29402.125,-36.08
29402.290,-36.0
29402.324,-36.06
29402.425,-36.027
29402.521,-35.993
29402.625,-36.047
29402.731,-35.953
29402.839,-35.96
29402.935,-35.98
29403.032,-35.98
