Time,Magnetic field Z
 23:13:22.658,17.460
 23:13:22.760,17.293
 23:13:22.862,17.080
 23:13:22.965,17.300
 23:13:23.072,17.313
 23:13:23.178,17.160
 23:13:23.275,17.200
 23:13:23.373,17.073
 23:13:23.475,17.407
 23:13:23.578,17.453
 23:13:23.681,17.280
 23:13:23.783,17.413
 23:13:23.894,17.020
 23:13:23.988,17.447
 23:13:24.093,17.440
 23:13:24.193,17.380
 23:13:24.305,17.387
 23:13:24.402,17.067
 23:13:24.500,17.360
 23:13:24.602,17.267
 23:13:24.646,17.413
 23:13:24.807,17.540
 23:13:24.915,17.513
 23:13:24.945,17.207
 23:13:25.114,17.280
 23:13:25.142,17.347
 23:13:25.240,17.220
 23:13:25.363,17.340
 23:13:25.447,17.333
 23:13:25.546,17.320
 23:13:25.654,17.500
 23:13:25.754,17.507
 23:13:25.840,17.593
 23:13:25.939,17.247
 23:13:26.035,17.353
 23:13:26.141,17.413
 23:13:26.240,17.540
 23:13:26.342,17.547
 23:13:26.464,17.213
 23:13:26.551,17.453
 23:13:26.658,17.387
 23:13:26.755,17.340
 23:13:26.850,17.387
 23:13:26.958,17.127
 23:13:27.060,17.720
 23:13:27.163,17.533
 23:13:27.269,17.253
 23:13:27.368,17.433
 23:13:27.469,17.167
 23:13:27.581,17.553
 23:13:27.677,17.407
 23:13:27.777,17.413
 23:13:27.879,17.067
 23:13:27.983,17.027
 23:13:28.085,17.393
 23:13:28.186,17.213
 23:13:28.304,17.287
 23:13:28.390,17.633
 23:13:28.499,17.440
 23:13:28.527,17.180
 23:13:28.716,17.300
 23:13:28.800,17.413
 23:13:28.828,17.353
 23:13:28.928,17.400
 23:13:29.038,17.273
 23:13:29.137,17.380
 23:13:29.234,17.573
 23:13:29.415,17.520
 23:13:29.445,17.607
 23:13:29.543,17.440
 23:13:29.721,17.367
 23:13:29.725,17.420
 23:13:29.825,17.367
 23:13:29.927,17.380
 23:13:30.030,17.340
 23:13:30.140,17.393
 23:13:30.234,17.280
 23:13:30.336,17.380
 23:13:30.437,17.473
 23:13:30.553,17.460
 23:13:30.643,17.167
 23:13:30.747,17.193
 23:13:30.848,17.547
 23:13:30.920,17.413
 23:13:31.054,17.320
 23:13:31.155,17.233
 23:13:31.259,17.267
 23:13:31.361,17.287
 23:13:31.463,17.187
 23:13:31.584,17.193
 23:13:31.668,17.027
 23:13:31.772,17.227
 23:13:31.874,17.460
 23:13:31.979,17.247
 23:13:32.085,17.307
 23:13:32.181,17.507
 23:13:32.282,17.347
 23:13:32.390,17.400
 23:13:32.487,17.387
 23:13:32.591,17.460
 23:13:32.617,17.380
 23:13:32.736,17.360
 23:13:32.820,17.233
 23:13:32.922,17.413
 23:13:33.031,17.547
 23:13:33.203,17.280
 23:13:33.231,17.407
 23:13:33.331,17.407
 23:13:33.448,17.647
 23:13:33.514,17.447
 23:13:33.615,17.427
 23:13:33.717,17.160
 23:13:33.818,17.500
 23:13:33.938,17.300
 23:13:34.034,17.427
 23:13:34.129,17.353
 23:13:34.229,17.320
 23:13:34.329,17.327
 23:13:34.433,17.487
 23:13:34.554,17.373
 23:13:34.638,17.453
 23:13:34.740,17.080
 23:13:34.868,17.327
 23:13:34.964,17.313
 23:13:35.048,17.547
 23:13:35.190,17.347
 23:13:35.252,17.473
 23:13:35.355,17.187
 23:13:35.458,17.427
 23:13:35.562,17.560
 23:13:35.651,17.273
 23:13:35.765,17.273
 23:13:35.867,17.093
 23:13:35.969,17.260
 23:13:36.070,17.380
 23:13:36.168,17.453
 23:13:36.276,17.373
 23:13:36.308,17.327
 23:13:36.415,17.413
 23:13:36.505,17.600
 23:13:36.607,17.500
 23:13:36.705,17.367
 23:13:36.823,17.353
 23:13:36.919,17.340
 23:13:37.017,17.260
 23:13:37.124,17.053
 23:13:37.204,17.280
 23:13:37.315,17.260
 23:13:37.413,17.093
 23:13:37.505,17.307
 23:13:37.608,17.300
 23:13:37.708,17.253
 23:13:37.812,17.187
 23:13:37.929,17.340
 23:13:38.027,17.187
 23:13:38.123,17.380
 23:13:38.226,17.413
 23:13:38.335,17.240
 23:13:38.433,17.293
 23:13:38.531,17.387
 23:13:38.637,17.260
 23:13:38.738,17.400
 23:13:38.836,17.360
 23:13:38.962,17.113
 23:13:39.050,17.133
 23:13:39.150,17.193
 23:13:39.246,17.233
 23:13:39.372,17.413
 23:13:39.449,16.873
 23:13:39.553,17.320
 23:13:39.655,17.333
 23:13:39.697,17.360
 23:13:39.860,17.207
 23:13:39.962,17.140
 23:13:40.066,17.193
 23:13:40.110,17.287
 23:13:40.279,17.587
 23:13:40.305,17.320
 23:13:40.399,17.427
 23:13:40.499,17.240
 23:13:40.600,17.320
 23:13:40.702,17.153
 23:13:40.798,17.373
 23:13:40.909,17.407
 23:13:41.089,17.187
 23:13:41.091,17.280
 23:13:41.211,17.453
 23:13:41.306,17.387
 23:13:41.402,17.213
 23:13:41.500,17.433
 23:13:41.602,17.287
 23:13:41.703,17.513
 23:13:41.791,17.127
 23:13:41.901,17.153
 23:13:42.002,17.567
 23:13:42.123,17.307
 23:13:42.191,17.287
 23:13:42.313,17.353
 23:13:42.410,17.220
 23:13:42.530,17.613
 23:13:42.636,17.080
 23:13:42.722,17.213
 23:13:42.829,17.200
 23:13:42.927,17.107
 23:13:43.047,17.367
 23:13:43.145,17.047
 23:13:43.241,17.187
 23:13:43.341,17.193
 23:13:43.443,17.093
 23:13:43.541,17.280
 23:13:43.648,17.147
 23:13:43.752,17.413
 23:13:43.784,17.327
 23:13:43.884,17.233
 23:13:44.059,17.393
 23:13:44.161,17.353
 23:13:44.189,17.307
 23:13:44.287,17.347
 23:13:44.389,17.347
 23:13:44.497,17.187
 23:13:44.599,17.533
 23:13:44.683,17.273
 23:13:44.784,17.327
 23:13:44.884,17.447
 23:13:44.982,17.393
 23:13:45.081,17.487
 23:13:45.208,17.200
 23:13:45.298,17.100
 23:13:45.395,17.513
 23:13:45.492,17.467
 23:13:45.620,17.213
 23:13:45.704,17.053
 23:13:45.806,17.073
 23:13:45.907,17.433
 23:13:46.013,17.540
 23:13:46.107,17.233
 23:13:46.209,17.160
 23:13:46.310,17.240
 23:13:46.380,17.120
 23:13:46.523,17.053
 23:13:46.618,17.500
 23:13:46.722,17.327
 23:13:46.783,17.373
 23:13:46.882,17.213
 23:13:46.987,17.280
 23:13:47.093,17.253
 23:13:47.193,16.907
 23:13:47.293,17.053
 23:13:47.458,17.173
 23:13:47.502,17.400
 23:13:47.578,17.293
 23:13:47.684,17.207
 23:13:47.781,17.153
 23:13:47.874,17.347
 23:13:47.974,17.307
 23:13:48.072,17.367
 23:13:48.178,17.373
 23:13:48.288,17.087
 23:13:48.386,17.233
 23:13:48.563,17.500
 23:13:48.589,17.527
 23:13:48.684,17.460
 23:13:48.784,17.287
 23:13:48.883,17.247
 23:13:48.969,17.240
 23:13:49.077,17.673
 23:13:49.187,17.493
 23:13:49.294,17.140
 23:13:49.394,17.393
 23:13:49.494,17.340
 23:13:49.591,17.287
 23:13:49.691,17.480
 23:13:49.793,17.327
 23:13:49.897,17.333
 23:13:49.996,17.227
 23:13:50.104,17.280
 23:13:50.212,17.287
 23:13:50.310,16.953
 23:13:50.407,17.360
 23:13:50.509,17.233
 23:13:50.613,17.200
 23:13:50.720,17.620
 23:13:50.816,16.933
 23:13:50.919,17.173
 23:13:51.021,16.933
 23:13:51.132,17.227
 23:13:51.226,17.447
 23:13:51.328,17.320
 23:13:51.432,17.507
 23:13:51.533,17.227
 23:13:51.561,17.420
 23:13:51.737,17.440
 23:13:51.765,17.400
 23:13:51.942,17.347
 23:13:52.046,17.213
 23:13:52.072,17.447
 23:13:52.190,17.493
 23:13:52.277,17.307
 23:13:52.377,17.273
 23:13:52.479,17.293
 23:13:52.559,16.993
 23:13:52.670,17.240
 23:13:52.772,17.240
 23:13:52.896,17.213
 23:13:52.969,17.000
 23:13:53.069,17.140
 23:13:53.173,17.347
 23:13:53.293,17.007
 23:13:53.378,17.033
 23:13:53.478,17.213
 23:13:53.582,17.253
 23:13:53.704,17.167
 23:13:53.792,17.267
 23:13:53.866,17.373
 23:13:53.992,17.233
 23:13:54.095,17.040
 23:13:54.197,17.187
 23:13:54.298,17.293
 23:13:54.400,17.447
 23:13:54.503,17.427
 23:13:54.611,17.200
 23:13:54.711,17.107
 23:13:54.809,17.107
 23:13:54.912,17.320
 23:13:55.015,16.980
 23:13:55.131,16.967
 23:13:55.151,17.513
 23:13:55.322,17.353
 23:13:55.350,17.400
 23:13:55.544,17.307
 23:13:55.554,17.260
 23:13:55.653,17.213
 23:13:55.757,17.373
 23:13:55.867,17.287
 23:13:55.964,17.367
 23:13:56.064,17.267
 23:13:56.232,17.153
 23:13:56.250,16.953
 23:13:56.370,17.053
 23:13:56.449,17.167
 23:13:56.551,17.153
 23:13:56.655,17.307
 23:13:56.774,17.067
 23:13:56.858,17.227
 23:13:56.970,17.227
 23:13:57.064,17.360
 23:13:57.167,17.333
 23:13:57.277,17.007
 23:13:57.381,16.920
 23:13:57.445,17.167
 23:13:57.574,17.413
 23:13:57.677,17.340
 23:13:57.781,17.180
 23:13:57.884,16.967
 23:13:57.984,17.320
 23:13:58.086,17.433
 23:13:58.190,17.153
 23:13:58.299,17.073
 23:13:58.396,17.053
 23:13:58.532,17.127
 23:13:58.603,17.073
 23:13:58.701,17.247
 23:13:58.807,17.220
 23:13:58.845,17.340
 23:13:59.008,17.287
 23:13:59.117,17.247
 23:13:59.143,17.527
 23:13:59.241,17.313
 23:13:59.340,17.233
 23:13:59.444,17.147
 23:13:59.542,17.093
 23:13:59.654,17.240
 23:13:59.751,17.127
 23:13:59.853,17.400
 23:13:59.953,17.220
 23:14:00.059,17.327
 23:14:00.134,17.360
 23:14:00.238,17.433
 23:14:00.346,17.187
 23:14:00.443,17.307
 23:14:00.545,17.073
 23:14:00.648,17.267
 23:14:00.764,17.153
 23:14:00.861,17.253
 23:14:00.957,17.220
 23:14:01.057,16.827
 23:14:01.159,17.227
 23:14:01.262,17.120
 23:14:01.380,17.227
 23:14:01.467,17.173
 23:14:01.568,16.893
 23:14:01.664,17.307
 23:14:01.790,17.080
 23:14:01.876,17.087
 23:14:01.977,17.240
 23:14:02.035,17.167
 23:14:02.143,16.807
 23:14:02.251,17.173
 23:14:02.388,17.167
 23:14:02.490,17.060
 23:14:02.592,17.327
 23:14:02.703,17.093
 23:14:02.733,17.147
 23:14:02.893,17.207
 23:14:02.996,17.280
 23:14:03.048,17.100
 23:14:03.129,17.087
 23:14:03.243,16.940
 23:14:03.339,17.293
 23:14:03.437,17.400
 23:14:03.538,17.200
 23:14:03.632,17.293
 23:14:03.728,17.207
 23:14:03.829,17.293
 23:14:03.952,17.160
 23:14:04.026,16.940
 23:14:04.130,17.340
 23:14:04.232,17.047
 23:14:04.333,16.960
 23:14:04.435,17.220
 23:14:04.547,17.393
 23:14:04.644,17.193
 23:14:04.756,17.107
 23:14:04.854,17.293
 23:14:04.954,17.093
 23:14:05.053,17.320
 23:14:05.161,17.247
 23:14:05.259,16.813
 23:14:05.367,17.060
 23:14:05.466,17.273
 23:14:05.522,17.280
 23:14:05.626,17.380
 23:14:05.736,17.113
 23:14:05.839,17.060
 23:14:05.972,16.953
 23:14:06.046,17.080
 23:14:06.178,17.160
 23:14:06.279,16.933
 23:14:06.391,17.173
 23:14:06.419,17.393
 23:14:06.525,17.153
 23:14:06.618,17.227
 23:14:06.810,17.193
 23:14:06.894,17.220
 23:14:06.916,17.233
 23:14:07.099,17.200
 23:14:07.123,17.093
 23:14:07.231,17.120
 23:14:07.327,17.220
 23:14:07.507,17.133
 23:14:07.535,17.007
 23:14:07.627,17.213
 23:14:07.712,17.107
 23:14:07.814,16.873
 23:14:07.918,17.027
 23:14:08.039,17.220
 23:14:08.132,17.133
 23:14:08.232,17.267
 23:14:08.328,17.420
 23:14:08.430,16.893
 23:14:08.533,17.060
 23:14:08.635,17.127
 23:14:08.737,17.113
 23:14:08.838,17.313
 23:14:08.942,17.273
 23:14:09.044,17.353
 23:14:09.146,17.240
 23:14:09.249,17.127
 23:14:09.351,17.167
 23:14:09.465,16.800
 23:14:09.557,17.027
 23:14:09.619,16.940
 23:14:09.761,17.227
 23:14:09.877,17.253
 23:14:09.907,16.933
 23:14:10.068,17.253
 23:14:10.170,17.193
 23:14:10.274,17.140
 23:14:10.375,17.180
 23:14:10.477,17.200
 23:14:10.505,17.047
 23:14:10.605,17.207
 23:14:10.706,17.367
 23:14:10.808,17.300
 23:14:10.990,17.320
 23:14:11.020,17.087
 23:14:11.195,17.193
 23:14:11.223,17.200
 23:14:11.326,17.207
 23:14:11.501,17.187
 23:14:11.503,16.880
 23:14:11.603,17.373
 23:14:11.713,17.187
 23:14:11.811,17.160
 23:14:11.912,17.140
 23:14:12.036,17.213
 23:14:12.116,17.353
 23:14:12.217,17.027
 23:14:12.321,17.253
 23:14:12.423,17.147
 23:14:12.525,17.100
 23:14:12.636,17.113
 23:14:12.731,17.333
 23:14:12.841,16.860
 23:14:12.937,17.193
 23:14:13.038,17.173
 23:14:13.140,17.427
 23:14:13.246,17.200
 23:14:13.344,17.133
 23:14:13.456,17.233
 23:14:13.550,17.113
 23:14:13.652,17.040
 23:14:13.755,17.427
 23:14:13.875,17.327
 23:14:13.895,17.213
 23:14:14.061,17.207
 23:14:14.128,17.220
 23:14:14.286,17.280
 23:14:14.334,17.107
 23:14:14.402,17.187
 23:14:14.573,17.147
 23:14:14.607,17.267
 23:14:14.745,17.227
 23:14:14.883,17.160
 23:14:14.907,17.187
 23:14:15.007,17.247
 23:14:15.189,17.133
 23:14:15.192,17.260
 23:14:15.292,17.567
 23:14:15.402,17.147
 23:14:15.499,16.893
 23:14:15.598,17.173
 23:14:15.712,17.180
 23:14:15.802,17.180
 23:14:15.904,17.407
 23:14:16.001,16.880
 23:14:16.125,16.893
 23:14:16.223,17.073
 23:14:16.320,17.127
 23:14:16.418,17.433
 23:14:16.520,16.973
 23:14:16.622,17.293
 23:14:16.724,17.020
 23:14:16.826,17.260
 23:14:16.930,17.247
 23:14:17.032,16.953
 23:14:17.143,17.300
 23:14:17.237,17.193
 23:14:17.339,17.173
 23:14:17.442,17.380
 23:14:17.548,16.793
 23:14:17.646,17.140
 23:14:17.748,17.387
 23:14:17.849,17.333
 23:14:17.961,17.007
 23:14:17.991,17.153
 23:14:18.089,17.087
 23:14:18.185,17.073
 23:14:18.284,17.320
 23:14:18.400,17.453
 23:14:18.488,17.200
 23:14:18.668,17.060
 23:14:18.696,17.047
 23:14:18.796,17.227
 23:14:18.900,17.073
 23:14:18.979,17.227
 23:14:19.087,17.187
 23:14:19.187,17.320
 23:14:19.285,17.300
 23:14:19.386,17.393
 23:14:19.498,17.253
 23:14:19.598,17.060
 23:14:19.693,17.353
 23:14:19.797,17.280
 23:14:19.901,17.160
 23:14:20.001,17.193
 23:14:20.122,17.153
 23:14:20.210,17.287
 23:14:20.308,17.167
 23:14:20.410,17.193
 23:14:20.535,17.207
 23:14:20.615,16.793
 23:14:20.725,17.307
 23:14:20.822,17.200
 23:14:20.925,17.027
 23:14:21.029,16.960
 23:14:21.081,16.853
 23:14:21.232,17.200
 23:14:21.272,17.373
 23:14:21.436,17.200
 23:14:21.538,16.947
 23:14:21.639,17.080
 23:14:21.695,17.047
 23:14:21.845,17.053
 23:14:21.871,17.120
 23:14:21.986,17.287
 23:14:22.072,17.213
 23:14:22.254,17.040
 23:14:22.282,16.973
 23:14:22.370,17.020
 23:14:22.490,17.133
 23:14:22.570,17.333
 23:14:22.692,17.120
 23:14:22.781,17.227
 23:14:22.877,17.340
 23:14:22.976,17.247
 23:14:23.074,17.327
 23:14:23.179,16.827
 23:14:23.278,17.167
 23:14:23.385,17.280
 23:14:23.487,17.080
 23:14:23.584,17.027
 23:14:23.686,17.120
 23:14:23.797,17.480
 23:14:23.892,17.227
 23:14:23.994,17.473
 23:14:24.097,17.033
 23:14:24.209,16.907
 23:14:24.311,17.407
 23:14:24.409,17.493
 23:14:24.506,17.287
 23:14:24.610,17.273
 23:14:24.712,17.220
 23:14:24.813,17.047
 23:14:24.917,17.287
 23:14:25.020,17.407
 23:14:25.120,17.187
 23:14:25.222,17.287
 23:14:25.265,16.793
 23:14:25.427,17.180
 23:14:25.482,17.227
 23:14:25.735,17.200
 23:14:25.739,17.080
 23:14:25.763,17.080
 23:14:25.861,17.167
 23:14:25.964,17.000
 23:14:26.068,17.227
 23:14:26.167,17.013
 23:14:26.272,17.127
 23:14:26.368,17.173
 23:14:26.479,17.073
 23:14:26.579,17.267
 23:14:26.681,17.313
 23:14:26.782,17.293
 23:14:26.876,17.393
 23:14:26.973,17.027
 23:14:27.075,17.053
 23:14:27.174,17.147
 23:14:27.271,17.260
 23:14:27.375,17.413
 23:14:27.476,17.167
 23:14:27.582,17.160
 23:14:27.681,16.973
 23:14:27.781,17.300
 23:14:27.888,17.147
 23:14:27.990,16.947
 23:14:28.090,17.333
 23:14:28.207,17.373
 23:14:28.295,17.067
 23:14:28.399,17.273
 23:14:28.502,17.060
 23:14:28.622,17.100
 23:14:28.705,17.293
 23:14:28.816,17.113
 23:14:28.908,17.287
 23:14:29.011,17.120
 23:14:29.114,17.133
 23:14:29.216,17.327
 23:14:29.320,17.280
 23:14:29.350,17.307
 23:14:29.455,17.260
 23:14:29.551,17.100
 23:14:29.650,17.300
 23:14:29.757,17.013
 23:14:29.855,17.227
 23:14:29.985,17.120
 23:14:30.068,17.233
 23:14:30.196,17.307
 23:14:30.269,17.040
 23:14:30.366,17.527
 23:14:30.455,17.440
 23:14:30.553,17.193
 23:14:30.651,17.240
 23:14:30.754,17.267
 23:14:30.855,17.380
 23:14:30.957,17.207
 23:14:31.060,16.947
 23:14:31.163,17.240
 23:14:31.265,17.073
 23:14:31.368,17.273
 23:14:31.477,17.147
 23:14:31.582,17.013
 23:14:31.677,17.167
 23:14:31.779,17.233
 23:14:31.884,17.287
 23:14:31.992,17.240
 23:14:32.119,17.127
 23:14:32.192,17.193
 23:14:32.293,17.267
 23:14:32.398,17.027
 23:14:32.502,17.127
 23:14:32.617,16.807
 23:14:32.706,17.027
 23:14:32.804,17.107
 23:14:32.904,17.000
 23:14:33.027,17.227
 23:14:33.107,17.033
 23:14:33.212,17.373
 23:14:33.238,17.300
 23:14:33.351,17.047
 23:14:33.446,17.253
 23:14:33.548,17.060
 23:14:33.723,17.027
 23:14:33.739,17.133
 23:14:33.859,17.120
 23:14:33.955,17.093
 23:14:34.057,16.927
 23:14:34.155,17.013
 23:14:34.254,16.927
 23:14:34.338,16.967
 23:14:34.454,17.353
 23:14:34.542,17.300
 23:14:34.644,17.020
 23:14:34.747,17.087
 23:14:34.866,17.367
 23:14:34.964,17.593
 23:14:35.061,17.213
 23:14:35.157,16.820
 23:14:35.259,17.093
 23:14:35.356,17.020
 23:14:35.454,17.213
 23:14:35.568,17.080
 23:14:35.668,16.960
 23:14:35.771,16.947
 23:14:35.874,17.180
 23:14:35.978,17.220
 23:14:36.078,17.347
 23:14:36.180,17.127
 23:14:36.292,17.080
 23:14:36.384,17.227
 23:14:36.486,17.173
 23:14:36.590,17.153
 23:14:36.703,17.287
 23:14:36.735,16.947
 23:14:36.905,17.273
 23:14:36.940,17.253
 23:14:37.026,17.113
 23:14:37.126,17.213
 23:14:37.228,17.140
 23:14:37.331,17.060
 23:14:37.433,17.073
 23:14:37.536,17.253
 23:14:37.717,17.027
 23:14:37.725,17.227
 23:14:37.831,17.093
 23:14:37.927,17.280
 23:14:38.048,17.073
 23:14:38.130,17.300
 23:14:38.238,17.240
 23:14:38.332,17.313
 23:14:38.433,17.120
 23:14:38.541,17.280
 23:14:38.637,17.300
 23:14:38.741,16.980
 23:14:38.865,17.227
 23:14:38.954,17.147
 23:14:39.050,17.233
 23:14:39.149,17.333
 23:14:39.252,17.487
 23:14:39.379,17.273
 23:14:39.457,17.053
 23:14:39.559,17.133
 23:14:39.670,17.347
 23:14:39.770,17.260
 23:14:39.866,17.220
 23:14:39.968,16.807
 23:14:40.044,17.433
 23:14:40.198,17.120
 23:14:40.275,17.180
 23:14:40.379,17.213
 23:14:40.485,16.947
 23:14:40.587,17.080
 23:14:40.704,17.267
 23:14:40.716,17.180
 23:14:40.892,17.233
 23:14:40.919,17.260
 23:14:41.017,17.353
 23:14:41.136,17.147
 23:14:41.232,17.153
 23:14:41.332,17.040
 23:14:41.437,17.207
 23:14:41.515,16.993
 23:14:41.634,16.893
 23:14:41.735,17.253
 23:14:41.836,17.160
 23:14:41.914,16.993
 23:14:42.018,16.913
 23:14:42.120,17.167
 23:14:42.221,17.207
 23:14:42.328,17.000
 23:14:42.427,17.080
 23:14:42.542,16.820
 23:14:42.631,17.113
 23:14:42.734,16.920
 23:14:42.835,17.267
 23:14:42.952,17.093
 23:14:43.049,16.800
 23:14:43.149,17.127
 23:14:43.245,17.193
 23:14:43.372,17.080
 23:14:43.452,17.047
 23:14:43.553,17.060
 23:14:43.656,17.220
 23:14:43.757,17.220
 23:14:43.860,17.387
 23:14:44.067,17.213
 23:14:44.071,17.100
 23:14:44.177,17.147
 23:14:44.271,17.187
 23:14:44.341,17.007
 23:14:44.417,17.027
 23:14:44.578,16.893
 23:14:44.677,17.000
 23:14:44.706,16.813
 23:14:44.813,17.207
 23:14:44.912,17.327
 23:14:45.019,17.127
 23:14:45.111,17.013
 23:14:45.292,17.347
 23:14:45.322,17.227
 23:14:45.420,17.267
 23:14:45.522,17.100
 23:14:45.625,17.020
 23:14:45.705,17.160
 23:14:45.807,17.133
 23:14:45.918,17.327
 23:14:46.035,17.207
 23:14:46.112,17.173
 23:14:46.216,17.100
 23:14:46.323,17.253
 23:14:46.420,17.153
 23:14:46.546,17.307
 23:14:46.626,16.793
 23:14:46.727,17.120
 23:14:46.839,17.240
 23:14:46.950,17.267
 23:14:47.034,17.187
 23:14:47.139,17.013
 23:14:47.240,16.953
 23:14:47.386,17.307
 23:14:47.445,17.027
 23:14:47.546,17.240
 23:14:47.658,17.093
 23:14:47.760,16.793
 23:14:47.855,17.220
 23:14:47.955,17.073
 23:14:48.058,17.113
 23:14:48.162,16.900
 23:14:48.264,17.027
 23:14:48.372,16.773
 23:14:48.469,17.207
 23:14:48.497,17.353
 23:14:48.595,17.413
 23:14:48.724,16.920
 23:14:48.811,17.060
 23:14:48.909,17.220
 23:14:49.006,17.087
 23:14:49.198,17.360
 23:14:49.202,17.013
 23:14:49.390,16.960
 23:14:49.392,17.127
 23:14:49.493,17.113
 23:14:49.618,17.067
 23:14:49.691,17.340
 23:14:49.800,16.993
 23:14:49.902,16.993
 23:14:50.003,17.107
 23:14:50.105,17.273
 23:14:50.209,17.327
 23:14:50.312,17.320
 23:14:50.422,16.953
 23:14:50.522,17.167
 23:14:50.626,17.067
 23:14:50.721,17.167
 23:14:50.823,17.047
 23:14:50.928,17.160
 23:14:51.035,17.127
 23:14:51.132,16.987
 23:14:51.232,17.107
 23:14:51.363,17.233
 23:14:51.439,17.260
 23:14:51.540,17.293
 23:14:51.644,17.353
 23:14:51.746,17.287
 23:14:51.848,17.087
 23:14:51.953,16.987
 23:14:52.053,17.093
 23:14:52.095,17.160
 23:14:52.183,17.147
 23:14:52.282,17.153
 23:14:52.384,17.060
 23:14:52.486,17.187
 23:14:52.590,17.167
 23:14:52.793,17.240
 23:14:52.797,17.360
 23:14:52.897,17.400
 23:14:52.998,17.253
 23:14:53.118,17.573
 23:14:53.198,17.313
 23:14:53.284,17.233
 23:14:53.383,17.167
 23:14:53.489,17.227
 23:14:53.609,17.207
 23:14:53.691,17.080
 23:14:53.794,17.247
 23:14:53.895,17.407
 23:14:54.001,17.287
 23:14:54.100,16.960
 23:14:54.202,17.127
 23:14:54.298,17.160
 23:14:54.412,17.260
 23:14:54.509,17.240
 23:14:54.611,17.307
 23:14:54.715,16.907
 23:14:54.811,17.200
 23:14:54.914,17.367
 23:14:55.034,17.020
 23:14:55.124,16.947
 23:14:55.225,17.347
 23:14:55.329,17.180
 23:14:55.447,17.107
 23:14:55.475,17.093
 23:14:55.636,17.193
 23:14:55.738,17.173
 23:14:55.848,17.240
 23:14:55.878,17.387
 23:14:55.973,17.247
 23:14:56.071,17.073
 23:14:56.183,17.273
 23:14:56.281,17.253
 23:14:56.455,17.233
 23:14:56.549,16.973
 23:14:56.577,17.240
 23:14:56.673,17.227
 23:14:56.792,17.227
 23:14:56.872,17.100
 23:14:56.992,17.253
 23:14:57.070,17.147
 23:14:57.177,17.200
 23:14:57.283,17.300
 23:14:57.377,17.020
 23:14:57.480,17.307
 23:14:57.582,17.160
 23:14:57.676,17.260
 23:14:57.796,17.480
 23:14:57.895,16.967
 23:14:57.991,17.200
 23:14:58.093,17.220
 23:14:58.167,17.100
 23:14:58.298,17.260
 23:14:58.412,17.087
 23:14:58.464,17.027
 23:14:58.607,17.360
 23:14:58.709,17.267
 23:14:58.819,17.347
 23:14:58.893,17.040
 23:14:59.014,17.113
 23:14:59.120,17.220
 23:14:59.222,17.173
 23:14:59.324,17.167
 23:14:59.445,17.160
 23:14:59.463,17.180
 23:14:59.631,17.260
 23:14:59.732,17.387
 23:14:59.856,17.373
 23:14:59.938,17.153
 23:14:59.964,17.227
 23:15:00.064,17.180
 23:15:00.179,17.213
 23:15:00.261,17.040
 23:15:00.379,17.087
 23:15:00.476,17.000
 23:15:00.654,17.247
 23:15:00.658,17.193
 23:15:00.780,17.273
 23:15:00.863,17.460
 23:15:00.961,17.300
 23:15:01.063,16.973
 23:15:01.167,17.213
 23:15:01.282,17.080
 23:15:01.371,17.047
 23:15:01.473,16.813
 23:15:01.576,17.300
 23:15:01.694,17.033
 23:15:01.789,17.133
 23:15:01.886,17.120
 23:15:02.017,17.073
 23:15:02.092,16.973
 23:15:02.191,17.140
 23:15:02.254,16.940
 23:15:02.353,17.033
 23:15:02.497,17.067
 23:15:02.599,16.847
 23:15:02.666,17.260
 23:15:02.775,17.260
 23:15:02.874,16.973
 23:15:03.008,17.093
 23:15:03.120,17.167
 23:15:03.213,17.100
 23:15:03.285,17.200
 23:15:03.419,17.173
 23:15:03.531,17.173
 23:15:03.561,17.107
 23:15:03.692,17.167
 23:15:03.754,17.013
 23:15:03.856,17.353
 23:15:03.963,17.073
 23:15:04.065,17.047
 23:15:04.159,17.280
 23:15:04.262,17.373
 23:15:04.365,17.120
 23:15:04.465,17.107
 23:15:04.589,17.240
 23:15:04.647,16.820
 23:15:04.750,17.340
 23:15:04.858,16.987
 23:15:04.958,17.233
 23:15:05.063,17.273
 23:15:05.160,16.887
 23:15:05.262,16.907
 23:15:05.368,17.107
 23:15:05.465,17.120
 23:15:05.569,17.260
 23:15:05.691,17.247
 23:15:05.783,17.193
 23:15:05.880,17.187
 23:15:05.978,17.160
 23:15:06.104,17.173
 23:15:06.184,16.647
 23:15:06.285,17.020
 23:15:06.387,17.160
 23:15:06.497,17.167
 23:15:06.594,17.073
 23:15:06.690,17.007
 23:15:06.798,16.967
 23:15:06.908,17.313
 23:15:07.005,17.060
 23:15:07.105,17.313
 23:15:07.207,17.120
 23:15:07.305,16.853
 23:15:07.412,17.120
 23:15:07.474,17.293
 23:15:07.553,17.260
 23:15:07.655,17.253
 23:15:07.758,16.900
 23:15:07.862,16.893
 23:15:07.944,17.187
 23:15:08.042,17.393
 23:15:08.153,17.047
 23:15:08.263,17.113
 23:15:08.341,17.080
 23:15:08.440,17.080
 23:15:08.538,17.120
 23:15:08.642,17.213
 23:15:08.748,17.227
 23:15:08.847,17.113
 23:15:08.949,17.247
 23:15:09.053,16.880
 23:15:09.155,16.940
 23:15:09.270,17.133
 23:15:09.368,17.013
 23:15:09.460,16.773
 23:15:09.562,17.020
 23:15:09.664,16.960
 23:15:09.782,16.960
 23:15:09.878,17.500
