Time,Temperature
 23:15:46.016,26.760
 23:15:46.044,26.750
 23:15:46.143,26.780
 23:15:46.245,26.760
 23:15:46.417,26.730
 23:15:46.427,26.750
 23:15:46.528,26.790
 23:15:46.640,26.780
 23:15:46.738,26.730
 23:15:46.854,26.790
 23:15:47.041,26.790
 23:15:47.045,26.760
 23:15:47.144,26.760
 23:15:47.263,26.750
 23:15:47.363,26.780
 23:15:47.459,26.790
 23:15:47.557,26.790
 23:15:47.656,26.760
 23:15:47.758,26.780
 23:15:47.860,26.730
 23:15:47.964,26.780
 23:15:48.069,26.760
 23:15:48.167,26.760
 23:15:48.271,26.780
 23:15:48.372,26.790
 23:15:48.476,26.780
 23:15:48.578,26.750
 23:15:48.690,26.780
 23:15:48.781,26.790
 23:15:48.907,26.780
 23:15:48.987,26.760
 23:15:49.102,26.760
 23:15:49.134,26.780
 23:15:49.300,26.790
 23:15:49.326,26.750
 23:15:49.424,26.790
 23:15:49.523,26.760
 23:15:49.625,26.790
 23:15:49.727,26.810
 23:15:49.832,26.760
 23:15:50.011,26.790
 23:15:50.037,26.780
 23:15:50.224,26.760
 23:15:50.230,26.790
 23:15:50.326,26.760
 23:15:50.422,26.760
 23:15:50.528,26.790
 23:15:50.625,26.810
 23:15:50.727,26.810
 23:15:50.829,26.790
 23:15:50.939,26.790
 23:15:51.036,26.750
 23:15:51.142,26.810
 23:15:51.262,26.810
 23:15:51.320,26.760
 23:15:51.443,26.810
 23:15:51.547,26.760
 23:15:51.649,26.790
 23:15:51.774,26.780
 23:15:51.852,26.780
 23:15:51.962,26.760
 23:15:52.066,26.760
 23:15:52.161,26.760
 23:15:52.263,26.760
 23:15:52.369,26.730
 23:15:52.472,26.760
 23:15:52.570,26.790
 23:15:52.674,26.810
 23:15:52.778,26.750
 23:15:52.887,26.790
 23:15:52.911,26.820
 23:15:53.009,26.840
 23:15:53.125,26.810
 23:15:53.220,26.750
 23:15:53.318,26.760
 23:15:53.414,26.780
 23:15:53.512,26.810
 23:15:53.618,26.780
 23:15:53.722,26.790
 23:15:53.834,26.810
 23:15:53.912,26.790
 23:15:54.009,26.790
 23:15:54.107,26.790
 23:15:54.209,26.810
 23:15:54.319,26.790
 23:15:54.417,26.790
 23:15:54.517,26.790
 23:15:54.619,26.780
 23:15:54.722,26.790
 23:15:54.824,26.820
 23:15:54.940,26.790
 23:15:55.050,26.760
 23:15:55.131,26.810
 23:15:55.233,26.790
 23:15:55.351,26.810
 23:15:55.449,26.790
 23:15:55.550,26.810
 23:15:55.673,26.780
 23:15:55.727,26.820
 23:15:55.848,26.760
 23:15:55.950,26.760
 23:15:56.052,26.790
 23:15:56.153,26.780
 23:15:56.259,26.790
 23:15:56.359,26.790
 23:15:56.461,26.790
 23:15:56.572,26.760
 23:15:56.606,26.820
 23:15:56.704,26.840
 23:15:56.800,26.820
 23:15:56.895,26.790
 23:15:56.999,26.810
 23:15:57.187,26.780
 23:15:57.216,26.760
 23:15:57.312,26.790
 23:15:57.408,26.810
 23:15:57.510,26.810
 23:15:57.611,26.780
 23:15:57.793,26.780
 23:15:57.795,26.780
 23:15:57.895,26.790
 23:15:57.996,26.790
 23:15:58.100,26.760
 23:15:58.204,26.760
 23:15:58.314,26.790
 23:15:58.411,26.790
 23:15:58.509,26.790
 23:15:58.613,26.790
 23:15:58.722,26.790
 23:15:58.821,26.780
 23:15:58.919,26.790
 23:15:59.025,26.780
 23:15:59.088,26.820
 23:15:59.196,26.750
 23:15:59.298,26.760
 23:15:59.443,26.810
 23:15:59.501,26.810
 23:15:59.605,26.810
 23:15:59.759,26.820
 23:15:59.840,26.760
 23:15:59.942,26.790
 23:16:00.050,26.810
 23:16:00.152,26.810
 23:16:00.245,26.820
 23:16:00.353,26.760
 23:16:00.456,26.780
 23:16:00.496,26.790
 23:16:00.595,26.760
 23:16:00.692,26.760
 23:16:00.977,26.780
 23:16:00.979,26.760
 23:16:00.983,26.790
 23:16:01.103,26.760
 23:16:01.189,26.790
 23:16:01.301,26.820
 23:16:01.402,26.780
 23:16:01.480,26.810
 23:16:01.599,26.780
 23:16:01.696,26.760
 23:16:01.792,26.840
 23:16:01.892,26.780
 23:16:01.992,26.780
 23:16:02.093,26.790
 23:16:02.197,26.790
 23:16:02.299,26.810
 23:16:02.403,26.790
 23:16:02.503,26.780
 23:16:02.609,26.760
 23:16:02.709,26.780
 23:16:02.811,26.820
 23:16:02.912,26.760
 23:16:03.024,26.760
 23:16:03.180,26.790
 23:16:03.184,26.810
 23:16:03.323,26.760
 23:16:03.435,26.760
 23:16:03.533,26.750
 23:16:03.630,26.790
 23:16:03.732,26.820
 23:16:03.834,26.780
 23:16:03.937,26.790
 23:16:04.040,26.820
 23:16:04.142,26.810
 23:16:04.210,26.750
 23:16:04.338,26.780
 23:16:04.389,26.790
 23:16:04.493,26.810
 23:16:04.579,26.790
 23:16:04.677,26.760
 23:16:04.780,26.810
 23:16:04.884,26.790
 23:16:04.984,26.760
 23:16:05.088,26.780
 23:16:05.193,26.780
 23:16:05.273,26.790
 23:16:05.371,26.790
 23:16:05.482,26.760
 23:16:05.594,26.810
 23:16:05.680,26.760
 23:16:05.782,26.790
 23:16:05.882,26.760
 23:16:06.006,26.820
 23:16:06.088,26.810
 23:16:06.190,26.760
 23:16:06.291,26.790
 23:16:06.401,26.760
 23:16:06.497,26.790
 23:16:06.602,26.790
 23:16:06.702,26.810
 23:16:06.814,26.780
 23:16:06.914,26.730
 23:16:07.007,26.790
 23:16:07.115,26.790
 23:16:07.215,26.790
 23:16:07.316,26.810
 23:16:07.433,26.790
 23:16:07.521,26.820
 23:16:07.623,26.760
 23:16:07.730,26.810
 23:16:07.844,26.760
 23:16:07.874,26.790
 23:16:08.034,26.780
 23:16:08.136,26.810
 23:16:08.248,26.760
 23:16:08.278,26.820
 23:16:08.374,26.820
 23:16:08.467,26.810
 23:16:08.569,26.780
 23:16:08.673,26.790
 23:16:08.769,26.790
 23:16:08.946,26.760
 23:16:08.980,26.810
 23:16:09.060,26.780
 23:16:09.164,26.790
 23:16:09.271,26.790
 23:16:09.389,26.810
 23:16:09.465,26.820
 23:16:09.569,26.810
 23:16:09.682,26.780
 23:16:09.782,26.820
 23:16:09.880,26.790
 23:16:09.981,26.780
 23:16:10.081,26.810
 23:16:10.185,26.810
 23:16:10.289,26.790
 23:16:10.388,26.760
 23:16:10.490,26.790
 23:16:10.594,26.760
 23:16:10.696,26.810
 23:16:10.833,26.780
 23:16:10.907,26.820
 23:16:11.007,26.820
 23:16:11.108,26.820
 23:16:11.218,26.760
 23:16:11.314,26.780
 23:16:11.412,26.810
 23:16:11.520,26.790
 23:16:11.616,26.790
 23:16:11.720,26.780
 23:16:11.843,26.790
 23:16:11.857,26.780
 23:16:11.955,26.810
 23:16:12.051,26.820
 23:16:12.210,26.790
 23:16:12.260,26.760
 23:16:12.356,26.790
 23:16:12.460,26.810
 23:16:12.577,26.820
 23:16:12.675,26.790
 23:16:12.749,26.820
 23:16:12.849,26.760
 23:16:12.949,26.790
 23:16:13.050,26.790
 23:16:13.154,26.810
 23:16:13.268,26.790
 23:16:13.357,26.790
 23:16:13.453,26.820
 23:16:13.553,26.840
 23:16:13.683,26.780
 23:16:13.791,26.810
 23:16:13.869,26.820
 23:16:14.094,26.820
 23:16:14.096,26.780
 23:16:14.176,26.790
 23:16:14.280,26.810
 23:16:14.382,26.820
 23:16:14.485,26.790
 23:16:14.581,26.810
 23:16:14.689,26.790
 23:16:14.793,26.840
 23:16:14.896,26.810
 23:16:14.998,26.810
 23:16:15.100,26.820
 23:16:15.201,26.760
 23:16:15.305,26.810
 23:16:15.409,26.790
 23:16:15.519,26.810
 23:16:15.610,26.780
 23:16:15.714,26.790
 23:16:15.740,26.760
 23:16:15.840,26.750
 23:16:15.953,26.790
 23:16:16.051,26.790
 23:16:16.153,26.780
 23:16:16.253,26.810
 23:16:16.338,26.790
 23:16:16.438,26.840
 23:16:16.558,26.820
 23:16:16.638,26.810
 23:16:16.737,26.780
 23:16:16.843,26.780
 23:16:16.943,26.790
 23:16:17.058,26.760
 23:16:17.151,26.780
 23:16:17.275,26.790
 23:16:17.357,26.790
 23:16:17.454,26.790
 23:16:17.556,26.810
 23:16:17.658,26.780
 23:16:17.768,26.790
 23:16:17.864,26.790
 23:16:17.968,26.820
 23:16:18.092,26.790
 23:16:18.158,26.790
 23:16:18.277,26.820
 23:16:18.375,26.820
 23:16:18.479,26.780
 23:16:18.576,26.790
 23:16:18.684,26.810
 23:16:18.786,26.760
 23:16:18.894,26.790
 23:16:18.993,26.820
 23:16:19.095,26.790
 23:16:19.195,26.790
 23:16:19.233,26.810
 23:16:19.330,26.810
 23:16:19.426,26.820
 23:16:19.528,26.820
 23:16:19.628,26.790
 23:16:19.731,26.790
 23:16:19.839,26.790
 23:16:19.929,26.780
 23:16:20.038,26.780
 23:16:20.139,26.820
 23:16:20.243,26.810
 23:16:20.339,26.790
 23:16:20.446,26.820
 23:16:20.530,26.790
 23:16:20.628,26.820
 23:16:20.833,26.780
 23:16:20.835,26.790
 23:16:20.935,26.790
 23:16:21.039,26.820
 23:16:21.147,26.820
 23:16:21.241,26.820
 23:16:21.345,26.820
 23:16:21.447,26.840
 23:16:21.551,26.810
 23:16:21.670,26.810
 23:16:21.766,26.790
 23:16:21.858,26.820
 23:16:21.962,26.840
 23:16:22.084,26.810
 23:16:22.176,26.790
 23:16:22.276,26.810
 23:16:22.374,26.790
 23:16:22.472,26.840
 23:16:22.540,26.810
 23:16:22.641,26.790
 23:16:22.717,26.790
 23:16:22.881,26.780
 23:16:22.983,26.810
 23:16:23.086,26.810
 23:16:23.188,26.790
 23:16:23.304,26.790
 23:16:23.332,26.790
 23:16:23.430,26.810
 23:16:23.526,26.790
 23:16:23.632,26.790
 23:16:23.727,26.790
 23:16:23.907,26.820
 23:16:23.933,26.790
 23:16:24.015,26.790
 23:16:24.135,26.820
 23:16:24.212,26.810
 23:16:24.338,26.780
 23:16:24.424,26.840
 23:16:24.523,26.780
 23:16:24.622,26.820
 23:16:24.724,26.810
 23:16:24.828,26.810
 23:16:24.930,26.860
 23:16:25.031,26.810
 23:16:25.143,26.780
 23:16:25.239,26.790
 23:16:25.343,26.840
 23:16:25.441,26.780
 23:16:25.548,26.790
 23:16:25.648,26.820
 23:16:25.709,26.820
 23:16:25.853,26.780
 23:16:25.953,26.790
 23:16:26.056,26.860
 23:16:26.178,26.790
 23:16:26.264,26.810
 23:16:26.363,26.790
 23:16:26.459,26.780
 23:16:26.510,26.780
 23:16:26.669,26.820
 23:16:26.774,26.820
 23:16:26.874,26.860
 23:16:26.911,26.780
 23:16:27.005,26.790
 23:16:27.110,26.780
 23:16:27.216,26.790
 23:16:27.309,26.810
 23:16:27.411,26.810
 23:16:27.513,26.840
 23:16:27.616,26.820
 23:16:27.718,26.840
 23:16:27.820,26.820
 23:16:27.923,26.790
 23:16:28.013,26.820
 23:16:28.110,26.810
 23:16:28.211,26.810
 23:16:28.308,26.860
 23:16:28.426,26.790
 23:16:28.526,26.760
 23:16:28.624,26.810
 23:16:28.717,26.840
 23:16:28.819,26.790
 23:16:28.926,26.840
 23:16:29.024,26.820
 23:16:29.127,26.840
 23:16:29.201,26.780
 23:16:29.332,26.790
 23:16:29.434,26.820
 23:16:29.536,26.790
 23:16:29.639,26.820
 23:16:29.742,26.780
 23:16:29.853,26.810
 23:16:29.947,26.840
 23:16:30.049,26.860
 23:16:30.152,26.810
 23:16:30.262,26.790
 23:16:30.360,26.840
 23:16:30.458,26.810
 23:16:30.562,26.820
 23:16:30.674,26.860
 23:16:30.700,26.790
 23:16:30.796,26.790
 23:16:30.894,26.790
 23:16:31.074,26.820
 23:16:31.101,26.790
 23:16:31.200,26.780
 23:16:31.319,26.820
 23:16:31.411,26.820
 23:16:31.508,26.820
 23:16:31.590,26.820
 23:16:31.697,26.810
 23:16:31.802,26.790
 23:16:31.898,26.810
 23:16:31.994,26.810
 23:16:32.099,26.840
 23:16:32.199,26.810
 23:16:32.303,26.810
 23:16:32.422,26.820
 23:16:32.508,26.820
 23:16:32.611,26.820
 23:16:32.713,26.840
 23:16:32.835,26.820
 23:16:32.917,26.790
 23:16:33.019,26.840
 23:16:33.122,26.810
 23:16:33.227,26.810
 23:16:33.329,26.890
 23:16:33.437,26.820
 23:16:33.532,26.840
 23:16:33.644,26.860
 23:16:33.739,26.810
 23:16:33.838,26.810
 23:16:33.944,26.820
 23:16:34.043,26.810
 23:16:34.145,26.820
 23:16:34.267,26.820
 23:16:34.350,26.860
 23:16:34.383,26.820
 23:16:34.555,26.810
 23:16:34.583,26.810
 23:16:34.699,26.810
 23:16:34.798,26.820
 23:16:34.894,26.810
 23:16:34.996,26.860
 23:16:35.094,26.860
 23:16:35.192,26.810
 23:16:35.281,26.810
 23:16:35.476,26.790
 23:16:35.488,26.780
 23:16:35.587,26.840
 23:16:35.682,26.820
 23:16:35.783,26.860
 23:16:35.896,26.840
 23:16:35.991,26.820
 23:16:36.098,26.860
 23:16:36.192,26.820
 23:16:36.295,26.860
 23:16:36.398,26.860
 23:16:36.511,26.860
 23:16:36.608,26.810
 23:16:36.729,26.860
 23:16:36.832,26.790
 23:16:36.918,26.810
 23:16:37.021,26.820
 23:16:37.114,26.790
 23:16:37.218,26.790
 23:16:37.319,26.840
 23:16:37.423,26.840
 23:16:37.526,26.860
 23:16:37.636,26.790
 23:16:37.731,26.790
 23:16:37.832,26.810
 23:16:37.904,26.820
 23:16:38.038,26.860
 23:16:38.139,26.840
 23:16:38.209,26.820
 23:16:38.348,26.860
 23:16:38.374,26.820
 23:16:38.473,26.820
 23:16:38.572,26.820
 23:16:38.670,26.820
 23:16:38.779,26.810
 23:16:38.959,26.810
 23:16:38.987,26.820
 23:16:39.082,26.820
 23:16:39.188,26.790
 23:16:39.290,26.810
 23:16:39.367,26.790
 23:16:39.473,26.820
 23:16:39.573,26.820
 23:16:39.674,26.820
 23:16:39.776,26.860
 23:16:39.888,26.790
 23:16:39.986,26.790
 23:16:40.187,26.840
 23:16:40.189,26.820
 23:16:40.290,26.820
 23:16:40.392,26.820
 23:16:40.508,26.810
 23:16:40.599,26.820
 23:16:40.704,26.860
 23:16:40.800,26.820
 23:16:40.921,26.840
 23:16:41.020,26.810
 23:16:41.116,26.820
 23:16:41.216,26.840
 23:16:41.315,26.820
 23:16:41.415,26.870
 23:16:41.518,26.820
 23:16:41.620,26.860
 23:16:41.724,26.840
 23:16:41.790,26.810
 23:16:41.928,26.790
 23:16:42.030,26.860
 23:16:42.134,26.820
 23:16:42.162,26.810
 23:16:42.258,26.860
 23:16:42.370,26.820
 23:16:42.466,26.860
 23:16:42.566,26.820
 23:16:42.668,26.820
 23:16:42.758,26.820
 23:16:42.950,26.860
 23:16:42.980,26.860
 23:16:43.081,26.820
 23:16:43.265,26.820
 23:16:43.267,26.820
 23:16:43.363,26.810
 23:16:43.487,26.820
 23:16:43.571,26.840
 23:16:43.668,26.820
 23:16:43.770,26.840
 23:16:43.886,26.790
 23:16:43.981,26.840
 23:16:44.077,26.860
 23:16:44.187,26.840
 23:16:44.292,26.810
 23:16:44.391,26.820
 23:16:44.487,26.820
 23:16:44.596,26.840
 23:16:44.694,26.820
 23:16:44.795,26.860
 23:16:44.918,26.860
 23:16:45.006,26.820
 23:16:45.103,26.820
 23:16:45.204,26.840
 23:16:45.329,26.860
 23:16:45.361,26.790
 23:16:45.512,26.810
 23:16:45.573,26.860
 23:16:45.654,26.810
 23:16:45.786,26.820
 23:16:45.922,26.820
 23:16:45.956,26.840
 23:16:46.054,26.840
 23:16:46.153,26.820
 23:16:46.332,26.840
 23:16:46.358,26.860
 23:16:46.537,26.810
 23:16:46.565,26.810
 23:16:46.662,26.790
 23:16:46.756,26.860
 23:16:46.845,26.840
 23:16:46.953,26.820
 23:16:47.047,26.820
 23:16:47.168,26.840
 23:16:47.267,26.820
 23:16:47.363,26.820
 23:16:47.463,26.820
 23:16:47.560,26.810
 23:16:47.685,26.820
 23:16:47.767,26.760
 23:16:47.866,26.840
 23:16:47.976,26.820
 23:16:48.072,26.790
 23:16:48.174,26.820
 23:16:48.276,26.820
 23:16:48.379,26.860
 23:16:48.508,26.790
 23:16:48.595,26.790
 23:16:48.691,26.790
 23:16:48.795,26.810
 23:16:48.891,26.810
 23:16:49.005,26.860
 23:16:49.101,26.810
 23:16:49.198,26.890
 23:16:49.300,26.860
 23:16:49.402,26.790
 23:16:49.528,26.820
 23:16:49.607,26.820
 23:16:49.711,26.820
 23:16:49.812,26.820
 23:16:49.841,26.840
 23:16:49.938,26.840
 23:16:50.062,26.820
 23:16:50.142,26.840
 23:16:50.246,26.860
 23:16:50.348,26.840
 23:16:50.456,26.810
 23:16:50.635,26.820
 23:16:50.638,26.790
 23:16:50.733,26.820
 23:16:50.844,26.820
 23:16:50.941,26.860
 23:16:51.041,26.860
 23:16:51.164,26.810
 23:16:51.250,26.870
 23:16:51.351,26.840
 23:16:51.453,26.820
 23:16:51.554,26.870
 23:16:51.657,26.810
 23:16:51.758,26.890
 23:16:51.860,26.840
 23:16:51.972,26.840
 23:16:52.072,26.840
 23:16:52.174,26.840
 23:16:52.272,26.820
 23:16:52.375,26.810
 23:16:52.476,26.860
 23:16:52.579,26.840
 23:16:52.680,26.870
 23:16:52.783,26.860
 23:16:52.886,26.820
 23:16:53.004,26.840
 23:16:53.090,26.840
 23:16:53.192,26.840
 23:16:53.303,26.840
 23:16:53.329,26.860
 23:16:53.438,26.870
 23:16:53.535,26.840
 23:16:53.632,26.890
 23:16:53.739,26.870
 23:16:53.836,26.890
 23:16:53.939,26.840
 23:16:54.038,26.840
 23:16:54.137,26.840
 23:16:54.238,26.820
 23:16:54.341,26.860
 23:16:54.445,26.810
 23:16:54.547,26.870
 23:16:54.626,26.840
 23:16:54.729,26.840
 23:16:54.864,26.860
 23:16:54.932,26.820
 23:16:55.139,26.860
 23:16:55.141,26.860
 23:16:55.253,26.860
 23:16:55.351,26.840
 23:16:55.444,26.890
 23:16:55.547,26.870
 23:16:55.648,26.820
 23:16:55.752,26.870
 23:16:55.854,26.870
 23:16:55.987,26.860
 23:16:56.036,26.890
 23:16:56.162,26.920
 23:16:56.264,26.860
 23:16:56.368,26.860
 23:16:56.466,26.860
 23:16:56.572,26.820
 23:16:56.679,26.860
 23:16:56.774,26.860
 23:16:56.885,26.840
 23:16:56.983,26.870
 23:16:57.090,26.870
 23:16:57.118,26.870
 23:16:57.287,26.860
 23:16:57.414,26.860
 23:16:57.431,26.840
 23:16:57.528,26.820
 23:16:57.619,26.860
 23:16:57.721,26.860
 23:16:57.824,26.840
 23:16:58.007,26.840
 23:16:58.109,26.820
 23:16:58.120,26.870
 23:16:58.216,26.860
 23:16:58.312,26.820
 23:16:58.416,26.860
 23:16:58.516,26.820
 23:16:58.626,26.860
 23:16:58.722,26.790
 23:16:58.824,26.810
 23:16:58.928,26.820
 23:16:59.030,26.810
 23:16:59.132,26.860
 23:16:59.251,26.840
 23:16:59.338,26.860
 23:16:59.439,26.840
 23:16:59.547,26.820
 23:16:59.662,26.820
 23:16:59.718,26.860
 23:16:59.847,26.840
 23:16:59.951,26.860
 23:17:00.056,26.860
 23:17:00.156,26.840
 23:17:00.258,26.860
 23:17:00.368,26.840
 23:17:00.472,26.810
 23:17:00.572,26.840
 23:17:00.670,26.840
 23:17:00.769,26.860
 23:17:00.872,26.820
 23:17:00.975,26.860
 23:17:01.094,26.860
 23:17:01.105,26.840
 23:17:01.289,26.860
 23:17:01.317,26.820
 23:17:01.417,26.810
 23:17:01.524,26.860
 23:17:01.620,26.820
 23:17:01.717,26.820
 23:17:01.822,26.860
 23:17:01.918,26.810
 23:17:02.021,26.870
 23:17:02.099,26.840
 23:17:02.202,26.840
 23:17:02.305,26.860
 23:17:02.408,26.860
 23:17:02.534,26.860
 23:17:02.616,26.900
 23:17:02.715,26.860
 23:17:02.818,26.820
 23:17:02.929,26.860
 23:17:03.032,26.820
 23:17:03.133,26.840
 23:17:03.229,26.840
 23:17:03.338,26.840
 23:17:03.401,26.840
 23:17:03.534,26.840
 23:17:03.605,26.860
 23:17:03.705,26.860
 23:17:03.843,26.860
 23:17:03.943,26.870
 23:17:04.050,26.820
 23:17:04.149,26.860
 23:17:04.251,26.820
 23:17:04.354,26.810
 23:17:04.394,26.860
 23:17:04.558,26.840
 23:17:04.659,26.820
 23:17:04.767,26.820
 23:17:04.808,26.820
 23:17:04.969,26.810
 23:17:04.992,26.840
 23:17:05.093,26.860
 23:17:05.275,26.860
 23:17:05.303,26.820
 23:17:05.401,26.840
 23:17:05.499,26.820
 23:17:05.606,26.810
 23:17:05.708,26.860
 23:17:05.911,26.860
 23:17:05.915,26.840
 23:17:05.993,26.860
 23:17:06.094,26.820
 23:17:06.196,26.860
 23:17:06.303,26.820
 23:17:06.401,26.860
 23:17:06.505,26.820
 23:17:06.610,26.870
 23:17:06.714,26.860
 23:17:06.816,26.840
 23:17:06.915,26.840
 23:17:07.016,26.860
 23:17:07.118,26.860
 23:17:07.240,26.860
 23:17:07.363,26.860
 23:17:07.435,26.870
 23:17:07.492,26.890
 23:17:07.631,26.840
 23:17:07.750,26.870
 23:17:07.803,26.820
 23:17:07.939,26.870
 23:17:08.039,26.860
 23:17:08.112,26.840
 23:17:08.244,26.840
 23:17:08.347,26.870
 23:17:08.437,26.870
 23:17:08.561,26.860
 23:17:08.589,26.840
 23:17:08.685,26.870
 23:17:08.859,26.860
 23:17:08.961,26.860
 23:17:08.988,26.890
 23:17:09.093,26.860
 23:17:09.199,26.870
 23:17:09.303,26.820
 23:17:09.381,26.840
 23:17:09.502,26.840
 23:17:09.586,26.870
 23:17:09.684,26.840
 23:17:09.782,26.860
 23:17:09.884,26.820
 23:17:09.985,26.860
 23:17:10.088,26.840
 23:17:10.191,26.890
 23:17:10.299,26.860
 23:17:10.395,26.810
 23:17:10.498,26.820
 23:17:10.600,26.860
 23:17:10.714,26.870
 23:17:10.807,26.860
 23:17:10.908,26.840
 23:17:11.011,26.860
 23:17:11.111,26.860
 23:17:11.215,26.870
 23:17:11.316,26.860
 23:17:11.424,26.870
 23:17:11.521,26.890
 23:17:11.623,26.840
 23:17:11.747,26.860
 23:17:11.790,26.870
 23:17:11.931,26.860
 23:17:11.997,26.860
 23:17:12.157,26.860
 23:17:12.204,26.870
 23:17:12.340,26.900
 23:17:12.382,26.860
 23:17:12.481,26.860
 23:17:12.639,26.820
 23:17:12.691,26.860
 23:17:12.776,26.900
 23:17:12.878,26.840
 23:17:12.982,26.890
 23:17:13.158,26.840
 23:17:13.187,26.870
 23:17:13.286,26.920
 23:17:13.381,26.840
 23:17:13.467,26.890
 23:17:13.585,26.860
 23:17:13.673,26.870
 23:17:13.775,26.860
 23:17:13.880,26.870
 23:17:13.996,26.870
 23:17:14.094,26.840
 23:17:14.193,26.810
 23:17:14.291,26.860
 23:17:14.389,26.860
 23:17:14.491,26.870
 23:17:14.592,26.820
 23:17:14.696,26.840
 23:17:14.804,26.840
 23:17:14.900,26.870
 23:17:15.003,26.820
 23:17:15.105,26.840
 23:17:15.208,26.860
 23:17:15.310,26.840
 23:17:15.422,26.860
 23:17:15.517,26.870
 23:17:15.617,26.860
 23:17:15.729,26.820
 23:17:15.821,26.840
 23:17:15.925,26.890
 23:17:16.028,26.870
 23:17:16.129,26.860
 23:17:16.232,26.890
 23:17:16.259,26.820
 23:17:16.437,26.860
 23:17:16.465,26.840
 23:17:16.563,26.820
 23:17:16.665,26.840
 23:17:16.769,26.890
 23:17:16.893,26.860
 23:17:16.978,26.820
 23:17:17.076,26.900
 23:17:17.179,26.840
 23:17:17.257,26.890
 23:17:17.358,26.860
 23:17:17.483,26.890
 23:17:17.571,26.860
 23:17:17.670,26.870
 23:17:17.769,26.840
 23:17:17.863,26.840
 23:17:17.966,26.890
 23:17:18.075,26.860
 23:17:18.177,26.840
 23:17:18.274,26.860
 23:17:18.406,26.810
 23:17:18.485,26.870
 23:17:18.586,26.840
 23:17:18.689,26.870
 23:17:18.797,26.860
 23:17:18.896,26.860
 23:17:18.998,26.820
 23:17:19.099,26.860
 23:17:19.208,26.870
 23:17:19.307,26.890
 23:17:19.410,26.860
 23:17:19.508,26.890
 23:17:19.610,26.820
 23:17:19.713,26.860
 23:17:19.832,26.840
 23:17:19.849,26.860
 23:17:20.021,26.820
 23:17:20.050,26.890
 23:17:20.243,26.890
 23:17:20.250,26.890
 23:17:20.352,26.870
 23:17:20.453,26.840
 23:17:20.568,26.870
 23:17:20.663,26.860
 23:17:20.760,26.860
 23:17:20.865,26.890
 23:17:20.965,26.870
 23:17:21.068,26.860
 23:17:21.150,26.860
 23:17:21.250,26.840
 23:17:21.345,26.870
 23:17:21.453,26.820
 23:17:21.557,26.890
 23:17:21.669,26.820
 23:17:21.763,26.820
 23:17:21.864,26.890
 23:17:21.970,26.860
 23:17:22.081,26.860
 23:17:22.182,26.840
 23:17:22.278,26.840
 23:17:22.375,26.890
 23:17:22.478,26.870
 23:17:22.580,26.870
 23:17:22.684,26.900
 23:17:22.786,26.860
 23:17:22.887,26.890
 23:17:22.999,26.900
 23:17:23.195,26.870
 23:17:23.199,26.860
 23:17:23.299,26.870
 23:17:23.424,26.890
 23:17:23.507,26.820
 23:17:23.546,26.840
 23:17:23.920,26.900
 23:17:23.924,26.860
 23:17:23.926,26.860
 23:17:23.949,26.900
 23:17:24.047,26.860
 23:17:24.241,26.890
 23:17:24.256,26.890
 23:17:24.354,26.840
 23:17:24.448,26.860
 23:17:24.554,26.870
 23:17:24.654,26.860
 23:17:24.737,26.870
 23:17:24.835,26.860
 23:17:24.937,26.890
 23:17:25.044,26.860
 23:17:25.141,26.840
 23:17:25.244,26.860
 23:17:25.345,26.860
 23:17:25.458,26.890
 23:17:25.552,26.860
 23:17:25.653,26.860
 23:17:25.757,26.900
 23:17:25.860,26.840
 23:17:25.960,26.870
 23:17:26.080,26.860
 23:17:26.165,26.840
 23:17:26.267,26.860
 23:17:26.369,26.870
 23:17:26.490,26.840
 23:17:26.574,26.890
 23:17:26.642,26.870
 23:17:26.778,26.870
 23:17:26.884,26.870
 23:17:26.983,26.860
 23:17:27.089,26.860
 23:17:27.189,26.870
 23:17:27.229,26.870
 23:17:27.394,26.900
 23:17:27.505,26.790
 23:17:27.599,26.890
 23:17:27.629,26.870
 23:17:27.804,26.860
 23:17:27.830,26.860
 23:17:27.940,26.890
 23:17:28.037,26.840
 23:17:28.135,26.890
 23:17:28.235,26.890
 23:17:28.328,26.860
 23:17:28.428,26.870
 23:17:28.531,26.900
 23:17:28.652,26.870
 23:17:28.724,26.820
 23:17:28.827,26.890
 23:17:28.929,26.890
 23:17:29.032,26.860
 23:17:29.135,26.900
 23:17:29.245,26.900
 23:17:29.339,26.890
 23:17:29.443,26.900
 23:17:29.544,26.890
 23:17:29.655,26.900
 23:17:29.755,26.840
 23:17:29.861,26.860
 23:17:29.963,26.860
 23:17:30.061,26.870
 23:17:30.166,26.820
 23:17:30.262,26.870
 23:17:30.364,26.900
 23:17:30.489,26.860
 23:17:30.575,26.870
 23:17:30.673,26.860
 23:17:30.772,26.860
 23:17:30.876,26.860
 23:17:30.980,26.860
 23:17:31.086,26.890
 23:17:31.182,26.870
 23:17:31.224,26.900
 23:17:31.380,26.860
 23:17:31.489,26.860
 23:17:31.517,26.890
 23:17:31.619,26.890
 23:17:31.719,26.900
 23:17:31.821,26.890
 23:17:31.923,26.900
 23:17:32.033,26.890
 23:17:32.129,26.890
 23:17:32.232,26.860
 23:17:32.326,26.860
 23:17:32.412,26.820
 23:17:32.514,26.890
 23:17:32.615,26.840
 23:17:32.739,26.890
 23:17:32.829,26.870
 23:17:32.933,26.900
 23:17:33.026,26.840
 23:17:33.130,26.860
