Time Lapsed,Absolute_Magnetic_Field
33665.673,41.762
33665.798,41.86
33665.878,41.903
33665.979,41.706
33666.082,41.936
33666.190,41.966
33666.287,42.009
33666.347,41.965
33666.491,41.762
33666.597,42.043
33666.655,41.814
33716.798,41.921
33716.902,41.862
33717.003,41.908
33717.032,41.819
33717.133,41.953
33717.246,41.917
33717.337,41.927
33717.437,41.919
33717.540,41.957
33717.635,41.904
33717.731,41.974
33717.849,41.885
33718.028,41.991
33718.030,41.794
33718.130,41.961
33718.234,41.889
33718.334,41.904
33718.437,41.842
33718.542,41.729
33718.643,41.907
33718.744,41.988
33718.841,41.951
33718.951,42.084
33719.060,41.809
33719.153,41.957
33719.266,41.929
33719.368,41.938
33719.473,42.012
33719.572,41.781
33719.675,42.025
33719.795,41.906
33719.881,41.869
33719.983,41.755
33720.037,41.809
33720.163,41.828
33720.238,42.057
33720.344,41.886
33720.420,41.876
33720.599,41.897
33720.626,41.921
33720.723,41.846
33720.898,41.956
33720.939,41.886
33721.022,42.075
33721.123,41.937
33721.226,41.902
33721.334,41.947
33721.430,41.874
33721.518,42.039
33721.633,41.886
33721.714,41.754
33721.817,42.042
33721.918,41.984
33722.021,41.897
33722.123,42.006
33722.226,41.985
33722.329,41.892
33722.437,42.014
33722.533,42.049
33722.636,41.953
33722.739,41.724
33722.851,41.942
33722.947,41.988
33723.045,41.895
33723.148,41.908
33723.251,41.752
33723.353,41.783
33723.471,41.933
33723.559,42.006
33723.660,41.914
33723.761,41.846
33723.886,41.853
33723.967,41.942
33724.067,41.919
33724.180,41.707
33724.275,41.754
33724.327,41.815
33724.479,42.012
33724.581,41.986
33724.614,42.001
33724.714,41.931
33724.812,41.91
33724.913,41.823
33725.016,42.0
33725.126,41.901
33725.207,42.046
33725.309,41.998
33725.425,41.859
33725.525,41.898
33725.606,41.953
33725.719,41.98
33725.815,41.897
33725.913,41.802
33726.011,41.999
33726.126,41.905
33726.228,41.825
33726.326,42.023
33726.410,41.894
33726.520,41.977
33726.619,41.889
33776.712,41.915
33776.824,41.906
33776.905,41.829
33777.025,41.842
33777.101,41.885
33777.238,41.981
33777.334,41.923
33777.456,41.759
33777.557,41.894
33777.655,41.785
33777.748,41.932
33777.849,41.953
33777.952,41.828
33778.055,41.812
33778.104,41.833
33778.201,42.006
33778.307,41.95
33778.405,41.721
33778.501,41.929
33778.616,42.067
33778.709,42.067
33778.807,42.113
33778.907,41.937
33779.008,41.75
33779.113,41.767
33779.212,41.931
33779.319,41.884
33779.395,41.955
33779.496,41.874
33779.598,41.916
33779.717,41.946
33779.804,41.963
33779.905,41.938
33780.006,41.885
33780.111,41.972
33780.212,41.945
33780.315,41.99
33780.418,42.076
33780.522,42.002
33780.623,41.745
33780.743,42.014
33780.821,41.993
33780.891,41.897
33780.991,41.962
33781.098,41.778
33781.236,41.966
33781.334,41.95
33781.449,41.903
33781.525,41.93
33781.647,41.758
33781.744,42.041
33781.842,41.97
33781.893,42.022
33782.057,41.969
33782.155,41.835
33782.184,42.033
33782.292,41.933
33782.390,42.048
33782.494,41.933
33782.591,41.961
33782.704,41.937
33782.802,41.853
33782.903,42.042
33783.079,41.991
33783.082,41.92
33783.192,41.865
33783.293,41.999
33783.393,41.942
33783.501,41.926
33783.601,41.999
33783.699,41.695
33783.807,41.817
33783.903,41.937
33784.010,41.895
33784.128,42.086
33784.217,41.993
33784.315,41.804
33784.413,42.024
33784.513,41.991
33784.616,41.985
33784.719,41.999
33784.822,41.789
33784.932,41.96
33785.030,41.991
33785.131,41.824
33785.231,41.983
33785.342,41.822
33785.440,41.983
33785.538,41.967
33785.641,41.925
33785.741,41.698
33785.846,41.8
33785.908,41.923
33785.993,41.895
33786.074,42.04
33786.179,41.873
33786.278,41.956
33786.378,41.911
33786.481,41.987
33786.587,41.853
33786.701,41.949
34076.783,41.964
34076.878,41.867
34076.974,41.701
34077.074,41.987
34077.180,41.838
34077.280,41.843
34077.380,41.83
34077.483,41.944
34077.587,41.892
34077.719,41.77
34077.804,41.781
34077.893,41.741
34077.996,42.045
34078.098,41.92
34078.214,41.828
34078.315,42.022
34078.410,41.873
34078.508,41.822
34078.609,41.938
34078.714,42.022
34078.815,41.989
34078.918,41.721
34079.021,41.955
34079.123,42.009
34079.224,41.894
34079.327,42.02
34079.430,41.881
34079.532,41.902
34079.641,41.886
34079.662,42.003
34079.763,41.988
34079.863,42.085
34079.967,41.806
34080.076,41.915
34080.175,41.954
34080.273,41.988
34080.378,41.96
34080.469,42.095
34080.567,42.015
34080.687,41.877
34080.766,41.956
34080.871,41.889
34080.974,41.764
34081.072,41.718
34081.180,41.86
34081.280,42.078
34081.375,41.927
34081.486,41.809
34081.579,41.671
34081.660,41.94
34081.770,41.979
34081.891,41.83
34081.974,41.885
34082.055,41.782
34082.165,41.936
34082.265,41.847
34082.390,41.998
34082.469,41.853
34082.582,41.661
34082.707,42.037
34082.805,41.908
34082.900,41.881
34083.018,41.903
34083.116,41.692
34083.212,42.002
34083.315,41.947
34083.358,42.056
34083.452,42.064
34083.550,41.821
34083.652,41.86
34083.753,41.782
34083.935,41.965
34083.961,41.912
34084.050,41.936
34084.165,41.882
34084.266,41.949
34084.369,42.02
34084.462,41.901
34084.555,42.03
34084.652,41.927
34084.753,41.887
34084.858,41.906
34084.967,41.929
34085.065,41.929
34085.153,41.97
34085.285,41.838
34085.368,41.912
34085.449,42.084
34085.574,41.977
34085.657,41.881
34085.780,41.902
34085.945,41.851
34085.949,41.973
34086.054,42.006
34086.162,42.027
34086.300,41.915
34086.373,41.771
34086.496,41.935
34086.594,41.884
34086.692,42.116
34136.810,41.888
34136.907,41.805
34136.959,41.927
34137.109,41.921
34137.212,41.912
34137.241,41.855
34137.359,41.798
34137.445,41.827
34137.545,41.865
34137.662,42.113
34137.751,41.939
34137.853,42.094
34137.954,41.954
34138.055,41.996
34138.138,42.05
34138.236,42.153
34138.356,42.007
34138.461,41.892
34138.550,41.814
34138.655,41.79
34138.748,41.933
34138.851,42.007
34138.947,41.889
34139.055,42.001
34139.167,41.965
34139.265,41.952
34139.371,42.006
34139.471,41.713
34139.565,42.016
34139.680,42.032
34139.773,42.058
34139.873,41.858
34139.976,41.744
34140.079,41.944
34140.131,41.886
34140.297,41.91
34140.395,41.954
34140.494,41.712
34140.547,41.887
34140.709,42.092
34140.736,42.006
34140.834,42.054
34140.967,41.867
34141.035,41.981
34141.145,42.081
34141.229,41.828
34141.339,41.749
34141.449,41.95
34141.540,42.015
34141.638,41.94
34141.812,42.024
34141.831,41.997
34141.929,42.057
34142.025,42.088
34142.136,41.948
34142.246,41.809
34142.346,42.035
34142.442,42.016
34142.523,41.951
34142.643,41.9
34142.739,41.971
34142.837,41.795
34142.939,42.048
34143.059,41.974
34143.157,41.878
34143.239,41.947
34143.351,41.912
34143.449,41.972
34143.547,41.981
34143.648,41.79
34143.772,41.854
34143.869,41.875
34143.998,41.983
34144.070,41.872
34144.190,41.76
34144.219,41.962
34144.386,41.86
34144.479,41.825
34144.574,41.901
34144.626,41.812
34144.793,41.78
34144.821,41.897
34144.918,41.86
34145.018,41.796
34145.123,42.044
34145.224,41.873
34145.403,41.933
34145.444,41.807
34145.533,41.806
34145.633,41.921
34145.817,41.972
34145.829,42.099
34145.925,41.976
34146.027,41.98
34146.121,42.022
34146.223,42.081
34146.334,41.922
34146.435,41.916
34146.548,41.888
34146.641,42.053
34196.766,41.823
34196.844,41.68
34196.959,41.675
34197.065,41.849
34197.146,41.911
34197.248,41.916
34197.329,41.948
34197.410,41.827
34197.511,42.008
34197.614,41.843
34197.724,41.909
34197.824,42.135
34197.930,41.863
34198.065,41.817
34198.133,41.956
34198.206,41.995
34198.307,42.003
34198.408,41.783
34198.540,42.023
34198.616,42.064
34198.721,42.064
34198.819,42.075
34198.912,41.802
34199.013,41.945
34199.119,42.019
34199.202,42.104
34199.300,41.899
34199.420,42.01
34199.508,41.962
34199.606,41.963
34199.704,41.954
34199.800,42.033
34199.922,41.975
34200.018,42.02
34200.114,41.921
34200.221,42.052
34200.319,41.903
34200.422,42.007
34200.525,41.638
34200.633,41.972
34200.731,42.111
34200.832,41.882
34200.957,42.069
34201.001,41.837
34201.148,41.904
34201.248,41.959
34201.324,42.005
34201.446,41.902
34201.547,41.668
34201.645,41.959
34201.761,41.936
34201.856,41.949
34201.912,41.971
34202.022,41.985
34202.123,42.011
34202.228,41.984
34202.305,42.051
34202.471,41.861
34202.498,41.976
34202.614,41.908
34202.696,41.99
34202.795,41.782
34202.900,41.912
34202.998,41.919
34203.109,41.901
34203.209,41.856
34203.305,41.948
34203.415,41.995
34203.489,41.954
34203.598,41.916
34203.694,41.778
34203.812,41.915
34203.896,41.955
34204.033,41.941
34204.106,41.862
34204.204,41.839
34204.309,41.898
34204.408,41.912
34204.506,41.811
34204.631,41.733
34204.721,42.046
34204.817,42.166
34204.912,41.878
34205.013,41.877
34205.136,41.686
34205.236,41.894
34205.331,41.892
34205.435,41.969
34205.533,41.971
34205.587,41.705
34205.685,41.701
34205.851,41.867
34205.949,42.024
34206.043,41.901
34206.146,41.931
34206.197,41.913
34206.298,41.778
34206.393,42.028
34206.493,41.918
34206.592,42.063
34206.702,41.894
34256.881,42.04
34256.883,41.868
34256.984,41.922
34257.087,42.015
34257.204,41.812
34257.295,41.935
34257.393,41.981
34257.481,41.903
34257.594,42.009
34257.690,41.879
34257.787,42.036
34257.881,42.168
34258.030,41.923
34258.104,41.986
34258.202,41.839
34258.305,41.87
34258.415,41.904
34258.508,41.968
34258.609,41.798
34258.717,41.789
34258.817,41.887
34258.913,41.876
34259.043,41.991
34259.128,41.94
34259.229,41.596
34259.331,42.011
34259.408,41.956
34259.476,41.874
34259.630,41.84
34259.682,41.771
34259.777,41.982
34259.945,41.918
34260.047,42.056
34260.077,41.823
34260.182,41.975
34260.280,41.893
34260.380,42.011
34260.481,41.922
34260.582,41.899
34260.685,41.871
34260.768,42.002
34260.880,41.901
34260.974,41.848
34261.079,41.962
34261.179,41.998
34261.290,41.923
34261.378,41.783
34261.472,41.956
34261.616,41.935
34261.665,42.121
34261.795,42.04
34261.900,41.944
34261.981,42.023
34262.074,41.93
34262.197,41.979
34262.295,41.91
34262.393,41.87
34262.513,41.723
34262.609,41.986
34262.717,41.995
34262.814,42.002
34262.947,41.986
34263.022,41.99
34263.126,41.847
34263.226,41.917
34263.260,42.04
34263.425,41.943
34263.528,41.812
34263.631,41.959
34263.733,41.854
34263.761,41.899
34263.861,41.878
34263.962,41.942
34264.064,42.029
34264.185,42.02
34264.273,41.949
34264.373,41.954
34264.474,41.992
34264.579,41.952
34264.658,41.79
34264.758,41.96
34264.859,41.936
34264.966,41.929
34265.065,41.833
34265.167,41.83
34265.288,42.066
34265.371,41.85
34265.494,42.089
34265.555,41.918
34265.655,41.745
34265.768,41.759
34265.869,41.834
34265.969,42.009
34266.092,42.035
34266.153,41.792
34266.260,41.776
34266.391,41.922
34266.467,42.057
34266.591,41.91
34266.697,41.738
34316.805,41.893
34316.905,41.903
34317.001,41.948
34317.101,41.963
34317.150,41.763
34317.317,41.894
34317.413,41.993
34317.538,41.96
34317.548,41.986
34317.667,41.898
34317.761,41.913
34317.932,42.005
34317.957,41.87
34318.052,41.973
34318.148,41.971
34318.251,41.909
34318.349,41.872
34318.444,41.866
34318.548,42.008
34318.648,41.889
34318.751,41.829
34318.854,42.035
34318.964,41.945
34319.060,41.887
34319.168,41.907
34319.272,41.794
34319.376,41.965
34319.474,41.945
34319.579,42.016
34319.699,41.912
34319.787,41.823
34319.885,41.988
34319.988,42.016
34320.065,41.815
34320.185,41.921
34320.287,41.819
34320.337,41.962
34320.503,42.041
34320.555,41.979
34320.701,41.912
34320.758,41.986
34320.869,41.887
34320.945,41.985
34321.094,41.946
34321.212,41.856
34321.241,41.878
34321.337,41.986
34321.435,41.897
34321.538,41.826
34321.643,41.712
34321.746,41.933
34321.849,41.915
34321.949,41.899
34322.052,41.982
34322.136,42.021
34322.234,41.915
34322.342,41.793
34322.437,41.858
34322.540,41.985
34322.643,42.072
34322.753,41.935
34322.853,41.884
34322.951,41.824
34323.052,42.136
34323.153,41.97
34323.256,41.934
34323.375,41.862
34323.462,42.053
34323.562,41.9
34323.668,42.165
34323.739,41.886
34323.876,41.818
34323.974,41.82
34324.076,41.885
34324.179,41.855
34324.280,41.878
34324.332,41.79
34324.476,41.85
34324.548,41.928
34324.658,41.902
34324.782,41.939
34324.888,41.902
34324.989,41.863
34325.101,41.875
34325.126,41.909
34325.234,41.884
34325.332,41.849
34325.432,41.937
34325.535,41.999
34325.623,41.891
34325.741,42.013
34325.839,42.007
34325.946,41.841
34326.033,41.826
34326.128,41.852
34326.226,41.878
34326.334,41.933
34326.432,41.685
34326.533,41.829
34326.636,41.905
34376.739,41.763
34376.849,41.941
34376.952,41.671
34377.055,41.946
34377.123,41.959
34377.258,41.865
34377.354,41.977
34377.464,41.745
34377.562,41.927
34377.668,41.931
34377.788,41.929
34377.873,41.813
34377.972,41.634
34378.077,41.948
34378.275,42.021
34378.277,41.885
34378.331,41.825
34378.440,41.939
34378.521,41.723
34378.616,41.848
34378.751,41.974
34378.856,41.939
34378.993,42.031
34379.023,41.868
34379.133,41.916
34379.299,41.908
34379.324,42.002
34379.427,41.995
34379.528,41.921
34379.621,41.861
34379.734,41.908
34379.812,41.95
34379.913,41.931
34380.040,41.87
34380.119,41.846
34380.219,41.956
34380.322,41.899
34380.430,42.067
34380.528,42.027
34380.623,41.929
34380.724,42.021
34380.842,41.896
34380.937,42.031
34381.136,42.032
34381.145,41.808
34381.244,41.909
34381.346,41.944
34381.459,41.996
34381.552,41.798
34381.653,41.604
34381.748,41.796
34381.871,42.013
34381.964,41.829
34382.064,42.008
34382.165,41.939
34382.270,41.869
34382.371,41.945
34382.473,41.873
34382.560,41.927
34382.680,41.811
34382.780,41.807
34382.807,41.983
34382.986,41.931
34383.021,41.934
34383.116,42.012
34383.214,41.818
34383.322,41.82
34383.420,41.969
34383.523,41.957
34383.601,42.058
34383.709,41.921
34383.805,41.824
34383.907,41.904
34384.035,41.928
34384.121,41.783
34384.204,41.868
34384.310,41.86
34384.418,42.055
34384.516,41.911
34384.599,41.995
34384.766,41.809
34384.810,41.65
34384.937,41.864
34385.042,42.06
34385.143,41.963
34385.241,41.971
34385.349,41.903
34385.447,41.918
34385.547,41.865
34385.648,41.871
34385.741,41.939
34385.869,41.803
34385.959,41.814
34386.055,41.964
34386.158,42.024
34386.280,41.921
34386.354,41.92
34386.407,41.807
34386.491,41.864
34386.606,41.828
34386.699,42.009
34676.800,41.879
34676.900,42.013
34677.084,41.889
34677.111,41.872
34677.207,41.859
34677.312,41.816
34677.412,41.943
34677.489,41.896
34677.592,41.91
34677.707,42.01
34677.797,42.017
34677.900,42.139
34678.001,41.696
34678.118,41.932
34678.219,41.823
34678.315,41.891
34678.410,41.952
34678.513,41.971
34678.616,41.737
34678.719,41.926
34678.809,41.865
34678.930,41.906
34678.984,41.995
34679.092,41.687
34679.231,41.807
34679.305,42.026
34679.435,41.886
34679.543,41.968
34679.633,41.939
34679.736,41.861
34679.837,41.977
34679.886,41.936
34680.050,41.934
34680.148,41.81
34680.182,41.83
34680.280,41.967
34680.396,41.932
34680.491,41.98
34680.591,41.823
34680.697,41.95
34680.795,41.939
34680.895,41.884
34681.013,41.953
34681.077,42.0
34681.177,41.875
34681.287,41.943
34681.383,41.973
34681.496,42.041
34681.596,41.87
34681.690,41.81
34681.799,41.969
34681.903,41.955
34682.005,42.019
34682.118,41.829
34682.209,41.763
34682.285,41.892
34682.405,41.971
34682.528,41.858
34682.611,41.869
34682.712,41.85
34682.814,41.928
34682.922,41.929
34683.020,41.969
34683.140,41.88
34683.190,41.704
34683.334,41.955
34683.395,42.087
34683.530,41.864
34683.633,41.98
34683.706,41.933
34683.839,41.919
34683.954,41.892
34683.973,41.923
34684.069,41.838
34684.170,42.091
34684.273,41.881
34684.390,41.961
34684.555,41.816
34684.582,41.895
34684.689,42.073
34684.788,41.827
34684.886,42.011
34684.964,41.891
34685.067,41.951
34685.170,42.045
34685.280,41.985
34685.381,41.869
34685.478,41.909
34685.579,42.104
34685.684,41.992
34685.793,41.904
34685.886,41.802
34685.991,41.954
34686.094,41.89
34686.204,42.077
34686.300,41.84
34686.400,41.763
34686.503,41.958
34686.604,41.895
34686.706,41.89
34736.827,41.889
34736.861,41.756
34737.013,41.791
34737.116,41.9
34737.175,41.92
34737.263,41.801
34737.378,41.8
34737.525,41.844
34737.594,41.969
34737.670,41.998
34737.822,41.896
34737.875,41.928
34738.042,41.907
34738.067,42.038
34738.158,42.08
34738.258,41.984
34738.364,41.858
34738.489,41.732
34738.572,41.994
34738.670,41.777
34738.755,41.853
34738.856,41.989
34738.966,41.837
34739.070,41.85
34739.168,42.013
34739.268,41.991
34739.376,42.072
34739.467,41.786
34739.582,41.951
34739.680,41.928
34739.787,42.008
34739.883,42.09
34739.981,41.722
34740.086,41.79
34740.204,41.78
34740.288,41.871
34740.393,41.932
34740.496,41.958
34740.614,41.85
34740.709,41.925
34740.805,41.93
34740.905,41.877
34741.013,41.993
34741.108,41.787
34741.212,41.832
34741.304,41.835
34741.348,41.974
34741.447,41.97
34741.621,41.971
34741.717,41.819
34741.748,41.854
34741.849,41.832
34741.954,41.958
34742.064,42.066
34742.163,41.915
34742.246,41.993
34742.347,41.901
34742.452,41.944
34742.564,42.033
34742.660,41.882
34742.750,42.121
34742.858,41.995
34742.957,41.971
34743.055,41.975
34743.157,41.857
34743.255,41.983
34743.364,41.956
34743.466,41.905
34743.579,41.803
34743.675,41.938
34743.773,41.858
34743.876,42.001
34743.989,41.962
34744.084,41.812
34744.185,41.588
34744.288,42.012
34744.388,41.988
34744.488,42.044
34744.611,42.057
34744.704,41.803
34744.824,41.882
34744.898,41.816
34744.942,41.872
34745.104,41.963
34745.206,41.856
34745.236,41.957
34745.348,42.03
34745.440,41.897
34745.542,41.974
34745.640,41.992
34745.750,41.825
34745.854,41.794
34745.949,41.888
34746.035,41.968
34746.136,41.893
34746.234,41.907
34746.334,42.041
34746.449,41.928
34746.545,41.822
34746.648,42.009
34796.744,41.672
34796.861,41.755
34796.959,41.873
34797.055,41.917
34797.150,41.888
34797.255,41.915
34797.376,41.727
34797.474,41.954
34797.550,42.118
34797.665,42.063
34797.741,41.944
34797.890,41.788
34797.969,41.873
34798.094,41.948
34798.130,41.888
34798.236,41.964
34798.339,41.938
34798.447,41.836
34798.549,41.876
34798.699,41.97
34798.761,41.968
34798.891,41.957
34798.922,41.739
34799.022,41.774
34799.123,41.948
34799.224,41.828
34799.327,41.955
34799.437,41.955
34799.533,41.886
34799.633,41.893
34799.802,42.065
34799.839,41.944
34799.940,42.077
34800.045,41.939
34800.125,41.979
34800.223,41.95
34800.324,41.894
34800.420,41.933
34800.560,41.995
34800.633,41.909
34800.734,42.023
34800.859,41.903
34800.940,41.869
34801.042,42.045
34801.143,41.936
34801.246,41.985
34801.349,41.95
34801.461,41.915
34801.555,41.808
34801.665,42.062
34801.761,41.701
34801.863,41.795
34801.934,41.931
34802.065,41.853
34802.170,41.939
34802.302,41.689
34802.375,42.018
34802.476,42.002
34802.579,42.07
34802.697,41.892
34802.717,41.953
34802.815,41.854
34802.913,41.926
34803.013,41.854
34803.116,42.006
34803.219,41.98
34803.322,41.84
34803.432,42.05
34803.511,41.964
34803.630,41.908
34803.731,41.985
34803.822,41.948
34803.942,41.928
34804.015,41.962
34804.133,41.966
34804.226,41.928
34804.327,41.988
34804.424,42.112
34804.535,41.886
34804.626,41.916
34804.729,42.008
34804.832,41.852
34804.947,41.832
34805.045,41.838
34805.143,42.03
34805.244,42.073
34805.346,41.96
34805.446,41.795
34805.548,42.076
34805.650,42.025
34805.753,41.967
34805.854,42.031
34805.964,41.645
34806.057,41.871
34806.162,41.945
34806.266,41.923
34806.336,41.975
34806.464,41.87
34806.565,41.888
34806.665,41.783
34856.717,41.963
34856.812,41.838
34856.903,41.81
34856.998,41.976
34857.108,41.953
34857.217,41.896
34857.315,42.038
34857.415,41.873
34857.518,41.845
34857.621,41.966
34857.697,42.01
34857.804,41.973
34857.932,41.95
34858.006,41.952
34858.108,42.017
34858.212,42.038
34858.321,41.877
34858.417,41.959
34858.516,41.865
34858.621,41.878
34858.726,41.992
34858.824,41.773
34858.947,41.934
34859.032,41.853
34859.131,42.124
34859.234,41.801
34859.312,42.001
34859.445,42.037
34859.550,41.776
34859.648,42.053
34859.750,41.93
34859.849,42.099
34859.952,41.938
34860.055,41.865
34860.160,41.962
34860.268,41.842
34860.293,42.055
34860.464,42.069
34860.493,41.854
34860.597,41.813
34860.701,41.916
34860.807,41.997
34860.978,41.98
34861.010,41.879
34861.086,41.837
34861.194,41.984
34861.290,41.818
34861.391,42.102
34861.489,42.005
34861.589,42.022
34861.685,42.07
34861.815,42.061
34861.898,41.966
34862.022,41.902
34862.101,41.783
34862.184,41.893
34862.339,41.865
34862.393,41.968
34862.501,42.092
34862.582,41.935
34862.687,42.047
34862.807,41.929
34862.905,41.982
34863.003,41.817
34863.125,41.953
34863.221,41.856
34863.322,41.883
34863.425,41.907
34863.525,41.89
34863.646,41.924
34863.722,41.965
34863.841,41.964
34863.945,42.043
34864.048,42.069
34864.089,41.904
34864.180,41.985
34864.354,41.951
34864.381,41.908
34864.483,41.897
34864.584,41.895
34864.685,42.025
34864.788,41.917
34864.898,41.843
34864.976,41.96
34865.094,41.869
34865.195,41.929
34865.283,41.866
34865.378,41.802
34865.484,41.998
34865.604,41.785
34865.677,41.992
34865.788,41.772
34865.895,41.912
34865.974,41.779
34866.096,41.877
34866.180,41.997
34866.293,41.906
34866.383,41.854
34866.486,42.034
34866.571,41.96
34916.711,41.922
34916.783,41.895
34916.903,42.025
34916.979,41.987
34917.094,42.021
34917.212,41.962
34917.315,41.874
34917.366,41.914
34917.510,42.204
34917.641,41.985
34917.739,41.926
34917.768,41.797
34917.947,41.977
34917.974,41.886
34918.072,42.118
34918.180,41.995
34918.275,42.165
34918.381,41.993
34918.552,42.083
34918.579,41.97
34918.665,41.893
34918.766,41.895
34918.869,41.81
34918.962,41.999
34919.065,41.868
34919.165,42.041
34919.280,41.848
34919.376,41.975
34919.473,41.839
34919.577,41.908
34919.675,41.946
34919.802,41.89
34919.861,41.744
34919.969,41.818
34920.065,42.031
34920.172,41.968
34920.277,42.003
34920.361,41.93
34920.462,41.902
34920.609,41.885
34920.675,41.862
34920.805,41.991
34920.908,41.919
34921.011,41.752
34921.116,41.845
34921.224,41.875
34921.299,41.868
34921.444,41.903
34921.457,41.921
34921.555,41.774
34921.723,41.942
34921.756,41.858
34921.856,42.047
34921.957,41.955
34922.057,42.048
34922.175,41.938
34922.266,42.035
34922.369,41.953
34922.471,42.006
34922.565,41.828
34922.674,41.917
34922.753,42.01
34922.854,41.868
34922.956,41.968
34923.060,41.753
34923.163,41.94
34923.277,41.95
34923.364,41.902
34923.469,41.931
34923.552,41.822
34923.690,42.024
34923.775,42.057
34923.888,42.008
34923.984,41.996
34924.052,41.751
34924.185,41.828
34924.287,41.788
34924.390,41.845
34924.491,42.01
34924.594,41.893
34924.690,41.669
34924.800,41.764
34924.910,41.913
34925.003,41.983
34925.114,42.018
34925.209,41.91
34925.310,41.903
34925.413,41.947
34925.527,41.976
34925.555,41.946
34925.729,41.862
34925.849,41.796
34925.868,41.899
34925.952,41.934
34926.060,41.871
34926.140,41.926
34926.256,42.09
34926.342,41.998
34926.442,41.903
34926.549,41.914
34926.653,41.894
34976.753,41.889
34976.849,41.961
34976.952,41.994
34977.050,41.922
34977.155,42.033
34977.261,41.804
34977.364,42.028
34977.469,41.936
34977.567,41.999
34977.694,41.851
34977.736,41.659
34977.871,41.984
34977.973,41.817
34978.077,41.987
34978.177,41.928
34978.283,41.796
34978.358,41.879
34978.459,42.054
34978.560,42.025
34978.690,41.961
34978.793,41.837
34978.837,41.953
34978.989,41.833
34979.040,41.956
34979.202,41.862
34979.231,41.868
34979.408,41.837
34979.437,41.868
34979.550,41.968
34979.636,41.951
34979.739,41.848
34979.841,42.035
34979.937,41.964
34980.045,41.854
34980.155,41.95
34980.231,41.936
34980.334,41.772
34980.430,41.908
34980.543,41.856
34980.636,41.921
34980.741,41.955
34980.844,41.865
34980.944,42.003
34981.047,41.953
34981.180,41.918
34981.253,41.93
34981.364,41.769
34981.456,41.937
34981.559,41.973
34981.660,41.889
34981.775,41.926
34981.871,41.765
34981.974,41.985
34982.028,41.927
34982.173,41.899
34982.273,41.921
34982.326,41.71
34982.430,41.889
34982.538,41.936
34982.640,41.973
34982.770,41.877
34982.851,41.948
34982.927,41.88
34983.030,41.797
34983.199,41.991
34983.224,41.893
34983.329,41.868
34983.434,41.923
34983.530,41.94
34983.636,42.127
34983.731,41.875
34983.836,42.06
34984.006,42.021
34984.033,41.902
34984.126,41.806
34984.223,41.851
34984.322,42.074
34984.425,41.915
34984.525,41.955
34984.630,41.954
34984.763,41.976
34984.834,42.0
34984.935,42.025
34985.040,41.745
34985.141,41.89
34985.244,41.872
34985.353,41.929
34985.449,42.037
34985.550,42.034
34985.655,41.857
34985.772,41.892
34985.858,41.961
34985.962,41.854
34986.062,41.899
34986.187,41.761
34986.268,41.914
34986.373,41.854
34986.481,41.915
34986.508,41.973
34986.677,42.001
35276.780,41.947
35276.807,42.009
35276.984,41.961
35277.011,41.981
35277.111,41.842
35277.209,42.014
35277.317,41.861
35277.418,42.006
35277.523,42.084
35277.609,41.967
35277.726,41.968
35277.829,41.937
35277.905,42.025
35278.022,41.958
35278.116,41.947
35278.212,41.856
35278.309,42.038
35278.418,41.94
35278.525,41.977
35278.623,42.052
35278.724,41.962
35278.829,41.973
35278.925,42.014
35279.025,42.024
35279.136,41.872
35279.250,41.796
35279.349,41.9
35279.451,42.021
35279.545,41.905
35279.647,41.991
35279.744,42.059
35279.885,41.811
35279.959,41.853
35280.089,42.022
35280.184,42.022
35280.197,41.857
35280.366,41.924
35280.467,41.94
35280.569,41.899
35280.597,41.921
35280.724,41.796
35280.800,41.858
35280.918,42.017
35281.011,41.843
35281.116,41.864
35281.195,41.959
35281.310,41.781
35281.397,41.896
35281.505,41.734
35281.616,41.888
35281.697,42.043
35281.798,41.884
35281.896,42.031
35282.020,41.983
35282.106,42.055
35282.202,42.113
35282.302,41.893
35282.432,41.925
35282.506,41.95
35282.616,41.954
35282.719,42.0
35282.854,41.977
35282.927,41.841
35283.028,42.055
35283.128,41.929
35283.233,41.913
35283.332,41.931
35283.430,41.76
35283.538,41.886
35283.633,42.11
35283.746,41.954
35283.858,41.958
35283.947,41.878
35284.052,41.892
35284.153,41.937
35284.268,41.94
35284.297,41.743
35284.461,41.919
35284.486,41.871
35284.592,42.02
35284.692,41.897
35284.798,42.062
35284.896,41.975
35284.983,41.924
35285.103,42.019
35285.202,41.943
35285.283,41.93
35285.381,41.925
35285.484,42.039
35285.586,42.026
35285.695,41.91
35285.802,41.913
35285.923,41.931
35285.996,41.693
35286.108,41.952
35286.204,42.006
35286.304,41.978
35286.430,41.935
35286.538,41.87
35286.613,41.936
35336.712,42.031
35336.814,41.895
35336.918,41.958
35337.028,41.848
35337.131,42.083
35337.234,41.945
35337.283,42.037
35337.386,41.998
35337.494,41.859
35337.596,41.95
35337.699,41.793
35337.778,42.051
35337.949,41.963
35337.979,41.806
35338.146,41.785
35338.174,42.089
35338.292,41.968
35338.375,41.895
35338.476,42.006
35338.572,41.827
35338.679,41.981
35338.778,41.906
35338.873,41.916
35339.005,41.979
35339.070,41.784
35339.175,41.923
35339.272,41.868
35339.376,41.995
35339.479,41.96
35339.579,41.818
35339.682,42.111
35339.785,41.963
35339.888,41.934
35339.998,41.977
35340.106,41.89
35340.195,41.925
35340.297,42.018
35340.400,41.905
